date,CMB INTERNATIONAL SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,EVERBRIGHT SECURITIES INVESTMENT,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD
2024-05-21,0.0,26.219913002494465,21.388937367369728,16.57361721062502,12.22356433162686,11.195708756704544,4.541634830280731,4.080230017442036,2.718645765408547,1.0577487180480662
2024-05-22,0.0,26.218445147837283,21.390280797688575,16.572965536533925,12.221554591624246,11.195268541799402,4.542111586139219,4.082035581308178,2.7185388683452403,1.0587993487239358
2024-05-23,0.0,26.202704613879174,21.441841275723146,16.563015773100457,12.214217245950785,11.188547338323808,4.539384679136916,4.079584886031495,2.7125405010472843,1.0581636868069366
2024-05-24,0.0,26.203505493540252,21.44249664068744,16.563522017881454,12.210005855080281,11.18888931370888,4.539305104597757,4.0814561359404244,2.7126234092260066,1.0581960293375012
2024-05-28,0.0,26.203505493540252,21.44249664068744,16.563522017881454,12.209350895705821,11.18888931370888,4.539305104597757,4.0814561359404244,2.713278368600468,1.0581960293375012
2024-05-31,0.0,26.195306512800947,21.435430174931643,16.55806343891576,12.205327252309681,11.185201967757257,4.537809157338709,4.10455483319842,2.720459366401838,1.0578472963457448
2024-06-03,0.0,26.194277480779014,21.434588125458273,16.557412987374317,12.20484778960232,11.184762578701397,4.537630898270429,4.104393593689461,2.7242808052669183,1.0578057408578667
2024-06-04,0.0,26.19452700317296,21.43514948442293,16.557846616056967,12.205167427221614,11.185055500902859,4.53731324612235,4.104501085287845,2.7226061926587932,1.057833444153681
2024-06-05,0.0,26.193851424049885,21.434775241846182,16.55755752774492,12.204517851265242,11.18486021773048,4.537234027836423,4.10442942359668,2.7249593108016152,1.0578149751285781
2024-06-06,0.0,26.193565598323225,21.434541346871747,16.557376852675972,12.203075243541385,11.184738169210485,4.53718451781241,4.1043846363104,2.727330202938994,1.05780343231538
2024-06-07,0.0,26.197229555588557,21.425733574005175,16.55900307025954,12.204273794236414,11.185836701788453,4.537630146930379,4.104787757077939,2.7275980734097622,1.0579073267037782
2024-06-11,0.0,26.201633011879427,21.34157963611156,16.5617864503145,12.209599647566616,11.258663411198947,4.538392870941854,4.105477725207327,2.724782097888226,1.0580851488915421
2024-06-12,0.0,26.20042713785396,21.34148646049828,16.56171414289228,12.209546341440523,11.25861425678367,4.53837305668507,4.105459801023111,2.7262982734458796,1.0580805293772264
2024-06-17,0.0,26.20042713785396,21.34148646049828,16.561932438854605,12.209546341440523,11.25861425678367,4.5381547607227475,4.105459801023111,2.7262982734458796,1.0580805293772264
2024-06-18,0.0,26.20058823899005,21.341439872996734,16.561896284903728,12.209519688552025,11.258589679736984,4.5381448541357665,4.105450838989694,2.7262923220598196,1.0580782196351948
2024-06-19,0.0,26.199272826902547,21.340368416595922,16.56106478759663,12.230516872322369,11.258024437276857,4.537917014571955,4.084289408507309,2.726155447351443,1.0623907888749677
2024-06-20,0.0,26.196299338572498,21.348859377564647,16.559185188372464,12.232620924972638,11.256746706993852,4.537401983358123,4.072912874193174,2.7337033932156665,1.062270212756938
2024-06-25,0.0,26.19589911284152,21.348533210775226,16.558932197982074,12.232434035611352,11.256574726989308,4.537332661161042,4.072850648437115,2.7334433714166573,1.064000034785708
2024-06-27,0.0,26.19573803030346,21.348579805420673,16.55896833899313,12.232460733741908,11.256599295239651,4.537342564202367,4.072859537714427,2.7334493373452524,1.0640023570391333
2024-06-28,0.0,26.19602390344375,21.348812781698822,16.55914904641483,12.231502929764918,11.256722138100034,4.5373920800574234,4.07290398468304,2.7334791673788628,1.0640139684583165
2024-07-03,0.0,26.195909553438906,21.348719590577375,16.559076762972857,12.23144953721861,11.256673000634143,4.5373722735857145,4.0728862057791835,2.733903751932977,1.0640093238602317
2024-07-08,0.0,26.19408008912253,21.347228643274647,16.557920313719276,12.230595319867607,11.255886859517961,4.538583095114601,4.0780578414294855,2.733712822148754,1.0639350158051393
2024-07-09,0.0,26.191564992882437,21.345178930732178,16.556330459714744,12.235312963181403,11.254806094756498,4.53814731064578,4.077666275552426,2.737160113359782,1.0638328591747537
2024-07-11,0.0,26.1903647763009,21.350310737093732,16.55557177338376,12.234970497641594,11.254290348374004,4.537939352104427,4.077479418345565,2.7352889872393242,1.0637841095166898
2024-07-15,0.0,26.174657800124596,21.397478800848386,16.545643008601342,12.227632898804556,11.247540886429013,4.5352178434159525,4.07503405828165,2.733648570264424,1.0631461332300811
2024-07-16,0.0,26.174714882272117,21.39752546484112,16.545679091626468,12.22765956503837,11.247565415261175,4.535227733897653,4.075042945186573,2.7334364501189254,1.0631484517576002
2024-07-17,0.0,26.168209120681635,21.392207080288447,16.54156664020123,12.233123436977337,11.24476981731888,4.534100496770983,4.090382152313992,2.732757050708189,1.0628842047393028
2024-07-18,0.0,26.17106212668735,21.394539379567853,16.543370095254296,12.239908443704437,11.245995785656024,4.534594830024289,4.074474261403649,2.733054991321621,1.0630000863804774
2024-07-19,0.0,26.15458034039903,21.38673147408013,16.53295155400142,12.237647948929062,11.238913379208732,4.531739071915168,4.1263867683914315,2.7287188237411875,1.0623306393338356
2024-07-24,0.0,26.15948278496551,21.390740227581244,16.536050509421806,12.239723832887025,11.24102001403567,4.532588506289594,4.127160223064709,2.704165493245575,1.0690684085088697
2024-07-25,0.0,26.159368753753597,21.390646983687553,16.535978427496666,12.239670478982683,11.24097101355864,4.532568748385176,4.127142232453585,2.704589613325238,1.0690637483568612
2024-07-29,0.0,26.16279012261916,21.391482812748514,16.53814115864993,12.24672085796173,11.24244121372312,4.533161560457315,4.111115358195018,2.704943345052645,1.069203570592572
2024-07-30,0.0,26.160965281192777,21.39543994698162,16.53698763163846,12.24586665535359,11.24165705911406,4.532845374722947,4.110828609970571,2.70867808577044,1.066731355255535
2024-07-31,0.0,26.161022303634084,21.395486582119336,16.537023676921827,12.245893347381392,11.241681562289802,4.5328552548595,4.110619602596835,2.7086839898124166,1.0667336803848047
2024-08-01,0.0,26.16045209040689,21.396110054387318,16.53666323115906,12.245626432339447,11.241436535339085,4.5327564554321205,4.110530006340154,2.7097147650477074,1.0667104295482206
2024-08-05,0.0,26.159254723535824,21.395130751993758,16.53590634619994,12.24506594862323,11.245499024895786,4.532548990653011,4.110341866913698,2.7095907410943565,1.066661606090394
2024-08-06,0.0,26.15908368007314,21.394990858969777,16.535798225433126,12.245421786705387,11.24324598071406,4.5325193543777305,4.110314991258671,2.7095730243135185,1.0690520981545857
2024-08-07,0.0,26.157356718818303,21.394291421289886,16.535257642806933,12.250470072912043,11.242878420384866,4.532371178814478,4.11105239574679,2.707305000155484,1.0690171490712164
2024-08-09,0.0,26.155247574876935,21.39256633719151,16.533924356769997,12.251661549784462,11.241971874316055,4.532005720510927,4.110720909605191,2.7070867022594123,1.0748149746855113
2024-08-12,0.0,26.150765464918006,21.389256819672394,16.531366491039627,12.256302960184277,11.24023269528157,4.5276004182385865,4.111610215862175,2.7055784394469673,1.0872864953563959
2024-08-13,53.241778552474806,12.230804185423453,10.004237627948237,7.731777746262253,5.733844267743468,5.257096021874111,2.117574501580316,1.9230144335338897,1.2533831654524425,0.50648949770702
2024-08-14,53.24443734456332,12.231414968276479,10.004737220346913,7.7321638563821775,5.734334433795232,5.2573585511451375,2.1176802491808786,1.9231104651786055,1.2482481203122096,0.5065147908190465
2024-08-15,53.246228109289795,12.23182634620763,10.005073708652649,7.732423911459926,5.739215518215436,5.257535371348662,2.117751472904545,1.9231751449565861,1.2402385905854665,0.5065318263793054
2024-08-16,53.24454587232999,12.231439899484615,10.00475761293327,7.732179616798038,5.740562915855685,5.257369267182541,2.1161558458453507,1.9231143850413035,1.2433587612845927,0.506515823244625
2024-08-20,53.240639151436156,12.230542440016533,10.004023532193848,7.731612282300788,5.740141712580904,5.25698351735547,2.116000576791552,1.9229732800506203,1.2480571693299045,0.5090263379442209
2024-08-21,53.238794510289786,12.230118685490163,10.003269305824253,7.731344403282598,5.739942832519399,5.2568013773914055,2.115927263213956,1.9254542454349322,1.2493386749664372,0.5090087015870598
2024-08-28,53.240150851634006,12.230430266843015,10.003524154715208,7.731541371342393,5.742636722520427,5.256935302607257,2.1159811697618944,1.925503299385599,1.2442751918124026,0.509021669377801
2024-08-29,53.239879577836405,12.23036794930237,10.003473183898196,7.7315019769275475,5.7432188964689255,5.256908517018177,2.115970388232571,1.9254934883955106,1.244166946153509,0.5090190757667932
2024-08-30,53.240367872662496,12.230480121332775,10.003564931742806,7.731572887163319,5.743271570969591,5.256956731275054,2.11598979506446,1.9263264014937567,1.2414268774549821,0.5100428108407639
2024-09-02,53.24232114153903,12.230928830031091,10.003931939951357,7.731856541114081,5.7434822786347945,5.257149597146925,2.1160674259519783,1.9263970740596392,1.2378036484113237,0.5100615231597789
2024-09-03,53.25024420147357,12.232748930659648,10.005420638239523,7.733007128869594,5.744336973797421,5.25793192050267,2.116382320732707,1.9277029993420651,1.2221893858556103,0.5100355005271849
2024-09-04,53.2486702553237,12.232387360710618,10.00512490263253,7.732778560212681,5.744574875523389,5.257776508976832,2.116319765680513,1.9317229230657627,1.220624422740793,0.510020425133177
2024-09-05,53.25013565047602,12.232723994114863,10.005400242119137,7.73299136508014,5.744019487870427,5.257921202171446,2.116378006472452,1.9317760837812041,1.218619507098085,0.5100344608162276
2024-09-10,53.24986427491832,12.23266165319769,10.005349252181976,7.732951955887681,5.743990214959235,5.257894406534569,2.1163672208987667,1.9317662389835213,1.2191229208808587,0.5100318615573796
2024-09-11,53.24926725842758,12.232524505416526,10.005237076149594,7.732865257078158,5.743925815604838,5.2578354570947905,2.1163434930236154,1.9317445807818214,1.220230413141915,0.510026143281168
2024-09-13,53.24948435378438,12.232574376981129,10.005277867143064,7.732896783693051,5.7440511574900555,5.257856893101769,2.116352121280292,1.932669773382533,1.2188084505042251,0.5100282226395001
2024-09-16,53.24943007977922,12.232561909051855,10.005267669363514,7.732888902015228,5.744045302923275,5.257851534083638,2.1163499642095274,1.9327697275295257,1.2188072082458834,0.5100277027983275
2024-09-17,53.24850743861865,12.232349958142716,10.004890465820994,7.732754915950394,5.743945777113954,5.25776043244679,2.1173325170327146,1.9333477722657126,1.219091856947545,0.510018865660523
2024-09-19,53.24807326560625,12.232250219079868,10.004605046013506,7.732691865291182,5.743898942632367,5.257717562180651,2.117315252912434,1.9333320083041168,1.220101130866215,0.5100147071134025
2024-09-20,53.24758482943034,12.232138014578304,10.004309434410914,7.732620934528573,5.743846254753494,5.257669333966883,2.117295831113636,1.9333142741545972,1.2212110642343115,0.5100100288289513
2024-09-24,53.248290351227425,12.23230008840798,10.002097788020123,7.732723390492263,5.7454511870749885,5.257738997226332,2.1173238849373823,1.9333398902527807,1.220717635982239,0.5100167863784857
2024-09-25,53.2511669028217,12.23296089539519,10.001822697566116,7.733141123674875,5.745761564866708,5.25802302808244,2.1174382659129343,1.9335462594659398,1.2160949239726204,0.5100443382414711
2024-09-26,53.257355255793414,12.234382495790314,10.002475320076298,7.734039797068092,5.74642928358017,5.258634066381198,2.117684334800198,1.9357078023884822,1.2031880332938645,0.5101036108279672
2024-09-27,53.256540916650074,12.236234176471989,10.005380504172303,7.733921538635756,5.746341416988267,5.25906334655181,2.117651954047553,1.9356782041738134,1.1939952506863862,0.5151926916220436
2024-09-30,53.25089551675292,12.234937088190014,10.001975578486526,7.7331017129559925,5.748790086700335,5.259219353083673,2.1174274747269317,1.9380211849347622,1.193868682558802,0.5217633216100492
2024-10-02,53.25512945446044,12.235909878618873,10.002057283491613,7.733716565919889,5.749247168574443,5.259637509565645,2.1078100783518434,1.9381752755071975,1.1965119788999872,0.5218048066100729
2024-10-03,53.26077575216368,12.237207173180964,10.000263256976115,7.734536521979164,5.74985672414995,5.26019515498862,2.1080335558520615,1.9388904963137488,1.188381234189355,0.5218601302063401
2024-10-04,53.26066715822464,12.237182222614415,9.991781389999389,7.734520751953743,5.754942276213206,5.260184429923054,2.1080292577609385,1.936134014317549,1.1955149968934387,0.5210435020996304
2024-10-07,53.26195472787775,12.237779636816713,9.99135358907135,7.734189596274243,5.731759119056652,5.26454656518566,2.1079390018958826,1.9471627030300913,1.1954638105828908,0.5278512502087668
2024-10-08,53.25854095236981,12.237528362872546,9.992057476872356,7.733708682570868,5.731402716944901,5.264525018878537,2.1078079297597174,1.9462261495491198,1.1941662586872566,0.5340364514948815
2024-10-09,53.29956070946464,12.24746378043137,10.011076843117944,7.530639903086716,5.735817046422532,5.268375732266603,2.109431364569143,1.9727183965972672,1.213448403208722,0.6114678208350635
2024-10-10,53.31462619059214,12.250925608858994,10.013906541660266,7.532768489360746,5.737438313883529,5.271497548705042,2.1100276096036175,1.9366428663833024,1.1883828968683492,0.643783934084013
2024-10-14,53.29863639044928,12.246741327627966,10.010903231392685,7.530509307007358,5.735717576094935,5.27042661079027,2.1093947828882453,1.938714340410801,1.18588424175819,0.6730721915802613
2024-10-15,53.30597745455115,12.248428127126294,10.01228207872005,7.531546518374969,5.736507582617574,5.271152530667666,2.110705575427324,1.9211268886888506,1.1891083469453527,0.6731648968807754
2024-10-16,53.30440031468589,12.248065738418527,10.011985849854874,7.531323685911739,5.736337859160133,5.271200620619063,2.11064312693532,1.9240287039844175,1.1888691201748494,0.6731449802551838
2024-10-17,53.30331268639351,12.247815827665468,10.013209851269552,7.531170016033238,5.736220814351197,5.271297107512521,2.110600061162768,1.9239894459111353,1.1853761654413284,0.6770080242592869
2024-10-18,53.30195321344164,12.247503453565287,10.012954469619368,7.530977937503468,5.73607451505665,5.271162665852563,2.1105462314184096,1.92394037557236,1.187896380444507,0.6769907575257428
2024-10-22,53.2945588951225,12.245804417532069,10.011565421597677,7.529933201902479,5.739868946054457,5.270431423331163,2.1153536328754505,1.9236734767683505,1.1815093610568206,0.687301223759031
2024-10-23,53.29178655464183,12.24516740054555,10.011044627943152,7.529541500778289,5.741100339206589,5.270157259688787,2.1152435938652974,1.9235734088071585,1.1851198436262365,0.6872654708971152
2024-10-24,53.281080418363615,12.242707388610967,10.014132340885933,7.528028841837175,5.741476641125269,5.269404437094654,2.1173680973718123,1.9231869695378594,1.1815164849082416,0.7010983802644709
2024-10-25,53.28265617855903,12.243069460303875,10.01442850363283,7.528251479368279,5.741646442305781,5.2695602769856675,2.1225297655384483,1.9232438467905566,1.173494931631717,0.7011191148838146
2024-10-28,53.28347126350907,12.243256747169342,10.01458169813442,7.52836664187933,5.741734274443652,5.269640887442863,2.1225622346792905,1.9232732673793038,1.1719831451945613,0.70112984016817
2024-10-29,53.28303654843243,12.243156860128034,10.015315847338403,7.528305221434977,5.741687430302383,5.269597894892115,2.122544917680554,1.923257576286625,1.1719735835288008,0.7011241199756791
2024-10-30,53.28749271426177,12.244180779573648,10.011053937074283,7.5289348285042,5.742167618988821,5.270038601796126,2.122722430313957,1.9234184221251438,1.1690118914264438,0.7009787759356089
2024-11-01,53.28439505659943,12.243469012543919,10.010471984042594,7.528497163651289,5.744893349491149,5.269732248942499,2.122599034239825,1.926060187639769,1.1689439355430198,0.7009380273065063
2024-11-04,53.29526561628104,12.245966805011479,10.012514222356984,7.530033053805309,5.725664347058965,5.270807328031928,2.123032066076957,1.9264531235490132,1.1691824120200875,0.7010810258082413
2024-11-05,53.29233012808143,12.245700298524447,10.011962735897383,7.5296183017083544,5.725348979081503,5.270517013450793,2.1229151300695035,1.9263470150542739,1.1742179876692511,0.7010424104630614
2024-11-07,53.29287371260999,12.247661214628387,10.012064858436043,7.5296951042051665,5.7254073779377395,5.270570772997414,2.1229367839138256,1.926366663893638,1.1713739502458256,0.7010495611319714
2024-11-08,53.28787315319188,12.244574168107135,10.011125409655468,7.528988580327849,5.7248701533935975,5.2700762265321615,2.130386906251041,1.9261859096896932,1.1715700111119163,0.7043494817392612
2024-11-11,53.28771010727096,12.24423073124465,10.011094778424283,7.5289655437380185,5.724852636899297,5.270060101579506,2.130380387865628,1.9261800161019602,1.1721783702479731,0.70434732662773
2024-11-12,53.282099218185216,12.242941484241266,10.010040667780096,7.52809630208998,5.724249842875814,5.282660601196825,2.1301560710758336,1.9259772004356888,1.1720549466140635,0.7017236655052094
2024-11-13,53.287261736133004,12.244127706369776,10.011010543505034,7.528825701510093,5.724804467092672,5.283682388589931,2.130362462511417,1.926163808921656,1.161969529653034,0.701791655713379
2024-11-14,53.28650088116495,12.244360833529505,10.010867602643387,7.528718202189391,5.7242127846415665,5.286564607547295,2.1311479509850155,1.926136306451918,1.1622589035904116,0.6992319272565691
2024-11-15,53.27753529867041,12.242300690241233,10.009183249986538,7.527451477165162,5.723249672012884,5.297911669601256,2.1350721689560412,1.9258122293654953,1.1623692642052685,0.6991142797957121
2024-11-18,53.23969577095582,12.233198194641624,10.00207438571823,7.522105223679643,5.7191848243549055,5.299243848419129,2.1335557676800256,1.9907805298272092,1.161543709799628,0.6986177449237873
2024-11-19,53.23996702522729,12.233260522331815,10.002125345915529,7.522143548526221,5.71921396338905,5.299270847869607,2.133566638067375,1.9907906727800275,1.1615496278216644,0.6981118080714293
2024-11-20,53.238122550686725,12.232938602289039,10.001778826813755,7.521882947270418,5.719015823812019,5.2990872570315855,2.133492721617678,1.990721702738972,1.1618150736404989,0.7011444940993047
2024-11-21,53.2425169504928,12.236903557782124,9.991293037922313,7.5225038211739506,5.719691693098814,5.299524656152723,2.1336688251230784,1.990784117451578,1.161910972588277,0.7012023682143426
2024-11-22,53.238719278464444,12.232973820215555,9.99058038089048,7.521967257465449,5.7192837200277085,5.3033244242888635,2.1335166352027093,1.9906421191842087,1.1630508584489314,0.7059415058116522
2024-11-25,53.23850228499752,12.232923960349728,9.990539660702188,7.521936598994033,5.719260409038648,5.303302808690881,2.1335079392915817,1.9906340056093392,1.1634537038318504,0.7059386284942247
2024-11-26,53.23258989379719,12.23401067872438,9.989430163322636,7.521101251832701,5.723210088894917,5.302713851460436,2.1332710029950164,1.9904129361488416,1.1643433480861136,0.708916784737765
2024-11-27,53.22895632331961,12.233175604945078,9.988748300978502,7.520587873627319,5.722819431832064,5.302351896790559,2.133125389367112,1.9902770737814945,1.1642638718926048,0.7156942334656587
2024-11-28,53.22890209468149,12.232857507784058,9.988738124633628,7.52058021179687,5.722813601533567,5.30234649485631,2.133123216179945,1.9902750461254466,1.1646701980785714,0.7156935043301229
2024-11-29,53.229173238977054,12.232104792319655,9.988789006565357,7.520618521105227,5.722842753144846,5.302373504637624,2.133134082160062,1.9902851844470004,1.1649817666205133,0.7156971500226591
2024-12-02,53.22906478092734,12.232079868576735,9.988768653730459,7.520603197335049,5.722831092464696,5.302362700692078,2.133129735754731,1.9902811291059843,1.1651831496717384,0.7156956917411875
2024-12-04,53.229173238977054,12.23230854951539,9.993271664871548,7.520618521105227,5.722842753144846,5.302882897626965,2.134152868138742,1.9902851844470004,1.1560164500081298,0.718447872165095
2024-12-05,53.22960707559577,12.23149133230952,9.993353113575806,7.520679816810406,5.722889396340642,5.302926118001165,2.134170262240656,1.9932559093945514,1.127601511479835,0.7440254642516475
2024-12-06,53.22982399655708,12.231133658632803,9.993393838425813,7.520710465037685,5.722912718223661,5.3029477284524615,2.13417895939794,1.9932640322985469,1.127606106674451,0.7440284962995586
2024-12-09,53.22434728350947,12.229977090444015,9.992365637573068,7.5199366737673285,5.722323898866373,5.302402118476049,2.1339593778762422,1.993058949239589,1.1274900894755704,0.7541388807722849
2024-12-10,53.219793251783564,12.22903251827164,9.991510661374146,7.519293245863802,5.721834279999981,5.30194842935249,2.134286093258971,1.9954349333761237,1.1273936181067292,0.7594729686125562
2024-12-11,53.21952220304084,12.228970235731888,9.991459774547325,7.5192549500558705,5.7218051386619,5.301921426495696,2.1342752233264357,1.9954247706134214,1.127897176914696,0.7594691006119365
2024-12-12,53.21941378431679,12.228537883219039,9.99143941996173,7.51923963184192,5.721793482209782,5.301910625429993,2.1342708753844235,1.9953188456186797,1.1286078985949224,0.7594675534227204
2024-12-13,53.219251157059,12.228806094219157,9.988862398054248,7.5192166546380195,5.721775997620653,5.301894423913952,2.134264353504621,1.9978592385314384,1.1286044498081993,0.7594652326507161
2024-12-16,53.21773335058002,12.228049903368204,9.987355236502355,7.519002207506443,5.721612813274921,5.301743214538913,2.1342034845484976,1.9957651257851705,1.124905420863533,0.7696292430319499
2024-12-20,53.21751652815037,12.228000083217605,9.987314545505352,7.51897157320046,5.721589501985363,5.3017216139036965,2.1341947892667603,1.9954514256740128,1.1256138317275317,0.7696261073688561
2024-12-23,53.51858655443799,12.29717813861506,10.043816262400906,7.561509014195133,5.753958526587601,5.331715299626015,2.1462686725147235,1.4410055600919407,1.1319818212170196,0.7739801503136187
2024-12-30,53.51080318423171,12.295594557990958,10.042355559768664,7.560409321027498,5.753121710964334,5.330939892114659,2.1510774154979577,1.4406935726602355,1.1314075231636405,0.7835972625803397
2025-01-02,53.51266660193937,12.29602273000973,10.04270526678226,7.5606725987166294,5.743079933775081,5.331432796111121,2.1511523229093226,1.4403340574556935,1.1326759767201922,0.7892577155805951
2025-01-03,53.514968650057796,12.296346838360028,10.04313729142673,7.56099784941399,5.74332699390486,5.331662147694889,2.1566734195616775,1.4393717628355722,1.122686994292152,0.7908280524523041
2025-01-06,53.518751016260204,12.297625659015528,10.043847126899221,7.5615322506001155,5.7441426559075826,5.3320389824239145,2.1676837312416892,1.439473495701082,1.093470552452747,0.8014345294979196
2025-01-07,53.52066981220732,12.29806656306926,10.044207226729556,7.561803352544032,5.744348599384187,5.332435023860909,2.1728832742841866,1.439525104826054,1.081524684607413,0.8045363584870827
