date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA SECURITIES (INTERNATIONAL),FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,NANYANG COMMERCIAL BANK LTD
2024-04-18,76.1453312659174,13.852502428149977,0.0,5.859606002503388,1.6160627993339,0.0,0.9883824859888309,1.5381150181065013,0.0
2024-04-19,76.14503014414973,13.852677290776008,0.0,5.859679969362331,1.6160831991848577,0.0,0.9883949625184631,1.5381344340086172,0.0
2024-04-22,76.14710313096765,13.85293959299267,0.0,5.860422094083148,1.612957945272114,0.0,0.9884136779035229,1.5381635587808973,0.0
2024-04-24,76.14743320096277,13.853114466655766,0.0,5.859864894679794,1.612978306572502,0.0,0.9884261552206546,1.5381829759085155,0.0
2024-04-25,76.14758375238094,13.853027029272338,0.0,5.85982790868254,1.6129681258580504,0.0,0.988419916522712,1.5381732672834285,0.0
2024-04-26,76.66589944967127,13.946511578560333,0.0,5.179424816696067,1.636561623705746,0.0,1.0033507282006,1.568251803165979,0.0
2024-04-29,76.6882101745376,13.951032710417751,0.0,5.148050570515463,1.6358208780432295,0.0,1.0036759909672697,1.5732096755186775,0.0
2024-04-30,76.7203961130642,13.956887940057067,0.0,5.108241335086496,1.6365074298626208,0.0,1.004097232428928,1.5738699495006943,0.0
2024-05-02,76.7475786720455,13.961948685972134,0.0,5.074469868233995,1.6371008249178958,0.0,1.0044613165277019,1.5744406323027624,0.0
2024-05-03,76.73781550963965,13.960172567756002,0.0,5.086545472222743,1.6368925671265098,0.0,1.004333537656585,1.5742403455985103,0.0
2024-05-06,76.73796346938279,13.960083773707096,0.0,5.086513119114983,1.6368821556278013,0.0,1.0043271495664072,1.5742303326009233,0.0
2024-05-07,76.73942777889692,13.960350159242543,0.0,5.084701985282709,1.6369133905212705,0.0,1.0043463140807352,1.57426037197582,0.0
2024-05-08,76.74562584082652,13.96159342617445,0.0,5.076885234841365,1.6370591691203467,0.0,1.0044357581524264,1.574400570884899,0.0
2024-05-09,76.74660224401347,13.96177105381338,0.0,5.077585955510224,1.635171608146453,0.0,1.0044485371774798,1.5744206013389883,0.0
2024-05-10,76.75148463264333,13.962659259808857,0.0,5.071547276252789,1.6352756328593918,0.0,1.004512437180526,1.5745207612550998,0.0
2024-05-13,76.7030282201434,13.953959711008308,0.0,5.131328997063425,1.634256761030917,0.0,1.0038865675087532,1.5735397432451959,0.0
2024-05-14,76.70268868283517,13.953782282071018,0.0,5.131899516169002,1.6342359809479603,0.0,1.0038738027788472,1.573519735198003,0.0
2024-05-16,76.67928865878949,13.965414630646697,0.0,5.126520475619909,1.6432709913508246,0.0,1.012465548929149,1.573039694663932,0.0
2024-05-17,76.1950147888968,13.877214994132933,0.0,5.094143546292098,1.6328927886290308,0.0,1.6376288390200107,1.5631050430291271,0.0
2024-05-20,76.19453357653444,13.87712735208143,0.0,5.094742927649429,1.6328824760357665,0.0,1.6376184965160494,1.5630951711828858,0.0
2024-05-21,76.19693969913045,13.877565573409424,0.0,5.091745945152085,1.6329340403047212,0.0,1.637670210342267,1.5631445316610533,0.0
2024-05-22,76.1966087974271,13.87739028155704,0.0,5.092313195293971,1.6329134142063446,0.0,1.6376495244198521,1.5631247870956937,0.0
2024-05-24,76.19709003201349,13.877477926929688,0.0,5.091713787234657,1.632923727190399,0.0,1.6376598673157365,1.563134659316023,0.0
2024-05-27,76.20656570934986,13.87931873552535,0.0,5.092389188813788,1.6331403299512826,0.0,1.6378770983123485,1.5507089380473644,0.0
2024-05-28,76.22389865808269,13.882475543837735,0.0,5.086597670024012,1.617716857619445,0.0,1.6382496284153847,1.5510616420207364,0.0
2024-05-29,76.22486183086765,13.882650964183153,0.0,5.0860301397931265,1.6177372992509864,0.0,1.6382703295010657,1.5504494364040167,0.0
2024-05-30,76.23208640271355,13.883966758097282,0.0,5.086512192358036,1.6178906279558936,0.0,1.6289476312918032,1.550596387583431,0.0
2024-06-05,76.23223658286065,13.883879030743284,0.0,5.086480052677533,1.6178804051379971,0.0,1.6289373386090287,1.5505865899715117,0.0
2024-06-07,76.2475034007035,13.886774618903704,0.0,5.080588957418963,1.6118978997992317,0.0,1.6223251466220274,1.5509099765525731,0.0
2024-06-12,76.2534364706575,13.887740083374437,0.0,5.073357741284604,1.6120099654296904,0.0,1.6224379371966586,1.5510178020571097,0.0
2024-06-13,76.24379869648679,13.885984793267392,0.0,5.0727165127910325,1.6244453555308163,0.0,1.6222328750883992,1.550821766835579,0.0
2024-06-19,76.2436485666298,13.886072547234637,0.0,5.072748570366015,1.62445562138712,0.0,1.6222431269626958,1.5508315674197333,0.0
2024-06-21,76.24253478306638,13.885984793267392,0.0,5.0727165127910325,1.6244453555308163,0.0,1.6222328750883992,1.5520856802559828,0.0
2024-06-24,76.23819865135735,13.885195057470378,0.0,5.078115299769351,1.6243529686625706,0.0,1.6221406140502646,1.5519974086900856,0.0
2024-06-25,76.24494395826405,13.88642357419531,0.0,5.083620408265921,1.6150170359204339,0.0,1.6178602990005917,1.5521347243536927,0.0
2024-06-26,76.24479383090093,13.88651133370851,0.0,5.083652535764404,1.615027242515971,0.0,1.617870523565002,1.5521445335451736,0.0
2024-06-27,76.26181244871003,13.889495817300618,0.0,5.09991590834121,1.6153743435401422,0.0,1.58092336226591,1.5524781198420934,0.0
2024-06-28,76.26566915172805,13.890198235178156,0.0,5.099541672196886,1.6154560360531565,0.0,1.5765782732687534,1.5525566315750032,0.0
2024-07-02,76.2687440400536,13.890988540216409,0.0,5.098567449908767,1.618708872170967,0.0,1.576667975210473,1.5463231224397822,0.0
2024-07-03,76.27052270747744,13.891427637431441,0.0,5.115165931573194,1.5960006809322038,0.0,1.580511040530588,1.546372002055127,0.0
2024-07-04,76.28640561545893,13.89397494880464,0.0,5.097134304023767,1.5962933442057192,0.0,1.580168543078451,1.5460232444284963,0.0
2024-07-05,76.27483038495684,13.891866762407274,0.0,5.11153428180325,1.596051132460926,0.0,1.5799287780119136,1.5457886603597952,0.0
2024-07-08,76.27419816055587,13.891866762407274,0.0,5.117856525812901,1.596051132460926,0.0,1.5799287780119136,1.540098640751109,0.0
2024-07-09,76.26937622448634,13.890988540216409,0.0,5.123854827217675,1.5959502325929489,0.0,1.5798288973740866,1.5400012781125552,0.0
2024-07-12,76.26952624484721,13.890900724104466,0.0,5.12382243520988,1.595940143307807,0.0,1.5798189100048723,1.539991542525758,0.0
2024-07-15,76.26615126703308,13.890286042408242,0.0,5.128020769854624,1.5958695218834775,0.0,1.579749001955955,1.5399233968646282,0.0
2024-07-16,76.26759764952129,13.890549470759538,0.0,5.13317533803156,1.5958997874428584,0.0,1.5797789617907472,1.5329987924540065,0.0
2024-07-17,76.26904408687165,13.890812909102829,0.0,5.131376160887802,1.5959300541502297,0.0,1.5798089227619339,1.5330278662255659,0.0
2024-07-18,76.27049057908725,13.891076357438678,0.0,5.127680350210946,1.5959603220056569,0.0,1.5798388848695788,1.53495350638789,0.0
2024-07-19,76.27097275535193,13.891164175771294,0.0,5.127080574591781,1.595970411545934,0.0,1.5798488724913513,1.5349632102476995,0.0
2024-07-22,76.26744762076196,13.890637282430388,0.0,5.1319434514526865,1.595909876217758,0.0,1.5797889486548735,1.5342728204823441,0.0
2024-07-24,76.26711551592958,13.890461660198913,0.0,5.132510727672825,1.5958896987955136,0.0,1.579768975052887,1.5342534223502828,0.0
2024-07-25,76.27130492575182,13.891339815767656,0.0,5.132203004796879,1.595990591009205,0.0,1.5798688481137475,1.5292928145606863,0.0
2024-07-30,76.2766093572388,13.892305915146535,0.0,5.125605245259771,1.5961015871794177,0.0,1.579978723067,1.5293991721084725,0.0
2024-08-07,76.28143220797324,13.893184303925882,0.0,5.119606485636365,1.5962025061869198,0.0,1.5800786226510162,1.5294958736265738,0.0
2024-08-12,76.29107973932139,13.894941414761611,0.0,5.120253976941008,1.5837570959000533,0.0,1.5802784597228083,1.5296893133531306,0.0
2024-08-13,76.29204462667451,13.895117150290446,0.0,5.120318735079495,1.5837771263832692,0.0,1.5802984462101592,1.5284439153621268,0.0
2024-08-15,76.28866762771328,13.894502095386462,0.0,5.124518499113089,1.583707021908592,0.0,1.5802284957161412,1.5283762601624304,0.0
2024-08-21,76.28818522369497,13.894414234845026,0.0,5.124486094715518,1.584329347827718,0.0,1.580218503293939,1.5283665956228294,0.0
2024-08-23,76.29252707950364,13.895205019721828,0.0,5.124777749047727,1.5844195181412672,0.0,1.5803084396434193,1.522762193942118,0.0
2024-08-26,76.29204462667451,13.895117150290446,0.0,5.125377713698815,1.5844094987106843,0.0,1.5802984462101592,1.5227525644153914,0.0
2024-08-28,76.28336151903848,13.893535690540329,0.0,5.136175780014522,1.5842291706268823,0.0,1.5801185860219489,1.5225792537578444,0.0
2024-09-02,76.28963245405286,13.894677819802867,0.0,5.136598003470564,1.584359403458513,0.0,1.5802484809396697,1.514483838275514,0.0
2024-09-05,76.28480856638357,13.893799242165935,0.0,5.142596333524578,1.584259222456924,0.0,1.5801485598767884,1.5143880755922001,0.0
2024-09-11,76.29928205986096,13.896435308461264,0.0,5.124599067239869,1.5845598034763122,0.0,1.580448360981418,1.5146753999801905,0.0
2024-09-16,76.30652086633366,13.897753716749556,0.0,5.125085257671764,1.584710136761923,0.0,1.5805983041986593,1.5053317182844375,0.0
2024-09-26,76.31134750044531,13.898632794597729,0.0,5.119084112623648,1.5848103748007738,0.0,1.5806982821508089,1.5054269353817227,0.0
2024-09-30,76.31183019743972,13.898720708499082,0.0,5.119116492690259,1.5841878629753177,0.0,1.5807082806416604,1.5054364577539623,0.0
2024-10-03,75.03322438802994,13.665847443695018,0.0,5.033345622437709,1.5576447726110052,1.6755014341835153,1.5542234907292518,1.4802128483135732,0.0
2024-10-04,75.05407478711734,13.669758246141686,0.0,5.003680224535456,1.529473186087361,1.675980918177113,1.5546682681977004,1.5123643697433413,0.0
2024-10-07,75.05376306010311,13.66958816470944,0.0,5.002373751077624,1.5294541561246222,1.6759600653405193,1.554648924753511,1.5142118778911746,0.0
2024-10-08,75.05329614723334,13.669503125580446,0.0,5.002342631083255,1.5294446413208322,1.6759496391168125,1.5546392532119206,1.514824562453392,0.0
2024-10-09,75.05127335054674,13.669248014541727,0.0,5.00473764515488,1.5294160976197537,1.6759183612240207,1.5546102393091419,1.5147962916037456,0.0
2024-10-10,75.04629315124649,13.668227665601407,0.0,5.011206575073269,1.5293019334687445,1.6757932613266369,1.5544941945268245,1.5146832187566297,0.0
2024-10-14,75.03882472916371,13.666867437280406,0.0,5.020659625619053,1.5291497411105137,1.6756264905126026,1.5543394950968796,1.5145324812168475,0.0
2024-10-15,75.03213579636491,13.665762451101902,0.0,5.030826581120615,1.529026107122217,1.6736252107547998,1.5542138244802097,1.5144100290553464,0.0
2024-10-16,75.03493580439724,13.666272422519143,0.0,5.027282573668695,1.5290831664786664,1.6736876661811777,1.5542718237780613,1.5144665429770225,0.0
2024-10-17,75.02886938443123,13.665167532550276,0.0,5.034960922201204,1.5289595432550125,1.6735523519816502,1.5541461641033605,1.5143441014772643,0.0
2024-10-18,75.0282474772027,13.665167532550276,0.0,5.035582829429736,1.5289595432550125,1.6735523519816502,1.5541461641033605,1.5143441014772643,0.0
2024-10-21,75.01471834048384,13.662703421684697,0.0,5.052706867729024,1.528683840391173,1.6732505760594147,1.5538659195735702,1.5140710340782886,0.0
2024-10-22,75.01285263555802,13.662363614062437,0.0,5.055068319406891,1.5286458202128117,1.6732089603350482,1.5538272730870626,1.5140333773377341,0.0
2024-10-23,75.01098702343447,13.662023823342592,0.0,5.057429653623476,1.528607801925617,1.6731673466806953,1.5537886285228752,1.5139957224702687,0.0
2024-10-24,75.00865513877271,13.661599108709888,0.0,5.060381156227633,1.5285602817258621,1.6731153325234747,1.553740325520685,1.513948656519755,0.0
2024-10-29,75.00818877923828,13.661514168952097,0.0,5.060971434727623,1.5285507780404541,1.6731049300801024,1.5537306652806302,1.5139392436808061,0.0
2024-10-30,75.00678973542897,13.66125935601587,0.0,5.062742226188377,1.5285222676932768,1.6730737235260866,1.5537016852811931,1.5139110058662286,0.0
2024-11-01,75.00492442486501,13.660919620220168,0.0,5.0651031787163205,1.5284842555513996,1.6730321165982103,1.5536630469635553,1.5138733570853369,0.0
2024-11-06,74.99653167529135,13.659391018222397,0.0,5.0757260120960215,1.5283132243066848,1.6728449110288295,1.5534891983132832,1.5137039607414344,0.0
2024-11-07,68.1016200215921,12.403595687289707,9.192511706834015,4.6102109852134445,1.387805597815384,1.5190495605741865,1.4106669832311007,1.374539457450072,0.0
2024-11-12,68.09910919877836,12.403035573555398,9.19209659720052,4.613954069914978,1.3877429281673654,1.518980964294251,1.4106032812230893,1.3744773868660354,0.0
2024-11-13,68.10449118302088,12.404015805790468,9.192823063664234,4.614318718269298,1.3878526037660615,1.5191010118500956,1.4107147635129649,1.3666828501260058,0.0
2024-11-14,68.10584899877506,12.404365926281548,9.193082543801625,4.6116263255720185,1.3878917778241076,1.5191438905758725,1.41075458288707,1.3672859542827065,0.0
2024-11-15,68.08681071412353,12.400795624392046,9.190436533503997,4.637388506149795,1.3874923061649966,1.5187066411158694,1.4103485307129535,1.3680211438368144,0.0
2024-11-18,68.07490079245228,12.39862644503119,9.188828918488834,4.636577322114472,1.4047418619911525,1.518440985007916,1.4101018288869498,1.3677818460271973,0.0
2024-11-19,68.0745166708018,12.398556484138139,9.188777069303757,4.637115422866573,1.4047339355490094,1.518432417003401,1.4100938722004828,1.367774128136843,0.0
2024-11-21,68.06453102922084,12.396737778002176,9.187429195842899,4.651103911247892,1.4045278794463294,1.5182096828199998,1.4098870298651727,1.3675734935546933,0.0
2024-12-04,68.04705152502235,12.393451470580285,9.184993658583412,4.675816351481844,1.4041555467829194,1.517807213731923,1.4095132765202807,1.367210957296983,0.0
2024-12-06,68.04723174851604,12.393381568075837,9.184941852671106,4.675789978580471,1.404147626956099,1.5177986528781722,1.4095053264743784,1.3672032458478967,0.0
2024-12-09,68.0507095915988,12.394220450176295,9.185563562191758,4.67159394567697,1.4042426707747844,1.5179013894973108,1.4096007329445484,1.3661676571395343,0.0
2024-12-10,68.050889805641,12.394150538997087,9.185511749850441,4.671567594956259,1.4042347499651295,1.5178928275811752,1.4095927819120613,1.3661599510968436,0.0
2024-12-17,68.04761555594533,12.393451470580285,9.184993658583412,4.676380382404821,1.4041555467829194,1.517807213731923,1.4095132765202807,1.3660828954510285,0.0
2024-12-19,67.32535799191795,12.261907345251256,9.087504112605108,4.628977446359585,1.3892518362495037,1.501697204117377,1.3945526990298498,1.3515832881353724,1.0591680763339955
2024-12-20,67.32798803190198,12.262386352085537,9.087859112561796,4.629158275635986,1.4032577592820932,1.5017558673582205,1.3946071767105883,1.333777972124172,1.0592094523396145
2024-12-27,67.32873950963963,12.262523218055001,9.087960546215253,4.628093799086612,1.4032734216685259,1.5017726291260187,1.394622742544006,1.333792859015676,1.059221274649269
2025-01-02,67.34265619409885,12.265261179188853,9.089989694892003,4.633034532711395,1.4035867428358235,1.5021079430754654,1.3949341321982862,1.3089718047238819,1.0594577762754491
2025-01-10,67.34340801177323,12.265398109340655,9.090091176112061,4.631969849875245,1.4036024125670226,1.5021247127035773,1.3949497053311926,1.3089864181679258,1.0594696041290932
2025-01-13,67.34378392690546,12.265466575563085,9.090141917571803,4.63143749954248,1.4036102475638261,1.502133097658047,1.3949574920280412,1.3089937250123076,1.059475518154951
2025-01-14,67.34491169748316,12.265671978816647,9.090294145349986,4.629840412884233,1.4036337530790712,1.502158253083129,1.3949808526401855,1.309015646034908,1.0594932606286804
2025-01-16,67.34303210083772,12.265329643882582,9.090040435218798,4.607383192127012,1.4287135797955268,1.5021163278427172,1.3949419187212748,1.308979111405118,1.0594636901692596
2025-01-23,67.35581542742402,12.267657898337946,9.091765943440526,4.6082577842298,1.4289847839827912,1.502401465636345,1.3952067122353127,1.2902451828634685,1.0596648018497892
2025-01-24,67.37198952760906,12.270603721599445,9.09394914220807,4.609364361629355,1.429327925000569,1.4787493130112106,1.3955417421506855,1.2905550084474728,1.0599192583441381
2025-02-07,67.36220891082696,12.27440594708888,9.092628943231919,4.6114869998183625,1.4291204246908946,1.4757428430221493,1.403156172725941,1.2914843722702352,1.0597653863246461
2025-02-10,67.37387074107343,12.273738629338633,9.09420307057935,4.596090131925423,1.4377446708058486,1.470413768816481,1.403399088885612,1.2905910443353161,1.0599488542399091
2025-02-11,67.28669294803738,12.257857139463736,9.082435711150625,4.63253077624833,1.522890671451582,1.4685111406046054,1.4015831736951665,1.2889210960642776,1.0585773432842922
2025-02-12,67.54663659391849,12.30241256317959,9.117523205405401,4.6375498685121075,1.5315733795562887,1.4741843298071207,1.0335527052122844,1.2939004884862346,1.0626668659224896
2025-02-13,67.55041865881248,12.303101398701429,9.118033712903244,4.632210343214714,1.5316591352682454,1.4742668721968262,1.0336105757976988,1.2939729364401311,1.0627263666652396
2025-02-14,67.54474572028192,12.302068174343152,9.117267973092895,4.6323811984943,1.5337699934319957,1.4797417824051768,1.0335237723495863,1.2938642675514052,1.0626371180495746
2025-02-17,67.55836237384226,12.304548204412393,9.119665949654161,4.608115740868775,1.5385590723238183,1.4800400903045539,1.033732125123801,1.2941251035542276,1.0628513399160207
2025-02-18,67.5617523573096,12.304961639975092,9.1199723724631,4.610510589446818,1.5391707719671042,1.474489782826852,1.033766858753653,1.2924885752998003,1.0628870519579814
2025-02-19,67.55836237384226,12.304548204412393,9.119665949654161,4.613715589867279,1.5402390270233692,1.47444024130605,1.033732125123801,1.2924451488546767,1.0628513399160207
2025-02-20,67.54548729605459,12.301999298889616,9.117776797243296,4.632355263232726,1.5399199642104031,1.4741348088097372,1.03351798597143,1.2921774169133589,1.0626311686748504
2025-02-21,67.54001166540793,12.301103988169961,9.117113226785548,4.639855725388096,1.5398078924391512,1.474027524728144,1.033442768951065,1.2920833752649286,1.0625538328651796
2025-02-24,67.53774309361276,12.30069081178949,9.116806996072677,4.639699879311486,1.540875791204723,1.473978014264858,1.033408057095681,1.2942792134372776,1.0625181432110522
2025-02-25,67.54908747680582,12.302756971298475,9.118338355388568,4.619202885960608,1.5456138407148052,1.4742255998465794,1.033581639694943,1.294496614829203,1.062696615460998
2025-02-26,67.52771816154882,12.298763022285767,9.11537819137354,4.641211622481845,1.5535078991087774,1.4737470094060174,1.0332460992645305,1.2940763713432255,1.062351623187475
2025-02-27,67.52847410447902,12.298900701496764,9.115480233999703,4.640144123033185,1.5535252899424281,1.4737635073517945,1.0332576659974981,1.2940908579556967,1.0623635157439066
2025-02-28,67.5294263007034,12.299176069166514,9.115684326106113,4.638568792844986,1.5535600727778514,1.4737965043514965,1.033280800240358,1.2941198321536875,1.0623873016555792
2025-03-03,67.5260245666714,12.298556509248826,9.115225131717887,4.642253114627487,1.5546012380191656,1.4737222631799098,1.0332287496506318,1.294054642032644,1.062333784852058
2025-03-04,67.51015433829144,12.295666054764085,9.113082836128841,4.6641048817393465,1.5547954502720642,1.473375903253713,1.032985916219656,1.2937505082881064,1.0620841110427448
2025-03-05,67.49769010542332,12.293395936342975,9.11140031017805,4.682825467036396,1.5545083922325076,1.4731038775038026,1.032795198584132,1.2923926916193633,1.0618880210794597
2025-03-07,67.49787194746987,12.293327157961267,9.111349334241728,4.681120845158236,1.5561781178353626,1.4730956358672924,1.0327894203611931,1.2923854610153611,1.0618820800896775
2025-03-10,67.4992006763955,12.293671057565971,9.111604219627441,4.679013837638202,1.556221651130515,1.4731368449720657,1.0328183121224586,1.2924216148444632,1.0619117857033729
2025-03-12,67.49522861861671,12.292845730837113,9.110992518657895,4.684853690894735,1.5561171753137562,1.4730379469937707,1.0327489746109002,1.2923348490526434,1.061840495022475
2025-03-13,67.49504676890318,12.29291450383196,9.111043490601677,4.684879900563821,1.5561258810960317,1.4730461879847792,1.032754752381277,1.2923420790903304,1.061846435546947
2025-03-14,67.4929769409184,12.29263941646952,9.11083960624845,4.6875722782778,1.556091058551376,1.4730132245739884,1.03273164168765,1.2923131594249575,1.0618226738478656
2025-03-18,67.49315879814202,12.292570646552594,9.110788636585903,4.687546054132991,1.5560823531587262,1.4730049839518038,1.0327258641758563,1.2923059297108495,1.0618167335892608
2025-03-19,67.4940958267707,12.29263941646952,9.11083960624845,4.688131721203959,1.556091058551376,1.4713348957955144,1.03273164168765,1.2923131594249575,1.0618226738478656
2025-03-20,67.48805491238336,12.29153919012528,9.110024160076692,4.702815727091577,1.5553923911019218,1.4656092785749888,1.0326392092555075,1.292197493705429,1.06172763768524
2025-03-21,67.49522861861671,12.292845730837113,9.110992518657895,4.703315617309771,1.552760461420113,1.457932734472376,1.0327489746109002,1.2923348490526434,1.061840495022475
2025-03-24,67.50504774098792,12.2946340788284,9.112317974579666,4.700642647623783,1.5541054224994293,1.4458350912343596,1.032899217654268,1.2925228563279298,1.0619949702642473
2025-03-25,67.50430638292573,12.294702871834778,9.11236896135524,4.701228486285705,1.5541141182917204,1.445843181214266,1.0329049971058573,1.2925300884694098,1.06200091251729
2025-03-27,67.50808370887415,12.295390844242384,9.112878860494625,4.70149155205591,1.548605400119767,1.4459240859929148,1.0329627951791491,1.2926024143357715,1.0620603387053222
2025-03-28,67.50808370887415,12.295390844242384,9.112878860494625,4.702051120200644,1.548045831975033,1.4459240859929148,1.0329627951791491,1.2926024143357715,1.0620603387053222
2025-04-02,67.25686646509581,12.24953457817274,9.078891929702348,4.684514588831091,1.5422723187570866,1.4405314408591618,1.4015077563157634,1.2877815899321454,1.0580993323338581
2025-04-03,67.25818374256328,12.249876031957003,9.079145002338414,4.684645168913425,1.5400853223573137,1.4405715954388065,1.4015468231165478,1.2878174866345369,1.0581288266806714
2025-04-10,67.26230857957187,12.250627297292988,9.079701811803494,4.68493247072102,1.5340469330145612,1.4406599433943967,1.4016327777451678,1.2878964664245576,1.0581937200319524
2025-04-11,67.26418367274218,12.250968811999552,9.07995492959287,4.685620620581816,1.530744419256068,1.4407001051384354,1.4016718515162643,1.287932369531651,1.0582232196411574
2025-04-16,67.263991163192,12.250832203832028,9.079853680783637,4.686683452665181,1.5301698099599148,1.4406840401721184,1.4016562217464033,1.2879180080486043,1.0582114196001087
2025-04-17,67.25255978006291,12.248851727707253,9.078385826752823,4.70264930482585,1.5299224418852357,1.440451138415125,1.4014296292475326,1.2877098025305491,1.0580403485727194
2025-04-23,67.24881099421331,12.24816895336854,9.077879780225585,4.70963361794069,1.529837161092655,1.4403708449235109,1.4013515108892052,1.2859657659591872,1.0579813713873156
2025-04-24,67.22820014023063,12.244415054702957,9.075097532452629,4.7388388306191205,1.5293682866266471,1.4399293906773059,1.4009220155428586,1.2855716347881363,1.0576571143597238
2025-04-25,67.22745089268882,12.244278592654867,9.0749963919416,4.73990050102955,1.5293512420616153,1.4399133428944695,1.4009064024909814,1.28555730729781,1.0576453269402875
2025-04-28,67.19767738618579,12.238754434718768,9.070902094922854,4.782321284143965,1.5286612563072906,1.4392637081560686,1.4002743662168562,1.284977312196614,1.0571681571517872
2025-04-30,67.20142044212926,12.239436159806736,9.071407363785104,4.777017453534,1.5287464060449527,1.4393438782569794,1.4003523645271077,1.2850488882116298,1.0572270437042364
