date,YICKO SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,SORRENTO SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,CITIBANK N.A.,BANK OF COMMUNICATIONS TRUSTEE LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,TOTAL_CCASS_PCT
2024-05-07,17.186674616180177,10.953753284850974,9.289071020524755,5.95760695803467,0.0,2.4703565795875804,3.017968088178378,0.3995835429207741,1.929197449381161,1.2227826023597883,52.42699414201826
2024-05-08,17.186674616180177,10.95806377879471,9.289071020524755,5.95760695803467,0.0,2.4703565795875804,3.017968088178378,0.3995835429207741,1.929197449381161,1.2227826023597883,52.43130463596199
2024-05-09,17.186674616180177,10.95806377879471,9.308468243271568,5.95760695803467,0.0,2.4703565795875804,3.017968088178378,0.42544650658319055,1.873161028112592,1.201230132641108,52.39897593138397
2024-05-10,17.186674616180177,10.957956016446117,9.30092487887003,5.95760695803467,0.0,2.4671237091297784,3.017968088178378,0.4405332353862668,1.873161028112592,1.201230132641108,52.40317866297911
2024-05-14,17.186674616180177,10.957956016446117,9.30092487887003,5.95760695803467,0.0,2.4671237091297784,3.017968088178378,0.44699897630187096,1.8472980644501757,1.201230132641108,52.383781440232305
2024-05-16,17.186674616180177,10.949173385035754,9.300817116521436,5.95760695803467,0.0,2.4789775674750523,3.017968088178378,0.44699897630187096,1.8483756879361097,1.201230132641108,52.387822528304554
2024-05-20,17.186674616180177,10.943785267606083,9.300817116521436,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.4987249036267038,1.8483756879361097,1.201230132641108,52.4018316336217
2024-05-21,17.186674616180177,10.943785267606083,9.300817116521436,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.509501138486044,1.8505309349079777,1.201230132641108,52.4147631154529
2024-05-22,17.186674616180177,10.943785267606083,9.236914043805548,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.5202773733453842,1.8182022303299572,1.2023077561270419,52.33038519650427
2024-05-23,17.186674616180177,10.939474773662349,9.236914043805548,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.5202773733453842,1.8182022303299572,1.2023077561270419,52.32607470256053
2024-05-24,17.186674616180177,10.939474773662349,9.236914043805548,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.5202773733453842,1.812814112900287,1.2023077561270419,52.32068658513086
2024-05-27,17.186674616180177,10.939259248965161,9.236919431922978,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.5202773733453842,1.812814112900287,1.2023077561270419,52.32047644855111
2024-05-28,17.186674616180177,10.937427289039073,9.236919431922978,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.5202773733453842,1.812814112900287,1.2023077561270419,52.31864448862502
2024-05-30,17.186674616180177,10.937427289039073,9.236488382528604,5.95760695803467,0.0,2.4466488628970318,3.017968088178378,0.5202773733453842,1.812814112900287,1.2023077561270419,52.31821343923065
2024-05-31,17.186674616180177,10.937427289039073,9.236488382528604,5.95760695803467,0.0,2.4471025423846102,3.0175144086908,0.682998519721421,1.811736489414353,1.201230132641108,52.478779338634816
2024-06-03,17.186674616180177,10.937427289039073,9.236272857831416,5.95760695803467,0.0,2.45249065981428,3.0175144086908,0.6937747545807611,1.812814112900287,1.201230132641108,52.49580578971257
2024-06-04,17.186674616180177,10.93731952669048,9.242738598747021,5.95760695803467,0.0,2.4471025423846102,3.0175144086908,0.6937747545807611,1.811736489414353,1.201230132641108,52.49569802736398
2024-06-05,17.186674616180177,10.93731952669048,9.241660975261087,5.95760695803467,0.0,2.4471025423846102,3.0175144086908,0.6937747545807611,1.8041931250128147,1.201230132641108,52.4870770394765
2024-06-06,17.186674616180177,10.93731952669048,9.241660975261087,5.95760695803467,0.0,2.449257789356478,3.0175144086908,0.6937747545807611,1.8031155015268812,1.201230132641108,52.48815466296244
2024-06-07,17.186674616180177,10.93731952669048,9.241687915848235,5.95760695803467,0.0,2.448180165870544,3.0175144086908,0.6937747545807611,1.805270748498749,1.201230132641108,52.489259227035525
2024-06-11,17.186674616180177,10.93731952669048,9.239101619481994,5.95760695803467,0.0,2.4664997651314224,2.9894961980565156,0.7110167303557055,1.8031155015268812,1.200152509155174,52.49098342461301
2024-06-12,17.186674616180177,10.939474773662349,9.239101619481994,5.95760695803467,0.0,2.448180165870544,2.9894961980565156,0.748194740620429,1.802037878040947,1.19907488566924,52.50984183561687
2024-06-13,17.186674616180177,10.93731952669048,9.239101619481994,5.95760695803467,0.0,2.4471025423846102,2.9894961980565156,0.7988430444593279,1.802037878040947,1.19907488566924,52.55725726899796
2024-06-17,17.186674616180177,10.93731952669048,9.239101619481994,5.95760695803467,0.0,2.4471025423846102,2.9894961980565156,0.7988430444593279,1.7912616431816069,1.19907488566924,52.546481034138615
2024-06-18,17.186674616180177,10.93731952669048,9.234791125538258,5.95760695803467,0.0,2.4471025423846102,2.9894961980565156,0.7988430444593279,1.7901840196956726,1.19907488566924,52.541092916708955
2024-06-19,17.186674616180177,10.93731952669048,9.234360076143885,5.95760695803467,0.0,2.4471025423846102,2.9894961980565156,0.7988430444593279,1.7891063962097387,1.19907488566924,52.53958424382864
2024-06-20,17.186674616180177,10.936241903204545,9.197720877622126,5.95760695803467,0.0,2.4664997651314224,2.9894961980565156,0.8333269960092164,1.7891063962097387,1.19907488566924,52.55574859611766
2024-06-21,17.186674616180177,10.956384841403624,9.18640583101982,5.95760695803467,0.0,2.4471025423846102,2.988750482604249,0.8333269960092164,1.7891063962097387,1.19907488566924,52.54443354951535
2024-06-24,17.186674616180177,10.93375474819901,9.18640583101982,5.95760695803467,0.0,2.4664997651314224,2.988750482604249,0.8419479838966886,1.796649760611277,1.19907488566924,52.55736503134655
2024-06-25,17.186674616180177,10.943785267606083,9.18640583101982,5.95760695803467,0.0,2.45787877724395,2.988750482604249,0.8419479838966886,1.7891063962097387,1.19907488566924,52.55123119846462
2024-06-26,17.186674616180177,10.94379011691177,9.18640583101982,5.95760695803467,0.0,2.454645906786148,2.988750482604249,0.8397927369248206,1.7891063962097387,1.19907488566924,52.54584793034063
2024-07-02,17.186674616180177,10.996593667722538,9.256343595256938,5.95760695803467,0.0,2.4471025423846102,2.967198012885569,0.9464774620322883,1.811736489414353,1.1936867682395698,52.76342011215072
2024-07-03,17.123849166950222,10.987649392789285,9.252151639896656,5.95760695803467,0.0,2.4471025423846102,2.967198012885569,1.0714817864006345,1.7174444343951263,1.200152509155174,52.72463644289195
2024-07-04,17.123849166950222,10.989804639761152,9.246763522466985,5.95760695803467,0.0,2.4675773886173564,2.967198012885569,1.053162187139756,1.7066681995357862,1.203385379612976,52.716015455004474
2024-07-05,17.123849166950222,11.032909579198515,9.240836593294349,5.95760695803467,0.0,2.4815864939344987,2.968275636371503,1.053162187139756,1.7152891874232585,1.197997262183306,52.771513064530076
2024-07-08,17.123849166950222,11.056617295889062,9.240836593294349,5.95760695803467,0.0,2.4697326355892244,2.9661203893996344,0.9712628022087708,1.7195996813669945,1.1936867682395698,52.6993122909725
2024-07-09,17.123849166950222,11.078169765607743,9.239758969808413,5.949524781890165,0.0,2.446024918898676,2.9661203893996344,0.9841942840399791,1.7195996813669945,1.1936867682395698,52.700928726201404
2024-07-10,17.069967992653524,11.078169765607743,9.239758969808413,5.949524781890165,0.0,2.446024918898676,2.9661203893996344,0.9841942840399791,1.7195996813669945,1.1936867682395698,52.647047551904706
2024-07-11,17.069967992653524,11.085713130009282,9.239758969808413,5.949524781890165,0.0,2.446024918898676,2.9661203893996344,0.9841942840399791,1.7185220578810605,1.1936867682395698,52.6535132928203
2024-07-12,17.069967992653524,11.0609277898328,9.23868134632248,5.949524781890165,0.0,2.446024918898676,2.9661203893996344,0.9841942840399791,1.7131339404513903,1.1936867682395698,52.62226221172821
2024-07-15,17.069967992653524,11.067178006051217,9.23868134632248,5.949524781890165,0.0,2.4729655060470264,2.9661203893996344,0.9841942840399791,1.7099010699935886,1.1936867682395698,52.652220144637184
2024-07-16,17.063502251737916,11.067178006051217,9.397091998754782,5.949524781890165,0.0,2.446024918898676,2.9747413772871067,0.9841942840399791,1.7066681995357862,1.1936867682395698,52.78261258643519
2024-07-17,17.05919175779418,11.063945135593414,9.428343079846867,5.949524781890165,0.0,2.446024918898676,2.9855176121464466,0.9841942840399791,1.7066681995357862,1.1936867682395698,52.81709653798509
2024-07-18,17.03979453504737,11.063945135593414,9.508087217805985,5.949524781890165,0.0,2.446024918898676,2.9855176121464466,0.9841942840399791,1.7066681995357862,1.1969196386973717,52.880676323655194
2024-07-19,17.03979453504737,11.022995443127922,9.506901831971456,5.949524781890165,0.0,2.475120753018895,2.9855176121464466,0.9841942840399791,1.7066681995357862,1.1969196386973717,52.867637079475394
2024-07-22,17.03979453504737,11.06437607722544,9.506901831971456,5.949524781890165,0.0,2.475120753018895,2.9855176121464466,0.9841942840399791,1.7066681995357862,1.201230132641108,52.91332820751664
2024-07-23,17.03979453504737,11.06437607722544,9.506901831971456,5.949524781890165,0.0,2.446024918898676,2.9855176121464466,0.9841942840399791,1.741152151085675,1.205540626584844,52.92302681889005
2024-07-24,17.03979453504737,11.06437607722544,9.50636302022849,5.949524781890165,0.0,2.446024918898676,2.9855176121464466,0.9841942840399791,1.741152151085675,1.205540626584844,52.92248800714708
2024-07-25,17.03979453504737,11.063298453739504,9.505824208485523,5.949524781890165,0.0,2.4471025423846102,2.9855176121464466,0.9841942840399791,1.744385021543477,1.205540626584844,52.92518206586192
2024-07-26,17.03979453504737,11.063298453739504,9.505824208485523,5.949524781890165,0.0,2.446024918898676,2.9855176121464466,0.9841942840399791,1.747617892001279,1.205540626584844,52.927337312833785
2024-07-29,17.03979453504737,11.063298453739504,9.505824208485523,5.949524781890165,0.0,2.4708102590751584,2.9855176121464466,0.9841942840399791,1.7454626450294108,1.2046785277960967,52.94910530724965
2024-07-30,17.03979453504737,11.063298453739504,9.505824208485523,5.949524781890165,0.0,2.446024918898676,2.952111284082492,0.9841942840399791,1.7691703617199592,1.2046785277960967,52.914621355699765
2024-07-31,17.03979453504737,11.063298453739504,9.503668961513654,5.949524781890165,0.0,2.446024918898676,2.952111284082492,0.9841942840399791,1.7701402228572998,1.2046785277960967,52.91343596986524
2024-08-01,17.03979453504737,11.063298453739504,9.471340256935633,5.949524781890165,0.0,2.44171442495494,2.952111284082492,0.9841942840399791,1.6408254045452177,1.2046785277960967,52.7474819530314
2024-08-02,17.03979453504737,11.06437607722544,9.67393347229123,5.949524781890165,0.0,2.4643445181595545,2.952111284082492,0.9841942840399791,1.5197005247262343,1.2046785277960967,52.852658005258554
2024-08-05,17.03979453504737,11.06437607722544,9.649794706206308,5.949524781890165,0.0,2.43632630752527,2.952111284082492,0.9841942840399791,1.5654995228784299,1.2046785277960967,52.84630002669155
2024-08-06,17.03979453504737,11.06437607722544,9.649794706206308,5.949524781890165,0.0,2.4180067082643917,2.9521111763201437,0.9841942840399791,1.5913624865408464,1.1917470459648887,52.84091180149954
2024-08-07,17.03979453504737,11.11825725152214,9.626086989515759,5.949524781890165,0.0,2.4180067082643917,2.8551250625860822,0.9841942840399791,1.5913624865408464,1.1917470459648887,52.77409914537162
2024-08-08,17.03979453504737,11.11825725152214,9.65841569409378,5.949524781890165,0.0,2.4654221416454885,2.7904676534300408,0.9841942840399791,1.5450246766456837,1.1917470459648887,52.742848064279535
2024-08-09,17.03979453504737,11.116964103339019,9.639880570135714,5.949524781890165,0.0,2.453568283300214,2.7904676534300408,0.9949705188993192,1.5471799236175516,1.1917470459648887,52.724097415624286
2024-08-12,17.03979453504737,11.116964103339019,9.634492452706045,5.949524781890165,0.0,2.4169290847784577,2.7904676534300408,0.9949705188993192,1.5558009115050238,1.1917470459648887,52.690691087560324
2024-08-13,17.03979453504737,11.116964103339019,9.629104335276374,5.949524781890165,0.0,2.4126185908347213,2.7904676534300408,0.9841942840399791,1.4792896440037084,1.1917470459648887,52.59370497382626
2024-08-14,17.03979453504737,11.116964103339019,9.629104335276374,5.949524781890165,0.0,2.4126185908347213,2.7904676534300408,0.9841942840399791,1.4836001379474444,1.1917470459648887,52.59801546777
2024-08-15,17.03979453504737,11.116964103339019,9.629104335276374,5.949524781890165,0.0,2.4126185908347213,2.7904676534300408,0.9841942840399791,1.4879106318911806,1.1917470459648887,52.60232596171374
2024-08-16,16.98591336075067,11.116964103339019,9.629104335276374,5.949524781890165,0.0,2.4067498533303247,2.7909482735047675,0.9841942840399791,1.5364036887582115,1.1917470459648887,52.5915497268544
2024-08-19,16.98591336075067,11.116964103339019,9.629643147019342,5.949524781890165,0.0,2.4067498533303247,2.7877154030469655,0.9841942840399791,1.5364036887582115,1.1917470459648887,52.588855668139566
2024-08-20,16.98591336075067,11.116425291596052,9.627487900047473,5.949524781890165,0.0,2.4067498533303247,2.767240556814219,0.9841942840399791,1.510540725095795,1.1895917989930207,52.53766855255769
2024-08-21,16.918023081136827,11.11103717416638,9.678136203886373,5.949524781890165,0.0,2.4067498533303247,2.7349118522361984,0.9841942840399791,1.5816638751674401,1.1895917989930207,52.55383290484671
2024-08-22,16.918023081136827,11.11103717416638,9.677058580400438,5.949524781890165,0.0,2.4455442988239495,2.7349118522361984,0.9841942840399791,1.517006466011399,1.1895917989930207,52.52689231769836
2024-08-26,16.918023081136827,11.11103717416638,9.677058580400438,5.949524781890165,0.0,2.4455442988239495,2.7349118522361984,0.9841942840399791,1.514851219039531,1.1895917989930207,52.52473707072649
2024-08-28,16.918023081136827,11.11103717416638,9.677058580400438,5.949524781890165,0.0,2.4498547927676855,2.7349118522361984,0.9841942840399791,1.5245498304129372,1.1895917989930207,52.538746176043624
2024-08-29,16.918023081136827,11.10780430370858,9.675980956914504,5.949524781890165,0.0,2.4326128169927412,2.7349118522361984,0.9841942840399791,1.5256274538988712,1.1895917989930207,52.51827132981089
2024-08-30,16.920178328108694,11.10780430370858,9.684601944801976,5.949524781890165,0.0,2.407827476816259,2.7349118522361984,0.9841942840399791,1.517006466011399,1.1895917989930207,52.495641236606275
2024-09-02,16.920178328108694,11.106080106131085,9.684601944801976,5.949524781890165,0.0,2.4067498533303247,2.7349118522361984,0.9841942840399791,1.514851219039531,1.1895917989930207,52.49068416857098
2024-09-03,16.920178328108694,11.106080106131085,9.677058580400438,5.949524781890165,0.0,2.413215594245929,2.7349118522361984,0.9820390370681109,1.507307854637993,1.1895917989930207,52.47990793371164
2024-09-04,16.920178328108694,11.107481016662799,9.611970121850023,5.949524781890165,0.0,2.411060347274061,2.7349118522361984,1.0186782355898676,1.5134503085078168,1.1895917989930207,52.456846791112646
2024-09-05,16.920178328108694,11.105218007342337,9.605719905631606,5.949524781890165,0.0,2.4067498533303247,2.7349118522361984,1.0186782355898676,1.4983635797047405,1.1917470459648887,52.43109158979882
2024-09-09,16.920178328108694,11.105223395459769,9.562076154451278,5.949524781890165,0.0,2.4067498533303247,2.734906464118769,1.0186782355898676,1.4789663569579283,1.206833774767965,52.38313734467476
2024-09-10,16.920178328108694,11.1030681484879,9.451619747143042,5.949524781890165,0.0,2.4067498533303247,2.734906464118769,1.0186782355898676,1.4492239487461493,1.2086657346940528,52.24261524210896
2024-09-11,16.923411198566495,11.038087452286078,9.339008092862937,5.949524781890165,0.0,2.4067498533303247,2.7184188247839787,1.0119969699770768,1.4184039170484364,1.368046248263694,52.173647339009186
2024-09-12,16.920178328108694,11.031944998416254,9.334374311873422,5.949524781890165,0.0,2.422914205619335,2.7141083308402427,1.0119969699770768,1.4138778984075135,1.3777448596371,52.176664684769804
2024-09-13,16.920178328108694,11.031944998416254,9.326830947471883,5.949524781890165,0.0,2.4067498533303247,2.7141083308402427,1.1089830837111383,1.3643072180545488,1.3842106005527042,52.20683814237596
2024-09-16,16.920178328108694,11.031944998416254,9.326830947471883,5.949524781890165,0.0,2.4067498533303247,2.7141083308402427,1.1089830837111383,1.3643072180545488,1.437014151363471,52.25964169318672
2024-09-17,16.912634963707156,11.024401634014716,9.296549727517137,5.949524781890165,0.0,2.4067498533303247,2.7119530838683743,1.114263438792215,1.3643072180545488,1.5469317469287411,52.327316448103375
2024-09-19,16.912634963707156,11.024401634014716,9.296549727517137,5.949524781890165,0.0,2.4067498533303247,2.7119530838683743,1.114263438792215,1.3643072180545488,1.553397487844345,52.33378218901898
2024-09-20,16.908324469763418,11.015780646127245,9.295472104031202,5.949524781890165,0.0,2.4067498533303247,2.7119530838683743,1.1141556764436216,1.3643072180545488,1.5814156984786296,52.347683531987535
2024-09-23,16.90455278756265,11.027418979775332,9.295472104031202,5.949524781890165,0.0,2.417526088189665,2.7119530838683743,1.1044570650702155,1.3643072180545488,1.7495249622843365,52.52473707072649
2024-09-24,16.900242293618913,11.029574226747199,9.290725172575662,5.949524781890165,0.0,2.412137970759995,2.7065649664387044,1.1044570650702155,1.3681866626039112,1.7409039743968642,52.50231711410163
2024-09-25,16.900242293618913,11.02418610931753,9.277238714649199,5.949524781890165,0.0,2.407827476816259,2.7065649664387044,1.1044570650702155,1.3724971565476471,1.7409039743968642,52.48344253874549
2024-09-26,16.900242293618913,11.026341356289397,9.259996738874253,5.949524781890165,0.0,2.433690440478675,2.7065649664387044,1.1044570650702155,1.3735747800335814,1.7549130797140065,52.50930550240791
2024-09-27,16.70303719569299,11.014487497944124,9.265384856303925,5.949524781890165,0.0,2.407827476816259,2.695788731579364,1.1044570650702155,1.3735747800335814,1.9909126231335565,52.50499500846417
2024-09-30,16.70303719569299,11.014482109826695,9.264409607049155,5.949524781890165,0.0,2.407827476816259,2.695788731579364,1.1044570650702155,1.3746524035195153,1.9909126231335565,52.50509199457791
2024-10-02,16.70303719569299,11.006938745425156,9.26397855765478,5.949524781890165,0.0,2.407827476816259,2.695788731579364,1.1044570650702155,1.3746524035195153,1.9909126231335565,52.497117580782
2024-10-03,16.70303719569299,10.974610040847136,9.261823310682912,5.949524781890165,0.0,2.407827476816259,2.695788731579364,1.1152332999295558,1.3735747800335814,1.9909126231335565,52.47233224060551
2024-10-04,16.70303719569299,10.972454793875267,9.261823310682912,5.949524781890165,0.0,2.4552429101973554,2.695788731579364,1.113401340003468,1.348789439857099,1.9909126231335565,52.490975126912176
2024-10-07,16.70303719569299,10.972433241405549,9.262491437244192,5.949524781890165,0.0,2.454165286711422,2.2907100632167667,1.1392643036658843,1.354177557286769,1.9919902466194905,52.117794113733225
2024-10-08,16.70303719569299,10.967799460416032,9.318525164454046,5.949524781890165,0.0,2.426901412517291,2.289955726776613,1.1392643036658843,1.3692642860898452,2.000611234506963,52.16488356600982
2024-10-09,16.70303719569299,10.929005014922408,9.362707727377341,5.949524781890165,0.0,2.4085818132564127,2.289955726776613,1.1392643036658843,1.5222868210924758,2.011387469366303,52.31575085404059
2024-10-10,16.63862023716101,10.603618369145893,8.796110971383182,5.521544736390806,4.636484290057065,2.2353200836533778,2.1625937872462657,1.063911827718229,1.4721370676609913,1.8830541887761258,55.01339555919294
2024-10-14,16.73363016113759,10.599617951294249,8.796110971383182,5.521544736390806,4.636484290057065,2.2353200836533778,2.1625937872462657,1.063911827718229,1.4621360230318778,1.8830541887761258,55.09440402068877
2024-10-15,16.794636533375183,10.706629128825766,8.796110971383182,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.063911827718229,1.410130590960487,1.875053353072835,55.2014188986068
2024-10-16,16.883645830574295,10.708629337751587,8.796105970860868,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.0779132901989879,1.358725221566843,1.875053353072835,55.25501949729653
2024-10-17,16.935651262645685,10.721630695769434,8.796105970860868,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.0779132901989879,1.3627256394184886,1.8740532486099237,55.323026600774504
2024-10-18,17.045662753565935,10.721630695769434,8.793105657472134,5.521544736390806,4.636484290057065,2.2653232175407183,2.1625974876327785,1.1629221695464536,1.3157207296616547,1.8740532486099237,55.4990449862469
2024-10-21,17.119670483821377,10.68162651725298,8.789105239620488,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.2259287507098693,1.2787168645339342,1.8740532486099237,55.524047597819695
2024-10-22,17.189677796225173,10.675625890475512,8.788905218727907,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.2474309966624635,1.2787168645339342,1.8740532486099237,55.609356508506025
2024-10-23,17.24068312383365,10.675625890475512,8.787805103818704,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.2474309966624635,1.2757165511452002,1.8740532486099237,55.656261407816565
2024-10-24,17.272686466646814,10.675625890475512,8.787805103818704,5.521544736390806,4.636484290057065,2.2343199791904667,2.1625974876327785,1.2474309966624635,1.2937334330445482,1.8740532486099237,55.70628163252908
