date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD,TOTAL_CCASS_PCT
2024-03-01,5.325435824060939,3.9267494501523905,28.877277351519844,0.24601906268723459,0.6568233734681769,0.38078119661877047,0.16762175063279844,0.981072796185696,0.04262493045392425,0.0430401687560836,40.64744590453586
2024-03-04,5.335527052972348,3.6194925531935236,28.95820898111011,0.34368360540486126,0.6554042944025098,0.4062720613168633,0.17776553802812198,0.981335588605264,0.04262493045392425,0.11405511616001643,40.634369721647545
2024-03-05,5.358127201055194,3.6562834919330394,28.959233871546424,0.3593598302131394,0.6541428907885836,0.4003329526346273,0.16262869466100704,0.9817560564765728,0.043413307712628156,0.06208200236101066,40.63736029938223
2024-03-06,5.3554467183756005,3.7248197549563646,28.97997116300468,0.30835907464577705,0.6593461806960293,0.40763858189861674,0.16278637011274782,0.9818086149604863,0.03999700625824458,0.03774805501082388,40.65792151991937
2024-03-07,5.335106585101039,3.7633451236650286,29.010192291254995,0.29884598905741666,0.6492023933007058,0.39849340569765146,0.16578220369582267,0.9829649016065855,0.04025979867781255,0.04836486876136975,40.69255756081843
2024-03-08,5.425244385012853,3.873244913528353,29.01455464541982,0.3171323207353278,0.6672299532830683,0.40674508767208567,0.17161619541023154,0.9859607351896603,0.02943275099161231,0.06896779445549837,40.960128781698515
2024-03-11,5.437385394796893,4.003800187569719,29.022017950135552,0.23573725671315396,0.6797388724545036,0.4117907021277906,0.17450691202547916,0.9867491124483642,0.02943275099161231,0.02441133971774955,41.00557047898082
2024-03-12,5.39843955821692,3.8964757634181613,29.028575751011175,0.36956261450665595,0.6815784193914793,0.37888909119788117,0.17219433873328108,0.9888514518049079,0.02943275099161231,0.05184686832064531,40.995846607592725
2024-03-13,5.3795185040080264,3.70836894949141,29.084364584463067,0.43971857232874695,0.6825770305858376,0.3670108738334091,0.17077525966761403,1.0174432670539029,0.02959042644335309,0.08601188008686975,40.96537934796224
2024-03-14,5.551069395501996,3.841657264696283,29.078471648408954,0.31716968981739035,0.6822616796823561,0.3623200291441208,0.16762175063279844,0.8805284164589918,0.03689605570734257,0.055376669821040295,40.97337259987127
2024-03-15,5.500350458525378,3.7635553576006835,28.931914733706154,0.43321311970309995,0.6755867522253297,0.3610586255301946,0.1695138560536878,1.001702947174492,0.03185044125163761,0.05979158246978214,40.92853787424044
2024-03-18,5.5064472426593545,3.766446074215931,28.9360473547378,0.3803641187696742,0.6989227190829651,0.3663670324054675,0.17045990876413247,1.0034373771436405,0.0335323127368726,0.04129099613219726,40.90331513664803
2024-03-19,5.514698924633789,3.758194392241497,28.878335117287847,0.4915103593582508,0.6998162133094963,0.3766159367686182,0.1718264293458859,1.0049090146932211,0.0335323127368726,0.055429228304953886,40.98486792868043
2024-03-20,5.618554488847049,3.877764943144922,28.841204834696942,0.3855524557884465,0.7107483779635237,0.37971688731952025,0.18081393009511038,0.9957112800083422,0.03326952031730463,0.03190702045957059,41.05524373864073
2024-03-21,5.707325768177109,3.9237536165693156,28.85197611783171,0.25405525487762304,0.7245187007488851,0.385182969646534,0.18759397451996393,0.9958163969761695,0.040627708065207706,0.027702341746483113,41.098552849159006
2024-03-22,5.743696239045315,3.9040441851017182,28.808221179973646,0.25768179026766097,0.7212600747462424,0.4032630881128101,0.18649024635777844,1.0004415435605656,0.058339917144088684,0.027386990843001554,41.110825255152825
2024-03-25,5.968383757775927,3.9348434566750843,28.742482867841463,0.24384576937740748,0.7048092692812876,0.37808757431819884,0.1845455824529755,1.0015978302066648,0.03931374596736787,0.06564956713209756,41.263559421028475
2024-03-26,5.974112632522509,3.78442107571438,28.764943735941934,0.25524257730847305,0.692615701013334,0.3768261707042726,0.17371853476677526,1.0037001695632086,0.03905095354779991,0.04813064187780882,41.112762192960496
2024-03-27,5.8920688391333895,3.9372611469351093,28.77764712150385,0.3089105182589985,0.7163195772583646,0.3431887409995728,0.17545296473592387,1.0037527280471221,0.03905095354779991,0.04413619710037572,41.23778878752051
2024-03-28,5.897245219097071,3.9430425801656046,28.704844633782773,0.2823684838826338,0.7263056892019474,0.3497059930048584,0.1751901723163559,1.0038052865310356,0.03905095354779991,0.03998407687120184,41.16154308840128
2024-04-02,5.847892802702207,4.093990545965445,28.674886297952025,0.23979227514329746,0.72415079136149,0.3587986107219101,0.1750850553485287,1.0042257544023443,0.03153509034815605,0.050150096505220815,41.200507320450626
2024-04-03,5.8372234304677475,4.0753322841761195,28.662902963619725,0.3035577520233025,0.681368185455825,0.3570641807527615,0.17434923657373838,1.0043308713701717,0.07431769625382108,0.024764348774955203,41.19521094946817
2024-04-05,5.963574025796026,4.014942586159401,28.66566782894524,0.36626732896148345,0.67968631397059,0.35285950203967403,0.1742441196059112,1.0045936637897395,0.07431769625382108,0.021453164288398816,41.31760622981029
2024-04-08,5.926835645540424,4.0250338150708105,28.65951848632735,0.3379843210847229,0.6883584638163328,0.3584832598184285,0.17387621021851604,1.00196573959406,0.06533019550459661,0.030624619731320867,41.268010756706566
2024-04-09,5.926835645540424,4.0250338150708105,28.660583715400072,0.2991990769523482,0.6873598526219746,0.35722185620450225,0.17387621021851604,1.00196573959406,0.03237602609077354,0.052068481168066984,41.21652041886155
2024-04-10,5.875643682208585,3.98598286152301,28.671147970666706,0.39791954589104095,0.6886212562359009,0.37814013280211245,0.17377109325068885,0.9231280137236697,0.03237602609077354,0.03924421109315018,41.16597479348563
2024-04-11,5.82760522791156,3.9110344634622263,28.713689990112258,0.4295805926458959,0.68641379991153,0.3808731739656193,0.17377109325068885,0.9226024288845338,0.03237602609077354,0.04050561470707643,41.118452410942155
2024-04-12,5.823821017069782,3.9140828555292146,28.715689183444116,0.4129931351227658,0.6970306136620757,0.37719408009166777,0.1774501871246404,0.9227075458523611,0.03237602609077354,0.035039532380062716,41.108384176367466
2024-04-15,5.821840797350611,3.875715162272292,28.718842692478937,0.40831543005445603,0.7027594884086574,0.3689423981172336,0.17718739470507242,0.9264917566941397,0.03237602609077354,0.03772001505965598,41.070191161231826
2024-04-16,5.759348759977348,3.8752421359170697,28.718488868765224,0.4419233218911963,0.7048618277652012,0.38208201909563194,0.17850135680291226,0.9266494321458806,0.0311146224768473,0.03440883057309959,41.052621175410415
2024-04-17,5.752516157068581,3.852799663285965,28.699778048491986,0.4118819436558646,0.7096972082852518,0.3838164490647805,0.17871159073856663,0.9260187303389175,0.0311146224768473,0.041714459837089074,40.98804887324385
2024-04-18,5.770543717050944,3.848437309121137,28.716808363800574,0.5224607891313521,0.7095920913174246,0.3792964194482115,0.17708227773724525,0.9284364205989427,0.0311146224768473,0.054854080815487434,41.13862609149817
2024-04-19,5.800764845301259,3.8696709366222284,28.589850639145364,0.5242477775844142,0.7091716234461158,0.3879685692939544,0.17713483622115886,0.9277006018241524,0.03169276579989683,0.05916387649640208,41.07736647173495
2024-04-22,5.83513809378075,3.8625229828099794,28.558705506468606,0.5590677731771698,0.7114316382544004,0.3800847967069154,0.17934229254552977,0.9277006018241524,0.03169276579989683,0.057639680462907884,41.10332613183031
2024-04-23,5.8322999356494165,3.8880138475080726,28.522014192335348,0.5615229639154675,0.7131135097396354,0.3774043140273221,0.17939485102944336,0.9276480433402389,0.03169276579989683,0.06184435917599535,41.09494878252084
2024-04-24,5.822786850061055,3.877607267693181,28.492944094882745,0.5770802751538912,0.712640483384413,0.37572244254208714,0.17971020193292492,0.9275429263724115,0.03195555821946479,0.05716665410768554,41.05515675434986
2024-04-25,5.873348111585932,3.8626806582617204,28.475599795191258,0.6535105333893771,0.7102227931243877,0.3841843584521757,0.17944740951335694,0.9267545491137077,0.03195555821946479,0.0614764497886002,41.15918021663998
2024-04-26,5.888327279501306,3.9582319820166334,28.602265741423018,0.5029357328253234,0.7058604389595595,0.3854457620661019,0.1797627604168385,0.9267545491137077,0.03195555821946479,0.03524976631571709,41.21678957085767
2024-04-29,5.867356444419783,3.9292196988963295,28.46653345671616,0.5750598219152848,0.7023915790212623,0.37892851006081635,0.17928973406161616,0.9265443151780535,0.032481143058600725,0.034881856928321936,41.09268656025623
2024-04-30,5.855162876151828,3.7980862815319143,28.420805052904107,0.7368970120877951,0.692615701013334,0.3614265349175897,0.1772925116728996,0.9218666101097435,0.032743935478168694,0.060819468739680284,41.057715984607064
2024-05-02,5.761451099333891,3.8230515613908707,28.45087150153627,0.7979542028502165,0.6822616796823561,0.3593767540449596,0.17865903225465304,0.916242852330989,0.032743935478168694,0.06780974710018821,41.07042236600256
2024-05-03,5.692179017535776,3.822999002906957,28.432945826174972,0.8915107219066729,0.6812630684879978,0.35722185620450225,0.179184617093789,0.9175568144288289,0.032743935478168694,0.07059534674760866,41.07820020696527
2024-05-06,5.692179017535776,3.822999002906957,28.453367661612774,0.8667044051823126,0.6587154788890662,0.3535427623305507,0.17555808170375103,0.9172940220092608,0.043518424680455345,0.07974052294857391,41.063619379799476
2024-05-07,5.692179017535776,3.822999002906957,28.443486666637018,0.8935569288023968,0.6361153308062211,0.3464473670022156,0.17624134199462774,0.9199745046888542,0.04299283984131941,0.09913460351268988,41.073127603728075
2024-05-08,5.682140347108279,3.7830545551326265,28.504947427718168,0.8925384242218772,0.64399910339326,0.3395622056095349,0.17618878351071415,0.919081010462323,0.04167887774347957,0.05367151492743158,41.0368622498277
2024-05-09,5.588743921193824,3.673312440721043,28.57289897760796,0.9397483991369717,0.6462591182015446,0.333465421475558,0.17639901744636852,0.9189233350105822,0.031167180960760894,0.08115960201424093,40.96207741376885
2024-05-10,5.583645748254205,3.667110539619239,28.477729937985792,0.9422815866653972,0.6513572911411631,0.33688172292994156,0.17771297954420837,0.9189233350105822,0.031167180960760894,0.05925934898243113,40.84606967109372
2024-05-13,5.5787578092502415,3.6105050524442994,28.572873907211132,0.9312994914516518,0.656297788629041,0.3374073077690775,0.17781809651203553,0.9155070335561988,0.03142997338032886,0.08070321041917725,40.892599670623184
2024-05-14,5.58779786848338,3.5879049043614537,28.616302614559547,0.8990649265203318,0.6566131395325225,0.3401403489325844,0.1765041344141957,0.9153493581044579,0.030378803702056992,0.06767790414329096,40.87773400275382
2024-05-16,5.608663586597076,3.5732410873495617,28.678603233934396,0.7282825451781474,0.6401097755836541,0.34056081680389316,0.17629390047854135,1.1106041258434574,0.030378803702056992,0.06000436549190632,40.94674224096269
2024-05-17,5.428650779193019,3.672208712558858,28.782511356631566,0.6560943347378114,0.6476256387832979,0.3443975861295855,0.174401795057652,1.1639509870157547,0.032270909122946355,0.042518263010821615,40.94463036224131
2024-05-20,5.330328913796326,3.6976995772569508,28.859472508113065,0.7694467965263869,0.6196119668573528,0.35338508687880993,0.17324550841155292,1.164949598210113,0.032270909122946355,0.016107099259401795,41.01651796443291
2024-05-21,5.2815546407245115,3.6634314457452875,28.89964771391102,0.7993832154693433,0.6120961036577088,0.3565385959136256,0.17692460228550447,1.1673672884701383,0.03206067518729198,0.04767422400350317,41.03667850536794
2024-05-22,5.262686144999532,3.65176346231647,28.908392315626834,0.8272836764209387,0.6103616736885603,0.3610586255301946,0.17766042106029475,1.1674724054379657,0.03179788276772401,0.0450462998078235,41.043522907656346
2024-05-23,5.362179355047965,3.6844022808268115,28.696318833035487,0.752735248422737,0.64399910339326,0.3801899136747426,0.18191765825729583,1.1664737942436074,0.03179788276772401,0.04252349257997102,40.942537562249605
2024-05-24,5.34178666328949,3.7190908802097833,28.67251144285639,0.7672414425413726,0.6451028315554455,0.3792438609642979,0.1831265033873085,1.1664737942436074,0.03179788276772401,0.01757873680898241,40.9239540386244
2024-05-27,5.376265028736807,3.758772535564546,28.51448363903945,0.7725669309239175,0.6556145283381642,0.38350109816129896,0.18412511458166678,1.1679979902771014,0.03206067518729198,0.026356003622552512,40.871743544432796
2024-05-28,5.3991279692392204,3.7828443211969724,28.501838935024825,0.7661099897789226,0.6705411377696248,0.3922258064909555,0.18717350664865517,1.167262171502311,0.03206067518729198,0.028271024542428195,40.927455537381206
2024-05-29,5.395816784752664,3.806863548345484,28.470959248971074,0.8131838119414391,0.6731165034813907,0.3801899136747426,0.18748885755213673,1.1679454317931879,0.03311184486556385,0.03471280256481386,40.963388747942496
