date,24,467,243,48,283,91,Others
2022-11-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,90.0,0.0,0.0,0.0,10.0,0.0,0.0
2023-01-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,95.4337899543379,0.0,0.0,0.0,0.0,4.5662100456621,0.0
2023-07-26,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,98.35796387520526,0.0,0.0,0.0,0.0,1.6420361247947455,0.0
2023-11-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,26.70826243146152,73.29173756853848,0.0,0.0,0.0,0.0,0.0
2024-03-01,8.754017772735867,91.24598222726414,0.0,0.0,0.0,0.0,0.0
2024-03-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,99.58592132505176,0.0,0.0,0.4140786749482402,0.0,0.0,0.0
2024-07-02,0.0,0.0,90.0,10.0,0.0,0.0,0.0
2024-07-29,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,92.57548845470693,0.0,7.424511545293074,0.0,0.0,0.0,0.0
2024-09-20,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,99.59367945823928,0.0,0.40632054176072235,0.0,0.0,0.0,0.0
2025-02-17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18,100.0,0.0,0.0,0.0,0.0,0.0,0.0
