date,SILVERBRICKS SECURITIES CO LTD,WATON SECURITIES INTERNATIONAL LIMITED,YUE XIU SECURITIES CO LTD,OPEN SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,DBS BANK (HONG KONG) LTD,SINOMAX SECURITIES LTD,XIN YONGAN INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-07-09,25.129979064847685,0.0,4.750256888018138,12.674504008518825,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.9345040462638226,52.986755058051806
2024-07-11,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.9345040462638226,48.169605151792624
2024-07-17,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.933083058090885,48.168184163619685
2024-07-25,25.296945175167878,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.933083058090885,48.335150273939874
2024-08-02,25.296945175167878,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.9366355285232295,48.33870274437222
2024-08-05,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.9366355285232295,48.171736634052024
2024-08-15,25.129979064847685,0.0,4.753809358450484,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.934415234503014,48.17306881046416
2024-08-21,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.8578239719816656,48.092925077510465
2024-08-26,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,0.0,2.8569358543735794,48.09203695990238
2024-08-30,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,3.0242180790549007,2.8569358543735794,51.116255038957284
2024-09-04,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,3.0242180790549007,2.8584456543073262,51.11776483889102
2024-09-05,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,3.0242180790549007,2.8584101296030022,51.1177293141867
2024-09-16,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,3.0242180790549007,2.858321317842194,51.1176405024259
2024-09-17,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,3.0242180790549007,2.8423352008966436,51.101654385480344
2024-09-20,25.129979064847685,0.0,4.752033123234311,7.857354102259638,3.817555776006082,0.04168824052356309,3.638267033873694,3.0242180790549007,2.8423352008966436,51.103430620696514
2024-09-24,25.129979064847685,0.0,4.752033123234311,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.8423352008966436,51.1176405024259
2024-09-25,25.129979064847685,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.836651248204892,51.110180314517976
2024-09-26,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.836651248204892,50.83131138557893
2024-10-04,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.83487501298872,50.829535150362744
2024-10-07,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.8344664788890004,50.82912661626303
2024-10-08,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.808355821211268,50.8030159585853
2024-10-09,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.824111027578716,50.81877116495275
2024-10-10,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.8205585571463714,50.815218694520404
2024-10-14,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.055898122252941225,3.638267033873694,3.0242180790549007,2.838320909308094,50.83298104668212
2024-10-15,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.838320909308094,50.83120481146596
2024-10-16,24.851110135908637,0.0,4.750256888018138,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.8432943679133764,50.83617827007123
2024-10-17,24.851110135908637,0.0,4.7182846541270385,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.878819072236822,50.83973074050358
2024-10-21,24.851110135908637,0.0,4.686312420235937,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.878819072236822,50.80775850661248
2024-10-22,24.851110135908637,0.0,4.656116421561009,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.878819072236822,50.777562507937546
2024-10-23,24.851110135908637,0.0,4.617039246805219,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.878819072236822,50.73848533318176
2024-10-25,24.851110135908637,0.0,4.585067012914118,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.878819072236822,50.70651309929066
2024-11-06,24.851110135908637,0.0,4.585067012914118,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.887700248317683,50.715394275371516
2024-11-07,24.851110135908637,0.0,4.508688898618711,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.887700248317683,50.639016161076114
2024-11-08,24.851110135908637,0.0,4.508688898618711,7.857354102259638,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9736522704282593,50.72496818318669
2024-11-11,24.851110135908637,0.0,4.508688898618711,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9558899182665366,50.978969819099326
2024-11-12,24.851110135908637,0.0,4.508688898618711,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.991414622589982,51.01449452342277
2024-11-13,24.851110135908637,0.0,4.46961172386292,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.986085916941465,50.970088643018464
2024-11-14,24.851110135908637,0.0,4.44474443083651,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.999976076331932,50.95911150938252
2024-11-15,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.999976076331932,50.95378280373401
2024-11-19,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.999549779880051,50.95335650728212
2024-11-27,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9942210742315343,50.9480278016336
2024-11-28,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.993883589540461,50.94769031694253
2024-12-04,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9916455331680845,50.94545226057016
2024-12-05,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.99129028612485,50.94509701352692
2024-12-12,24.851110135908637,0.0,4.439415725187993,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9903666438124406,50.944173371214504
2024-12-13,24.851110135908637,0.0,4.439326913427184,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9903666438124406,50.94408455945371
2024-12-30,25.16195129873878,0.0,4.439326913427184,8.129118090333995,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9882173992008716,51.25277647767228
2025-01-03,25.16195129873878,0.0,4.439326913427184,5.464765266075595,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9882173992008716,48.588423653413884
2025-01-06,25.16195129873878,0.0,4.439326913427184,5.464765266075595,3.817555776006082,0.054121887036768956,3.638267033873694,3.0242180790549007,2.9917698696332162,48.59197612384622
2025-01-09,25.16195129873878,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.9917698696332162,50.64352779852519
2025-01-10,25.16195129873878,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.9882173992008716,50.639975328092845
2025-01-16,25.16195129873878,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.9880397756792543,50.63979770457123
2025-01-22,25.16195129873878,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.9869385098452277,50.638696438737206
2025-01-27,25.16195129873878,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.983386039412883,50.63514396830486
2025-02-03,24.88485860501591,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.983386039412883,50.35805127458198
2025-02-06,24.88485860501591,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.9851622746290554,50.35982750979816
2025-02-11,24.88485860501591,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.983918909977735,50.358584145146835
2025-02-12,24.88485860501591,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.638267033873694,3.0242180790549007,2.973261498680701,50.3479267338498
2025-02-13,24.88485860501591,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,2.9697090282483565,50.332295863947486
2025-02-17,24.88485860501591,0.0,4.439326913427184,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,2.978590204329218,50.34117704002835
2025-02-18,24.88361524036459,0.0,4.435774442994839,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.030101025598214,50.38789202621368
2025-02-19,24.88361524036459,0.0,4.426893266913978,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.030047738541729,50.378957563076334
2025-02-20,24.88361524036459,0.0,4.426893266913978,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.0229427976770396,50.37185262221164
2025-02-21,24.88361524036459,0.0,4.426893266913978,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.0158378568123507,50.364747681346955
2025-02-24,24.88361524036459,0.0,4.4251170316978055,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.0157668074037036,50.36290039672213
2025-02-25,24.88361524036459,0.0,4.421564561265461,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.0157668074037036,50.359347926289786
2025-02-26,24.88361524036459,0.0,4.407354679536083,3.818195220683904,3.817555776006082,3.752243607107428,3.6261886344037224,3.0242180790549007,3.0157668074037036,50.345138044560414
2025-02-28,19.980060455303615,0.0,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4210532015942188,40.423718388923476
2025-03-03,19.980060455303615,0.0,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.465222957790571,40.46788814511983
2025-03-04,19.980060455303615,0.0,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.425289048410595,40.42795423573985
2025-03-05,19.980060455303615,0.0,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.425075116753202,40.42774030408246
2025-03-07,19.980060455303615,0.0,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.424789874543345,40.4274550618726
2025-03-12,17.662467500215715,2.9779286709067923,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.401970497754787,41.064971400902934
2025-03-14,17.662467500215715,3.665362396662095,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.425146427305666,41.77558105620911
2025-03-19,17.662467500215715,3.665362396662095,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4222940052070965,41.77272863411054
2025-03-20,17.662467500215715,3.665362396662095,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4208677941578114,41.771302423061265
2025-03-21,17.662467500215715,3.665362396662095,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4205825519479545,41.7710171808514
2025-03-24,17.662467500215715,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4205825519479545,42.65241560930945
2025-03-25,17.662467500215715,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4170170243247426,42.64885008168624
2025-03-26,17.592583158800757,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4184147111530416,42.58036342709958
2025-04-01,17.592583158800757,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4178727509543134,42.57982146690085
2025-04-02,17.592583158800757,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.4093154846586042,42.57126420060514
2025-04-09,17.592583158800757,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.412167906757174,42.57411662270371
2025-04-10,17.592583158800757,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.411882664547317,42.57383138049386
2025-04-11,17.760876062616372,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.411882664547317,42.74212428430947
2025-04-16,17.760876062616372,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.420439930843026,42.75068155060518
2025-04-25,17.760876062616372,4.546760825120141,3.5388432144800355,3.0657832715427396,3.065269835564997,3.0128280552827924,2.9116134226426693,2.428266932512406,2.419584204213455,42.749825823975605
