date,HANG SENG SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,MORTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,OCBC SECURITIES BROKERAGE (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-19,37.92605066026739,0.0,19.606195221515186,15.149143377341026,15.58896702234529,0.0,0.0,6.524405349009332,2.0805755701825706,3.124662799339201
2024-04-22,37.926627060659804,0.0,19.60649319661206,15.149373614131715,15.58920394357892,0.0,0.0,6.524504506969047,2.0806071907851442,3.12319048726331
2024-04-25,37.92374523388716,0.0,19.60500341169337,15.148222500155766,15.58042098320596,0.0,0.0,6.531607173522221,2.0804490973829504,3.1305516001525766
2024-04-26,37.94387323055031,0.0,19.613050940995286,15.154440594684088,15.58681648805569,0.0,0.0,6.488679018670915,2.0813030872915848,3.131836639752129
2024-04-29,37.94848870501048,0.0,19.603272711238425,15.156283973537324,15.5887124609043,0.0,0.0,6.489468298460804,2.081556255996448,3.1322175948522157
2024-05-02,37.92254125698379,0.0,19.589868886285558,15.14592079692341,15.608442696058992,0.0,0.0,6.52301745397193,2.0801329826432733,3.130075927133048
2024-05-03,37.97726508292355,0.0,19.614459151572706,15.17081626844796,15.550391065533725,0.0,0.0,6.468295459560978,2.083552113915054,3.135220858046027
2024-05-06,38.12948218977814,0.0,19.585545142176315,15.148452708956098,15.46667963484448,0.0,0.0,6.458760434697373,2.080480714141342,3.130599175406256
2024-05-07,38.10631799411015,0.0,19.573646648572872,15.139249811290952,15.51803481359191,0.0,0.0,6.454836647069276,2.079216792903021,3.128697292461814
2024-05-08,38.13643694112032,0.0,19.5815175839526,15.15121576042596,15.530300151542557,0.0,0.0,6.388499181487791,2.080860190210989,3.131170191259779
2024-05-10,38.1834479546973,0.0,19.608699556073663,15.169892754580417,15.544878867614988,0.0,0.0,6.274625584584174,2.0834252789948424,3.1350300034546206
2024-05-13,38.18751607635068,0.0,19.610788696251717,15.171508977643027,15.546535042258924,0.0,0.0,6.275294092578472,2.083647250240099,3.1247098646770803
2024-05-14,38.175895170726434,0.0,19.68089881485832,15.166892110872904,15.541804050692232,0.0,0.0,6.232302376217437,2.083013172129314,3.1191943045033557
2024-05-20,38.18170473930981,0.0,19.668675936395275,15.16920019296294,15.544169186496855,0.0,0.0,6.233250801602749,2.083330162938028,3.1196689802943443
2024-05-21,38.14977397513346,0.0,19.735855769830206,15.15651442742648,15.531169840239267,0.0,0.0,6.228038031173642,2.081587906415214,3.11706004978173
2024-05-22,38.1549953541845,0.0,19.71574604497393,15.15858882784022,15.533295517966609,0.0,0.0,6.238014784490428,2.081872803502534,3.117486667041779
2024-05-31,35.838710092117914,0.0,18.518857103678002,14.238352419220062,14.590311692504155,0.0,6.070726101693947,5.85932199274084,1.9554880078162382,2.928232590228845
2024-06-03,35.848951464606124,0.0,18.52414910534791,14.242421211605974,14.594481061780504,0.0,6.072460889779834,5.860996369382795,1.9274705271324695,2.929069370364391
2024-06-06,35.797803050731865,0.0,18.64039687193689,14.222100470693313,14.573658010418317,0.0,6.063796849964544,5.852634042012838,1.9247204589652167,2.9248902452770156
2024-06-12,35.65462868261176,0.0,18.636408375663844,14.21905735980292,14.727451425115296,0.0,6.062499375919182,5.851381750593055,1.924308625438818,2.9242644048551347
2024-06-13,35.66225935643854,0.0,18.61899523599584,14.222100470693313,14.730603340652692,0.0,6.063796849964544,5.852634042012838,1.9247204589652167,2.9248902452770156
2024-06-18,35.6749844069132,0.0,18.5899567675424,14.227175217767984,14.735859532335851,0.0,6.0659605412835,5.85472238596351,1.925407240045045,2.925933908148512
2024-06-21,35.6754935978225,0.0,18.59022210296294,14.227378282980386,14.734642552820997,0.0,6.066047121054036,5.854805950720861,1.9254347214827987,2.925975670155476
2024-06-27,35.68568046931774,0.0,18.566976147202897,14.231440804887347,14.738849920262243,0.0,6.067779235631142,5.856477746955046,1.9259845150273907,2.926811160716198
2024-06-28,35.66378588316204,0.0,18.55558456790388,14.222709249184206,14.729807048859172,0.0,6.064056411419831,5.914238547137694,1.9248028468247889,2.925015445508389
2024-07-03,35.651577327336966,0.0,18.544953508175116,14.217840480051805,14.729043733267149,0.0,6.061980541755635,5.946446324371587,1.924143941371377,2.9240141436703655
2024-07-04,35.64395122361642,0.0,18.540986622288198,14.214799191718683,14.747283744105093,0.0,6.060683844783748,5.945174340918458,1.9237323544972411,2.9233886780721607
2024-07-05,35.63936217093488,0.0,18.542308729005363,14.215812809919123,14.748335332313165,0.0,6.061116015465116,5.945598274935074,1.9238695305558686,2.9235971368714084
2024-07-16,35.62107387773661,0.0,18.532793766953507,14.208517983724633,14.792082115199037,0.0,6.058005761519833,5.942547298770866,1.9228822993624126,2.922096896733096
2024-07-17,35.61295177074323,0.0,18.528568028718375,14.205278241327271,14.811510721650368,0.0,6.056624450806671,5.941192314214827,1.9224438550913407,2.9214306174479234
2024-07-26,35.61203418550066,0.0,18.528832080900553,14.205480681942879,14.811721801736066,0.0,6.056710764271392,5.941276982646455,1.922471252000496,2.9214722510014948
2024-07-30,35.63031392717665,0.0,18.538342974387636,14.212772388894987,14.767994456334366,0.0,6.059819688282875,5.944326654223837,1.9234580610573173,2.922971849642328
2024-08-01,35.63398495254362,0.0,18.53728572630282,14.21196182959048,14.76715223252412,0.0,6.059474094678927,5.943987647227399,1.9233483655816168,2.9228051515510116
2024-08-02,35.63042892518508,0.0,18.535435832296198,14.210543573250305,14.765678571988635,0.0,6.058869400713664,5.953373792324767,1.9231564286029956,2.9225134756383553
2024-08-08,35.62992097921339,0.0,18.535171591863268,14.210340988308687,14.766893669070697,0.0,6.058783025713475,5.9532889212657585,1.9231290121617597,2.9224718124029705
2024-08-13,35.63500109073644,0.0,18.523556342596752,14.212367097685785,14.768999131688245,0.0,6.05964688655343,5.954137740764029,1.9234032117554298,2.9228884982198897
2024-08-14,35.6355091815653,0.0,18.523820455093098,14.212569740401026,14.76778389137536,0.0,6.0597332861862325,5.9542226360267545,1.9234306360153477,2.9229301733368884
2024-08-15,35.63601728688327,0.0,18.524084575121087,14.212772388894987,14.76656861640771,0.0,6.059819688282875,5.954307533710421,1.9234580610573173,2.922971849642328
2024-08-20,35.64364060576933,0.0,18.50665510538498,14.215812809919123,14.769727506485394,0.0,6.061116015465116,5.955581289548782,1.9238695305558686,2.9235971368714084
2024-08-26,35.64872463061143,0.0,18.495031315478304,14.217840480051805,14.771834184150132,0.0,6.061980541755635,5.956430762910949,1.924143941371377,2.9240141436703655
2024-08-28,35.64974160962299,0.0,18.49555893768249,14.218246083492255,14.769402813695045,0.0,6.0621534766093585,5.95660068666369,1.9241988329284765,2.924097559305691
2024-09-04,35.64698783666005,0.0,18.49635042743577,14.218854532045915,14.770034848175783,0.0,6.062412897391165,5.956855590471884,1.9242811761366312,2.9242226916827976
2024-09-05,35.6460698599634,0.0,18.496614272407356,14.21905735980292,14.770245538357077,0.0,6.062499375919182,5.9569405632561185,1.924308625438818,2.9242644048551347
2024-09-09,35.6425108507904,0.0,18.49476751566465,14.217637687009432,14.768770833303618,0.0,6.0618940780287005,5.956345804670083,1.9241164967672273,2.933956733765891
2024-09-16,35.66794794754789,0.0,18.507966731420595,14.227784430795845,14.707943608416201,0.0,6.066220288009866,5.960596687700988,1.9254896867118374,2.936050619396775
2024-09-17,35.69342137777264,0.0,18.52118480047879,14.237945667839355,14.647029500029282,0.0,6.070552677399403,5.964853642545862,1.9268648380733637,2.9381474958613114
2024-09-19,35.69291155259666,0.0,18.520920254073996,14.23774230086372,14.646820289925454,0.0,6.0704659689677785,5.964768443861044,1.9268373157970666,2.939533873914279
2024-09-23,35.70770239818468,0.0,18.558602842726927,14.243642302817436,14.581442968987785,0.0,6.072981519560002,5.967240194278252,1.9276357811497513,2.9407519922951724
2024-09-24,35.71484719465013,0.0,18.562316255550744,14.246492330076135,14.571497582469725,0.0,6.074196669625158,5.96843418643639,1.9280214840763148,2.9341942971153996
2024-09-25,29.049072694173912,18.6638751781492,15.097868719441454,11.587544784326125,11.851891462090547,0.0,4.940516185131023,4.8544930797899175,1.5681779608804114,2.3865599360174095
2024-09-30,29.01923152883335,18.652166538487457,15.290540838826452,11.580275426534724,11.716664304451575,0.0,4.937416790005274,4.85144765060283,1.5671941764040271,2.3850627458543125
2024-10-02,28.99035824198302,18.659753795803,15.296760666834025,11.584986006898925,11.721430364564448,0.0,4.939425213615613,4.853421104013835,1.5678316736864615,2.3860329326006715
2024-10-03,29.1281864428157,18.74997080407902,15.613628188778488,11.409765918783956,11.391547664092755,0.0,4.96330656651298,4.850026393112565,1.5754118960531787,2.318156125771356
2024-10-04,29.11152766073667,18.7392474561553,15.991031473877593,11.074098887221135,11.385032692401964,0.0,4.960467988057527,4.847252601035979,1.5745108978563775,2.316830342657457
2024-10-07,27.177217424277096,17.494121518402537,14.928510254381894,10.3382823719646,10.62855623620273,6.62704820681795,4.63087058187706,4.525177770949513,1.4698928035181542,2.18032283160847
2024-10-09,27.195182704377203,17.46367558089702,14.924283790574686,10.320290116755897,10.61114652244946,6.615514807136315,4.622811234845337,4.603232269615404,1.4673346719544376,2.17652830139424
2024-10-10,27.18158236339086,17.45494197739978,14.914645787083042,10.31512892823984,10.605839876322822,6.61220638085526,4.6204993618275,4.5987558354189,1.52095967228157,2.17543981718043
2024-10-14,27.21560875358129,17.47679238546411,14.808134421290047,10.328041590831903,10.61911645607099,6.620483658878546,4.626283385437984,4.604512640094746,1.5228636367594681,2.178163071590919
2024-10-16,27.215905008849905,17.4769826289332,14.808295615106449,10.328154016637384,10.61814350125292,6.620555726094918,4.626333744804899,4.604562762476406,1.5228802138781303,2.178186781965789
2024-10-17,27.304775550857087,17.534051791923673,14.856650474409827,10.361879466703943,10.326276887591956,6.642174422058747,4.6414405284034315,4.619598455328592,1.5278530115850355,2.1852994111377098
2024-10-21,27.27766661502508,17.516643500688435,14.863720768863178,10.35159190638181,10.317115693877417,6.635579887712286,4.636832377964027,4.6913833471165445,1.5263361168874527,2.183129785483769
2024-10-22,27.261605427460488,17.506329638409184,14.964006655661127,10.345496852081638,10.311040939294351,6.631672834565823,4.634102194492724,4.638463702440482,1.5254374047283108,2.1818443508658683
2024-10-23,27.26190268497357,17.506520525480205,14.96416982152515,10.345609658228511,10.310062980861494,6.631745145588723,4.634152724227569,4.638514279732724,1.5254540379280868,2.181868141453968
2024-10-28,27.26368636619399,17.50766593533135,14.947701527952859,10.3462865467742,10.310737543672932,6.632179044844086,4.634455925778916,4.649722368828541,1.525553844744636,2.1820108958784967
2024-10-30,27.21826876175876,17.480598041948298,14.919147620374886,10.33029057208557,10.458112675074908,6.621925301372726,4.627290781130235,4.642533621350429,1.5231952477179291,2.178637377186259
2024-11-01,27.219157827345242,17.48116903337638,14.921812563559275,10.330628003754217,10.453010232635116,6.622141601900626,4.627441928325824,4.642685266442662,1.5232450018183126,2.1787085408423468
2024-11-04,27.214802587883284,17.48116903337638,14.92616780302123,10.330628003754217,10.453010232635116,6.622141601900626,4.627441928325824,4.642685266442662,1.5232450018183126,2.1787085408423468
2024-11-07,27.233186680525684,17.49297788004977,14.983101151213646,10.337606530299167,10.34566916608376,6.626614978634016,4.630567849259218,4.645821484527366,1.524273981438505,2.1801802979688696
2024-11-08,27.229427042479387,17.491262702853458,14.992526451567919,10.336592933465809,10.344654778713243,6.6259652425525974,4.630113824539386,4.645365964196692,1.5241245271836705,2.1799665324478377
2024-11-11,27.232097135149385,17.49297788004977,14.992907059600311,10.337606530299167,10.34566916608376,6.626614978634016,4.630567849259218,4.6371051215169965,1.524273981438505,2.1801802979688696
2024-11-14,26.96794575767908,17.323295971963866,14.82589630601508,10.237331733570421,10.212946858235398,6.562336804761308,4.585651335125873,4.684917199321539,2.4406454870717003,2.1590325462557347
2024-11-15,26.983667723240888,17.333395230733352,14.836698824525191,10.243299966316298,10.170318613267924,6.566162562725097,4.5883247108815635,4.68764844579947,2.4409887461889914,2.1494951763212216
2024-11-18,26.807472726609085,17.2360745211456,15.067944613706583,10.185787562775499,10.37194013058592,6.529295948229404,4.562562936529919,4.620534324429357,2.4272834822339164,2.191103753754721
2024-11-19,26.806686964027293,17.236259560013913,15.068106376491706,10.185896912883099,10.372051479145107,6.529366043861194,4.562611918186463,4.620583928441068,2.4273095404751985,2.1911272764749583
2024-11-20,26.789165371103646,17.238110167234996,15.069724195390947,10.186990543105743,10.372091425233846,6.530067082964706,4.563101792601118,4.621080027142403,2.427570153663795,2.2020992415587983
2024-11-25,26.77364248586795,17.228121606482933,15.060992098068082,10.181087728183844,10.363935256523064,6.5262832591498885,4.560457719728219,4.6184023589906475,2.4862542439083013,2.2008232430970764
2024-11-26,26.66533409848539,17.253856387837523,15.083489695164282,10.196295890316742,10.378341898307854,6.5360319988307785,4.567269976164224,4.625301171155487,2.4899681258288253,2.2041107579088997
2024-11-28,26.66304181970183,17.252373164383943,15.076820249856546,10.195419368288034,10.391418998639608,6.535470130473,4.566877351941836,4.624903558295921,2.489754076340996,2.2039212820782836
2024-12-04,26.65265140034436,17.25608170126417,15.074687182265098,10.197610955983036,10.393652718037346,6.536874982534657,4.567859039094425,4.625897718649977,2.4902892690780662,2.204395032748862
2024-12-06,26.65236494329467,17.255896236554516,15.075599941532033,10.197501354221302,10.393541009260295,6.536804725587474,4.567809944713378,4.625848000481501,2.4902625039766817,2.20437134037815
2024-12-11,26.641484136295073,17.248851530504812,15.069445339727805,10.193338232323883,10.33450651264928,6.534136080205929,4.565945139900559,4.623959501678119,2.489245856270493,2.299087670444046
2024-12-13,26.57553096406227,17.206150588245382,15.173601510640713,10.16810379010496,10.221044802671484,6.517960292097215,4.554641769387235,4.5857205014607,2.4830835246282876,2.5141622567017534
2024-12-16,26.574107016558717,17.205228662914557,15.172788491626338,10.167558971413385,10.220497147339588,6.517611052290915,4.5543977264446545,4.590832908256212,2.4829504781581804,2.5140275449974494
2024-12-17,26.55987592967063,17.196014840456524,15.164663090790691,10.162113993899306,10.215023820132297,6.514120711519348,4.551958734619735,4.588374404496692,2.4816207972032767,2.5662336772115024
2024-12-18,26.5601604020333,17.196199020193774,15.143404301807736,10.162222836296959,10.21406216864063,6.514190481698788,4.552007488855614,4.5884235487664595,2.48164737686552,2.587682374841215
2024-12-19,26.50338693576899,17.159441417447045,15.11103463459783,10.140500655156714,10.246736507298639,6.500266124015928,4.542277380313663,4.578615599356172,2.476342750632178,2.7413979954128345
2024-12-23,26.50168748143129,17.158341117050725,15.110065682462803,10.139850424381809,10.123178663566005,6.499849312931088,4.541986119690418,4.584734224346328,2.4761839621935766,2.8641230119459578
2024-12-27,26.496024207352388,17.154674467953253,15.106836739273053,10.137683590586315,10.142384877242995,6.498460328619937,4.541015520656813,4.5837544902629945,2.4756548144380788,2.8635109636141785
2024-12-30,26.497439798945145,17.155590983305267,15.10764384568698,10.13822521221032,10.143995281365669,6.498807519041227,4.541258131523384,4.5775881965755705,2.4757870801740425,2.8636639511723927
2025-01-03,26.481876605860226,17.145514697558987,15.160708831777397,10.132270555544878,10.16046321392034,6.4949904636197235,4.538590836958867,4.5748995636545375,2.4743329339373394,2.8363522971677058
2025-01-07,26.40405292310051,17.09512827229033,15.149162987902134,10.102494319476477,10.131668892026397,6.475903293745356,4.525253041502427,4.549742646197616,2.46706148168497,3.09953214207378
2025-01-10,26.397026262901523,17.09057890792656,15.171743536464898,10.099805838471234,10.128972647068842,6.474179923016657,4.524048778826175,4.548531866335116,2.4664049460094697,3.098707292979528
2025-01-14,26.38298415616582,17.081487439409994,15.216868597886638,10.094433166936902,10.12358446002017,6.470735931841299,4.521642175324814,4.546112238861866,2.4650929224064924,3.0970589111460076
2025-01-15,26.343745617874397,17.05608270903536,15.194237053341888,10.07942005090702,10.108527988237844,6.461112220659411,4.514917286715307,4.539350956737531,2.4614266713692627,3.241179445121977
2025-01-16,26.343745617874397,17.05608270903536,15.141120379380531,10.07942005090702,10.108527988237844,6.461112220659411,4.514917286715307,4.539350956737531,2.4614266713692627,3.2942961190833335
2025-01-22,26.342346400049287,17.055176794770198,15.13606706792412,10.078884694074832,10.106928808316356,6.460769046096451,4.514677482063452,4.5391098543193245,2.4623582125701367,3.3036816398158435
2025-01-23,26.350183934867292,17.060251154507412,15.1044422767545,10.081883425035118,10.10993588313176,6.462691293324578,4.516020716315268,4.540460357838856,2.463090828333833,3.3110401298913814
2025-01-27,26.25300107272387,17.08621379556948,15.127428527643923,10.097226242571814,10.125321391476103,6.4725263498442,4.522893289516253,4.5324711811881695,2.466839210611453,3.31607893885474
2025-02-03,26.244342928634197,17.08057882452068,15.280954579594756,10.093896214150604,10.067725277507677,6.470391734239457,4.52140165579048,4.512890782085462,2.466025656028784,3.261792347447908
2025-02-04,26.236353735013573,17.07676369731882,15.302004713970883,10.091641636105273,10.06547654501672,6.468946504088562,4.520391753103647,4.511882780391923,2.465474843222178,3.2610637917684198
2025-02-05,26.24487703828477,17.073313383823884,15.298912985684417,10.089602647457289,10.063442842953974,6.46763947110405,4.519478420288099,4.517351606913845,2.464976700759485,3.26040490273019
2025-02-06,26.24487703828477,17.073313383823884,15.309547052555686,10.089602647457289,10.052808776082706,6.46763947110405,4.519478420288099,4.517351606913845,2.464976700759485,3.26040490273019
2025-02-10,26.2064190860883,17.048294989986772,15.305164618361058,10.07481783990299,10.038077884458149,6.458162110275083,4.512855798860424,4.531969070479127,2.4613646451196387,3.362873956468462
2025-02-11,26.153376625578595,17.01378880618525,15.221201614133845,10.054426151681106,10.017760558842978,6.445090625476865,4.503721663642992,4.531273843232337,2.70117329897082,3.3581868122552097
2025-02-12,26.15282234307247,17.013428223854596,15.212401609013188,10.054213062847309,10.01754824708271,6.444954031222316,4.503626213859724,4.526939102496175,2.715951526146464,3.358115640405051
2025-02-13,26.137311965974895,17.003338120231636,15.203379634924872,10.048250240403963,10.013725265927027,6.441131741371933,4.500955261563749,4.52849051728155,2.7672931996390764,3.3561240526812988
2025-02-14,26.12140945735384,16.99505876973105,15.177981674683286,10.043357496104601,10.008849332701036,6.437995393266038,4.4987636339001424,4.567568254183321,2.7945261161167942,3.3544898719598946
2025-02-17,26.11975054087582,16.9939794488359,15.164316167847208,10.042719663323327,9.953173490945886,6.437586529546004,4.4984779267626624,4.547167334911152,2.873733546155442,3.3690953507966013
2025-02-18,26.108696480187565,16.98678747815194,15.184348959545646,10.038469514285351,9.9489612384729,6.434862098006272,4.496574139514412,4.545242941965627,2.8883876237351402,3.367669526135147
2025-02-19,26.087535708470867,16.974395625540517,15.199703125429506,10.031146456006953,9.953333178270642,6.430167869459769,4.493293891023351,4.541927189608544,2.9232841432187207,3.365212812971135
2025-02-20,26.086984101476517,16.974036711020705,15.199381735833736,10.030934352778488,9.953122720362332,6.430031906998184,4.493198882726452,4.543945599519597,2.9232223319385033,3.3651416573454815
2025-02-25,26.133123774099666,17.004058444997057,15.226264663144828,10.04867592172878,9.950603894921013,6.4414046117152655,4.50114593880136,4.442895814887461,2.9283925931260617,3.3234343425785107
2025-02-26,26.108237823562273,16.987865885659144,15.10807276236266,10.039106807293166,9.949592849040952,6.435270615720598,4.496859604868883,4.436548781932994,3.1181753542467283,3.3202695153126003
2025-02-27,25.946535940289845,16.88265120494977,15.013449085903801,9.976929402288553,9.890072913183468,6.395413640885221,4.46900821666593,4.409070929995352,3.7171633049209563,3.2997053609171036
2025-02-28,25.936444935902557,16.876085283866114,15.00761012609264,9.973049221959208,9.866255187288987,6.392926366774441,4.519826270491631,4.374771380880505,3.7546091716735135,3.2984220550704038
2025-03-03,25.95854627932763,16.890465980891143,15.02039863069326,9.981547602766387,9.718963888427169,6.398374000845823,4.52367777106824,4.378499275159538,3.7599126404181145,3.3696139304026915
2025-03-04,25.952266760904685,16.8863800821217,15.110372071890147,9.979133010231555,9.649299946149705,6.396826198169089,4.522583467959073,4.3753365643511035,3.7590030963920302,3.36879880183091
2025-03-05,25.94844593258767,16.88389398101215,15.101837791453365,9.977663830127328,9.625795542020182,6.395884423991823,4.521917629589747,4.373640795689245,3.758449676314826,3.4124703972136574
2025-03-06,25.8890949990767,16.84527606641038,14.918309019792172,9.954842283738186,9.619516862797765,6.381255350937569,4.564034984639662,4.342653057798519,4.033138041598818,3.451879333210227
2025-03-07,25.859717302623846,16.84527606641038,14.918309019792172,9.954842283738186,9.625812083466233,6.381255350937569,4.564034984639662,4.342653057798519,4.035236448488308,3.472863402105122
2025-03-10,25.85944598442579,16.845099327047972,14.918152498022272,9.95473783828587,9.626760282610475,6.3811883992890674,4.5639870991298,4.34260749501109,4.035194111092692,3.472826965084974
2025-03-11,25.854000444890268,16.846336580472677,14.919248219389662,9.955469002480474,9.6274673572259,6.38165709033371,4.564322318801651,4.342926454602305,4.035490491519804,3.4730820402835545
2025-03-13,25.845806482750227,16.845099327047972,14.931791999697833,9.95473783828587,9.626760282610475,6.3811883992890674,4.5639870991298,4.34260749501109,4.035194111092692,3.472826965084974
2025-03-14,25.84146845502972,16.84227200154415,14.930334825034567,9.9530670090656,9.624095485663094,6.380117363947827,4.563221067604907,4.341878620417634,4.034516833565166,3.4890283381273384
2025-03-19,25.841739539099347,16.842448681582436,14.930491448329109,9.953171419459878,9.623147417714295,6.380184293123416,4.563268937041575,4.341924167911512,4.034559156749862,3.4890649389885695
2025-03-20,25.81465925571959,16.824799007402564,14.914845367738907,9.942741212075484,9.61306305173411,6.373498319123429,4.558486959583512,4.337374143842794,4.030331229093836,3.590201453685773
2025-03-21,25.80168086942678,16.816340296456435,14.907346890894313,9.937742473375062,9.606135257199835,6.370294026461544,4.608565227956395,4.335193517843527,4.028304969709158,3.5883964706769564
2025-03-24,25.79978927833065,16.815107445010234,14.902064695322858,9.937013910562685,9.605431005410479,6.3698270029555495,4.619747929963323,4.334875693066921,4.028009643763078,3.5881333956142245
2025-03-26,25.798808882893038,16.81651643284936,14.903313383623082,9.937846562498036,9.611472933822405,6.370360749695727,4.62013503237551,4.324764803599746,4.028347162665203,3.588434055977895
2025-03-27,25.813950076191556,16.82638596314718,14.912060064516536,9.943679035479903,9.558424354467844,6.374099482903538,4.622846566768744,4.327302986667002,4.030711379685466,3.5905400901722326
2025-03-28,25.804214412477712,16.820039935717325,14.895959703897399,9.93992880295516,9.576819683740966,6.371695507965143,4.621103072284487,4.325670955670516,4.029191207437346,3.6153767178539478
2025-03-31,25.805025437295182,16.82056858850251,14.896427882963298,9.940241214285116,9.539404758911434,6.371895769949629,4.621248313260081,4.325806911233478,4.0293178446606825,3.6500632789385903
2025-04-07,25.761008767609102,16.82603328044402,14.90126745714184,9.943470614990243,9.541455930345402,6.373965881152051,4.6227496714504595,4.327212285971196,4.030626895578886,3.672209215316801
2025-04-08,25.59952365177939,16.83079574473438,14.905485132987534,9.94628502899602,9.543108256003622,6.375769977482483,4.624058101064655,4.328437066265237,4.089424314725282,3.757112725961397
2025-04-10,25.525985232779792,16.834148724906527,14.902163496320778,9.948266497786594,9.541863873994217,6.377040139074416,4.62497929191997,4.329299364393007,4.150004089190487,3.766249289634217
2025-04-11,25.516621178009487,16.82797321829105,14.896696726912934,9.944617035816552,9.547796630066117,6.3747007601007875,4.6232826459724725,4.327711186855665,4.175732954331065,3.764867663643872
2025-04-14,25.516086296672064,16.8276204690474,14.896384461232737,9.944408576004292,9.547596488433127,6.374567133142718,4.62318573237299,4.3276204690474,4.177741629843287,3.7647887442039862
2025-04-16,25.516353734537688,16.827796841820618,14.896540592436386,9.944512804817975,9.546648443444775,6.37463394592147,4.623234188664849,4.327665827476119,4.177785417369777,3.764828203510346
2025-04-17,25.516353734537688,16.827796841820618,14.896540592436386,9.944512804817975,9.545600328688787,6.37463394592147,4.623234188664849,4.317184679916235,4.1893146796856495,3.764828203510346
2025-04-22,25.504641781907534,16.83044287715002,14.898882953297049,9.94607649924943,9.546053017787209,6.375636305695092,4.623961154952492,4.317863522387058,4.191021695193848,3.7654201923802657
2025-04-24,25.486449870182167,16.83573744500044,14.898326838946192,9.949205363846467,9.549056041877263,6.377641971217771,4.62541577360105,4.319221847985203,4.1923401185347995,3.7666047288086544
2025-04-25,25.49714448766528,16.84280205277977,14.904578470989588,9.95338024682033,9.50061054672256,6.380318155687316,4.627356689368094,4.321034278736609,4.194099307207808,3.7786757640226423
2025-04-29,25.50865121629195,16.850403121700563,14.890314374054118,9.95787215553088,9.504898122823551,6.383197560069437,4.629444991362427,4.322984339021048,4.1435159433005815,3.808718175845443
2025-04-30,25.500354623322885,16.844922591394194,14.901209076678375,9.954633395025201,9.449347618987666,6.381121449045454,4.6279392817723615,4.321578304606746,4.185184718882328,3.8337089402847897
2025-05-02,25.5083834999958,16.850226274736993,14.874415421945711,9.957767646490852,9.452322779443003,6.383130567659924,4.629396404792491,4.322938968791719,4.186502439065347,3.8349159970781597
