date,SINOMAX SECURITIES LTD,FORTUNE ORIGIN SECURITIES LTD,SUNHIGH FINANCIAL HOLDINGS LTD,CHEONG LEE SECURITIES LTD,EMPEROR SECURITIES LTD,GET NICE SECURITIES LTD,KGI ASIA LTD,CNCB (HONG KONG) CAPITAL LTD,KINGSTON SECURITIES LTD,QUAM SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.09558148858701816,0.49706093189318973,0.0,0.0,0.0,0.592642420480208
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.09595340099397154,0.49706093189318973,0.0,0.0,0.0,0.5930143328871613
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.09799891923221511,0.49706093189318973,0.0,0.0,0.0,0.5950598511254049
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0983708316391685,0.49706093189318973,0.0,0.0,0.0,0.5954317635323583
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0985567878426452,0.49706093189318973,0.0,0.0,0.0,0.5956177197358349
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.09353597034877457,0.49706093189318973,0.0,0.0,0.0,0.5905969022419643
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.09390788275572795,0.49706093189318973,0.0,0.0,0.0,0.5909688146489177
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.09446575136615804,0.49706093189318973,0.0,0.0,0.0,0.5915266832593479
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.10004443747045869,0.49706093189318973,0.0,0.0,0.0,0.5971053693636484
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.09260618933139114,0.49706093189318973,0.0,0.0,0.0,0.5896671212245809
2024-04-24,0.0,0.3343492538510869,0.0,0.0,0.0,0.02845129913193342,0.49706093189318973,0.0,0.0,0.0,0.85986148487621
2024-04-25,0.0,0.7806441421951406,0.0,0.0,0.0,0.03198446699799051,0.49706093189318973,0.0,0.0,0.0,1.309689541086321
2024-04-26,0.0,1.1497672060963682,0.0,0.0,0.0,0.004091036476487159,0.49706093189318973,0.0,0.0,0.036819328288384426,1.6877385027544296
2024-04-29,0.0,1.1488374250789848,0.0,0.0,0.0,0.005206773697347292,0.49706093189318973,0.0,0.0,0.03607550347447767,1.6871806341439994
2024-04-30,0.0,1.1441885199920676,0.0,0.0,0.0,0.33007226117112304,0.49706093189318973,0.0,0.0,0.03607550347447767,2.0073972165308582
2024-05-02,0.0,1.1441885199920676,0.0,0.0,0.0,0.9712492507587468,0.49706093189318973,0.0,0.0,0.03644741588143105,2.6489461185254353
2024-05-03,0.0,1.1441885199920676,0.0,0.0,0.0,0.9712492507587468,0.49706093189318973,0.0,0.0,0.03607550347447767,2.648574206118482
2024-05-06,0.0,1.1441885199920676,0.0,0.0,0.0,0.9714352069622234,0.49706093189318973,0.0,0.0,0.03607550347447767,2.6487601623219583
2024-05-08,0.0,1.447669044066024,0.0,0.0,0.0,0.9714352069622234,0.49706093189318973,0.0,0.0,0.03626145967795436,2.952426642599392
2024-05-09,0.36800732668036756,1.447669044066024,0.0,1.9432423263314003,0.0,0.9714352069622234,0.49706093189318973,0.0,0.0,0.03774910930576787,5.265163945238973
2024-05-13,0.36800732668036756,1.447669044066024,0.0,5.083298778238771,0.0,0.9725509441830836,0.49706093189318973,0.0,0.0,0.03719124069533781,8.405778265756773
2024-05-14,0.36800732668036756,1.447669044066024,0.0,7.224770417476321,0.0,0.9727369003865604,0.49706093189318973,0.0,0.0,0.03626145967795436,10.546506080180418
2024-05-16,0.6034278802818559,1.447669044066024,0.0,7.224770417476321,0.0,0.9727369003865604,0.49706093189318973,0.0,0.0,0.03626145967795436,10.781926633781906
2024-05-17,0.6034278802818559,1.447669044066024,0.0,7.224770417476321,0.0,0.9727369003865604,0.49706093189318973,0.0,0.0,0.03719124069533781,10.782856414799289
2024-05-20,0.6034278802818559,1.447669044066024,0.0,7.224770417476321,0.0,0.9727369003865604,0.49706093189318973,0.0,0.0,0.037377196898814496,10.783042371002766
2024-05-21,0.6588428289179092,1.447669044066024,0.0,7.224770417476321,0.0,0.9727369003865604,0.49706093189318973,0.0,0.0,0.037377196898814496,10.83845731963882
2024-05-24,1.0789178925717497,1.447669044066024,0.0,7.224770417476321,0.0,0.9727369003865604,0.49706093189318973,0.0,0.0,0.037377196898814496,11.25853238329266
2024-05-27,1.0789178925717497,1.447669044066024,0.0,7.224770417476321,0.0,1.319731176074062,0.49706093189318973,0.0,0.0,0.03607550347447767,11.604224965555824
2024-05-29,1.0789178925717497,1.447669044066024,0.0,7.224770417476321,0.0,1.316198008208005,0.49706093189318973,0.0,0.0,0.03626145967795436,11.600877753893245
2024-05-30,1.0789178925717497,1.447669044066024,0.0,7.224770417476321,0.0,1.316198008208005,0.49706093189318973,0.0,0.0,0.03644741588143105,11.601063710096723
2024-06-03,1.0789178925717497,1.447669044066024,0.0,7.224770417476321,0.0,1.3864894531221934,0.49706093189318973,0.0,0.0,0.03644741588143105,11.67135515501091
2024-06-04,1.0789178925717497,1.8182797575950653,0.0,7.224770417476321,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03644741588143105,12.412204669662039
2024-06-05,1.0789178925717497,2.1087433474256536,0.0,7.224770417476321,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03644741588143105,12.702668259492627
2024-06-11,1.0789178925717497,2.4784242799373115,0.0,7.224770417476321,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03644741588143105,13.072349192004285
2024-06-17,1.0789178925717497,2.4784242799373115,0.0,7.224770417476321,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03607550347447767,13.071977279597332
2024-06-18,0.6419208144015305,2.4784242799373115,0.0,7.995001012276767,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03607550347447767,13.405210796227559
2024-06-19,1.1882601402160429,2.4784242799373115,0.0,7.995001012276767,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03607550347447767,13.95155012204207
2024-06-20,3.6605478654386236,2.4784242799373115,0.0,7.937540545402472,0.0,1.7567282542442813,0.49706093189318973,0.0,0.0,0.03607550347447767,16.366377380390354
2024-06-21,3.6605478654386236,2.4784242799373115,0.0,8.122566967861776,0.0,1.7557984732268976,0.49706093189318973,0.0,0.0,0.03607550347447767,16.550474021832276
2024-06-24,3.6605478654386236,2.4784242799373115,0.0,8.298853448757677,0.0,1.7557984732268976,0.49706093189318973,0.0,0.0,0.03607550347447767,16.726760502728176
2024-06-26,3.6605478654386236,2.850336686890689,0.0,8.298853448757677,0.0,1.7557984732268976,0.49706093189318973,0.0,0.0,0.03607550347447767,17.098672909681557
2024-06-27,3.6605478654386236,3.1473087438429617,0.0,8.298853448757677,0.0,1.7557984732268976,0.49706093189318973,0.0,0.0,0.03607550347447767,17.395644966633828
2024-06-28,6.9631300391846205,7.007759528019025,0.0,8.298853448757677,0.0,1.7557984732268976,0.49706093189318973,0.0,0.0,0.03607550347447767,24.558677924555887
2024-07-02,6.9631300391846205,6.896185805933013,0.0,8.298853448757677,0.0,1.7557984732268976,0.49706093189318973,0.0,0.0,0.03607550347447767,24.447104202469877
2024-07-03,6.9631300391846205,6.442452669449891,0.0,8.298853448757677,0.0,1.7535669987851776,0.49706093189318973,0.0,0.23058569231109438,0.03607550347447767,24.22172528385613
2024-07-05,7.260659964747323,6.442452669449891,0.0,8.298853448757677,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.03607550347447767,24.691264697634768
2024-07-08,6.9631300391846205,6.62840887292658,0.0,8.218892281262702,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.03607550347447767,24.49972980805378
2024-07-09,6.9631300391846205,6.62840887292658,0.0,8.248645273818973,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.03607550347447767,24.52948280061005
2024-07-11,6.9631300391846205,6.62840887292658,0.0,8.442411637841682,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.038492934119674624,24.725666595277957
2024-07-16,6.9631300391846205,6.62840887292658,0.0,8.442411637841682,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.036819328288384426,24.723992989446668
2024-07-17,6.9631300391846205,6.62840887292658,0.0,8.442411637841682,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.03663337208490774,24.72380703324319
2024-07-18,6.9631300391846205,10.347532942460361,0.0,8.442411637841682,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.03607550347447767,28.44237323416654
2024-07-24,6.9631300391846205,11.399115273121037,0.0,8.442411637841682,0.0,1.9255764870011147,0.49706093189318973,0.0,0.23058569231109438,0.03607550347447767,29.493955564827218
2024-07-26,6.9915813383165535,11.512176644834863,0.0,8.381418003101327,0.0,1.8565867355112633,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.62245130142961
2024-07-29,6.9915813383165535,11.512176644834863,0.0,8.23079347828521,0.0,1.6957346195039271,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.310974660606153
2024-07-30,6.6940514127538515,11.512176644834863,0.0,8.30145683560635,0.0,1.9226011877454878,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.310974660606153
2024-07-31,6.779033397742698,11.275640354012516,0.0,8.448362236352935,0.0,1.9226011877454878,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.306325755519236
2024-08-01,6.823662886577103,11.127805172248548,0.0,8.565886556950202,0.0,1.9226011877454878,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.320644383186945
2024-08-02,6.984886914991393,10.96025863291605,0.0,8.604751403476833,0.0,1.9226011877454878,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.35318671879536
2024-08-05,7.171029074671559,10.771141173980258,0.0,8.693452512535211,0.0,1.9226011877454878,0.49706093189318973,0.0,0.3475521442979318,0.03626145967795436,29.43909848480159
2024-08-06,7.246527293283095,8.792753125191764,0.0,8.712420045289834,0.0,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,25.63350478065115
2024-08-07,7.175863935961953,8.900607723208244,0.0,8.739569650997431,0.0,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,25.69784562705409
2024-08-08,11.036314720138018,8.999350467254365,0.0,8.664257388589371,0.0,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.581726892868215
2024-08-09,10.75366129085345,9.309339458450005,0.0,8.664257388589371,0.0,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.609062454779288
2024-08-12,10.638368444697903,9.33611715175065,0.0,8.660166352112885,0.0,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.516456265447893
2024-08-13,10.537766138617014,9.33611715175065,0.0,8.763743957449401,0.0,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.519431564703524
2024-08-14,10.537766138617014,4.297447862346283,0.0,8.763743957449401,2.799570643341553,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,27.28033291864071
2024-08-15,10.659009583283815,4.297447862346283,0.0,8.663327607571988,2.799570643341553,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,27.3011600134301
2024-08-16,10.765748444079435,4.297447862346283,0.0,8.574068629903179,4.659132678108444,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.178201931323798
2024-08-19,10.81930383068072,4.271599950063024,0.0,8.55547300955551,4.659132678108444,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.187313785294155
2024-08-20,10.825626341598928,4.234408709367686,0.0,8.591734469233463,4.659132678108444,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.192706515194978
2024-08-21,10.825626341598928,4.230875541501629,0.0,8.598800804965578,4.662665845974501,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.19977285092709
2024-08-23,10.825626341598928,4.230875541501629,0.0,8.679319841070983,4.669360269299661,0.0011157372208601341,0.49706093189318973,0.0,0.3475521442979318,0.03607550347447767,29.28698631035766
2024-08-26,10.825626341598928,4.249471161849297,0.0,8.762628220228539,4.673451305776148,0.0011157372208601341,0.5033834428113972,0.0,0.3475521442979318,0.03607550347447767,29.399303857257582
2024-08-27,10.849614691847421,4.249471161849297,0.0,8.762628220228539,4.673451305776148,0.0011157372208601341,0.5033834428113972,0.0,0.3475521442979318,0.03607550347447767,29.423292207506073
2024-08-28,10.87434686690982,4.249471161849297,0.0,8.762628220228539,4.673451305776148,0.0011157372208601341,0.5033834428113972,0.0,0.3475521442979318,0.03607550347447767,29.448024382568473
2024-08-29,10.925298866662434,4.249471161849297,0.0,8.762628220228539,4.673451305776148,0.0011157372208601341,0.5098919099330813,0.0,0.3475521442979318,0.03607550347447767,29.50548484944277
2024-08-30,10.925298866662434,4.249471161849297,0.0,8.762628220228539,4.684980590391703,0.0011157372208601341,0.513053165392185,0.0,0.3475521442979318,0.03607550347447767,29.520175389517426
2024-09-02,10.94742765487616,4.249471161849297,0.0,8.762628220228539,4.684980590391703,0.0011157372208601341,0.513053165392185,0.0,0.3475521442979318,0.03607550347447767,29.542304177731154
2024-09-03,10.958770983288238,4.249471161849297,0.0,8.763000132635494,4.684980590391703,0.0011157372208601341,0.513053165392185,0.0,0.3475521442979318,0.03607550347447767,29.554019418550187
2024-09-04,10.958770983288238,4.249471161849297,0.0,8.763000132635494,4.68628228381604,0.0011157372208601341,0.513053165392185,0.0,0.3475521442979318,0.03607550347447767,29.555321111974525
2024-09-09,10.958770983288238,4.249471161849297,0.0,8.763000132635494,4.68628228381604,0.0011157372208601341,0.5156565522408587,0.0,0.3475521442979318,0.03607550347447767,29.557924498823198
2024-09-11,10.959514808102144,4.249471161849297,0.0,8.763929913652877,4.68628228381604,0.0011157372208601341,0.5398308586928282,0.0,0.3475521442979318,0.03607550347447767,29.58377241110646
2024-09-12,10.959514808102144,4.249471161849297,0.0,8.763929913652877,4.686654196222993,0.0011157372208601341,0.5398308586928282,0.0,0.3475521442979318,0.03607550347447767,29.58414432351341
2024-09-16,10.959514808102144,4.249471161849297,0.0,8.763929913652877,4.686654196222993,0.0011157372208601341,0.5398308586928282,0.0,0.3475521442979318,0.03607550347447767,29.58414432351341
2024-09-17,10.943336618399673,4.249471161849297,0.0,8.763929913652877,4.686654196222993,0.0011157372208601341,0.5398308586928282,0.0,0.3475521442979318,0.03607550347447767,29.567966133810934
2024-09-19,10.942778749789243,4.249471161849297,0.0,8.763929913652877,4.686654196222993,0.0011157372208601341,0.5398308586928282,0.0,0.3475521442979318,0.03607550347447767,29.567408265200505
2024-09-20,10.939617494330138,4.249471161849297,0.0,8.763929913652877,4.686654196222993,0.0011157372208601341,0.5398308586928282,0.0,0.3475521442979318,0.03607550347447767,29.564247009741408
2024-09-24,10.909864501773868,4.249471161849297,0.0,6.967407031864585,4.686654196222993,0.0011157372208601341,0.6804137485212051,0.0,0.3475521442979318,0.03607550347447767,27.878554025225217
2024-09-25,10.525307072984075,4.249471161849297,0.0,6.967407031864585,4.686654196222993,0.0011157372208601341,1.0645992649040446,0.0,0.3475521442979318,0.03607550347447767,27.878182112818266
2024-09-26,10.535906576582246,4.249471161849297,1.3240081687540257,6.967407031864585,4.686654196222993,0.0011157372208601341,1.0645992649040446,0.0,0.3475521442979318,0.03607550347447767,29.21278978517046
2024-09-27,10.582581583654896,4.249471161849297,1.8506361370000093,6.967407031864585,4.686654196222993,0.0011157372208601341,1.0831948852517137,0.0,0.3475521442979318,0.03607550347447767,29.804688380836765
2024-09-30,10.582581583654896,4.249471161849297,1.8506361370000093,4.672893437165718,4.686654196222993,0.0011157372208601341,1.1741274687518144,0.0,0.3412296333797244,0.03607550347447767,27.59478485871979
2024-10-02,10.582581583654896,4.305258022892304,1.8506361370000093,4.672893437165718,4.686654196222993,0.0011157372208601341,1.1763589431935348,0.0,0.3412296333797244,0.03607550347447767,27.652803194204516
2024-10-03,10.582581583654896,4.305258022892304,1.9956819757118265,4.672893437165718,4.686654196222993,0.0011157372208601341,1.1871444029951828,0.0,0.3412296333797244,0.03607550347447767,27.80863449271798
2024-10-22,10.582581583654896,4.305258022892304,1.9956819757118265,4.672893437165718,4.686654196222993,0.011901197022508097,1.2022068554767946,0.0,0.3412296333797244,0.035889547271000986,27.83429644879777
2024-10-23,10.582581583654896,4.305258022892304,1.9956819757118265,4.672893437165718,4.642024707388588,0.14802113796744445,1.206669804360235,0.0,0.3412296333797244,0.035889547271000986,27.93024984979174
2024-10-24,10.601177204002564,4.116698432566942,0.3475521442979318,4.672893437165718,4.642024707388588,0.16326954665253296,1.206669804360235,0.0,0.3412296333797244,0.035889547271000986,26.12740445708524
2024-10-25,10.601177204002564,4.116698432566942,0.3475521442979318,4.672893437165718,4.642024707388588,0.18391068523844545,1.206669804360235,0.0,0.3412296333797244,0.035889547271000986,26.14804559567115
2024-10-28,10.601177204002564,4.116698432566942,0.3475521442979318,4.672893437165718,4.597395218554183,0.21310580918428562,1.206669804360235,0.0,0.3412296333797244,0.03012490496322362,26.126846588474805
2024-10-29,10.601177204002564,4.116698432566942,2.3432341200097584,4.672893437165718,4.597395218554183,0.2119900719634255,1.213922096295826,0.0,0.3412296333797244,0.02826534292845673,28.126805556866596
2024-10-30,13.266673424637426,4.116698432566942,2.3432341200097584,4.672893437165718,4.597395218554183,0.2119900719634255,1.2141080524993026,0.0,0.3412296333797244,0.02640578089368984,30.79062817167017
2024-10-31,14.790770468332367,4.08025101668551,2.3432341200097584,4.672893437165718,4.597395218554183,0.2119900719634255,1.2141080524993026,0.0,0.3412296333797244,0.02640578089368984,32.27827779948368
2024-11-01,14.790770468332367,3.74552985042747,2.3432341200097584,4.672893437165718,4.597395218554183,0.2119900719634255,1.7608192907207683,0.0,0.3412296333797244,0.02640578089368984,32.4902678714471
2024-11-04,14.815874555801722,3.74552985042747,2.3432341200097584,4.672893437165718,4.597395218554183,0.28079386724980043,1.7608192907207683,0.0,0.3412296333797244,0.022686656824156062,32.580456630133305
2024-11-05,14.815874555801722,3.74552985042747,2.3432341200097584,4.672893437165718,4.597395218554183,0.28079386724980043,1.7608192907207683,0.0,0.3412296333797244,0.02082709478938917,32.57859706809854
2024-11-06,14.816618380615628,3.74552985042747,3.998988155766198,4.672893437165718,4.597395218554183,0.2800500424358937,1.7608192907207683,0.0,0.3412296333797244,0.02082709478938917,34.23435110385497
2024-11-07,14.81773411783649,3.74552985042747,3.998988155766198,4.672893437165718,4.597395218554183,0.2800500424358937,1.7608192907207683,0.0,0.3412296333797244,0.02082709478938917,34.235466841075834
2024-11-08,14.81773411783649,3.74552985042747,3.998988155766198,4.672893437165718,4.597395218554183,0.2800500424358937,1.7615631155346752,0.0,0.3412296333797244,0.02082709478938917,34.236210665889736
2024-11-11,14.81773411783649,3.74552985042747,3.4411195453361305,4.672893437165718,4.597395218554183,0.2800500424358937,1.7615631155346752,0.0,0.3412296333797244,0.02082709478938917,33.67834205545967
2024-11-12,14.81773411783649,3.74552985042747,3.4411195453361305,4.672893437165718,4.597395218554183,0.28767424677843795,1.8582603413425534,0.0,0.3412296333797244,0.02082709478938917,33.782663485610094
2024-11-13,14.81773411783649,3.74552985042747,2.3432341200097584,4.672893437165718,4.597395218554183,0.28767424677843795,1.8582603413425534,0.0,0.3412296333797244,0.02082709478938917,32.684778060283726
2024-11-15,15.06691543049525,3.485191165560106,3.4411195453361305,4.672893437165718,4.597395218554183,0.2988316189870393,1.8582603413425534,0.0,0.3412296333797244,0.02082709478938917,33.782663485610094
2024-11-18,15.06691543049525,3.485191165560106,4.008657878346986,4.672893437165718,4.597395218554183,0.2988316189870393,1.8485906187617658,0.0,0.3412296333797244,0.02082709478938917,34.340532096040164
2024-11-21,14.248708135197822,3.494117063326987,6.487082158284297,4.672893437165718,4.597395218554183,0.2988316189870393,1.8485906187617658,0.0,0.3412296333797244,0.02082709478938917,36.009674978446924
2024-11-22,14.449540834952643,3.3070451226294373,6.3941040565459515,4.672893437165718,4.597395218554183,0.2988316189870393,1.8485906187617658,0.0,0.3412296333797244,0.02082709478938917,35.930457635765855
2024-11-25,14.449540834952643,3.3330789911161744,5.29621863121958,4.672893437165718,4.597395218554183,0.3088732539747805,1.865140720871191,0.0,0.3412296333797244,0.02082709478938917,34.885197816023386
2024-11-26,14.449540834952643,3.3514886552603667,5.29621863121958,4.672893437165718,4.597395218554183,0.3248654874737757,1.865140720871191,0.0,0.34141558958320106,0.015620321092041879,34.9145788961727
2024-11-27,14.453817827632609,3.3514886552603667,5.29621863121958,4.672893437165718,4.597395218554183,0.3248654874737757,1.8138168087116249,0.0,0.34141558958320106,0.008182072952974318,34.860093728554034
2024-11-28,14.481339345747157,3.3514886552603667,5.417648032089858,4.672893437165718,4.597395218554183,0.3248654874737757,1.8117712904733814,0.0,0.34141558958320106,0.002603386848673646,35.00142044319631
2024-11-29,14.576362965723746,3.3514886552603667,5.417648032089858,4.672893437165718,4.597395218554183,0.3248654874737757,1.8099117284386144,0.0,0.34141558958320106,0.001487649627813512,35.09346876391727
2024-12-02,10.311457438985883,3.3514886552603667,6.020889956168237,4.672893437165718,4.597395218554183,2.9053797231197893,1.8034032613169302,0.0,0.34141558958320106,0.001487649627813512,34.00581092978212
2024-12-03,10.368174081046273,3.3514886552603667,6.125025430115183,4.672893437165718,4.597395218554183,2.957633416296739,1.771790706725893,0.0,0.34141558958320106,0.001487649627813512,34.18730418437537
2024-12-04,10.383608445934838,3.3514886552603667,5.753113023161805,4.672149612351812,4.597395218554183,2.960608715552366,1.77476600598152,0.0,0.34141558958320106,0.001487649627813512,33.83603291600791
2024-12-05,7.687243495522847,3.3514886552603667,5.753113023161805,4.672149612351812,4.597395218554183,2.960608715552366,1.7740221811676133,0.0,3.038896277216052,0.001487649627813512,33.83640482841486
2024-12-06,7.687987320336755,3.3514886552603667,5.753113023161805,4.672149612351812,4.597395218554183,2.961352540366273,1.77365026876066,0.0,3.038896277216052,0.001487649627813512,33.83752056563572
2024-12-09,7.689474969964567,3.3514886552603667,5.753113023161805,4.672149612351812,4.597395218554183,2.961352540366273,1.77476600598152,0.0,3.038896277216052,0.001487649627813512,33.84012395248439
2024-12-10,7.697099174307112,3.3514886552603667,5.753113023161805,4.672149612351812,4.597395218554183,2.961352540366273,1.77476600598152,0.0,3.038896277216052,0.001487649627813512,33.84774815682693
2024-12-11,7.703979553835749,3.3514886552603667,5.753113023161805,4.058494140878738,4.597395218554183,2.961352540366273,1.7743940935745668,0.0,3.038896277216052,0.001487649627813512,33.24060115247555
2024-12-12,7.7205296559451755,3.3514886552603667,5.753113023161805,4.058494140878738,4.527289729843471,2.961352540366273,1.7708609257085097,0.0,3.038896277216052,0.0037191240695337805,33.18574407244992
2024-12-13,7.730013422322486,3.3514886552603667,5.753113023161805,4.058494140878738,4.527289729843471,2.961352540366273,1.762864808959012,0.0,3.038896277216052,0.0037191240695337805,33.18723172207774
2024-12-16,7.730757247136393,3.3514886552603667,5.753113023161805,4.058494140878738,4.54253813852856,2.961352540366273,1.7587737724825248,0.0,3.038896277216052,0.0037191240695337805,33.199132919100244
2024-12-17,7.730757247136393,3.3514886552603667,6.125025430115183,4.058494140878738,4.54923256185372,2.9591210659245526,1.7585878162790483,0.0,3.038896277216052,0.0037191240695337805,33.57532231873358
2024-12-18,7.730757247136393,3.3514886552603667,6.125025430115183,4.058494140878738,3.593789588390492,2.9591210659245526,1.7686294512667893,0.0,3.0422434888786323,0.9706913821483167,33.60024044999946
2024-12-19,7.730757247136393,3.3514886552603667,6.125025430115183,4.058494140878738,3.5984384934774094,2.9591210659245526,1.7686294512667893,0.0,3.0422434888786323,0.9706913821483167,33.60488935508638
2024-12-20,7.723318998997325,3.3514886552603667,6.125025430115183,4.058494140878738,3.5984384934774094,2.9591210659245526,1.77365026876066,0.0,3.0422434888786323,0.9706913821483167,33.60247192444118
2024-12-27,7.723318998997325,3.3514886552603667,6.125025430115183,4.058494140878738,3.5984384934774094,2.9591210659245526,1.7730924001502297,0.0,3.0422434888786323,0.9710632945552701,33.6022859682377
2024-12-30,7.723318998997325,3.3514886552603667,6.125025430115183,4.058494140878738,3.5984384934774094,2.9591210659245526,1.7742081373710898,0.0,3.0422434888786323,0.9706913821483167,33.60302979305161
2025-01-02,7.723318998997325,3.3514886552603667,6.125025430115183,4.058494140878738,3.5984384934774094,2.9591210659245526,1.7742081373710898,0.0,3.0422434888786323,0.9710632945552701,33.603401705458566
2025-01-03,7.725178561032092,3.3514886552603667,6.173374043019122,4.058494140878738,3.613314989755544,2.9591210659245526,1.7725345315398,0.0,3.0422434888786323,0.9706913821483167,33.66644085843716
2025-01-06,8.840915781892226,3.3514886552603667,5.615505432589055,4.058494140878738,3.617034113825078,1.8433838450644182,1.7725345315398,0.0,3.0422434888786323,0.9706913821483167,33.112291372076626
2025-01-07,8.841101738095702,3.3514886552603667,5.615505432589055,4.058494140878738,3.617034113825078,1.8433838450644182,1.768071582656359,0.0,3.0422434888786323,0.9825925791708249,33.119915576419174
2025-01-08,8.841101738095702,2.29990632459969,5.615505432589055,4.058494140878738,3.617034113825078,1.8433838450644182,1.768071582656359,0.0,3.0422434888786323,0.9837083163916849,32.06944898297936
2025-01-09,9.956838958955837,2.29990632459969,5.619224556658589,4.058494140878738,3.617034113825078,1.8433838450644182,1.7556125170234211,0.0,1.9265062680184983,0.9838942725951616,32.060894997619435
