date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,DAH SING SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD
2024-05-24,29.267581456158076,15.918830752314395,12.959114632241652,8.43661694634746,9.284857833431762,5.013125448346552,7.178429306636298,6.831064850820027,5.110378773703776,0.0
2024-05-29,29.45968929682099,15.997507650586096,13.037998724367784,8.288193039354118,9.277372755407423,4.8347792729565695,7.1726423463600835,6.825557921762525,5.106258992384414,0.0
2024-05-30,29.27746458829663,16.01179833027134,13.035442566693977,8.465195490336363,9.275553885191002,4.833831392963559,7.171236117907181,6.824219740755718,5.105257887584226,0.0
2024-05-31,29.264714638199813,16.00482540305438,13.029765803198487,8.505057691726819,9.271514503679672,4.831726323077781,7.168113139059061,6.8212478829678975,5.103034615036092,0.0
2024-06-03,29.262803103417813,16.01031186344694,13.028914715093167,8.5045021519308,9.270908899877458,4.831410720720545,7.167644926819302,6.82080232753549,5.102701291158481,0.0
2024-06-05,29.317200398860294,15.94218477318454,13.229767847152853,8.570816015565768,9.274341701214498,4.820131090837878,6.917639559196158,6.8233279115534655,5.104590702434546,0.0
2024-06-14,29.321670982166008,15.944615798798651,13.231785255993787,8.585193561717404,9.275755946661432,4.855720996972365,6.918694430858785,6.761193924765872,5.105369102065695,0.0
2024-06-17,29.32013127053455,15.944963148697067,13.232073507483976,8.585380588244048,9.27595801693559,4.85582677777112,6.918845153073611,6.761341215867306,5.105480321392731,0.0
2024-06-18,29.297792664813155,15.932814900050621,13.221992172232344,8.661558586320792,9.268890791795409,4.852127189974628,6.9135737798830945,6.749659388943171,5.101590525986783,0.0
2024-06-19,28.12535723529381,15.295217491450344,12.69287613100339,8.375542893161274,8.897969470828519,4.657955366481158,6.636907242684682,6.362528804093845,4.897435709683823,4.0582096553191604
2024-06-20,28.141235102771567,15.303852241734258,12.708405301630549,8.401180076003875,8.902992723649701,4.660584965010611,6.598836316542616,6.364029815165005,4.900200504261494,4.018682953230325
2024-06-21,28.142411954292722,15.304492240715275,12.70893676039759,8.401531408897256,8.903365042081761,4.660779868201091,6.594930329433038,6.364295955515326,4.9004054280466915,4.018851012419245
2024-06-24,28.134764178374244,15.300333203906588,12.70548307275122,8.426423538377783,8.900945528755297,4.659513288773029,6.593138139430297,6.362566441022192,4.8990737297301346,4.017758878879211
2024-06-25,28.145943099513982,15.22067188964806,12.710531403436065,8.502964903976808,8.904482184243298,4.634178609742402,6.637582539405408,6.365094510141223,4.859195585558414,4.019355274334339
2024-06-26,28.143000416965556,15.219080555316623,12.709202506450454,8.512530997657091,8.903551212975655,4.6336941023847,6.636888574444512,6.3644290340380465,4.858687552482441,4.018935047284924
2024-06-27,28.144765952651586,15.22003531598289,12.70999981129477,8.694994935071348,8.904109772374651,4.4457814410682275,6.637304936006845,6.36482830300064,4.858992359579553,4.019187172969488
2024-06-28,28.228411887572904,15.14266282618067,12.70999981129477,8.73054445741291,8.904109772374651,4.403958473607567,6.637304936006845,6.36482830300064,4.858992359579553,4.019187172969488
2024-07-02,28.23431610199094,15.158379558494023,12.712658216749459,8.66962295301522,8.905972143290423,4.404879599288312,6.638693185252185,6.3954417619866435,4.8600086594996785,4.020027820433112
2024-07-03,28.21366214914778,15.126390351045425,12.703358659346634,8.702992013412207,8.899457250986833,4.401657343959199,6.633836851721983,6.390763371616355,4.856453468387272,4.071428540376315
2024-07-05,28.214841560967013,15.127022677450558,12.70388969609286,8.705445966473636,8.899829273768246,4.401841345832768,6.634114165086992,6.391030523814272,4.850386052772802,4.071598737740851
2024-07-09,28.216021071395954,15.127655056724004,12.704420777238653,8.701629433307751,8.900201327654193,4.40202536309059,6.634391501637955,6.391297698348575,4.850588821266868,4.071768949335455
2024-07-11,28.214841560967013,15.187636827037048,12.70388969609286,8.644831816887146,8.899829273768246,4.401841345832768,6.634114165086992,6.391030523814272,4.850386052772802,4.071598737740851
2024-07-12,28.158340798001912,15.157223292142291,12.878701836200001,8.62752037488228,8.88200719445086,4.39302657386414,6.620829223857921,6.378232362252794,4.840673061400343,4.063445282947457
2024-07-15,28.158928181286775,15.197173491939726,12.8789704860556,8.627700345047936,8.882192473214245,4.393118212444621,6.620967334425084,6.378365412246875,4.799054016880388,4.063530046458748
2024-07-18,28.16715412111902,15.20161297322822,12.882732761225931,8.601008170031307,8.8847871877713,4.394401554120798,6.622901487549579,6.380228695173392,4.800455942739937,4.064717107040511
2024-07-22,28.167741872157286,15.201930178288055,12.88300157927988,8.601187643309308,8.884972582535427,4.394493250075062,6.623039684586061,6.378275174503532,4.800556111644201,4.064801923621186
2024-07-23,28.183032013385617,15.130846266113828,12.88999478855047,8.63091001876703,8.889795563597005,4.396878688805845,6.626634832986589,6.38173745872404,4.803161971256756,4.067008397812814
2024-07-25,28.18244362408947,15.130530372920347,12.889725678578293,8.630729827541733,8.8896099675067,4.396786893275977,6.62649648587747,6.383691967507102,4.803061693575838,4.066923489127068
2024-07-26,28.181266919198432,15.129898626101964,12.889187492342478,8.630369467661776,8.88923879857374,4.39660331371449,6.626219808988504,6.387600740252718,4.802861150774717,4.06675368239118
2024-08-02,28.184797328695062,15.13179402484134,12.890802185892532,8.631450637589849,8.873649058963924,4.39715409839483,6.627049908976821,6.392576782077611,4.803462829424094,4.067263145143936
2024-08-05,28.172269824141228,15.13179402484134,12.903329690446363,8.631450637589849,8.873649058963924,4.39715409839483,6.627049908976821,6.392576782077611,4.803462829424094,4.067263145143936
2024-08-12,28.006739589919533,15.29850799867806,12.903060285202228,8.631270423790617,8.873463788367228,4.397062291365032,6.6269115445359015,6.3924433131397524,4.803362539180623,4.067178225821026
2024-08-13,27.99112062514071,15.301383260872164,12.905485337464157,8.63289261894447,8.875131502301404,4.397888692669825,6.628157032542272,6.395733000493767,4.804265302163437,4.067942627407796
2024-08-14,27.98961685662323,15.30170280116527,12.905754843985045,8.633072900490966,8.875316842546349,4.397980534212379,6.628295448998143,6.395866563215695,4.8043656301087365,4.068027578654186
2024-08-15,27.905118781907568,15.255508370094887,12.887613613370725,8.607010448735796,8.848523078647105,4.667856174665132,6.608285235676685,6.3744760258573745,4.789861692878949,4.055746578165779
2024-08-16,27.90569978009234,15.255825997220581,12.887881939772559,8.607189650891721,8.848707309213792,4.667953361707605,6.608422823398724,6.372526696778976,4.789961420135824,4.055831020787875
2024-08-22,27.909186277324434,15.257732037761823,12.889492132853707,8.608265020552055,8.84981285373639,4.668536568959291,6.5967546166204425,6.373322870924934,4.790559870895515,4.056337750371409
2024-08-26,27.88479907582332,15.244399747025808,12.915678031986207,8.600743070913497,8.842079838263754,4.664457175855844,6.5909903359104876,6.3760757836063355,4.786373853155198,4.094403087459546
2024-08-27,28.011615316861004,15.168415243320746,12.904133859236651,8.593055633712037,8.834176691648803,4.660288033570969,6.585099237445509,6.370376778093198,4.782095740425232,4.090743465685846
2024-09-03,28.012197586750425,15.168730545075626,12.904402093985354,8.593234255240892,8.83436032529603,4.66038490572087,6.585236120126547,6.368430524378693,4.782195144559069,4.090828498866491
2024-09-04,28.009204680275325,15.169361187911571,12.90493859693849,8.593591520577274,8.834727615494295,4.660578662103108,6.585509902561395,6.368695293079969,4.782393965224982,4.090998575833593
2024-09-09,28.012197586750425,15.168730545075626,12.904402093985354,8.593234255240892,8.83436032529603,4.66038490572087,6.585236120126547,6.368430524378693,4.782195144559069,4.090828498866491
2024-09-10,27.983925963076135,15.170307250493229,12.905743435017952,8.616995254212211,8.83527860805836,4.660869326886316,6.585920618900913,6.367013598329491,4.782692227223309,4.091253717802083
2024-09-11,27.986920107190382,15.169676528994275,12.905206865144315,8.616636993560435,8.834911272046284,4.660675546335946,6.585646802315913,6.36674888303439,4.782493381757572,4.091083619620491
2024-09-16,27.992907648572807,15.168415243320746,12.904133859236651,8.615920561619832,8.834176691648803,4.660288033570969,6.585099237445509,6.366219518473598,4.782095740425232,4.090743465685846
2024-09-17,27.995901045903082,15.167784679133096,12.903597423191501,8.615562390323579,8.833809447255781,4.660094301352344,6.584825489154427,6.365954869202419,4.781896944554505,4.090573409929265
2024-09-19,27.98101749148467,15.168730545075626,12.914795459073938,8.616099658435775,8.83436032529603,4.66038490572087,6.585236120126547,6.366351851360977,4.782195144559069,4.090828498866491
2024-09-20,27.979854272122374,15.168099954673508,12.918415741864687,8.615741472249255,8.833993065635545,4.66019116544821,6.58496236045492,6.366087191087526,4.781996340423797,4.090658436040178
2024-09-24,27.982762501885887,15.169676528994275,12.919758483710037,8.60832178295145,8.834911272046284,4.660675546335946,6.585646802315913,6.364670080382143,4.782493381757572,4.091083619620491
2024-09-26,27.971133208705773,15.163372197326114,12.914389190409803,8.604744269909412,8.8727983657361,4.658738626693287,6.582909888208892,6.362025001492791,4.780505836115333,4.089383415402493
2024-09-27,27.967065239349214,15.175710374676315,12.91251099194379,8.60349284274163,8.871507954239739,4.658061085106674,6.581952505627984,6.3610997432074505,4.7798105853686055,4.088788677738597
2024-09-30,27.97520236165324,15.146873948098309,12.920424417383419,8.605996061184612,8.874089152682515,4.659416365413162,6.583867549343843,6.362950528985493,4.781201289147868,4.089978326107539
2024-10-02,28.24535591994778,14.96249630808407,12.814657621558387,8.588745758985223,8.937274572393319,4.651199997981852,6.572257624266953,6.351730166735521,4.772770167420629,4.103511862626273
2024-10-03,28.34340336164825,14.911142674056887,12.842295140172128,8.55254995053903,8.927643612048012,4.646187785100196,6.565175246742827,6.344885433381475,4.767626948439567,4.0990898478716264
2024-10-04,28.45061053564165,14.858859945647298,12.840376035819338,8.52296015026795,8.924869306600469,4.6447439613273565,6.5569199989300095,6.336698641619975,4.766145386899963,4.09781603724599
2024-10-07,28.429893568820386,14.858859945647298,12.863164699322727,8.52296015026795,8.924869306600469,4.6447439613273565,6.5569199989300095,6.334626944937849,4.766145386899963,4.09781603724599
2024-10-08,28.348174133605607,14.803361761506412,12.968708760916911,8.564202490011999,8.937641552076474,4.686660228909183,6.472986895409212,6.341617672291589,4.772966145475195,4.103680359797416
2024-10-09,28.339354948496045,14.834014672485326,12.96467416445029,8.524205857605294,8.934861030307447,4.72046047005101,6.470973133627823,6.337570763767518,4.7714812642352165,4.102403694974032
2024-10-10,28.35504923719172,14.834630017692588,12.965211965597648,8.505892540540067,8.935231666580494,4.720656284386538,6.47124156280172,6.337833659138815,4.7716791950174295,4.102573871052975
2024-10-14,28.396939769999545,14.825097900211711,12.925789518665487,8.417516234012275,9.031055954590366,4.717622986607224,6.483665566197503,6.333761230305665,4.768613112033647,4.099937727376577
2024-10-15,28.402875942903353,14.82386884178643,12.924717920311245,8.416818389093002,9.030307244835809,4.717231877265618,6.483128045039501,6.3332361368016485,4.768217775411811,4.0995978265515784
2024-10-17,28.402875942903353,14.82386884178643,12.91228233539754,8.416818389093002,9.030307244835809,4.717231877265618,6.495563629953205,6.3332361368016485,4.768217775411811,4.0995978265515784
2024-10-21,28.39287195374982,14.818647616182206,12.907734403959529,8.413853838600263,9.027126612849385,4.715570385780399,6.528497526123929,6.331005460381883,4.766538325802454,4.0981538765701355
2024-10-22,28.399883090326522,14.789320794863722,12.914691361513448,8.410096766237569,9.031992016390705,4.7181119644951215,6.5320162288457775,6.33441771964312,4.769107375007678,4.10036268267634
2024-10-23,28.28840515181466,14.526457738848213,12.920583877991595,8.472004035569128,9.326463194113675,4.72026467195969,6.534996556612548,6.337307890205284,4.771283349872787,4.102233533012419
2024-10-24,28.199563577749615,14.478713476128657,12.8781176579226,8.768695843484377,9.29580980861604,4.70475052799869,6.513517914119005,6.316478993148329,4.75560152228198,4.088750678550706
2024-10-28,28.20253184819071,14.47811491796693,12.877585269292592,8.768333340664393,9.295425514608151,4.704556030964676,6.513248641623524,6.316217866352708,4.755404923039251,4.08858164729707
2024-10-29,28.204015891380678,14.477815657444228,12.87731909148418,8.768152100493722,9.295233379519157,4.704458788478008,6.513114013724519,6.316087311051076,4.755306629513403,4.088497136911029
2024-10-30,28.206983793718486,14.477217173511326,12.87678676887713,8.767789642628697,9.294849133168611,4.704264315564101,6.512844774622252,6.315826216638499,4.755110054651481,4.088328126619416
2024-10-31,28.2129188623321,14.476020354074013,12.875722255683025,8.767064816790914,9.294080735763494,4.7038754179670255,6.5123063631910325,6.315304092566714,4.754716953679674,4.08799014795201
2024-11-04,28.215886028668745,14.475422018557335,12.875190065085057,8.766702448810724,9.293696584701044,4.70368099327987,6.512037190856559,6.315043062902152,4.754520427565759,4.087821179572751
2024-11-05,28.218852949732508,14.474823732500466,12.874657918479205,8.766340110784716,9.293312465393415,4.703486584664312,6.5117680407725,6.314782054814912,4.7543239176971515,4.087652225160813
2024-11-06,28.21482300569028,14.495428640863734,12.87093412355938,8.763804583007847,9.290624519044389,4.702126174192801,6.509884612963946,6.312955602144527,4.752948803316325,4.086469935216766
2024-11-07,28.16652088455921,14.491835893542094,12.867744013404991,8.827726791860824,9.288321802292495,4.70096073427123,6.508271113212618,6.311390912000263,4.751770766812123,4.085457088044153
2024-11-08,28.170651781513754,14.491835893542094,12.867744013404991,8.82359589490628,9.288321802292495,4.70096073427123,6.508271113212618,6.311390912000263,4.751770766812123,4.085457088044153
2024-11-11,28.17181553018353,14.488303493475327,12.868275588609384,8.823960403617862,9.28870550914549,4.701154934137232,6.5085399742922005,6.311651639825633,4.751967065674919,4.08562586103842
2024-11-12,28.170069943233067,14.487405766685743,12.867478242271574,8.792432564582679,9.288129960753654,4.7008636403547515,6.508136691002435,6.348437860878031,4.751672623462277,4.08537270677579
2024-11-13,28.170069943233067,14.487405766685743,12.867478242271574,8.7903671587653,9.288129960753654,4.7008636403547515,6.508136691002435,6.35050326669541,4.751672623462277,4.08537270677579
2024-11-14,28.171233643830078,14.488004238850488,12.880402742350933,8.774206358163369,9.288513651756277,4.701057832198641,6.508405540975759,6.350765604859912,4.751868914216254,4.085541472798291
2024-11-15,28.172397440575597,14.488602760462829,12.88093485148687,8.77043768111181,9.288897374460623,4.701252040087254,6.508674413162289,6.351027964699596,4.7520652211883725,4.085710252764758
2024-11-18,28.000542150389357,14.581034458283257,12.905191152849515,8.781320774839589,9.30042381640453,4.707085747417547,6.516750921571282,6.358908852190129,4.757961981770127,4.09078014428467
2024-11-20,28.001121252668614,14.581336020668854,12.905458055739135,8.779434206187922,9.300616166131235,4.707183098535621,6.516885699865638,6.359040366022615,4.7580603851015155,4.090864749078848
2024-11-22,28.000542150389357,14.581034458283257,12.905191152849515,8.779252635231762,9.30042381640453,4.707085747417547,6.516750921571282,6.360976991797957,4.757961981770127,4.09078014428467
2024-11-25,27.999963072062883,14.58073290837087,12.904924260999511,8.779071071785726,9.300231474633783,4.706988400326105,6.516616148851617,6.362913537470705,4.75786358250889,4.09069554298991
2024-11-26,28.003520125822394,14.58043137093091,12.904657380188445,8.776821461782014,9.3000391408185,4.706891057261043,6.516481381706297,6.362781948978492,4.757765187317554,4.09061094519435
2024-11-27,28.01278923985839,14.585257467095389,12.908928798221428,8.779726573662137,9.303117436795153,4.708449029607687,6.518638325146591,6.331788200755821,4.759339998908367,4.091964929949036
2024-11-28,28.01394831057665,14.5858609537637,12.909462924303842,8.780089847875882,9.303502367082432,4.708643848672363,6.518908043479203,6.327912539514129,4.759536923662407,4.092134241069391
2024-11-29,28.01452788190523,14.58409384883805,12.909730003920586,8.780271496256246,9.303694844171615,4.708741264250521,6.5190429110156805,6.328043455607675,4.759635392150593,4.092218901883801
2024-12-02,28.028278293590375,14.548276694073635,13.21854962598088,8.731878761518361,9.280845849810463,4.598115310957908,6.50303275836034,6.2609077283900385,4.74794617791282,4.0821687994051805
2024-12-03,28.026543069935034,14.54737601392484,13.300277600009668,8.721019881713088,9.280271274979594,4.515284311686758,6.502630157238874,6.277029383390133,4.747652233759851,4.0819160733621604
2024-12-04,28.003017054260393,14.545875128144084,13.239065464603541,8.806784819658342,9.279313808341978,4.51481845956243,6.50195926613582,6.280508658761503,4.747162407709929,4.081494932821977
2024-12-05,28.055554666604994,14.597537274091133,13.25246581230856,8.769680581880865,9.272808271036503,4.511653212592366,6.441726909746513,6.276105522471381,4.743834269145337,4.078633480122349
2024-12-06,28.05034908603774,14.59482876744185,13.250006877551415,8.7680534075348,9.271087743636022,4.529370641042548,6.440531676616411,6.274941019636415,4.742954072272411,4.077876708230387
2024-12-09,28.049770807437906,14.594527884300662,13.249733718903677,8.767872647657903,9.270896613335902,4.531338838361643,6.440398900313745,6.274811657107067,4.742856292781982,4.0777926397995135
2024-12-10,28.05570354601335,14.59332447578423,13.248641196930771,8.76714968267412,9.270132170934756,4.530965201626549,6.439867849844193,6.2742942603233525,4.742465215132866,4.077456400735812
2024-12-11,28.056281899229784,14.593625309307622,13.248914310532683,8.767330412742416,9.270323269716116,4.531058605033583,6.44000060425109,6.2744236015198895,4.740501532363616,4.077540455303197
2024-12-12,28.01653687684551,14.59332447578423,13.289869269739022,8.76714968267412,9.270132170934756,4.530965201626549,6.439867849844193,6.2742942603233525,4.740403811492453,4.077456400735812
2024-12-16,28.021157910199484,14.587484516717558,13.283814319433102,8.768595731887162,9.271661181823788,4.53171253672419,6.440930038374493,6.275329139229944,4.741185691287965,4.078128934322315
2024-12-17,28.026936345995896,14.590492702281521,13.286553666194656,8.788963483675557,9.273573154877754,4.532647052350745,6.4030770594211806,6.27662321803456,4.742163403815184,4.078969913352946
2024-12-18,28.033450730015392,14.589590116349274,13.285731743544623,8.78635774627404,9.27299948016765,4.532366657195574,6.402680957151377,6.276234938355854,4.741870047719264,4.078717583226954
2024-12-23,28.031966719485705,14.58989096591864,13.286005706462145,8.786538928330776,9.273190697184583,4.532460118392642,6.402812985796004,6.276364359577655,4.741967829051738,4.0788016898001125
2024-12-27,28.030810681892422,14.58928927918694,13.285457791925326,8.786176571689246,9.272808271036503,4.536397197304938,6.402548933951607,6.276105522471381,4.741772270419289,4.078633480122349
2024-12-30,28.035435404459474,14.591696323925404,13.27115100983498,8.787626177607903,9.274338164914981,4.537145644388028,6.40360527202465,6.277140999010836,4.742554601743049,4.07930640209069
2025-01-02,28.045822977487262,14.589590116349274,13.269235413582129,8.78635774627404,9.27299948016765,4.536490739686197,6.402680957151377,6.276234938355854,4.741870047719264,4.078717583226954
2025-01-03,28.02213203275368,14.577265957653365,13.258026588542752,8.863407985067742,9.265166366538734,4.532658662749658,6.397272466880851,6.270933259914152,4.737864482208688,4.075272197690374
2025-01-06,27.791947904587254,14.457522918416,13.580272463339968,8.80286093470788,9.189058872651193,4.865276667952522,6.34472291127563,6.227595002485889,4.698945915843603,4.041796408740062
2025-01-07,27.792515809999745,14.457818345909775,13.580549964948041,8.803040813872428,9.189246643450396,4.863332668759606,6.344852560427766,6.227722258226323,4.69904193490739,4.041878999498529
2025-01-08,27.79308373862206,14.458113785477428,13.580827477897378,8.80322070038849,9.18943442192364,4.861388590117042,6.344982214878558,6.227849519167595,4.699137957895397,4.041961593632412
2025-01-09,27.808426589941114,14.466095220436237,13.588324617068501,8.808080416841873,9.1945073432075,4.80886841699445,6.348484889128758,6.231287531664108,4.7017320628063075,4.044192911911148
2025-01-10,27.808995169016697,14.466390998373226,13.588602447855672,8.808260509383423,9.194695336744951,4.806922111782829,6.348614692073845,6.23141493835837,4.701828195770222,4.044275600640764
2025-01-13,27.812407131793993,14.468165920023877,13.590269671193505,8.80934121930509,9.195823459427805,4.795242608929999,6.349393621225549,6.2321794879471035,4.7024050761174525,4.044771804035624
2025-01-15,27.811838413190195,14.467870069503544,13.589991772227188,8.809161082569176,9.195635419757098,4.795144553998309,6.349263786427067,6.234096887750382,4.702308919562691,4.044689095014352
2025-01-16,27.812407131793993,14.468165920023877,13.590269671193505,8.80934121930509,9.195823459427805,4.795242608929999,6.349393621225549,6.2321794879471035,4.7024050761174525,4.044771804035624
2025-01-17,27.807858034115245,14.465799454593874,13.58804679764208,8.807900331664472,9.194319357357273,4.794458281744008,6.348355091491431,6.247516491055507,4.701635933773356,4.04411022656275
2025-01-22,27.808995169016697,14.472524884521823,13.588602447855672,8.808260509383423,9.194695336744951,4.794654339485637,6.338391548492852,6.247771968087958,4.701828195770222,4.044275600640764
2025-01-23,27.814682238820442,14.475484583667889,13.591381380722053,8.789611371402858,9.196575695020625,4.795634868762145,6.339687779261373,6.2490496667277124,4.702789741665428,4.045102673949477
2025-01-24,27.88478408869965,14.475780620163814,13.591659336523499,8.865459407738394,9.196763773148685,4.648486559120961,6.3398174314982,6.249177465334766,4.702885917885862,4.045185399886169
2025-01-27,27.88649499935322,14.46644273153305,13.592493272145326,8.866003360630453,9.197328053692075,4.648771773636221,6.340206420028674,6.253651320830389,4.703174470151277,4.045433597999316
2025-02-03,27.979674124826065,14.379086689113455,13.593049286081435,8.856139543895969,9.197704279191726,4.648961936091348,6.340465772235569,6.255952430234318,4.703366858000732,4.045599080329382
2025-02-06,27.954516987306064,14.366158137492867,13.580827477897378,8.936045525255075,9.18943442192364,4.644781952642302,6.334764920658051,6.25237102529681,4.699137957895397,4.041961593632412
2025-02-10,27.953044737426847,14.366451710020922,13.58110500218867,8.936228133399196,9.18962220807139,4.644876868789475,6.334894371617353,6.252498792536364,4.699233984807864,4.042044191141918
2025-02-11,27.946191770261457,14.362929631378801,13.577775459109413,8.958553323532165,9.187369280712462,4.643738130989421,6.333341309203841,6.250965930219239,4.6980819208197415,4.041053243773461
