date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD
2024-04-23,27.210955610852,12.863542932259342,20.210556198763346,8.058316508926334,9.350042702265876,12.423142011827801,5.27003924019404,1.4585067663191333,1.2817295589452078,1.8731684696469175
2024-04-24,26.971873272508407,12.784962893203042,20.07987529853023,8.018504844732195,9.83277253506228,12.374276440264769,5.2442964305482365,1.4393617022963465,1.3909577177494499,1.8631188651050508
2024-04-25,26.78292019572219,12.731934936801991,19.986425979731102,7.937285557642983,10.317346418678676,12.316044439146326,5.2131188911150845,1.4671112377733788,1.392709149839514,1.8551031935487488
2024-04-26,26.780370438501933,12.751428470777462,20.00144461222404,7.9083440727630165,10.320763289713557,12.323725058866938,5.2081256892917605,1.473367509561708,1.3772738751412414,1.8551569831583423
2024-04-29,26.665485628550172,12.742927521098583,20.09702213343923,7.176179468124852,11.392692420130356,12.329824554378064,4.888670210698207,1.470495355792243,1.3778974552768435,1.8588052525114522
2024-04-30,26.413950440312544,12.746124463450947,20.05400890158453,7.1740292148732285,11.617994843994401,12.34282013888791,4.891700446429423,1.4635556413856468,1.4374977705323435,1.8583181385490266
2024-05-02,26.412638213101097,12.889498077884259,20.046941050632146,7.273960616341142,10.928284046832855,12.516373955642765,4.968915297226021,1.45300100648397,1.6446906462093576,1.8656970896463814
2024-05-03,26.95065168106623,13.162101010743973,20.378407149025605,7.428059745019527,9.265117953248959,12.72931658884863,4.970095396116426,1.5135224872496547,1.6967161172700407,1.9060118714109522
2024-05-06,26.927244561430065,13.18743877703299,20.417636700391526,7.399820100767669,9.338126199959037,12.75382122139049,4.8536663753485545,1.5018356219511708,1.6966777536626363,1.9237326880658607
2024-05-07,26.57432978658308,13.011933592697526,20.145908341808543,7.3525688505990185,10.500956159038514,12.584086841403074,4.728922581722095,1.5130321475219868,1.6791959771551248,1.9090657214710385
2024-05-08,26.517156733620496,13.08244924195641,20.293599224074104,7.303387030643524,10.719168240275541,12.540864039483344,4.628962259479836,1.5120551689775759,1.4948275577802685,1.9075305037089028
2024-05-09,26.36259783439849,13.056363121516787,20.166055024686774,7.239271751869349,11.254938602750856,12.439121797849769,4.626012453691441,1.504359013753142,1.467873711391649,1.8834066880917457
2024-05-10,26.334210894246468,13.082047783125446,20.260509161124453,7.233306323603865,11.178398018122733,12.421832693287103,4.626371119616854,1.5126847136509438,1.4654613285581743,1.8851779646639564
2024-05-13,26.391297161728446,13.112541194079835,20.26330115834704,7.198365317206617,11.217931629777958,12.441548440483128,4.61685096946314,1.4859548966483254,1.4369081881320178,1.8353010441334887
2024-05-14,26.408911195304757,13.139299297620651,20.28601570233403,7.1129093231038265,11.343442447337765,12.402185883791942,4.5796352934122595,1.430947389904362,1.502694085476915,1.7939593817134936
2024-05-16,26.25915181944758,13.385062186213444,19.999295439941854,7.147176797610541,11.452227307476496,12.39505869145401,4.613616615356476,1.470308975734382,1.4731071634271797,1.8049950033380355
2024-05-17,26.259375391338104,13.394679610269606,20.022747470279498,7.135556807387148,11.46769007914464,12.378691052612373,4.6123063427103785,1.4669678288354253,1.4568418385616795,1.8051435788611485
2024-05-20,26.09081125730988,13.652320920178063,20.173135621915662,7.147186566744567,11.224348590888985,12.391974387411198,4.619065486940193,1.4542390050228347,1.4604484329925482,1.786469730596069
2024-05-21,26.158547593526787,13.680312962864837,20.269539764512114,7.209925705076131,10.90790773088687,12.410430231620497,4.659387696078107,1.4856381259046942,1.4309346738385798,1.7873755156913793
2024-05-22,26.146403731734985,13.764701148587202,20.253823930023167,7.197845777958772,10.785658084599353,12.41197804949195,4.6672780389691155,1.4883962616967663,1.5057328738383722,1.7781821031003169
2024-05-23,26.14732117490946,13.909346938399276,20.08674116580825,7.213097206361228,10.83541321196423,12.402107606009368,4.661930489468923,1.4958598805029684,1.4797109768619388,1.7684713497143592
2024-05-24,26.14702224451441,13.988596676705361,20.01900187765975,7.227810668132811,10.732051331784184,12.424285940779985,4.7119126686469945,1.494554720991757,1.4820179099017938,1.7727459608829506
2024-05-27,26.16875170511706,14.050725158934318,20.06077585766646,7.254103724084938,10.537770334611503,12.429642361817715,4.729578822887396,1.506969026721785,1.4837693702326267,1.7779136379261977
2024-05-28,26.116339612398132,14.011098211079915,20.150333516658687,7.260192076514003,10.562155150542718,12.41119078868659,4.734895045610066,1.508415576549106,1.4812734560674894,1.7641065658932962
2024-05-29,26.1645418774883,14.000968947164665,20.24370041995657,7.272983512780419,10.392031460453657,12.421553275421427,4.740720961730797,1.514063919462721,1.4805205732579956,1.768915052283444
2024-05-30,26.16222354929262,14.046705426082234,20.293764491940625,7.2834821167018475,10.270082823892643,12.427484787123355,4.744097130658563,1.5221638185489414,1.4764891149543131,1.7735067408048606
2024-05-31,25.9046821790771,13.999418901983452,20.30271286854179,7.291166110287612,10.593093832096708,12.389108917672246,4.733591428618156,1.526164326052379,1.4775564650183248,1.7825049706522371
2024-06-03,25.894565406266235,13.994989092458576,20.435791737916208,7.299179941666174,10.473910092711701,12.380130387139465,4.732318920335081,1.5347400460145355,1.4738610922723572,1.780513283219662
2024-06-04,27.194280917988976,14.055661090353002,20.643976285840175,7.323255366132356,8.971539396044005,12.422050070602056,4.594548854840113,1.536191383840969,1.4661061286656303,1.7923905056927119
2024-06-05,27.169032326549303,14.109943150302135,20.75342950235432,7.327020358873364,8.757285347440613,12.450428530327693,4.604517312888577,1.557004064253229,1.4637072949727796,1.8076321120379915
2024-06-06,27.152073323840085,14.20674569264087,20.794414316496628,7.31779677507213,8.58919242127755,12.46434220814189,4.64559993732172,1.5563365155987896,1.465284187998962,1.8082146216113728
2024-06-07,27.058880432288202,14.37103948829192,21.04060780205226,7.322390310856375,8.215454316819233,12.473867947612623,4.663430277786549,1.577799989882127,1.4195679968679549,1.8569614375427559
2024-06-11,26.946623997258474,14.387695694639675,21.085533081357035,7.356864538514619,8.228038459340164,12.486691389360704,4.672871636998747,1.560421271574046,1.407977401318359,1.8672825296381808
2024-06-12,27.17245423867819,14.428517957952824,21.285149487037554,7.8278914010831935,7.174704295703975,12.527036880959825,4.6936945964425485,1.5622762592842991,1.4513000306974329,1.8769748521601606
2024-06-13,26.918040847167397,14.50172004368213,21.340561892350443,7.825740938650235,7.280787396033542,12.498623143385183,4.6917629297194585,1.5708035287612683,1.4683296817311635,1.903629598519185
2024-06-14,26.61983750674109,14.43066640556695,21.43381024438196,7.8260856329740145,7.610656480401603,12.471920721851399,4.688555032657414,1.5716193101094396,1.4258847000973338,1.9209639652187984
2024-06-17,26.49630128116002,14.547032634776244,21.432220392021573,7.85232966766005,7.5363932979101005,12.478144707558075,4.694480726611472,1.6003267432098451,1.430560476432033,1.9322100726605846
2024-06-18,26.270549553617982,14.598993159589819,21.358338698512366,7.889177023292556,7.700267853792507,12.495347332300119,4.708605289498895,1.6084917269090029,1.428353325351715,1.9418760371350385
2024-06-19,26.241814606863446,14.614469170229194,21.483119639245967,7.903019414573456,7.566921318317464,12.486339565782753,4.707328574045007,1.6165675731972373,1.4280026767869967,1.9524174609584826
2024-06-20,26.252705534537697,14.636862896151708,21.426151438837266,7.920920843540505,7.561622494206343,12.489787444630437,4.710570151378103,1.6145588440082477,1.4317542797820058,1.9550660729276907
2024-06-21,26.321307301115983,14.532822344190826,21.51630416527033,7.922329028449432,7.4853439924539495,12.48477394029247,4.714266882835559,1.6250859335106145,1.4423087832457175,1.95545762863512
2024-06-24,26.30005934147056,14.504134042933917,21.589704299812922,7.927663989227854,7.529399894915547,12.477803476641004,4.618227155034662,1.6405117362864108,1.4556612753687679,1.9568347883083554
2024-06-25,26.42002040868468,14.42407922481482,21.538656997710348,7.909352335175676,7.591325299598566,12.433675629820211,4.618580145881384,1.6331870769067862,1.4587162196143195,1.9724066617932083
2024-06-26,26.341694606146294,14.469260656567517,21.55508870755706,7.920800327272655,7.550266129511578,12.428660702733348,4.623685052211942,1.6608970035401824,1.4719462402512757,1.9777005742081424
2024-06-27,26.24410253124097,14.461524221303254,21.593574404520126,7.958912706400814,7.556493431566139,12.4546745631409,4.632834600851939,1.640375287363353,1.468685923235706,1.9888223303768011
2024-06-28,26.067853794105734,14.443889858823699,21.63698262834672,7.976141432472808,7.672881079539752,12.451561610956304,4.632263261773897,1.6592645288406298,1.4649118749525287,1.9942499301879288
2024-07-02,26.15183830369482,14.50074714169998,21.617924585406087,8.020715123786292,7.444844511753679,12.455857863085283,4.639612258569611,1.6924634208642815,1.4687358556868468,2.0072609354531257
2024-07-03,26.10544702764852,14.56252557913096,21.575601542396548,8.04037587051029,7.461536468068573,12.450228531894718,4.633702909011377,1.6935754536122491,1.4700663084767323,2.006940309250035
2024-07-04,25.995883545097165,14.65764195195093,21.70387447070709,8.062123117353275,7.325600255421078,12.473620997766417,4.640469853869769,1.660852531268267,1.4684582354586306,2.0114750411073787
2024-07-05,25.915686019270765,14.69152028339544,21.66865678856838,8.114840201299353,7.384781729756304,12.479736515411984,4.644802721541158,1.6487323384609711,1.4609471596185575,1.9902962426770865
2024-07-08,25.97947010692259,14.816070127293418,21.566958287819592,8.115802296064333,7.35518204572765,12.481343481030374,4.645753617828095,1.6415945626641701,1.4136831863802806,1.9841422882694943
2024-07-09,25.960452835101854,14.84804797752039,21.51937499445458,8.113908059469885,7.308625525601757,12.47012525780038,4.632237123463367,1.6371229627186124,1.5361941026232209,1.9739111612459548
2024-07-10,26.10778526757638,14.927162955106521,21.51916092045754,8.10836922614786,7.267834019388532,12.481211429887816,4.635649668102151,1.5434988123414954,1.4376145254928772,1.9717131754988324
2024-07-11,26.281689106122258,14.831623429252927,21.697529973251438,7.862858990857234,7.12321918331096,12.49762024238581,4.6523419816929605,1.649917460997861,1.3638707304539108,2.039328901674641
2024-07-12,25.91042168235503,14.866207128570691,21.798863081930257,7.834391009722423,6.864935770400014,12.49907491902858,4.665366935955456,1.6697179258248422,1.8316284818089792,2.059393064403726
2024-07-15,26.28330281069342,14.824052742598337,21.746521304453392,7.828987354512272,7.021917087925132,12.489406493047241,4.6787624830437755,1.662777841386224,1.406684995219152,2.057586887121051
2024-07-16,26.30669692734647,14.93227292384962,21.73214844952247,7.848016108592579,6.8431721577587075,12.503412003511558,4.692550369926229,1.6650547978628905,1.413563851420567,2.0631124102089093
2024-07-17,26.235188575210994,14.993336554811135,21.705081954166182,7.845682887453853,6.901721985100018,12.494951658531226,4.690905671767838,1.6516842884271439,1.4180817925083555,2.06336463202325
2024-07-18,26.213908894203854,15.04985885567728,21.755235962543438,7.82568291560624,6.8481649562274205,12.507338563514715,4.697559398717568,1.713894612870495,1.3045616864964606,2.0837941541425304
2024-07-19,26.2035910953615,15.08158022886491,21.723062479378928,7.824534574894121,6.885789578218388,12.500420687866203,4.680886327452704,1.7170689826299534,1.304134549455669,2.078931495877622
2024-07-22,27.405131295153463,14.830453124753918,21.292381941712275,7.680905457945382,6.8368871293122915,12.291073253347857,4.61448061850379,1.698677689259377,1.3040993091740662,2.0459101808375784
2024-07-23,27.305452170264566,14.91585984884756,21.3989920334113,7.725081343617253,6.791417363961566,12.283632609048206,4.514872013615514,1.7269890352715929,1.279244601235856,2.0584589807265896
2024-07-24,27.520488853274372,14.89166203863184,21.34118045958172,7.685574352293445,6.828002970314251,12.255716862566961,4.425106762358188,1.7212744175297907,1.2726403932858887,2.058352890163544
2024-07-25,27.52347786179526,14.891837236484776,21.264749745201005,7.708671896154186,6.825143219707748,12.230254837845834,4.421905566111122,1.8026268700601853,1.2699964026064108,2.061336364033478
2024-07-26,27.544052460956948,14.880247340070628,21.233827926989157,7.711924735920975,6.88717634297092,12.20982375394066,4.405085093127012,1.7977748298195528,1.2736327257737035,2.056454790430444
2024-07-29,27.54253776585227,14.868789868534543,21.249213443400933,7.726044306596251,6.8993828199269105,12.199667901817957,4.391133266965025,1.8006474765997125,1.2668204394700913,2.055762710836311
2024-07-30,27.547701929060548,14.895397582792366,21.27513461294369,7.747207204437754,6.7925701893588295,12.211775354684669,4.396354168284416,1.804678208839752,1.268098567875553,2.0610821817224223
2024-07-31,27.491251983008368,14.918590511369741,21.276900935066823,7.761436035375962,6.84049917537182,12.221679382993889,4.346686606895498,1.8012477724053657,1.2786083672576152,2.063099230254917
2024-08-01,27.424709827104255,14.941730129377534,21.374212009511602,7.758485731865193,6.84953343468317,12.217436956279371,4.2572877338102035,1.8270413307476345,1.2700852396352806,2.079477606985751
2024-08-02,27.39419119863537,14.913365972604767,21.361987860665614,7.741348859131176,7.050262104620305,12.20920032667979,4.165091331375384,1.8187923344294372,1.2662463632292327,2.079513648628924
2024-08-05,27.425384609049917,14.947492574103913,21.485503551795567,7.7528752732166595,6.91445401858139,12.201374239136506,4.082875524316643,1.8352158761353086,1.2690560732761595,2.0857682603879355
2024-08-06,27.374641816645333,14.993520259784235,21.626191987341308,7.756645147096525,6.866995315891076,12.195751261831527,3.9979137731294627,1.8236834603637269,1.265543603624196,2.099113374292608
2024-08-07,27.357289353343983,15.035272924530824,21.67367869883498,7.7939028276736515,6.790389309412853,12.198580799050312,3.9212013941970403,1.8584152641512581,1.2658647211704952,2.105404707634602
2024-08-08,27.357774164547834,15.026036870918954,21.650023511058656,7.7830921108761535,6.937303371234268,12.214804794697937,3.8284750897328608,1.8414108583089763,1.2604702831777916,2.1006089454465684
2024-08-09,27.42060165414715,15.059368913702844,21.629368833186977,7.768682327167238,6.9691082349928255,12.194173532618635,3.7609417142035175,1.8468603584108263,1.252684538568234,2.0982098930017545
2024-08-12,31.567712247734743,14.213295521999308,20.382605683325615,7.332100786560843,6.617071394247116,11.498941105225361,3.4916947857855143,1.7336010503294081,1.186289842074204,1.9766875827178887
2024-08-13,31.576778815563568,14.246304762487341,20.376863731844892,7.337539593337755,6.619013890974182,11.49423539889889,3.4478662227747336,1.7432884606729162,1.180822552749761,1.9772865706959606
2024-08-14,31.86290536126668,14.223255307594385,20.33271694751783,7.318193217315054,6.523595345686899,11.45387048060709,3.4003603393674497,1.739432786147439,1.1772699500381645,1.9684002644590082
2024-08-15,32.3011291752917,14.291953148848535,20.46406306361715,7.292315871667608,5.874466801408635,11.481576047823996,3.384839626379802,1.749157513671877,1.1800751666123628,1.9804235846783345
2024-08-16,32.15942290979228,14.310341288440437,20.706483133215873,7.302377188329403,5.783647723919913,11.482138109226403,3.305812771218524,1.7718541296355095,1.1801329352235994,1.997789810998057
2024-08-19,32.1341022679863,14.340064692989147,20.7367095037356,7.312326443544209,5.812777694912356,11.487315625997672,3.2255316316279337,1.7667001494022359,1.1814519236597418,2.0030200661448037
2024-08-20,32.10008928301599,14.282017647580487,20.882457604444046,7.337667486412467,5.785176205887427,11.497004051864021,3.1457071680735527,1.772144109570347,1.1816608552288206,2.0160755879228462
2024-08-21,32.144835596007155,14.252876843403705,20.930775157528014,7.360617966863393,5.7387089279348675,11.514944360286956,3.0675081623695597,1.7794662398479408,1.1835047582228948,2.0267619875355134
2024-08-22,32.05276966835817,14.348889804812021,20.992096896000962,7.367987445131079,5.747603473997048,11.50841343766373,2.967743921507247,1.7957115606204004,1.1825082083293752,2.036275583579971
2024-08-23,31.828977644481355,14.409454841687324,21.10222991387084,7.398290500269425,5.814286552606298,11.516086590742832,2.888722602924343,1.808139252804886,1.1835921002701209,2.0502200003425766
2024-08-26,31.607794760391595,14.515697057260951,21.11368843847676,7.392138033567809,5.954142866135491,11.522902709070006,2.867198257274459,1.809969445135713,1.162917824741395,2.053550607945819
2024-08-27,31.583954688158727,14.526818540464362,21.096944589062918,7.405872210827508,5.9753370374774075,11.529445980554993,2.8547016427909937,1.805619936445693,1.1635238705922024,2.0577815036251956
2024-08-28,31.57417493691555,14.515683688560287,21.000793165365543,7.394841934358483,6.098812096117945,11.533675410416375,2.853575410745651,1.8083470757407776,1.1627009648119278,2.057395316967461
2024-08-29,31.603884353029553,14.536176947780852,20.996917651928165,7.407451948337708,6.011399704114225,11.542656643484058,2.8599638973163684,1.8175857164206988,1.1638781663683486,2.0600849712200247
2024-08-30,31.21243256257661,14.739236614050164,21.225543102679694,7.492748409272881,5.790809121851717,11.55400385535607,2.858284645082012,1.8703207284212982,1.1650495532149923,2.091571407494565
2024-09-02,31.140403906988578,14.795546611928605,21.34716781766534,7.516889233244785,5.763616811238532,11.581806235874192,2.6914293849508546,1.8952277725658524,1.166670033556374,2.101242191986888
2024-09-03,30.87283696587651,14.804500742918147,21.40959860382723,7.532393209588818,5.907023291985268,11.558041208172124,2.684360525668944,1.9001789996077254,1.2241713497290252,2.106895102626206
2024-09-04,30.79128658706872,14.845843316321842,21.60827768198063,7.52753051813465,5.735047810145254,11.543403318987675,2.6246212204466897,1.971650295082186,1.2397376517835643,2.112601600048792
2024-09-05,30.828165436315874,14.787615241564653,21.723395800370703,7.5214353259279445,5.652268050359137,11.520240738635811,2.6562321260233257,1.9668799604082248,1.2384440668222851,2.1053232535720396
2024-09-09,30.479233328680266,14.871430464992452,22.097220619481952,7.565970917272183,5.429288158979059,11.56842617835929,2.594053699931833,1.9803660121511555,1.2892812724189464,2.1247293477328575
2024-09-10,30.356395558395683,14.814809472538078,22.28148470416512,7.558117338344143,5.46799795256489,11.540706256374618,2.577018435261663,1.9804595757294503,1.3021764504892235,2.120834256137133
2024-09-11,30.081954169578495,14.823964467282188,22.393765939356474,7.587946946223396,5.526808144963672,11.570938634643808,2.46449053779906,2.0535691267452156,1.364884349347745,2.1316776840599476
2024-09-12,30.023920787381964,14.841316178903696,22.453932420198942,7.614328389785502,5.398152844189629,11.593222044964957,2.450803052859314,2.0596539547376342,1.4250356044933765,2.139634722484985
2024-09-13,29.890509625136847,14.872624430439654,22.49643916458558,7.622720779820131,5.408525200500391,11.609859709973094,2.456781523545387,2.0587264616649876,1.4410990253819471,2.1427140789519803
2024-09-16,29.943906848788526,14.833910386481602,22.534700633611912,7.614142677672414,5.3757357351098385,11.594818846888778,2.4665229330833744,2.057698053824385,1.4366046526228808,2.1419592319162906
2024-09-17,29.863314805133722,14.819222340700527,22.50471767227168,7.613763108705253,5.478115573497633,11.585513818650888,2.4486333554427793,2.0596626620607714,1.4857793355596662,2.1412773279770767
2024-09-19,29.734478930848496,14.849955737961762,22.551389920826466,7.6264903606021335,5.506225598240929,11.609540868821137,2.4545319472946043,2.081436083758463,1.4394667744104876,2.146483777235521
2024-09-20,29.651080867194484,14.858344303593634,22.56412893619991,7.63246754153863,5.482447452316277,11.616098962141582,2.515759587807185,2.0804228875561224,1.441429124167823,2.1578203374843516
2024-09-23,29.659816429411766,14.835605841379836,22.554111962760118,7.639029255009841,5.461763072115048,11.62396661157748,2.523542045857126,2.0840771887800633,1.4520699850440209,2.1660176080647
2024-09-24,29.372989994988618,14.868356049524975,22.592112003644022,7.678022282737749,5.566697990276674,11.663317478166789,2.5226891404047094,2.087231235941834,1.4532218515581423,2.195361972756487
2024-09-25,29.306898992141146,14.815384482174663,22.555276067596147,7.672222665232575,5.739397924370457,11.640218839803481,2.5238897707572923,2.0884716996076103,1.4612222502632404,2.197017308053386
2024-09-26,29.518899926539167,14.86847482864127,22.474049820910004,7.651625644109063,5.647564882786119,11.642457312725096,2.487889130627755,2.0841563478461906,1.4401123156166564,2.184769790198677
2024-09-27,29.773365874239914,14.890755015068308,22.257688654947177,7.627829217709444,5.634920331695397,11.630428538061176,2.4398962179712673,2.084194710817573,1.4766543131444534,2.1842671263452873
2024-09-30,29.491967498004325,14.838459287369973,22.176001348953438,7.594854654297797,6.061810303441148,11.62064162725057,2.440410642087679,2.089338845735887,1.5348853144397252,2.151630478419455
2024-10-02,29.973502384654033,14.626001675520234,21.845656687615318,7.493403329678411,6.748027504718193,11.616910656699286,2.0486019847088373,2.0423406135401634,1.5229764892116942,2.0825786736538303
2024-10-03,29.753822781617266,15.021169222087838,22.100664563688728,7.264810587598864,6.582719856178542,11.621760904738922,1.9899702943967683,2.0638070937280135,1.590403270729555,2.0108714252355018
2024-10-04,29.944429675973705,15.006409782251701,22.078948981889226,7.171641540445643,6.694991199193015,11.610341641808894,1.9209561665122035,2.062134778620117,1.5193554323989433,1.990790800906552
2024-10-07,30.183073483928464,15.002919843641646,22.073814230963496,7.118612874998418,6.507310767209323,11.60764150365729,1.9190876249917395,2.147892707972742,1.4529283254722163,1.9867186371646643
2024-10-08,30.402579812257546,14.93425442727066,21.972786720261485,7.003008990672538,6.728291274008429,11.554515609148725,1.8603364172527523,2.190140833886484,1.4183946129023706,1.935691302339007
2024-10-09,30.55212895869098,14.964200669335368,22.016846662668762,7.057897350346668,6.512986938308594,11.577684781942525,1.8960292072722644,2.176636824816454,1.3060976614518747,1.9394909451665105
2024-10-10,31.380661489998552,14.971451457804132,21.097369080993925,7.26651541149415,6.2931353723547465,11.579369507360104,1.9394552174759216,2.3017124718660296,1.1724050925221638,1.997924898130276
2024-10-14,31.36127207748187,14.370950187655998,20.807990530295772,7.382457116583516,6.968396485134286,11.58038045414875,1.9932119202441045,2.326818285593064,1.1789286217727477,2.029594321089887
