date,FUTU SECURITIES INTERNATIONAL,CMBC SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,SPRING SECURITIES LTD
2024-03-27,17.667403062390495,51.35928493435921,16.46580838475407,10.322744470683833,0.0,0.0,3.1690409080521063,1.0157182397602904,0.0
2024-03-28,17.667403062390495,51.38467789035322,16.440415428760062,10.322744470683833,0.0,0.0,3.1690409080521063,1.0157182397602904,0.0
2024-04-03,17.66471170690837,51.40223931754132,16.427755350750246,10.321171960291467,0.0,0.0,3.1685581537055376,1.015563510803057,0.0
2024-04-05,17.66381477062124,51.425017136764076,16.406610982761684,10.320647896620883,0.0,0.0,3.1683972682728685,1.0155119449592525,0.0
2024-04-08,17.671339287074222,51.42031752156496,16.405111619948926,10.319704716114195,0.0,0.0,3.168107715662333,1.0154191396353631,0.0
2024-04-10,17.66864812455265,51.43786835065205,16.392460645809752,10.318133131634118,0.0,0.0,3.167625245567102,1.0152645017843274,0.0
2024-04-11,17.66882750988624,51.46377245660969,16.36622992928611,10.318237889040615,0.0,0.0,3.167657405668279,1.0152748095090638,0.0
2024-04-12,17.6524038925241,51.480509459726996,16.366063768763357,10.318133131634118,0.0,0.0,3.167625245567102,1.0152645017843274,0.0
2024-04-15,17.6537186432245,51.48730498002203,16.356039336538608,10.319495143856585,0.0,0.0,3.168043377824712,1.0153985185335614,0.0
2024-04-17,16.91728774285255,49.39222969190402,15.682761910788958,9.89470507197344,4.101780229088272,0.0,3.037634539462475,0.9736008139302804,0.0
2024-04-18,16.706001105530053,48.79377057848062,15.494724698983392,9.770001682328342,4.050085318080223,0.0,2.9993511019250643,0.9613304813862386,1.2247350332860678
2024-04-19,16.69558196646466,48.809827036846585,15.492192869054541,9.768405269152582,4.049423536253058,0.0,2.9988610095204224,0.9611734004873149,1.224534912220839
2024-04-23,16.236500348151992,47.46222901391206,15.064466533013688,9.498707865431077,3.937622378929561,2.7590461102777275,2.916064994602476,0.9346362162187422,1.1907265394626776
2024-04-24,16.213917537817366,47.48515110589796,15.064325736369627,9.49861908789704,3.937585576828716,2.759020323474571,2.9160377402576767,0.9346274808518195,1.190715410605218
2024-04-26,16.21240228214701,47.50407693134401,15.062917914667139,9.497731403819465,3.937217593652603,2.7447443799092563,2.915765224826993,0.9345401361624978,1.1906041334710222
2024-04-29,16.206011952880043,47.504520880158125,15.084553309003912,9.497820164760967,3.9372543888751306,2.7288827000985947,2.915792474077951,0.9345488698967791,1.1906152602484965
2024-04-30,6.684915662650602,19.597686746987954,6.222265060240964,3.9182650602409637,1.624289156626506,1.1257831325301206,1.2025060240963856,0.38554216867469876,0.4911807228915662
2024-05-03,16.194316848986688,47.52921715319087,15.071892187419685,9.498086457539918,3.9373647786692585,2.728959210470979,2.9149396498147206,0.9345750720791024,1.1906486418287765
2024-05-06,16.198707132273547,47.543037164104454,15.047933328035972,9.500661391118195,3.938432199230636,2.7296990319851546,2.9157298906718143,0.9348284356113545,1.1909714269688656
2024-05-07,16.208206935556998,47.54348161408986,15.037790792788666,9.500750206832725,3.938469017158936,2.7297245502264644,2.915757147998747,0.9348371747350904,1.1909825606125053
2024-05-09,16.205225049198106,47.54570398866924,15.038493719937737,9.50119431031501,3.9377182362537457,2.729852148589966,2.9158934422781178,0.9348808728047828,1.1910382319532933
2024-05-13,16.20615993007091,47.54570398866924,15.038493719937737,9.50119431031501,3.9377182362537457,2.729852148589966,2.914958561405313,0.9348808728047828,1.1910382319532933
2024-05-14,16.210859901936498,47.543037164104454,15.037650215244247,9.500661391118195,3.937497370795025,2.7296990319851546,2.914795062236203,0.9348284356113545,1.1909714269688656
2024-05-16,16.214422272393694,47.54525949713228,15.030874152187835,9.501105486297112,3.937681423623284,2.7298266279629604,2.914931310270038,0.9348721328640276,1.191027097268771
2024-05-20,16.232434023899543,47.53503848508498,15.02764289953687,9.499062992162782,3.9368349230531967,2.7292397852125676,2.9143046747578034,0.9346711593193724,1.1907710569728807
2024-05-21,16.22460377922873,47.539481863347646,15.029047621273234,9.499950925177252,3.93720292205516,2.7294949032291234,2.914577091872742,0.9347585285031244,1.1908823653129805
2024-05-22,16.22404680570678,47.53237285680239,15.01745400507498,9.498530312022469,3.93661415667014,2.7515175871882462,2.91414124893103,0.9346187456481815,1.1907042819557834
2024-05-23,16.23184614594087,47.51416572851317,15.011701615803954,9.494891929388572,3.9351062488029784,2.7747544062072285,2.9130249961461745,0.9342607428307167,1.190248186366333
2024-05-24,16.2453575015767,47.51816122024714,14.992408493144286,9.495690359954217,3.935437154002476,2.774987736796618,2.913269953983789,0.9343393053187266,1.1903482749760574
2024-05-27,16.22927305602407,47.52304551167343,15.001425013899725,9.496666401909986,3.9358416692752987,2.77527297192489,2.913569402849093,0.9344353440824545,1.1904706283610471
2024-06-03,16.29497528022745,47.48577270881088,14.989659245288303,9.489218070877353,3.932754749044122,2.7730962974029065,2.911284261044533,0.9337024570380157,1.189536930266432
2024-06-04,16.293716414635398,47.48754627835643,14.988351626803864,9.489572488363299,3.9329016354409343,2.7731998711442487,2.911392996036285,0.9337373303515988,1.189581358867937
2024-06-05,16.29582588149594,47.49641611371309,14.973406863317349,9.491344972986603,3.9336362320397096,2.7737178559254367,2.9119367928537074,0.9339117360018304,1.1898035516663321
2024-06-06,16.329426481639665,47.47735006231358,14.967396225710539,9.487534949285612,3.9320571884670854,2.772604427765253,2.910767880731333,0.933536844365405,1.1893259397215261
2024-06-11,16.2929083144704,47.47158892026229,14.965580006067253,9.486383683756095,3.9315800527384317,2.818939164119198,2.9104146734184306,0.9334235642778802,1.1891816208900194
2024-06-12,16.273306419620564,47.47158892026229,14.965580006067253,9.486383683756095,3.9315800527384317,2.838541058969034,2.9104146734184306,0.9334235642778802,1.1891816208900194
2024-06-13,16.27252488763809,47.47203203539575,14.965719699621493,9.486472232723335,3.931616751375646,2.838567554827478,2.9104418401683914,0.9334322771547117,1.1891927210951028
2024-06-14,16.2790806206977,47.46937346867343,14.96114805740287,9.485940963714851,3.9313965698284914,2.8384085870960214,2.910278847275697,0.9352467623381169,1.1891261229728154
2024-06-17,16.28654766071637,47.46937346867343,14.953681017384202,9.485940963714851,3.9313965698284914,2.8384085870960214,2.910278847275697,0.9352467623381169,1.1891261229728154
2024-06-19,16.342768131555506,47.43749387880738,14.943638390254597,9.479570373894104,3.9287563135729577,2.83650236219738,2.90832435558416,0.9346186671890084,1.188327526944907
2024-06-20,16.349010189567935,47.433954345139554,14.942523375381816,9.478863058735747,3.928463170657775,2.8362907174668313,2.9081073518781917,0.9345489309114651,1.188238860260685
2024-06-21,16.359626422713053,47.4268768621746,14.940293844740681,9.477448745028374,3.9278770160444267,2.8358675227424266,2.9076734416017382,0.9362745783733629,1.1880615665813388
2024-06-24,16.352605980909214,47.43085768644293,14.941547873853455,9.478244244552318,3.928206706489655,2.83610555423434,2.9079175001981823,0.9363531655545142,1.1881612877653893
2024-06-27,16.334050025418474,47.43926384373936,14.94419596009533,9.479924071059786,3.92890290143696,2.8366081964078336,2.9121640214354674,0.9365191151573381,1.1883718652494508
2024-07-08,16.337019228527055,47.43705140821095,14.944431748755951,9.479481953726546,3.9287196683160697,2.83647590487872,2.9120282061924905,0.9364754385064896,1.188316442885725
2024-07-11,16.340884392767027,47.440148875736334,14.936079512329355,9.480100929540548,3.928976199471099,2.836661116474742,2.9122183510799555,0.9365365869584481,1.1883940356424931
2024-07-12,16.350148506310937,47.42643458961435,14.936424378348386,9.477360364434952,3.9278403871888248,2.8358410772652456,2.921634362075638,0.9362658472786276,1.1880504874830395
2024-07-15,16.339207849684513,47.43528160836454,14.93454709950613,9.479128289550387,3.9285730941243955,2.836370080539479,2.922179369394998,0.9364405001189204,1.1882721087166381
2024-07-16,16.330623533746564,47.440148875736334,14.936079512329355,9.480100929540548,3.928976199471099,2.836661116474742,2.9224792101004167,0.9365365869584481,1.1883940356424931
2024-07-19,16.3314039988993,47.43970635561007,14.935940189077884,9.480012499475302,3.928939550112169,2.836634656194469,2.9224519493118293,0.936527850976405,1.1883829503425696
2024-07-25,16.407442146967004,47.51205125692393,14.944958538076373,9.485144171764826,3.9310663437443125,2.7224407703471414,2.9240339161801834,0.9370348074832122,1.1358280485130172
2024-07-26,16.412122908938194,47.50939082149273,14.944121695714053,9.484613051492033,3.9308462238398545,2.7222883273838687,2.923870185016682,0.9369823382562237,1.1357644478663587
2024-07-29,16.416023143503722,47.50717401955066,14.943424398665517,9.484170496698784,3.930662809416047,2.722161304621702,2.923733756386627,0.9369386183888202,1.1357114527681216
2024-07-30,16.416803146740573,47.5067306839868,14.943284947064395,9.484081990696025,3.9306261285852266,2.7221359014917157,2.923706472188394,0.9369298749049305,1.1357008543419327
2024-07-31,6.782457831325302,19.62698795180723,6.1736867469879515,3.9182650602409637,1.6239036144578314,1.1246265060240963,1.2086746987951809,0.38708433734939757,0.46920481927710844
2024-08-05,16.42039648954188,47.50362756670757,14.942308858727857,9.483462494926071,3.9303693819372842,2.7219580928563762,2.925381769319417,0.9368686750866649,1.1356266708968838
2024-08-13,16.419616570786037,47.50407084435611,14.94244829211166,9.483550989366815,3.9304060579762887,2.7219834926678144,2.9254090673683915,0.9368774174283461,1.1356372679385431
2024-08-19,16.420549715624112,47.50407084435611,14.94244829211166,9.483550989366815,3.9304060579762887,2.7219834926678144,2.924475922530316,0.9368774174283461,1.1356372679385431
2024-08-21,16.417527336877132,47.51692949582538,14.94649299251882,9.486118046772544,3.931469960937318,2.722720293460151,2.9252675350374058,0.9371310163297879,1.1163433222414607
2024-08-22,16.41908762104772,47.516042468790104,14.946213977365536,9.485940963714851,3.9313965698284914,2.7226694668066735,2.9252129273130323,0.9371135223427838,1.1163224827908063
2024-08-23,16.42220801463485,47.514268514067844,14.945655978309059,9.48558681743302,3.931249795830747,2.7225678191923763,2.9251037179804276,0.9370785363281268,1.1162808062235454
2024-08-26,16.43016131515952,47.51027760019785,14.944400632754865,9.48479008497394,3.9309195944022655,2.721405873047723,2.9248580267940887,0.9369998273456492,1.1161870453241003
2024-08-27,16.431874495457365,47.509834206707325,14.94332790488234,9.484701567406896,3.930882908778692,2.721380475308325,2.924830730321087,0.9369910827193273,1.116176628418641
2024-08-28,16.434788696240638,47.51826009847618,14.941310993396028,9.486383683756095,3.9315800527384317,2.7218631134342988,2.9122815205469865,0.9371572585349918,1.1163745828763447
2024-08-29,16.436348701865413,47.51737302176237,14.941032067167907,9.486206590780748,3.9315066575192867,2.721812301359506,2.91222715371799,0.937139763568225,1.116353742258563
2024-08-30,16.481890366580622,47.52757640402758,14.964779692189914,9.488243559281683,3.9323508680207073,2.7223967547835666,2.8288279036331296,0.9373409951312417,1.116593456351559
2024-09-03,16.482823973149475,47.52757640402758,14.964779692189914,9.488243559281683,3.9323508680207073,2.7223967547835666,2.827894297064274,0.9373409951312417,1.116593456351559
2024-09-09,16.50494952464961,47.61204687696896,14.983454912887433,9.486472232723335,3.931616751375646,2.6117435114788834,2.8161651801757652,0.9371660062633305,1.1163850034770353
2024-09-10,16.51116660054608,47.62876012228419,14.983080908263519,9.486826445123802,3.931763552775898,2.602506359244825,2.8022683251266014,0.9372009988098294,1.116426687825255
2024-09-11,16.518025901295065,47.62524792906312,14.981682417454206,9.485940963714851,3.9313965698284914,2.6022634465056584,2.8020067670050173,0.9371135223427838,1.1163224827908063
2024-09-12,16.5118351616049,47.63880010638348,14.9786066564327,9.48399348634512,3.930589448439009,2.601729198064567,2.8014315109719625,0.9369211315842273,1.1160933001740396
2024-09-13,16.51152699430299,47.63977734540857,14.978327104417163,9.483816482598694,3.9305160902003053,2.6016806409018165,2.8013792266812243,0.9369036454323614,1.116072470056877
2024-09-17,16.7112255800824,47.63977734540857,14.778628518637756,9.483816482598694,3.9305160902003053,2.6016806409018165,2.8013792266812243,0.9369036454323614,1.116072470056877
2024-09-20,16.71200279948676,47.63933278898869,14.778490610054822,9.483727983203078,3.9304794121077804,2.6016563630001164,2.801353085267701,0.9368949026011897,1.1160620552898635
2024-09-23,16.733766566988713,47.63222101447585,14.766954193238382,9.482312217468989,3.929892655709867,2.6012679781859234,2.800934888993595,0.9367550394901962,1.1158954454484808
2024-09-24,16.738119340738287,47.63133219195656,14.764812629162954,9.482135276472865,3.929819323477685,2.601219438237366,2.800882623238369,0.9358045540000279,1.1158746227158858
2024-09-25,16.738896171447497,47.63088779313594,14.764674873928804,9.482046808451084,3.9297826583878743,2.601195168942401,2.8008564910922127,0.935795822973181,1.1158642116410016
2024-09-26,16.740449789379895,47.629999020371606,14.76439937117187,9.481869877359856,3.929709330260721,2.6011466317110377,2.8008042282627454,0.9357783614082391,1.1158433900740319
2024-09-30,6.922409638554217,19.682506024096387,6.1012048192771084,3.9182650602409637,1.6239036144578314,1.0733493975903614,1.1573975903614457,0.3866987951807229,0.4611084337349397
2024-10-03,16.75863001814391,47.62333428172969,14.762333428172969,9.480543104614338,3.9291594565222456,2.5970512647098607,2.7976137725807733,0.9356474204396517,1.1156872530865638
2024-10-04,16.76887991381441,47.61800383357973,14.760681090005177,9.479481953726546,3.9287196683160697,2.595827834027451,2.797300637530839,0.9355426940458258,1.1155623749539458
2024-10-07,16.765746737351556,47.60645862183119,14.757102292596272,9.477183608193105,3.9277671315270455,2.6185114210180305,2.796622418672747,0.9353158672653435,1.1152919015447165
2024-10-08,16.77560623354842,47.568310466118476,14.711733327121527,9.469589321903609,3.9479139975308066,2.6499569055882968,2.784131938782641,0.9783596170420927,1.1143981923641362
2024-10-09,16.71283514825902,47.53553421200877,14.536786580568267,9.46306443878525,3.9451937446751058,2.867877444795687,2.8054917990809756,1.019586299367298,1.113630332459624
2024-10-10,16.718413249607828,47.52756843815313,14.534350576505034,9.461478664426124,3.9445326282764435,2.8757756168859885,2.8050216683967246,1.0194154420492578,1.1134437156994632
2024-10-14,16.687084558018643,47.56033370442657,14.499652973481583,9.46800136015763,3.9472519692008143,2.910364680619151,2.8013657473181137,1.011733688589116,1.114211318188382
2024-10-15,16.698573285077483,47.55856145401022,14.499112669955144,9.46764855209163,3.9471048819455117,2.901872010210118,2.801261359454839,1.0116959881503012,1.1141697991047517
2024-10-17,16.697797258334226,47.559004504231744,14.4992477420617,9.46773675164309,3.947141652731651,2.901899043724119,2.801287455691309,1.011705412996595,1.1141801785855687
2024-10-21,16.693916907726493,47.561219879167304,14.499923140345727,9.468177774051249,3.9473255169394017,2.902034218849714,2.8014179441672837,1.0117525398622116,1.1142320788906124
2024-10-22,16.697021217132075,47.55944756270815,14.49938281668491,9.46782495283788,3.9471784242029018,2.9019260777418077,2.8013135524140016,1.0117148380184924,1.114190558259776
2024-10-23,16.697797258334226,47.559004504231744,14.4992477420617,9.46773675164309,3.947141652731651,2.901899043724119,2.801287455691309,1.011705412996595,1.1141801785855687
2024-10-24,16.735801710452193,47.53464899416658,14.49182251148759,9.462888215384758,3.945120276353953,2.9004129480393113,2.7998528843512713,1.0158428655893705,1.1136095941749653
2024-10-25,16.73812749356387,47.53332122921933,14.491417717629643,9.462623892589955,3.9450100790026212,2.900331932049366,2.799774677262422,1.015814490486632,1.113578488196161
2024-10-28,16.73270046417647,47.536419462821655,14.49236227181094,9.46324066874933,3.9452672157326494,2.900520976400095,2.79995716726648,1.0158807015256832,1.1136510715166978
2024-11-01,16.733012081849292,47.53730474660707,14.492632167050774,9.46341690527737,3.9453406895267364,2.8987126661545264,2.8000093116372184,1.0158996205507833,1.1136718113462298
2024-11-06,16.663794829762164,47.54970218275128,14.497343162777268,9.465884906090933,3.946369610066642,2.8994686325554535,2.800739536811516,1.0627348890927635,1.1139622500919764
2024-11-07,16.65898220464887,47.55191669111723,14.498018340249349,9.46632575598806,3.9465534023537736,2.9005351179914216,2.8008699742454093,1.06278438331028,1.1140141300956132
2024-11-13,16.651222135815637,47.545716587426135,14.49612800178815,9.465091479741277,3.9460388270848954,2.90015692885116,2.819131349914085,1.0626458111172683,1.1138688782613961
2024-11-18,16.62424679524463,47.508549891817694,14.575064560407602,9.45769257613475,3.942954191191866,2.897889863434381,2.8169276225484494,1.0636763371565503,1.1129981620640719
2024-11-19,16.623625593850477,47.509434137852416,14.574405218904571,9.457868606074141,3.9430275788582247,2.897943799991624,2.8169800522076582,1.0636961346790066,1.1130188775818828
2024-11-20,16.619745836454925,47.511644896952546,14.57508341050065,9.45830870959186,3.9432110599764543,2.898078650169148,2.8171111348946725,1.0637456317094849,1.113070669750257
2024-11-21,16.633252550249093,47.49440643039552,14.56979518929756,9.454876987984873,3.941780359942134,2.8970271514892154,2.8160890133454894,1.080105498676615,1.112666818619493
2024-11-22,16.634028123415558,47.49396458291663,14.569659644340662,9.454789027867578,3.9417436889771653,2.897000200017676,2.8160628148534057,1.0800954502956075,1.1126564673157162
2024-11-27,16.620846532788143,47.49617390252639,14.570337394346215,9.45522884482093,3.941927050625433,2.897134962390276,2.8161938121886205,1.0894492745533118,1.112708225760684
2024-11-28,16.603001046876816,47.50633942072816,14.573455856694196,9.45725252995231,3.9427707339769684,2.8977550308247064,2.816796556938467,1.08968244736536,1.112946376643015
2024-11-29,16.621622250236076,47.49573202216092,14.57020183930075,9.455140878156792,3.9418903769310565,2.8971080089127472,2.8161676117465917,1.089439138868602,1.112697873686463
2024-12-02,16.621003716607515,47.49396458291663,14.573380903428676,9.454789027867578,3.9417436889771653,2.897000200017676,2.8160628148534057,1.0893985980156387,1.1126564673157162
2024-12-05,16.627363427056444,47.490871880741416,14.571501662829366,9.45417335286867,3.9414870113258447,2.896811553757064,2.8158794390567223,1.0893276587827623,1.1125840135817113
2024-12-06,16.63511848010604,47.48645443341162,14.570146268864963,9.453293956235612,3.941120386949748,2.896542101713834,2.815617515057089,1.0892263330465315,1.1124805246145617
2024-12-10,16.63666931759519,47.48557104255903,14.569875220329367,9.453118096540306,3.9410470702589073,2.89648821732033,2.8155651361042513,1.0892060701612416,1.112459829131379
2024-12-12,16.63713356866794,47.48689614116356,14.570281796914605,9.453381888536972,3.94115704631813,2.8937785157176545,2.815643705264333,1.0892364647718975,1.1124908726449099
2024-12-13,16.638374856409374,47.485129359457915,14.56973969984327,9.453030169146269,3.941010412936411,2.8936708507541122,2.817399230772808,1.0891959390013068,1.1124494816785337
2024-12-17,16.62349017948086,47.48777958131985,14.570552860577928,9.453557758047337,3.941230367100912,2.893832351203903,2.81662628076034,1.100419052225721,1.1125115692831464
2024-12-18,16.621939024673846,47.488663054347576,14.570823934327109,9.453733634101532,3.9413036906118464,2.8938861886932865,2.8166786818911187,1.1004395246622172,1.1125322666914723
2024-12-19,16.574611343511382,47.51031841680355,14.586774744424332,9.45804464256632,3.943100969256469,2.8952058332208814,2.817963118930514,1.1009413374157193,1.113039593870837
2024-12-20,16.574462244266496,47.50722358447988,14.58582455879137,9.457428543511337,3.9428441148142803,2.8996701113432377,2.8177795562090253,1.1018001963512174,1.1129670902331554
2024-12-23,16.566109532072065,47.49661579111407,14.581637352362433,9.455316813121891,3.9419637250022093,2.8990226497774096,2.817150379822207,1.1294651787001846,1.1127185780275295
2025-01-02,16.568438190487267,47.495290150017446,14.581230375625074,9.455052913129434,3.9418537039190604,2.898941737411327,2.817071752529364,1.1294336550761717,1.112687521804861
2025-01-08,16.573095117379193,47.49263908980543,14.580416490299413,9.454525157335095,3.9416336801760106,2.8987799262280975,2.816914511109974,1.1293706131068388,1.1126254145599501
2025-01-10,16.657295930932257,47.443647802833524,14.567234641673906,9.444772291121655,3.937567666779735,2.8957896742236615,2.8140087078142644,1.1282056047841864,1.1114776798368098
2025-01-13,16.665040491755292,47.43923913599004,14.565880991873772,9.4438946424506,3.937201771136789,2.895520585051271,2.813747218079348,1.1281007670899368,1.1113743965729526
2025-01-14,16.672473462941024,47.431305600074325,14.563445056093652,9.442315285810512,3.9365433303137993,2.899681787564165,2.8151348338094904,1.1279121083315913,1.111188535061436
2025-01-15,16.673247641301266,47.430864925882744,14.56330975021717,9.442227559263612,3.936506756725369,2.899654847236223,2.8151086789893482,1.1279016291396267,1.1111782112446404
2025-01-16,16.68176265392101,47.42601805015584,14.561821551495896,9.441262674823145,3.936104492101315,2.8993585366646695,2.8148210080403553,1.1277863708782148,1.1110646619195592
2025-01-17,16.731580730967956,47.398717811831226,14.552510758403624,9.43582792124895,3.9338387191116597,2.8967611054114655,2.8132006889092116,1.1271371737081792,1.1104250904077284
2025-01-21,16.806831834269573,47.36221988227054,14.541305043626698,9.428562151229944,3.919676777422662,2.8945305433275044,2.8110344699622876,1.1262692562819199,1.1095700416088765
2025-01-22,16.809147204119025,47.3609017324953,14.540900340932811,9.428299742560938,3.9195676879189185,2.89444998492474,2.810956235359603,1.1262379108008442,1.109539160887817
2025-01-23,16.914795461816293,47.33982131017568,14.534428160106824,9.424103189432543,3.9178230813098973,2.8245418001585674,2.809705073696802,1.1257366202864416,1.1090453030169556
2025-01-27,16.92326949555639,47.33499302281378,14.53294576338762,9.423142005442669,3.9174234943417567,2.8242537192343176,2.8094185060013075,1.125621804054649,1.1089321891675128
2025-02-03,16.92070417251393,47.35842677374683,14.53270530259873,9.413976925891447,3.913613353526652,2.8215068106135344,2.806686026316155,1.1245270085636343,1.107853626229083
2025-02-04,16.94047503321344,47.36120947844483,14.528739463122664,9.409009059052803,3.9115480935253464,2.812611386539645,2.8052049049424377,1.123933582376277,1.1072689987825597
2025-02-05,16.880886811228624,47.42449839161325,14.52778227766078,9.407789683182523,3.9110411700724352,2.812246881581079,2.80484135983893,1.1237879243711093,1.107125500451274
2025-02-06,16.907741055114833,47.419108633809,14.519046187293291,9.402132432869996,3.9086893170201447,2.81055577398987,2.8031547054606007,1.1231121493165577,1.1064597451257026
2025-02-11,16.903831479640203,47.431266908687306,14.51568894952251,9.399958378615858,3.9077855111337203,2.809905889425856,2.8025065322450113,1.1228524521932157,1.1062038985363147
2025-02-12,16.909300207575345,47.43859422025177,14.509932642031927,9.39682950621108,3.906484764709418,2.808970583476263,2.801573689247227,1.12247869925615,1.1058356872408197
2025-02-14,16.895215485587336,47.486270905404346,14.496261159941065,9.387975668672723,3.9028040145766267,2.806323928114507,2.798934003353178,1.1214210825316036,1.1047937518186142
2025-02-17,16.89480220302755,47.50312772666208,14.489568858460558,9.383641643314514,3.901002257503081,2.805028368827068,2.7976418556767664,1.120903370558282,1.104283715970103
2025-02-18,16.894646212369523,47.522078545608984,14.489435075457152,9.383555003623975,3.9009662393300495,2.7865363574670035,2.7976160248923194,1.1208930211944805,1.1042735200565064
2025-02-19,16.895569517988303,47.522078545608984,14.488511769838375,9.383555003623975,3.9009662393300495,2.7865363574670035,2.7976160248923194,1.1208930211944805,1.1042735200565064
2025-02-20,16.871396455658804,47.54485821250352,14.491268401445803,9.38294857058446,3.900714130740859,2.786356271378914,2.797435222756166,1.120820580998675,1.1042021539327969
2025-02-21,16.890061873935895,47.54326792198624,14.484314657340205,9.378446092160328,3.8988423437348603,2.7850192173708423,2.796092852429971,1.1202827468151764,1.1036722942264834
2025-02-24,16.885459973514088,47.54590045173705,14.485116671819268,9.378965388360044,3.899058227474287,2.785173427341396,2.7962476755614416,1.1203447782612508,1.1037334059311827
2025-02-25,16.890885360218057,47.55819155363493,14.47790173732976,9.374293791824819,3.897116134060795,2.7837861520936045,2.7948548843086884,1.1197867424259893,1.1031836441033636
2025-02-26,16.890237435384282,47.56408541955833,14.47576535905819,9.372910508671534,3.8965410704651413,2.7833753729381763,2.794442471836539,1.1196215052176761,1.103020856870132
2025-02-27,16.881363118913413,47.60085356242482,14.459863669673185,9.36798587842727,3.894493784940983,2.7819129569116896,2.79205246735769,1.1190332437676578,1.1024413175832937
2025-02-28,7.0608192771084335,19.919614457831326,6.048,3.9182650602409637,1.6289156626506023,1.163566265060241,1.1678072289156627,0.46804819277108434,0.4611084337349397
2025-03-03,16.862652977564057,47.64148553478239,14.450938937943041,9.362203890247665,3.892090075400609,2.78019594025066,2.7903291925179747,1.1183425684109678,1.101760882882634
2025-03-05,16.844073714125162,47.664997766099056,14.446199835105869,9.362117645975063,3.892054221612186,2.7801703291894855,2.790303488109659,1.1183322662809925,1.1017507335025263
2025-03-06,16.821043807488405,47.688027672735814,14.446199835105869,9.362117645975063,3.892054221612186,2.7801703291894855,2.790303488109659,1.1183322662809925,1.1017507335025263
2025-03-10,24.931050490155922,22.466617514540836,21.411212146036426,13.87591818901723,5.768548100816472,4.1205865487015645,4.1356052538161165,1.6575189099150762,1.632942847000355
2025-03-11,24.92288373870554,22.492015395954468,21.40419840034941,13.87137280594,5.766658477329184,4.1192367537466215,4.134250539131385,1.656975950645593,1.6324079381978
2025-03-12,24.929031553663066,22.49017359973796,21.402445681843,13.87023692542854,5.766186264876079,4.118899443170652,4.133911999126543,1.6568402664046293,1.6322742657495362
2025-03-14,24.90344065182678,22.490480544826738,21.41365615318475,13.870426225928403,5.76626496158098,4.118955657763645,4.147616383016473,1.6568628789016118,1.6322965429706158
2025-03-18,24.866207951070336,22.49754259501966,21.42038007863696,13.874781564001747,5.768075578855395,4.120249017038008,4.14891874180865,1.6710353866317167,1.6328090869375274
2025-03-19,24.836181947250587,22.496314093813137,21.45333915797521,13.874023917435702,5.767760607218916,4.120024026647736,4.148692185878884,1.6709441380440127,1.632719925735816
2025-03-20,24.71134161321141,22.559028251671897,21.448068786679407,13.870615531595467,5.84140848914972,4.119011873891088,4.147672990309813,1.6705336426914155,1.6323188207997816
2025-03-21,24.702912886281464,22.586806739886757,21.439388771403234,13.865884439593422,5.839416058394161,4.117606930895695,4.146258271369125,1.6699638447370218,1.6317620574391158
