date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CAITONG INTERNATIONAL SECURITIES CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES
2024-03-19,33.15748370964694,14.370281673730403,10.404000377154443,8.522460483438268,9.480832047887185,7.091782467669247,10.206587532525656,1.4078581332460445,3.4301613919438734,1.9285521827579426
2024-03-20,33.161642463453,14.3076683723293,10.390920772494505,8.517948596180574,9.47581278785162,7.088027997582541,10.201184049303643,1.6066981792201482,3.322565596229539,1.9275311853551278
2024-03-21,33.68724964422166,14.335659848071808,10.3990555259601,8.477759151575324,9.410297148261138,7.052280517377953,10.149735800934673,1.6016859400695083,2.968466472755264,1.9178099507725737
2024-03-22,33.891753678460795,14.198296173467478,10.366555939208265,8.470032947281473,9.401721075629988,7.045853422783659,10.140485841019018,1.2797139058318818,3.2895248613021586,1.9160621550152837
2024-03-25,33.84456735190265,14.195678418261457,10.386167593361705,8.45818516486448,9.388570058822541,7.035997765926743,10.126301448751034,1.4983098495933205,3.152840358696287,1.9133819898197821
2024-03-26,34.0514825610512,14.381683425115648,10.151143391793687,8.44694442680157,9.376092860137547,7.026647082966226,10.112843821622663,1.3395853349900488,3.202737947380142,1.9108391481412628
2024-03-27,34.099810118640974,14.386222572521861,10.270424681464524,8.436207210486629,9.364174569671604,7.017715257931463,10.099989020385015,1.3213461447839974,3.095700212667409,1.9084102114465267
2024-03-28,34.250099161653004,14.382895259571923,10.314564392335566,8.43526203310827,9.344887741273865,7.0139959668944725,10.030508959741606,1.3162384815704162,3.004149223152595,1.9073987806982768
2024-04-02,34.32203728035532,14.37796614750781,10.345422566921288,8.433986486771955,9.34347464500313,7.012935338685959,10.028992186592795,1.3167004505538564,2.911374546067718,1.9071103515401706
2024-04-03,34.38982828659836,14.367082451733214,10.262057937464645,8.42740848938334,9.336187302070838,7.007465674913465,10.021170181599391,1.3821088625429692,2.9010678924372457,1.9056229212565314
2024-04-05,34.34575165468903,14.362648791435886,10.28631760942693,8.426938541363931,9.285802483693624,7.007074908924235,10.020611358672397,1.4484150107622173,2.910922985386847,1.9055166556449004
2024-04-08,34.53413409931397,14.3073797276143,10.251489886134008,8.409204944471028,9.24429273106308,6.992329264201268,9.999524046645274,1.3557882260431986,3.004350376231076,1.9015066982827993
2024-04-09,34.54023072860504,14.30990554135195,10.25234496474401,8.410689498999938,9.24592471134315,6.993563684594793,10.001289354876956,1.349985098151371,2.994224028529987,1.9018423888028098
2024-04-10,34.589010756445624,14.356516918278505,10.251173239874326,8.410449259226578,9.2593931258167,6.993363923070514,10.001003681807203,1.2728247525862824,2.9605213142641995,1.9057430286300674
2024-04-11,34.57747273527125,14.200550022819685,10.231118251523423,8.406171184251011,9.239407627922965,6.991541856564362,9.998397998185277,1.484522779958384,2.9710626148548864,1.8997549286487547
2024-04-12,34.61897472408429,14.204796812255546,10.215160711974908,8.41028980454663,9.24031259384302,6.992226652317904,9.99937730441441,1.4996067263821005,2.9193136675398064,1.899941002641387
2024-04-15,34.543155396885005,14.21250653590215,10.270325352076961,8.404816132434311,9.234901777864184,6.9881322397843695,9.993522005695059,1.527425649893444,2.9263864483125546,1.898828461151959
2024-04-16,34.639923373912914,14.19620795647807,10.29588779804816,8.398680752664928,9.228160449006142,6.983031016331749,9.986226896346741,1.4425114295478956,2.9319279805611163,1.8974423471022868
2024-04-17,34.63210162086572,14.115818361913965,10.253588368822703,8.366896486938382,9.193237070857096,6.956604185745364,9.948434664611018,1.7416776607721476,2.9013799805789473,1.890261598894663
2024-04-18,34.836138683827244,14.086781107057151,10.369192984926027,8.38415180017032,9.212196572211122,6.970951008900526,9.96895163366559,1.3872473943282255,2.890228870195191,1.8941599447186077
2024-04-19,34.97593785867066,14.10910014140018,10.368388247904079,8.379261883907976,9.20682371268949,6.966885318355451,9.963137409415621,1.2488670274715123,2.8885431925630214,1.8930552076220093
2024-04-22,34.941427578914144,14.070999354332148,10.264941218369078,8.359876558334843,9.180828622071953,6.9507675096512775,9.940087806110789,1.5204619667655108,2.881933739182945,1.88867564626731
2024-04-23,35.04334907685186,14.165313748605058,10.348330231821109,8.374451904572433,9.190014676358945,6.957887738874759,9.948630694262087,1.1937930552231308,2.8876185050608147,1.8906103683698054
2024-04-24,35.007931562222154,14.194677001590957,9.526633182009052,8.3766218484726,9.181462833339287,6.959690630124127,9.951208531084845,1.1697215465027997,3.740952611276591,1.8911002533775867
2024-04-25,35.05341211772298,14.143582126892063,9.481585722939192,8.380097840215365,9.185272804658576,6.96257864722698,9.955337918719898,1.2226649921929529,3.7235828386048246,1.8918849908271689
2024-04-26,34.84190448356985,14.1547904592617,9.533494388393915,8.385052851212366,9.19070390207836,6.966695502951375,9.961224342698074,1.3253482368253153,3.7477822023863294,1.8930036306227118
2024-04-29,34.863072771695656,14.15131105555778,9.54917480860594,8.389915635723572,9.203601774102097,6.976472289145641,9.975203532773255,1.2828771065095155,3.712710828495018,1.8956601973915226
2024-04-30,28.801476727541854,11.897360504560737,7.89515617497288,6.986365897735341,7.656465676253569,5.8055857912398645,8.30102915834647,1.1934483895489059,3.0884331065315007,1.5775047116746932
2024-05-02,34.600404495737386,14.358626336887001,9.501460105367263,8.397533825026176,9.183901671691869,6.978158223349537,9.977614140331017,1.3925090841189531,3.713673814880294,1.8961183026105055
2024-05-03,34.39264895308452,14.513769687341757,9.472393164684114,8.410709050428268,9.15969807312895,6.991479465951661,9.998089114229568,1.4401544893237268,3.719343077263712,1.9017149245637248
2024-05-06,34.30003109964562,14.474684759757908,9.439326541103547,8.391126362238825,9.087931489099063,6.972651726879227,9.971164710892278,1.7521239672347693,3.7143656511602288,1.8965936919885291
2024-05-07,34.24716636778059,14.452375732502729,9.418378139121257,8.398426277178821,9.07392476531554,6.961905166246122,9.95579670882569,1.894746191162977,3.703610074340596,1.8936705775256704
2024-05-08,34.185333513621465,14.590172094253774,9.430189233310692,8.411790949074181,9.0752195859513,6.972983858282309,9.971639671790303,1.7504586218140636,3.715528438627358,1.8966840332745527
2024-05-09,34.19716544812271,14.689339551385514,9.44384873074934,8.412249430096995,9.075714226864658,6.973363917747739,9.972183171692228,1.6279989965813844,3.711349115543038,1.8967874112163958
2024-05-10,34.02997841764849,14.907211713009453,9.438735386068272,8.40964563093519,9.07476677297453,6.971205489223376,9.967672878452055,1.5950401138355355,3.7102003612417644,1.8955432366113296
2024-05-13,33.9260284470778,15.023262868872166,9.442441204690507,8.38652535300117,9.070251721363089,6.9677370416736775,9.96271357110917,1.612612395423264,3.7083543913629917,1.9000730054261648
2024-05-14,33.96793181979911,15.087923332985842,9.42039883820988,8.383747857617953,9.066419467223142,6.964793116858324,9.958504244675808,1.5442235314228725,3.706787581873546,1.8992702093335163
2024-05-16,34.034237999629454,15.023203459645536,9.425542692223425,8.39251701076651,9.07404073769333,6.97207808517166,9.968920546589368,1.4975379058623022,3.7106647724268234,1.901256789991593
2024-05-17,33.91668224876893,15.179077696858496,9.411051161366226,8.386282786504312,9.069667512175318,6.968717898604612,9.964116034577396,1.497815109285424,3.7062490708143505,1.9003404810449358
2024-05-20,33.71252919872344,15.358087038697347,9.28587744453876,8.395448873760648,9.07886944627159,6.975788244099901,9.975321301226414,1.6112797477871799,3.71000936959578,1.8967893352989489
2024-05-21,33.80920391891781,15.514445045702876,9.310063544602185,8.40092537713462,9.085147516708709,6.980612026423246,9.98221927130216,1.3066734785854124,3.712608848768205,1.8981009718547837
2024-05-22,33.83205972087639,15.608275441920252,9.234328380973578,8.391118409333814,9.074541810174948,6.972463086360123,9.970566352298658,1.3092007853755607,3.7115608223414336,1.8958851903452465
2024-05-23,33.81255164150165,15.63203692622814,9.311110276871718,8.392633337958049,9.076891023847857,6.974268114752627,9.973147528438615,1.22142160743563,3.709563546637688,1.8963759963280271
2024-05-24,33.883471399602136,15.57869575584534,9.301203343237008,8.398724969983958,9.083479311198202,6.979330253570601,9.980386346392041,1.177463897532025,3.719492278146282,1.8977524444924132
2024-05-27,33.89833966214654,15.630420298040137,9.245484970565787,8.40189383115873,9.086906531999455,6.981963573359677,9.984151972593086,1.1590430253565367,3.7133276632642307,1.8984684715158215
2024-05-28,33.898852995553966,15.649498806083379,9.231040949922393,8.400343097954009,9.091044558753856,6.985143043948826,9.988698590062642,1.1410263039131197,3.715018651188926,1.8993330026188828
2024-05-29,33.9717259777367,15.546699498995398,9.224353255521791,8.409744440364832,9.09824772153679,6.990677624940311,9.996612996539135,1.1425892876027612,3.718511284041103,1.900837912721175
2024-05-30,34.013239263100346,15.478060003465666,9.231537285748715,8.414685324779565,9.101216166399038,6.992958442270693,9.999874547048384,1.1421930990726126,3.7247777774530992,1.901458090661882
2024-05-31,28.24852470887482,12.814113546230043,7.661966468106762,6.986092294559356,7.555870908549507,5.8055857912398645,8.301941168933089,1.0012417024136817,3.094242613968263,1.5778695159093408
2024-06-03,34.30571666200271,15.30120847554239,9.220706656817825,8.404232421521128,9.089673108371866,6.98408928417084,9.987191722022516,1.0880815474627439,3.720931362871564,1.8981687592164207
2024-06-04,34.49756043164612,15.128680604845574,9.138068186164858,8.34177005421508,9.022116373632695,6.932181777537752,9.842942365246984,1.5366575851277546,3.67596152958732,1.8840610919958631
2024-06-05,34.63380860591135,15.1882283747002,9.08556841217366,8.349781333963053,9.030781045245337,6.93883931510145,9.85239534277078,1.3552352069449392,3.6794918542024693,1.88587050898676
2024-06-06,34.50458969585766,15.11881460962632,9.088601817742834,8.355576447375153,9.037048802239662,6.943655173046828,9.859233336019772,1.5232551500289342,3.6820455824668565,1.887179385595978
2024-06-07,34.494170063380686,15.1230108505649,9.161800126862662,8.361273740249747,9.043210760552487,6.948389740121906,9.865955905095412,1.4291664403549011,3.684556204228627,1.888466168588672
2024-06-11,34.53714227001275,15.139241574682949,9.042439830522099,8.365839547126978,9.048148950015657,6.952184019157216,9.871343367666466,1.4675948302495023,3.6865682149077927,1.8894973956585923
2024-06-12,34.60239131701464,15.201732105604068,9.036474982301378,8.386577368374112,9.070578126966263,6.969417573381429,9.895813135831942,1.2464705396630773,3.69636363847369,1.8941812123894013
2024-06-13,34.55099118761237,15.243493089068602,9.070412938319503,8.38220866826805,9.065853120102942,6.965787094110248,9.890658251068208,1.2327118929579226,3.7046892548994412,1.8931945035927145
2024-06-14,34.50199736708791,15.3428729499839,9.046688173780279,8.365632973696991,9.047925528665882,6.952012352405705,9.876014091779384,1.2800425370501785,3.6973632862913863,1.8894507392583864
2024-06-17,34.51900242751763,15.345529493304102,9.023742786146583,8.368143701964655,9.050522877891161,6.954008036813191,9.87884915684141,1.27178371119996,3.6984246725325534,1.8899931357887585
2024-06-18,34.757363875619205,15.2902723509557,8.992246954922626,8.370247281736189,9.052797993798082,6.955756131869671,9.88133249699336,1.1006538626024487,3.708860810186329,1.890468241316386
2024-06-19,34.6958377342031,15.393492337137914,9.002977603483751,8.370166385166163,9.052710500527908,6.955688906040604,9.882657483355112,1.0445716768788407,3.7114474028434263,1.8904499703631727
2024-06-20,34.47796963893866,15.35898101402159,8.977386149090988,8.327284116162124,9.00633140254638,6.920053327361327,9.832026377929651,1.5260094379256612,3.6931937714780365,1.880764764545585
2024-06-21,34.56763784723215,15.435918971846235,9.02867947265421,8.349967975547747,9.030865014257689,6.938903833051917,9.858809216214203,1.1975683391608265,3.705761286055087,1.8858880439799424
2024-06-24,34.787771980964294,15.372047083712271,8.999201492230707,8.334781182670653,9.014439816355836,6.926283461858251,9.842183841931758,1.1174392016436892,3.723393918719421,1.8824580199131222
2024-06-25,34.82066718925576,15.373580750480873,8.913059413284637,8.340158302632652,9.020255412856862,6.930751900350994,9.848533451123199,1.1471179939089582,3.72220311288281,1.8836724732232517
2024-06-26,34.7991775760081,15.417221991865574,8.868017186098104,8.346337326470245,9.02693830437939,6.935886728690065,9.855829994036611,1.176735828448588,3.688787022891319,1.8850680411120035
2024-06-27,34.70396156308408,15.457326410635197,8.92138875101227,8.354144498642585,9.034202742335276,6.941468390723268,9.861035362041816,1.1423522745211225,3.6975349554326313,1.886585051571756
2024-06-28,34.559949178604114,15.313517417115774,9.099839305596767,8.353204340081266,9.033186051391723,6.940687211880034,9.859925621023976,1.2225082243823417,3.7308099108263924,1.8863727390976086
2024-07-02,34.560219978477214,15.338186160311357,9.112059585434622,8.360945733493,9.041557622843612,6.947119544679213,9.86906337943802,1.1879659545633585,3.694761091885251,1.888120948874359
2024-07-03,34.54942698694967,15.357664982867513,9.077292620130839,8.3593113346793,9.039790177924841,6.945761520801964,9.867134173580949,1.2156331997209606,3.7002331446105217,1.887751858733443
2024-07-04,34.45912803039401,15.286296794119641,9.01638567830851,8.3227324842117,8.999763785869963,6.915007070944244,9.823444466948787,1.6087849713281452,3.689063448723039,1.8793932691519608
2024-07-05,34.422345918580646,15.220799153473244,9.036862889224338,8.312590869800026,8.988797179135265,6.906580831665191,9.811474169192937,1.7321508780594532,3.6912949648105,1.8771031460583985
2024-07-08,34.487565589966415,15.303195666753885,9.081120669246863,8.343435657486982,9.022151105112643,6.932208463619202,9.847880729119312,1.3975200276595738,3.7008537461700493,1.8840683448650708
2024-07-09,34.319398950536744,15.208240884515053,9.084786999579638,8.324977435122586,9.001721391722182,6.916511205789591,9.826776418524627,1.7166267536948783,3.7211578904930924,1.8798020700216114
2024-07-10,34.42787740472443,15.246257870913993,9.10962191786386,8.34793495601122,9.026545147521476,6.9355846449335194,9.852676925176855,1.4380761581386952,3.7304390353535153,1.8849859393624397
2024-07-11,34.433670798104174,15.242272050721507,9.105938942118797,8.344559926592703,9.022895759309783,6.932780621862592,9.848693535913663,1.455489137720694,3.7294753789223334,1.8842238487337557
2024-07-12,34.28028374018828,15.12563093231474,9.07639951993686,8.317490397556664,8.993625726989993,6.910290867100817,9.81674463771139,1.8800291025319846,3.721393598664208,1.8781114770050618
2024-07-15,34.38424885938821,15.199531784037212,8.97132520430857,8.348002761857504,9.02661846535828,6.935640979007611,9.852756953243748,1.6579060486329997,3.7389676940628043,1.8850012501030629
2024-07-16,34.33307968976054,15.206178363844705,8.948359908164692,8.35830370200856,9.037756777027619,6.944199148508992,9.864369232025922,1.7249522899254035,3.6954736589182433,1.8873272298153239
2024-07-17,34.31354938001516,15.27055282774594,8.948999011220003,8.358660881321974,9.038732833338164,6.944949105557827,9.865434560522361,1.6765892875668347,3.69500105602895,1.8875310566827834
2024-07-18,34.351458013040734,15.163288910270317,9.004983737473601,8.360382426594013,9.042364797254232,6.947739740596543,9.86939871158212,1.671679203438479,3.700414951101095,1.8882895086488647
2024-07-19,34.2253067153361,15.124206053677325,9.076838166312674,8.360920185848194,9.042946423201618,6.948186635385619,9.871670790186638,1.7538754666042908,3.7076385956230036,1.8884109678245375
2024-07-22,34.15337872366282,15.130194646091013,9.14412225498253,8.353258927460965,9.034660212163836,6.941819889626405,9.862843305174309,1.7918536467160562,3.7011878105189058,1.8866805836031613
2024-07-23,34.10246639693493,15.239463057034328,9.137170062655594,8.346509868216998,9.027360611187676,6.936211209935895,9.854874569336163,1.772045766724834,3.6987422278166355,1.885156230156949
2024-07-24,34.057829162043326,15.2748925218148,9.141785363891858,8.346519008246345,9.027370496797614,6.936218805586653,9.854885361133475,1.7741980799922645,3.701142905954894,1.8851582945387728
2024-07-25,34.078678879680204,15.319377075073499,9.14492419017494,8.349384780323952,9.030470038807689,6.938600351972349,9.858269029854299,1.6925123998037719,3.7019776918499643,1.8858055624593306
2024-07-26,34.30823603439415,15.119442004760868,9.159945937512491,8.355331844029973,9.036902222978032,6.943542548243029,9.865290835112308,1.6125643204434905,3.7115954766305865,1.887148775895073
2024-07-29,34.36638846618063,15.135391045656501,9.16934646594784,8.35793500412564,9.03971773093085,6.945705855843679,9.866509538943408,1.5229908815856552,3.708278280937528,1.8877367298482728
2024-07-30,34.44643462473634,14.922917522675533,9.169092113712237,8.352236811341038,9.03355471885624,6.940970479106221,9.859782844677868,1.6798670716432955,3.7086940864495106,1.886449726801714
2024-07-31,28.79354223543827,12.53439989931403,7.660208567701055,8.354928984015647,7.555870908549507,5.8055857912398645,6.880299066511563,1.2884475162987692,3.097658549620444,1.5778695159093408
2024-08-01,34.429159848515624,15.073451074905716,9.164182059153797,9.996372127670247,9.040327870530385,6.9461746592195714,8.232030451736394,1.5233277363033635,3.707110028521796,1.8878641434431063
2024-08-02,34.35227409417587,15.114027037974747,9.159195558481242,9.998671391476384,9.042407234764013,6.947772347639038,8.2322867413328,1.5533936310373255,3.7116735923737583,1.8882983707448195
2024-08-05,34.31517917750501,15.194215453695776,9.166316935192617,9.996926662547095,9.040829370178288,6.94655998862308,8.230850239594774,1.5199486183504758,3.7012046842252575,1.8879688700876245
2024-08-06,34.31760032200378,15.28770301541827,9.16703842393437,9.998903897037593,9.042617503697404,6.9479339086750596,8.232478172011326,1.4206847808436676,3.6966976958125732,1.8883422805659582
2024-08-07,34.382760335045376,15.26811431409712,9.175794117463406,9.991798839272764,9.036191967421566,6.942996820342609,8.226628307509962,1.3951893049687385,3.693525538488671,1.8870004553897841
2024-08-08,34.33383085281239,15.273350782179254,9.178375611795262,9.996511096503783,9.040453548506644,6.94627122443119,8.230508088253403,1.4169964455042887,3.6958119616215597,1.8878903883922271
2024-08-09,34.3778792507032,15.259902648784433,9.175403697956579,9.989207926251666,9.033848847047933,6.941196473762715,8.224495110200394,1.419995729316476,3.6915591672801744,1.8865111486964312
2024-08-12,33.705338396288994,15.039596569661889,11.008756372978855,9.782988779319806,8.847352318343816,6.797901066752112,8.05470703710267,1.303220437418562,3.612573375686274,1.8475656464470251
2024-08-13,33.75165309839299,15.054148361071992,11.00053424262266,9.775587313012082,8.840658721777988,6.792758013147146,8.048613128165584,1.2803591756299826,3.609520103122896,1.846167843056675
2024-08-14,33.80655404010861,15.01328165626601,10.98639469774771,9.763306376262886,8.829552323041325,6.784224364084341,8.038501765484165,1.3308427825463671,3.603493466833608,1.8438485276249774
2024-08-15,33.813268103378135,15.026852665385343,10.978744621780976,9.758969330119248,8.825630068184527,6.781210682757351,8.034930910310822,1.3355779637465741,3.601786199251415,1.8430294550856139
2024-08-16,33.840001272249445,15.044893468008308,10.955450642839166,9.767915823447327,8.83372092674245,6.787427328601534,8.042296898802947,1.278912973526469,3.604661621338933,1.8447190444434252
2024-08-19,33.68011489631126,14.975027190704637,11.307872959375302,9.726484224358725,8.796251809428924,6.758637771749844,8.008184686240378,1.3197796476200194,3.5907523314510623,1.8368944827598543
2024-08-20,33.669191123757486,14.969178811455098,11.18117036149289,9.72185848824156,8.792068474654306,6.755423488549209,8.004376141623272,1.4816675845179281,3.589044636012069,1.836020889696182
2024-08-21,34.09450572227974,14.793359055063506,10.737542678894355,9.701830685993457,8.77395611383614,6.7415067784989136,7.987886489703552,1.7594414507491294,3.577732484446624,1.8322385405345791
2024-08-22,34.3428187759254,14.697230408575862,10.575816604915612,9.708917620167833,8.78036525984581,6.746431273300117,7.993721432363049,1.7407757572492077,3.5803459246757354,1.8335769429813742
2024-08-23,34.69530949685578,14.564464609857941,10.414186512919782,9.68778800442248,8.761256462006285,6.731748946594496,7.976324615452132,1.8063066326080093,3.533028208372571,1.829586510910526
2024-08-26,34.87098092451032,14.281099456136076,10.39965707364579,9.675352732801056,8.750010488849124,6.723108054927593,7.966086182995878,1.9779738340166255,3.5284932035399708,1.8272380485775688
2024-08-27,35.385133700401546,13.928865855915918,10.479963057068732,9.670653598845433,8.7457607759409,6.719842769803555,7.962217207144587,1.7544329590991312,3.5267794818098346,1.8263505939703617
2024-08-28,35.63570120350136,13.874940077431807,10.424786578306628,9.66228504909524,8.738192586944296,6.714027719356573,7.955327061598708,1.6488788052551315,3.5210907664046243,1.8247701521056297
2024-08-29,35.65877726510532,13.876486818065487,10.470407923430928,9.665051984390999,8.740694894976723,6.715950378456258,7.957605184747031,1.567633767600581,3.522099081753595,1.8252927014730782
2024-08-30,35.705907060137164,13.84425845381186,10.466330073495573,9.664501386525219,8.740196955807605,6.71556778476188,7.957151856566435,1.5589992754314113,3.5218984351103475,1.825188718352503
2024-09-02,35.617867511420464,13.753459992825917,10.81356928072122,9.623923723392192,8.703500104764304,6.687476655209039,7.923742721979908,1.5518232954737354,3.5071112875304533,1.8175254266827672
2024-09-03,35.64902063138807,13.597145956853765,10.782395731668466,9.640072360262387,8.718389805792114,6.698917400521608,7.937298436201935,1.6260712251148473,3.5300536545841905,1.8206347976126227
2024-09-04,35.88735840544564,13.651465967932571,10.711794957684424,9.613260584561214,8.694141490715989,6.6802858110406165,7.915222557786131,1.5275589336518478,3.5033401953756407,1.815571095805927
2024-09-05,35.813822283016364,13.638964402415041,10.681940465171612,9.600103052794415,8.682241944059275,6.671142599744417,7.904389106291785,1.6731287050972463,3.521181291700798,1.8130861497090416
2024-09-09,35.930212276598745,13.65341784455979,10.897747926291101,9.59133652715092,8.674313581600348,6.665050712777116,7.8971710556713495,1.38135160104605,3.4979679803877604,1.8114304939168193
2024-09-10,35.982697692227504,13.63121201323963,10.898725064623383,9.590814360301101,8.673841338864996,6.664687857347664,7.89674112174911,1.3547885093360543,3.4951601654062916,1.8113318769042683
2024-09-11,35.930469972035894,13.597562331761415,10.889131051153795,9.590119815883561,8.67321319949599,6.664205216189982,7.896169258166226,1.445693262613419,3.5179383328820335,1.795497559817688
2024-09-12,36.14128686856461,13.436188578954035,10.941961150693436,9.585976177383683,8.669465732225397,6.601888906209531,7.892757531142179,1.4354498873362387,3.5003033949373945,1.7947217725534896
2024-09-13,36.17926733670389,13.453540040643597,10.856464853490971,9.597383793848318,8.679782672117222,6.5893158133558565,7.902150163577054,1.440138737392276,3.520814079245839,1.7811425096249767
2024-09-16,36.13475294764888,13.4708279652741,10.864104009649084,9.600894231902286,8.682957478923626,6.57128896634835,7.9050405354990545,1.488142274128488,3.5001975919516823,1.7817939986744544
2024-09-17,36.13070883431656,13.340538756318784,10.871485491263382,9.608431026661856,8.68977368446074,6.5355413589714795,7.911246068717426,1.6261367742173678,3.502945280888909,1.783192724183504
2024-09-19,36.12798048484318,13.339531368059196,10.922265312296968,9.607705462216062,8.68911749087305,6.5298038586305855,7.910648664328149,1.5846914170809696,3.505197872276103,1.783058069395737
2024-09-20,36.163595096255094,13.35268134820519,10.88599999616812,9.61717664471796,8.697683138296375,6.536240875698803,7.918446904761611,1.534706943005339,3.508653262211208,1.784815790680298
2024-09-23,36.173439622392394,13.353665496392916,10.873146499996025,9.612595063045175,8.693539599383215,6.530398781245466,7.922439630813264,1.5470997824188526,3.509710012213936,1.7839655120987592
2024-09-24,36.134071129461255,13.327506313308863,10.820310762475453,9.611362011267653,8.692424439076797,6.52956109696018,7.913659338935605,1.6583835594855119,3.5289846743907045,1.7837366746379792
2024-09-25,36.080767118884424,13.413562688425923,10.760476787081362,9.611528403355916,8.745035588187697,6.529674136850372,7.913796340361798,1.6547987788017384,3.506592603328376,1.7837675547223892
2024-09-26,35.98272044992137,13.36621624725687,10.783408779770772,9.617095419870248,8.753145211285508,6.533456137196994,7.918380027062706,1.7466943130733412,3.5140826980971327,1.7848007164650528
2024-09-27,35.914244887169424,13.327857794575149,10.84620720352419,9.575218377202306,8.766515172508596,6.543435642060507,7.930474929107173,1.7969545024828233,3.5273359557404094,1.7717555356294243
2024-09-30,30.844836446861475,11.552711703877458,9.439110297192329,8.30102915834647,7.604116268581645,5.675806684763997,6.8789310506316355,1.5394519819586066,3.1176092372080255,1.5368290395114905
2024-10-02,35.4174341508784,13.334390618544239,10.772169252664092,9.618815480585189,8.80069992182328,6.576839589742127,7.96620408642143,2.1612269097742076,3.5714197207952254,1.7808002687718063
2024-10-03,35.435441616911255,12.994828980650015,10.871764161926224,9.647598973798786,8.799476458842008,6.596520226934965,7.9900422795671915,2.28231183813996,3.5958863000056143,1.786129163223979
2024-10-04,35.37079757661828,12.971122820661742,10.880567448693359,9.629470076181567,8.76755347021311,6.584486350683232,7.976524254657575,2.4715094981511854,3.565097734217347,1.782870769922601
2024-10-07,35.417723310085115,12.98833135125621,10.8589539764637,9.638537317133547,8.734795326302612,6.593221857730787,7.98710655069868,2.444488862578437,3.5516053786468644,1.7852360691040503
2024-10-08,35.37533626362268,12.972787240765674,10.84966179942182,9.591130650606052,8.694924990353316,6.58533125452137,7.977547781110336,2.5983821548760626,3.571798321547903,1.7830995431747858
2024-10-09,35.52231408222735,13.02668671342824,10.677394881330713,9.586777778041645,8.684298426008963,6.341741054538011,8.009099150976093,2.8440552709657996,3.5171246586010714,1.7905079838821132
2024-10-10,35.45548658909105,12.70460790486953,10.614912331864975,9.56214636506062,8.670290799836831,6.328182554219416,7.990385454536048,3.366039864093575,3.5228586403680726,1.7850894960598835
2024-10-14,35.31126560652137,12.683827389982536,10.624409524872311,9.572677908369506,8.634264283585617,6.328976640669143,7.9908579139177,3.5551804681698336,3.513226767458903,1.7853134964530812
2024-10-15,35.27634214564818,12.768414918079632,10.594496519138099,9.565106177335403,8.589184135901666,6.323970590188496,7.984537360000073,3.6013737841761517,3.5126730080884654,1.7839013614438297
