date,EMPEROR SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,THE BANK OF EAST ASIA LTD
2024-06-14,89.38518474356573,0.0,2.6942731852051596,2.4680258536106994,1.936050908490821,1.2245005727728981,1.6172797939956265,0.6746849423590525
2024-06-18,89.39402055082553,0.0,2.6945395165735846,2.4583847287677365,1.936242288893755,1.2246216157743928,1.6174396635823582,0.6747516355826427
2024-06-19,89.3942334400842,0.0,2.6945033685141357,2.458351748795917,1.9361457067711942,1.2246051871064527,1.6174179651419551,0.6747425835861565
2024-06-24,89.39376272775827,0.0,2.6945033685141357,2.458351748795917,1.9361457067711942,1.2250758994323698,1.6174179651419551,0.6747425835861565
2024-07-19,89.39544590928908,0.0,2.6945541029072992,2.463105248615112,1.9295920655191212,1.2250989661997242,1.6174484192582543,0.674755288211402
2024-07-22,89.39123807430283,0.0,2.694427270506485,2.468166999842426,1.9290305407752777,1.225041300909964,1.6173722861177149,0.6747235275452963
2024-07-24,89.39359441309128,0.0,2.7133267527654406,2.4329287023582697,1.933788504109269,1.2344878215961808,1.6171324929296165,0.6747413131499448
2024-07-25,89.39349456102238,0.0,2.713352296884759,2.432951606721337,1.9338067094080726,1.2344994434563858,1.6171477171282174,0.674747665378844
2024-07-26,89.38928686541931,0.0,2.71322458109755,2.432837089218376,1.9337156863417038,1.2391482734911474,1.6170715990015874,0.6747159054303294
2024-07-29,89.38970761715471,0.0,2.7132373521352333,2.432377844553244,1.9337247882627429,1.2391541061116411,1.617079210491794,0.6747190812906373
2024-08-12,89.39106976914276,0.0,2.7132501232931423,2.422975330793489,1.9370287772904764,1.2438669202456276,1.6170868220536545,0.6747222571808428
2024-08-13,89.39128015069187,0.0,2.7132565089171825,2.4229810332568884,1.9367979864536529,1.2438698476817827,1.6170906278614556,0.6747238451371571
2024-08-14,89.39548798963948,0.0,2.7039697995009364,2.423095088161839,1.93688915568165,1.2486356134033612,1.617166747779576,0.674755605833163
2024-08-15,89.41295475539269,0.0,2.6903737200394966,2.423568530784666,1.937267599716501,1.243465227350856,1.617482722035129,0.6748874446806574
2024-08-22,89.42011178690895,0.0,2.6952975808447532,2.4110495456753087,1.9374226676851698,1.243564760129365,1.617612192925005,0.6749414658314484
2024-08-23,89.42085896688971,0.0,2.6951072317263094,2.4108792709127718,1.9372858417185426,1.243476936262531,1.617497952828811,0.6748937996613249
2024-08-26,89.42106947205329,0.0,2.6951135762637612,2.4108849463507087,1.9370549928100982,1.2434798635249047,1.6175017605720499,0.6748953884251919
2024-09-02,89.42222726816907,0.0,2.695148471753701,2.4109161617370036,1.9357853043854172,1.243495963714318,1.617522703480323,0.6749041267601715
2024-09-10,89.41970120620564,0.0,2.6978972076307954,2.410848056481753,1.9357306209607683,1.2434608365658275,1.6174770105614478,0.6748850615937622
2024-09-12,89.43528086225389,0.0,2.6983672641170213,2.393845031412218,1.9360678846383448,1.243677485602693,1.6177588246935746,0.6750026472822613
2024-09-17,89.43536509136295,0.0,2.69836980540798,2.393847285907673,1.9359755291657146,1.2436786568837086,1.6177603482800518,0.675003282991917
2024-09-19,89.44357819139417,0.0,2.688727918066715,2.3950089944835757,1.935917846501089,1.243792867377569,1.6179089117432117,0.6750652704336739
2024-09-20,89.45832343716924,0.0,2.6891711690499145,2.3954038243525417,1.936236992772115,1.2439979131940895,1.6016901049569061,0.6751765585051939
2024-09-24,89.4604302977312,0.0,2.689234502549389,2.393105108409214,1.9362825936866186,1.2440272109725605,1.6017278268544888,0.6751924597965306
2024-09-27,89.46051457421784,0.0,2.689142830629173,2.393107362841593,1.9362844177678755,1.2440283829124035,1.6017293357673497,0.6751930958637632
2024-09-30,89.4609991670975,0.0,2.6890867428987706,2.3926492967475017,1.936294906301798,1.2440351216093506,1.6017380120714704,0.6751967532736071
2024-10-02,89.46057778168704,0.0,2.6890740765756633,2.3931090536686646,1.9362857858310736,1.2440292618687347,1.6017304674538608,0.6751935729149741
2024-10-03,89.46086351102659,0.0,2.6891765892114465,2.392990701543455,1.9361900260756144,1.243967737924918,1.6016512532598628,0.6751601809581137
2024-10-04,89.45991545222728,0.0,2.6910320853748027,2.341626488200741,1.9557395015902848,1.2439545550143838,1.6016342798090766,0.7060976377834286
2024-10-07,88.88201495616647,0.0,2.841007364710195,2.4727733688948885,2.0611283198353094,1.310987460161966,1.687941451021064,0.744147079210106
2024-10-08,88.87462560530928,0.0,2.8495811736342533,2.472071452792407,2.0609569645805426,1.3108784690874802,1.6878011212635293,0.7440852133325114
2024-10-09,88.85621271934467,0.0,2.855938095817398,2.4775141162908847,2.068345684180936,1.3106068836309974,1.687451445646163,0.743931055088944
2024-10-10,88.8621437022145,0.0,2.8386600779902302,2.478672022355762,2.0784091095028,1.3105702970530542,1.687564079814461,0.7439807110691959
2024-10-14,88.85916609205779,0.0,2.8386600779902302,2.478672022355762,2.081386719659499,1.3105702970530542,1.687564079814461,0.7439807110691959
2024-10-15,88.86864817217831,0.0,2.838218506830117,2.4714916994371956,2.079127215948547,1.3107101468075222,1.687744158229745,0.7440601005685659
2024-10-16,88.86486518428006,0.0,2.838208646185968,2.4754536696205687,2.0789710966901187,1.31070559308965,1.687738294606307,0.7440575155273299
2024-10-17,88.86259381559776,0.0,2.8376397952189865,2.4679457939215874,2.094377918703054,1.3057090226532293,1.6876951563435267,0.7440384975618484
2024-10-18,88.85994770725696,0.0,2.8375552973216376,2.471346349485369,2.094315553306754,1.3051738497399288,1.687644900954412,0.7440163419349446
2024-10-21,88.84671952903791,0.0,2.837132883307812,2.5007515461040337,2.079117234647607,1.30497955441637,1.6873936688965918,0.7439055835896727
2024-10-22,88.84009602218381,0.0,2.8375552973216376,2.506086798363364,2.0794267895018996,1.3051738497399288,1.687644900954412,0.7440163419349446
2024-10-23,88.85597148904964,0.0,2.838062360203372,2.569078611199414,2.0688779991421162,1.3054070805122198,1.61845316440115,0.7441492954920982
2024-10-24,88.86102413741105,0.0,2.838001784829168,2.570165428494239,2.070322951831131,1.2979336647375899,1.618418620267293,0.7441334124295305
2024-10-25,89.38821357214252,0.0,2.6933620637210587,2.479688316510773,1.964808242165577,1.231784036401196,1.5359353677468146,0.706208401312065
2024-10-28,89.3822556401608,0.0,2.6931825448858957,2.488543477432728,1.9623220774147065,1.231701935135137,1.5358329940883237,0.7061613308823989
2024-10-29,89.38699556773334,0.0,2.659556965609523,2.5243458333269664,1.954104064094404,1.2321633528451208,1.5364083447659795,0.7064258716246679
2024-10-30,89.3874167769773,0.0,2.659569497969198,2.540379202590324,1.9541132722201526,1.232169159043114,1.5199228907564846,0.7064292004434229
2024-10-31,89.40287790288492,0.0,2.6600295172912776,2.547416824483135,1.954121359548753,1.2323822843709775,1.4966207216223715,0.7065513897985548
2024-11-01,89.41552039900756,0.0,2.6604056731113954,2.5477770556980768,1.9543976926186801,1.2372702358097167,1.4779776402461249,0.7066513035084431
2024-11-04,89.42943127515755,0.0,2.6608195674069526,2.5326158644656127,1.9547017492760541,1.2374627249093453,1.4782075775524692,0.7067612412320113
2024-11-08,89.43491250576848,0.0,2.66098265203642,2.537014323200269,1.9548215551488028,1.237538570394114,1.4679258340270582,0.706804559424857
2024-11-13,89.43280426063579,0.0,2.7057085385646427,2.536954518276793,1.9547754742290202,1.2375093979535707,1.4254599123871257,0.7067878979530623
2024-11-14,89.43290967053179,0.0,2.705711727645629,2.5369575084560023,1.954777778223412,1.2373929916309816,1.4254615925041962,0.7067887310079959
2024-11-15,89.42857493523194,0.0,2.711380512726529,2.53652699521143,1.9544460589411945,1.2371830101591348,1.4252196964167936,0.7066687913129875
2024-11-18,89.428996485316,0.0,2.7113932936825482,2.536538951939678,1.9539838899808002,1.2371888420154777,1.4252264146439744,0.7066721224215131
2024-11-19,89.41635171133548,0.0,2.711009917409545,2.545606603396869,1.9584207594186946,1.237013910238388,1.4250248953762588,0.7065722028247654
2024-11-20,89.4150874306039,0.0,2.710971585744966,2.546984536061545,1.9583930688052544,1.2369964197814247,1.425004746583753,0.7065622124191584
2024-11-25,89.4160850885215,0.0,2.7107160690130896,2.5467444755724506,1.9582084847250298,1.2368798293736951,1.42487043586,0.7064956169342281
2024-11-26,89.41566370457399,0.0,2.7107032944408567,2.5472037356426154,1.9581992564343866,1.2368740004302272,1.4248637209884154,0.7064922874895128
2024-11-27,89.42367067878882,0.0,2.7109460319041085,2.547903136190484,1.9583746088313179,1.2369847597515602,1.4155652322279988,0.7065555523057042
2024-11-29,89.42388140800178,0.0,2.7109524203191593,2.547909140390697,1.9581435711832567,1.2369876747384185,1.4155685680443995,0.7065572173222967
2024-12-03,89.42893920708266,0.0,2.711105751313564,2.556065891556968,1.9582543234409155,1.237057638544796,1.4019800079862568,0.7065971800748422
2024-12-12,89.42898135781209,0.0,2.7111070291447223,2.556067096312865,1.958208113219339,1.2370582216097668,1.4019806687844338,0.7065975131167728
2024-12-13,89.43319663142248,0.0,2.7065212752101986,2.5561875776379765,1.9583004142034042,1.237116530882632,1.4020467517479838,0.7066308188953355
2024-12-16,89.43783389138866,0.0,2.7057188553313063,2.552077711429715,1.9584019553363907,1.2371806774319922,1.4021194502035628,0.7066674588783706
2024-12-18,89.44837717407874,0.0,2.7057953825986485,2.5554496377868228,1.9584573458473833,1.223073906678851,1.4021591070843211,0.706687445925229
2024-12-23,89.4568110206319,0.0,2.7060505047571715,2.5462618536015786,1.958642003515388,1.2231892270231433,1.4022913128897907,0.7067540775810318
2025-01-03,89.45683210724125,0.0,2.7060511426228553,2.5462624538021497,1.9586188933710165,1.2231895153512549,1.4022916434355457,0.7067542441759169
2025-01-07,89.47707983885427,0.0,2.706663632423536,2.5223185227592197,1.9609483821484683,1.2234663730538502,1.4026090392584316,0.7069142115022276
2025-01-09,89.4775017640626,0.0,2.7066763955760553,2.5218588710680954,1.9609576289137423,1.2234721422553627,1.4026156531992549,0.7069175449248929
2025-01-13,89.47506990181046,0.0,2.707301937534589,2.5224416997135632,1.9614108272634958,1.223754899795691,1.4029398127272303,0.7070809211549797
2025-01-14,89.46603359662801,0.0,2.7074424050633032,2.5272893660590108,1.9652860266479375,1.223818393942444,1.4030126038281032,0.7071176078311936
2025-01-17,89.49635608790612,0.0,2.7026108378972418,2.5285058620980503,1.966232005647851,1.2244074718093194,1.3744297598619024,0.7074579747795194
2025-01-20,89.50438124334406,0.0,2.702853181530105,2.529204542083493,1.966408318049407,1.2245172646624605,1.3651140376585007,0.7075214126719832
2025-01-21,89.51578788771569,0.0,2.703197639361132,2.516782639546827,1.9666589216518433,1.2246733199613287,1.3652880109337528,0.7076115808294249
2025-01-22,89.51621041186043,0.0,2.703210398744673,2.5163225082782086,1.9666682044934345,1.2246791005510917,1.3652944552399782,0.7076149208321781
2025-01-23,89.52677481196565,0.0,2.703529422484502,2.517563609058746,1.9669003040169835,1.2248236330325184,1.3527097882920203,0.7076984311495799
2025-01-24,89.54960242834844,0.0,2.7042187708125933,2.5186777264852718,1.9674018259996258,1.2251359396479433,1.3270844279833947,0.7078788807227373
2025-02-03,89.5500464140467,0.0,2.704208568833726,2.5182180248873824,1.9674115803508432,1.2251420138550964,1.327091007649752,0.7078823903765004
2025-02-04,89.55977291960735,0.0,2.7045022872709037,2.5184915419049925,1.967625271358751,1.2252750830280061,1.3163736195920979,0.7079592772378924
2025-02-05,89.56992456965874,0.0,2.70480884410874,2.5187770143214285,1.967848302777165,1.2254139686398617,1.3051877756784998,0.7080395248155588
2025-02-06,89.57620316409408,0.0,2.7053550706579435,2.517396114957748,1.9711981362675146,1.2256614366429681,1.296003566494328,0.708182510885418
2025-02-07,89.59869915260005,0.0,2.70603448811955,2.5180283287831466,1.9777649067754648,1.2259692468047856,1.2651435144922012,0.7083603624248032
2025-02-11,89.61775445010856,0.0,2.6853426089277055,2.518563847483682,1.978185525590882,1.2262299783662378,1.2654125773947615,0.7085110121281682
2025-02-12,89.6109783046996,0.0,2.6851395657684276,2.5169556964855397,1.9780359517385855,1.226137261106257,1.2653168974741993,0.7174363227273817
2025-02-13,89.62876787234828,0.0,2.6856726195622262,2.5122560301915504,1.9784286313526311,1.2263806738238245,1.2509154245654572,0.7175787481560314
2025-02-14,89.62029576884768,0.0,2.6854187580293525,2.512018560753857,1.978241621617573,1.2262647509538978,1.2507971825634865,0.7269633572341546
2025-02-17,89.62919151957055,0.0,2.6856853138987904,2.522666618459491,1.9784379827675174,1.2263864705426486,1.2305965788182096,0.7270355159427947
2025-02-18,89.62940334468352,0.0,2.6856916611120742,2.522672580402608,1.9782063235491734,1.2263893689226102,1.230599487148129,0.7270372341818827
2025-02-20,89.63787717029167,0.0,2.6859455742468743,2.5210202228154377,1.9708299152659874,1.226505315355947,1.2307158316183409,0.7271059704057465
2025-02-21,89.65029799276832,0.0,2.686034455187118,2.5083399294921227,1.9708951322300272,1.226545901787291,1.2307565573803727,0.7271300311547528
2025-02-25,89.64182271254964,0.0,2.685780525248296,2.503375942704755,1.970708809497128,1.2264299476805958,1.2306402052104601,0.7412418571091214
2025-02-26,89.64150492071413,0.0,2.685771003809562,2.50383975179566,1.9705836521094917,1.2264255998280822,1.23063584243204,0.7412392293110334
2025-02-28,89.64235237061605,0.0,2.692414031369672,2.499136539008447,1.970602281548212,1.2264371941699577,1.2278113464736544,0.7412462368140057
2025-03-03,89.65930473416024,0.0,2.6929231967392124,2.494881376048512,1.970974944306321,1.226669127052461,1.2280435392236067,0.7272030824696457
2025-03-04,89.6620389031061,0.0,2.6923197690560086,2.497321418483648,1.9710350493729594,1.2267065344430712,1.2233530669420491,0.727225258596165
2025-03-06,89.6527137410962,0.0,2.692039758492608,2.4932797445309762,1.9708300549139055,1.226578952722733,1.2232258339939244,0.7413319142496546
2025-03-07,89.65907159568688,0.0,2.692230668467584,2.4863649114698254,1.970969819237697,1.2266659373805306,1.2233125808603558,0.7413844868971244
2025-03-10,89.67433412648427,0.0,2.692688962901821,2.490098160624083,1.9713053345071667,1.2268747509039608,1.203187972899815,0.7415106916788894
2025-03-11,89.65832979951968,0.0,2.692208394241947,2.4896537486803005,1.9703625466282082,1.2266557885347464,1.20297323794911,0.75981648444601
2025-03-14,89.65748204750133,0.0,2.6921829384353857,2.4905757443613297,1.970343916135877,1.2266441900594809,1.2029618634009474,0.7598093001056403
2025-03-17,89.64910327120147,0.0,2.692848394257425,2.4988256703704073,1.970139003970679,1.2265166213062018,1.202836757566346,0.7597302813274731
2025-03-18,89.5918225246821,0.0,2.69112781523702,2.4972290609833894,1.9685258830057955,1.2257329460085882,1.2020682123729165,0.8234935577101945
2025-03-21,89.6011349250047,0.0,2.691407537859337,2.4870943767012763,1.9687304965581416,1.2258603517869302,1.2021931583790726,0.8235791537105477
2025-03-25,89.6015582619265,0.0,2.691420253905661,2.4866336591742333,1.9687397981848338,1.2258661435879863,1.202198838360152,0.8235830448606328
2025-03-28,89.60325164961714,0.0,2.691471119292566,2.484790745530358,1.9687770055705642,1.2258893113395095,1.2022215588212026,0.8235986098286695
2025-03-31,89.58981214687518,0.0,2.6910674282119227,2.4858352731978504,1.9684817106624273,1.225705441418968,1.2014507309016516,0.8376472687319985
2025-04-01,89.61097854323904,0.0,2.6822528583874847,2.48642257406864,1.9689467821155806,1.2307202046348906,1.182833867144952,0.8378451704094125
2025-04-07,89.58642645134204,0.0,2.681517960501749,2.4857413308044136,1.968407319617562,1.2303830053758833,1.1721172417293435,0.8754066906290094
2025-04-16,89.60300916192965,0.0,2.6815052933799577,2.492815382061352,1.9683980211322938,1.230377193215902,1.1484923929525583,0.875402555328284
2025-04-17,89.58354286687697,0.0,2.6809227351186395,2.492273816770265,1.9679703857546558,1.2301098932033996,1.132185239676761,0.9129950625993059
2025-04-22,89.58058134604664,0.0,2.6808341071377573,2.492191425288671,1.967905327094277,1.25462716318596,1.1108957511319102,0.9129648801147852
2025-04-23,89.54547036946789,0.0,2.685962705269974,2.5213808187505413,1.9682027732328848,1.2548167983274194,1.1110636614714073,0.9131028734798806
2025-04-24,89.56489375873966,0.0,2.6861910881601982,2.500338128095757,1.9693148852890925,1.2549234932887983,1.1111581333453957,0.9131805130810963
2025-04-25,89.52037601478376,0.0,2.7075206957730464,2.5090812803635263,1.9676511194254738,1.272742495641618,1.1102193769356652,0.9124090170769095
2025-04-28,89.52122106011718,0.0,2.707546253951318,2.508160995512386,1.967669693458228,1.2727545099466786,1.110229857071533,0.9124176299426766
2025-04-29,86.79913806817493,3.0407125368791212,2.625217555565619,2.4318950296767285,1.9078385144048728,1.2340537039990356,1.0764709586193835,0.8846736326803143
2025-05-02,86.8039049900977,3.0408795297730085,2.625361729890344,2.4265366868533094,1.9079432909895464,1.2341214769952473,1.0765300773286943,0.8847222180721509
