date,DBS BANK LTD,THE HONGKONG AND SHANGHAI BANKING,PRIME CHINA SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CLSA LTD,GOLDEN RICH SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD
2024-04-02,20.24211540468837,15.998626462449952,18.07893093355581,12.411444499763082,8.014121855024955,7.084433510878623,3.797827988409953,5.651678987370246,5.4984889167901745,3.2223314410688397
2024-04-03,20.246034500643464,15.990040550653015,18.08243121322904,12.412178431552382,8.015673477072244,7.08580513504742,3.7985632896376145,5.652773214520724,5.496215364183519,3.220284823460578
2024-04-05,20.249042422212952,15.994920128192854,18.085117691653902,12.412019319571613,8.016864353100086,7.086857861995119,3.799127636223688,5.653613038165143,5.483009739328342,3.2194278095563056
2024-04-08,20.249380446782776,15.995187137164587,18.085419593047583,12.410557181813484,8.016998181508747,7.086976165469934,3.7991910564318228,5.653707415967083,5.483101269187871,3.219481552626112
2024-04-09,20.250191751797175,15.991821427972233,18.086144197518415,12.409718896748345,8.017319387920082,7.087260109925177,3.7993432735706554,5.653933935548191,5.483320953319237,3.220946065680489
2024-04-10,20.250191751797175,15.993490830929463,18.086144197518415,12.409718896748345,8.017319387920082,7.087260109925177,3.7993432735706554,5.653933935548191,5.481651550362006,3.220946065680489
2024-04-11,20.250124140562924,15.99377131142266,18.086083811594815,12.409677463243835,8.017292619736066,7.08723644701821,3.799330588343216,5.653915058223155,5.481633248252496,3.2209353116026205
2024-04-12,20.34795434718993,16.269210907430832,18.173459340953542,11.233443802619373,8.0560248955549,7.676715589018694,3.8176855028080303,5.681229640324385,5.508115521131791,3.2361604529685257
2024-04-15,20.348637028658143,16.137885157239275,18.174069067302135,11.369047314498097,8.056295178199035,7.676973145693923,3.8178135875825374,5.68142024770073,5.501590245765712,3.236269027360413
2024-04-16,20.348224000896447,16.13891636002947,18.173700177972734,11.369487544383098,8.056131655032333,7.6768173218404385,3.817736095267036,5.681304928709839,5.499801092260563,3.2378808236080463
2024-04-17,20.350955074036072,16.127996337224026,18.176139393523016,11.375711107772467,8.057212923096385,7.677847679555421,3.8182484995192945,5.682067455173483,5.49718383831978,3.2366376917800523
2024-04-18,20.349657722890715,16.125290592263415,18.174980684500536,11.38471601497529,8.05669928457789,7.677358225156611,3.8180050903502356,5.681705229582882,5.4951557960380555,3.236431359664372
2024-04-19,20.350818502967808,16.127888105562132,18.176017417194885,11.37999678385195,8.057158852799823,7.677796155100879,3.8182228760399743,5.682029323989,5.49345601112247,3.236615971371082
2024-04-22,20.347643742284315,16.160766045123218,18.17318192900702,11.371511738744589,8.039127555061233,7.6765984064518245,3.817627227080405,5.681142918201557,5.492599023077589,3.239801414968255
2024-04-23,20.347302429147724,16.16384978033914,18.172877090481016,11.371320992022833,8.038992706040087,7.676469638525985,3.817563189871001,5.6810476222187205,5.490829481094472,3.2397470702590163
2024-04-24,20.346244431188016,16.16921539851522,18.171932156038192,11.373077967854638,8.038574702822672,7.676070485407598,3.8173646881737855,5.680752224987846,5.487189331766045,3.239578613245992
2024-04-25,20.348171195993963,16.15557329140536,18.17365301609435,11.378516433327288,8.039335946150885,7.676797400023673,3.8177261880052424,5.681290185371417,5.4867024738138745,3.2422338698139463
2024-04-26,20.350048720283457,16.14347512105886,18.175329897748128,11.387618976472941,8.040077735099134,7.677505737566405,3.818078449325415,5.681814397607296,5.480498191243507,3.2455527735948606
2024-04-29,20.353292532998264,16.13883342223392,18.17822705868511,11.39715252266168,8.04135932939621,7.678729537620735,3.8186870538349322,5.682720082996036,5.470297630383747,3.2407008291893655
2024-04-30,20.35424880143935,16.131872966740765,18.179081134988635,11.408091484587699,8.041737140413158,7.679090311029389,3.8188664690283236,5.682987076941418,5.469212258941437,3.2348123558898267
2024-05-02,20.35380480848848,16.128332982729585,18.178684589581533,11.414218826543905,8.041561723740308,7.678922804873772,3.818783167020516,5.682863112346769,5.468086190656564,3.2347417940185723
2024-05-03,20.352783698206505,16.12046006324759,18.177772600795066,11.423713360805179,8.041158294433773,7.6785375684472505,3.8185915861935813,5.682578014301972,5.467811867546731,3.236592946022353
2024-05-06,20.363667619053935,16.07224685193046,18.187493405629596,11.433179858499185,8.045458410412799,7.6826437681867175,3.820633628657604,5.685616848214528,5.470735852415703,3.2383237569994754
2024-05-07,20.36520609022108,16.065570349420376,18.188867467253985,11.434379409957684,8.046066243246372,7.68322419044394,3.820922276792501,5.686046395472518,5.471149165455841,3.238568411735706
2024-05-08,20.36780492498164,16.063926483679033,18.191188576150196,11.438525126580966,8.04709301393291,7.684204658307162,3.821409870465079,5.686772000455707,5.4600936550968076,3.238981690350496
2024-05-09,20.371978125928155,16.069904962846103,18.194915805749254,11.442884120707943,8.04874179917541,7.685779090616944,3.822192846900055,5.68793717472865,5.46121238478287,3.214453688564615
2024-05-10,20.371772846553956,16.06134590372472,18.19473246366499,11.448814749323422,8.048660695579608,7.685701644435125,3.822154332360582,5.687879859912362,5.461157354571578,3.2177801498736525
2024-05-13,20.373552071916613,16.054014888235777,18.196321551159237,11.454853381286252,8.04936364771602,7.6863728965347144,3.8224881508249515,5.688376626697597,5.461634319917104,3.2130224657117346
2024-05-14,20.370678093090785,16.043017695748198,18.193754701615212,11.467679798708104,8.048228170671896,7.685288624490543,3.8219489345916373,5.687574200398993,5.46086387884063,3.2209659018440027
2024-05-16,20.371430723456847,16.037900480736006,18.19442690173533,11.47011876952877,8.048525526552076,7.685572570933773,3.822090143186293,5.687784337785333,5.461065640017227,3.221084906068344
2024-05-17,20.387170131260532,16.031831647013835,18.193485804921867,11.469861346066997,8.048109220956576,7.6851750388820514,3.8218924476571097,5.687490140240949,5.457424547583275,3.217559675416812
2024-05-20,20.391386960960205,16.01583028613064,18.194551233646077,11.48598359760296,8.048580526281544,7.685625090418344,3.8221162615011552,5.687823205351674,5.457744139822803,3.210358698284593
2024-05-21,20.39158585953706,16.016058577911238,18.19442901007748,11.48590643945346,8.048526459202812,7.6855734615260785,3.8220905860842085,5.687784996877017,5.457707476925395,3.210337132405251
2024-05-22,20.391979931129043,15.994618292120238,18.194780621161318,11.54121372442489,8.03726187184067,7.685721986814409,3.8221644487711197,5.687894914492254,5.4406827580574895,3.203681451188563
2024-05-23,20.389925323489603,15.993342595847032,18.192947393814663,11.556843493665712,8.036452072120493,7.68494760673155,3.821779344023951,5.687321826818417,5.433081681377202,3.2033586621113774
2024-05-24,20.391568976476346,15.914137686610474,18.19441394613632,11.64330744161745,8.037099898840875,7.685567098313122,3.822087421612948,5.6877802877180486,5.420420354505366,3.203616888169053
2024-05-27,20.404549352994483,15.915340086867136,18.194008420770203,11.662192624420603,8.036920764306032,7.685395798901083,3.8220022331916246,5.687653515886299,5.388391718162508,3.2035454845000313
2024-05-28,20.41178639499156,15.908119201595937,18.187288963003795,11.687431318384542,8.033952548154936,7.6825574088501085,3.8205906815425807,5.6855529371294855,5.377000725648323,3.205719820698732
2024-05-29,20.412221938414394,15.904147277625205,18.173925899880107,11.743931220558375,8.028049622476892,7.67691266983405,3.817783512505399,5.6813754919398,5.352248920687116,3.209403446078665
2024-05-30,20.4716129250991,16.141748102754203,18.21333320695622,11.389794033487119,8.045457188593211,7.693558850557096,3.8260617770948024,5.693694663364783,5.315101289622682,3.209637962470782
2024-05-31,20.46881754697604,16.1371938784136,18.210846194653815,11.41701869389748,8.044358589518612,7.692508302846076,3.8255393322132827,5.692917195093983,5.301264394085096,3.2095358723020113
2024-06-03,20.463038919106296,16.133982478313712,18.205705023058997,11.449756902519015,8.04208755678148,7.690336602269577,3.824459330002545,5.691310006506357,5.292037756138484,3.207285425303541
2024-06-04,20.486709038054933,15.993567046846882,18.22676402632548,11.51111726982768,8.051390044540844,7.699232210729804,3.8288831796376472,5.6978932899257995,5.293448519966497,3.2109953741444377
2024-06-05,20.473170595220935,16.011421417169842,18.21471904621858,11.54688704593739,8.046069361572693,7.694144247848259,3.826352899349618,5.694127892446068,5.289950395887654,3.2031570983489575
2024-06-06,20.466981447044027,16.00420481739887,18.209212639936588,11.580373136273025,8.043636992082641,7.691818267188695,3.825196172551438,5.6924065273501885,5.283981233224141,3.2021887669503895
2024-06-07,20.46783625730994,15.97313104847656,18.20997315373972,11.609767117264305,8.043972937248462,7.692139518528827,3.8253559331378186,5.692644272596107,5.282857254272341,3.202322507425919
2024-06-11,20.45572060415292,15.979193811480311,18.199194011481794,11.648586463460319,8.039211418498411,7.687586262714665,3.8230915664942025,5.689274590393941,5.277714334504454,3.200426936818985
2024-06-12,20.453452944276922,15.964657054111505,18.197176503380565,11.67786479442223,8.038320215615794,7.686734039942923,3.822667750021765,5.688643894464826,5.270410656682333,3.2000721470811344
2024-06-13,20.444078416891504,15.962544430995987,18.188836105799144,11.711126703109446,8.034635974465935,7.6832109429402715,3.8209156887142903,5.686036591525815,5.267995044552292,3.2006201010053186
2024-06-14,20.526019104240156,15.601109017245449,18.26173769139225,11.782675286070898,8.066839118130265,7.71400556096468,3.8362300722462876,5.70882645454132,5.289109380258579,3.213448314910114
2024-06-17,20.607750192179303,15.430894886864364,18.334452799061058,11.665097956994028,8.098959888066537,7.744721408185928,3.851505282495156,5.731558022441355,5.307461990663923,3.22759757304835
2024-06-18,20.607556045103756,15.443876225987504,18.334280068881416,11.651449606403244,8.098883587191255,7.744648444616479,3.851468997190837,5.731504025026886,5.307411988688237,3.228921010910387
2024-06-19,20.6063859391737,15.508917853828356,18.333239040542832,11.58648623219298,8.098423729084283,7.7442087001338535,3.851250309118211,5.731178587753629,5.307110631543915,3.232798976628243
2024-06-20,20.66163116755767,15.544323479330755,18.376957154514788,11.540408482897561,8.117735527223083,7.593051241444071,3.860434141804635,5.744845366337541,5.319766162131746,3.240847276758151
2024-06-21,20.704901475852466,15.448796421113013,18.3927930835015,11.541185549368853,8.124730803005747,7.599594382359129,3.8637607839910144,5.74979585746053,5.324350350823112,3.2500912925246364
2024-06-24,20.752515372479092,15.349305835001568,18.40038875078949,11.576557033478098,8.128086071110157,7.602732785003578,3.8653564003426113,5.752170349257881,5.317717421615218,3.2551699809223025
2024-06-25,20.897475899028304,15.391563193647942,18.521340162080527,11.350058917092621,8.181514479319937,7.34498478195571,3.8907645761206493,5.789981133103376,5.352672412822331,3.279644444828604
2024-06-26,20.892816906043972,15.396752709516576,18.51721091727161,11.361202008581865,8.179690449530668,7.343347252488779,3.8898971486403444,5.788690284313366,5.3514790599342,3.278913263678623
2024-06-27,20.892716919003448,15.404541269034816,18.517122299201265,11.353763964524626,8.179651303873856,7.343312109331079,3.8898785327061898,5.78866258129885,5.3514534492874395,3.2788975717384297
2024-06-28,20.804901927501877,15.566930786245187,18.439292261890085,11.3154035148326,8.145271093175547,7.49796509786482,3.8735288328746167,5.764332028343344,5.328960547048249,3.2634139102236706
2024-07-02,20.79707927464222,15.587618822485425,18.4323590793716,11.31114891781638,8.14220846743322,7.502801977604576,3.8720723842209743,5.762164636803472,5.32695685538906,3.265589584233076
2024-07-03,20.801919403618328,15.57550997549018,18.433331292841874,11.306300885734021,8.142637927640443,7.508812495122583,3.8722766164038234,5.762468561767918,5.327237825349991,3.2695050160308345
2024-07-04,20.882885063798117,15.24656961803881,18.505077885474964,11.347232974344026,8.174330871095544,7.538038450143258,3.8873483713973247,5.784897360876122,5.347972610400124,3.2856467944317083
2024-07-05,20.88018084812053,15.250713306412042,18.50268158239807,11.359767946284451,8.173272341413083,7.5370623167357875,3.886844981737416,5.784148249338672,5.347280078150285,3.278048349409664
2024-07-08,20.87875453642217,15.25001308679173,18.501417676142466,11.36172434208002,8.172714030446372,7.5426953068690805,3.886579473861431,5.783753137899117,5.346914808893981,3.2754336005936304
2024-07-09,20.826756229463612,15.437233259501127,18.455340100307456,11.335812966543891,8.152359976659383,7.545033469624459,3.8768999907223325,5.769348764759314,5.333598376774953,3.267616865643473
2024-07-10,20.82732389260462,15.437994728901758,18.45584312709734,11.333737002281024,8.1525821809345,7.545239120343716,3.8770056611974595,5.769506016642674,5.333403046210253,3.2673652237866566
2024-07-11,20.758931068678958,15.724848515368063,18.395237778282482,11.285652472941962,8.12581070897222,7.521480803115671,3.864274339261316,5.7505600967938735,5.312493336142869,3.260710880442587
2024-07-12,20.753947922831905,15.771696554590964,18.383604520962177,11.281569706392707,8.120671898153196,7.516724174108369,3.8618305492822613,5.746923408529867,5.300649386903744,3.2623818782448097
2024-07-15,20.722318928805684,15.780614123579173,18.355587927698284,11.373996094520253,8.10829600302661,7.532038214153239,3.8559451237320146,5.73816510351564,5.292571203012328,3.2404672779567765
2024-07-16,20.730636036246253,15.82116944658968,18.362955124268034,11.304203554601353,8.111550347738165,7.535061272107748,3.857492745404531,5.740468172773556,5.294695428755768,3.241767871514912
2024-07-17,20.72090752682239,15.837005649484926,18.354337724316387,11.271571929673835,8.107743745091621,7.579808707945633,3.8556824944088297,5.737774275749916,5.292210724751267,3.242957221755194
2024-07-18,20.685692552878553,15.94032858607333,18.32314471195042,11.293141999663547,8.093964716139482,7.567941666549954,3.8491298007876376,5.728022986075244,5.28287841009349,3.235754569788342
2024-07-19,20.689604646112347,15.944189031939324,18.326609998416714,11.268076860768188,8.095495452638616,7.57816923411503,3.8498577510175442,5.7291062739520955,5.282524232992088,3.236366518048054
2024-07-22,20.496601442507398,16.753441863576448,18.15565001627044,11.133132912250518,8.019976534618975,7.507476199392422,3.813944310810298,5.675662243310663,5.233246147812253,3.210868329450582
2024-07-23,20.50565973091524,16.70702834739802,18.163673742278892,11.137047164578258,8.023520891017691,7.51974688677928,3.8156298491487233,5.678170551122063,5.235558933814804,3.2139639029470284
2024-07-24,20.501569451730877,16.679558147898195,18.160050620780023,11.173714063285969,8.021920433343249,7.532494827501532,3.814868742627304,5.67703792222276,5.2274744491094545,3.2113113415006387
2024-07-25,20.502985397312404,16.683057002096316,18.16130484882814,11.16523237883796,8.022474469112058,7.533015060978973,3.8151322174092193,5.677430008144819,5.227835485827457,3.2115331314526525
2024-07-26,20.50394780205996,16.66439363783026,18.162157335706013,11.178832541577036,8.022851041955798,7.533368658726697,3.81531129871311,5.677696505217703,5.228080879051591,3.213360299161832
2024-07-29,20.417623535490872,16.632919332690136,18.085692309241217,11.514096177346875,7.989073803607566,7.501652204386435,3.799248345726023,5.653792670144266,5.206069983793523,3.1998316375730864
2024-07-30,20.41118361773317,16.656543988129165,18.07998790535405,11.515471023165917,7.986553971749269,7.49594844063058,3.7980500257136556,5.652009408749934,5.204427938504649,3.1998236802696125
2024-07-31,20.409520257913137,16.667006997769832,18.078514520664967,11.510861460656074,7.985903126936645,7.495337576523791,3.7977405128541584,5.651548811974704,5.204003816293939,3.1995629184127488
2024-08-01,20.409384029461428,16.667563224690888,18.078393851094525,11.509115940951908,7.985849823027255,7.495287547016962,3.7977151638844853,5.651511089297507,5.203969080867842,3.201210249707198
2024-08-02,20.407034374892575,16.779435742629722,18.07631255453759,11.494609826113857,7.984930442584624,7.404325887845273,3.7972779474171414,5.650860452373204,5.203369967748634,3.2018428038573807
2024-08-05,20.372024026229603,16.7643070999307,18.045300796853983,11.799354957972223,7.971231480074499,7.225059712234951,3.7907633298364094,5.641165824969292,5.194443055908006,3.196349715990336
2024-08-06,20.37416198644501,16.769564641449122,18.047194577026687,11.78660046630991,7.972068028065523,7.225817952564867,3.791161154872095,5.6417578421437655,5.194988191363395,3.196685159759621
2024-08-07,20.374026229598126,16.772118177421248,18.04707432519829,11.784522973954239,7.972014908687197,7.225769805590182,3.7911358936571915,5.641720250057473,5.194953576186736,3.1966638596493127
2024-08-08,20.37626638104886,16.779959821730493,18.04905862517295,11.768826036726143,7.972891442395444,7.226564288650635,3.7915527341224187,5.642340564749344,5.195524768284901,3.1970153371188115
2024-08-09,20.365461527309876,16.83720959042599,18.039487812006083,11.749464461276403,7.9686636842624825,7.222732282888929,3.7895422002998953,5.639348619934353,5.192769754968488,3.1953200666275023
2024-08-12,19.391406383421153,20.81541843654657,17.17668114922364,11.181794285811623,7.587532235747727,6.8804487358013695,3.6082930266322326,5.369625465167509,4.944405921717076,3.0443943599311
2024-08-13,19.391406383421153,20.824296995246502,17.17668114922364,11.174818275404533,7.587532235747727,6.8804487358013695,3.6082930266322326,5.369625465167509,4.942503373424232,3.0443943599311
2024-08-14,19.37493867017203,20.837041769009776,17.162094241283903,11.138715257397482,7.581088695621951,6.9538111952082815,3.6052287653967916,5.365065432198926,4.924365891854725,3.0576500818561376
2024-08-15,19.716439656950456,19.853210729538542,17.46459182428816,10.97159544675918,7.714712306745708,6.99577687300446,3.668774214592995,5.4596296096870045,5.004714209942799,3.150555128490694
2024-08-16,19.681729688876732,20.242314778418123,17.433846140219995,10.70974269532222,7.701130878124504,6.983461100170326,3.66231549090485,5.450018159914945,4.989466843814893,3.1459742242334117
2024-08-19,19.684010317017016,19.980078219816395,17.43586629397321,10.964943924791772,7.702023249682813,6.984270311461885,3.662739863147493,5.450649682904897,4.9900450002406185,3.145373136963899
2024-08-20,19.68521419496888,19.985999883647555,17.436932674993383,10.95415505335115,7.702494306943285,6.984697470811144,3.662963877039664,5.450983045714147,4.990350192376664,3.1462093001541325
2024-08-21,19.746356003081196,20.079812621854646,17.45370322084316,10.752035030580076,7.709902435215608,6.991415234271287,3.666486853516717,5.4562257086754835,4.972595450690253,3.1714674412715715
2024-08-22,19.919587306872476,19.714354152215595,17.506839535008478,10.784752526929813,7.733374577075586,7.012700002990442,3.6776491607283366,5.472836723526868,4.9877340943775925,3.190171920274815
2024-08-23,19.808811068301573,20.132745611734364,17.408633658638266,10.702401293057278,7.689993655800668,7.025584928355642,3.657019123074237,5.442136452036387,4.959755040999029,3.172919168002554
2024-08-26,19.976480002292963,19.9966818581316,17.378642033813875,10.734973508842966,7.6767453211439,7.013481238228383,3.6507188040678438,5.432760729741742,4.950568726859856,3.1889477768768693
2024-08-27,20.056508194106137,20.02027681885547,17.363768427934634,10.676421974456586,7.670175136654235,7.007478711933411,3.647594316402927,5.42811107174354,4.946331755525839,3.183333592387215
2024-08-28,19.42399026574776,22.788297366251047,16.73592828955683,10.322514596598054,7.392836502522739,6.754101893275672,3.515704391133468,5.231841119137467,4.7674820071696145,3.067303568607345
2024-08-29,19.42729023584754,20.284206488852387,16.731586073895542,12.838709320420016,7.390918396165734,6.752349509630648,3.5147922250197325,5.230483693242003,4.766245061439551,3.0634189954868423
2024-08-30,19.469789695441186,20.184620641150953,16.742368220822883,12.864290952897555,7.395681242181855,6.756700849915786,3.517057222852088,5.233854314737928,4.769316518880416,3.066320341119345
2024-09-02,19.509305585124366,21.14324975286857,16.72325378405285,11.92035442845716,7.387237736483589,6.748986855726535,3.513041866899089,5.227878924874134,4.763871482799856,3.062819582713847
2024-09-03,19.874639358586936,20.66313017469753,16.87618344864746,11.601432230179316,7.454792041639105,6.810704527988609,3.545167691296013,5.275686473623086,4.80743580810664,3.090828245235304
2024-09-04,19.885332447936875,20.71625897908593,16.852242466410893,11.594618307718356,7.4523051379204865,6.801042689657731,3.540138426416236,5.268202250870055,4.8006158576340985,3.0892434363493355
2024-09-05,19.86441445766598,20.83947565683198,16.818990421205974,11.589127696580368,7.4376006030301935,6.787623194928299,3.533153193250887,5.257807284161989,4.791143510210443,3.0806639821338875
2024-09-09,19.84790193316015,20.880150120349896,16.805009440690014,11.604622738858763,7.431418011417244,6.7819809045611965,3.5302162187525568,5.253436670982743,4.787160816696274,3.0781031445311666
2024-09-10,19.87060292401265,20.872959453231264,16.797974270208165,11.61526964572211,7.422104952649631,6.779141727824248,3.5287383455609738,5.2512373968480635,4.7851567421024255,3.076814541840468
2024-09-11,19.869740298450765,20.871433139671222,16.79724503405722,11.621277224165217,7.4217827431283805,6.778847430717894,3.5285851554484373,5.251009429351186,4.7849490081680734,3.0751305368416033
2024-09-12,19.88430182005805,20.82718050520944,16.79906824316388,11.646728016241006,7.422588319391482,6.779583221399241,3.5289681556711527,5.251579385209504,4.7854683768257855,3.0745339568304604
2024-09-13,19.862373189296694,20.88971090315513,16.780542042547292,11.660215040439638,7.412853713720589,6.772106621087934,3.525076370062858,5.2457878846431605,4.780190908700166,3.0711433263465393
2024-09-16,19.88178919059411,20.8254809794787,16.78594996473198,11.687523565273338,7.415242679222933,6.7742890908520454,3.5262124083777135,5.247478462492529,4.781731437033319,3.0743022219433316
2024-09-17,19.955553778373563,20.86613841564758,16.75863665975654,11.647778118175161,7.4031769465601975,6.763266287595811,3.5204747220912322,5.238940013378881,4.773950829482078,3.072084228938956
2024-09-19,20.1115474170114,20.8832732477018,16.75972551479898,11.458566903350608,7.411392805023756,6.763705715739646,3.52070345708506,5.239280401822548,4.774261006290524,3.0775435311756754
2024-09-20,20.11593477556606,20.897423068031713,16.753845305214078,11.455783766567443,7.408792491374759,6.761332645420325,3.5194682056965054,5.23744218157189,4.772585939756456,3.0773916208007734
2024-09-23,20.2063374697435,20.790051922570726,16.760334531639245,11.448463502991759,7.411662121070973,6.763951496058652,3.520831392813665,5.23947078739854,4.774434493938045,3.084462281774893
2024-09-24,20.470671347526334,18.191582739667304,16.97958872485064,13.154539544789154,7.5086194935889985,6.852435692205798,3.5668899631248627,5.30801213650927,4.836892363202702,3.1307679945349354
2024-09-25,20.44293808834898,18.2941197533709,16.95658511510884,13.12435357507458,7.506272672032057,6.8541081382686375,3.562057611409325,5.300820947036331,4.830339437446417,3.1284046619039265
2024-09-26,20.465424048854086,18.318002618484996,16.975236304167478,12.968377530719907,7.514529105139392,7.017017363452145,3.565975653249539,5.30665152040815,4.725972102236644,3.1428137532876663
2024-09-27,20.46046042652784,20.750197269939463,16.971119181467667,10.457293013664144,7.5127065538769076,7.109304454296936,3.565110772251956,5.305364461127021,4.724825879193139,3.143617987654927
2024-09-30,20.422850831242037,20.919012401194273,16.93992355289156,10.428689217280615,7.498896998905898,7.0962364168375744,3.5585575290453857,5.295612353595367,4.704882949087179,3.1353377499201107
2024-10-02,20.439277719359687,20.904541147784325,16.953548988009523,10.407345052732012,7.489280039814074,7.101944194005366,3.5614198143782647,5.299871819248119,4.691453795354276,3.151317429314356
2024-10-03,20.45537503979746,20.8855782422848,16.96560214869007,10.400024023289548,7.48677469036264,7.091333598764833,3.5639518131535035,5.303639774068015,4.6947891941230395,3.1529314754660867
2024-10-04,20.501091378167175,20.663248287343762,17.00351908773257,10.45967913905486,7.503507110295129,7.110007287803373,3.5719169972044678,5.315493039531525,4.705281720950605,3.166255951916528
2024-10-07,20.524131681800654,20.62876415260289,17.022628618800574,10.432153391537813,7.511939982426087,7.11799792223963,3.575931322620178,5.3214668958171885,4.710569786719007,3.1544162454359834
2024-10-08,20.5259893510682,20.574124480615424,17.02416936188916,10.462639558193164,7.512619899133958,7.122413493798977,3.5762549854101016,5.3219485495925545,4.710996147300838,3.1688441729976216
2024-10-09,20.530893148831968,20.532515828744298,17.028236551159257,10.45287946420832,7.5144147148688445,7.130402106777953,3.5771093769281013,5.323219999116862,4.712121636161673,3.198207173202726
2024-10-10,20.579415813905804,20.431458507778906,17.067166893527542,10.496587107708903,7.46611885106865,7.147363516672939,3.585618408743236,5.335882583219992,4.718604091397152,3.1717842259768774
2024-10-14,20.59057528563827,20.409276800882317,17.07642179989728,10.498653425842125,7.470167456870834,7.15123927300379,3.5875627597217874,5.338776039059248,4.721162819470428,3.1561643396139196
2024-10-15,20.592912520860825,20.42767403352617,17.0783601437246,10.476197220723632,7.471015395224005,7.147321428479933,3.5879699838002224,5.339382043273831,4.721698718437795,3.157468511948987
2024-10-16,20.58444314075219,20.42684577327007,17.07238182155982,10.49743041096497,7.495191727089387,7.113299985938676,3.586714006042393,5.337512979397271,4.719730681085079,3.166449473900141
2024-10-17,20.577600455265113,20.419740386064454,17.06670661633219,10.478501429275473,7.516331944142856,7.1057363915610825,3.585521709719018,5.335738682062558,4.718161747088977,3.1959606384882795
2024-10-18,20.578508227553506,20.41717504851828,17.06745950699863,10.47801837149024,7.516663524001456,7.106049858167594,3.5856798835184653,5.335974065956039,4.718369886832747,3.19610162696304
