date,LEGO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,1.9801565583643184,0.0,0.0,0.0,0.0,1.327969763527488,0.0,3.308126321891806
2024-03-07,0.0,1.9826102332884596,0.0,3.9389252503065353,0.0,0.0,1.327969763527488,0.0,7.249505247122483
2024-03-08,0.0,2.0022396326815923,0.0,3.9389252503065353,0.0,0.0,1.327969763527488,0.0,7.2691346465156155
2024-03-11,12.708518918058587,2.0030575243229727,0.0,3.9389252503065353,0.0,0.0,1.327969763527488,0.0,19.978471456215583
2024-03-12,12.708518918058587,2.023504815357486,0.0,3.9397431419479165,0.0,0.0,1.327969763527488,0.0,19.999736638891473
2024-03-13,12.708518918058587,2.0570383726540875,0.0,3.9266568756858278,0.0,0.0,1.327969763527488,0.0,20.020183929925988
2024-03-14,12.708518918058587,2.124923378888671,0.0,3.9242032007616863,3.3415044797765456,0.0,1.327969763527488,0.0,23.427119741012977
2024-03-15,12.708518918058587,2.20098730153706,0.0,3.9242032007616863,3.3169677305351293,1.4200643623469351,1.327969763527488,0.0,24.898711276766882
2024-03-18,12.708518918058587,2.20012851531361,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.900306165467576
2024-03-19,12.708518918058587,2.202582190237752,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.902759840391717
2024-03-20,12.708518918058587,2.1772275493549555,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.87740519950892
2024-03-21,12.708518918058587,2.180499115920478,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.880676766074444
2024-03-22,12.708518918058587,2.18458857412738,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.884766224281346
2024-03-25,12.708518918058587,2.1870422490515216,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.887219899205487
2024-03-26,12.708518918058587,2.186224357410141,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.886402007564108
2024-03-27,12.708518918058587,2.202582190237752,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.902759840391717
2024-03-28,12.708518918058587,2.2050358651618933,0.0,3.9397431419479165,3.3169677305351293,1.4069780960848468,1.327969763527488,0.0,24.90521351531586
2024-04-02,12.708518918058587,2.207489540086035,0.0,3.938107358665155,3.3169677305351293,1.404524421160705,1.327969763527488,0.0,24.903577732033096
2024-04-03,12.708518918058587,2.207489540086035,0.0,3.933200008816872,3.2994239548275175,1.404524421160705,1.274806806837754,0.0,24.827963649787467
2024-04-05,12.708518918058587,2.204217973520513,0.0,3.9266568756858278,3.2994239548275175,1.404524421160705,1.274806806837754,0.0,24.8181489500909
2024-04-08,12.708518918058587,2.220575806348123,0.0,3.9266568756858278,3.2994239548275175,1.3987991796710415,1.274806806837754,0.0,24.82878154142885
2024-04-10,12.726512534168958,2.2704671964723353,0.0,3.9266568756858278,3.2994239548275175,1.3987991796710415,1.2666278904239487,0.0,24.888487631249628
2024-04-12,12.746959825203469,2.27782822124476,0.0,3.9266568756858278,3.2994239548275175,1.3848950217675726,1.2339122247687278,0.0,24.869676123497875
2024-04-15,12.746959825203469,2.2802818961689018,0.0,3.9266568756858278,3.2994239548275175,1.3848950217675726,1.2339122247687278,0.0,24.872129798422016
2024-04-16,12.746959825203469,2.2851483514351156,0.0,3.927474767327208,3.2994239548275175,1.3848950217675726,1.2330943331273472,0.0,24.87699625368823
2024-04-17,12.764953441313843,2.301506184262726,0.0,3.923385309120306,3.2994239548275175,1.3848950217675726,1.2330943331273472,0.0,24.90725824441931
2024-04-18,12.842653147244992,2.3470218541055523,0.0,3.923385309120306,3.192525517299083,1.3848950217675726,1.2330943331273472,0.0,24.92357518266485
2024-04-19,12.842653147244992,2.3592902287262603,0.0,3.9119348261409783,3.192525517299083,1.3848950217675726,1.2330943331273472,0.0,24.924393074306234
2024-04-22,12.989873642693487,2.357654445443499,0.0,3.9070274762926953,3.192525517299083,1.3848950217675726,1.0759364542360796,0.8134194098854556,25.72133196761787
2024-04-24,12.989873642693487,2.3519292039538353,0.0,3.9070274762926953,3.192525517299083,1.3848950217675726,1.0759364542360796,0.8134194098854556,25.71560672612821
