date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,DBS VICKERS (HONG KONG) LTD
2024-03-25,53.684638948141995,13.554773651933614,10.587827230155998,8.268640519706484,3.898011647735215,2.586491738670312,2.551264501453969,1.9469076770935307,1.6938171481003819,1.2276269370084991
2024-03-26,53.727000320731335,13.569617472790647,10.513103234294931,8.27328451554271,3.9033641079815986,2.5711754270727636,2.554764921721016,1.952063160711466,1.7076482015048189,1.2279786376487152
2024-03-27,53.73104201631628,13.5788177216822,10.516487737982445,8.27552691469682,3.8978968495068544,2.555651374937341,2.5565159986331407,1.9468564828721744,1.713236811099816,1.2279680922729364
2024-03-28,53.69889118920966,13.591197501570695,10.523466906702293,8.27610643353297,3.907253130738708,2.577867374603586,2.555471317951797,1.936283711389238,1.7086755676739012,1.2247868666271462
2024-04-02,53.66921982386814,13.606822596776736,10.551791930433179,8.28942216966337,3.917628966899473,2.525519905701537,2.5579763162530678,1.9362394737758162,1.7240591423675728,1.2213196742611006
2024-04-03,53.59973017411449,13.614368706074575,10.53784395740507,8.28382183738799,3.9715328816239133,2.5355771552363966,2.5616341656592456,1.9417701169340698,1.7321599688825204,1.2215610366817249
2024-04-05,53.395846517479285,13.598780587573536,10.666886567341498,8.279556808952556,3.9680405523888496,2.531190763697067,2.55141386660947,1.9348348971310227,1.7304452868931293,1.3430041519335836
2024-04-08,53.28283275757764,13.618995633217434,10.608200636207279,8.28213052688757,3.9837963122433373,2.5552010536115364,2.5536665150962112,1.952208491149127,1.7312167956553337,1.4317512783545374
2024-04-09,53.223779070820655,13.642662817216378,10.645703083743536,8.280154694599156,3.989763449028113,2.526409441050477,2.555006215502078,1.9685718729909212,1.7342063471565385,1.4337430078921451
2024-04-10,53.20815509760831,13.663791581258458,10.625516149317983,8.287797361984053,3.9909160448851844,2.5270866083053773,2.5560019560463516,1.9712456437551207,1.7352089666346902,1.4342805902044657
2024-04-11,53.21351478818078,13.663468916097573,10.622515607781455,8.287555424171753,3.9915428237723116,2.5280048584480577,2.5556555545324424,1.9681332179840683,1.7363541732394854,1.433254635792073
2024-04-12,53.18121398751844,13.650215131424812,10.60129597278943,8.369918415511647,3.987384037546978,2.5284448519372718,2.5529536623643567,1.9636144711198562,1.734532357843747,1.4304271119434573
2024-04-15,53.11864573643166,13.693051426498373,10.58228763500427,8.371895832386963,3.9864595176473983,2.545919342310698,2.557515120044939,1.9803644330502017,1.7387308537868782,1.425130102838618
2024-04-16,53.101555544134136,13.768534080415199,10.493485324550713,8.367414047559741,3.9928416837574163,2.515233276665824,2.569726326257107,2.027278005136276,1.7422085657344373,1.421723145789148
2024-04-17,53.087763018076984,13.789395802155472,10.451747220821982,8.36742269345789,4.000674624560321,2.5261203365089115,2.5723576887143356,2.039779014734036,1.743225645673637,1.4215139552964309
2024-04-18,52.92719517706097,13.87071961105664,10.441114085908705,8.373362856236366,4.032927169725133,2.521814271786784,2.5845544689885154,2.0801200840640877,1.7486679542914982,1.419524320881303
2024-04-19,52.843282405877545,13.932165031301388,10.444883763962547,8.376476312307691,4.037482491849566,2.5019694267322756,2.592214484448034,2.099244269923322,1.754567548991397,1.417714264606238
2024-04-22,52.733191754566036,13.980723551500782,10.488932638314251,8.385457125569493,4.076642102612879,2.4477334466433582,2.596197612035078,2.1120615841357218,1.7601818523391273,1.4188783322832808
2024-04-23,52.697848479360545,14.00145952620018,10.493594496446368,8.3913728405409,4.08734121379608,2.4317815622284926,2.5982573336171226,2.1177338388909472,1.7619308039007824,1.4186799050185879
2024-04-24,52.54658370137032,14.029921777191342,10.544856330195449,8.412737010254626,4.097897293323583,2.451355656203183,2.609063792631297,2.120551394699943,1.764774438785509,1.4222586053447446
2024-04-25,52.54531451958789,14.034820399026268,10.560945031282815,8.41422104792988,4.093361348858674,2.43751513724167,2.6084752815330305,2.1189191279833945,1.7641675927537293,1.4222605138026398
2024-04-26,52.54793142677319,14.008922099411967,10.596085194226026,8.413680714743657,4.084905341254778,2.4486874173719015,2.604418775290555,2.1116104976172387,1.768317509212107,1.4154410240985864
2024-04-29,52.56426881761901,14.000647517719802,10.596122919053697,8.418934468908553,4.084163127540842,2.4511938861453126,2.6069770105254277,2.09720639236681,1.7691130803801,1.4113727797404427
2024-04-30,7.760304959227446,2.0624765176946496,1.567319783821523,1.2407188400363196,0.5949587140670696,0.36071747417327654,0.3842000167689065,0.30724378097674143,0.26102546314534014,0.20795195026915664
2024-05-02,52.6321777061829,13.935036970782772,10.728858987885864,8.413940012905954,3.997827433104552,2.4513192811049564,2.5981240929452993,2.0648181902607985,1.771764053797422,1.406133271029474
2024-05-03,52.648647200331446,13.958897647449486,10.65212360326105,8.417580023036528,4.012877908220382,2.469370078208853,2.6002767175041948,2.06398483104801,1.7710037674387207,1.405238223501329
2024-05-06,52.679567637034516,13.916446611782005,10.651118384819206,8.39694372748262,3.916188032818637,2.6420831567110867,2.591446545088288,2.058902750987926,1.7473369232072384,1.3999662300684717
2024-05-07,52.73839212259832,13.858035751800307,10.766106746259771,8.38878287356953,3.9277432953070317,2.564081701976334,2.580618590604013,2.0392588184609663,1.7418528382898608,1.39512726113386
2024-05-08,52.87711111855855,13.818863735501258,10.696594248936448,8.379718387220576,3.9541420154041647,2.5463409437396862,2.569606426467185,2.025963275208529,1.736839639459695,1.3948202095039017
2024-05-09,52.917595935292304,13.817967837367155,10.669499184339951,8.380801723147066,3.948889987467968,2.5460484095419975,2.568239848858277,2.0257828777791214,1.7317114166874341,1.3934627795187247
2024-05-10,52.9591383780923,13.852778324734153,10.462164521244246,8.402894384772884,4.022823352278031,2.558946269074607,2.5768639249821743,2.0366187320094156,1.7309213111021848,1.396850801710014
2024-05-13,52.880508386483186,13.839363869813234,10.455062050354485,8.406799243874021,4.100341152819062,2.5934227575108206,2.5723407095832562,2.0259644006590563,1.7297790201596903,1.3964184087431941
2024-05-14,53.01720522998586,13.795790861370232,10.442154949073707,8.41818537497724,4.159907558560589,2.4719230157815746,2.56809969311679,2.008275277887998,1.7242202633675547,1.3942377758784457
2024-05-16,52.94125685783987,13.82102016125844,10.490872747820045,8.413250547467271,4.156355185391413,2.4903401551062867,2.5673613507845987,2.0058737457504887,1.718468122112574,1.395201126469018
2024-05-17,52.75842910310311,13.831382865105502,10.639952164946195,8.419109678029395,4.167650356590794,2.482016302860209,2.574205739186441,2.011743501001145,1.7198890211198692,1.3956212680573323
2024-05-20,52.721513750768004,13.82928428402169,10.644461307188669,8.414624361893539,4.164317738610032,2.534757923498634,2.577291101281948,2.0080262646618365,1.7111252658527853,1.3945980022228603
2024-05-21,52.73974389842283,13.878860673298707,10.435074825561175,8.43753823745562,4.180766079847944,2.6214945259562206,2.5849790393421115,2.0003127770344893,1.722737905551228,1.3984920375296788
2024-05-22,53.57895077017386,13.864398397482141,9.498958509058697,8.428897019800024,4.173281255663333,2.7554296042680804,2.5847247189896456,1.9983640482174831,1.7182147017437632,1.3987809746029696
2024-05-23,53.18092358514448,13.902620542030276,8.617264228759671,8.419837910683862,4.158992129107063,3.9860510528602204,2.5964995981828674,2.006503043628529,1.7340293050939153,1.3972786045091172
2024-05-24,42.50744345646113,14.49171456551705,14.86739507234002,8.765348155037328,4.331668332344055,6.983432090846203,2.704092396690533,2.0872407704802196,1.807002401104444,1.4546627591790169
2024-05-27,41.62847654013383,14.535500938425136,12.590368417074702,8.761931731137231,4.350293392062725,10.06766536505056,2.706358378974798,2.09539094911854,1.8112175852154415,1.452796702807039
2024-05-28,51.36390415437781,13.747586952410417,9.277130744270597,8.244568273522255,4.960318323431734,4.787157390353598,2.549032816268689,1.9940777868612882,1.7083574007951094,1.367866157708502
2024-05-29,51.45882943842888,13.751412417175313,9.420467846200953,8.234065617945786,4.952185681112973,4.570693607943303,2.545608514076656,1.994072581192539,1.7065704155859753,1.3660938803376232
2024-05-30,52.39910082203172,14.025821735028238,9.365160886182734,8.383104739638112,4.2059623538590385,3.862329054918863,2.5934686051522142,2.0365645903887137,1.737815954950392,1.390671257849969
2024-05-31,7.951890435121631,2.0792446360720134,1.4163280495367108,1.2430565815202645,0.6241207450878506,0.4148501138072781,0.38425425342647185,0.30201502619778053,0.25771964879399173,0.20609987778734282
2024-06-03,53.44603075213742,14.014997064751428,9.476191782664174,8.354756854689471,4.201860948578577,2.756374928484677,2.5834594873606966,2.0463580296208757,1.7347530569420104,1.3852170947706721
2024-06-04,52.67702393703899,14.023473245936897,10.235129880280859,8.347926127943344,4.207250142526489,2.787552471264464,2.5817248684308747,2.0480754358962834,1.709069934695996,1.3827739559858025
2024-06-05,52.79896024973747,14.034135109982046,10.21618862102629,8.348346350285706,4.197466857719601,2.680441148433499,2.5834218024845823,2.0498707362307442,1.710793495445019,1.3803756286550417
2024-06-06,52.64139373800718,14.006082211166154,10.430819690166643,8.33169270251842,4.188280077820796,2.701262822117211,2.5813889919957056,2.0455375194727763,1.6961394841405013,1.3774027625946088
2024-06-07,52.3932235211627,14.168203816636705,10.253661333536673,8.419539650023856,4.2377978230199345,2.7367692058428683,2.6097812282246644,2.0723035074676934,1.7163932357210019,1.3923266783639068
2024-06-11,52.49864024413178,14.15075183391545,10.168865047475286,8.411170316342437,4.219465181803836,2.7547725647314625,2.6081867709355144,2.081209042534603,1.7160432931078915,1.3908957050217419
2024-06-12,52.78579969654439,14.102146025515905,10.134297292899804,8.37469539444855,4.208569887691133,2.622423167504984,2.5979271312929932,2.0790353875524676,1.7102591400017426,1.3848468765480364
2024-06-13,52.610391548307966,14.145903556950609,10.243938273892326,8.383086470329497,4.246516702879507,2.5340882816888834,2.6082075715661497,2.1133270804437307,1.7291117078269012,1.3854288061144246
2024-06-14,52.564251338226086,14.170472977465465,10.250517540700013,8.378419325981739,4.244485131880208,2.5597178096542432,2.6078937202641104,2.111341570429874,1.7283776952396048,1.3845228901586561
2024-06-17,52.52122070824069,14.18029328565147,10.30776388747851,8.383856902422865,4.242231903315638,2.5279087149904487,2.612442303734377,2.1164106498043957,1.7292610998820905,1.3786105444795151
2024-06-18,52.52236777865218,14.209735716631378,10.253868037374342,8.395001418031692,4.236494858680778,2.522179323830978,2.62113855027408,2.134103611258922,1.7317835342477026,1.3733271710179518
2024-06-19,52.4749747415082,14.248957105437418,10.238208298295705,8.39974051843372,4.2420223025884,2.529748529531914,2.625430319686944,2.1338120035935386,1.7339705945438142,1.3731355863803525
2024-06-20,52.41899408801673,14.231645704261172,10.314914021368367,8.378280436719274,4.228439495935729,2.5775827853661006,2.6203463369801314,2.1297112675147503,1.7306658214338082,1.3694200424039353
2024-06-21,52.44053886778293,14.255205933872398,10.260308646597755,8.392055269182201,4.239375203912112,2.5529866296103028,2.6240486825438567,2.1303703117127397,1.733822327401682,1.3712881273840296
2024-06-24,52.48623407372958,14.249826540927767,10.239124102397206,8.379034786211461,4.242612398346815,2.554362470973871,2.620793358596354,2.1263913134423897,1.7325431030328027,1.3690778523417622
2024-06-25,52.394980111252444,14.34099717492606,10.10820035970823,8.397536433227733,4.262017446406201,2.5966212108376636,2.6322723160717154,2.151453879621786,1.7437982074570615,1.3721228604911102
2024-06-26,52.30965376582197,14.39032311874319,10.152769936123313,8.412429238661282,4.2669514535115605,2.544708092156703,2.6394677834992173,2.159995337735618,1.74920287624408,1.3744983975030676
2024-06-27,52.37347908590368,14.408439292909309,10.034361193830406,8.414373979474801,4.2721950693107535,2.560924870396387,2.641525441739563,2.170864005155863,1.7497939762095076,1.3740430850697225
2024-06-28,52.51165487898959,14.398359475803499,9.932374418152111,8.40995468254254,4.264636286662972,2.5495631587218,2.640433982136731,2.1707328877602547,1.7498001185972403,1.3724901106332648
2024-07-02,52.46596192059787,14.418465601283465,9.900052931109183,8.417782289393859,4.282544371293017,2.5657174056999543,2.643068055926408,2.181452330543794,1.7512935675126569,1.3736615266397905
2024-07-03,52.53631780171669,14.43798445323127,9.867366185603725,8.43044052532226,4.285302773527705,2.4956169194655065,2.6442491264060624,2.1845309557499313,1.7522151988347616,1.3659760601420907
2024-07-04,52.490486515203074,14.444166342917883,9.827506469424627,8.431640514025892,4.289719648817438,2.562827731603744,2.646580665710574,2.186068750627703,1.754862389410173,1.3661409722588997
2024-07-05,52.54369699304063,14.453746003690645,9.786068298190969,8.433189821853485,4.298116622769413,2.5306074395657205,2.6468172160913874,2.1866923619710272,1.7546916748484829,1.3663735679782347
2024-07-08,52.51375763065388,14.460390226176523,9.851194311416632,8.436683903643148,4.299597543459261,2.4796129016982267,2.6483464448194294,2.188103820932712,1.755926680214609,1.3663865369855799
2024-07-09,52.50332481714965,14.47749223969706,9.852613782977167,8.443871250643818,4.291726170536089,2.4608133901787332,2.651325870592899,2.191351809244012,1.7588853820840582,1.3685952868965252
2024-07-10,52.432354110348086,14.480252115503545,9.912182659344351,8.437010993894873,4.276428477409311,2.504866016286373,2.642104106355458,2.190237921304458,1.7574114797780545,1.3671521197754852
2024-07-11,52.229410682990974,14.54695511236262,10.025512793913363,8.469695751773639,4.293377072483902,2.451286377074515,2.652205620739401,2.200439850380729,1.7591863167578294,1.3719304215230268
2024-07-12,52.14930262588794,14.557108887763853,10.116072470519748,8.469247396623945,4.296084534589884,2.443029881052499,2.65246295172395,2.187004318908112,1.7589851432996877,1.3707017896303786
2024-07-15,52.10038913265145,14.560181984489768,10.168116116761599,8.467739849262383,4.298954404902422,2.4482062467016017,2.6509599935462047,2.1786172132182773,1.756402289563979,1.3704327689023224
2024-07-16,7.683154972628217,2.141523017409421,1.5014741211513847,1.246253618278083,0.6328504909750151,0.3628577773137196,0.3903511526753376,0.32860872410475095,0.25935390542839243,0.2031436018763014
2024-07-17,51.98217773434046,14.542144754230154,10.161082079125473,8.442316152387496,4.274766371025784,2.559473741592709,2.6519350748258996,2.2501847671635575,1.7634097345930977,1.3725095907153642
2024-07-18,51.98747281847862,14.57480393460671,10.16772495584519,8.445554711152479,4.285066134291475,2.488125144946832,2.654419130299347,2.261084909854008,1.7627418047792356,1.3730064557461097
2024-07-19,52.039147642503536,14.591195656681286,10.199054440186726,8.447296067103787,4.285109181905109,2.3846600045774635,2.6570929903181852,2.2626858391460942,1.7611033831172473,1.372654794460566
2024-07-22,53.6848165308831,14.099175571277703,9.82272367254367,8.156911460206873,4.130454419650444,2.332638033352322,2.5655416673249447,2.1834049171868872,1.6990572321984883,1.3252764953755705
2024-07-23,53.728402543217825,14.08698428289224,9.800576888810623,8.148920787042716,4.124085628166471,2.3426685642949754,2.562714099010576,2.1843483862487116,1.696333095707088,1.3249657246087823
2024-07-24,53.744190170753726,14.083760444795615,9.788450620885335,8.150284884846993,4.125531177677632,2.3490039962554707,2.5605126346455345,2.177333568812411,1.694346869673822,1.326585631653463
2024-07-25,53.657725805057524,14.098292332427823,9.786196165182417,8.165014230359692,4.142531219890837,2.3798100496521664,2.564482210339645,2.18171163968487,1.696491375927396,1.3277449714776266
2024-07-26,53.58561324345678,14.09567388928644,9.884385585156975,8.171953065241059,4.124769929156925,2.368363434054632,2.5659301014941778,2.1770616891575036,1.6973661683313472,1.328882894664166
2024-07-29,53.70039411930361,14.079283948515123,9.813116620069122,8.17055906498352,4.117264913640818,2.362722407381768,2.56338425184627,2.17143239823076,1.6954892533175614,1.3263530227114553
2024-07-30,53.645018578683356,14.095164554717762,9.8653864575936,8.1716923186798,4.110409357215432,2.3640434560231225,2.563336405244281,2.1680448199228373,1.6937247577492192,1.3231792941705864
2024-07-31,8.185840545220525,2.150859700300393,1.51228944845476,1.247708406591137,0.6277535429769078,0.356974750761157,0.3914580435557243,0.3305919772287135,0.25859091186704486,0.2020207587355416
2024-08-01,53.61159225193292,14.109496439001754,9.81898302112683,8.174186608312588,4.118363702354315,2.3777140682763904,2.5652794143796087,2.205072750819236,1.6958032447855875,1.3235084990107724
2024-08-02,53.721257370624656,14.11451370005742,9.67845109256804,8.18374789724204,4.132013598035102,2.3695680737684315,2.5685604610747386,2.209095664703024,1.6977811114990897,1.3250110304274565
2024-08-05,53.64216195608521,14.088555258819065,9.712546888608461,8.173265475710839,4.1229820142973335,2.473152226332391,2.5660515908522687,2.2028723827272,1.69529513494598,1.3231170716212535
2024-08-06,53.32734490671698,14.088416937079092,9.984481720603778,8.168527469028557,4.147472602685349,2.4903869454192504,2.564557631140365,2.214750341232536,1.6943487076065793,1.3197127384875127
2024-08-07,53.62486965861213,14.050294496066787,9.720359177720864,8.181983017430797,4.141137510467755,2.5003694823888667,2.5603253466115072,2.208271515375317,1.6882992038445657,1.32409059148141
2024-08-08,53.68988601010476,14.057846349225056,9.687316851784052,8.187597685854337,4.141000085010542,2.487678555992193,2.562010353582208,2.1724522573913516,1.6893923651512501,1.3248194859042521
2024-08-09,53.77333118208896,14.043017853388045,9.631107646836718,8.185554235297127,4.14063101460406,2.4821004066253263,2.5616283551019525,2.1693456178735433,1.6888901662392546,1.324393521945013
2024-08-12,57.481592297770604,12.9238524182676,8.853824584856754,7.5329225868490575,3.81186984109216,2.270112251219831,2.3564134861986363,1.9970502815416518,1.5538571721007206,1.2185050801029895
2024-08-13,57.4458163480682,12.917299710880975,8.903070104110451,7.5361503405774775,3.8108155725403887,2.2649096962171935,2.357248214736264,1.994843778277507,1.552235417492171,1.2176108170993643
2024-08-14,57.40288486217968,12.897938008531854,8.92084782224449,7.528677259191069,3.8442073186297607,2.29617280675007,2.3530380878397565,1.9931762766923373,1.5467797567619523,1.2162778011790265
2024-08-15,57.360736675317305,12.91947688116375,8.92158873632989,7.534815625176028,3.861189613435509,2.2874376345637,2.353992032565278,1.9955290689503844,1.5479979951379679,1.217235737360189
2024-08-16,57.385645312638054,12.933315591565961,8.890240689687785,7.53647882502104,3.880385808995461,2.267313438680696,2.352297961366737,1.9898028094124252,1.548478365967983,1.2160411966638582
2024-08-19,57.393062418144694,12.938711867420322,8.872952221092298,7.538331207952764,3.8822388748740195,2.258693030626371,2.353107240624176,1.9974664689810124,1.5490773831318676,1.2163592871524738
2024-08-20,57.46211047975412,12.869352746120047,8.883760762325634,7.538280721682421,3.867261355428981,2.3046140924570024,2.348040050741877,1.9665127575111432,1.5438687794598187,1.2161982545189634
2024-08-21,57.316808751711314,12.861323461138866,8.924323832613844,7.53825970080795,3.8811232783621543,2.4085130778362696,2.3418426266952608,1.968278044234149,1.544888514592195,1.2146387120080049
2024-08-22,57.26713222552744,12.851732909145621,9.018448981265475,7.528039238066922,3.8756122995318165,2.3958666933601593,2.340661777632818,1.9664093085724619,1.5431371155135023,1.2129594513837874
2024-08-23,57.401395814051234,12.82988997618498,8.92981134335496,7.535107932430563,3.8623627068201936,2.392290056114639,2.3381619697814884,1.9541466695679977,1.5432180898674661,1.2136154418264786
2024-08-26,57.47078779603177,12.816810618178032,8.883686347274702,7.534789893149477,3.863945767317336,2.394857266195833,2.337865138557285,1.9424710713252136,1.5443241882064285,1.2104619137639234
2024-08-27,57.610722321876274,12.83071265237795,8.806169453301973,7.541625468455712,3.8711476713824355,2.2914769403448645,2.3400835037768233,1.946667026166369,1.5498155921428236,1.2115793701747761
2024-08-28,54.85783297094665,12.786437060922964,8.76918662496856,7.535218646393129,3.8511057087839875,5.190642375484898,2.335484700432496,1.9175412512895875,1.5465677348143299,1.2099829259633998
2024-08-29,53.31809871128178,12.770610597241108,8.749075461631334,7.523850608791275,3.840871074862229,6.8088220633993295,2.331792805354369,1.9063688259582383,1.5437733233471453,1.2067365281331912
2024-08-30,56.54587611379668,12.746077919969407,8.759295354520791,7.519231822828982,3.8401390043309855,3.602526158522718,2.329424707350597,1.9081906295719406,1.5429323536198674,1.2063059354880354
2024-09-02,56.54588046784248,12.718303391373418,8.842529020645326,7.523176543776515,3.833386045810918,3.575228882906499,2.319547460381829,1.897174099341709,1.5399819705275226,1.20479211739378
2024-09-03,56.424766927669104,12.817408713035706,8.858037047591356,7.512222754224232,3.8396153770118238,3.601044299051992,2.3181094609405246,1.886105152206418,1.5397440700661114,1.2029461982027332
2024-09-04,57.46098008266688,12.839145939809224,8.867761971268214,7.515422630231761,3.840316990317908,2.509129916180562,2.3214536250276776,1.9006892398939264,1.5420695602605676,1.203030044343282
2024-09-05,57.615690092226544,12.856445009602876,8.871357965001101,7.5300153283616025,3.8366191498526825,2.3089389226118584,2.3265469349718204,1.9057637223922317,1.5433289058103346,1.2052939691689504
2024-09-09,57.64707265045966,12.871404620977861,8.824792550100861,7.530481761754898,3.8352411192496114,2.3074970302306217,2.3274042800271086,1.907014017826301,1.5437406013894948,1.2053513679835755
2024-09-10,57.62215392882627,12.871708866535473,8.852338639234354,7.527421417209972,3.834782428352769,2.306129750342563,2.3276491321507966,1.9100266006777722,1.543198773662883,1.2045904630071536
2024-09-11,57.542242627670504,12.883024807450685,8.815957908990915,7.5290408683599,3.8923642786874537,2.3380544074361573,2.3288411007386483,1.9216852468544952,1.5439401553014345,1.2048485985098045
2024-09-12,57.5149933406876,12.900303307426508,8.834473141614996,7.533657619676805,3.894439075522544,2.3203840423896094,2.3296313809418807,1.9224318042349313,1.5446278253101438,1.205058462194975
2024-09-13,57.5257975306609,12.9012852952684,8.850715919275915,7.52865944758061,3.891087165969921,2.3089670407795566,2.329099905457295,1.9185385919225986,1.5418647316752523,1.2039843714095482
2024-09-16,57.53661926992263,12.909180324353207,8.813465953896007,7.533531001459062,3.893517357792095,2.317393373679659,2.3306382681746673,1.9191514319740854,1.5428185861158878,1.2036844326327067
2024-09-17,57.603623573547814,12.918252623832515,8.812613598972966,7.542213622677337,3.749398111831354,2.3692058246331635,2.3318651097448595,1.9231338712385322,1.5449039325965694,1.2047897309248954
2024-09-19,57.54248232537419,12.898154578046888,8.93366200109211,7.532344549592179,3.7433942082426688,2.3574393806213743,2.328627212504752,1.9184209937979135,1.5428661126347438,1.2026086380931778
2024-09-20,57.70100934461504,12.899684124647843,8.881600887219465,7.5398007458806315,3.745291750728228,2.2454764572166934,2.3349883310170396,1.908953290938183,1.5432667109733196,1.1999283567635548
2024-09-23,57.55676373374591,12.886212077525478,9.047928152542028,7.541630652999349,3.743374775540545,2.249058766318821,2.3334898317371517,1.8973286400161973,1.5425857029747172,1.2016276665998018
2024-09-24,57.67000906717066,12.8433489170475,8.867965996303187,7.550640710789128,3.7369419114368805,2.354882848736696,2.334705083228895,1.8988018683898382,1.5404617765020379,1.202241820395182
2024-09-25,57.72919772122711,12.843349301154461,8.861194201956371,7.5560769558444765,3.7333598068838394,2.3004669340433637,2.3374786352794916,1.8937116942650365,1.5450916178616543,1.2000731314841977
2024-09-26,57.70061609988889,12.819588904880696,8.967829724376415,7.54938555787523,3.724580377786477,2.2974291858815743,2.326948085520909,1.8749676670645323,1.5407523522307673,1.1979020444945128
2024-09-27,57.98065938701531,12.75968179276758,8.771079565368057,7.547624439382902,3.7524416985269857,2.2950895198237524,2.311094520416142,1.85259444977567,1.5347496871314779,1.1949849397921246
2024-09-30,9.625800613766543,2.1112767927652993,1.4717709802073347,1.2528877986982419,0.6243735272845713,0.38080517869862557,0.38224607103461766,0.30412214901453627,0.25293688780352347,0.19830217920900362
2024-10-02,58.05059707586686,12.647242774995188,8.965837431625028,7.567049550833316,3.6337038327487194,2.3050865074526445,2.3074587573890173,1.8032856969402549,1.523187999980876,1.196550372168101
2024-10-03,58.26026003833783,12.568637438449207,8.91575962171415,7.532702623612939,3.616313305831947,2.3080066925268996,2.308758244231376,1.7893445945415962,1.5151791119791524,1.185038328774909
2024-10-04,58.3028731403999,12.492475700200739,9.080550683340096,7.525989451355083,3.5808464394872535,2.2933245990051176,2.302802043651328,1.7420277413039427,1.498902149539922,1.1802080517166136
2024-10-07,58.21763838158054,12.458170363854993,9.147638528071035,7.5194294144576554,3.5799967915082465,2.363815651724095,2.29897238238175,1.7356919782162774,1.5024930331278812,1.1761534750775346
2024-10-08,58.3218855517896,12.44185548284064,9.115291672760717,7.516052325758153,3.5740999139632033,2.3503150997007,2.2938371176878434,1.7125247373557366,1.4996922189370492,1.1744458792063588
2024-10-09,58.26029768406013,12.40548163132226,9.194366570338428,7.516474797959514,3.5707896376860053,2.3797221737254857,2.289531069068385,1.7139264866665016,1.4977569658391385,1.1716529833341547
2024-10-10,58.20952569917699,12.435221812682556,9.156158788669899,7.523209817526904,3.5743872343729297,2.3993312581019555,2.3025130669456506,1.7150692821055622,1.5126206807021747,1.171962359715384
