date,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-04-08,23.672425634052598,19.429182573340093,15.299832785928293,12.133001675401093,2.365634272839695,3.847494219235777,5.966392436831117,8.464402060065652,4.923501416949707,3.8981329253559722
2024-04-09,23.68027194426554,19.4446382206808,15.304822497435419,12.142772643004813,2.345745472028422,3.8487071521072087,5.968273358048442,8.440353326238007,4.925053563976024,3.89936182221532
2024-04-10,23.707658445790585,19.49700797064272,15.340515752003853,12.261780970816263,2.1019631515829067,3.861920711899887,5.9509469128633565,8.432749155828027,4.936797200099221,3.908659728473178
2024-04-11,23.674687304838606,19.454584795528636,15.321994255382362,12.149280534548533,2.245482749152755,3.8464754253142885,5.9669386297224305,8.50796861634158,4.929614662717803,3.9029730264530027
2024-04-12,23.63534345610317,19.435376861720098,15.298242966628422,12.12776380936152,2.10224192813772,3.835954990898787,5.938208092640328,8.809045514354285,4.921373897227323,3.8964484829283506
2024-04-15,23.637581377066418,19.42646800673232,15.308970296937819,12.122693123445682,2.1258132089238195,3.730537973229861,5.993706207768176,9.107612741324491,4.652007959880915,3.894609104690495
2024-04-16,23.591311860195507,19.39455398961872,15.30134195053828,12.102630423308703,2.1240755614056765,3.6532287173557965,6.067484543442406,9.232796366873504,4.644365589605845,3.8882109976555563
2024-04-17,23.591941975349716,19.3940437428401,15.322211004418444,12.105945920234676,2.1095175463975124,3.6869408963350567,6.0830045930861205,9.174669927523883,4.643901732307872,3.8878226615066196
2024-04-18,23.61581443999548,19.157022941030057,15.312663498692572,12.11696648992658,2.241889876272292,3.734410169716915,6.162227034939657,9.11607670970765,4.65000042271825,3.8929284170005447
2024-04-19,23.633937782877933,19.12246077082242,15.367259318665674,12.141787900833215,2.2247043823098474,3.7210847696873905,6.111822737949749,9.127835764865909,4.6533630233206384,3.8957435486672227
2024-04-22,23.683247663241175,19.32243408243977,15.422616940161852,12.172855539453371,2.2194524643676674,3.673853057712851,6.094283857641083,8.871786905396965,4.643422133500849,3.896047356084421
2024-04-23,23.72123074754782,19.415448687489747,15.3996026998308,12.11944594465514,2.27403301147424,3.6755639199503,6.170342037134441,8.67116577852201,4.650960736433674,3.9022064369618277
2024-04-24,23.733457329514557,19.148864603159964,15.415499820946643,12.128109350571247,2.1559628694375075,3.5555663599822727,6.252761621843492,9.051227612684134,4.653833749475195,3.9047166823849886
2024-04-25,23.754534363175345,19.14067953990814,15.424017318699649,12.137715984328358,2.1564458819007752,3.533070373208652,6.284045424511968,9.003573289730403,4.657821777413488,3.908096047123221
2024-04-26,23.75372500878726,19.172395752437442,15.414812129139033,12.138378111697444,2.2875833929687337,3.5285292647035593,6.283778552223788,8.858529618518274,4.654517902796919,3.907750266727545
2024-04-29,23.69808611214467,19.31530224804499,15.429816816866884,12.139598793097846,2.3113748860157415,3.4452098312758688,6.3419062198769,8.749115343101426,4.649822714470935,3.91976703510474
2024-04-30,15.560177244437675,12.676425780907872,10.130394551845871,7.964710178746949,1.487906044395648,2.279862935748769,4.161841401551905,5.744416234556966,3.051628795523319,2.569599047972811
2024-05-02,23.657445479863874,19.421459093289183,15.438835794333167,12.144979786679748,2.2548620883399755,3.497286249730183,6.268852272913418,8.745624730488858,4.652801275837393,3.9178532285241987
2024-05-03,23.651123601952502,19.414981261892827,15.420498731138178,12.13912709027156,2.2625525120490257,3.5434339365901333,6.234303290471283,8.769425991784049,4.6494892334812805,3.915064350369163
2024-05-06,23.687312363987424,19.463251125027863,15.447648612092305,12.151096794179447,2.0960099792531595,3.550438066817031,6.246626328773066,8.77690016001087,4.658679648390271,3.922036921468567
2024-05-07,23.69888622294603,19.472034695434683,15.379257054301501,12.176213616326327,2.099564091169131,3.5521680111235763,6.249669985766714,8.74994949910319,4.664282258932254,3.9579745648965945
2024-05-08,23.705072232308076,19.481287595937086,15.355806362832222,12.158868357065625,2.056309478018618,3.5775144156116303,6.21266456289243,8.824581702203233,4.669015642505111,3.9588796506259722
2024-05-09,23.7079385894112,19.484186695153262,15.33474811865532,12.170484943005597,2.0597710074644024,3.609764664975549,6.2248831644456635,8.764209145455707,4.685080037705131,3.95893363372817
2024-05-10,23.662104164060626,19.484457848744466,15.214878467655529,12.172613941370088,2.037189102284466,3.60528980299022,6.2697320574226945,8.919127034149357,4.690061016705094,3.944546564617457
2024-05-13,23.235922088928955,19.15836764314622,14.913961575193913,12.3760806704392,2.046559236162994,3.640618031408762,6.4428835790807035,9.723907571222359,4.605498216241374,3.8562013881755224
2024-05-14,23.274142453827828,19.017747168139902,14.930879380997997,12.37690529190449,2.0595745078087573,3.6962530537650995,6.457720773296294,9.686025456455203,4.641463475948663,3.859288437855761
2024-05-16,23.318968531480937,19.057073180760533,14.964787465409954,12.135581908600638,2.082205445886932,3.778147777223128,6.489834403199119,9.724985607977016,4.585220749028409,3.8631949304333295
2024-05-17,20.89156710657677,19.74626208084019,15.313081812567079,12.464630468584167,2.1632430807649063,3.985907031903993,6.931144136931584,9.68286363913458,4.750648048801134,4.070652593895602
2024-05-20,20.897096516246922,19.723373901392822,15.340318954913673,12.42330076160796,2.1725763833687357,4.009153114451147,6.959278056689389,9.645307843672919,4.744496720697578,4.085097746958856
2024-05-21,20.904954898572274,19.92278595470922,15.268635262689404,12.477318313749658,2.1829653322562406,4.034739843275295,6.975420072306293,9.394873518746916,4.745518472957049,4.092788330737656
2024-05-22,20.822162333026085,19.910553412209854,15.278888243908058,12.55387259459934,2.1833207576372375,4.080751345508231,6.95728714226428,9.376175468707368,4.744810749699846,4.092177952439694
2024-05-23,20.87002598954395,19.928640741131385,15.300606440868203,12.568771398206625,2.1725398818068387,4.174702352742226,6.929356909898096,9.210339804724887,4.749121074527263,4.095895406550529
2024-05-24,20.870942307017707,20.003066479739243,15.381047704256053,12.570322177397095,2.1888711920813573,4.253897474911549,6.861423308504667,9.093560450367617,4.761356588555936,4.015512317168776
2024-05-27,20.814138773525137,19.96970948162921,15.387684462767586,12.563826547697824,2.1920273778536825,4.32852198431055,6.872753439576037,9.1039351353277,4.75622132697898,4.011181470333293
2024-05-28,13.331495134060594,12.76387314565513,9.8954513928789,8.056605990805668,1.3886044390830505,2.8368581573364606,4.427777459619047,5.777745377264416,3.046717672722531,2.569463579173678
2024-05-29,13.33124208079626,12.759728307704812,9.918967894512809,8.043552412684429,1.399000085331306,2.8711294227046142,4.435848986153877,5.790678449675982,3.046717672722531,2.569463579173678
2024-05-30,13.412835702751035,12.757001440632235,9.930115327105506,8.052339338249483,1.3860676673678365,2.8623380032626247,4.440233788406581,5.836617172095042,3.2648670385287293,2.569463579173678
2024-05-31,13.412835702751035,12.756957810759072,9.92463977802377,8.052744354362039,1.3799813000618435,2.84353352793013,4.458274740958753,5.801508954870036,3.2648670385287293,2.569463579173678
2024-06-03,13.382360236347909,12.756957810759072,9.940717386283687,8.063707363480884,1.3780179557695877,2.787861809776388,4.517742258077524,5.787094473745152,3.483758112178669,2.569463579173678
2024-06-04,13.314413386708953,12.788348674326208,9.94183451600414,8.123742342238849,1.4711079622898926,2.7925944874022917,4.529821027998066,5.738196871304922,3.489286858451611,2.569261805353644
2024-06-05,13.314413386708953,12.75462543078608,9.958259873304085,8.086951461450639,1.474297491830926,2.7804663351330086,4.578966220556871,5.873682205362965,3.490159387391847,2.569261805353644
2024-06-06,13.314413386708953,12.759206207722318,9.955424154248318,8.102158070326862,1.4120528914130144,2.7953211403405303,4.630052790007701,5.838733015035357,3.490159387391847,2.569261805353644
2024-06-07,13.316430237354309,12.754581804339068,9.983432333229901,8.100892248966815,1.4942982545957255,2.8584267959431138,4.654025522640691,5.82507401074043,3.490159387391847,2.569785322717786
2024-06-11,13.339312308812005,12.755781531631891,9.929989935640434,7.995445076096259,1.5059153666647125,2.8488944172710333,4.681531997481637,5.905224257431846,3.490159387391847,2.569785322717786
2024-06-12,13.403229416329006,12.75451636466855,9.846597982177357,7.959648398409,1.1971575205900034,2.8548276140646394,4.730677190040441,5.717331083348772,3.5126270076029296,2.569785322717786
2024-06-13,13.337026282988585,12.75451636466855,9.77402538757321,7.9610725837717,1.1887514459004267,2.9218596498982863,4.786344536427512,5.751189917886214,3.5126270076029296,2.57024340041141
2024-06-14,13.3352375986611,12.75451636466855,9.754567992205944,7.961023678524599,1.1898639202992278,3.0490307429377137,4.801766485446186,5.782366293076241,3.5126270076029296,2.57024340041141
2024-06-17,13.334343256497357,12.75451636466855,9.742614345724707,8.069611999206453,1.2881543054168367,3.060242739819749,4.807154351652145,5.788945117659175,3.5126270076029296,2.57024340041141
2024-06-18,13.39006537466125,12.838470514607334,9.671614206903365,8.07214406063753,1.157439672465286,3.1480553529353057,5.085274385013698,5.732821991335324,3.490537129043648,2.5700236432508383
2024-06-19,13.351398198376558,12.890337925034343,9.684766456057062,8.193349779621089,1.302360881506576,3.140443188831426,5.153631182439371,6.01504491669758,3.490537129043648,2.571986665512584
2024-06-20,13.345995721327276,12.78138643621644,9.53675110675282,7.983853736628908,1.37650936314845,3.063763272006424,5.15082606203511,6.4462219858297285,3.0912881313650606,2.5639634457430414
2024-06-21,13.38389826000695,12.76140788550256,9.479716270380772,7.985822103708412,1.477529727058362,3.033010262719774,5.127651117692167,6.2899465777916035,2.9582431975717527,2.5639634457430414
2024-06-24,13.354584753282653,12.753141651091468,9.488396907044663,7.986155937439008,1.4727750064736174,3.0419090058325065,5.127912845430778,6.293331240907306,2.890586577141123,2.5639634457430414
2024-06-25,13.332797156149368,12.752982972143881,9.487809136754095,7.98362667990564,1.4757598460953523,3.028741856828103,5.144499525702389,6.30734425887804,2.912390869912969,2.563957853585617
2024-06-26,13.3565052754295,12.753419184090156,9.498910730786832,7.982616805628815,1.3420208839261036,3.0097448265677573,5.1528529844735855,6.267155005358907,2.912390869912969,2.5644813079211493
2024-06-27,13.354671649430456,12.75285026761727,9.524964964015235,7.982644663707368,1.451552435937966,2.9548747926713888,5.144085659090929,6.227558237976777,2.912181265750425,2.4637353164287954
2024-06-28,13.35495516678938,12.754834889129752,9.516459443247454,7.980613807056352,1.4567866025642933,2.913263167992087,5.1398547077346475,6.2528318040944955,2.9248388764306514,2.4637353164287954
2024-07-02,13.354838664371318,12.751997517212166,9.49347714685519,8.024136695210393,1.4480939769670238,2.8876559878182464,5.1330273216142,6.256367384485937,2.92481336149651,2.463713823947672
2024-07-03,13.355776444377707,12.75814760934709,9.50366187390132,7.983568332134007,1.4464365053278248,2.8187182529299806,5.146810506824382,6.325483515663792,2.9241809052131313,2.4322436716402476
2024-07-04,13.29396894135538,12.752004814664062,9.630648303615812,7.981446823159299,1.448589998092634,2.901850800927085,5.184687384327886,6.038879926612556,3.02683743950856,2.4351408787669104
2024-07-05,13.2933583330337,12.751965561271955,9.659172435214327,7.985410543464609,1.4491351840941347,2.8177176971755022,5.22058243066669,6.034181382806983,3.02683743950856,2.4352935308473307
2024-07-08,13.288887807821393,12.753906423437297,9.642572611840635,7.983896976279803,1.3945124316103414,2.8031952505419278,5.21225198856376,5.970447089332189,3.0839645584088466,2.4352935308473307
2024-07-09,13.310278309614146,12.755981907409982,9.63978361613211,7.981583981594502,1.438404145814965,2.78850060036362,5.1989372449135,5.894459100692876,3.040329787745911,2.4352775986962514
2024-07-10,13.30215805712821,12.757617454714357,9.748492993629373,8.056519961475402,1.5161880278914286,2.8878546472798745,5.092103294991918,5.969149748478121,3.040329787745911,2.4355174789675598
2024-07-11,13.419284579458793,12.751743094973392,9.755713872676115,7.982887721189661,1.5329193178744773,2.897767178655138,5.0595334472057285,5.890381764329641,3.0402966374194453,2.435556344408976
2024-07-12,13.417645909771075,12.750892619648402,9.76068588226836,7.982603051833443,1.5157789690170007,2.9040912259435205,5.056545880038458,5.940574157549237,3.0402966374194453,2.435556344408976
2024-07-15,20.589577825901344,19.69381255993616,15.010807986670105,12.329105665747555,2.2896219002879095,4.455897135827121,7.790627570980904,9.384506491917636,4.695346824070817,3.7606960386604467
2024-07-16,20.56899663712781,19.645410888606392,14.97988018828376,12.294797222752237,2.488774182678362,4.43278688612694,7.786958965965969,9.368599850019121,4.68299345790671,3.7508017205326967
2024-07-17,20.623400919605032,19.682477114361127,15.021112759933644,12.326179662785371,2.3034793540539287,4.516652494652082,7.685741980876003,9.389658923408541,4.692270414760476,3.759026375563796
2024-07-18,20.65707524191635,19.68899044794208,15.024883066597408,12.346480833257274,2.302116914734455,4.556364742815563,7.492114226653279,9.474576567536868,4.692649079053515,3.764748879493207
2024-07-19,21.148378110592567,19.597050589035263,15.055081241020012,12.28493171278288,2.377362870277735,4.625733794462988,7.158733354785267,9.337547563236056,4.668626545522428,3.7465542182848055
2024-07-22,19.233225381251724,17.753496527295315,13.69347204299894,11.13720425079006,11.500262729369206,4.218974354910428,6.499396485746738,8.327314194085439,4.236596159192217,3.4000578743599372
2024-07-23,19.211520778024575,17.742999724318317,13.658630829607594,11.121473350825172,11.475668695522424,4.213828778030226,6.628085674733775,8.273648961692617,4.276886408162533,3.3972567990827693
2024-07-24,19.21315410097493,17.73867839857187,13.653446079394529,11.126121464831588,11.479194869339919,4.199855441774879,6.647565660999708,8.266672157364878,4.277250020018525,3.398061806729173
2024-07-25,19.16909862748074,17.75031176963591,13.669938568192071,11.168110993226135,11.425046617479511,4.2137127251958,6.709535650015503,8.211216769996039,4.281550196395371,3.401478082382916
2024-07-26,19.179248263615335,17.759527726945013,13.680643271525044,11.152333321337542,11.429525742561003,4.1884834312206705,6.5598210462343705,8.362104509216621,4.283817187526771,3.404495499817627
2024-07-29,19.181286017013086,17.79876849606521,13.678844953321684,11.1510222361338,11.432662103970102,4.16904828015639,6.410483707606862,8.490729895898552,4.282968467348515,3.404185842485799
2024-07-30,19.210179827735217,17.74845432440604,13.664692572148244,11.194016207860564,11.419698114110673,4.100235980806276,6.510794350995382,8.459356264611467,4.289957285089536,3.4026150722366046
2024-07-31,13.771480080242583,12.746326642625617,9.79981047865308,7.998396566480424,8.193111474401109,2.914815281967666,4.673813651767665,6.174076641831952,3.0779056215752814,2.4412662791059114
2024-08-01,19.180817254749062,17.70321675785201,13.640645574260782,11.149024785301341,11.385558698741555,3.9994252230082945,6.531678818698407,8.720319717596677,4.286734319704859,3.4025788500870133
2024-08-02,19.13161442915216,17.552418671748015,14.056021729699491,11.16020140448003,11.34951033546922,3.9523275673416998,6.527737554962056,8.603748505746097,4.273971438832823,3.3924483625684023
2024-08-05,19.12105891794191,17.404926769477107,14.043350341588685,11.112483378806912,11.346474077317707,3.9875736249217746,6.526685976471493,8.793001062168136,4.272668440035943,3.391777411270333
2024-08-06,19.115021246043394,17.526281348304693,14.034560603515004,11.093862741585427,11.345443322735882,3.996542782714288,6.538786811239369,8.677120284679193,4.2811106397709064,3.391270219411847
2024-08-07,19.117197775085064,17.519946213300315,14.016954107697394,11.10115408977047,11.342059485861137,3.9897021044115544,6.577148465970723,8.666481870225834,4.279422736376409,3.389933151301103
2024-08-08,19.128884330478535,17.49225334606653,14.07980122118094,11.158036765230284,11.264065636265734,3.900696015257557,6.727914241504775,8.573751620558472,4.28325697168583,3.3913398517713444
2024-08-09,14.103705055388641,12.88313280716094,10.399892235662845,8.224497688769116,8.310687319077308,2.784595377141639,5.18127897848062,6.308338067960668,2.998944678386212,2.5019439088974305
2024-08-12,18.38817756795861,16.763194351018406,13.5622064058509,10.726007666713027,14.793759723189096,3.549163842822228,6.778295382559278,8.266907171358966,3.909974509966141,3.262313378563349
2024-08-13,18.392870067715915,16.76189228788858,13.563116153562662,10.714873084994172,14.813055751434396,3.5151537706530194,6.814411798318202,8.27349834486888,3.8891707355676064,3.261958004996573
2024-08-14,17.54421340492479,15.965528648205076,17.339238779116645,10.232256143840237,14.208164421608291,3.357544913702405,6.532192027998087,7.997205723496663,3.7110733064621257,3.1125826306456847
2024-08-15,17.54479544115995,15.998476450766539,17.33242479056565,10.205693158265317,13.64751028430623,3.3512115642783953,6.527436287877002,8.568153022580354,3.7111964227903327,3.1131025774102343
2024-08-16,17.554624152877544,16.005041890948167,17.33185266903228,10.14800434013349,14.243095809998286,3.3554461989134197,6.514196479374119,8.031170892244898,3.7028091948342863,3.1137583716435127
2024-08-19,17.726059017892396,16.013097321678643,17.34151644084715,10.150780125328263,14.201845089296247,3.348561334367491,6.523401422526495,7.874764542528808,3.7046599776079048,3.1153147279265987
2024-08-20,17.72219537721061,16.00885655807956,17.346398422241265,10.148074267612635,14.205040823390199,3.2933921755256743,6.529305128992233,7.92858051805644,3.7036724394423235,3.114484289449054
2024-08-21,17.707017413015613,16.009319098978285,17.337237853961128,10.147267165149234,14.232700628849276,3.286516423684586,6.550183489122537,7.912143463899696,3.703377876841511,3.1142365864981345
2024-08-22,17.60333980779715,16.02446880249596,17.35193443233226,10.149751883470767,14.305286495953565,3.2697541299183253,6.56287799435835,7.913302589963364,3.704284707292744,3.1149991564175155
2024-08-23,17.561343290411852,16.03556722619158,17.339061430805224,10.141994566082731,14.294269835792702,3.275143121686429,6.584164735497811,7.945218158269178,3.7106192303546957,3.112618404907801
2024-08-26,14.117617789856757,12.892489455604483,13.90665913592431,8.164502315152152,11.485128801053015,2.658114348835873,5.319459189275009,6.367366388715377,2.983313195368197,2.502390522697945
2024-08-27,14.112102109420398,12.89592838186845,13.90451538968184,8.154032571133586,11.321490933708587,2.6752643187756378,5.3182086706335685,6.321309429860057,2.983313195368197,2.5031944275388716
2024-08-28,17.62807804368645,16.096927737151653,17.403639314301593,10.184293492276728,14.15145600161319,3.2881033075057062,6.6257930189640755,7.794954459862175,3.69873851322703,3.128016111411399
2024-08-29,17.56952429013223,16.09956640077933,17.402171067716218,10.187164874504989,14.149649792922053,3.3258317361996506,6.653558516474882,7.783823287552548,3.699344823135511,3.129365210582591
2024-08-30,17.54241774291445,16.070211627256565,17.379611649788217,10.165268631356323,14.12566930199731,3.3188439109217724,6.646343753669487,7.933556159223965,3.6935846673278974,3.1244925555440153
2024-09-02,17.502556547939886,16.052868344173486,17.34282241289672,10.14870818715522,14.470729007401214,3.364208312834914,6.64657623426579,7.664561197612282,3.68756737403211,3.1194023816883787
2024-09-03,17.500130974090773,16.057506910742017,17.33814623876292,10.150456069166488,14.46634428138503,3.392211273916427,6.652955834609381,7.634124959456344,3.6881923737839597,3.11993108408666
2024-09-04,17.49471616531339,16.05415297565581,17.33497660426995,10.20831407162113,14.376066579035863,3.4431205383883294,6.731391873147012,7.549410430103411,3.687051190528371,3.1207995719367383
2024-09-05,17.493630035126206,16.039111242926197,17.327860906798016,10.145713624861765,14.396940288847231,3.405236235537254,6.776162450752096,7.608630604514236,3.6864358641799226,3.1202787464570783
2024-09-09,14.065368441334538,12.893630687848939,13.794425087854965,8.158622331838716,11.539193813319844,2.751251190795211,5.468916487855155,6.101655249892971,3.0815682314814334,2.508129510034559
2024-09-10,14.064046241178115,12.894769553040252,13.785269504944411,8.156779781943314,11.538083308104865,2.7425868830652256,5.4869373547059235,6.073131723586538,3.0815682314814334,2.5094246900560515
2024-09-11,14.057983056883709,12.89347437301876,13.760705745916102,8.16226147506945,11.4365410604357,2.740510128892832,5.430753338601173,6.18731340977855,3.0815682314814334,2.5112111452581107
2024-09-12,14.058993708522353,12.892783401619454,13.759655686001379,8.1551306981417,11.43085937225417,2.738600885217928,5.406234800034788,6.257931246221794,3.0814030878241567,2.511076567484208
2024-09-13,14.062745063397852,12.892783401619454,13.743935722713566,8.158777684965488,11.61896302386856,2.724622622408027,5.378412251374825,6.031744063206257,3.0814030878241567,2.5117017932967918
2024-09-16,14.073373902211772,12.89181430160995,13.73399909819215,8.156965467947714,11.60059478267459,2.61627992088464,5.39560596122087,6.016608194804358,3.0814030878241567,2.5117017932967918
2024-09-17,14.073373902211772,12.891800903913966,13.721360604980642,8.156954392519033,11.598509207999758,2.5995104714114206,5.392524491144565,6.058429728044009,3.0814030878241567,2.5117017932967918
2024-09-19,17.62015345540653,16.14318183014917,16.998759714478318,10.207582960581531,14.522037406141095,3.2551208727270153,6.752547920411191,7.507888802340677,3.84898667660239,3.1437403611620782
2024-09-20,17.629234021919345,16.174973549894577,17.002333300039766,10.23239161734045,14.505528736500692,3.2600575996041616,6.762788856496611,7.42815593671682,3.8548240622845524,3.149712319203025
2024-09-23,17.631252330674975,16.193652707313074,16.939859979966617,10.232172550663925,14.486083113099355,3.334091655820412,6.748439769410468,7.4285123679232745,3.8549775821438677,3.150957942984029
2024-09-24,17.635966494584764,16.191067681989892,16.936801827981938,10.233277174160028,14.5006750172573,3.453115892728887,6.665865038156367,7.374898943146696,3.8562961907727824,3.1520357392213434
2024-09-25,17.62669100487013,16.16427971075286,16.924551849804608,10.22722899557416,14.51114308095978,3.4975511009575273,6.66237327128789,7.381991193491497,3.8540170022347553,3.1501727900667964
2024-09-26,17.655131979700407,16.156326471916042,16.864387996703957,10.222190634288948,14.500681218957812,3.5002774946793616,6.515617853131843,7.561084704768993,3.8756807628208807,3.148620883031756
2024-09-27,17.659203329779867,16.32271342149159,16.827851121511273,10.212214223091017,14.509241471324112,3.512247308751721,6.414386673402414,7.521463872986091,3.8742527997560026,3.1464257779059155
2024-09-30,14.110983315963274,13.051971413125111,13.404221369716707,8.151743754908258,11.848373334575141,2.7385856531765382,4.971610623183187,5.925648097658953,3.0937390449101048,2.510515524274771
2024-10-02,17.77332291788033,16.366341939262643,16.82100260040761,10.214599888718197,14.928298616233143,3.400866284704554,6.392722453656879,7.082695221193205,3.8747030828243116,3.1454469951191215
2024-10-03,17.691337082285152,16.361648811393888,16.83111580210556,10.222899954860955,15.086012089697807,3.2967322657879725,6.55238793843168,6.926234312364432,3.8791957768121996,3.1524359662603536
2024-10-04,17.692541755362978,16.394374063293007,16.806962645401992,10.239496964459315,14.937569238474953,3.3009521515704363,6.56077513110411,7.026807882101581,3.871818178751801,3.168701989479831
2024-10-07,17.684906740671693,16.37518980982569,16.800580502074737,10.239597983770862,14.928819426481613,3.2971176750329,6.553153954803113,7.083052498134334,3.869562152439586,3.1680192567654717
2024-10-08,17.69790045065118,16.3706713444518,16.772479229538867,10.223206732543188,14.945740012109532,3.2968923663072025,6.552706144651224,7.105712762050549,3.869297725687646,3.16539323200881
2024-10-09,17.751935372503315,16.37495086865799,16.749258962361246,10.232083835705033,14.993526050897717,3.297754220435842,6.554419114386676,7.010662658307147,3.8691882063345493,3.166220710410487
2024-10-10,17.746877002325746,16.370416957489443,16.753198529612366,10.234382961441716,15.037327417298563,3.4383356574781643,6.514032059924836,6.871937562547584,3.866751344676431,3.1667405072051533
2024-10-14,17.754357190628028,16.37416791031185,16.738476042145965,10.245885956036483,15.055713174250121,3.3934137861453757,6.48651786802866,6.91453278556684,3.8669042558554807,3.170031031031195
2024-10-15,17.785893957495098,16.390944384175477,16.759257617773898,10.250603615913633,15.095962622744786,3.361013781112454,6.206746885440635,7.09342689640968,3.8845136186529294,3.1716366202814115
