date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,GRAND CAPITAL SECURITIES LTD,TOTAL_CCASS_PCT
2024-06-05,12.305389221556887,7.967065868263473,0.0,4.535919161676646,8.077844311377245,6.826347305389222,0.0,0.0,0.0,39.712565868263475
2024-06-06,12.305389221556887,8.008982035928144,0.0,4.535919161676646,8.032934131736527,6.826347305389222,0.0,0.0,0.0,39.709571856287425
2024-06-07,12.305389221556887,8.12874251497006,0.0,4.535919161676646,7.874251497005988,6.826347305389222,0.0,0.0,0.0,39.6706497005988
2024-06-11,12.107784431137725,8.428143712574851,0.0,4.535919161676646,7.784431137724551,7.038922155688623,0.0,0.0,0.0,39.8952005988024
2024-06-14,12.107784431137725,8.443113772455089,0.0,4.535919161676646,7.784431137724551,6.994011976047903,0.0,0.0,0.0,39.865260479041915
2024-06-17,11.775449101796408,8.488023952095809,0.0,4.667655688622754,7.754491017964071,6.907185628742515,0.0,0.0,0.0,39.59280538922156
2024-06-18,11.505988023952096,8.676646706586826,0.0,4.937116766467066,7.721556886227544,6.8562874251497,0.0,0.0,0.0,39.697595808383234
2024-06-19,11.505988023952096,8.676646706586826,0.0,5.119751497005988,7.721556886227544,6.8952095808383245,0.0,0.0,0.0,39.91915269461078
2024-06-21,11.505988023952096,8.676646706586826,0.0,5.119751497005988,7.721556886227544,6.826347305389222,0.0,0.0,0.0,39.850290419161674
2024-06-24,11.233532934131736,8.754491017964073,0.0,5.272446107784432,7.721556886227544,6.826347305389222,0.0,0.0,0.0,39.80837425149701
2024-06-26,11.14071856287425,8.775449101796408,0.0,5.380230538922156,7.721556886227544,6.796407185628743,0.0,0.0,0.0,39.8143622754491
2024-06-27,11.302395209580839,8.77245508982036,0.0,5.383224550898204,7.721556886227544,6.796407185628743,0.0,0.0,0.0,39.97603892215569
2024-06-28,11.18562874251497,8.77245508982036,0.0,5.383224550898204,7.721556886227544,6.796407185628743,0.0,0.0,0.0,39.85927245508982
2024-07-02,11.155688622754491,8.826347305389222,0.0,5.473044910179641,7.721556886227544,6.796407185628743,0.0,0.0,0.0,39.97304491017964
2024-07-03,11.179640718562874,8.859281437125748,0.0,5.505979041916167,7.721556886227544,6.796407185628743,0.0,0.0,0.0,40.06286526946108
2024-07-04,11.332335329341317,8.991017964071856,0.0,5.568853293413174,7.721556886227544,6.796407185628743,0.0,0.0,0.0,40.41017065868264
2024-07-05,11.386227544910179,8.991017964071856,0.0,5.6167574850299395,7.721556886227544,6.796407185628743,0.0,0.0,0.0,40.51196706586826
2024-07-11,11.386227544910179,9.0,0.0,5.6167574850299395,7.715568862275449,6.796407185628743,0.0,0.0,0.0,40.51496107784431
2024-07-15,11.338323353293413,9.0,0.0,5.733523952095808,7.715568862275449,6.796407185628743,0.0,0.0,0.0,40.58382335329341
2024-07-17,11.296407185628743,9.008982035928144,0.0,5.733523952095808,7.715568862275449,6.796407185628743,0.0,0.0,0.0,40.550889221556886
2024-07-18,11.296407185628743,9.08682634730539,0.0,5.733523952095808,7.715568862275449,6.796407185628743,0.0,0.0,0.0,40.62873353293413
2024-07-19,11.607784431137723,9.089820359281438,0.0,5.733523952095808,7.715568862275449,6.910179640718563,0.0,0.0,0.0,41.056877245508986
2024-07-25,11.607784431137723,9.089820359281438,0.0,5.700589820359282,7.715568862275449,6.910179640718563,0.0,0.0,0.0,41.023943113772454
2024-07-26,11.607784431137723,9.12874251497006,0.0,5.700589820359282,7.715568862275449,6.87125748502994,0.0,0.0,0.0,41.023943113772454
2024-08-02,11.577844311377246,9.161676646706587,0.0,5.700589820359282,7.715568862275449,6.87125748502994,0.0,0.0,0.0,41.0269371257485
2024-08-07,11.574850299401197,9.164670658682635,0.0,5.700589820359282,7.715568862275449,6.87125748502994,0.0,0.0,0.0,41.0269371257485
2024-08-15,11.574850299401197,9.188622754491018,0.0,5.640709580838323,7.715568862275449,6.87125748502994,0.0,0.0,0.0,40.99100898203593
2024-08-16,11.574850299401197,9.188622754491018,0.0,5.6377155688622755,7.715568862275449,6.87125748502994,0.0,0.0,0.0,40.98801497005988
2024-08-20,11.51497005988024,9.188622754491018,0.0,5.6377155688622755,7.715568862275449,6.87125748502994,0.0,0.0,0.0,40.92813473053892
2024-08-27,12.065868263473053,8.826347305389222,0.0,5.886218562874252,7.808383233532934,6.87125748502994,0.0,0.0,0.0,41.458074850299404
2024-08-28,12.029940119760479,8.946107784431137,0.0,5.967056886227544,7.84431137724551,6.87125748502994,0.0,0.0,0.0,41.65867365269461
2024-09-04,12.011976047904191,8.946107784431137,0.0,5.967056886227544,7.84431137724551,6.87125748502994,0.0,0.0,0.0,41.640709580838326
2024-09-09,12.011976047904191,8.946107784431137,0.0,5.967056886227544,7.898203592814371,6.87125748502994,0.0,0.0,0.0,41.69460179640719
2024-09-20,12.011976047904191,8.946107784431137,0.0,5.967056886227544,8.0,6.87125748502994,0.0,0.0,0.0,41.796398203592815
2024-09-25,12.011976047904191,8.946107784431137,0.0,5.964062874251496,8.0,6.87125748502994,0.0,0.0,0.0,41.793404191616766
2024-09-26,11.880239520958085,8.946107784431137,0.0,5.964062874251496,8.0,6.87125748502994,0.0,0.0,0.0,41.66166766467066
2024-09-30,11.880239520958085,8.94011976047904,0.0,5.964062874251496,8.0,6.87125748502994,0.0,0.0,0.0,41.65567964071856
2024-10-02,11.967065868263473,8.784431137724551,0.0,5.964062874251496,8.0,6.88622754491018,0.0,0.0,0.0,41.6017874251497
2024-10-03,11.973053892215567,8.781437125748504,0.0,5.964062874251496,8.0,6.868263473053893,0.0,0.0,0.0,41.58681736526946
2024-10-04,12.059880239520957,8.781437125748504,0.0,5.949092814371258,8.0,6.868263473053893,0.0,0.0,0.0,41.65867365269461
2024-10-07,12.059880239520957,8.781437125748504,0.0,5.949092814371258,8.0,6.688622754491018,0.0,0.0,0.0,41.47903293413174
2024-10-08,11.970059880239521,8.781437125748504,0.0,6.068853293413174,8.0,6.658682634730539,0.0,0.0,0.0,41.47903293413174
2024-10-09,11.77245508982036,8.631736526946106,0.0,6.068853293413174,7.97005988023952,6.658682634730539,0.0,0.0,0.0,41.1017874251497
2024-10-10,11.766467065868264,8.631736526946106,0.0,6.068853293413174,7.925149700598802,6.658682634730539,0.0,0.0,0.0,41.050889221556886
2024-10-16,11.766467065868264,8.721556886227546,0.0,6.068853293413174,7.925149700598802,6.562874251497005,0.0,0.0,0.0,41.04490119760479
2024-10-22,11.934131736526945,8.721556886227546,0.0,6.068853293413174,7.925149700598802,6.550898203592814,0.0,0.0,0.0,41.200589820359276
2024-10-23,11.778443113772456,8.721556886227546,0.0,6.068853293413174,7.925149700598802,6.550898203592814,0.0,0.0,0.0,41.04490119760479
2024-10-24,11.808383233532934,8.721556886227546,0.0,6.068853293413174,7.925149700598802,6.550898203592814,0.0,0.0,0.0,41.07484131736527
2024-10-25,11.808383233532934,8.721556886227546,0.0,6.368254491017964,7.925149700598802,6.251497005988024,0.0,0.0,0.0,41.07484131736527
2024-10-29,11.964071856287426,8.754491017964073,0.0,6.413164670658683,7.925149700598802,6.251497005988024,0.0,0.0,0.0,41.30837425149701
2024-10-30,12.137724550898204,8.730538922155688,0.0,6.6826257485029945,7.925149700598802,6.251497005988024,0.0,0.0,0.0,41.72753592814371
2024-11-06,12.119760479041917,8.760479041916168,7.79940119760479,6.976038922155689,7.925149700598802,5.961077844311377,0.0,0.0,0.0,49.541907185628745
2024-11-07,12.119760479041917,8.760479041916168,7.79940119760479,7.0688532934131745,7.925149700598802,5.961077844311377,0.0,0.0,0.0,49.63472155688623
2024-11-08,12.113772455089821,8.760479041916168,7.79940119760479,7.37424251497006,7.925149700598802,5.661676646706587,0.0,0.0,0.0,49.63472155688623
2024-11-14,12.164670658682635,8.760479041916168,7.79940119760479,7.37424251497006,7.925149700598802,5.661676646706587,0.0,0.0,0.0,49.68561976047904
2024-11-15,12.32934131736527,8.730538922155688,7.79940119760479,7.464062874251496,7.925149700598802,5.54191616766467,0.0,0.0,0.0,49.79041017964072
2024-11-18,12.32934131736527,9.029940119760479,7.79940119760479,7.467056886227545,7.925149700598802,5.54191616766467,0.0,0.0,0.0,50.09280538922156
2024-11-19,12.359281437125748,9.029940119760479,7.79940119760479,7.467056886227545,7.925149700598802,5.5359281437125745,0.0,0.0,0.0,50.116757485029936
2024-11-20,12.359281437125748,9.029940119760479,7.79940119760479,7.709571856287425,7.925149700598802,5.24251497005988,0.0,0.0,0.0,50.06585928143713
2024-11-22,12.386227544910179,9.002994011976048,7.79940119760479,7.7544820359281434,7.925149700598802,5.24251497005988,0.0,0.0,0.0,50.110769461077844
2024-11-25,12.386227544910179,9.005988023952096,7.79940119760479,7.81735628742515,7.865269461077844,5.24251497005988,0.0,0.0,0.0,50.116757485029936
2024-11-28,12.386227544910179,9.005988023952096,7.79940119760479,7.8443023952095805,7.865269461077844,5.24251497005988,0.0,0.0,0.0,50.14370359281437
2024-11-29,12.655688622754491,9.011976047904191,7.79940119760479,7.87424251497006,7.865269461077844,5.24251497005988,0.0,0.0,0.0,50.449092814371255
2024-12-06,12.577844311377245,9.011976047904191,7.79940119760479,7.87424251497006,7.865269461077844,5.302395209580838,0.0,0.0,0.0,50.43112874251497
2024-12-10,12.59880239520958,9.011976047904191,7.79940119760479,7.868254491017964,7.865269461077844,5.302395209580838,0.0,0.0,0.0,50.44609880239521
2024-12-13,12.392215568862275,9.011976047904191,7.79940119760479,7.868254491017964,7.865269461077844,5.302395209580838,0.0,4.844311377245509,0.0,55.08382335329342
2024-12-17,12.392215568862275,9.011976047904191,7.79940119760479,7.775440119760479,7.865269461077844,5.302395209580838,0.0,4.937125748502994,0.0,55.08382335329342
2024-12-18,12.458083832335328,9.011976047904191,7.79940119760479,7.709571856287425,7.865269461077844,5.302395209580838,0.0,4.937125748502994,0.0,55.08382335329342
2024-12-19,12.482035928143713,9.011976047904191,7.79940119760479,7.709571856287425,7.865269461077844,5.302395209580838,0.0,4.937125748502994,0.0,55.107775449101794
2024-12-23,12.649700598802397,9.032934131736527,7.79940119760479,7.718553892215568,7.919161676646707,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.38023053892215
2024-12-30,12.649700598802397,9.035928143712574,7.79940119760479,7.718553892215568,7.919161676646707,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.383224550898206
2025-01-03,12.649700598802397,9.044910179640718,7.79940119760479,7.718553892215568,7.919161676646707,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.39220658682635
2025-01-09,12.649700598802397,9.047904191616766,7.79940119760479,7.718553892215568,7.919161676646707,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.3952005988024
2025-01-10,12.6437125748503,9.071856287425149,7.79940119760479,7.628733532934132,7.949101796407186,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.35328443113772
2025-01-15,12.604790419161677,9.071856287425149,7.79940119760479,7.628733532934132,7.9880239520958085,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.35328443113772
2025-01-17,12.553892215568862,9.071856287425149,7.79940119760479,7.628733532934132,7.9880239520958085,5.311377245508982,0.0,4.937125748502994,4.0119760479041915,59.302386227544915
2025-01-20,12.547904191616766,9.09880239520958,7.79940119760479,7.628733532934132,7.9880239520958085,5.3293413173652695,0.0,4.937125748502994,4.0119760479041915,59.34130838323354
2025-01-21,12.547904191616766,10.404191616766468,7.79940119760479,7.730529940119761,7.9880239520958085,5.3293413173652695,0.0,4.718562874251497,4.0119760479041915,60.529931137724546
2025-01-22,12.547904191616766,10.404191616766468,7.79940119760479,7.730529940119761,7.985029940119761,5.335329341317365,0.0,4.718562874251497,4.0119760479041915,60.5329251497006
2025-01-27,12.538922155688622,10.413173652694612,7.79940119760479,7.730529940119761,7.985029940119761,5.335329341317365,0.0,4.718562874251497,4.0119760479041915,60.5329251497006
2025-02-05,12.335329341317365,10.874251497005988,7.79940119760479,7.730529940119761,7.955089820359282,5.335329341317365,0.0,4.718562874251497,4.0119760479041915,60.76047005988025
2025-02-06,12.335329341317365,11.248502994011975,7.79940119760479,7.730529940119761,7.883233532934132,5.2604790419161676,0.0,4.718562874251497,4.0119760479041915,60.98801497005988
2025-02-07,12.335329341317365,11.236526946107785,7.79940119760479,7.730529940119761,7.883233532934132,5.25748502994012,0.0,4.718562874251497,4.0119760479041915,60.97304491017964
2025-02-10,12.230538922155688,11.440119760479043,7.79940119760479,7.679631736526946,7.883233532934132,5.200598802395209,0.0,4.718562874251497,4.0119760479041915,60.9640628742515
2025-02-11,12.230538922155688,11.48502994011976,7.79940119760479,7.679631736526946,7.883233532934132,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.01496107784431
2025-02-17,12.263473053892216,11.482035928143713,7.79940119760479,7.679631736526946,7.883233532934132,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.044901197604794
2025-02-18,12.293413173652695,11.48502994011976,7.79940119760479,7.679631736526946,7.883233532934132,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.07783532934131
2025-02-19,12.29940119760479,11.48502994011976,7.79940119760479,7.739511976047904,7.913173652694611,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.17364371257486
2025-02-20,12.359281437125748,11.476047904191617,7.79940119760479,7.81735628742515,8.035928143712574,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.42514071856288
2025-02-21,12.568862275449103,11.17065868263473,7.79940119760479,7.81735628742515,8.035928143712574,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.32933233532935
2025-02-24,12.508982035928144,11.164670658682635,7.79940119760479,7.81735628742515,8.032934131736527,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.260470059880234
2025-02-25,12.491017964071856,11.344311377245509,7.79940119760479,7.739511976047904,8.032934131736527,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.34430239520958
2025-02-26,12.455089820359282,11.368263473053892,7.79940119760479,7.739511976047904,8.032934131736527,5.206586826347306,0.0,4.718562874251497,4.0119760479041915,61.33232634730539
2025-02-27,12.455089820359282,11.413173652694612,7.79940119760479,7.739511976047904,8.035928143712574,5.206586826347306,0.0,4.320359281437126,4.0119760479041915,60.98202694610778
2025-02-28,12.275449101796406,11.395209580838324,7.79940119760479,7.739511976047904,8.035928143712574,5.251497005988024,0.0,4.320359281437126,4.0119760479041915,60.82933233532935
2025-03-03,12.050898203592816,11.395209580838324,7.79940119760479,7.739511976047904,8.01497005988024,5.251497005988024,0.0,4.320359281437126,4.0119760479041915,60.58382335329341
2025-03-05,12.029940119760479,11.395209580838324,7.79940119760479,7.769452095808384,8.017964071856287,5.251497005988024,0.0,4.320359281437126,4.0119760479041915,60.5957994011976
2025-03-06,11.850299401197605,11.395209580838324,7.79940119760479,7.769452095808384,8.017964071856287,5.251497005988024,0.0,4.350299401197605,4.0119760479041915,60.44609880239521
2025-03-07,11.544910179640718,11.239520958083832,7.79940119760479,7.781428143712575,8.017964071856287,5.251497005988024,0.0,4.350299401197605,4.0119760479041915,59.99699700598803
2025-03-10,11.724550898203592,11.068862275449101,7.79940119760479,7.781428143712575,8.017964071856287,5.251497005988024,0.0,4.350299401197605,4.0119760479041915,60.00597904191617
2025-03-11,11.724550898203592,11.068862275449101,7.79940119760479,7.790410179640718,8.017964071856287,5.251497005988024,0.0,4.350299401197605,4.0119760479041915,60.01496107784431
2025-03-12,11.739520958083832,11.461077844311378,7.79940119760479,7.826338323353293,8.017964071856287,5.248502994011976,0.0,4.350299401197605,4.0119760479041915,60.45508083832335
2025-03-13,11.79940119760479,11.428143712574851,7.79940119760479,7.856278443113772,8.017964071856287,5.248502994011976,0.0,4.350299401197605,4.0119760479041915,60.51196706586827
2025-03-14,11.497005988023952,11.437125748502993,7.79940119760479,7.856278443113772,7.886227544910179,5.188622754491018,0.0,4.350299401197605,4.0119760479041915,60.0269371257485
2025-03-17,11.434131736526947,11.296407185628743,7.79940119760479,7.952086826347306,7.865269461077844,5.3982035928143715,0.0,4.350299401197605,4.0119760479041915,60.107775449101794
2025-03-18,11.488023952095809,11.173652694610778,7.79940119760479,7.964062874251497,7.865269461077844,5.3982035928143715,0.0,4.350299401197605,4.0119760479041915,60.05088922155689
2025-03-19,11.425149700598801,10.922155688622755,7.79940119760479,8.00298502994012,7.817365269461078,5.3982035928143715,0.0,4.350299401197605,4.0119760479041915,59.727535928143716
2025-03-20,11.464071856287426,11.011976047904191,7.79940119760479,8.00298502994012,7.751497005988024,5.311377245508982,0.0,4.350299401197605,4.0119760479041915,59.703583832335326
2025-03-21,11.449101796407184,11.008982035928144,7.79940119760479,8.00298502994012,7.7395209580838324,5.311377245508982,0.0,4.350299401197605,4.0119760479041915,59.67364371257485
2025-03-24,11.449101796407184,11.008982035928144,7.79940119760479,7.979032934131737,7.7395209580838324,5.311377245508982,0.0,4.350299401197605,4.0119760479041915,59.64969161676647
2025-03-25,11.45508982035928,11.005988023952096,7.79940119760479,7.979032934131737,7.7395209580838324,5.311377245508982,0.0,4.350299401197605,4.0119760479041915,59.65268562874252
2025-03-26,11.45508982035928,11.005988023952096,7.79940119760479,7.979032934131737,7.682634730538922,5.311377245508982,0.0,4.350299401197605,4.0119760479041915,59.5957994011976
2025-03-27,11.45508982035928,11.0,7.79940119760479,7.979032934131737,7.637724550898203,5.311377245508982,0.0,4.350299401197605,4.0119760479041915,59.544901197604794
2025-03-28,11.335329341317365,10.964071856287424,7.79940119760479,7.880230538922156,7.637724550898203,5.3293413173652695,0.0,4.350299401197605,4.0119760479041915,59.30837425149701
2025-03-31,11.335329341317365,11.224550898203594,7.79940119760479,7.7544820359281434,7.637724550898203,5.404191616766467,0.0,4.350299401197605,4.0119760479041915,59.51795508982036
2025-04-01,11.32934131736527,11.293413173652695,7.79940119760479,7.766458083832335,7.637724550898203,5.404191616766467,0.0,4.350299401197605,4.0119760479041915,59.59280538922156
2025-04-02,11.32934131736527,11.305389221556887,7.79940119760479,7.772446107784431,7.637724550898203,5.410179640718563,0.0,4.320359281437126,4.0119760479041915,59.58681736526946
2025-04-03,11.32934131736527,11.098802395209582,7.79940119760479,7.772446107784431,7.637724550898203,5.410179640718563,0.0,4.320359281437126,4.0119760479041915,59.38023053892215
2025-04-07,11.335329341317365,11.236526946107785,7.79940119760479,7.772446107784431,7.637724550898203,5.410179640718563,0.0,4.320359281437126,4.0119760479041915,59.52394311377246
2025-04-08,11.335329341317365,11.260479041916167,7.79940119760479,7.772446107784431,7.637724550898203,5.410179640718563,0.0,4.320359281437126,4.0119760479041915,59.54789520958084
2025-04-09,11.308383233532934,11.278443113772454,7.79940119760479,7.769452095808384,7.637724550898203,5.419161676646707,0.0,4.320359281437126,4.0119760479041915,59.544901197604794
2025-04-10,11.308383233532934,11.278443113772454,7.79940119760479,7.727535928143713,7.637724550898203,5.42814371257485,0.0,4.320359281437126,4.0119760479041915,59.51196706586826
2025-04-11,11.308383233532934,11.275449101796408,7.79940119760479,7.727535928143713,7.637724550898203,5.42814371257485,0.0,4.320359281437126,4.0119760479041915,59.50897305389221
2025-04-14,11.311377245508982,11.275449101796408,7.79940119760479,7.727535928143713,7.637724550898203,5.42814371257485,0.0,4.320359281437126,4.0119760479041915,59.51196706586826
2025-04-15,11.18562874251497,11.275449101796408,7.79940119760479,7.727535928143713,7.637724550898203,5.42814371257485,0.0,4.320359281437126,4.0119760479041915,59.38621856287425
2025-04-16,11.182634730538922,11.182634730538922,7.79940119760479,7.727535928143713,7.637724550898203,5.4640718562874255,0.0,4.320359281437126,4.0119760479041915,59.32633832335329
2025-04-17,11.182634730538922,11.17065868263473,7.79940119760479,7.697595808383234,7.637724550898203,5.505988023952096,0.0,4.320359281437126,4.0119760479041915,59.32633832335329
2025-04-22,11.182634730538922,11.194610778443113,7.79940119760479,7.625739520958084,7.637724550898203,5.505988023952096,0.0,4.320359281437126,4.0119760479041915,59.278434131736525
2025-04-23,11.272455089820358,10.886227544910179,7.79940119760479,7.625739520958084,7.637724550898203,5.505988023952096,0.0,4.538922155688622,4.0119760479041915,59.278434131736525
2025-04-24,11.239520958083832,10.91616766467066,7.79940119760479,7.625739520958084,7.637724550898203,5.505988023952096,0.0,4.538922155688622,4.0119760479041915,59.27544011976048
2025-04-25,11.233532934131736,10.91616766467066,7.79940119760479,7.628733532934132,7.637724550898203,5.505988023952096,0.0,4.538922155688622,4.0119760479041915,59.272446107784425
2025-04-28,11.547904191616766,10.91616766467066,7.79940119760479,7.628733532934132,7.637724550898203,5.505988023952096,5.341317365269461,4.538922155688622,4.0119760479041915,64.92813473053893
