date,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES (INTERNATIONAL),CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HUATAI FINANCIAL HOLDINGS (HONG KONG),CS WEALTH SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-24,0.16761722596652956,0.3436823601217722,0.00033523445193305913,0.0002011406711598355,0.14314511097541627,0.021589098704489006,0.97399017664631,0.027489225058510848,0.0,0.015554878569693942
2024-04-26,0.22392404496394824,21.548957260363952,0.011942615731410571,8.243390508606147,14.564019884455192,5.156224342036515,45.304312777106006,1.4181856181050054,0.0,3.529042948631824
2024-04-29,0.779591782248268,24.109943799975973,0.010679339482852986,7.253941343727891,14.590647568447892,7.05637356329511,40.61619788816061,1.5858819132036683,0.0,3.9967428014577298
2024-04-30,0.01582306613124039,0.5899791119569907,0.0002681875615464473,0.18451304234395574,0.36858357521135987,0.17110366426663337,1.0199843434515257,0.04720101083217473,0.0,0.10888414998785761
2024-05-02,0.9405897887568909,21.31493339344203,0.011131240103631847,7.140690526479829,15.387269757255481,6.831798613604045,42.61316992672861,1.6724688255706845,0.0,4.087947928058795
2024-05-03,0.8504663726099504,19.121654433873722,0.010064690800117756,6.637663582677661,13.535499422538367,6.438885939375336,48.59232718296853,1.2983451132151906,0.0,3.515093261941127
2024-05-06,1.0688049332489453,20.49371892400403,0.009850736711971847,6.166561181694376,13.545748052632486,6.223202917788214,47.559356845400075,1.1106705642748258,0.0,3.822085844245077
2024-05-07,1.0289581350671173,19.727320310835964,0.009638952084937867,6.137602740084187,17.860464939191345,9.25821347758282,41.04506771568667,1.233785866872047,0.0,3.698947862594907
2024-05-08,0.22638478047968136,20.980445932911103,0.007286985562805594,7.228201450270441,18.00076595934246,9.463365250896864,39.058242616637976,1.3772402713702572,0.0,3.658066752528408
2024-05-09,0.22347020050106822,21.737883535837785,0.007208716145195751,7.011677903893733,18.412952121365368,9.376136799517939,38.266268204080774,1.350432824533337,0.0,3.613969694124802
2024-05-10,0.25528288242145214,22.373039531842686,0.0071574639931248265,7.054873675890037,18.787834802009158,8.710633679632913,37.99420469683762,1.548398043846004,0.0,3.268575223527004
2024-05-13,0.4902183939603,22.572177340930256,0.007139102824664563,7.020117777586821,18.554021365002647,8.695427240441438,37.89673749426105,1.5967793317833072,0.0,3.167381953209511
2024-05-14,0.3943303705101872,23.62469097942033,0.007169643100185224,6.964113331313247,18.423083841782514,7.881827648136955,38.05885545681656,1.6394583889090208,0.0,3.0064703400110036
2024-05-16,0.3940900714965897,24.864440224369897,0.007208964722498592,7.98753291252844,19.12487157229347,8.393637925229195,34.48471954195584,1.6388379802480133,0.0,3.1046608071560606
2024-05-17,0.4387061893950814,23.95459026172817,0.007393924540366539,7.090773634211511,21.279189858532536,10.906038697040646,30.53386451944469,1.6734915876362932,0.0,4.115951327470707
2024-05-20,0.46055098278218953,24.32530712464653,0.007468394315386857,8.354643774146096,20.13282937604279,11.294701669636723,29.53442502836185,1.7500937345723202,0.0,4.139979915496114
2024-05-21,0.8797666416469412,22.809332675133824,0.0075408569284023536,8.576467946569611,20.0516714598448,11.791386617045147,29.82098483239578,1.814832900768833,0.0,4.248016069666659
2024-05-22,0.022970590263246705,0.5884665736917488,0.00019974426315866702,0.22684290152719283,0.5144221743158837,0.323918613422305,1.4841508100560012,0.05106794994756586,0.0,0.10666343652672818
2024-05-23,0.6197433586043476,17.9569625503063,0.006075915280434782,6.904265063667389,14.710220258612422,9.749818720004345,45.14559989202694,1.61821876968913,0.0,3.289095471808695
2024-05-24,0.5626132145256127,18.60731898673684,0.0060713656243771156,6.878857252419272,14.604087158339214,9.370140946955349,45.11179478735619,1.6068881019184764,0.0,3.252228186124675
2024-05-27,0.4980292000544539,19.42574943905947,0.006024546774852264,6.825811495907616,14.435239807184782,9.18542564939142,44.763918796579915,1.666791274375793,0.0,3.1930097906717005
2024-05-28,0.46658228097074134,19.582981226277585,0.0060333915642768274,6.835832642325645,14.448388025592118,9.140588219879394,44.829637837425715,1.6591826801761276,0.0,3.030773695788393
2024-05-29,0.5824114522485989,19.482166893850795,0.006045793621957774,6.845853644596852,14.461965579805614,8.99614090947317,44.921788288519856,1.6746848332823034,0.0,3.0289426046008447
2024-05-30,0.5024945784460196,19.423681214055904,0.006042018979310859,6.835537471927018,14.572769744275776,9.016706323458237,44.893741731119405,1.6796812762484186,0.0,3.069345641489916
2024-05-31,0.013216412078998466,0.6560467160604312,0.00019974426315866702,0.22611050589561107,0.4895540135526296,0.295754672316933,1.4841508100560012,0.05519599805284499,0.0,0.09980555015828062
2024-06-03,0.4622859906688635,19.485405085028557,0.0060694003151273105,6.870561156724116,14.768291437712872,8.663057383125047,45.09719203847627,1.7297790898112835,0.0,2.9173584181378605
2024-06-04,0.26030354414810375,19.305948270805597,0.00612478927407303,6.906720704729687,14.805069292088893,8.65024405141581,45.508746127627504,1.6679842789725552,0.0,2.888858940937779
2024-06-05,0.14605853286512074,19.283811891562795,0.006128330050284787,6.908670743354382,14.78911486833579,8.918762999847793,45.535054997778786,1.689376317195173,0.0,2.7230213190098733
2024-06-06,0.25442003934351487,20.014376428356503,0.005986353866906232,6.744625356714355,15.069073444320733,9.037398887739442,44.48013575134937,1.6622109237109641,0.0,2.731772814598211
2024-06-07,0.36532138173377643,19.48479705664622,0.005940185068841894,6.73220974468748,15.72111955776827,8.93997852860705,44.137089808687826,1.5800892283119439,0.0,3.0334545084885938
2024-06-11,0.4502686902050323,19.663046499828948,0.003941082627615162,5.933299895874627,16.037668237181528,9.555154830652961,43.92487334887604,1.485788150610916,0.0,2.945959264142334
2024-06-12,0.5158178317073826,19.24078518745922,0.0039003238692429686,5.9167913096415825,17.335531581868196,9.507039431279736,43.47060139659287,1.3534123826273101,0.0,2.6561205549544615
2024-06-13,0.5367111074423495,19.36656755530489,0.0038681881617466636,5.846766406480081,17.237184126897613,9.633722616830065,43.36580296923284,1.3422612921260921,0.0,2.667115737524324
2024-06-14,0.6774523338501199,19.5440686384356,0.0038328279142863923,5.797152220358169,17.242509135497425,9.725800832501722,42.969383389784824,1.287830179200228,0.0,2.75197044245763
2024-06-17,1.0811648487256664,19.245783981927275,0.0038169985833209756,5.799929347356223,17.39535078121556,9.803960861259926,42.791922620277916,1.3187730105373972,0.0,2.5592975501167143
2024-06-18,1.1855299075867534,19.05275112927675,0.0038089314299976015,5.806668353388468,17.43095573802665,9.87465473226878,42.70148271226009,1.4054956976691149,0.0,2.5386527980934015
2024-06-19,1.196812764784113,19.050459987416804,0.003808473396289938,5.828820927104296,17.452310296131657,9.942019801014881,42.696347750182426,1.2529877473793896,0.0,2.576432252590143
