date,HANG SENG BANK LTD,MONEYMORE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-06-12,0.0,14.361011381865405,10.551778575611744,28.915539938380057,26.70791638021032,6.04486542917526,0.0,7.9800371756677615,0.0,5.438851119089451
2024-06-14,0.0,14.360280076384468,10.556333545512413,28.91406747294717,26.70655633354551,6.044557606619987,0.0,7.979630808402291,0.0,5.43857415658816
2024-06-17,0.0,14.331088807013087,10.63651378477957,28.855291576673864,26.652267818574515,6.133909287257019,0.0,7.963409986024647,0.0,5.427518739677296
2024-06-18,0.0,14.330360545773305,10.6410549584572,28.853825240744975,26.65091343344259,6.133597581116447,0.0,7.963005310364103,0.0,5.42724293010138
2024-06-19,0.0,14.300565430157967,10.821775399984787,28.793833515048554,26.59550191434874,6.125915971500292,0.0,7.946448946474302,0.0,5.415958822485357
2024-06-20,0.0,14.235594033165905,11.080542164113178,28.7639768797799,26.474671243595242,6.118276584467049,0.0,7.935586461041419,0.0,5.3913526338373
2024-06-21,0.0,14.230565437892665,11.036257664067822,28.829510761234324,26.46531930461989,6.116115358413444,0.0,7.932783286655059,0.0,5.3894481871167965
2024-06-24,0.0,14.235594033165905,11.004820919255913,28.83969812463717,26.474671243595242,6.118276584467049,0.0,7.935586461041419,0.0,5.3913526338373
2024-06-25,0.0,14.233438485804417,11.018296529968454,28.835331230283913,26.470662460567823,6.117350157728707,0.0,7.934384858044163,0.0,5.390536277602523
2024-06-26,0.0,14.232720115073056,11.022787493375729,28.833875892699425,26.46932646932647,6.117041411159058,0.0,7.93398440457264,0.0,5.390264213793626
2024-06-28,0.0,14.229847357133846,11.020562634035574,28.848240191749717,26.46398385265548,6.115806736470292,0.0,7.932382994827804,0.0,5.389176233127286
2024-07-03,0.0,14.227693549607729,11.034030423046845,28.843873767059357,26.459978305289976,6.114881057490982,0.0,7.931182361696224,0.0,5.388360535808885
2024-07-05,0.0,14.227693549607729,11.028985141646274,28.848919048459926,26.459978305289976,6.114881057490982,0.0,7.931182361696224,0.0,5.388360535808885
2024-07-16,0.0,14.226975758645915,11.033473753247735,28.84746361274374,26.483868526599903,6.089347425775042,0.0,7.930782231415383,0.0,5.388088691572283
2024-07-23,0.0,14.227693549607729,11.034030423046845,28.848919048459926,26.485204712292827,6.084609369087561,0.0,7.931182361696224,0.0,5.388360535808885
2024-07-31,0.0,14.170498157480976,11.522323501809886,28.60229678348636,26.333509075985482,6.100349206802094,0.0,7.9093489715869,0.0,5.361674302848299
2024-08-01,0.0,14.174059389439526,11.485009115201885,28.60948491563678,26.34012703204178,6.101882304531768,0.0,7.911336694672983,0.0,5.378100548475281
2024-08-02,0.0,14.174059460682065,11.485009172928553,28.609484556809328,26.34012716443417,6.101882335201427,0.0,7.911336734437436,0.0,5.378100575507024
2024-08-05,0.0,14.164092518646875,11.587433134935583,28.589366885155325,26.321605263818782,6.097591601999046,0.0,7.865591802908159,0.0,5.374318792536227
2024-08-06,0.0,14.164803978200267,11.588015169400006,28.590802923374437,26.32292739282216,6.097897882813873,0.0,7.86598689002185,0.0,5.369565763367405
2024-08-09,0.0,60.359325887006044,5.351612790980897,13.203892503798556,12.156535254068224,2.8161499472261853,0.0,3.632694248234107,0.0,2.47978936868599
2024-08-14,0.0,60.336931442683394,5.382091386566801,13.203631346450392,12.152024951013924,2.815105102667857,0.0,3.631346450393628,0.0,2.478869320224003
2024-08-15,0.0,60.336931442683394,5.3844102540319305,13.203631346450392,12.152024951013924,2.815105102667857,0.0,3.631346450393628,0.0,2.4765504527588726
2024-08-16,0.0,60.321544899212945,5.401583382596701,13.200264283478806,12.148926058582838,2.8236603261814515,0.0,3.630420419376152,0.0,2.473600630571107
2024-08-21,0.0,60.31734993103608,5.41048019750339,13.199346291595674,12.14808118038411,2.823463959108453,0.0,3.6301679474251536,0.0,2.4711104929471355
2024-08-22,0.0,58.444986017677245,5.294190316820342,12.789613773430217,11.770981907211285,2.7358183308812793,3.0637571455846184,3.504003773542525,0.0,2.3966487348524836
2024-08-23,0.0,58.42267751894471,5.330339601459444,12.784731967443166,11.766488913836655,2.7347740667976423,3.062587706988493,3.5026662924501824,0.0,2.395733932079708
2024-08-26,0.0,58.40825168075244,5.353715613320314,12.781575137210007,11.763583510106962,2.734098791205091,3.0618314870309886,3.5018014074547965,0.0,2.3951423729194024
2024-08-27,0.0,58.387281356236464,5.387696484870244,12.776986166118773,11.759360028722414,2.7331171672519607,3.060732197152442,3.5005441551010334,0.0,2.3942824445466684
2024-08-28,0.0,58.367635348086,5.417288215435346,12.772686997386693,11.755403268318396,2.732197534741305,3.059702329546092,3.499366300653888,0.0,2.395720005832277
2024-08-29,0.0,58.40694059417053,5.30421216848674,12.781288229946464,11.763319453641454,2.7811759952412483,3.0617627582801155,3.501722802725059,0.0,2.3995779975083895
2024-08-30,0.0,58.403007687559615,5.310588631389933,12.780427585432916,11.762527355367263,2.7809887211716515,3.0615565905392517,3.501487009707648,0.0,2.3994164188317155
2024-09-02,0.0,58.07010244357732,5.566363421682953,12.817254602089353,11.7860717217493,2.7865552644303753,3.0676847301719388,3.4994995895509797,0.0,2.4064682267477817
2024-09-03,0.0,57.35215497139217,5.953613231262725,12.974190392774677,11.899264045135531,2.823245708825771,3.1030678056715164,3.4556891472250975,0.0,2.4387746977125113
2024-09-04,0.0,56.836388014589744,6.285863624484415,13.176224618496256,11.893372118126967,2.820230208960651,3.0997534287045347,3.451998136511868,0.0,2.4361698501255584
2024-09-05,0.0,56.70366045820911,6.26891727976602,13.145454751567229,11.988028975321098,2.815911486969041,3.0925147087164024,3.4439368347069026,0.10656025755840977,2.435015247185789
2024-09-09,0.0,55.96848775475253,6.526231660672489,13.239709996003882,12.17902608894217,2.897756465148142,3.114688588228578,3.4686304732545525,0.15299423417251812,2.452474738825141
2024-09-10,0.0,55.26510621333789,6.850048408223702,13.435844865880744,12.277464548094994,2.959166239535281,3.1072384532148756,3.460333731989293,0.19818896292499574,2.4466085767982233
2024-09-11,0.0,54.023815232158555,7.439120457581258,13.832471372629607,12.33574225662454,3.009441609297759,3.114475231473553,3.479809569476316,0.3128175269148657,2.4523067438435455
2024-09-12,0.0,50.347766514555104,8.571660802823935,14.115024210122968,12.82265649493155,4.07566098860905,3.306975069959708,3.5275948955539302,0.5503884070087436,2.682272616435016
2024-09-19,0.0,50.347766514555104,7.809941826035462,14.324032465949072,12.873747401911265,4.189454372336597,3.7760824885916326,3.467214732759722,0.5503884070087436,2.6613717908524053
2024-09-20,0.0,50.36531112427548,7.754585264429499,14.37548640392143,12.87823349711352,4.209499250792765,3.7773983343206607,3.4266067300879306,0.5505802000209081,2.6622991950378085
2024-09-23,0.0,50.35010508958743,7.6732816981548355,14.621967788009336,12.874345367349072,4.231452558728241,3.776257881719056,3.425572186676266,0.550413971689678,2.4966034580860925
2024-09-24,0.0,50.420363501052364,7.590962475435189,14.600509320092561,12.88765887182111,4.237357117108736,3.781527262578927,3.4303522215891253,0.5511820179773713,2.5000872123446167
2024-09-25,0.0,50.35127445857284,7.666492480984729,14.631597282703362,12.86999941938106,4.231550833188178,3.776345584392963,3.425651744759914,0.5504267549207454,2.4966614410962085
2024-09-26,0.0,50.254401316628226,7.721282785317742,14.737891308631102,12.84523823321473,4.223409557144678,3.769080098747117,3.407470937981711,0.5493677634705207,2.4918579988641762
2024-09-27,0.0,50.262556945297746,7.761948369596718,14.740283074640361,12.791681639560897,4.224094960993195,3.7696917708973308,3.4080239257189886,0.5494569186363267,2.492262394658444
2024-09-30,0.0,50.168346272663115,7.75434171400803,14.89314929016881,12.767705284106029,4.2161774404424435,3.762625970449733,3.4016360249453306,0.5484270325932269,2.487590970623286
2024-10-02,0.0,50.47339660626977,7.7745182628702905,14.808167960885822,12.690250215703191,4.113891285591027,3.741156169111303,3.3822260569456426,0.545297670405522,2.4710957722174287
2024-10-03,0.0,50.4096053311886,7.973803642212903,14.789452519101513,12.6742115240995,4.028264491296605,3.736427873843856,3.375653472740851,0.5446084908370197,2.4679726546791523
2024-10-04,0.0,50.379505551919344,8.168842651601272,14.7806216771734,12.64138160689885,4.025859198272991,3.619369136610516,3.373637856396477,0.5442833029039925,2.466499018223156
2024-10-07,0.0,50.46077437433789,8.689213664893437,14.43493911399182,12.563363595976625,3.9299668515839477,3.590508845273218,3.346736988392359,0.539943271782838,2.44455329376787
2024-10-08,0.0,50.5166475315729,8.746064043832627,14.354730536199428,12.462061361130372,3.942208227711405,3.582998942833434,3.412488206340726,0.5388139273169567,2.4439872230621456
2024-10-09,0.0,50.40091638029782,8.905220418949112,14.32184455558958,12.433511392376351,3.9377133589647624,3.597473149376793,3.4046703639436107,0.5375795311489912,2.4610708493529763
2024-10-10,0.0,50.346101122704454,9.106254744021117,14.32892635013425,12.252319613907488,3.9334307627819505,3.5935605931867363,3.419093906127859,0.5619186803974215,2.458394226738719
2024-10-14,0.0,50.33469628152998,9.138171233109448,14.325680435841385,12.206503641450238,3.8509893644734907,3.592746548267621,3.4183193829355862,0.7883201757863381,2.3445729366059194
2024-10-15,0.0,50.33355608159382,9.14929041465155,14.325355925292499,12.2062271352686,3.850902130454973,3.592665164059757,3.41824194991562,0.7883023184696062,2.335458880293575
2024-10-16,0.0,50.354087587105546,9.13489320718373,14.353860971049798,12.199875361169338,3.8184805393462127,3.5941306441561385,3.419636281230525,0.788623874001473,2.3364115347572376
2024-10-17,0.0,50.3734938393353,9.140680790288027,14.359392888314574,12.204577141496923,3.8448895387719477,3.59551580689405,3.346142075016153,0.7889278063046213,2.3463801135784
2024-10-18,0.0,50.35751113327063,9.269226846763136,14.35483688200433,12.139514328774263,3.8436696166528797,3.594375007082233,3.306553048759759,0.7886774920962278,2.3456356445965394
2024-10-21,0.0,50.35066450640713,9.304222703119159,14.352885192780503,12.13786383566921,3.843147029831975,3.571226249419336,3.306103488517012,0.7885702631966554,2.345316731059018
2024-10-22,0.0,50.35066450640713,9.31781874213979,14.352885192780503,12.13786383566921,3.829550990811344,3.571226249419336,3.306103488517012,0.7885702631966554,2.345316731059018
2024-10-23,0.0,50.461580387659396,9.231607753187914,14.384502708165375,12.051052039924148,3.837986987180215,3.5790931904118457,3.3133863989916765,0.790307379608707,2.3504831548707235
2024-10-24,0.0,50.46272639527621,9.234088457389428,14.384829387384318,12.051325725316527,3.8335320501902004,3.5791744734003297,3.3134616476466245,0.7903253278828138,2.350536535513541
2024-10-25,0.0,50.46960353423506,9.226261456168444,14.386789774340453,12.050696739463731,3.8317831306145163,3.579662248872838,3.313913211361339,0.790433034649586,2.350856870294028
2024-10-28,0.0,50.459288528573545,9.208479522203676,14.429267295704602,12.034608440916987,3.830999988645525,3.5789306355099866,3.3359448626676205,0.7902714855060121,2.332209240272053
2024-10-29,0.0,50.46272639527621,9.202293760290695,14.43025038323965,12.03542837676716,3.8312610003974337,3.5791744734003297,3.336172145574292,0.7903253278828138,2.3323681371714073
2024-10-30,0.0,50.468457214241106,9.19425359150531,14.431889160183974,12.034523877122254,3.831696099029016,3.5795809437283514,3.336551019249333,0.790415081483164,2.332633013457498
2024-10-31,0.0,50.358323206396435,9.308453247623483,14.432872605026748,12.028529568762849,3.8319572056468556,3.579824870242706,3.3367783847630297,0.7904689434292268,2.332791968108667
2024-11-01,0.0,50.261281583332384,9.453745791722872,14.427730987655721,12.005350321359344,3.8200387671590024,3.5842618936963695,3.330348337659688,0.7889456919711173,2.3282966254434987
2024-11-04,0.0,50.24419540164761,9.484526736846878,14.42282632097814,12.001269136194177,3.8187401556958154,3.583043433919931,3.3292161950843635,0.7886774920962278,2.327505127536856
2024-11-06,0.0,50.241961988734886,9.46315037909267,14.420254541745525,12.002901277241973,3.819259494316443,3.583530718406111,3.329668959733445,0.7887847501614969,2.350487890567449
2024-11-07,0.0,50.03004024258912,9.592472935441819,14.514538343819078,12.005894689111829,3.820211982089214,3.5889587938559204,3.3304993481834155,0.7889814657371196,2.3284021991724764
2024-11-08,0.0,50.03004024258912,9.61514481664116,14.514538343819078,11.983222807912487,3.820211982089214,3.5889587938559204,3.3304993481834155,0.7889814657371196,2.3284021991724764
2024-11-11,0.0,49.90197300574563,9.569247855305358,14.691583277614715,11.986491540213732,3.816819845649981,3.587901315714917,3.3295180245010823,0.7887489942317064,2.3277161410228806
2024-11-12,0.0,49.881622619708416,9.610657362619934,14.685591943541354,11.98160336214416,3.81526331887128,3.5864381435708053,3.323629031344518,0.7884273366788631,2.3267668815206677
2024-11-13,0.0,49.69035515753959,9.754661654986583,14.74520814699922,11.961234956468576,3.8312180873345634,3.5844079386823964,3.3194832837071337,0.7879810250546265,2.325449749227303
2024-11-14,0.0,49.612841236647256,9.924829028429322,14.722206522353472,11.956140846662521,3.8026338099813484,3.578816481094218,3.2939580625105975,0.7867518227547619,2.3218221895664954
2024-11-15,38.61362107584447,30.43625999459096,6.14134241312594,9.045581575972761,7.307060185987808,2.332822479421371,2.1955160433555476,2.0207623974535895,0.4826529267768354,1.4243809074707183
2024-11-18,38.61362107584447,30.43625999459096,6.142729346823575,9.045581575972761,7.307060185987808,2.332822479421371,2.1941291096579127,2.0207623974535895,0.4826529267768354,1.4243809074707183
2024-11-19,38.32130100548509,30.205845715504843,6.100355808207676,9.732765324872853,7.251742909643985,2.315162109522859,2.1775187022979567,2.0054644432668285,0.4789990571426605,1.41084492405525
2024-11-25,38.31549974195768,30.201273008773438,6.109065886805436,9.731291931876827,7.250645105797352,2.3203165319112333,2.177189059005677,2.005160846378806,0.47892654395320833,1.4106313435403406
2024-12-04,38.5857927889846,30.41432501541852,5.486913316748321,9.772221721746,7.261602001288919,2.3505443256390888,2.2064071735951827,2.019306062768958,0.48230508568537905,1.420582508125039
2024-12-05,38.55213143810625,30.38779226354088,5.587365768210866,9.791391164069154,7.264960223771576,2.265410259428247,2.204482355140446,2.017544466984692,0.48188433391261004,1.4470377268352799
2024-12-06,38.55213143810625,30.38779226354088,5.504282262363864,9.791391164069154,7.264960223771576,2.265410259428247,2.204482355140446,2.086780721857193,0.48188433391261004,1.4608849778097803
2024-12-09,38.63344642646518,30.45188685136232,5.488139097613943,9.837021002019025,7.266407176904023,2.256312053785151,2.2091320969409347,1.9107882521907458,0.4829007347584456,1.46396630796023
2024-12-10,38.709184063623155,30.511585225969256,5.498898134823806,9.856305658095058,7.294556021328217,2.260735364658283,2.157848269341731,1.7741072111340521,0.48384742121837787,1.4529326298080598
2024-12-11,38.72479814172155,30.52389264825543,5.501116218904089,9.829680990896383,7.289152855920829,2.261647274826308,2.1726279478958754,1.7734319036922157,0.4840425901842283,1.4396094277030929
2024-12-12,38.72210516067566,30.52176997058394,5.514641965521318,9.815089117448661,7.267783503362332,2.386664719504308,2.0751187421331165,1.7733085765547743,0.4840089291302443,1.4395093150856404
2024-12-13,38.72749149736749,30.526015621196418,5.543229539779801,9.816454419630126,7.268794469289673,2.386996710228893,2.07540739607314,1.731824536267466,0.4840762559205447,1.4397095542464478
2024-12-16,38.750669830819874,30.54428538620531,5.813783552434704,9.822329549804095,7.273144829601999,2.2631582610148024,2.069690242391766,1.5380011552406867,0.4843659746821348,1.440571217804625
2024-12-17,38.745277045222075,30.540034652397484,5.826891095447176,9.820962612985603,7.272132653274234,2.2628433057552204,2.0694022113517914,1.5377871173797777,0.4842985672834051,1.4403707389032308
2024-12-18,38.77225599353819,30.561300160848948,5.8309484517418335,9.897432683670699,7.305048985816047,2.2644189592864157,2.0708431687939113,1.3717421124828533,0.48463579202439894,1.4413736917967035
2024-12-19,38.722643726920595,30.522194482499636,5.895811456428159,9.996036078638637,7.267884587300152,2.247612954373179,2.054284859906674,1.3699868564712754,0.4840156609665014,1.439529336495198
2024-12-20,38.72803021345556,30.526440251222382,5.882721158460671,9.997426570313749,7.268895581351677,2.2479256070164215,2.0545706197792413,1.370177427544044,0.48408298962977386,1.4397295812264828
2024-12-23,41.30504983018763,33.74719299222389,7.197075144294118,6.762058534231576,5.133715643152756,1.971679379396099,1.6836479037915484,0.9227400107640629,0.49291984484902474,0.7839207171092923
2024-12-27,41.32038690752465,33.75972374357165,7.184895011417856,6.76456937043982,5.135621855448081,1.9501327441843197,1.6842730631416742,0.9230826355754415,0.49310287210144255,0.7842117965950652
2024-12-30,41.20410996945293,33.798019068777194,7.297972785337406,6.826992502082755,4.995279089141905,1.9964824585763215,1.679533462926965,0.9204850504489495,0.4917152642784412,0.789410348977136
2025-01-02,41.17057289258033,33.78530864425905,7.255036164190977,6.821435838620767,5.065206533602176,2.0022567935033946,1.678166447770029,0.9419338130561055,0.49131504467341236,0.7887678277437615
2025-01-03,41.135569725533685,33.75658441918492,7.322798262637464,6.830422326956843,5.075686165788744,2.0005544774050454,1.6693466407910542,0.9300434340633953,0.4908973292671657,0.7880972183716848
2025-01-06,41.13131253395822,33.75309089161828,7.310212786404143,6.829715434683778,5.097337675058122,2.0003474365466287,1.6691738772070537,0.9299471822526455,0.490846525449727,0.7880156568213991
2025-01-07,41.12827222228382,33.750595957468036,7.302280715370714,6.829210601205589,5.111744335170176,2.0001995764544134,1.6690504965388269,0.9298784431558212,0.49081024344631574,0.7879574089062841
2025-01-08,41.13131253395822,33.797444493315545,7.25107465080779,6.829715434683778,5.11212220895721,2.0003474365466287,1.6691738772070537,0.9299471822526455,0.490846525449727,0.7880156568213991
2025-01-09,41.12827222228382,33.86886348600932,7.191404907363262,6.829210601205589,5.104352614636346,2.0001995764544134,1.6690504965388269,0.9298784431558212,0.49081024344631574,0.7879574089062841
2025-01-10,41.07665560530502,33.82635753913618,7.226674245975645,6.894464274508791,5.061034354202271,1.9829244074666037,1.666955812382573,0.9877709818281146,0.49019426900887,0.7869685101859268
2025-01-13,41.07059157861326,33.82136385277151,7.1960819773171,6.893446464885054,5.104575332253195,1.9826316741279855,1.6667097245647768,0.9876251600831141,0.49012190306067843,0.7868523323233181
2025-01-14,41.045747776790094,33.96319670105527,7.038289742067078,6.963045474831898,5.079356882821807,1.9814323705263779,1.6657015236964117,0.9870277407908763,0.4898254259231254,0.7863763614970659
2025-01-15,41.023656009112926,33.94491692564043,6.976255515864678,7.069891581232973,5.069250137320608,1.9744675831204404,1.6648050047371001,0.9864964997069264,0.4895617905869949,0.8006989526769225
2025-01-16,40.93010596469805,33.8675091859366,7.144249548519033,7.053769452301174,5.079758572621311,1.9699650217189013,1.6610085956091407,1.0063152164717912,0.4884453974687642,0.7988730446552378
2025-01-17,40.92408512703964,33.862527259555094,7.157908672675721,7.052731839528102,5.079011337768413,1.9696752389463192,1.6607642604707948,1.006167187034565,0.4883735469232099,0.7987555300581415
2025-01-20,40.93432160526751,33.87099740670578,7.176619889279211,7.031689687517242,5.080281767854187,1.955454194331537,1.6611796729874382,1.0020047451766567,0.48849570543120413,0.7989553254492285
2025-01-21,40.92559017038538,33.863772603737225,7.21922085372895,7.029454273977338,5.071842832082321,1.9403265014912858,1.6608253375160438,1.001791014037578,0.48839150757779143,0.7987849054660866
2025-01-22,40.9472750755237,33.88171572180786,7.225989719210064,7.018460530818453,5.074530207639576,1.9413546063016751,1.5174652002251912,1.0096810158627365,0.5769605804929921,0.8065673421177545
2025-01-23,40.911447131875285,33.852069983493074,7.219667140919167,7.01893701265041,5.070090107975163,1.9396559647362015,1.5161374523449764,1.016150319660891,0.649983272489311,0.8058616138555259
2025-01-24,40.8843919805134,33.829683269223,7.236936370950854,7.014295319026992,5.0667372064058895,1.9383732507430553,1.5077869259002084,1.015478329236885,0.6715971005228023,0.8347202474769184
2025-01-27,40.833385315950345,33.750784325956694,7.345327251978703,7.1082865184000115,5.053077309771141,1.899261357590257,1.5059058368528622,0.9775178239220333,0.6927753947315313,0.8336788648464188
2025-02-03,40.6632878644484,33.6101904869787,7.7459101755052675,7.034826997774668,5.024719823727377,1.854808946639529,1.4996327653681298,0.9953702857852792,0.6898895372843639,0.8813631164882868
2025-02-04,40.65764235216748,33.60552419575821,7.744834767359018,7.0411574505398145,5.023291499972598,1.8618585703585977,1.4994245629418534,0.9952320929467857,0.6897937560512231,0.8812407519044227
2025-02-05,40.589426075538455,33.54914011635329,7.797494209691244,7.0293436434264045,5.0148633122389805,1.8733244578994401,1.4896139186256452,0.9935622708952638,0.7761749311545967,0.887057064176682
2025-02-06,40.56279502086789,33.52712825092493,7.865279119357014,7.024731633527129,5.004282928429532,1.8720953543895458,1.4886365707412201,0.9929103865570723,0.7756656764293135,0.8864750587763582
2025-02-07,40.560725181240635,33.52541742753108,7.879457207527365,7.0535320510717705,4.960289256047734,1.8938689818814036,1.4885606085457375,0.985570001348598,0.7756260957358788,0.8769531890697954
2025-02-10,40.57847352127159,33.54008729611762,7.839147604826446,7.042032679524064,4.947873934779516,1.8946976907004476,1.4892119647460793,0.986001261673212,0.8051371249165874,0.8773369214444335
2025-02-11,51.00023373159364,16.489534782469214,9.870806007360255,8.850636345721108,6.181971503077466,2.381312471642858,1.8716859380657105,1.2392357435185313,1.011920311275487,1.1026631652757346
2025-02-12,51.00023373159364,16.489534782469214,9.907469786754293,8.813972566327068,6.172805558228956,2.390478416491368,1.8716859380657105,1.2392357435185313,1.011920311275487,1.1026631652757346
2025-02-13,50.995559506734054,16.488023499328655,9.897396651987224,8.858990280406381,6.126414290231373,2.390259326639752,1.8715143960883331,1.2391221662641658,1.0301577772787887,1.102562105041266
2025-02-14,51.00023373159364,16.489534782469214,9.889137897057273,8.859802290569618,6.126975833986407,2.390478416491368,1.8716859380657105,1.2392357435185313,1.0302522009725068,1.1026631652757346
2025-02-17,51.00023373159364,16.489534782469214,9.898303841905784,8.850636345721108,6.108643944289387,2.3721465267943485,1.8716859380657105,1.257567633215551,1.0485840906695263,1.1026631652757346
2025-02-18,50.995559506734054,16.488023499328655,9.915726861547345,8.84982517562632,6.098918975891192,2.371929117079631,1.8715143960883331,1.2574523758242866,1.0484879868389096,1.102562105041266
2025-02-19,50.99088613859117,16.486512493184076,9.923982422939988,8.830685624475919,6.11668858453347,2.3717117472129177,1.8713428855520784,1.2573371395580075,1.0483919006227118,1.1024610633296523
2025-02-21,50.90691174250569,16.459361662221696,10.063175037397244,8.816142800287285,6.115764481996715,2.3678058911522926,1.8682610624934242,1.255266492527413,1.0466653552852483,1.1006454741330016
2025-02-24,50.925548808112794,16.4653874491463,10.066859174717074,8.819370397997428,6.090545902186995,2.368672746992252,1.859792512321583,1.2557260467053208,1.047048540401521,1.1010484214187326
2025-02-25,50.92088826250693,16.47303227341573,10.065937887516645,8.81856327703522,6.089988514635832,2.368455973533328,1.8596223099767089,1.2556111266181322,1.046952717821533,1.1009476569399512
2025-02-26,50.986680839560705,16.659259496831716,10.032209734395689,8.7933033075686,6.189492204144655,2.371516148393866,1.513811699052035,1.3030509903462433,1.04830543808446,1.1023701416220328
2025-02-27,51.005376368728136,16.66536802687726,10.035888292533127,8.79652758998428,6.191761734738309,2.372385723518061,1.4776992991928573,1.3035287862606966,1.0486898252336405,1.1027743529336271
2025-02-28,51.005376368728136,16.66536802687726,10.026721423431434,8.805694459085972,6.191761734738309,2.372385723518061,1.4776992991928573,1.3035287862606966,1.0486898252336405,1.1027743529336271
