date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD,THE BANK OF EAST ASIA LTD
2024-10-21,32.04980684981359,37.05621037656594,4.4030932473460815,2.8039737262169067,1.1222605202888851,1.655682729983483,5.43589002837312,0.5838214440425651,0.0
2024-10-22,32.04926448229809,37.05619231083542,4.423268844202791,2.799951793510177,1.0609103543803697,1.6572651297369505,5.435824095050059,0.5833599107811371,0.0
2024-10-23,32.16329774693209,37.05639011080461,4.3885879162726305,2.8155779910756675,1.0241837791689146,1.6622760622895971,5.451120626000243,0.5407010507605786,0.0
2024-10-24,32.27654666875495,37.07859460787856,4.273270534238694,2.8289624556570794,0.988210755906725,1.6597705960132738,5.45843922486003,0.5408329174067009,0.0
2024-10-25,32.30640978283571,37.07991327433977,4.258765203165243,2.8339074548866647,0.9700517956691638,1.6614189290898023,5.464307290612472,0.5367450513769101,0.6626540283607112
2024-10-28,32.3433760256765,37.08091737291668,4.266215668671153,2.8318635218717696,0.9241638511516859,0.0,5.464966623843083,0.5368769180230324,0.6619946951300998
2024-10-29,32.436737611131065,37.08151077282423,4.240369806031185,2.7963254607418144,0.8986183147982619,1.660759595859191,5.470702822949402,0.5375362512536439,0.6613353618994884
2024-10-30,32.47974901663004,37.08031408301067,4.228897407818547,2.752282000936972,0.9156173760165316,1.6656386617657153,5.4687907565806295,0.5378659178689496,0.0
2024-10-31,32.535419224556804,37.07955301466257,4.233974273694255,2.7547874672132955,0.8837056476549391,1.678561593085699,5.469713823103485,0.0,0.0
2024-11-01,32.582536495882756,37.05970708442117,4.196721946164709,2.7552490004747234,0.8515655262622629,1.679484659608555,5.471032489564708,0.5428768504215963,0.0
2024-11-04,32.56370607068314,37.056511164385746,4.170546416909437,2.7628313326267544,0.8830598966888783,1.6794187262854938,5.471494022826136,0.5782171115823681,0.0
2024-11-05,32.54951023062814,37.06884069579818,4.162436618172917,2.76085333293492,0.9182704010698657,1.678948951358683,5.47228522270287,0.5848104438884822,0.0
2024-11-06,32.5506957777101,37.07213736195124,4.145623620792325,2.755776467059212,0.9257208665757747,1.684882950434186,5.470900622918586,0.5840192440117485,0.0
2024-11-07,32.535035294816616,37.06640116284492,4.18168914850677,2.7529413341675832,0.920994700045429,1.6809928843735784,5.470834689595525,0.5785467781976738,0.0
2024-11-08,32.52465251070088,37.066366350050345,4.155513619251497,2.7470732684151415,0.9587633514278657,1.6819818842194956,5.4711643562108305,0.5352285849465039,0.0
2024-11-11,32.57147512600608,37.07869462872964,4.159733351927409,2.7297328044500615,0.9501012292440622,1.6724215523756303,5.452373359138405,0.5367450513769101,0.0
2024-11-12,37.40685941480265,37.090558473081295,4.091822029174434,2.7126560737772256,1.0360171623253127,1.6519822222266765,0.6518217108483502,0.5331846519316086,0.0
2024-11-13,37.42275653239261,37.105419910032595,4.07369036533262,2.714568140145999,0.9966328148612629,1.6451910899513786,0.6516239108791667,0.5346351850389537,0.0
2024-11-14,37.414791918833465,37.11729865531526,4.091822029174434,2.715952739930283,1.0091972667037632,1.643914686750238,0.6548546437091627,0.5275143861483503,0.0
2024-11-15,37.38288019047187,37.117289754316644,4.0938000288662675,2.721491139067419,1.0506351075145524,1.6455630198267668,0.6501074444487606,0.5279099860867171,0.0
