date,THE HONGKONG AND SHANGHAI BANKING,DELTA ASIA SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,12.814342804423177,0.0,10.235747045476591,4.85050530917539,5.289423298497203,4.474390296421111,2.5913129481612778,1.500132946812003,41.75585464896675
2024-03-04,11.8156822835613,0.0,10.268287916191934,4.862261421851768,5.318348516910841,4.4808984705641794,3.6183654871918574,1.4934801465768666,41.85732424284875
2024-03-05,11.811972335047567,0.0,10.307025291821937,4.865009317601063,5.352424412810871,4.500567619085453,3.4908584240765523,1.504616355666117,41.832473756109565
2024-03-06,11.817612752638226,0.0,10.320113953154108,4.833624913274422,5.353075230225178,4.5239970460005,3.6417451988877554,1.506134929632833,41.99630402381302
2024-03-07,11.825856439886113,0.0,10.3224279706272,4.833624913274422,5.3522074736727685,4.52369134259839,3.653098347115108,1.5056287383105942,42.016535225484596
2024-03-08,11.810743013264988,0.0,10.341301675642097,4.829503069650478,5.320389733417768,4.539744838817959,3.5498832247714205,1.5171988256760491,41.90876438124076
2024-03-11,11.810160893244413,0.0,10.312908102742902,4.829503069650478,5.328705733711688,4.5409741606005385,3.4131652874175225,1.4955772249118553,41.7309944722794
2024-03-12,11.772636460492063,0.054892254740111855,10.31095565049998,4.829503069650478,5.325668585778256,4.5409741606005385,3.3971768729393843,1.5029531556073328,41.734760210308146
2024-03-13,11.7951981308547,0.054892254740111855,10.295769910832822,4.830515452294955,5.315038568011245,4.540757221462436,3.3866914812644406,1.5004945120421738,41.71935753150289
2024-03-14,11.828679071168485,0.054892254740111855,10.298662432674185,4.830515452294955,5.314460063642972,4.52810243840647,3.328841044437167,1.4965172945102987,41.68067005187465
2024-03-15,11.820146131736463,0.054892254740111855,10.294757528188345,4.830515452294955,5.347724064818655,4.532368908122481,3.2589143289221987,1.529492043501845,41.668810712325055
2024-03-18,11.903260830552329,0.054892254740111855,10.298445493536084,4.829503069650478,5.355461560744303,4.534538299503504,2.945482614644268,1.5135108603283105,41.435094983699386
2024-03-19,11.715429248209261,0.054892254740111855,10.314571302801687,4.833263348044251,5.358787960861871,4.534176734273334,3.006984860296264,1.6252345164509845,41.443340225677765
2024-03-20,11.711452030677387,0.05453068950994138,10.298728599111307,4.833263348044251,5.357847891263428,4.538587830081413,4.050269617239686,1.7308838767067944,42.575563882634206
2024-03-21,11.7032083434295,0.05453068950994138,10.302344251413013,4.83058776534099,5.35965571741428,4.553701256702539,4.183591733951823,1.7216278068144304,42.709247564576515
2024-03-22,11.734592205408296,0.05453068950994138,10.315048171183758,4.830587295306191,5.36211436097944,4.567296109356948,4.147435210934776,1.726762033082851,42.7383660757622
2024-03-25,11.754803774087872,0.05453068950994138,10.31013088405344,4.863356060586109,5.367899404662167,4.580943388969732,3.9716675055920074,1.728063667911465,42.63139537537273
2024-03-26,11.762035078691282,0.05453068950994138,10.312517214572566,4.862199051849563,5.369707230813019,4.612471877040597,3.927328761416203,1.73522265946884,42.63601256336201
2024-03-27,11.767024678867633,0.05453068950994138,10.327845194001274,4.862199051849563,5.368622535122508,4.624403529636223,3.8834275111689056,1.734354902916431,42.62240809307248
2024-03-28,11.774190901729611,0.05453068950994138,10.312731767380148,4.911878620666307,5.375709213633849,4.62664523406328,3.7961998993902806,1.7465758076961928,42.59846213406961
2024-04-02,11.777589614893214,0.05453068950994138,10.320758515489931,4.893511106973648,5.416421458551043,4.627223738431552,3.7826050467358705,1.7107808499093164,42.58342102049452
2024-04-03,11.65830892005127,0.05453068950994138,10.351848244153986,4.893511106973648,5.40434517986335,4.625343599234666,3.7710349593704158,1.7161320153158397,42.47505471447312
2024-04-05,11.6611291288466,0.05453068950994138,10.357271722606542,4.893366480881579,5.389954883702566,4.625705164464836,3.774650611672121,1.7183737197428963,42.47498240142708
2024-04-08,11.663804711549862,0.05453068950994138,10.387978336752706,4.892643350421238,5.393751318619355,4.624757574309606,3.7581707577331347,1.7288591114178398,42.50449585031368
2024-04-09,11.651480435270795,0.05453068950994138,10.401790128545219,4.892643350421238,5.391075735916094,4.637990861733845,3.683673857708812,1.7284975461876695,42.441682605293614
2024-04-10,11.616553234036326,0.05453068950994138,10.425725746782504,4.921351629696773,5.3894848489033444,4.653538166631175,3.6047188222399646,1.745852677235852,42.41175581503588
2024-04-11,11.572514589001564,0.05453068950994138,10.43028146868265,4.965896466053775,5.3898464141335145,4.650645644789811,3.6757926757606945,1.7331255811338515,42.4726335290658
2024-04-12,11.572444011468635,0.05453068950994138,10.43396943403039,4.957518204227219,5.402501197189481,4.655996810196334,3.689305163855671,1.731896259351272,42.49816176982894
2024-04-15,11.552268671625123,0.05453068950994138,10.448432043237208,4.957518204227219,5.404793448435715,4.670459419403152,3.6244909806953136,1.7334148333179877,42.44590829045166
2024-04-16,11.549954654152032,0.05453068950994138,10.457181921807333,4.957518204227219,5.406890526770704,4.730189995427313,3.614945658618814,1.7347164681466014,42.50592811865996
2024-04-17,11.542506410410521,0.05453068950994138,10.46593180037746,5.023684641348415,5.405444265850022,4.736698169570381,3.5394833794299356,1.7414415814277722,42.50972093792444
2024-04-18,11.55364261949977,0.05453068950994138,10.46752268739021,5.023684099000569,5.4180267358599545,4.738216743537098,3.5415081447188896,1.738982937862613,42.536114657379045
2024-04-19,11.54019239293743,0.05453068950994138,10.468896635264857,5.023684099000569,5.425619605693534,4.74493527633108,3.531528944366185,1.7433940336706926,42.53278167677429
2024-04-22,11.53332265356419,0.05453068950994138,10.471138339691914,5.023684099000569,5.427091826997742,4.740234928338864,3.526105465913628,1.7457080511437837,42.52181605416063
2024-04-23,11.54706213231067,0.05453068950994138,10.480032844354106,5.023684099000569,5.437432592580618,4.743489015410398,3.505279308655809,1.7527947296551247,42.54430541147723
2024-04-24,11.510340808247573,0.05453068950994138,10.478441957341357,5.055126570703177,5.434757009877356,4.732352806321147,3.5047008042875367,1.7604599125347387,42.530710558822825
2024-04-25,11.505640460255357,0.05453068950994138,10.477357261650845,5.055488135933347,5.431643752462973,4.732280493275113,3.5035076390279736,1.7645094431126478,42.524957875228196
2024-04-26,11.499927729618662,0.05453068950994138,10.477627531660398,5.055488135933347,5.42311081303095,4.730544980170294,3.596804810168947,1.757567390693375,42.595602080785916
2024-04-29,11.492334859785084,0.05453068950994138,10.479435357811251,5.055488135933347,5.432005317693143,4.730544980170294,3.5936230361434474,1.7531562948852952,42.5911186719318
2024-04-30,11.476642928795686,0.05453068950994138,10.45542883663233,5.055488135933347,5.434680900396406,4.705596979288533,3.5977087232443736,1.7542105467834264,42.53428774058404
2024-05-02,11.452130288607572,0.05453068950994138,10.505469464487922,5.055488135933347,5.499907267919157,4.717962510160363,3.4993614982205634,1.7896439393401318,42.574493794179
2024-05-03,11.526034221654415,0.05453068950994138,10.539311970031877,5.055488135933347,5.500775024471567,4.725049188671704,3.4641088882789424,1.7937657829640752,42.65906390151587
2024-05-06,11.58583711072461,0.054892254740111855,10.544590822392367,5.0543276923271145,5.512200485744953,4.714419170904692,3.4786956589858016,1.8032387919945416,42.74820198781419
2024-05-07,11.579365093104558,0.054892254740111855,10.544084631070128,5.053098370544535,5.521962746959556,4.709429570728339,3.4702686220096957,1.7962967395752685,42.72939802873219
2024-05-08,11.65095500867831,0.05503688083218004,10.52275228249007,5.055990494664146,5.523038295049744,4.713521766003409,3.5007738804791777,1.801358652797655,42.82342726099469
2024-05-09,11.665993735922884,0.05503688083218004,10.530995969737956,5.05446306234929,5.510027514868152,4.732829349294511,3.4479042577931627,1.7916687046290865,42.78891947542722
2024-05-10,11.666427614199087,0.05503688083218004,10.576914753969605,5.055331686658252,5.512920036709516,4.734492549353296,3.3819836850284837,1.7933319046878706,42.77643911143829
2024-05-13,11.667946188165804,0.05503688083218004,10.573588353852037,5.0553321566930505,5.513136975847618,4.7330462884326145,3.374827260584243,1.7996231396928366,42.772537244100384
2024-05-14,11.564321593198947,0.05503688083218004,10.565561605742253,5.055910661061324,5.5079304365331625,4.73774663642483,3.251924007544698,1.7961521134832004,42.534583934820596
2024-05-16,11.567647993316516,0.05568769824648688,10.55116928481618,5.055910661061324,5.512413845387277,4.7279402280956235,3.257781364273459,1.8018648441198937,42.53041591931676
2024-05-17,11.717842189929327,0.05568769824648688,10.552904797920998,5.055910661061324,5.533890820059403,4.730615810798885,3.1534481014554694,1.8177737142473942,42.61807379371928
2024-05-20,11.629403334629632,0.05568769824648688,10.558975297352944,5.056055287153392,5.54481009001055,4.736039289251442,3.1625595452557658,1.828403732014406,42.57193427391462
2024-05-21,11.712129459292633,0.05568769824648688,10.496279886441386,5.056055287153392,5.529190472067187,4.734520715284726,3.39673232848889,1.8088068965391664,42.78940274351387
2024-05-22,11.722955734666582,0.05568769824648688,10.521989669106595,5.056055287153392,5.53208299390855,4.739217266842025,3.355114724235349,1.826378966725451,42.80948234088443
2024-05-23,11.719484708456946,0.05568769824648688,10.524303686579685,5.056127600199426,5.541483689892982,4.742302575264116,3.3717467248231903,1.840986202024338,42.85212288548717
2024-05-24,11.69713997723241,0.05568769824648688,10.51909714726523,5.05619991324546,5.542423759491425,4.742881079632389,3.3702860012933016,1.845686550016554,42.82940212642326
2024-05-27,11.51339252725978,0.05568769824648688,10.5510595136123,5.054387025181385,5.54835342926622,4.750257010327866,3.3692071629595186,1.8567504460597704,42.69909481291333
2024-05-28,11.50312407472294,0.05568769824648688,10.570656349087539,5.055978346072411,5.5519690815679255,4.75719906274714,3.3593002756528483,1.8530624807120317,42.706977368809326
2024-05-29,11.50457033564362,0.05568769824648688,10.553445844131424,5.057279980901026,5.550026897777542,4.762260975969526,3.3488871970239384,1.8412031411624403,42.673362070856
2024-05-30,11.481285534820643,0.05568769824648688,10.56537749672705,5.054528867221181,5.548219071626689,4.761176280279014,3.3507705541513735,1.8459758022006907,42.66302130527313
2024-05-31,11.495675830981428,0.05568769824648688,10.625590219985643,5.054746746428882,5.553280984849076,4.761248593325049,3.2748020836402567,1.8378767410448722,42.65890889850169
2024-06-03,11.49538657879729,0.05568769824648688,10.648585768624486,5.055506539603562,5.549376080363235,4.762188662923491,3.2197031582145796,1.8371536105845312,42.62358809735766
2024-06-04,11.495593213326334,0.05568769824648688,10.655600134089791,5.101353010789177,5.542410092325725,4.7646473064886505,3.198660061818659,1.8428663412212245,42.65681785830605
2024-06-05,11.508240765077696,0.05568769824648688,10.648441142532416,5.098155617145734,5.54197621404952,4.781930124490799,3.1650791848752546,1.84084157593227,42.640352322350175
2024-06-06,11.494638319553454,0.05568769824648688,10.638823507409882,5.108527368868835,5.54197621404952,4.781930124490799,3.1674343846280615,1.8440233499577698,42.63304096720481
