date,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUBON SECURITIES (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,YUANTA SECURITIES (HONG KONG) CO LTD
2024-05-31,0.0,1.8855641200068027,0.9380170766598974,0.09111928652174348,0.712631676353778,0.0,0.0,0.42892978261521997,0.41708766418903376
2024-06-04,0.0,42.180759311408,20.964320569332635,2.036480976969797,15.927043635644106,0.0,0.0,9.586415522944682,9.304979983700774
2024-06-05,0.0,42.19045325041272,20.96080570399622,2.0361395417980463,15.924373317118807,0.0,0.0,9.584808270302716,9.303419916371492
2024-06-18,0.0,42.1810238570699,20.978470639902287,2.0356844729575547,15.920814284963978,0.0,0.0,9.58266610494697,9.301340640159308
2024-06-24,0.0,42.17866716726951,20.977298554844506,2.0355707375287873,15.925511860823468,0.0,0.0,9.582130713213791,9.300820966319932
2024-06-25,0.0,42.16924304088497,20.972611524028594,2.035115922875231,15.944296916282827,0.0,0.0,9.579989744403271,9.2987428515251
2024-06-26,0.0,42.16688766727251,20.971440093568717,2.035002250966575,15.948991868592705,0.0,0.0,9.579454651681075,9.29822346791842
2024-06-27,0.0,42.16453255676531,20.970268793962607,2.0348885917555553,15.953686296456407,0.0,0.0,9.578919618731017,9.297704142329101
2024-06-28,0.0,42.15040741646483,20.99674379495288,2.0342069030206997,15.948341803263128,0.0,0.0,9.57571067568488,9.29458940661358
2024-07-03,0.0,42.14805414646075,20.99557154039155,2.0340933326335935,15.953034432780875,0.0,0.0,9.575176060859496,9.294070486873737
2024-07-05,0.0,42.115135935448095,21.057275087557223,2.0325046777146647,15.940574893084792,0.0,0.0,9.567697716427286,9.286811689767939
2024-07-08,0.0,42.13773154989678,21.049055286458827,2.0317112804629827,15.934352418691955,0.0,0.0,9.563962923018755,9.283186541470698
2024-07-09,0.0,42.12128931704592,21.06871348126082,2.0309185023819056,15.939283432797716,0.0,0.0,9.560231044258956,9.279564222254677
2024-07-11,0.0,42.13741653394203,21.062842933903685,2.030352611006653,15.934842140342234,0.0,0.0,9.557567199162747,9.27697858164265
2024-07-15,0.0,42.15353476602587,21.05697565715215,2.0297870349014064,15.93040332222434,0.0,0.0,9.554904838150758,9.274394381545475
2024-08-02,0.0,36.76963127903032,18.36755173824767,1.7705400332983117,13.895751792481345,12.82072465134452,0.0,8.334540146042157,8.041260359555674
2024-08-08,0.0,36.787508715155184,18.376482062581864,1.7714008718558587,13.902507922647345,12.82695810210418,0.0,8.338592408844582,7.996549916810987
2024-08-13,0.0,36.78929741493741,18.377375572651218,1.7714870017533264,13.903183897013704,12.822719532913041,0.0,8.338997851858982,7.996938728872319
2024-09-04,0.0,33.68377214050437,16.82607102679587,1.6219490098959213,12.72956297948741,11.74030474397882,8.441382392837221,7.635071155453085,7.32188655104731
2024-09-12,0.0,33.68527174370342,16.82682012430888,1.6220212191459364,12.730129700259862,11.740827422925777,8.4417582035982,7.630959064259795,7.3222125217981295
2024-09-25,0.0,33.5517115955585,16.82682012430888,1.7555813672908527,12.730129700259862,11.740827422925777,8.4417582035982,7.630959064259795,7.3222125217981295
2024-09-26,0.0,33.572413111698495,16.82157784197547,1.7550344277551218,12.726163714200897,11.737169647319682,8.439128230759199,7.628581690424808,7.319931335866328
2024-09-27,0.0,33.58128124194824,16.81933214933034,1.7548001294066917,12.724464762264153,11.735602726796575,8.438001601118557,7.627563269325674,7.31895411980977
2024-10-04,0.0,33.57234928557731,16.81708705620831,1.7545658936079047,12.72276626388945,11.734036224587637,8.45467299138279,7.626545120110133,7.317977164636466
2024-10-09,0.0,33.46293980582005,16.861726972972466,1.7592232801806267,12.600394641336338,11.787489700110951,8.428041751857771,7.762781565618826,7.337402282102976
2024-10-10,0.0,33.302376578783345,17.06640903280822,1.7568719317059394,12.583553164160499,11.771734738112094,8.439053360415482,7.752405961339773,7.32759523267465
2024-10-14,0.0,33.29495966421814,17.06260809993991,1.7564806512521667,12.580750627274748,11.79138443200511,8.43717386278752,7.7506793898876145,7.3259632726347865
2024-10-15,0.0,33.2934766777321,17.066302203570487,1.7564024160749783,12.580190269690517,11.790859233478344,8.436798063719278,7.7503341678807764,7.325636967853518
2024-10-16,0.0,33.34840504753267,17.073580687546222,1.7112517804436382,12.575709205411211,11.78665932894584,8.433792875910147,7.747573498538912,7.323027575671359
2024-10-18,0.0,33.36324005788743,17.074232036712488,1.7108708977670786,12.568458651486425,11.784035907656106,8.431915720461229,7.74584907869334,7.321397649335902
2024-10-22,0.0,33.3498789006861,17.116341221067323,1.710185736044878,12.563425292869892,11.81491450517481,8.384041677920766,7.742747056616989,7.318465609619242
2024-10-24,0.0,33.37063267422262,17.111011468268426,1.7096532117690653,12.55951324471348,11.811235531214233,8.381431022464568,7.740336089970369,7.316186757377239
2024-10-29,0.0,33.36765947870808,17.124995941791276,1.709273040285449,12.55672041588078,11.808609095101732,8.379567263753325,7.738614890001419,7.314559874477937
2024-10-30,0.0,33.38247305837319,17.121188744120243,1.7088930378398857,12.553928828841245,11.805983826798142,8.377704333736915,7.736894455340505,7.312933714949874
2024-11-01,0.0,33.38098881833812,17.12931983892431,1.7088170576254187,12.548924494771088,11.805458913205957,8.377331847128378,7.736550460200371,7.312608569806356
2024-11-04,0.0,33.39282674372141,17.12399031215261,1.7171749497406248,12.54502008819337,11.801785824611558,8.374725368016858,7.73414335045019,7.310333363113375
2024-11-18,0.0,33.529072956239034,17.0889628712756,1.7136624364226958,12.519359016128393,11.777645052065026,8.357594711415093,7.71832301628719,7.295379940166972
2024-11-22,0.0,33.50826443624893,17.07835726861008,1.712598918230256,12.511589361038602,11.770335713008079,8.414469019418705,7.713532938166506,7.290852345278844
2024-11-27,0.0,33.52163837582411,17.05856540338869,1.71328245689853,12.503278911350431,11.775033531926896,8.417827432697226,7.7166115913036295,7.293762296610487
2024-11-28,0.0,33.55869420687902,17.066133733343893,1.7140425845314018,12.473332814242434,11.780257730849595,8.399378776857686,7.711161851876747,7.296998301419226
2024-11-29,0.0,33.54544064689735,17.070677955684015,1.7144989849514531,12.476654105316085,11.778956620182347,8.4016152907206,7.713215113295129,7.29894128295302
2024-12-02,0.0,33.54841830769097,17.072193234287873,1.7146511724413103,12.47332334579224,11.775563929546337,8.40236106004042,7.713899776778235,7.299589173422608
2024-12-03,0.0,33.40062598400767,17.110162821229366,1.7184646600156883,12.501064768861198,11.801753493609496,8.421048417569988,7.731055954910292,7.315823899796298
2024-12-04,0.0,33.41846390681017,17.119300666840086,1.719382422453999,12.463236120404613,11.799155340339453,8.425545758777323,7.735184799063438,7.319730985310915
2024-12-05,0.0,33.43576257314837,17.105898267771792,1.7202724401076155,12.442970765587694,11.805263031341477,8.427124141388864,7.7391888245409834,7.323519956113205
2024-12-06,0.0,33.43874049353886,17.10742178628398,1.720425654330422,12.435172592535196,11.806314454452261,8.427874694176733,7.7398781071065,7.324172217576054
2024-12-09,0.0,33.43725146704024,17.11111299126589,1.7203490438077051,12.434618854528566,11.805788719486944,8.427499401071747,7.739533450476871,7.323846072322033
2024-12-10,0.0,33.42534402740645,17.14063080074677,1.7197364051639945,12.430190725215203,11.80158452475386,8.424498259052616,7.736777302070173,7.32123795559093
2024-12-11,0.0,33.42683199354695,17.13694222432734,1.7198129611312076,12.430744068896686,11.802109885335415,8.424873284905745,7.737121713264641,7.321563868592018
2024-12-12,0.0,33.42534402740645,17.14063080074677,1.7197364051639945,12.430190725215203,11.80158452475386,8.424498259052616,7.736777302070173,7.32123795559093
2024-12-13,0.0,33.41790618332712,17.136816648850147,1.7193537275398334,12.427424745591635,11.821210532546381,8.422623630493934,7.735055705930365,7.31960882572059
2024-12-20,0.0,33.4164190117121,17.140504245958528,1.719277212451014,12.426871697377662,11.820684462221605,8.422248804892398,7.734711478640261,7.319283086746433
2024-12-23,0.0,33.42380786714702,17.13516637319166,1.7187417974550867,12.423001737716092,11.830349794330223,8.419625959503119,7.7323027451999256,7.317003725456874
2024-12-27,0.0,33.425307180189535,17.124867289792817,1.7190477080402138,12.425212848038916,11.832455421384386,8.421124528228006,7.733678980572027,7.3183060437541
2025-01-13,0.0,33.44307640021388,17.120296550944893,1.7185888829872888,12.421896477634567,11.829297261805943,8.41887687512956,7.731614811176978,7.316352740106888
2025-01-14,0.0,33.46083613732768,17.115728251365976,1.7181303027958112,12.418581877079648,11.826140787644459,8.416630421537523,7.729551743368475,7.3144004788804295
2025-01-22,0.0,33.46675394369742,17.11420602656198,1.7179774971117647,12.417477403283028,11.82508900389456,8.415881870064542,7.728864298743584,7.313749956643119
2025-01-24,0.0,33.47415911401152,17.113445015692268,1.7179011044618695,12.412478578206553,11.82456318217351,8.41550764425638,7.728520622283646,7.313424738914249
2025-02-05,0.0,33.516963872420234,17.11893146305903,1.7162221833272768,12.400347744502856,11.813006923793845,8.407283088369216,7.720967465365483,7.306277259162054
2025-02-06,0.0,33.555335738495046,17.109050967466384,1.715231635187344,12.393190663378881,11.80618883686486,8.402430675490526,7.71651117174826,7.302060311368695
2025-02-11,0.0,33.57008235687862,17.10525381312259,1.7148509595282124,12.390440139235235,11.803568590931244,8.400565853987654,7.714798582080344,7.300439704236093
2025-02-12,0.0,33.523876789086515,17.07493714768809,1.7118116265035148,12.368479820353603,11.800372018336835,8.531896717500901,7.701125182663839,7.287500697866698
2025-02-13,0.0,33.501468784316415,17.08069282739042,1.7123886499705798,12.37264903091262,11.804349729125367,8.534772679171185,7.703721104951315,7.289957194162095
2025-02-17,0.0,33.50736321461851,17.079178794651018,1.7122368638278966,12.371552319210394,11.803303391477485,8.534016156857357,7.703038247055213,7.289311012302126
2025-02-18,0.0,33.51031003792516,17.078421878929763,1.7121609808468514,12.37100403626545,11.802780292210993,8.53363794599182,7.702696863501545,7.28898796432841
2025-02-19,0.0,33.51325660004852,17.077665030295577,1.7120851045914778,12.370455801916005,11.802257239307917,8.533259768647927,7.702355510205439,7.288664944987132
2025-02-20,0.0,33.553910983254156,17.096120969893946,1.7139353656910807,12.38382463100824,11.81501201265349,8.429974692574337,7.710679494064434,7.296541850860318
2025-02-21,72.46245803847967,9.242792645458202,4.709313952858161,0.4721222870474421,3.411260263498092,3.2545745916490807,2.313574571301879,2.1239912019434084,2.0099124477640595
2025-02-25,72.4677716109083,9.243470406736163,4.709659280376092,0.4709347633718873,3.4115104065235102,3.254813245129589,2.313744222544556,2.124146951298244,2.0039491131116653
2025-02-26,72.46688596138794,9.244579568438207,4.709601722272815,0.4709290079424318,3.411468713471715,3.2547734671189605,2.313715945609646,2.124120991486223,2.0039246222720632
2025-03-03,72.46600033351488,9.099035037210617,4.709544165576388,0.47092325265365226,3.411427021438994,3.254733690080597,2.4603413351850802,2.124095032308719,2.0039001320310734
2025-03-04,72.46511472728831,9.098923837999298,4.709486610286761,0.4709174975055433,3.411385330425308,3.255916012960848,2.4603112673795455,2.124069073765709,2.0038756423886728
2025-03-05,72.46422914270745,9.100034725517181,4.709429056403882,0.4709117424980998,3.411343640430621,3.255876222931832,2.4602812003089185,2.1240431158571695,2.003851153344841
2025-03-14,72.46245803847967,9.102256419099069,4.709313952858161,0.4709002329051887,3.411260263498092,3.255796645791334,2.4602210683722796,2.1239912019434084,2.0038021770527927
2025-03-18,72.46068702082519,9.102033955533102,4.709198854938814,0.4708887238748777,3.4111768906411086,3.258161121089958,2.460160939374948,2.1239392905672494,2.0037532031547536
2025-03-21,72.45980154446094,9.103144737169314,4.709141308088902,0.4708829695706843,3.4111352057408535,3.2581213060567,2.4601308759784555,2.123913335830713,2.0037287171034324
2025-03-26,72.46422914270745,9.097590557494561,4.709429056403882,0.4709117424980998,3.411343640430621,3.2583203909544523,2.4602812003089185,2.1240431158571695,2.003851153344841
2025-03-27,72.46511472728831,9.098923837999298,4.709486610286761,0.4709174975055433,3.411385330425308,3.2583602108536196,2.4603112673795455,2.124069073765709,2.0014314444959016
2025-04-03,70.31592980386515,8.830251981457755,4.569811710743958,3.421585157902644,3.3102097792966187,3.161723109448307,2.3873428617863213,2.061073006667403,1.9420725888318553
2025-04-08,70.31509596970464,8.833704787714844,4.569757520105763,3.4215445833899323,3.3101705255172824,3.1616856164827443,2.387314551728607,2.0610485656469257,1.9396778797092582
2025-04-10,70.29592324066567,8.85856298710271,4.5685114900534884,3.420611635119189,3.3092679454712304,3.1608235236306292,2.3866636056636144,2.0604865821192018,1.9391489901742633
2025-04-11,70.29175663954979,8.863965149783771,4.568240703865686,3.4204088875970164,3.309071797545735,3.1606361743475766,2.3865221426201804,2.060364452338461,1.9390340523517857
2025-04-16,70.23264416359444,8.940606806306505,4.564399001343579,3.41753246441752,3.306289004279237,3.157978209334442,2.384515175665351,2.058631770585,1.937403404473913
