date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,33.97997434847926,25.40921911912653,18.820646231956577,7.09683529005027,2.861668382646842,6.352547890452294,1.1689837832177863,0.0,3.191567860715985,1.118557093354455
2024-03-04,34.212300016486914,25.440056970577125,18.893515025821987,6.920759077923607,2.8707510727146848,6.139082563010437,1.1755016174553912,0.0,3.221023133690426,1.1270105223194318
2024-03-05,33.89272111196383,25.134807832367635,18.731596222092,6.925462370820018,2.844100427598875,6.060283433457866,1.16136133049279,0.9672325685474121,3.1796180411621098,1.1028166614974628
2024-03-06,34.091340651140726,25.038227161915167,18.687461083842674,6.882182930356875,2.8215595219658813,6.1080354802108126,1.1577722736360003,0.9670195529448008,3.184759869311554,1.0616414746755167
2024-03-07,34.51536077171855,24.9840944709833,18.805073179550636,6.3873527901913585,2.818324150721787,6.120594000078639,1.161049090344166,0.9697628878669787,3.1848971309711414,1.053491527573448
2024-03-08,34.644586897094655,24.984698747985924,18.669371622713506,6.470951949342253,2.796727918551108,6.137744435016368,1.1487056947990193,0.966698755991581,3.161615065623755,1.0188989128818333
2024-03-11,34.896852546511845,24.89758069353974,18.592578808084024,6.490212599052872,2.793929305965366,6.122696662190938,1.1445090712418897,0.9638313948332736,3.0862018502309607,1.0116070683490932
2024-03-12,34.99203163712684,24.901752981795724,18.578328418756037,6.550390815584854,2.7854278446177916,5.995998106837113,1.1429505921946579,0.9633649997221216,3.0856411424817463,1.0041134608831133
2024-03-13,35.395416256392345,24.85306366378035,18.347394524847328,6.421854373606129,2.7900846908443464,5.994965434253363,1.1435704734697083,0.9628977139556438,3.085325529346125,1.0054273395046647
2024-03-14,35.59980776790585,24.66581291517334,18.381208411819745,6.477647579607703,2.714854778167515,5.996007625307203,1.1397661189987502,0.962118337125311,3.0772078464955803,0.985568619399003
2024-03-15,35.84130961496339,24.758292225448134,18.387440943132376,6.399059215894305,2.708794180829261,6.004441549282835,1.1385171827296539,0.9052067526525105,2.888825750948461,0.9681125841190735
2024-03-18,35.874138472970245,24.789476136685813,18.40392253297747,6.337516025654133,2.698698460241225,6.008586563639493,1.130403807099799,0.9050875547993347,2.8914965557142644,0.9606738902182196
2024-03-19,36.21666762419002,24.627262618361225,18.33560946925119,6.28359641538531,2.6940377952591015,5.999983903128677,1.1309276925810736,0.9046284637390288,2.8819375644907828,0.9253484536135811
2024-03-20,36.38573513047888,24.559078403652,18.37693426729503,6.1641837137330855,2.6877768005739324,5.987359384849315,1.128109969679884,0.9032618988388773,2.8858010565762817,0.9217593743227223
2024-03-21,36.590074200601904,24.50152479082267,18.334454769696368,6.078771195586381,2.6874413146078795,5.971886770155621,1.1271083606736656,0.9021894089023751,2.886012710605953,0.9205364783471828
2024-03-22,36.916096724170394,24.34096361574611,18.286721581185937,6.083010052073414,2.689538060283965,5.957795266505504,1.0848104360996669,0.8951290747755164,2.854493335368776,0.8914418537907188
2024-03-25,37.32982560955172,24.173433496387943,18.155843807325,6.405584090130269,2.5583009578043807,5.638732350715866,1.0857647071595133,0.8944209071775436,2.85934826285745,0.8987458108903161
2024-03-26,37.76098047889771,24.07701499094336,18.04557140378572,6.193042189635422,2.560169902671891,5.629844471112026,1.086332635954538,0.8910931535698309,2.8751595200910818,0.8807912533384258
2024-03-27,37.88958771193467,24.002439470974117,17.99271086375706,6.238954115956388,2.5498681521236763,5.608383791626782,1.0823277303906522,0.8876963519959359,2.8584817233446898,0.8895500878960316
2024-03-28,38.099594252022015,24.054873731101555,17.894163304558774,5.842918031923712,2.5366796963282057,5.570111058835709,1.079440271424282,0.882774251649818,3.148600025603295,0.8908453765526316
2024-04-02,38.444963471574766,23.99928286301684,17.938332616569312,5.57412819660578,2.528840475052631,5.5453441929690355,1.0764797777116426,0.8803159297753634,3.1248864051591747,0.8874260715654537
2024-04-03,38.941239899254015,23.921531882030177,17.86913138753543,5.240464170696675,2.5097541429592662,5.570833672646864,1.071514100453066,0.8826678106334686,3.1025568459805135,0.890306087810523
2024-04-05,39.19443684089088,23.86366273115084,17.537218236243383,5.261332606437032,2.5937761229033267,5.5941763304858725,1.0752237689238529,0.8836944565540742,3.1006892390739877,0.895789667336753
2024-04-08,39.39237910666621,23.901350075146407,17.560794699135524,5.073705911159584,2.5835036518073102,5.548528396532674,1.0696387206563442,0.8806009162055071,3.076247229652201,0.9132512930382386
2024-04-09,39.394682219829804,23.834051874549992,17.56182140781248,5.166269534790688,2.588501066692836,5.483646875053585,1.0745335619568235,0.8813253211078389,3.0932500785563124,0.9219180596496422
2024-04-10,39.542294328773224,23.83865551293108,17.565702843998253,5.1814030658211685,2.5873080366017747,5.333722318978197,1.0674707815221427,0.8805035992759108,3.0968200293107753,0.906119482787477
2024-04-11,39.75669305357138,23.806906302488397,17.566232056020496,5.131379281319713,2.5856226683774204,5.164708116242601,1.0674214284292118,0.8792446455684885,3.1275699098627006,0.914222538119591
2024-04-12,39.81504928670037,23.77519654220536,17.621461996412606,5.269475185422763,2.5686086635053353,4.970612909227815,1.0593741203864315,0.8749530964930691,3.148535311329148,0.8967328883171021
2024-04-15,39.79186111330301,23.805920180534702,17.70825599486908,5.177306153535728,2.5671461739237698,4.966139426563411,1.0576149967218573,0.8754668169851679,3.1797101191911543,0.8705790243721278
2024-04-16,39.96717871606615,23.85526520999012,17.673843966005595,5.090041472133059,2.508998526722949,4.964211006245827,1.053910861124606,0.8734912489513287,3.1679828387124007,0.845076154047972
2024-04-17,40.211061555031804,23.844210257094424,17.57104981261626,4.943310384948367,2.5114148468384467,4.97884764527624,1.0524896815323033,0.8731400662284559,3.166409865280538,0.8480658851531604
2024-04-18,40.62597512790268,23.708953899766268,17.47653241601635,4.764260183819905,2.562259726556911,4.969130394773226,1.051795620802255,0.8720330990215406,3.129279552640648,0.8397799787002164
2024-04-19,40.82836624023812,23.5267139694462,17.446740039957966,4.795528232206327,2.5443975742427987,4.935325375127848,1.0426904323425665,0.8709924189732549,3.1728923761118204,0.8363533413531018
2024-04-22,40.97088828646686,23.426463746938794,17.443727803248553,4.766485220904823,2.543392562149647,4.941860795613319,1.0438752563847504,0.8705218474955821,3.185171621148406,0.8076128596492609
2024-04-23,41.24566272503243,23.41404331675003,17.400957591417505,4.622671341832276,2.5385625243462315,4.9470811004067805,0.9998417963704944,0.8695641221312198,3.190326362399374,0.7712891193136531
2024-04-24,41.30242734303118,23.245790720807488,17.534034579835627,4.629586648252439,2.534136701459886,4.938974539216452,0.9975384160011617,0.8681392061814102,3.184034542131024,0.7653373030833313
2024-04-25,41.327415314947665,23.388840921880192,17.507204359072983,4.493166907809262,2.5359937789377036,4.923099403757749,0.9973990432302305,0.8683652371085575,3.190051772707904,0.7684632605477552
2024-04-26,41.30125782223013,23.34187831616277,17.561621356585434,4.521009253085507,2.5318847492155316,4.925762730624958,0.989980809834265,0.8682875022145342,3.1933060496398937,0.7650114104069844
2024-04-29,41.20617245280814,23.35467873668485,17.624952763639193,4.559270771449631,2.5273045828887857,4.921994064817224,0.9886911886837664,0.867755997713237,3.188206553005328,0.7609728883098476
2024-04-30,41.24820849964163,23.287196863826015,17.736067219039292,4.517024462407489,2.516013406295734,4.864697802840713,0.9879249186308423,0.8675000721808317,3.2095727775741016,0.7657939775633494
2024-05-02,41.27556182765611,23.34999579909004,17.60552786773404,4.5910410422455135,2.5129796647082077,4.88058632880912,0.990378936533021,0.8662752741806112,3.1632294057637065,0.7644238532796317
2024-05-03,41.605771884166785,23.452408216902885,17.59037939253327,4.388297490742509,2.522894917977251,4.628247426172451,0.9901595509271638,0.868867618852271,3.181473860203674,0.7714996415217427
2024-05-06,41.54177308806848,23.521912621756986,17.56332153365809,4.409494436892809,2.5131008134850292,4.620596959406226,0.9913393203554391,0.8673983080632235,3.188797836178029,0.7822650821356865
2024-05-07,41.56170438394205,23.580734265447468,17.57174822640584,4.378973804298666,2.524145607564146,4.5657442119346,0.993306504356772,0.869143133183443,3.1527268012691296,0.8017730615978824
