date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS
2024-03-01,64.5733166392852,6.502913070406267,7.475309049902358,9.409815114988735,5.921876061869886,0.4443791886583104,0.692998426451154,0.2864191652831525,1.9248304382477752,2.7681428449071643
2024-03-04,65.04743810499825,6.528420294339256,7.454767935989212,9.570204686782628,5.382349898203154,0.42671682182338017,0.6932767979946775,0.26360015070328935,1.9088018489077203,2.72442346025844
2024-03-05,65.01575609019362,6.683254415180895,7.45551126573064,9.513554987901237,5.283080078774936,0.4176009788715223,0.6917556598818119,0.2635776952234823,1.913369579418618,2.7625392488232356
2024-03-06,65.0367353034638,6.671345892579561,7.508601417588539,9.504054576601476,5.3280223037834595,0.41013337907805436,0.6900811415736584,0.17487132655600596,1.9587619043878421,2.7173927543876033
2024-03-07,65.13053540655545,6.601773642450387,7.5626155206024,9.536056875255525,5.55624704010806,0.12070798129797629,0.6920453311033483,0.17276848334658232,1.9620527142647108,2.6651970050155516
2024-03-08,65.044503029464,6.585711950386688,7.0298548581889095,9.552544954074053,5.853145260227758,0.40984704757419077,0.6911146340275026,0.23983822438923072,1.9571175782874741,2.6363224633802003
2024-03-11,65.20060262454612,6.627572898305909,6.676408174212097,9.700489813474078,5.95024866282643,0.4046246623802282,0.6987805812628912,0.18616938824514132,1.9538421831709192,2.6012610115761823
2024-03-12,65.23789946751661,6.626069342428341,6.3696886414995335,9.76081147529864,6.192094831855557,0.4225102702229924,0.7024674061841897,0.09669225773070693,1.978081985485549,2.61368432177788
2024-03-13,65.16874073636552,6.586459334661643,6.390091584725329,9.82923555473654,6.195989165969866,0.41987398644710294,0.7351331056560148,0.09805584939618543,1.9772046788521447,2.5992160031896487
2024-03-14,64.6588981022146,6.777575491846544,6.471999136245832,9.853471843764627,6.0126622501711555,0.755212169981362,0.7960877493199052,0.08256373508977495,1.9430379986566209,2.6484915227095924
2024-03-15,64.35980957332742,7.724296333440535,7.178899808914313,9.692610189353832,4.931453984056621,0.41507103463793726,0.8272508398205505,0.09065768369621854,2.067287738190359,2.712662814562196
2024-03-18,63.699999354871174,7.952084665967403,7.15193717693524,9.703134286254812,5.218042997626752,0.4051936990674336,0.8138192861423775,0.14972268279993659,2.0763287566150836,2.829737093719789
2024-03-19,63.711520465879545,8.053520265513576,7.104913616033927,9.684978906592464,5.282987770764053,0.47991345894575144,0.8261313804602574,0.11831537776211085,2.0601385278151714,2.677580230233143
2024-03-20,63.65723518220484,8.201662143017352,7.099245036464483,9.58025955715011,5.362448752567856,0.5005277672651569,0.8382729075342056,0.06901992806246388,2.067161161903738,2.624167563829798
2024-03-21,62.363872989768275,8.58526301538372,7.522533649180765,9.907139079096341,5.390876918852198,0.44804967011489993,0.8673974706337493,0.0654018456067624,2.120823377573297,2.728641983789993
2024-03-22,62.46485912171935,8.901919988143593,7.6837738060483325,9.97599847471438,5.042151758047819,0.43666799761809894,0.3874125330695947,0.14950934525497106,2.1659553505416183,2.7917516248422447
2024-03-25,62.466533315392645,9.162596224413978,8.349755222963969,9.802950482008127,4.6178649560769625,0.41141042310584436,0.3647771515763161,0.12514291282381645,1.9361405479940748,2.762828763644261
2024-03-26,61.86858478090127,9.468754861543676,8.24388870905629,9.763334937710972,4.302992874099488,0.9930729446468334,0.34153321050545565,0.1674936327101556,1.955864400028599,2.8944796487972604
2024-03-27,61.74592623969356,9.472462905556132,8.23149313920122,9.774036767680656,4.300845104909138,1.0036612835921386,0.3336962709495195,0.2804033230915781,1.2525199318087379,3.60495503351732
2024-03-28,61.511714956499105,9.52492741507564,8.25589739995795,9.808027392048697,4.324336473674198,1.0090585985603155,0.32567579067508984,0.29848372595937245,1.2504738043510908,3.6914044431985418
2024-04-02,61.54586365089402,9.683381200089388,8.360018799309357,9.767024848959172,5.0198297139318315,0.43608986390542626,0.3229199756691241,0.1841733564884173,1.2450641791987045,3.4356344115545605
2024-04-03,61.54121761422292,9.687288633121273,8.4619772424605,9.765040898968207,5.84193798624432,0.43034024028644824,0.31443249058503087,0.05909197231249009,1.3099678224622218,2.588705099336588
2024-04-05,61.37760273876709,9.976500734901213,8.610210195957201,9.734662374734615,5.721738666605221,0.43115582825429083,0.3097196493070234,0.050576996326191836,1.3030825899330385,2.4847502252141185
2024-04-08,61.365728096041906,10.089721937322905,8.732113950383393,9.736642505417942,5.512227028682746,0.4321749673030906,0.3088994667973128,0.05032385308140438,1.302993374528285,2.469174820441023
2024-04-09,61.34885062949071,10.092980474868543,8.734934040108051,9.738738017041571,5.493519580276217,0.4328140631222408,0.3101481289816639,0.059081745105207556,1.3036139931311792,2.4853193278746106
2024-04-10,61.47302754890364,10.226121453619504,8.839232531373385,9.752090096850068,5.319452457815292,0.2156462865530999,0.3054914869342526,0.05290500289821776,1.3053741097655982,2.510659025286947
2024-04-11,60.97747733177291,10.188302896772852,9.0815415650055,9.741344855793278,5.313696722854144,0.5014997159708808,0.2955447123424897,0.09248517790412032,1.3055732109029443,2.5025338106808777
2024-04-12,60.95046157325662,10.218278829201386,9.152593057393847,9.698065068278417,5.291982307009871,0.4913037248298608,0.3058990775520676,0.10272365547439796,1.3043451956391063,2.4843475113644238
2024-04-15,60.82045155676866,10.39054890335858,9.164887959665931,9.678155545630382,5.295323858033466,0.4201447145134157,0.2970625430526196,0.08223922829283925,1.304756558995465,2.5464291316886434
