date,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA MERCHANTS BANK CO LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,4.2067211701288425,2.8694436257426426,4.111394259659541,0.7257843786025139,0.0,1.1898704379737066,1.1264585920272312,0.0,1.0667393381773205,15.296411802311797
2024-03-04,0.0,4.2290979280633865,2.8685041435392837,4.110027740091018,0.7257843786025139,0.0,1.193115921948946,1.1243234052014157,0.0,1.0052459575938402,15.256099475040404
2024-03-05,0.0,4.248741646860887,2.8685041435392837,4.111479667132573,0.72663845333284,0.0,1.192432662164685,1.1243234052014157,0.0,0.9785988260076653,15.25071880423935
2024-03-06,0.0,4.224058887154462,2.885158600780643,4.0959175714713005,0.7282611953204596,0.055600264944230246,1.1937137742601742,1.126714814446329,0.0,0.9405925005081531,15.250017608885752
2024-03-07,0.0,4.237894897785745,2.9125391690414855,4.097113276093757,0.7295423074159488,0.06456804961265447,1.1926888845837829,1.1168929550475788,0.516578986927814,0.9265002674577721,15.79431879396654
2024-03-08,0.0,4.246606460035072,2.9140765035560725,4.091390975400572,0.7295423074159488,0.06456804961265447,1.193115921948946,1.1259461471890355,0.5209347680524773,0.8881523120661295,15.774333445276909
2024-03-11,0.0,4.240798751868854,2.916638727747051,4.0831918579894415,0.7358624604203621,0.06456804961265447,1.193115921948946,1.1262023696081334,0.5208493605794445,0.8880669045930968,15.769294404367983
2024-03-12,0.0,4.242763123748604,2.895286859488898,4.075761407835604,0.7360332753664273,0.06542212434298059,1.1934575518410764,1.1262023696081334,0.5208493605794445,0.8880669045930968,15.743842977404265
2024-03-13,0.0,4.252926613039485,2.9454637498955574,3.966781472245992,0.7360332753664273,0.06542212434298059,1.1934575518410764,1.1219319959565028,0.5208493605794445,0.8880669045930968,15.690933047860565
2024-03-14,0.0,4.244129643317126,2.9738190309423844,3.918782472401664,0.7382538696652752,0.06542212434298059,1.2087454895139138,1.1215049585913397,0.5208493605794445,0.8880669045930968,15.679573853947225
2024-03-15,0.0,4.236870008109355,2.976808292498526,3.9077649083804573,0.7391079443956013,0.06542212434298059,1.2087454895139138,1.1215049585913397,0.5208493605794445,0.8880669045930968,15.665139991004715
2024-03-18,0.0,4.240627936922789,2.976808292498526,3.9009323105378484,0.7391079443956013,0.06542212434298059,1.2160051247216859,1.1215049585913397,0.5208493605794445,0.8880669045930968,15.669324957183312
2024-03-19,0.0,4.237894897785745,2.977747774701885,3.897430604143511,0.7391079443956013,0.06542212434298059,1.2202754983733164,1.122529848267731,0.5208493605794445,0.8880669045930968,15.669324957183312
2024-03-20,0.0,4.240798751868854,2.9874842266276023,3.8800074796448585,0.7391079443956013,0.06542212434298059,1.2202754983733164,1.1205654763879809,0.5122232058031508,0.8880669045930968,15.653951612037442
2024-03-21,0.0,4.244300458263192,2.9896191999347352,3.878529930361394,0.7391079443956013,0.06542212434298059,1.2202754983733164,1.1205654763879809,0.5122232058031508,0.8880669045930968,15.658110742455447
2024-03-22,0.0,4.271118404795431,3.001917876051431,3.8744645346450417,0.7391079443956013,0.06542212434298059,1.2202754983733164,1.122956885632894,0.5122232058031508,0.8880669045930968,15.695553378632946
2024-03-25,25.558271712482096,4.296996869124313,3.0343727158038236,3.691504645914581,0.7613138873840803,0.06755731116879589,1.2250583168631428,1.1191135493464266,0.5122232058031508,0.8880669045930968,41.15447911848351
2024-03-26,25.5305142837465,4.341750384993402,3.1232818952307726,3.562880991527468,0.7286028252125901,0.06755731116879589,1.2471788523785892,1.1227006632137964,0.5156395047244553,0.8880669045930968,41.12817361678947
2024-03-27,25.5305142837465,4.320142294316151,3.1307123453846097,3.481267104928282,0.718396632185193,0.06755731116879589,1.248289149528013,1.1301311133676335,0.481818145403541,0.8884085344852274,40.99723691451395
2024-03-28,25.497034554317715,4.326377039847531,3.136306534868246,3.4497517473792483,0.718396632185193,0.068411385899122,1.2669079786491224,1.1305581507327964,0.481818145403541,0.8884085344852274,40.96397070376774
2024-04-02,25.465775419187782,4.360283806641478,3.1395520188434847,3.451374489366868,0.7197631517537149,0.068411385899122,1.269043165474938,1.1305581507327964,0.48113488561928014,0.8884085344852274,40.974305008004684
2024-04-03,25.43673687835669,4.397436057410664,3.151679880014116,3.4199445392908667,0.7411150200118677,0.068411385899122,1.269043165474938,1.1363658588990142,0.48284303507993237,0.8884085344852274,40.99198435492244
2024-04-05,25.42862316841859,4.41135747551498,3.1653450756993338,3.3850128828205284,0.7517909541409442,0.068411385899122,1.2731427241805031,1.1373053411023728,0.48284303507993237,0.8884085344852274,40.99224057734154
2024-04-08,25.424352794766964,4.407172509336382,3.173031748272269,3.3862939949160173,0.75819651461839,0.0662761990733067,1.273398946599601,1.1373053411023728,0.48233059024173675,0.8884085344852274,40.996767173412266
2024-04-09,25.4158120474637,4.438260829520253,3.1775156406064804,3.3854399201856915,0.7582819220914226,0.0662761990733067,1.2837332508365469,1.1485791275426775,0.48233059024173675,0.8884085344852274,41.04463806204704
2024-04-10,25.400011664952665,4.446374539458351,3.1784551228098397,3.3793759896003763,0.7582819220914226,0.0662761990733067,1.286978734811786,1.1490061649078407,0.48233059024173675,0.8884085344852274,41.035499462432554
2024-04-11,25.36576326826659,4.443214462956145,3.1844336459221223,3.3555473046242774,0.766566446975586,0.0662761990733067,1.2893701440566994,1.1489207574348081,0.48233059024173675,0.8884085344852274,40.9908313540365
2024-04-12,25.352268887527433,4.459185660413242,3.1844336459221223,3.3457254452255274,0.779548382876543,0.0662761990733067,1.287234957230884,1.1398675652933512,0.48233059024173675,0.8754265985842703,40.97229793238842
2024-04-15,25.317337231057095,4.470288631907482,3.191778688602927,3.3336829915279287,0.7859539433539888,0.0662761990733067,1.285953845135395,1.1379886008866338,0.49958289979432424,0.8742308939618137,40.9630739253009
2024-04-16,25.317337231057095,4.47806071195345,3.20168595547471,3.2815075662523063,0.7925303187775,0.0662761990733067,1.285953845135395,1.143454679160721,0.5038532734459549,0.8716686697708355,40.94232845010128
2024-04-17,25.317337231057095,4.479939676360168,3.2054438842881448,3.2744187459906,0.7925303187775,0.06687405138453499,1.285953845135395,1.1441379389449817,0.4945438588854002,0.8644944420360962,40.92567399285992
2024-04-18,25.317337231057095,4.4889074610285915,3.2071520337487973,3.277322600073709,0.7991921016740436,0.06687405138453499,1.2860392526084274,1.1444795688371123,0.4945438588854002,0.8644944420360962,40.94634260133381
2024-04-19,25.317337231057095,4.515810815033864,3.213984631591406,3.223942929428326,0.7716908953575426,0.06730108874969806,1.2861246600814602,1.1530203161403736,0.4963374158190851,0.8615051804799547,40.90705516373881
2024-04-22,25.317337231057095,4.522472597930408,3.217400930512711,2.7688919131105707,0.7571716249419987,0.06730108874969806,1.2851851778781014,1.1578031346301996,0.49966830726735684,1.2846138018835132,40.877845807961656
2024-04-23,25.317337231057095,4.529134380826952,3.218767450081232,2.710131571664134,0.7220691535255953,0.10846749075141691,1.2897117739488297,1.1598529139829825,0.5048781631223462,1.2841013570453177,40.84445148600591
2024-04-24,25.317337231057095,4.527682453785397,3.1576156993898827,2.70346978876759,0.734880274480487,0.1491214479149401,1.2884306618533408,1.1595966915638845,0.5048781631223462,1.3043429281540464,40.84735534008902
2024-04-25,25.317337231057095,4.552108991072725,3.1576156993898827,2.6657196856871757,0.7442750965140743,0.17047331617309305,1.289199329110634,1.1564366150616778,0.5048781631223462,1.2838451346262196,40.84188926181493
2024-04-26,25.317337231057095,4.547838617421093,3.157444884443817,2.627200915349468,0.7575132548341291,0.18396769691224568,1.3103812364974523,1.1564366150616778,0.5048781631223462,1.2740232752274694,40.8370218899268
2024-04-29,25.317337231057095,4.524949414648353,3.1580427367550454,2.6286528423910225,0.7782672707810538,0.19712044775926787,1.31063745891655,1.1551555029661886,0.5048781631223462,1.2525005920232513,40.82754166042018
2024-04-30,25.317337231057095,4.515042147776571,3.1489895446135883,2.562462050790748,0.7836479415821083,0.21420194236579024,1.3105520514435174,1.1521662414100473,0.5048781631223462,1.180587499729792,40.68986481389161
2024-05-02,25.317337231057095,4.545788838068311,3.1547118453067737,2.567127220486472,0.7859539433539888,0.21420194236579024,1.315249462460311,1.1523370563561124,0.5061592752178353,1.1811853520410203,40.74005216671372
2024-05-03,25.317337231057095,4.582514051472334,3.1714517100211657,2.5157973291938722,0.7923595038314347,0.21420194236579024,1.3032070087627128,1.1523370563561124,0.5061592752178353,1.1811853520410203,40.73655046031938
2024-05-06,25.317337231057095,4.587809314800356,3.1611174057842195,2.526985708161144,0.7997899539852719,0.21420194236579024,1.3006447845717344,1.152849501194308,0.5061592752178353,1.180587499729792,40.74748261686755
2024-05-07,25.317337231057095,4.601559917958607,3.160861183365121,2.6980483358981626,0.7997899539852719,0.22812336047010598,1.2954349287167453,1.1549846880201236,0.5061592752178353,1.180587499729792,40.94288637441886
