date,CHINA SECURITIES DEPOSITORY AND CLEARING,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FORTUNE ORIGIN SECURITIES LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIC SECURITIES BROKERAGE (HK) LTD
2024-12-12,93.16543906917774,6.268356342239375,0.06795241079686727,0.0,0.45893232665048417,0.006592398062382645,0.008893398539925818,0.0022819839446709157,0.0,0.02155207058855865
2024-12-13,93.16933693624651,6.255940379508792,0.07074446197644915,0.0,0.4597122206569975,0.006592673875941498,0.011175850041620057,0.004944505406956123,0.0,0.021552972286731815
2024-12-16,93.15658149320657,6.257238905770021,0.08163655224399614,0.0,0.4596492832868478,0.006591771299204657,0.01193490899654074,0.00481706364172648,0.0,0.02155002155509215
2024-12-17,93.13592036432446,6.262441426724911,0.09555948506973029,0.0,0.4595473380143793,0.006590309315153813,0.01370657600834394,0.004689258551167136,0.0,0.021545241991849005
2024-12-18,93.12137334584047,6.277176186372614,0.09541784258914707,0.0,0.4450298315711613,0.006715996888744747,0.014211302850428742,0.01853361707448692,0.0,0.021541876812954847
2024-12-19,93.09975004936695,6.273438216477187,0.09970306097392002,0.0,0.4442930556995395,0.006841124895288032,0.016868440366807434,0.03756917754995678,0.0,0.02153687467035121
2024-12-20,93.10564771014882,6.266233893340639,0.10287676502542709,0.0,0.4455881559044668,0.006081385124655789,0.017122899991608955,0.03491095148122714,0.0,0.02153823898315592
2024-12-23,93.10824291761469,6.256779428867774,0.09933205905336522,0.0,0.4459806733008234,0.00608155463592032,0.01636318294227311,0.045681344249605654,0.0,0.021538839335551133
2024-12-27,93.100575676897,6.257784461531614,0.10540493313076836,0.0,0.4496179178859338,0.006461119699121618,0.013067931313027352,0.04567758250035882,0.0,0.021410377042187324
2024-12-30,93.08736739340699,6.263230195009337,0.11071014643418262,0.0,0.4558876624904156,0.0054468378680433095,0.00977264050045445,0.04617778476267881,0.0,0.02140733952789115
2025-01-02,93.09208420726259,6.267854578325172,0.10982901674261654,0.0,0.4478034304326983,0.005193759730619698,0.009646458621626585,0.04618012462920514,0.0,0.02140842425548119
2025-01-03,93.08783905328309,6.270228850812597,0.11831098478098921,0.0,0.4409427601955283,0.0064602357856857065,0.008632648407734918,0.04617801873866126,0.0,0.021407447995703613
2025-01-06,93.074752265473,6.2879654102248645,0.12032080769661051,0.0,0.43454809600744276,0.006459327571081195,0.00863143478370948,0.045918219821480144,0.0,0.02140443842181808
2025-01-07,93.09483079232331,6.292108857625698,0.11261923482311395,0.0,0.4373021356686044,0.006460721007850181,0.008379935189593912,0.026889267473064304,0.0,0.021409055888758445
2025-01-08,93.10450232596183,6.275278771698971,0.11326440455268175,0.0,0.44532928635646124,0.0043075948040169785,0.009014275597229648,0.026892060973548352,0.0,0.021411280055260867
2025-01-09,93.1114623555603,6.273340515053015,0.10731781015208237,0.0,0.4446023563443413,0.0065885786634100165,0.00838143228047255,0.02689407129029635,0.0,0.021412880656082555
2025-01-10,93.12668367287844,6.261440180917477,0.10201293960005199,0.0,0.445055209783084,0.006336207428574659,0.009016423170861739,0.02803898511292858,0.0,0.021416381108582343
2025-01-13,93.13400111561498,6.2554687350889395,0.10911806521427861,0.0,0.43824653834027344,0.004055491390077718,0.010791409120784927,0.026900581326809263,0.0,0.02141806390384795
2025-01-14,93.06757378012628,6.245561375298552,0.10980009961034642,0.0,0.4399602607224261,0.005065748540269731,0.009897206210551986,0.10073874190893894,0.0,0.021402787582639617
2025-01-15,93.0306733393088,6.25561782394457,0.10798425587017543,0.0,0.43674757649719254,0.006962642523868286,0.011665591064990228,0.12895446921706236,0.0,0.021394301573340737
2025-01-16,93.02337447868932,6.254747279386834,0.10405169318497487,0.0,0.4364601436761476,0.006962096259335301,0.011917842960298521,0.1410938427916892,0.0,0.021392623051412107
2025-01-17,93.01748723596259,6.245111414653361,0.11556348368589794,0.0,0.4399766366836596,0.006961655643728792,0.012676542049444336,0.1408317621614903,0.0,0.021391269159821195
2025-01-20,93.0229034718469,6.235601587577759,0.12632976156396752,0.0,0.43481235568359555,0.006962061008034281,0.011917782616480502,0.14008046496947232,0.0,0.021392514733778067
2025-01-21,93.00059851775043,6.232840894482715,0.12351531365891312,0.0,0.4388843317306462,0.006960391650860882,0.01064939922581715,0.16516376624615525,0.0,0.021387385254463438
2025-01-22,93.01601907372407,6.208559658459984,0.13163650169819946,0.0,0.4416151484855942,0.004430074576381713,0.011537179932491232,0.16519115227530784,0.0,0.02101121084798184
2025-01-23,93.02755840632322,6.206924680731122,0.12950081474114736,0.0,0.4335682213963145,0.004683802683697412,0.011538611205919435,0.1652116454727971,0.0,0.02101381744577758
2025-01-24,92.96969628884032,6.213690925957982,0.1328360508236803,0.0,0.42317770476686717,0.004807399934571287,0.038225155006071425,0.19656572758789834,0.0,0.021000747082600885
2025-01-27,92.97772548112027,6.207648446890363,0.13221491576309372,0.0,0.42954032441694073,0.006832158326513933,0.03620411305799929,0.18883199964331074,0.0,0.021002560781505794
2025-02-03,92.97772548112027,6.206762796736926,0.12816622934738173,0.0,0.42738945975859377,0.006832158326513933,0.0353184629045623,0.19680285102424366,0.0,0.021002560781505794
2025-02-04,92.98925531387341,6.207912086449263,0.13374975693797128,0.0,0.4150418190695797,0.006833005557852837,0.037473973999224405,0.188728878879295,0.0,0.021005165233399462
2025-02-05,92.984666568504,6.217728215963338,0.12906151364026466,0.0,0.4156539924590876,0.00683266836919048,0.03645987760337476,0.1885930347702726,0.0,0.021004128690474442
2025-02-06,92.99537434559701,6.204777316613758,0.13907346775490537,0.0,0.40848876607173296,0.006833455194508545,0.03608443979100206,0.18836166152729672,0.0,0.021006547449785525
2025-02-07,93.01667956439299,6.192655362647784,0.14404173332024892,0.0,0.3930136924071818,0.007594467486129116,0.03659900456023723,0.18840481514047214,0.0,0.02101136004495722
2025-02-10,93.02433299234323,6.205190458270278,0.12949632474113615,0.0,0.3889953137140874,0.007595092360183938,0.038121034404489884,0.18525569530342653,0.0,0.021013088863175565
2025-02-11,93.00542071769283,6.210130312248602,0.1304824706419187,0.0,0.3879037560790309,0.006581075143918305,0.041403821794862954,0.1970690295932598,0.0,0.02100881680558536
2025-02-12,93.00906977346102,6.217588119782039,0.12871569266413577,0.0,0.3780469754058737,0.007593846174875267,0.042417959091824095,0.19555799233641702,0.0,0.02100964108382157
2025-02-13,93.01942994368093,6.2082810117066485,0.11999613430174941,0.0,0.39074690568512693,0.007594692044414519,0.042549262178832335,0.19039006907942016,0.0,0.021011981322880166
2025-02-14,93.03203007854798,6.205830487944673,0.11634112356788222,0.0,0.3847232584578826,0.007595720798773595,0.04255502577512907,0.1899094773644039,0.0,0.02101482754327361
2025-02-17,93.14912708165265,6.230119715367276,0.11458623878846855,0.0,0.3745601057742528,0.0077320360244431206,0.04235507930438802,0.060478464726926986,0.0,0.021041278361599313
2025-02-18,93.141335055025,6.235555531051698,0.11178828363729418,0.0,0.3760497024397413,0.00773138923115073,0.04615385882825473,0.06034666155127537,0.0,0.021039518235590512
2025-02-19,93.14346002390829,6.239373454201786,0.11153734007145613,0.0,0.3718756315564231,0.007731565618589574,0.04387346621106198,0.06110852019164904,0.0,0.021039998240751954
2025-02-20,93.17706512669317,6.1811444284305255,0.1123383377146553,0.0,0.3723901781805221,0.007607562373452954,0.03894437971676792,0.08946239765768227,0.0,0.02104758923321984
2025-02-21,93.20282714301823,6.170677953999317,0.14800799877332188,0.0,0.2904355759990635,0.008116976796480378,0.042125841296108704,0.11675510155162352,0.0,0.021053408565870978
2025-02-24,93.19928106613449,6.176023388178757,0.14850965927876558,0.0,0.2868734835939946,0.007736199159696584,0.04161694679105629,0.11890664931390695,0.0,0.021052607549338243
2025-02-25,93.18592659855476,6.165247657947698,0.16192968447550823,0.0,0.28328184425864167,0.007101066821165592,0.03729962152581891,0.13816393548224296,0.0,0.021049590934169433
2025-02-26,93.00884611341876,6.174541476760323,0.1556734722341491,0.0,0.2860341847554284,0.007467264115296583,0.038620943131911056,0.30780695502245337,0.0,0.02100959056168191
2025-02-27,93.00327379416004,6.177208898587707,0.14743799153564185,0.0,0.2855108230939125,0.006580923227341954,0.03887174171688618,0.32010749583734455,0.0,0.021008331841130084
2025-02-28,93.01539862133707,6.177381357097208,0.14606491314599282,0.0,0.2802319910790538,0.007214644756777807,0.03925652756692346,0.313440874321787,0.0,0.021011070695177474
2025-03-03,93.00809156300163,6.176010137981771,0.15339407941378555,0.0,0.27628653082532495,0.00417657146918723,0.03798781595383476,0.32304388123673494,0.0,0.021009420117729705
2025-03-04,92.9953802296689,6.16289115712372,0.14464147743562583,0.0,0.3062400484638797,0.004429091610014788,0.04013389726046258,0.32527754965846895,0.0,0.021006548778927284
2025-03-05,92.98034414930306,6.184036579393719,0.13892446526258906,0.0,0.2882239816650072,0.0044283754865124016,0.04012740815849738,0.34291188842315734,0.0,0.02100315230745882
2025-03-06,92.97563865171395,6.180434137226261,0.1413212882555114,0.0,0.29301710259602903,0.004428151377746553,0.041517082131643755,0.3426414973072728,0.0,0.021002089391597936
2025-03-07,92.99269834687658,6.1894137513381,0.1386898403554661,0.0,0.2773796807109322,0.003796254754255459,0.03975311436831175,0.33726306862280925,0.0,0.021005942973546875
2025-03-10,92.75595281934034,6.1476551761960305,0.4035242803412046,0.0,0.29156743434100174,0.0037865900563766462,0.03965190887369078,0.33690932587274114,0.0,0.02095246497861744
2025-03-11,92.74202283715482,6.147236731272808,0.4024540738252717,0.0,0.30086249984303787,0.0059314335120061994,0.0398983554217183,0.34064475060877647,0.0,0.02094931836155381
2025-03-12,92.76204118426813,6.171789554523249,0.37224623463592793,0.005806485857325428,0.3268041714046855,0.006058941764165664,0.04482985765715491,0.28833367804083615,0.0011360515807810618,0.02095384026773959
2025-03-13,92.78230246013308,6.186773206128367,0.3549042790585454,0.005807754121911451,0.3333145843879615,0.00606026517069021,0.04635471577956063,0.26049418558589915,0.003030132585345105,0.020958417048636976
2025-03-14,92.79319801823735,6.192424271409028,0.343202813353923,0.009470276306675579,0.3317122114351566,0.00606097683627237,0.046991511033724224,0.25256974369202256,0.0034092994704032088,0.02096087822544195
2025-03-17,92.78675409944526,6.220276839882195,0.3040378895856354,0.015656436174675575,0.3617394325842381,0.00669186384885327,0.046988247761334805,0.23272913588909083,0.004166632207776564,0.020959422620936658
2025-03-18,92.79026885328865,6.231876436240442,0.28675091453149715,0.0157832956038913,0.3707180471441989,0.006692117336049913,0.04673749494224293,0.22793982978410154,0.0022727945669603474,0.02096021656196765
2025-03-19,92.77595609830102,6.1941773344340545,0.3133447771087829,0.02322942747301211,0.3618235822698517,0.019947008373564744,0.04572031064864856,0.21909011266815184,0.02575436524181777,0.020956983481087012
2025-03-20,92.7849757354511,6.1908654955716935,0.3367331853382356,0.017676282694920505,0.36589905178485443,0.01931765180230598,0.045977273881109296,0.19802613243957334,0.01957017012651913,0.020959020909691452
2025-03-21,92.78239851731419,6.177562948449829,0.3734642277895439,0.0172970247488734,0.35957610572840465,0.019064603920291117,0.04635476377042969,0.19536926326024956,0.007954106271379737,0.020958438746810103
2025-03-24,92.7212901319869,6.139806221497868,0.40160706923323575,0.11040093797646286,0.35063337901324604,0.018925875081679346,0.04430547356621135,0.17959519900008797,0.012491077553908369,0.020944635090391808
2025-03-25,92.6772051661637,6.107755018981573,0.5420315721662323,0.15133501316879452,0.30443560149122495,0.018916876646099316,0.044788858272414474,0.11721148994945083,0.01538572633882744,0.02093467682168324
2025-03-26,92.62079818064869,6.125841784923389,0.587830756416811,0.13712690029620292,0.3128207413007129,0.01890536309230739,0.04703024158596335,0.11914537928033961,0.00957871730010241,0.020921935155486845
2025-03-27,92.64309882777941,6.130720510876315,0.5825514482687885,0.1308566118379144,0.30394536718806514,0.017271055705004115,0.0498150194294334,0.11224169150652091,0.008572494802483795,0.020926972606063382
2025-03-28,92.62628389828382,6.138808926370669,0.5757654232847654,0.14205070753982718,0.31346948505017763,0.014999143032155667,0.05005806432958507,0.11007858466977169,0.00781467956297186,0.020671087876248145
2025-03-31,92.65715331789362,6.124841974235392,0.557044523996376,0.1535718040352164,0.3165999999445225,0.029630027872147666,0.05385730385356542,0.07603191237218078,0.010591158898980442,0.020677976898009435
2025-04-01,92.65294890566332,6.123681496797713,0.543024422621119,0.16793789898568157,0.329823981791699,0.02962868337960598,0.05385486002382424,0.06745379529754467,0.010968916825641363,0.020677038613852686
2025-04-02,92.63753287732418,6.1520342467735825,0.5368832624430606,0.16664937143689273,0.3132554372319807,0.029623753621535395,0.0539719579279165,0.08219015898400459,0.007059277458748859,0.02079965679809932
2025-04-03,92.62889214773004,6.146922734541271,0.5321694544514374,0.17318825921749764,0.3200327439252012,0.029620990477519607,0.0538408769466915,0.0834429604090127,0.011092115583071173,0.02079771671825845
2025-04-07,92.65096423791137,6.133762545839634,0.5243534239408654,0.18205490362361373,0.31657885249230894,0.029628048719909438,0.05612308888369228,0.08157169158204854,0.004160534501093666,0.02080267250546833
2025-04-08,92.63321464635992,6.137629577397146,0.5158074434846095,0.22601240131180472,0.3199216255043839,0.0296223727318874,0.05611233711319011,0.056469066112471995,0.004411842747302379,0.020798687237282645
2025-04-09,92.63239495192849,6.166693171102655,0.5147944669225143,0.198783269915966,0.31311201171291025,0.04222726405951084,0.05548158291281702,0.05180718068196704,0.0040336491041920814,0.020672451658984414
2025-04-10,92.63379614778667,6.164391435667013,0.51858385715261,0.19538283388102715,0.3206799544473116,0.04222790280654458,0.053339513649520415,0.049034788632077136,0.00214290850063062,0.020420657476597673
2025-04-11,92.62188266448148,6.145449282139833,0.5206597958227128,0.22144741255398365,0.319630414477463,0.042222471943986636,0.05333265374059088,0.05168030565943964,0.003276967971772097,0.020418031208733835
2025-04-14,92.61814719738031,6.134488701949047,0.5307213691890421,0.22660579952550408,0.31898736295831526,0.04209473695301355,0.05358256711249615,0.05117409279162162,0.0037809643969772652,0.02041720774367723
2025-04-15,92.62830370261541,6.129363295434504,0.5353172229108814,0.22776506282080589,0.3026363673673243,0.04209935306151033,0.05951260343710211,0.050423428738702376,0.00415951691925102,0.02041944669450501
2025-04-16,92.6302932376197,6.129116800130364,0.5382278403404969,0.2335681939463561,0.28953380544780355,0.04210025730063839,0.059765979039214656,0.05117576186844068,0.00579823902942924,0.020419885277555148
2025-04-17,92.63344584484805,6.1279388177230265,0.5397587941228864,0.23357614327643825,0.2857620705923829,0.04210169015344326,0.060776436848750504,0.05168171545781958,0.004537906723125621,0.020420580254065297
2025-04-22,92.62527286168375,6.128532530618211,0.512486133506646,0.299979586263113,0.2509493093486798,0.04209797555120997,0.057998154041584635,0.036930259989534496,0.025334410436506596,0.02041877856076651
2025-04-23,92.6222375495284,6.122533965020905,0.5129734902862483,0.2944240966360383,0.23947165394198325,0.042096596008748634,0.05787021574076926,0.03314791841407452,0.05482640498145405,0.020418109441369094
2025-04-24,92.66283496231353,6.126982844838922,0.4630133359315208,0.2811872927906567,0.24663782273476434,0.042115047440394314,0.05701293024004278,0.05174728838042941,0.04804141639158752,0.020427058938155326
2025-04-25,92.66423591077789,6.128840805387055,0.4650378539299961,0.2827046823511527,0.24273261085012,0.05472517044620886,0.056383317891756435,0.033843861169959584,0.051068419425609655,0.02042736777024386
2025-04-28,92.67077968395671,6.128769197470076,0.46620562793043085,0.2658267415951713,0.24237144086618562,0.0673394117703138,0.05638729957508579,0.03372014739210095,0.04817163913157278,0.020428810312342387
2025-04-29,92.6723982418457,6.128497922662664,0.46659208843680516,0.26255262922308875,0.2291345472134257,0.06734058789871729,0.05638828441743714,0.049881216373291425,0.0467853148135283,0.020429167115341196
2025-04-30,92.66243419836006,6.12683025341271,0.46603755127831603,0.26340704670465426,0.2341536073386994,0.06733334750612034,0.056382221605546276,0.05470140976611446,0.04829339343603762,0.02042697059174437
2025-05-02,92.63431927177407,6.123206539326425,0.46677852880281934,0.27605859521419773,0.25210830613168744,0.06857345926781899,0.056743277002589555,0.05489910474323626,0.04676609078742803,0.020546826949732526
