date,SUNHIGH FINANCIAL HOLDINGS LTD,SUNFUND SECURITIES LTD,GAOYU SECURITIES LIMITED,WEALTH LINK SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-27,0.0,0.0,20.025120164166502,73.79645767052966,1.6261658175193736,1.3079273074838826,2.016171790000452,0.0,0.4606794898676371,0.7674777604324804
2024-03-28,0.0,0.0,20.024734019995172,73.79503465425009,1.6261344601818446,1.309830385633439,2.0161329121820555,0.0,0.4606706065901135,0.7674629611672882
2024-04-02,0.0,0.0,20.02257188781068,73.78706677715758,1.6259588814376196,1.320486267094987,2.015915224104237,0.0,0.4606208665664026,0.7673800958284982
2024-04-03,0.0,0.0,20.02110499257506,73.78166098327095,1.6258397603102313,1.3277157333872809,2.0157675339646177,0.0,0.46058712052426687,0.767323875967594
2024-04-08,0.0,0.0,20.018171846816124,73.77085177138774,1.6256015704101516,1.342171488563069,2.0154722185963876,0.0,0.46051964327165323,0.767211460954868
2024-04-09,0.0,0.0,20.000976217996048,73.7074825389469,1.6242051771017108,1.4230666356589148,2.0137409260271477,0.0,0.4601240564563011,0.770404447812978
2024-04-10,0.0,0.0,20.001207353282645,73.70833431737589,1.6242239467420032,1.4219274608758004,2.0137641972205635,0.0,0.4601293737420426,0.7704133507610592
2024-04-11,0.0,0.0,20.002131947852426,73.71174162796737,1.6242990296414868,1.4173704984405324,2.013857287373007,0.0,0.46015064411401785,0.7704489646111642
2024-04-12,0.0,0.0,19.909144480776444,73.83166213794293,1.6173396857633846,1.4112977442731534,2.0052288728209495,0.0,0.4581791188531632,0.7671479595699677
2024-04-15,0.0,0.0,19.84205443441827,73.58286341932806,1.6118895573261955,1.40233684266774,1.9984716312847193,0.0,0.7978212987406073,0.7645628162344104
2024-04-17,0.0,0.0,19.866054538167663,73.58680174059441,1.6119758293007782,1.3737392587559007,1.987109537945718,0.0,0.7978639999408809,0.7764550952946474
2024-04-18,0.0,0.0,19.867533112861288,73.5724570278137,1.6116615972682151,1.3765292863489442,1.9978067718538228,0.0,0.7977084675675952,0.776303736286433
2024-04-19,0.0,0.0,19.85904012279695,73.57639423518181,1.6117478448419948,1.3766029508895559,1.9975314360685532,0.0,0.8023381302794609,0.7763452799416793
2024-04-24,56.98295105656015,0.0,19.84786743811965,16.59878720554733,1.6118649098866975,1.3820547946834079,1.9976765214847412,0.0,0.8023964059888956,0.7764016677291316
2024-04-25,54.08822606914357,0.0,18.8395988813889,20.835555750884986,1.5299824249596234,1.3118466276094005,1.896194867125045,0.0,0.7616347942583302,0.7369605846301424
2024-04-30,54.08626351649062,0.0,18.838915299998785,20.834799747625375,1.5299269106400515,1.3117990281914425,1.896126065048559,0.0,0.7616071588837824,0.740562273121391
2024-05-02,50.74288416429551,0.0,17.67437487260238,25.72845071790326,1.435353432813431,1.2307092745288022,1.7789157361614576,0.0,0.7145278917290149,0.6947839099661359
2024-05-07,50.74202050090983,0.0,17.674074047950935,26.426869786479724,1.435329002546491,1.2306883273840679,1.0817305200621634,0.0,0.714515730189751,0.694772084477028
2024-05-10,50.741329591368846,0.0,17.673833395602696,26.42650995499698,1.4353094589317015,1.2320331823803528,1.0817157910874455,0.0,0.7145060012564072,0.6947626243755728
2024-05-14,50.741329591368846,0.0,17.673833395602696,26.42650995499698,1.4353094589317015,1.2320331823803528,1.0817157910874455,0.0,0.7145060012564072,0.6947626243755728
2024-05-16,50.741329591368846,0.0,17.673833395602696,26.42650995499698,1.4353094589317015,1.2320331823803528,1.0817157910874455,0.0,0.7145060012564072,0.6947626243755728
2024-05-23,50.741502316990186,0.0,17.673893558075363,26.426599911949005,1.4353143447855032,1.2316969720647388,1.0817194732935214,0.0,0.7145084334649049,0.6947649893767847
2024-05-27,50.74305690050069,0.0,17.674435038761533,26.42740955207762,1.350254659594707,1.2286709762183916,1.0817526142763343,0.0,0.7996339834584563,0.6947862751122644
2024-05-30,50.74564808471022,0.0,17.676358876368848,26.42875906254295,1.3503236100830394,1.222605941687379,1.0818078537605895,0.0,0.799674816610377,0.6948217542366025
2024-05-31,50.744957076379116,0.0,17.672713901853715,26.428399179609492,1.355071205987603,1.2225892933456342,1.0817931226798405,0.0,0.7996639273621101,0.6948122927824891
2024-06-03,50.75031288323295,0.0,17.66470570805575,26.431188528731397,1.3552142251183819,1.2220374032248773,1.0819072990503549,0.0,0.7997483267938899,0.6948856257923921
2024-06-04,50.74322963788192,0.0,17.662240236663052,26.42749951515429,1.3601313141679308,1.237525969512613,1.0817562967331102,0.0,0.7928283896125919,0.6947886402744955
2024-06-06,50.744957076379116,0.0,17.66284150768875,26.428399179609492,1.3601776167625845,1.2341638244355924,1.0817931226798405,0.0,0.7928553796621347,0.6948122927824891
2024-06-20,50.72371775299087,0.0,17.65544871785601,26.41733756188136,1.3596083138420128,1.2755023072149847,1.0813403377077853,0.0,0.7925235297054306,0.6945214788015388
2024-06-21,50.72337254503684,0.0,17.6553285610221,26.417157774684075,1.359599060821432,1.2761741917568103,1.0813329784821186,0.0,0.7925181360663534,0.6945167521302821
2024-06-24,50.72337254503684,0.0,12.891372397463083,31.181113938243087,1.359599060821432,1.2761741917568103,1.0813329784821186,0.0,0.7925181360663534,0.6945167521302821
2024-06-27,50.70059920429829,0.0,12.885584540673115,31.167114511614024,1.3589886398039335,1.3204983605046086,1.080847490961569,0.0,0.7921623181337406,0.6942049340107191
2024-06-28,50.6904268225245,0.0,12.882999224377384,31.16086125637493,1.3621165929567924,1.3175129280609523,1.0806306336957803,0.0,0.7920033815993932,0.7134491604102735
2024-07-02,50.69025444445264,0.0,12.882955414397765,31.16075529062326,1.3621119609375603,1.3008454877695728,1.080626958898847,0.0,0.792000688309469,0.7304497546108799
2024-07-04,50.67974159857891,0.0,12.880283568968023,31.154292742323392,1.3618294673248323,1.3213150831706535,1.0804028435380066,0.0,0.7918364322555321,0.730298263840654
2024-07-05,50.6795692931717,0.0,12.882279709805072,31.15418682124077,1.361824837258192,1.3213105908483516,1.044700354184274,0.0,0.7918337401009435,0.7642946533906917
2024-07-08,50.663033427446514,0.0,12.886573389857595,31.14402174965002,1.3685179310397544,1.3378733597060146,1.044359486552193,0.0,0.7915753784655626,0.7640452772823464
2024-07-10,50.66372220640881,0.0,12.88674858664402,31.14444516186069,1.3685365364468267,1.3365320188385539,1.0443736849290914,0.0,0.7915861401675547,0.7640556647044496
2024-07-15,50.66389440407569,0.0,12.886792386584958,31.144551016712242,1.3682013043093113,1.3365365614912712,1.0443772345836384,0.0,0.7915888306387744,0.7640582616041068
2024-07-17,50.664238802921126,0.0,12.886879987360054,31.14476272857406,1.3682106049553642,1.3358658751318218,1.044384333965121,0.0,0.7915942116360807,0.7640634554563802
2024-07-18,50.668716414034186,0.0,12.888018905824191,31.147515244727515,1.368331524861683,1.3271461226228112,1.044476634708418,0.0,0.7916641712589392,0.7641309819622565
2024-07-24,50.67112776323618,0.0,12.888632252999791,31.14899757033876,1.3680567123397502,1.3227901649391651,1.0445263418665591,0.0,0.7917018469472675,0.7641673473325279
2024-07-29,50.668199726206645,0.0,12.888567306783335,31.147197621880036,1.367977659023018,1.322713727355156,1.0444659837900307,0.0,0.7967547851285761,0.7641231898332077
2024-08-01,50.66268904498834,0.0,12.886825668732795,31.14381004786191,1.3678288775617984,1.3337857597141995,1.0443523875085143,0.0,0.796668129955238,0.7640400836772078
2024-08-05,50.66389440407569,0.0,12.884753085174982,31.144551016712242,1.367861420740982,1.3338174929446374,1.0443772345836384,0.0,0.7966870841637127,0.7640582616041068
2024-08-07,50.66389440407569,0.0,12.884753085174982,31.144551016712242,1.367861420740982,1.3440139999945142,1.0341807275337616,0.0,0.7966870841637127,0.7640582616041068
2024-08-09,50.66337781458664,0.0,12.884621707038912,31.14423345431626,1.368187353577315,1.3446800560915009,1.0341701826102037,0.0,0.7966789608210724,0.7640504709580932
2024-08-12,50.66664972594837,0.0,12.788921630860518,31.146244792203447,1.4189211188660558,1.3841955355082232,1.0342369707581007,0.0,0.7967304114557516,0.7640998143995432
2024-08-13,50.667166382164055,0.0,12.789052041611736,31.1465623956182,1.418935587839623,1.3831899338231488,1.0342475170437209,0.0,0.7967385358476649,0.764107606051856
2024-08-15,50.65390887392292,0.0,12.674925469134033,31.13841262453118,1.4695367978215828,1.4688016046519476,1.033976897114492,0.0,0.7965300622254109,0.7639076705984317
2024-08-16,46.67634649677647,7.828318070738191,11.679635909059883,28.693290791038105,1.3519505308164856,1.3747580223828584,0.9527845923895453,0.0,0.7339831023124128,0.7089324844860506
2024-08-20,46.67634649677647,7.828318070738191,11.669302529206508,28.693290791038105,1.3519505308164856,1.385091402236233,0.9527845923895453,0.0,0.7339831023124128,0.7089324844860506
2024-08-21,46.67634649677647,7.828318070738191,11.655211556679179,28.693290791038105,1.3519505308164856,1.396364180258096,0.9527845923895453,0.0,0.7339831023124128,0.7117506789915163
2024-08-22,46.68424041296589,7.8296419979817,11.593292810467878,28.698143408042288,1.39915702503933,1.3966003337413089,0.9529457275743527,0.0,0.7341072337307641,0.7118710504564961
2024-08-23,46.68219358573053,7.829298714587929,11.592784513293884,28.696885164553425,1.399095680296863,1.4009235083747706,0.9529039465524969,0.0,0.7340750474797643,0.7118398391303346
2024-08-26,46.68219358573053,7.829298714587929,11.5924713413453,28.696885164553425,1.399095680296863,1.4012366803233542,0.9529039465524969,0.0,0.7340750474797643,0.7118398391303346
2024-08-30,46.663926294822645,7.826235017999606,11.564456366033463,28.685655736174308,1.4611580778605262,1.4006883599445514,0.952531064040732,0.0,0.7337877952876429,0.7115612878365241
2024-09-03,45.14956445765586,10.817505645225152,11.189160655217021,27.754734020618066,1.413739821256914,1.3552324978582295,0.9216190339859616,0.0,0.7099745347672645,0.6884693334155256
2024-09-04,45.14956445765586,10.817505645225152,11.177045048821677,27.754734020618066,1.413739821256914,1.3673481042535753,0.9216190339859616,0.0,0.7099745347672645,0.6884693334155256
2024-09-05,45.14956445765586,10.817505645225152,11.151602275391449,27.754734020618066,1.4273698784516782,1.3791608204890375,0.9216190339859616,0.0,0.7099745347672645,0.6884693334155256
2024-09-11,45.13780671181297,21.763587501429818,11.148698200748203,16.798607270381087,1.4269981660673785,1.397273150794221,0.9213790280745924,0.0,0.709789644830119,0.6958603258616098
2024-09-12,45.13124691146157,23.565674512890183,11.147077979481319,14.990916081021025,1.4267907828613007,1.401308829322129,0.9200340565347008,0.0,0.7211916487587519,0.6957591976690226
2024-09-13,45.11663088332046,23.55804262621707,11.143467930644007,14.986061181892468,1.4263287080093767,1.433240613694354,0.9197360979232877,0.0,0.7209580864675512,0.6955338718314159
2024-09-16,45.117723343017765,23.558613063583795,11.14373775995892,14.986424056237075,1.4233364798023718,1.445382380389533,0.9197583685272636,0.0,0.7094738349084019,0.6955507135748751
2024-09-17,45.11499229296709,23.557187021961255,11.143063211171459,14.985516903323637,1.4232503229026598,1.4513480535995558,0.919702694039438,0.0,0.7094308892894916,0.6955086107454146
2024-09-24,45.11717710655596,23.558327841447316,11.143602843668063,14.986242616868125,1.423319247587954,1.4496023016747528,0.9167205042279672,0.0,0.7094652453686686,0.6955422926011947
2024-09-25,44.88783982178218,23.438577376381474,10.768358114299257,14.91006532894525,1.4160843053211285,1.4398246839147382,0.9099527378211845,0.8139661621016503,0.7233247211868901,0.6920067482462421
2024-09-26,44.887704649482224,28.9564761031419,10.768325687171133,9.39205112159464,1.416080041017628,1.440121481569399,0.9099499976491265,0.8139637109772776,0.7233225430142142,0.692004664382458
2024-09-27,43.48470131412146,35.26109951869142,10.431169078927324,5.01439685292031,1.3718192565511524,1.3956927039916092,0.8815087375828697,0.7885225838294023,0.7007144825594616,0.6703754708249969
2024-09-30,43.488507270849546,35.59561007657502,10.432082056984848,4.683411369183717,1.371939323714348,1.3870624566763297,0.8815858907886935,0.7885915985114051,0.7007758119217149,0.6704341447943799
2024-11-18,43.469484146549,35.58003953259604,10.427518764148706,4.681362710303068,1.4150820751102993,1.3864557156502086,0.8812002597557027,0.7882466458574218,0.700469272419359,0.6701408776101944
2025-01-03,43.470434907495445,35.58081773626523,10.427746833972948,4.681465100679408,1.4151130256679019,1.386486040094455,0.8790323416011279,0.7882638863225839,0.7004845930251006,0.6701555348758039
2025-01-15,43.471068771232254,35.58133655762364,10.427898886065108,4.681533363418643,1.4151336601251456,1.3865062571275784,0.8790451592029305,0.7882753803850115,0.7004948071345903,0.6687071576851022
2025-02-14,43.470434907495445,35.58081773626523,10.427746833972948,4.681465100679408,1.4151130256679019,1.386486040094455,0.8790323416011279,0.7882638863225839,0.7004845930251006,0.6701555348758039
