date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,FULBRIGHT SECURITIES LTD,HANG SENG SECURITIES LTD,HAFOO SECURITIES LTD
2024-11-22,99.42437243519912,0.0,0.24488830819009705,0.08402433249685082,0.022284714270903908,0.005236298981687804,0.1835140131489191,0.004870975796918887,0.02959117796628224,0.0012177439492297218
2024-11-25,99.41868230975443,0.0,0.2561986636524277,0.08438482600338991,0.022405206327018392,0.005235999304683645,0.177658674082173,0.004870697027612694,0.02971125186843743,0.0008523719798322213
2024-11-26,99.4367234589681,0.0,0.24041251718853587,0.0835476123562997,0.023505377820358372,0.005236949462566891,0.17513333319002766,0.004871580895411062,0.029716643462007475,0.0008525266566969358
2024-11-27,99.43018429945359,0.0,0.23674326177863642,0.0953549248830619,0.023382050546038164,0.004749479017164002,0.17414756396268008,0.004871260530424618,0.029714689235590164,0.000852470592824308
2024-11-28,99.43636014976379,0.0,0.22092538641497284,0.10814870073676727,0.022165612087941045,0.004140828631813162,0.1726969117620901,0.005115141251063318,0.02959474580972348,0.0008525235418438862
2024-11-29,99.43938780758852,0.0,0.19815686227536,0.11777362373710701,0.022166286990851578,0.004140954712576668,0.18244559292470144,0.005480675354880884,0.029595646916356775,0.0008525494996481375
2024-12-02,99.43696566657921,0.0,0.1916971751685734,0.11923223283991954,0.022165747065235296,0.004140853847351649,0.1910882260733746,0.004262643666391403,0.029594926026660313,0.0008525287332782806
2024-12-03,99.4367234589681,0.0,0.2009527119357063,0.12507783948967902,0.01863379692494731,0.00048715808954110615,0.1895044968314903,0.0042626332834846785,0.023505377820358372,0.0008525266566969358
2024-12-04,99.43296939187411,0.0,0.19375981476123283,0.13469412641478537,0.019850942681383377,0.0004871396977026595,0.18974091225518588,0.004627827128175266,0.02301735071645066,0.0008524944709796541
2024-12-05,99.41492960473795,0.0,0.2269659139996807,0.11603997641721872,0.02228259778001157,0.00048705131759588135,0.19080235366818651,0.004626987517160872,0.023013174756405394,0.0008523398057927922
2024-12-06,99.410571980232,0.0,0.20942288659387245,0.1312545765977875,0.022525136058061862,0.0004870299688229592,0.19700362238888697,0.004870299688229592,0.02301216602688482,0.0008523024454401785
2024-12-09,99.41093510101669,0.0,0.20345751265008652,0.13782998463189583,0.022525218336484742,0.00048703174781588633,0.19603027849589427,0.004870317478158863,0.023012250084300627,0.000852305558677801
2024-12-10,99.3902414492304,0.0,0.19477214638278392,0.15861756671047966,0.02239879683402015,0.0004869303659569597,0.19258095973597758,0.017042562808493592,0.02300745979146635,0.0008521281404246797
2024-12-11,99.3948392939502,0.0,0.164468339141677,0.17980735522742924,0.022521571237017205,0.0003652146687083871,0.19380725086125075,0.021912880122503225,0.021425927230892042,0.00085216756031957
2024-12-12,99.37923254994855,0.0,0.1796574031913618,0.19621120185940055,0.02251803495284684,0.00036515732355967847,0.19377681970233604,0.005964236284808081,0.021422562982167805,0.0008520337549725831
2024-12-13,99.36713767060135,0.0,0.16734340440829626,0.21991965946603007,0.022515294411298042,0.00036511288234537364,0.19448346199596905,0.005963510411641104,0.021419955764261922,0.0008519300588058718
2024-12-16,99.37004017314426,0.0,0.16783512388602403,0.21810046555747284,0.023124491325848127,0.00036512354725023354,0.19229840155178968,0.005963684605087148,0.02142058143868037,0.0008519549435838783
2024-12-17,99.35323219835969,0.0,0.15953200149585284,0.24227934018172617,0.02409407802912194,0.0003650617883200294,0.19226587518188215,0.005962675875893814,0.02141695824810839,0.000851810839413402
2024-12-18,99.3955653083193,0.0,0.12271302501795363,0.25565213545407006,0.019599997051478704,0.0015826084575728146,0.17627823435118736,0.005965216493928302,0.02142608373329349,0.0012173911212098574
2024-12-19,99.38165187914929,0.0,0.13060778221905775,0.2568335698809057,0.022275138999149645,0.00036516621310081384,0.1800269430587012,0.00474716077031058,0.022640305212250456,0.0008520544972352324
2024-12-20,99.35383670318141,0.0,0.13799419559176812,0.28097759931339733,0.018009824468766915,0.0003650640095020321,0.17985486868133446,0.005475960142530481,0.02263396858912599,0.0008518160221714082
2024-12-23,99.34295674175021,0.0,0.1473480343963849,0.27182122943148135,0.016791105488605382,0.0003650240323609866,0.18883909940808372,0.007665504679580718,0.023361538071103142,0.0008517227421756354
2024-12-27,99.35673842872555,0.0,0.13556439470293932,0.269911873834039,0.01655005177701952,0.00036507467155190123,0.1888652967495169,0.0076665681025899265,0.02336477897932168,0.0009735324574717366
2024-12-30,99.36592834458452,0.0,0.14032334331939395,0.25022098340388027,0.016551582559789748,0.0003651084388188915,0.1943593922645899,0.007910682841075982,0.023366940084409055,0.000973622503517044
2025-01-02,99.37560377699832,0.0,0.13644213761888715,0.24428132934978278,0.01655319421602913,0.00036514399005946606,0.1937697440582233,0.0079114531179551,0.02409950334392476,0.000973717306825243
2025-01-03,99.29378487701061,0.0,0.2399453138725806,0.1931237498376371,0.02687679390057796,0.001216144520388143,0.20698779737006193,0.01471534869669653,0.02237705917514183,0.0009729156163105143
2025-01-06,99.30235926443636,0.0,0.23558753570201701,0.17623455819939218,0.03490636176896174,0.0012162495389882138,0.20846517098257983,0.01654099373023971,0.02371686601027017,0.0009729996311905711
2025-01-07,99.28376317443312,0.0,0.24648761382412224,0.17802558788283915,0.03587264236710215,0.0012160217751560052,0.21268220847478528,0.017267509207215273,0.0237124246155421,0.000972817420124804
2025-01-08,99.27519199797375,0.0,0.20865132217363683,0.1731465517338338,0.03526158708062627,0.0012159167958836644,0.25996301095992747,0.02188650232590596,0.023710377519731457,0.0009727334367069316
2025-01-09,99.27410561650201,0.0,0.20913540027077807,0.17277988592138116,0.034896430161461225,0.001215903489946384,0.2599601661505369,0.023466937355965212,0.02371011805395449,0.0007295420939678304
2025-01-10,99.27229503355221,0.0,0.21970975344547178,0.1624417435545934,0.03659802755234477,0.0012158813140313877,0.2598338368085075,0.023466509360805785,0.02370968562361206,0.0007295287884188326
2025-01-13,99.2710880149428,0.0,0.21374933606848182,0.17009972762218778,0.035624889344746974,0.0012158665305374394,0.26056019749417325,0.023952570651587554,0.022979877427157604,0.0007295199183224636
2025-01-14,99.2702431193802,0.0,0.22031314023376988,0.16559961203001908,0.03416555872278661,0.0012158561823055732,0.2605579798680843,0.024195538027880905,0.022979681845575334,0.0007295137093833439
2025-01-15,99.28267660536328,0.0,0.21146387239756784,0.16318833626080279,0.03380503538040475,0.0012160084669210341,0.2594962068409487,0.024441770185112788,0.022982560024807547,0.0007296050801526205
2025-01-16,99.27929632034565,0.0,0.21401020350795677,0.16038605592442898,0.0350198514831202,0.0012159670653861178,0.25693384091608673,0.029426402982344058,0.023346567655413465,0.0003647901196158354
2025-01-17,99.2473157315224,0.0,0.19023754524667819,0.15595831984120648,0.03500857062686474,0.0018233630534825389,0.31459090549418733,0.03172651713059617,0.022974374473879986,0.00036467261069650776
2025-01-20,99.24803959235649,0.0,0.1913329585565579,0.1532851720075092,0.034401033844667014,0.0012155842347938877,0.3145931999646581,0.03379324172727008,0.022974542037604476,0.0003646752704381663
2025-01-21,99.24779830423859,0.0,0.19218340029069048,0.1531632412183871,0.033550043314503834,0.0012155812795110086,0.31459243513744906,0.034157833954259344,0.02297448618275806,0.00036467438385330255
2025-01-22,99.2527449451651,0.0,0.18477756358370712,0.15244148995655837,0.03330858711969457,0.0012156418656822836,0.314608114838575,0.037563333649582566,0.022975631261395162,0.00036469255970468506
2025-01-23,99.25371020088866,0.0,0.1540233222795362,0.15341549543549696,0.03294421494692526,0.001215653688078423,0.34257120930049956,0.0393871794937409,0.022368027860642983,0.00036469610642352686
2025-01-24,99.25889877208243,0.0,0.14296834711795597,0.13919962368202346,0.055922992920288905,0.001215717237397585,0.34465583680221534,0.03440479781835165,0.02236919716811556,0.00036471517121927546
2025-01-27,99.25141774920002,0.0,0.1515885135998024,0.13675788115459317,0.05676971599928445,0.0012156256102630505,0.34462986050957484,0.03549626781968107,0.021759698423708604,0.00036468768307891514
2025-02-03,99.24345531872821,0.0,0.1608143658937308,0.1362606985388301,0.055792739187620885,0.001215528086876272,0.3446022126294231,0.0357365257541624,0.02175795275508527,0.0003646584260628816
2025-02-04,99.24249026245361,0.0,0.15911107934021704,0.1349223056284499,0.05883098731907185,0.001215516266922972,0.34459886167266257,0.03670859126107375,0.0217577411779212,0.00036465488007689163
2025-02-05,99.23440865291055,0.0,0.16736295998447037,0.1144923081375244,0.05882619653775139,0.0012154172838378385,0.36280205922559483,0.03877181135442705,0.02175596938069731,0.00036462518515135154
2025-02-06,99.22789607471442,0.0,0.169296516279364,0.11181105167050603,0.06550669222869863,0.0012153375181576742,0.36277824917006574,0.03937693558830864,0.02175454157502237,0.00036460125544730224
2025-02-07,99.2306698461028,0.0,0.16930124871703106,0.11084187999277269,0.06550852337292157,0.001215371491148823,0.36060072142385585,0.03974264776056652,0.021755149691563936,0.00036461144734464693
2025-02-10,99.2300668391313,0.0,0.16930021990372748,0.10962584232100661,0.06550812528938199,0.0012153641055543968,0.36059853011798954,0.040957770357183176,0.022362699542200902,0.00036460923166631905
2025-02-11,99.22934324043933,0.0,0.16212838941080665,0.10768047452621793,0.06550764759552083,0.00121535524295957,0.3681311030924538,0.043266646649360696,0.02236253647045609,0.00036460657288787105
2025-02-12,99.2291020432205,0.0,0.16322181238449937,0.1031834093182725,0.06550748836578195,0.0012153522887900176,0.3681302082744964,0.04460342899859365,0.024671651462437355,0.00036460568663700533
2025-02-13,99.2316346725012,0.0,0.12129525416700396,0.10282142788104745,0.06550916031664843,0.0012153833082866128,0.40678879328352935,0.04569841239157665,0.02467228115821824,0.00036461499248598383
2025-02-14,99.22946383948847,0.0,0.1246955994771025,0.10123921478014267,0.06550772721068056,0.001215356720049732,0.4056860731526005,0.0471558407379296,0.02467174141700956,0.00036460701601491956
2025-02-17,96.96353472775155,0.0,2.405491398990628,0.09821483026241666,0.0638930818393956,0.0011876037516616283,0.3964221323046515,0.04691034819063432,0.023989595783564893,0.0003562811254984885
2025-02-18,96.9641105024586,0.0,2.4052681607677533,0.0964339972618089,0.06389346123996698,0.0011876108037168584,0.3964244862806873,0.04833575971127614,0.023989738235080542,0.00035628324111505754
2025-02-19,96.96330441978334,0.0,2.406673286393842,0.09417675381743482,0.06389293008042868,0.0011876009308629863,0.3964211907220649,0.049997999189331725,0.023989538803432325,0.00035628027925889595
2025-02-20,96.96330441978334,0.0,2.4064357662076694,0.09346419325891703,0.06389293008042868,0.0011876009308629863,0.3964211907220649,0.05094807993402212,0.023989538803432325,0.00035628027925889595
2025-02-21,96.96341957363069,0.0,2.406676144564672,0.09263298261832932,0.06389300595982203,0.000950081873008506,0.39642166151279906,0.05166070184483751,0.023989567293464773,0.00035628070237818973
2025-02-24,96.97148102268355,0.0,2.396780774236084,0.09359084490079457,0.06140414570267867,0.0009501608619370005,0.39645461964321355,0.05499055988460391,0.023991561763909267,0.0003563103232263753
2025-02-25,96.9720568917658,0.0,2.3966762368030854,0.09287877581545234,0.061404510353694194,0.0009501665045059062,0.3964569740050894,0.05522842807440581,0.023991704238774135,0.0003563124391897149
2025-02-26,96.97125067696574,0.0,2.401169564479185,0.09014629764256327,0.06140399984348512,0.0009501586049282031,0.39467213052205236,0.056653206818844115,0.023397655646357002,0.00035630947684807613
2025-02-27,96.96986862563934,0.0,2.4029168645813885,0.08812595460257959,0.0619969653673134,0.0009501450631005885,0.394666505585407,0.05772131258336076,0.023397322178851994,0.0003563043986627207
2025-02-28,99.28255587693472,0.0,0.09168692691376655,0.0606787487134874,0.07198761370417744,0.0009728055905969924,0.4032279173024534,0.0642051689794015,0.02395533766845094,0.0007296041929477444
2025-03-03,99.27543341930757,0.0,0.09678721232273388,0.056661860480394455,0.07745408825324306,0.0009727358022385313,0.40319899002787124,0.06480852282414215,0.023953619130123834,0.0007295518516788986
2025-03-04,99.26686368094286,0.0,0.10723486457850598,0.06662665055444589,0.07659633184178999,0.0009726518329116188,0.3922218516216103,0.0648029283677366,0.023951551385448615,0.0007294888746837142
2025-03-05,99.2748298681746,0.0,0.13229126482663014,0.08584341265404492,0.07465701893708723,0.000972729888431104,0.3419145557835331,0.06480812881672231,0.023953473502615938,0.000729547416323328
2025-03-06,99.28062426200832,0.0,0.14081086960689126,0.09034756141443887,0.07539096645619393,0.0009727866639508895,0.32247877909971984,0.06469031315273416,0.023954871599790654,0.0007295899979631672
2025-03-07,99.28509123559492,0.0,0.13108890083835426,0.09618860905671449,0.07186784823327215,0.000972830432937694,0.3216420618900251,0.06846294171799021,0.023955949411090714,0.0007296228247032704
2025-03-10,99.27857200350252,0.0,0.11527283679076555,0.11855592391455318,0.07186312926512917,0.0009727665551963337,0.32162094231178784,0.068458446321942,0.023954376421709722,0.0007295749163972504
2025-03-11,99.29245658326373,0.0,0.16733924740961187,0.13024733573814992,0.07065705141350617,0.0009729026012186737,0.23811791164827034,0.0707786642386585,0.028943852386255537,0.00048645130060933684
2025-03-12,99.27760626415198,0.0,0.14506240142512805,0.1355780197728565,0.10408500890185216,0.0009727570925406742,0.23358329684632942,0.07210561948457749,0.030885037688166406,0.00012159463656758428
2025-03-13,99.27531270849389,0.0,0.14736929484990094,0.13484533662420803,0.10432578793829622,0.0009727346194712933,0.23406426781027995,0.07210395366830963,0.030884324168213562,0.00012159182743391167
2025-03-14,99.27676125763266,0.0,0.14907375557201918,0.1308347153307444,0.10663758861065321,0.0009727488128679881,0.2313926238609727,0.07210500575383963,0.032100710824643615,0.00012159360160849852
2025-03-17,99.27760626415198,0.0,0.15211489034604794,0.12730958448626076,0.10530095526752799,0.0009727570925406742,0.23115140411497773,0.07259199803084782,0.03283055187324776,0.00012159463656758428
2025-03-18,99.31008955887751,0.0,0.13039210029677642,0.13805506887765043,0.10837626992950355,0.0009730753753490779,0.20531890419865545,0.07273738430734357,0.03393600371529909,0.00012163442191863474
2025-03-19,99.27893416060297,0.0,0.14725307445359245,0.152968098813063,0.11746199002656507,0.010700471141136363,0.18567749355130939,0.0729577577804752,0.03392535736792097,0.00012159626296745867
2025-03-20,99.27651982984062,0.0,0.15016773279778614,0.15600421148142482,0.11612160714322736,0.01532075654455146,0.17874215968643373,0.07307757685139228,0.033924532348649665,0.00012159330590913858
2025-03-21,99.12669926151696,0.0,0.2172021439102125,0.19207031395525778,0.14132101481916565,0.028774124151324965,0.18417867652978892,0.0741813917994074,0.03545166351133709,0.00012140980654567496
2025-03-24,99.08699982103472,0.0,0.22257640944068885,0.21201798652828976,0.14247802872593712,0.03689379960194625,0.1841049144610278,0.0741516827525959,0.039078300894166744,0.0016990565606159454
2025-03-25,99.0121387064216,0.0,0.28959155033946093,0.20955368466775062,0.1394599174582831,0.04838652788335214,0.1839658215514917,0.07445946897337898,0.039048776888319266,0.0033955458163755885
2025-03-26,98.8777212648005,0.0,0.41320978142879866,0.2212585787427946,0.14653688028395262,0.06503330967973765,0.1556197447643629,0.07460059359910315,0.042628910628058944,0.0033909360726865068
2025-03-27,98.83283700156552,0.0,0.4334796408829987,0.22987373304574543,0.1467124615331456,0.08933481568602429,0.14247571553177588,0.07565617859588779,0.04624105635780661,0.0033893968010957724
2025-03-28,98.82266889970238,0.0,0.4024494611380246,0.25236304555572364,0.15165990219727662,0.08932562475785327,0.1319308007941193,0.07637461954228375,0.05265128288572652,0.02057636342660577
2025-03-31,98.68602150185421,0.0,0.5301361137767829,0.26917763916573084,0.16414155095961497,0.08920210943166115,0.1029812970674462,0.0786864136043515,0.05838024235161563,0.021273131788580438
2025-04-01,98.54106870181467,0.0,0.6034626481573971,0.29183453664891723,0.16390045523954905,0.11079574220169812,0.09293324781623916,0.08074330232345973,0.06420842576394706,0.05105294003411579
2025-04-02,98.49720243744186,0.0,0.5779805027065948,0.3186070773634141,0.19362527798874657,0.11074642068141392,0.09289187791360427,0.08324077371478825,0.0732277531085166,0.05247787908106215
2025-05-02,95.69331627592005,2.8466657855614095,0.5615273294888304,0.30953739870173264,0.18811341344804275,0.1075938402151422,0.09024755660747222,0.08087118708981277,0.07114320371524108,0.05098400925227327
