date,SUCCESS SECURITIES LTD,GET NICE SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-04-02,0.0,0.0,66.65044846142351,0.0,10.562355291295441,0.0,0.0,4.969221966039852,5.403345829446536,12.41462845179467
2024-04-03,0.0,0.0,66.65044846142351,0.0,10.551390813595777,0.0,0.0,4.969221966039852,5.414310307146199,12.41462845179467
2024-04-08,0.0,0.0,66.65277083678326,0.0,10.547112586449318,0.0,0.0,4.97055658437621,5.414498963954033,12.415061028437176
2024-04-09,0.0,0.0,66.62646005572451,0.0,10.583584588370105,0.0,0.0,4.9755605575166815,5.404234540743951,12.410160257644762
2024-04-10,0.0,0.0,62.11176636712382,0.0,9.864021010715595,0.0,6.795626949448076,4.641066202510831,5.021117851952486,11.566401618249188
2024-04-11,0.0,0.0,62.106156342524535,0.0,9.860012455293651,0.0,6.7932379392359366,4.645924804904547,5.032333021145129,11.562335436896202
2024-04-12,0.0,0.0,62.10615096812787,0.0,9.860011602051056,0.0,6.79323735137867,4.64592440286642,5.032332585668915,11.562343089907069
2024-04-15,0.0,0.0,62.129161068488884,0.0,9.830708637613046,0.0,6.7927964870796,4.653735084642112,5.032005999733033,11.56159272244333
2024-04-16,0.0,0.0,62.14095589284499,0.0,9.81941566064628,0.0,6.7883543007845075,4.66852689789573,5.028715291976463,11.55403195585202
2024-04-17,0.0,0.0,62.140284207264365,0.0,9.819309521952166,0.0,6.788280925027173,4.669557341907141,5.028660936270114,11.553907067579036
2024-04-18,0.0,0.0,62.140284207264365,0.0,12.188448856810133,0.0,6.788280925027173,4.669557341907141,5.028660936270114,9.18476773272107
2024-04-24,0.0,0.0,62.16060349747512,0.0,12.17929940219873,0.0,6.777784717988325,4.679553251530464,5.0248860912891775,9.177873039518182
2024-04-25,0.0,0.0,52.26892309850217,15.907869237720007,10.240624175989591,0.0,5.699922193002746,3.938548971963144,4.225784816244637,7.7183275065776975
2024-04-26,0.0,0.0,52.25079011684234,15.952950128803783,10.234581538133154,0.0,5.687480937200126,3.9371327634454603,4.223291326896238,7.7137731886788945
2024-04-29,0.0,0.0,52.25577104573371,15.954470881122006,10.23419535441995,0.0,5.678944315246391,3.9384159592821883,4.223693922029053,7.714508522166696
2024-04-30,0.0,0.0,52.26382707145277,15.95415866874578,10.233541151040955,0.0,5.669441809148974,3.9410624736022193,4.223611268738594,7.714357557270706
2024-05-03,0.0,0.0,52.26725268296203,15.952710383312606,10.232612171400815,0.0,5.66892714898062,3.9416124913839266,4.223227858067878,7.713657263892129
2024-05-06,0.0,0.0,52.27318406454484,15.948150002379064,10.204276434546195,0.0,5.689087054095501,3.9522834644483087,4.221566809439792,7.711452170546303
2024-05-07,0.0,0.0,52.29398514724019,15.945528868680025,10.184533242241494,0.0,5.687944075604472,3.957387115553591,4.220718666316695,7.709902884363524
2024-05-08,0.0,0.0,52.298800813426496,15.945890576262753,10.184764267686345,0.0,5.688073100644608,3.9574768847258315,4.214916581837389,7.710077775416581
2024-05-09,0.0,0.0,52.298563545824315,15.945818233433421,10.1851717387046,0.0,5.688047295168295,3.957458930565574,4.214897459732576,7.710042796571217
