date,USMART SECURITIES LTD,VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD,RUISEN PORT SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,PINESTONE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CHINA CITIC BANK INTERNATIONAL LTD
2024-05-13,33.208738355266426,34.52466857227128,21.927638441988467,0.0,0.0,0.0,7.534936014754814,2.804018615719007,0.0
2024-05-14,33.20899780060698,34.524534463943716,21.92755326582196,0.0,0.0,0.0,7.534906745895502,2.8040077237318406,0.0
2024-05-16,33.21480371238603,34.53173590017114,21.908464761303417,0.0,0.0,0.0,7.540497679198499,2.8044979469409097,0.0
2024-05-21,33.16957708324046,34.483506033058006,21.97330555727287,0.0,0.0,0.0,7.557899646564557,2.8157116798641098,0.0
2024-05-22,33.160137216869565,34.48337224884007,21.984083351396762,0.0,0.0,0.0,7.556706427028476,2.8157007558651226,0.0
2024-05-24,33.15447758303194,34.45731599123358,22.019121160438974,0.0,0.0,0.0,7.553865081485031,2.81522018381048,0.0
2024-05-27,33.15460618961887,34.457449651545176,22.019206572854614,0.0,0.0,0.0,7.553506481900492,2.815231104080853,0.0
2024-05-28,32.27908693037625,33.558074036558274,21.673351478758875,0.0,0.0,0.0,6.884324768156112,2.785327884573161,2.8198349015773343
2024-05-29,32.279330664164455,33.55832742775634,21.673515130477725,0.0,0.0,0.0,6.883621667838721,2.785348916101041,2.819856193661716
2024-05-30,32.284949433675955,33.56226585370612,21.67703424030273,0.0,0.0,0.0,6.88473935550946,2.770697065543319,2.8203140512624087
2024-05-31,32.277039267741145,33.55591532419122,21.67637723569483,0.0,0.0,0.0,6.901092289787665,2.7699858168692857,2.8195900657158597
2024-06-03,32.29410696093106,33.574414681624525,21.645158730796393,0.0,0.0,0.0,6.913051017784546,2.7521875793152843,2.8210810295481923
2024-06-04,32.29364262350986,33.57352429707245,21.650761960427957,0.0,0.0,0.0,6.909013007495575,2.7520836316526123,2.820974479841539
2024-06-05,32.30060812595081,33.580373120585946,21.655178602728817,0.0,0.0,0.0,6.887378555904309,2.754911650936086,2.821549943894033
2024-06-06,32.29658192187527,33.541814784295966,21.65247932945177,0.0,0.0,0.0,6.933357463964683,2.754568256889958,2.8211982435223515
2024-06-07,32.27448597336294,33.5557569702495,21.66147952503176,0.0,0.0,0.0,6.930193375387811,2.755713236763774,2.8223709192042112
2024-06-11,32.27733914410136,33.557529720079394,21.662379956124965,0.0,0.0,0.0,6.924435152195595,2.7558277871055217,2.8224882403931577
2024-06-13,32.28674574723198,33.56691641814792,21.640089390635858,0.0,0.0,0.0,6.92637205227766,2.756598646092527,2.823277745614058
2024-06-14,32.29935838389209,33.58382785187327,21.642461833727044,0.0,0.0,0.0,6.893863806614686,2.7569008571090823,2.823587266783827
2024-06-17,31.563471674805037,33.956062874917784,21.883097412593045,0.0,0.0,0.0,6.958771958755657,2.785607641799927,2.852988437128549
2024-06-18,31.564074512799507,33.95671140956107,21.885425285862524,0.0,0.0,0.0,6.952793112447411,2.7879527523195486,2.853042927009935
2024-06-20,31.590468885981966,33.94854168303268,21.84960840372158,0.0,0.0,0.0,6.971742528595644,2.7872819920893894,2.8523565065787477
2024-06-21,31.591190975894552,33.944393485989046,21.846938584150795,0.0,0.0,0.0,6.978527566834747,2.786941412071923,2.8520079750589415
2024-06-24,35.696211152482704,31.901428812797317,20.532297814773536,0.0,0.0,0.0,6.570436932264237,2.6192370544081185,2.680388233274085
2024-06-25,35.921576271054704,31.786785713277343,20.45851158170022,0.0,0.0,0.0,6.552546232724751,2.60982438966332,2.670755811579664
2024-06-26,35.86503056364593,31.798513765392766,20.468691381265696,0.0,0.0,0.0,6.585295189664507,2.610757941269194,2.671711158761901
2024-06-27,35.63479191768321,31.91266750737336,20.542172102152737,0.0,0.0,0.0,6.6089357941749345,2.620130322337072,2.681302356278683
2024-06-28,35.63502298203525,31.912552944241213,20.54209835790755,0.0,0.0,0.0,6.608912068787998,2.6201209163437844,2.6812927306842034
2024-07-08,35.63594722285372,31.912094699937875,20.541803386221407,0.0,0.0,0.0,6.608817168943664,2.620083293045954,2.6812542289973735
2024-07-09,35.62814535508068,31.90510810458649,20.537306117414804,0.0,0.0,0.0,6.629263536064456,2.6195096716046926,2.680667215248876
2024-07-10,35.858353427245184,31.791008340497484,20.46386014207634,0.0,0.0,0.0,6.605555814934997,2.610141722291398,2.6710805529546007
2024-07-11,35.85871104949086,31.791008340497484,20.46386014207634,0.0,0.0,0.0,6.605198192689321,2.610141722291398,2.6710805529546007
2024-07-12,35.865965771568156,31.780324910404477,20.45698322213346,0.0,0.0,0.0,6.602978503008948,2.623564661737594,2.67018293114737
2024-07-16,35.90588605016147,31.777371186682927,20.41683274549775,0.0,0.0,0.0,6.606654435722582,2.623320822657967,2.669934759277295
2024-07-17,35.90611516582753,31.777257592889114,20.41675976194365,0.0,0.0,0.0,6.60663081907609,2.623311445136998,2.6699252151266237
2024-07-18,35.90611516582753,31.77761506045038,20.41675976194365,0.0,0.0,0.0,6.60627335151482,2.623311445136998,2.6699252151266237
2024-07-19,35.908406232399734,31.776479154399475,20.416029955099763,0.0,0.0,0.0,6.606037207113811,2.6232176736145516,2.6698297773726716
2024-07-22,35.916539793174145,31.78237011774093,20.3996656093735,0.0,0.0,0.0,6.6073362102775315,2.623733499964043,2.6703547694698493
2024-07-23,35.92043450189956,31.7804385261288,20.398425808098914,0.0,0.0,0.0,6.606934645663092,2.6235740410689945,2.6701924771406427
2024-07-24,35.92066358767011,31.780324910404477,20.39835288330521,0.0,0.0,0.0,6.606911025735232,2.623564661737594,2.67018293114737
2024-07-26,35.921021089736136,31.780324910404477,20.39835288330521,0.0,0.0,0.0,6.606553523669207,2.623564661737594,2.67018293114737
2024-07-29,35.92096558470358,31.77964323311767,20.399345323083402,0.0,0.0,0.0,6.606411815316828,2.623508387157475,2.6701256566210425
2024-07-30,35.919681476213995,31.77850716928956,20.402190900165852,0.0,0.0,0.0,6.606175648238362,2.623414601555178,2.670030204537054
2024-07-31,35.91721421418498,31.785301905902912,20.400586476540443,0.0,0.0,0.0,6.603868872568109,2.6232082968310153,2.669820233972536
2024-08-02,35.91451828238731,31.782916113797892,20.406561176825214,0.0,0.0,0.0,6.603373188800013,2.623011399860745,2.6696198383288237
2024-08-05,35.91349136720169,31.784866666463273,20.40597768556427,0.0,0.0,0.0,6.6031843764609315,2.6229363992657935,2.6695435050440426
2024-08-09,35.9142062001124,31.784866666463273,20.449225076662184,0.0,0.0,0.0,6.559222152452306,2.6229363992657935,2.6695435050440426
2024-08-13,35.915479811049714,31.784412255584716,20.449290136605732,0.0,0.0,0.0,6.559128378835691,2.622184077885548,2.669505340038595
2024-08-14,35.916891892562305,31.785661916766212,20.45009413712861,0.0,0.0,0.0,6.555454583357234,2.6222871737561437,2.6696102964294957
2024-08-15,35.91712094104773,31.785548307143717,20.459671494807917,0.0,0.0,0.0,6.5482826701751495,2.619775832227108,2.669600754598378
2024-08-19,35.917349987895804,31.785434698333365,20.459598367268438,0.0,0.0,0.0,6.548259265117075,2.6197664685498534,2.6695912128354693
2024-08-20,35.92428367407773,31.79157073647172,20.463548002598845,0.0,0.0,0.0,6.530218818268161,2.6202722029252734,2.6701065656582714
2024-08-21,35.92787997279209,31.7947533186494,20.465596562064654,0.0,0.0,0.0,6.52086177006798,2.6205345124438195,2.670373863982057
2024-08-22,35.930449198457126,31.79702698178514,20.46706006995817,0.0,0.0,0.0,6.5141770171332825,2.6207219085420745,2.670564824124202
2024-08-27,35.93854466161394,31.804191146613846,20.57180894006513,0.0,0.0,0.0,6.392976343107806,2.6213123814731993,2.671166527126081
2024-08-28,35.99297664493916,31.803622444165637,20.571441087977508,0.0,0.0,0.0,6.358172173879602,2.602668886023871,2.6711187630142206
2024-08-30,35.994049527023655,31.803622444165637,20.57036820589302,0.0,0.0,0.0,6.358172173879602,2.602668886023871,2.6711187630142206
2024-09-02,35.994278428996914,31.803508706116585,20.570294640891042,0.0,0.0,0.0,6.358149435397537,2.602659578201093,2.671109210396829
2024-09-03,35.99463605507944,31.803508706116585,20.570294640891042,0.0,0.0,0.0,6.3577918093150085,2.602659578201093,2.671109210396829
2024-09-04,35.994864954136524,31.80339496888105,20.57022107641524,0.0,0.0,0.0,6.3577690722745395,2.6026502704448884,2.671099657847762
2024-09-23,35.99509385155641,31.803281232459014,20.570147512465606,0.0,0.0,0.0,6.357746335396697,2.602640962755258,2.6710901053670195
2024-09-26,35.99535130724449,31.803508706116585,20.570294640891042,0.0,0.0,0.0,6.357076557149954,2.602659578201093,2.671109210396829
2024-09-30,35.99174726272297,31.800324370996773,20.591478402324068,0.0,0.0,0.0,6.3550096919980845,2.59059850711095,2.670841764847153
2024-10-02,35.9881439398411,31.797140673477998,20.5922773170539,0.0,0.0,0.0,6.361524548092691,2.590339148686079,2.6705743728482356
2024-10-03,35.986056768946106,31.794980670330713,20.59659895148867,0.0,0.0,0.0,6.3711032502585825,2.580867400208584,2.6703929587673394
2024-10-04,35.900944919955286,31.78293550995765,20.812882670231854,0.0,0.0,0.0,6.2671895254498065,2.56666606309843,2.6693813113069753
2024-10-08,35.896683771751235,31.779561474120133,20.821640345800507,0.0,0.0,0.0,6.266740628140623,2.5663358729195074,2.6690379072679904
2024-10-09,31.6606305761524,28.008942811660564,18.34211722725386,0.0,11.857277235340845,0.0,5.51356006942316,2.2634456944386536,2.35402638573052
2024-10-10,31.636162845674036,28.008766259579144,18.36690011132442,0.0,11.857202493963065,0.0,5.513525315147969,2.263431426993744,2.3540115473176275
2024-10-14,31.639099101126195,28.008854535341634,18.3638062795728,0.0,11.857239864534174,0.0,5.513542692230796,2.2634385606937153,2.3540189665006905
2024-10-15,31.631123707885855,28.029837461142858,18.35917724206447,0.0,11.854250963037249,0.0,5.512152871649073,2.2600321746203895,2.3534255796001013
2024-10-16,31.20029587057569,28.20750804309469,18.475549151436983,0.0,11.929390594871563,0.0,5.544555614800879,2.27435766731193,2.3683430579082625
2024-10-17,31.19277877955676,28.182959259142827,18.47109783516831,0.0,11.926516445367533,0.0,5.587918641824468,2.2709565862082814,2.3677724527318182
2024-10-18,31.193194679452795,28.182414574518823,18.47115639119358,0.0,11.926554254132588,0.0,5.587936356326774,2.2709637854658693,2.3677799589095674
2024-10-21,31.194145722413936,28.182414574518823,18.470205348232447,0.0,11.926554254132588,0.0,5.587936356326774,2.2709637854658693,2.3677799589095674
2024-10-23,31.19523354934783,28.183397373980917,18.469264328971256,0.0,11.926970166370149,0.0,5.586229071011868,2.271042980312034,2.3678625300059446
2024-10-24,31.17272189839096,28.179246225078696,18.45574865607252,0.0,11.918242096612177,0.0,5.63853033073832,2.2693810476267826,2.3661297454805457
2024-10-25,31.17293993795999,28.17915695537529,18.455690189668005,0.0,11.918204340529966,0.0,5.638512468304162,2.269373858400661,2.366122249761927
2024-10-28,31.178273539196343,28.166868613691083,18.458847905693805,0.0,11.920243511347103,0.0,5.63947720172783,2.269762141804184,2.3665270865396515
2024-10-29,31.120240662974798,28.184142343633173,18.507560931734186,0.0,11.919374890325212,0.0,5.632729786614514,2.2695967455931765,2.366354639124942
2024-10-30,31.12045888954013,28.184053049932967,18.50750229561969,0.0,11.919337127065464,0.0,5.632711940860019,2.269589555000363,2.366347141981366
2024-11-01,31.12134628434467,28.184856713604383,18.508030034026135,0.0,11.919677005017704,0.0,5.630021073047321,2.2696542719759933,2.366414617983792
2024-11-04,31.121564512938328,28.18476741537756,18.50797139493916,0.0,11.919639239843601,0.0,5.630003235422532,2.2696470810186624,2.3664071204601584
2024-11-06,31.123754924964263,28.186464178453097,18.509085601134416,0.0,11.920356819074884,0.0,5.624005177839385,2.2697837170002484,2.366549581533706
2024-11-07,31.119355672983072,28.183771297309235,18.512311691229122,0.0,11.922434509236792,0.0,5.624985428716592,2.2701793349645465,2.3669620655606396
2024-11-11,31.119573958370005,28.183681981863906,18.512253025007862,0.0,11.922396726587465,0.0,5.624967602923399,2.270172140679717,2.366954564567648
2024-11-12,31.119792242373435,28.18359266698466,18.512194359158435,0.0,11.922358944177606,0.0,5.624949777243186,2.270164946440485,2.3669470636221988
2024-11-13,31.121101917341132,28.183056789596687,18.511842371870088,0.0,11.922132254747167,0.0,5.624842825534449,2.2701217819626227,2.3669020589478516
2024-11-14,31.121975006317825,28.182699549325758,18.511607721114004,0.0,11.92198113324929,0.0,5.624771526654773,2.270093006555949,2.366872056782397
2024-11-18,31.122193275103566,28.182610240673107,18.511549059354472,0.0,11.921943353473436,0.0,5.624753702217279,2.2700858128182637,2.3668645563598765
2024-11-19,31.11965031424257,28.1800205359438,18.509848030041134,0.0,11.920847844121345,0.0,5.633108996611506,2.2698772142564136,2.366647064783231
2024-11-20,29.83667193790312,28.134668005799814,18.673674196392895,0.9572845281132746,11.862093103718726,0.0,5.906124718779212,2.2728723885025657,2.3566111207903915
2024-11-21,29.821877232869255,28.119230464131245,18.697800614669074,0.9567592644141125,11.855584352432686,0.0,5.921804767909956,2.2716252594375415,2.355318044136126
2024-11-22,29.821877232869255,28.119230464131245,18.750778715005783,0.9567592644141125,11.855584352432686,0.0,5.868826667573248,2.2716252594375415,2.355318044136126
2024-11-25,30.159920882225116,27.757287206383264,19.200307512729566,0.4752378490196287,11.941422384634498,0.0,5.785636113600591,2.3090781687569613,2.371109882650372
2024-11-26,30.181479070391916,27.714861335667155,19.275663106065544,0.47557754709155525,11.94995806454402,0.0,5.7316349284319905,2.298021205505327,2.372804742302489
2024-11-27,30.18963129763314,27.722347312316625,19.28086959662551,0.4757060038920212,11.953185831262743,0.0,5.70617238791403,2.298641917002889,2.373445653353044
2024-11-28,30.166773317523464,27.6913673161267,19.32317812672063,0.4754959752724712,11.94790838868513,0.0,5.7046059575461845,2.318273163075256,2.3723977550501587
2024-11-29,30.191515024413402,27.71439667677714,19.368908255987275,0.4758859600389461,11.957707635166987,0.0,5.5970684092253755,2.320174527682199,2.3743435107086763
2024-12-03,30.20560487806868,27.73316847007536,19.3695855763086,0.4759026015154356,11.958125789782144,0.0,5.56324838529331,2.319937758730156,2.374426540226312
2024-12-04,30.193510586486443,27.733186331594005,19.408225445611205,0.4757120506275886,11.953337769126291,0.0,5.54354313599512,2.319008858156239,2.3734758224031123
2024-12-05,30.18992492931799,27.728038238439805,19.420127825867056,0.4756455449898232,11.951666665039875,0.0,5.542768135926795,2.318684655389268,2.3731440050293853
2024-12-06,30.187101537172556,27.723986185241106,19.417289854049532,0.47557603624796957,11.949920101192719,0.0,5.554983268822053,2.3183458130415384,2.372797204232522
2024-12-09,30.1886659906333,27.73434448697903,19.418091805477193,0.47559567796337354,11.950413643574668,0.0,5.541551629698453,2.318441562795935,2.3728952028780474
2024-12-11,30.18693972473382,27.732123203489074,19.4169814288303,0.4755684821740312,11.949730288054289,0.0,5.5425054735295545,2.3233918845878385,2.372759514601095
2024-12-12,28.978897236289086,28.22803970423642,19.857555332028813,0.47743861253147346,11.996721529510781,0.0,5.736523223874526,2.3427341831738087,2.3820901783550936
2024-12-13,28.99049622159941,28.23902736655776,19.865284813594016,0.47762445378395263,12.0013912099601,0.0,5.6995124521882925,2.343646083978225,2.3830173983382377
2024-12-16,28.97755263920007,28.111929903538773,19.85641542588483,0.47741120557232375,11.996032867872906,0.0,5.75532864127605,2.443375880168948,2.381953436486096
2024-12-17,28.978199543811005,28.110325050133948,19.85685870716726,0.4774218634603117,11.996300671336911,0.0,5.755457125164314,2.443430426912174,2.3820066120140737
2024-12-19,28.976536133164434,28.10871145733995,19.855718880997898,0.4773944584240055,11.995612058014817,0.0,5.7608669635416865,2.4432901687784643,2.3818698797387423
2024-12-23,28.967390787059973,28.09314520460189,19.849452175395648,0.4772437869451726,11.991826097418933,0.0,5.797304779070952,2.442519036779649,2.381118132727785
2024-12-27,28.9469040129764,28.14973464616947,19.835413933381055,0.4769062630819497,11.983345049404864,0.0,5.787470374085961,2.440791600019149,2.3794341208811507
2024-12-30,22.705212523356007,22.079933222939406,15.576133921659377,10.619228082086158,9.399429934388587,11.294658665559787,4.54454164989743,1.9144946201781607,1.8663673799350897
2025-01-03,22.690187379727558,22.125253809822297,15.565826436137797,10.612200822288766,9.393209874362968,11.287184440488794,4.537788558568293,1.9232163647537277,1.8651323138497964
2025-01-06,22.659091039176886,22.189533839151228,15.61840793739191,10.623847271197643,9.403518531419511,11.29957165583767,4.431022828786606,1.9078276780683796,1.8671792189701675
2025-01-07,22.66546047205188,22.195526404114183,15.622625886487246,10.626716375857105,9.406058070829774,11.302623248434976,4.404963156708966,1.9083429111229282,1.8676834743929387
2025-01-09,22.667501020738772,22.19752464510799,15.617530281563448,10.627673088480414,9.406904888809446,11.303640812276509,4.4028589256370765,1.9085147173223318,1.8678516200640098
2025-01-10,22.667354294779354,22.19888660326826,15.6172568915111,10.627487047534782,9.406740217816425,11.30344293829146,4.402531775958702,1.9084813081386085,1.8678189227013036
2025-01-13,22.665370470606206,22.207946167449382,15.61589008481029,10.626556940499327,9.405916949322362,11.302453672272621,4.399895982218572,1.9083142797636226,1.867655453057615
2025-01-14,22.668214359417338,22.207057692260836,15.615265338569337,10.626131802933244,9.405540646004082,11.302001494048584,4.3999699994871495,1.9082379336721498,1.8675807336072758
2025-01-15,22.66871444797902,22.207057692260836,15.615265338569337,10.626131802933244,9.405540646004082,11.302001494048584,4.399469910925466,1.9082379336721498,1.8675807336072758
2025-01-16,22.672292015408324,22.208112764461994,15.609755826280535,10.6266366575802,9.405987509546744,11.302538459717745,4.398678708048398,1.9083285953358837,1.8676694636201734
2025-01-17,22.67306545846286,22.207890635667287,15.609599695217796,10.626530368404817,9.40589342948282,11.302425410073598,4.398634711820079,1.9083095079539307,1.8676507829168076
2025-01-20,22.66921086545091,22.204115125901694,15.606945944933576,10.624723777682695,9.404294356293935,11.300503912070447,4.397886910573116,1.9249858389685313,1.867333268125092
2025-01-21,22.73657397119747,22.19568039123134,15.601017293991456,10.62068773636772,9.400721922661363,11.296211160407111,4.358229015122496,1.9242545896166057,1.8666239194044403
2025-01-22,22.572635535716483,22.15014998727913,15.276816259516298,10.59067324481924,9.362940658034242,11.264287612439222,4.8630230328723965,2.0581249043382868,1.8613487649847025
2025-01-23,22.482102871599814,22.1513092556613,15.237740128152513,10.59122752696386,9.36343068456116,11.264877149416815,4.907888455322044,2.139977746265098,1.8614461820573938
2025-01-24,22.474989242157577,22.144300293616904,15.232918709203055,10.587876324970187,9.360467973440299,11.261312795930358,4.943208860734162,2.134068603646484,1.8608571963009701
2025-01-27,22.489669542885604,22.160759048256157,15.242868606184414,10.482354776919415,9.366582080251412,11.26866850394229,4.991562220469708,2.135462542862126,1.862072678228871
2025-02-03,22.483423497731895,22.161974577191526,15.243704685301044,10.482929739424735,9.367095842055296,11.269286596156542,4.997321061201234,2.1320891870728382,1.862174813864894
2025-02-05,22.488301408989983,22.17027399249204,15.247011896887699,10.485204072824132,9.36912808871329,11.271731534311249,4.972719676541444,2.1330505055726703,1.8625788236674938
2025-02-07,22.480568858401302,22.17248569431677,15.248532935556211,10.486250074555477,9.370062750941505,11.272855999855102,4.973215754000217,2.133263298238066,1.8627646341353485
2025-02-10,22.476429767760063,22.171351571118247,15.24792448367302,10.4858316488202,9.369688863673103,11.272406186716289,4.980498996662079,2.133178176077355,1.8626903054996449
2025-02-11,22.47662310293558,22.17129627822946,15.24788645704257,10.485805498320472,9.369665496709539,11.272378074587007,4.980486575850643,2.1331728561678633,1.8626856601568664
2025-02-12,22.476424062185384,22.170853945047323,15.2475822508269,10.485596299018136,9.36947856519671,11.272153182600478,4.982132899029175,2.1331302978471562,1.8626484982487381
2025-02-13,22.478186984669044,22.172346890278575,15.248608995455948,10.486302380120389,9.370109488948131,11.272912229021587,4.975734567601633,2.1330245382727884,1.8627739256319078
2025-02-14,22.374714108716155,22.143236415607277,15.366597907825863,10.48444585204781,9.368450575188179,11.270916437058483,4.996797024982359,2.1323975443174628,1.8624441342564118
2025-02-17,22.375104665252586,22.143622931639516,15.36686613584551,10.484628860815585,9.368614103964038,11.271113173877763,4.995138719015924,2.1324347658790503,1.8624766437100224
2025-02-18,22.375104665252586,22.143622931639516,15.36686613584551,10.484628860815585,9.368614103964038,11.271113173877763,4.9851642825788645,2.1424092023161103,1.8624766437100224
2025-02-19,22.37532784653795,22.17526359217343,15.367019413203877,10.484733440122843,9.368707551542007,11.271225598001058,4.953046128913129,2.1421812084554843,1.8624952210502193
2025-02-20,22.37058620195243,22.191755741139406,15.363762927091319,10.48251157862039,9.3667221915178,11.268837067821948,4.951996509237383,2.141727250328125,1.8621005322911979
2025-02-21,22.370418886506254,22.179872254785728,15.363648017503081,10.482433177183523,9.36665213536064,11.268752785251753,4.964424906461474,2.141711231791675,1.8620866051558704
2025-02-24,22.371534370091403,22.18097823691089,15.364414113893964,10.482955875582729,9.367119196203703,11.26931469286827,4.95968603122808,2.1418180265609332,1.8621794566600247
2025-02-25,22.371783691212926,22.18097823691089,15.364414113893964,10.482955875582729,9.367119196203703,11.26931469286827,4.959436710106557,2.1418180265609332,1.8621794566600247
2025-02-27,22.37239726144233,22.18158657409549,15.36483549947603,10.483243381922419,9.367376099522339,11.269623765944283,4.956830120438728,2.141876768223915,1.8622305289344658
2025-03-03,22.37234148093984,22.181531269336208,15.364797190740722,10.483217244330783,9.367352744092889,11.269595667691371,4.957067089043932,2.1418714279395905,1.8622258858846645
2025-03-05,22.38115468384894,22.189774720347106,15.407172038883404,10.487113183107097,9.370833987678381,11.273783852838339,4.8845821535834,2.1426674240308192,1.8629179556825124
2025-03-06,22.449938373958137,22.181055185664363,15.401373682441458,10.484524283594546,9.368520658250223,11.27100075199718,4.838990522572549,2.142138474781128,1.862458066740419
2025-03-07,22.471716502079232,22.194449614814744,15.40499117003391,10.411293024979674,9.37375649057008,11.277299832947861,4.854668798338474,2.1483256181765675,1.8634989480594597
2025-03-10,22.478783094353833,22.201429016062196,15.409835516997006,10.414567023334543,9.376704218893108,11.280846161056374,4.824748820379886,2.149001193681239,1.8640849552418155
2025-03-11,22.47924346351448,22.202869756351895,15.414080225087812,10.415242866601183,9.377312711055616,11.281578220670841,4.816326182446074,2.1491406510377953,1.8642059232343033
2025-03-12,22.660129373602118,22.33751233940339,15.537596647438857,9.727571559120033,9.452455184717547,11.371979993591598,4.869261236971444,2.1643494489573247,1.8791442161976912
2025-03-13,22.690390521162936,22.34349190798631,15.537720707166287,9.745322952743567,9.469704531244885,11.392732191806571,4.894026176312504,2.044037632360057,1.8825733792168866
