date,REALINK FINANCIAL TRADE LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,DBS BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,ARISTO SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-01,0.0,0.0,74.42579266811667,0.0,25.574207331883326,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,0.0,74.3238744135355,0.0,25.676125586464497,0.0,0.0,0.0,0.0,0.0
2024-03-07,0.0,0.0,44.80908615160848,0.0,16.222901570990874,0.0,38.968012277400646,0.0,0.0,0.0
2024-03-08,0.0,0.0,18.464025279130176,45.909170178141274,6.684806373737301,0.0,15.938085386038672,0.0,13.003912782952575,0.0
2024-03-12,0.0,0.0,14.005548480922151,34.8235608936056,5.070637541792063,24.843559281451498,11.663764004379201,0.0,9.592929797849486,0.0
2024-03-13,0.0,0.0,14.005548480922151,34.8235608936056,5.064186344886986,24.843559281451498,11.605703232233507,0.0,9.657441766900257,0.0
2024-03-20,0.0,1.5810528154502765,13.785002660010242,34.2751931638578,4.984440440168914,24.452346957024158,11.422947851385734,0.0,9.499016112102868,0.0
2024-03-28,0.0,1.578346906007445,13.761410172458488,34.216532524611196,5.102684619126667,24.410497731062936,11.403397927338931,0.0,9.527130119394336,0.0
2024-04-11,26.698087669764526,1.150540642051119,10.031420618044095,24.94224251322065,3.7196170344611645,17.794104468027548,8.358747074178613,0.0,7.305239980252287,0.0
2024-04-12,26.63910008359982,1.1486331529665323,9.974730300361367,24.801287038853367,4.158049716472542,17.693545088296464,8.306914962253963,0.0,7.277739657195949,0.0
2024-04-16,26.636652424235134,1.1485276140149678,9.973813800105981,24.799008241811187,4.148479444766836,17.691919366286566,8.306151704556248,0.0,7.295447404223077,0.0
2024-04-18,26.621975908489276,1.147894787361559,9.96831833344778,24.785344248710782,4.201292625953731,17.682171304517453,8.301575102198795,0.0,7.291427689320623,0.0
2024-04-22,24.4941072302418,1.0561446718800362,9.171560330606233,22.804275755233743,3.6627076097906217,16.268852525640078,7.638038267036422,0.0,6.70863095578199,8.195682653789081
2024-04-24,24.50031744137582,1.056412445730244,9.233044775682332,22.810057528207427,3.883370037679485,16.272977314028676,7.694908254699097,0.0,6.351151623730226,8.197760578866694
2024-04-25,24.47342924472224,1.055253071952494,9.222911848864799,22.91165469823255,4.199905115864783,16.255118320356218,7.686463376101966,0.0,6.006500485553596,8.188763838351354
2024-04-26,24.442477645176798,1.049702817117803,9.21124761205783,22.88267827837524,4.144005399097959,16.234560436629156,7.702036332828219,0.0,6.028413768989793,8.304877709727197
2024-04-30,24.440039322563788,1.0503227116531555,9.216687248843956,22.896191481338665,4.306742825046248,16.244147640868682,7.6728394076188335,0.0,6.031973805879567,8.141055556187109
2024-05-02,24.460189449649743,1.0501012367177218,9.214743784049084,22.56663340432341,4.339572881654286,16.240722339758822,7.945344297093124,0.0,6.043353703680704,8.139338903073105
2024-05-06,24.47738554156395,1.0515646997669814,9.227585819240378,22.37425614202999,4.763712672910864,16.263356059448373,7.956417246429689,0.0,5.7350396075645005,8.150682211045277
2024-05-07,24.47428478325912,1.051431489135873,9.22641688257784,22.37142180498737,4.763109212969961,16.261295842017056,7.955409339485882,0.0,5.746980950658326,8.149649694908573
2024-05-08,24.471184810453554,1.0512983122503337,9.225248242036061,22.368588185952888,4.775172150626391,16.259236146490103,7.9544016878699955,0.0,5.746253023986765,8.148617440333911
2024-05-10,24.35479137930227,1.0552189061155848,8.992668750109521,22.452007086748466,5.513410719867159,16.31987151586794,8.009492901841185,0.0,5.331186280696408,7.971352459451466
2024-05-13,24.353603832965256,1.0537006697494957,8.979730205656345,22.45778897333564,5.818626080543059,16.296390679539392,7.9429564542964,0.0,5.4335408030455925,7.663662300868824
2024-05-14,24.522754911427366,1.0610192828749634,9.042100073336034,22.613772426576027,6.242541039767791,16.40957935080917,7.721152371764795,0.0,5.611897170868783,6.775183372575068
2024-05-16,24.56043070502797,1.062649391060289,9.055991999317001,22.648515334766888,6.303343852495388,16.434790381418367,7.733014845788129,0.0,5.415670992994004,6.785592497131968
2024-05-17,24.532163019143248,1.0614263408803943,9.04556905762328,22.622448156836356,6.402657965016795,16.41587485433895,7.796581435623459,0.0,5.345496511903672,6.777782658633844
2024-05-20,24.676981143254444,1.0583135213004402,9.019041334134677,22.55610384554794,6.366880023097586,16.36773241175902,7.773716588186769,0.0,5.423325514776554,6.757905617942571
2024-05-21,24.61525468722717,1.0556662792145308,8.996481303185682,22.584474977412874,6.503580499927512,16.326790527129152,7.754271585073804,0.0,5.4224785988569675,6.741001541972305
2024-05-22,24.607951695514785,1.055353078226521,8.993812176693485,22.577774488805936,6.531319541648714,16.32194660341499,7.751971004322518,0.0,5.42086982751695,6.739001583856099
2024-05-23,24.561107165301138,1.0533440723665144,9.188206125221162,22.534794672676398,6.671177009839186,16.290875593106215,7.737214089792591,0.0,5.237108279476887,6.726172992219912
2024-05-28,24.579823559117386,1.0541467561522957,9.195207848846533,22.551966947884658,6.655093066658758,16.303289790933697,7.700774897353519,0.0,5.228398569671025,6.731298563382129
2024-05-30,24.59127540430486,1.054637887645868,9.199491935609739,22.5582385124574,6.658193703053658,16.310885563551157,7.6620077861501015,0.0,5.2308345029825185,6.734434704244699
2024-06-03,24.593358704535724,1.0547272334532198,9.200271289399172,22.560149579806623,6.658757765561626,17.371230459404238,7.6626568888227915,0.0,4.163842853351467,6.735005225665139
2024-06-05,24.614211137320062,1.055621524835118,9.208072096152113,22.579278077396943,7.6903490692375165,17.385959330718148,7.656435637960735,0.0,3.069357365384038,6.740715760995332
2024-06-06,24.62360627303122,1.0602655129620746,9.211586776614505,22.58789648814404,7.693284441521787,17.39259547462987,7.659358065638027,0.0,3.028118305019685,6.743288662438794
2024-06-12,24.662306190262218,1.0619318890054348,9.226064251679217,22.623396963371782,7.752100665875895,17.41993070724515,7.739359607071608,0.0,2.7610229114141305,6.753886814074566
2024-06-13,22.967196253273993,1.4814815128355876,9.405291204344786,22.543915821035256,8.78306685255168,17.358730526110698,8.10158747304947,0.0,2.58201063665631,6.776719720142216
2024-06-14,22.437755016117794,1.4695385957412477,9.4554311931694,22.36217874547967,9.232898963616302,17.218793660385305,8.111853048491687,0.0,2.9894613719079097,6.72208940509068
2024-06-17,21.8496873037513,1.4655532665042434,9.402922952044321,22.23799628889345,9.632565963101586,17.123173635139324,8.121085764532062,0.0,3.486430135416078,6.680584690617635
2024-06-18,21.604964427705085,1.4617082718050278,9.399075696478484,22.183817560983996,9.72806208570487,17.078249637243363,8.133094743120283,0.0,3.7479699277051997,6.663057649253688
2024-06-19,21.725293587213017,1.486599696118084,9.468174402599965,22.30318304654906,9.945559253466483,17.173367193747218,8.115578059371401,0.0,2.981574601791763,6.80067015914301
2024-06-20,21.453722783654484,1.5048625399241813,9.498658817460152,22.32562085692532,10.676557483998941,17.1906442234793,8.123742624994605,0.0,2.4605969663941347,6.765593703168882
2024-06-21,21.37103585691886,1.5061252203835631,9.506628828382045,22.34435354808595,10.433795738248778,17.20506832532867,8.080214970637165,0.0,2.781507022602513,6.771270489412454
2024-06-24,21.346855411030788,1.5588987461530142,9.48749129379146,22.319071833362774,10.509992677156951,17.18560149992879,8.050119600429946,0.0,2.778359862095291,6.76360907605098
2024-06-25,21.23997370571469,1.5750334553608258,9.450200732164955,22.25100313859883,11.0461211364915,17.484124696777336,7.983790273725566,0.0,2.226771436889443,6.742981424276852
2024-06-27,20.69266269450319,1.5655496359276946,9.389145164011984,22.12532748069697,10.900708253409498,17.37884675426367,9.032017130352084,0.0,2.213363278380534,6.7023796084543745
2024-06-28,20.683214774265622,1.5689855879334549,9.384858238935296,22.07371787468284,10.86252512997105,17.370911866406107,9.027893263902815,0.0,2.3285738487583814,6.6993194151444335
2024-07-03,20.717612271694914,1.5715949104356168,9.40046585316119,22.11042786692225,11.046896537645447,17.399800794108614,8.710294543287347,0.0,2.3324464146941297,6.710460808050491
2024-07-04,20.751260166394456,1.5741473696361838,9.578145370802178,22.146337861706947,11.064838026586392,17.42806016382918,8.183067675489685,0.0,2.552783961870319,6.721359403684659
2024-07-05,20.751260166394456,1.5741473696361838,9.578145370802178,22.138009039645382,11.073166848647958,17.42806016382918,8.183067675489685,0.0,2.552783961870319,6.721359403684659
2024-07-08,20.756446468872547,1.574540791738676,9.580539208991944,22.185196446561346,11.046776170424796,17.432415908535344,8.14762377947315,0.0,2.5534219717878526,6.723039253614346
2024-07-10,20.749531974797666,1.5740162726216171,9.577347690554813,22.17780599995432,11.0764087253052,17.426608732596478,8.144909601184876,0.0,2.552571362743522,6.720799640241508
2024-07-11,20.794558711233122,1.577431907053205,9.598130651381934,22.225932108373993,11.196425973301046,17.464424685231915,8.162584153957855,0.0,2.2451279523667313,6.735383857100192
2024-07-12,20.78068353102055,1.576379364785424,9.587555977888067,22.211101843511027,11.093037889258058,17.452771538695767,8.148797033837878,0.0,2.418783152316259,6.730889668686969
2024-07-15,20.78155018728731,1.5764451075245038,9.587955825922842,22.207857665523765,11.097671012963364,17.453499404735577,8.103261491852146,0.0,2.4188840274185512,6.772875276771942
2024-07-18,20.776351333729806,1.5760507333232727,9.660607272777836,22.1814547652905,11.194961457533385,17.44913311893623,8.097064878607924,0.0,2.293195511449206,6.771180928351837
2024-07-19,20.776351333729806,1.5760507333232727,9.660607272777836,22.1814547652905,11.261672599684635,17.44913311893623,8.097064878607924,0.0,2.293195511449206,6.704469786200587
2024-07-25,20.772020942349013,1.5798908162051526,9.658593723343902,22.176831509792645,11.509439983105588,17.445496215880116,8.028679978921172,0.0,2.1593230680587574,6.669723762343653
2024-07-26,20.782416915844703,1.580681519386944,9.66342765282203,22.187930562370823,11.5944428325988,17.45422733148908,7.903407596934721,0.0,2.1604037652834753,6.673061823269421
2024-07-31,20.783283716701778,1.580747447045951,9.663830698695168,22.18885598491942,11.80346829753646,17.454955318963865,7.691024518081092,0.0,2.1604938722158384,6.673340145840427
2024-08-02,20.785017535351162,1.5808793188637549,9.66463689131219,22.190707061623154,11.746056389131066,17.45641147610769,7.741720358340711,0.0,2.1606741086317283,6.673896860638543
2024-08-12,20.785017535351162,1.5808793188637549,9.66463689131219,22.190707061623154,11.850336027578544,17.45641147610769,7.637440719893232,0.0,2.1606741086317283,6.673896860638543
2024-08-13,20.78155018728731,1.5806155972269496,9.663024640566867,22.187005217011535,11.848359159403604,17.453499404735577,7.652848603988002,0.0,2.1603136658669126,6.672783523913243
2024-08-16,20.785017535351162,1.5808793188637549,9.66463689131219,22.190707061623154,11.833651285426948,17.45641147610769,7.65412546204483,0.0,2.1606741086317283,6.673896860638543
2024-08-21,20.790220727432843,1.5812750663650506,9.667056276432248,22.196262145282507,11.811580269767614,17.460781405640464,7.656041548231841,0.0,2.161214998356454,6.675567562490979
