date,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-19,39.436475097575745,0.0,19.095232373398254,13.670575159422368,9.477094829991136,3.370392448545484,4.0000038695291975,5.176308228681469,3.7411957744318434,2.0327222184245013
2024-04-22,39.44673663029227,0.0,19.100201031252297,13.609081272890187,9.479560808971636,3.371269438496861,4.0400753027428005,5.177655125332552,3.7421692489308516,2.0332511410905454
2024-04-23,39.455576068764216,0.0,19.098182202178833,13.607642837300327,9.478558850252275,3.368473950642921,4.039648279934674,5.177107864040261,3.74177371382286,2.0330362330636316
2024-04-24,37.62251568028406,0.0,19.713997272092048,14.046417137204644,9.78419209425697,3.4737322935434545,4.175780388143382,5.344042130741229,3.740732136373644,2.098590867360572
2024-04-26,37.66424142299984,0.0,19.735861338415127,14.061995499707733,9.795043380371807,3.502790860591016,4.051020900537199,5.349969010509305,3.738159249878808,2.100918336989167
2024-04-29,37.669621921262234,0.0,19.73868069076702,14.064004316014483,9.796442644286252,3.489005820816308,4.051599606229727,5.350733276504779,3.7386932619440616,2.1012184621751393
2024-04-30,38.09020411133709,0.0,19.65132486840422,14.001762432578271,9.753087350341916,3.3087545437126673,4.053747191291967,5.327052985357879,3.7221472409826837,2.091919275993306
2024-05-02,38.09020411133709,0.0,19.65132486840422,13.976664420868692,9.753087350341916,3.307081342932029,4.080518403782183,5.327052985357879,3.7221472409826837,2.091919275993306
2024-05-03,38.087973602386334,0.0,19.65017411437085,13.97584596699532,9.75251622322039,3.3068876848850746,4.091154622547548,5.32674104060352,3.716909968857617,2.091796776133349
2024-05-06,38.111271498503626,0.0,19.642779626710837,13.97058676573127,9.748846288264755,3.3031345718515857,4.092123804393856,5.324736553484803,3.715511271587145,2.091009619472124
2024-05-07,38.115096287129106,0.0,19.644750945880602,13.971988832344422,9.749824667492968,3.2934302230731953,4.092534483648725,5.32527093586048,3.715884154587125,2.0912194699833733
2024-05-08,38.12083490972121,0.0,19.632652630710627,13.974092460003284,9.751292604598108,3.2939260831109407,4.093150657111069,5.326072710566002,3.716443619440591,2.0915343247381686
2024-05-09,38.12402378012046,0.0,19.63429493432179,13.95853108755557,9.75210831622706,3.294201625433365,4.101858219987939,5.326518245288712,3.7167545060483107,2.091709285016792
2024-05-14,38.15478321683864,0.0,19.650513648166175,13.97899499030652,9.78064702075502,3.294842375385824,3.997289701030627,5.3343271866944395,3.7222034535259385,2.08639840729682
2024-05-16,38.16437479573315,0.0,19.65545351247894,13.982509114146605,9.753777370249392,3.299860419591246,3.998294563758159,5.335668161946994,3.723139163418012,2.086922898677501
2024-05-17,38.19798333153029,0.0,19.672762613349025,13.84385803837937,9.762366798941985,3.327927101220085,4.001815565391038,5.369721085070967,3.7264178560867953,2.0971476100304494
2024-05-20,28.589058042680637,24.991931546981405,14.733669506679636,10.368184328949647,7.311402513493102,2.483615596078327,3.1227351886452714,4.021585446103057,2.7908540459954176,1.5869637843934987
2024-05-21,28.5881601923959,24.99114666582785,14.733206790162637,10.367858712161642,7.301751281548426,2.4948435346503524,3.123893333228481,4.021459146676455,2.7907663981583983,1.586913945189858
2024-05-22,28.571829464335806,24.99554263537037,14.735798377062558,10.369682429645648,7.303035667441956,2.4827180178693,3.140776500591489,4.022166525659968,2.79125729696551,1.5871930850573854
2024-05-23,28.579370177204456,25.00213949015857,14.713295342623853,10.372419209166141,7.304963093724072,2.483373259905164,3.1416054182428814,4.023228060866097,2.791993969072741,1.5876119790360317
2024-05-24,28.595182679883045,25.015972769030963,14.720178507462991,10.378158100734131,7.309004811500578,2.462741664227764,3.142714886046076,4.025454047796339,2.7935387341197253,1.557053799198381
2024-05-27,28.58619615750637,25.00811107422804,14.715552441071777,10.35164082982303,7.306707832459559,2.460082103763158,3.141727234455837,4.024188980414824,2.792660817072462,1.6131325292049425
2024-05-28,28.58799301008651,25.00968301785637,14.710191686573431,10.35229150654935,7.307167112762148,2.460236738008692,3.141924715108954,4.024441930276098,2.792836356335082,1.6132339264433593
2024-05-29,28.62422621068315,24.98863537739236,14.721677580269569,10.343579228610723,7.301017549567362,2.458166252817777,3.1392805351838673,4.021055041815487,2.7904859620713487,1.6118762615883557
2024-05-30,28.635556385377182,24.998526495569926,14.719965265946014,10.347673472373302,7.303907472378617,2.457254376298733,3.109736777164556,4.022646674572395,2.791590505236946,1.6131425750823312
2024-05-31,28.607556776469245,25.00151106825529,14.721722681778903,10.348908880532584,7.3047794854847625,2.4581761158895823,3.1289590922986132,4.023126938134726,2.7919237930718155,1.6133351680844839
2024-06-03,28.607377016829872,25.00135396771544,14.721630175746988,10.348843851696227,7.304733584867096,2.458789033770748,3.1289394310404903,4.023101658246158,2.791906249622785,1.6133250304641948
2024-06-04,28.61349011218892,25.006696493904407,14.72477603316174,10.351055290699673,7.306294529547569,2.437945503665808,3.129608052462978,4.023961352725016,2.7925028506018763,1.6136697810420115
2024-06-05,28.61763708923722,25.01581548669483,14.730145599930378,10.35482992756913,7.308958857766849,2.4400919851176894,3.0993129195149836,4.025428738653957,2.793521170369467,1.6142582251454956
2024-06-07,28.611253734770344,25.011884070960853,14.727830651364894,10.353202591401674,7.30781020219463,2.438451249403266,3.1176847051857437,4.024796113509773,2.7930821483800288,1.6140045328287924
2024-06-11,28.607657015152345,25.00873982796629,14.725979216334279,10.351901090697972,7.306891537652262,2.438144711789516,3.12986377735393,4.024290156543535,2.792731030129466,1.6138016363804026
2024-06-12,28.609455261918367,25.0103118506417,14.72690487565997,10.35255180014435,7.301064947853707,2.4382979709620773,3.1300605172481735,4.024543119124697,2.7929065782192883,1.6139030782276704
2024-06-14,28.612692675862466,25.013141989544735,14.728571355736625,10.35372328332178,7.301891128193478,2.439831206932319,3.117841502391352,4.024998531920684,2.7932226204024793,1.6140857056940814
2024-06-17,28.609994780032995,25.01078349598315,14.727182596150632,10.352747028930697,7.325718077364725,2.425771928998668,3.1175475205672174,4.024619014100536,2.7929592469498745,1.6126763109215034
2024-06-18,28.60917471488901,25.002925061964216,14.72255528838415,10.349494176837732,7.323416323316853,2.418725710352374,3.1410757243949967,4.023354471429222,2.7920816940350184,1.6171968343964238
2024-06-19,28.612336527385217,25.015029104679552,14.729682552000225,10.351989587893366,7.314387468680053,2.416124380448465,3.123735098688056,4.025302197715664,2.793433354930916,1.6179797275784866
2024-06-21,28.635338514245635,25.018646871376017,14.731812813562708,10.292493247062389,7.3154453026437265,2.4290497854661095,3.139278036225615,4.0258843519147725,2.7938373516689556,1.618213725834075
2024-06-24,28.64975045733692,25.031238561701308,14.739227220338268,10.297673378838038,7.321014455175383,2.4208355782001263,3.1345668576876635,4.027910548187711,2.7952434682719964,1.582539474262583
2024-06-26,28.64434427897844,25.026515192804965,14.736445943365615,10.295730218493718,7.319632987299471,2.420378769023663,3.1339753681549896,4.027150485622142,2.7947160087128853,1.6011107475441095
2024-06-27,28.638579937119417,25.02147889706342,14.733480404640856,10.293658322272611,7.318159996107547,2.4198916958856955,3.133344691982973,4.026340068323328,2.8142774440165637,1.6007885425875878
2024-06-28,28.634978401441373,25.01833224142746,14.731627548966603,10.292363810541001,7.317239677628716,2.4195873747112913,3.1455264662144584,4.025833723126051,2.8139235256084305,1.6005872303346134
2024-07-02,28.635158456711316,25.01848955541255,14.73172018068219,10.29242852839475,7.317285688055088,2.418973794100535,3.1455462451229335,4.025859037361236,2.8139412194146876,1.6005972947447131
2024-07-03,28.635158456711316,25.01848955541255,14.728576206424194,10.29242852839475,7.317285688055088,2.4221177683585284,3.1455462451229335,4.025859037361236,2.8139412194146876,1.6005972947447131
2024-07-05,28.801399932596667,24.985967686376696,14.709430333312671,10.220647357987934,7.307773850567147,2.421481134982119,3.123873938269852,4.020625769378375,2.810283339605049,1.5985166569234914
2024-07-09,28.84457377082743,24.979849841017142,14.705828710944632,10.218144819731439,7.312262770139909,2.4208882323052707,3.091717868253969,4.019641314142763,2.8089674145116468,1.5981252581257952
2024-07-12,28.850732249921585,24.985183179767205,14.708968488269758,10.198975887558788,7.313823979459853,2.4214051055891814,3.092377967446557,4.020499530221663,2.8095671448885233,1.598466466876883
2024-07-15,28.82391490513249,24.99460051171086,14.714512543632738,10.202820051546997,7.316580681609943,2.4223177735286283,3.0935435362400754,4.0220149235002705,2.810626117569693,1.5990689555283
2024-07-16,28.8266512364169,24.994522004611675,14.714466325902823,10.20278800487334,7.3165577005054825,2.4197973952388705,3.0935338195362974,4.022002290502821,2.8106172894988752,1.5990639329129137
2024-07-17,28.841089459638837,24.98526162821128,14.709014671468958,10.199007910289373,7.31384694339441,2.431460063949786,3.091759717163422,4.020512153780605,2.8095759663636133,1.598471485739716
2024-07-18,28.796376451615487,25.000961225003365,14.718257144210977,10.205416500851818,7.318442630632709,2.432987882356817,3.0937024377024245,4.023038459914649,2.8113413755270233,1.5994758921847307
2024-07-19,28.777141628198404,25.0088184244066,14.722882737611542,10.208623817231322,7.327028158573132,2.4337525117950727,3.0852464370212074,4.024302803917344,2.8122249123470393,1.5999785688983363
2024-07-22,28.825055003496438,24.996406311118903,14.715575631559604,10.203557180608163,7.323391685149117,2.419979820811049,3.0837152000132484,4.022305504346506,2.8108291785058723,1.5991844843911018
2024-07-23,28.825694425120858,24.997505621124656,14.716222803770314,10.204005920013474,7.323713758556602,2.4163166436826535,3.0838508178669537,4.022482400202337,2.810952795181083,1.5992548144810697
2024-07-24,28.92170521123909,24.96378516335139,14.696371312299217,10.190241196606303,7.313834413621874,2.4130571463317945,3.079690848354034,4.017056260891658,2.807160952248065,1.597097495056574
2024-07-25,28.92170521123909,24.96378516335139,14.696371312299217,10.190241196606303,7.313834413621874,2.4130571463317945,3.079690848354034,4.017056260891658,2.8134351517965093,1.5908232955081294
2024-07-26,28.92170521123909,24.96378516335139,14.696371312299217,10.190241196606303,7.313834413621874,2.4130571463317945,3.079690848354034,4.017056260891658,2.838531949990288,1.5657264973143508
2024-07-29,29.1049248437351,24.90581120843005,14.662241601504505,10.166576172255871,7.2968493328809965,2.407453249915099,3.072538813626694,4.007727361565632,2.8319399639499214,1.5439374521361393
2024-07-31,29.09072113920321,24.910801044222612,14.665179156010566,10.168613028042163,7.298311243905273,2.42045734485183,3.07315439141366,4.008530302745433,2.832507338177416,1.5317250114278331
2024-08-01,29.09254258923918,24.912360777968672,14.66609738319969,10.169249712862626,7.2987682112390875,2.420608896341281,3.073346810059798,4.008781287849211,2.8326846892498874,1.5255596419905668
2024-08-02,29.11527320072314,24.908773682311754,14.663985632543215,10.167785456953512,7.2977172719088195,2.4077396094845436,3.0729042831915967,4.008204069091208,2.832276814980693,1.5253399788115156
2024-08-05,29.09201894676694,24.912984726157628,14.666464706272073,10.16950440911554,7.298951014195724,2.4194172358970816,3.073423784265224,4.008881690691269,2.8327556358975174,1.5255978507410037
2024-08-06,29.008430818161873,24.90035586393524,14.659029998464035,10.164349295368055,7.282734522685592,2.4069259237130525,3.2151799097961016,4.006849512889448,2.8313196585937663,1.5248244963928372
2024-08-07,29.03580234378621,24.877158401267053,14.645373474717974,10.127994630615369,7.2759498420514905,2.408435059859271,3.274708885257771,4.003116685033485,2.828056725348262,1.5234039520631137
2024-08-08,29.05560416205379,24.894124110147526,14.65536131733288,10.13490171404003,7.212713952492729,2.4100775628905264,3.276942169169038,4.005846728039096,2.8299854016997092,1.524442882134675
2024-08-09,29.03592574342858,24.893345360236857,14.654902861302604,10.15648240437833,7.212488320921144,2.408750870536642,3.2780909574485024,4.005721415223597,2.8298968727412683,1.5243951937824747
2024-08-12,29.035653251266062,24.893111744764447,14.654765330086711,10.156387089289073,7.212420634202386,2.4087282652393465,3.2818140559254525,4.005683822907771,2.829870315133794,1.5215654911849585
2024-08-13,28.99398312184278,24.902459785090418,14.660268592944242,10.160201088802285,7.215129094262651,2.424028017182447,3.283672344990371,4.007188066101373,2.8309330083838136,1.5221368803996156
2024-08-14,28.983179824674917,24.903394975286286,14.660819146567263,10.107380963064507,7.227918095270082,2.4234931472883408,3.3276088113529085,4.007338552560331,2.831665223763995,1.5272012601713716
2024-08-15,28.940168575768677,24.921333038772044,14.671379421777345,10.114661369674534,7.233124407654056,2.421480685832229,3.3256212367889857,4.0102250623488995,2.8337048890628314,1.528301312320393
2024-08-16,28.91161946234825,24.927500337515525,14.673443887728737,10.11716445160273,7.234914393727488,2.4233329472582197,3.337721374487633,4.0112174753931615,2.8344061478829157,1.5286795220553402
2024-08-19,28.871151188620054,24.94125112368993,14.681538216747308,10.122745394865458,7.238905398018783,2.4246697332470255,3.340816272838682,4.013430187981924,2.835969694662306,1.529522789328527
2024-08-20,28.846474901761166,24.944847580229098,14.68365525225057,10.124205065580819,7.23994922731692,2.4250193636354216,3.355717720749378,4.014008913049583,2.8363786333199004,1.529743342107143
2024-08-21,28.85491519157643,24.94672440410932,14.684760034901087,10.124966800034166,7.241120944582753,2.413288987418739,3.3559702013922577,4.014310922823714,2.834084074787481,1.5298584383740512
2024-08-22,28.848199164440004,24.946880818847568,14.68485210762614,10.143840135913477,7.241166346055861,2.4007642167328678,3.355991243160792,4.014336092356277,2.834101844355603,1.529868030511412
2024-08-23,28.84248363288136,24.948445074115185,14.685772898382723,10.144476189594162,7.241620392102048,2.4009147529101,3.3574557441778867,4.014587805042286,2.834279552293168,1.529963958501082
2024-08-26,28.833004942137368,24.95000952556348,14.686693804620043,10.145112323045359,7.248345232381327,2.398557013051179,3.358920428865004,4.014839549296777,2.8344572825179286,1.5300598985215363
2024-08-27,28.789554242856862,25.04417223183125,14.668389462881857,10.132468251792584,7.239311464132675,2.3542323551928996,3.4023323409378627,4.009835768588066,2.8309246375651775,1.5287792442207682
2024-08-28,28.88207437907711,25.059238861277056,14.677213998448781,10.082163759619283,7.243666649932516,2.27230169328275,3.4087658744102365,4.012248094661556,2.83262772809292,1.5296989611977916
2024-08-29,28.881712393616677,25.121590900068412,14.677030045662102,10.082037397619006,7.243575863447685,2.1851673186125162,3.433789596311237,4.01219780826402,2.8332188872577806,1.5296797891405656
2024-08-30,28.911425366093006,25.147435528974153,14.692129503195561,10.092409611552103,7.251027920560074,2.0751276374437864,3.446731802882371,4.016325483293181,2.8361336505401376,1.5312534954656234
2024-09-02,28.88723872429694,25.169758130553188,14.696739178172727,10.087418584121757,7.240752887448662,2.073268700938589,3.4578532616592295,4.017585610701972,2.837650993840867,1.5317339282660702
2024-09-03,28.86601361181053,25.18781179502861,14.697753694879164,10.08811491917638,7.241252717015101,2.0734118187900075,3.4580919574583335,4.0178629448556356,2.837846877043623,1.5318396639426173
2024-09-04,28.86999940707548,25.191289707231423,14.699783148542918,10.06754073669795,7.242252583196137,2.062400726959226,3.477398425963966,4.018417728045175,2.8388663571923285,1.5320511790953957
2024-09-05,28.86818754551188,25.189708718991195,14.698860600131866,10.066908904675941,7.248073996452881,2.062271292089719,3.477180186799479,4.018165534876576,2.8386881918669933,1.5319550286034707
2024-09-09,28.92387464998701,25.046690136815574,14.7217740280161,10.082601780299399,7.271944141160423,2.068000365149779,3.4826006149277657,4.024429282027799,2.8437418735521365,1.5343431280640152
2024-09-10,28.97451575635165,25.04645398449345,14.721635224002336,10.082506716647858,7.221904611509963,2.067980867041018,3.4825677792829057,4.024391337759915,2.8437150613768236,1.5343286615340805
2024-09-11,28.98899113803549,25.04755606676392,14.72228299846106,10.082950362359192,7.222222386354909,2.050471249774987,3.4827210175899195,4.024568417131929,2.8438401891874654,1.5343961743411232
2024-09-12,28.99375579652786,25.04787096522672,14.722468087348483,10.083077125447817,7.222313184304275,2.0448396177850907,3.4827648024403004,4.024619014100536,2.8438759420130753,1.5344154648058428
2024-09-13,29.002324317226506,25.055273359119006,14.726819016335641,10.086056975856362,7.224447593535217,2.025951533693413,3.473733472343036,4.025808409209211,2.8447163922825935,1.5348689303990135
2024-09-16,29.009255760912435,25.06126147284481,14.730338669297518,10.088467504584212,7.226174208654363,2.027064665520085,3.45066406682468,4.026770561896476,2.8447673313101216,1.5352357581552984
2024-09-17,29.053876418767583,25.045509419734447,14.721080034120524,10.082126479967133,7.2216322553276004,2.0433897438591786,3.4308960064150495,4.024239567843246,2.842979275823052,1.5342707981421886
2024-09-19,29.065203011630402,25.055273359119006,14.726819016335641,10.060905498094803,7.210614280766362,2.044186355070542,3.432233534036467,4.025808409209211,2.8440876053385544,1.5348689303990135
2024-09-23,29.032789764630728,25.041417128906225,14.71867469511162,10.055341550708059,7.207883498381055,2.0141476622617622,3.534656326487139,4.0235820304620695,2.8425147495153493,1.5289925935359963
2024-09-24,29.123348490868604,25.01987597357328,14.706013380607317,10.046691733760616,7.202311023536836,2.0130429485601407,3.500220809965223,4.020120860310762,2.840697456968554,1.527677321848666
2024-09-25,29.116345803365263,25.01547796208713,14.703428347179026,10.04492571918526,7.219878643385524,2.012689094447545,3.499605538676806,4.019414200623958,2.8408259054004357,1.5274087856490572
2024-09-26,29.113540577265272,25.018462158384615,14.705182377883558,10.046124018501594,7.220739931550738,2.0129291961698765,3.494372252427776,4.019893692600634,2.8411647988711723,1.527590996344763
2024-09-27,29.11299220803255,25.017990922161687,14.704905397845483,10.045934794339551,7.220603925021218,2.017914091997582,3.49116717752102,4.019817975735694,2.841111284000432,1.5275622233447785
2024-09-30,29.117014062188883,25.01579562440341,14.706936827128677,10.02848446256174,7.22160142523348,2.0401706908902724,3.4834862750734956,4.017861546833305,2.8408758351677967,1.527773250518939
2024-10-02,29.037077029853148,24.98159819156757,14.686831950517195,10.01477518747,7.2430832348938505,2.1082417069142574,3.4661826397883866,4.099533063340855,2.8369922624832915,1.5256847331714418
2024-10-03,28.96948845840768,24.95275369278249,14.65588491185757,10.007331949019656,7.259705667436517,2.2518140202448285,3.459730381674463,4.092642245579807,2.832223622648406,1.518425050348577
2024-10-04,28.87309818682834,24.94681910093802,14.683067214631725,10.004951873806284,7.270496602675594,2.2750617785671916,3.5653065809100437,4.025325950166408,2.831550026001734,1.5243226854746619
2024-10-07,28.95708776243633,24.943150436859327,14.67183405422578,9.973442888367634,7.269427407857106,2.2797334865771477,3.5660338383914016,4.024733988174836,2.7998443873822016,1.514711749728242
2024-10-08,28.951911573865285,24.9144628341115,14.627456835657199,9.899465745132614,7.201060465149189,2.4383782713030673,3.6388154592132294,4.020105063287793,2.79849942663732,1.5098443256427991
2024-10-09,28.83717881736801,24.84039969966169,14.60204684419888,9.901197978583886,7.175291450915849,2.560756726609044,3.672869254872329,4.008154511361904,2.792049957802356,1.610054758626056
2024-10-10,28.833168540171982,24.831578830706192,14.596861632074598,9.897682046033381,7.178350361946162,2.5448957455890713,3.7195348957257157,3.9980094118281184,2.790435510532034,1.6094830253927457
2024-10-14,28.90745363604778,24.80978567809668,14.58405086255662,9.882771070623448,7.147152814891119,2.5177646972553522,3.7579738837278587,3.994500604360005,2.788608955296269,1.6099377971448625
2024-10-15,28.855580924248454,24.76046768043965,14.540151202042464,9.92524580055256,7.229231607193267,2.5214565923606846,3.7964725213629773,3.97786333805904,2.7861716412715074,1.6073586924693943
2024-10-16,28.839327048452724,24.742791884168103,14.529771400104888,9.918160448814467,7.225312379532217,2.5395208509529015,3.8092812764293527,3.975023654137596,2.7848034302539095,1.6360076271538433
2024-10-17,28.819671815956298,24.737110253590227,14.526434962007567,9.915882964367844,7.225515093891574,2.479358625733033,3.9381151838770863,3.967904724311426,2.7854051930777723,1.604601183187173
2024-10-18,28.80286884153086,24.722687569195877,14.517965493072662,9.910101624145792,7.221302341362377,2.561647298245791,3.9048064324712772,3.9655912836160927,2.7862622093118783,1.60676690704739
2024-10-21,28.80149406304734,24.717781555571435,14.51508452245372,9.908135046141213,7.221729724915506,2.5679603959362076,3.9089925998029185,3.9648043447037296,2.787569690032917,1.6064480573950126
2024-10-22,28.795244179848645,24.712417832171703,14.511934769781654,9.905984994945266,7.249922424559066,2.5674031521870346,3.8982244190717172,3.963943987806763,2.788824779174034,1.6060994604541208
2024-10-23,28.779007170553516,24.69848303948372,14.503751806710548,9.900399226356686,7.276816668109514,2.5802073151963225,3.8960262954603455,3.961708806365919,2.798405855717298,1.605193816046127
2024-10-24,28.752808941534973,24.674936849055694,14.489924718568506,9.89096072419748,7.269879346869855,2.5987953760088263,3.9647415401735415,3.957931928659464,2.7963570633664254,1.6036635115652367
2024-10-25,28.748715619305326,24.671424062958003,14.487861896425564,9.889552622140833,7.268844388553333,2.5984254049599262,3.9784133612148462,3.9573684675110266,2.795958966938602,1.6034352099925413
2024-10-28,28.747470056904973,24.670355152660132,14.487234197564899,9.88912414891561,7.268529459727145,2.6026454104953927,3.9782409930937304,3.9571970111777155,2.795837829653435,1.6033657398069712
2024-10-29,28.732709468278138,24.657687987063802,14.479795626312978,9.884046509278004,7.25984839991438,2.6576037430047443,3.976198337561218,3.9551651608242167,2.794402287256516,1.6025424805060033
2024-10-30,28.73306496688616,24.657993067020367,14.479974779176905,9.884168800730524,7.259938223187174,2.6563993635009773,3.976247533512467,3.9552140965401725,2.7944368613061537,1.602562308139097
2024-10-31,28.73075438316578,24.656010182235065,14.47881036479804,9.883373960376847,7.259354411641526,2.6883519469127073,3.9518031322714746,3.9548960360300027,2.7942121452751,1.6024334372934577
2024-11-01,28.725990123213833,24.657230381283405,14.479526905329035,9.88386307777304,7.259713669172618,2.688484990518018,3.95323592542692,3.9550917595206965,2.794350427786152,1.6025127399762826
2024-11-04,28.721548254174156,24.653417660198244,14.477287951615198,9.882334746627297,7.258591107435121,2.7047691971210246,3.9637579235650784,3.9544801879243705,2.781548026189266,1.6022649451502433
2024-11-06,28.719949517578726,24.65204536923861,14.476482097771735,9.88178466311272,7.258187070189913,2.698433827893025,3.9752884319923023,3.9542600684469518,2.781393196004554,1.60217575777146
2024-11-07,28.719239025109356,24.651435511182328,14.476123969304025,9.881540201207144,7.258007512518633,2.710736391919319,3.9677684970016864,3.954162245433759,2.7788505242003234,1.6021361221234303
2024-11-11,28.717279038246012,24.648691523292165,14.47451261045029,9.880440272294853,7.257199612925443,2.7240393928623896,3.967326838798788,3.9537221017629256,2.774830823394367,1.601957785972763
2024-11-12,28.714339875948358,24.644576686655842,14.472096244667702,9.878790837979972,7.254133219001722,2.727912700808489,3.97903041388328,3.953062069949927,2.7743675949296462,1.601690356175066
2024-11-13,28.65627395355791,24.63452397850671,14.466192967784371,9.871670996429877,7.251174203513133,2.7824237173847113,4.008309422278664,3.951449586205942,2.776944159704051,1.6010370146346278
2024-11-15,28.64643000531312,24.620220634954375,14.457793579669822,9.865939288286429,7.247581695984273,2.8302228091362283,4.0072174758339765,3.949155288130178,2.775331805173614,1.6001074175179832
2024-11-18,28.819257434346348,24.538071073677308,14.40955268787546,9.642177129167084,7.218473929963203,2.9974627576641364,4.0880368540293075,3.9359782586004637,2.7562214882053535,1.5947683864713382
