date,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,CATHAY SECURITIES (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-01-03,71.96850508938437,7.827626832141786,1.2805783823733874,1.9977022765024843,2.04892541179742,2.2684531344900005,1.4635181512838713,10.025099336294518,1.1195913857321615
2025-01-10,68.71607400022157,0.6979062811565304,1.93862855876814,3.0242605516782985,3.101805694029024,3.434142018389277,2.215575495735017,15.176692145784868,1.694915254237288
2025-01-15,38.677760287834495,1.4166854058916123,3.9352372385878116,6.1389700921969865,6.296379581740499,6.970991679784125,4.497413986957499,28.626040026984484,3.440521700022487
2025-01-16,40.99956728688879,1.3630463003028992,3.7862397230636087,5.90653396797923,6.057983556901774,6.707053223712678,4.327131112072696,27.54218952834271,3.310255300735612
2025-01-20,13.09085762807812,63.4605859043306,1.5479054627795075,2.4147325219360316,2.476648740447212,2.742003962637985,1.7690348146051513,11.259906594961787,1.238324370223606
2025-01-21,15.754478464680638,58.98077251828725,1.5745481046939527,2.4562950433225663,4.561690794741909,2.7891994997435736,1.7994835482216605,10.823893542553286,1.2596384837551622
2025-01-22,18.596249334601588,57.20506488179906,1.5271438918607594,2.3823444713027846,4.424354018133743,2.7052263227247737,1.7453073049837249,10.192594661104954,1.2217151134886075
2025-01-23,4.210143031075407,64.23654176575675,1.9912838660491792,3.1064028310367195,5.769033829068193,3.5274171341442595,2.2757529897704902,13.290397460259666,1.593027092839343
2025-01-24,19.736277566431166,53.824738041436646,1.668525881220026,2.602900374703241,4.83395783873459,2.9556744181611894,1.9068867213943155,11.136218452942803,1.3348207049760208
2025-01-27,20.546846243145545,53.2811718403443,1.6516757430181308,2.5766141591082836,4.785140581201099,2.9258256019178317,1.8876294205921493,11.023755816258152,1.3213405944145047
2025-02-04,23.76316528259511,51.12431286960144,1.5848147577950247,2.4723110221602385,4.591434755440442,2.807386142379758,1.8112168660514567,10.577506497740508,1.2678518062360196
2025-02-05,26.897150655473308,58.769281667424835,1.4474173938215955,1.8444233075555188,4.193374963814565,2.5639965261982547,1.6541913072246803,1.4722302634299658,1.1579339150572763
2025-02-07,27.41180933114174,59.89379188266531,1.4751127407594722,1.8797150925106416,2.360180385215156,2.6130568550596367,1.6858431322965397,1.5004003877439205,1.180090192607578
2025-02-10,39.83585471917682,41.716175659949776,2.1436883689593924,2.731671464445397,3.429901390335028,3.797390825013781,2.4499295645250196,2.1804373124272676,1.714950695167514
2025-02-13,46.94026387323477,33.090234038321285,2.320493270569515,2.9569714247828682,3.712789232911225,4.11058807929457,2.6519923092223032,2.36027315520785,1.8563946164556124
2025-02-17,14.87075842995426,53.09009679821296,3.7230081906180192,4.744176151473248,5.956813104988831,6.595043080523348,4.254866503563451,3.786831188171471,2.9784065524944157
2025-02-20,15.194000652103032,54.24410390174981,3.803934354961417,4.847299206607977,6.086294967938268,4.564721225953701,4.347353548527335,3.8691446581893274,3.043147483969134
2025-02-26,16.303764882548535,53.53427008473667,3.754156387428939,4.783867853695162,6.0066502198863025,4.504987664914728,4.290464442775931,3.818513354070578,3.0033251099431513
2025-03-03,16.062559442037408,52.7422593257952,3.698615660995456,6.192539363838106,5.91778505759273,4.438338793194547,4.22698932685195,3.7620205008982355,2.958892528796365
2025-03-06,11.551333261362409,53.88103206304653,6.477383137212566,6.326244197344273,6.045557594731728,4.534168196048796,4.3182554248083775,3.8432473280794555,3.022778797365864
2025-03-07,11.355194736283561,52.96614666242173,8.0653719622201,6.218826276132866,5.942905656372705,4.457179242279529,4.244932611694789,3.777990024408363,2.9714528281863526
2025-03-10,54.27372836916623,1.651809124278972,9.963293130571579,7.682223387519664,7.341373885684321,5.5060304142632415,5.2438384897745145,4.667016255899319,3.6706869428421607
2025-03-13,77.68108523163552,0.8062452009214232,4.863066291272076,3.7496800614282058,3.583312004095214,2.68748400307141,2.5595085743537243,2.2779626311748147,1.791656002047607
2025-03-14,60.04581901489118,1.443298969072165,8.705612829324169,6.712485681557847,6.414662084765177,4.810996563573884,4.581901489117984,4.0778923253150055,3.2073310423825885
