date,THE HONGKONG AND SHANGHAI BANKING,ICBC INTERNATIONAL SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE CORE SECURITIES COMPANY LTD,VALUABLE CAPITAL LTD,ROOFER SECURITIES LTD,TOTAL_CCASS_PCT
2024-08-21,5.727896503694412,0.0,0.0,5.828837661327509,9.208040133355325,0.0,3.840836009542496,2.3286944032887313,2.128536231208217,0.0,29.062840942416692
2024-08-22,5.727896503694412,0.0,0.0,5.831000541473768,9.208040133355325,0.0,3.840836009542496,2.3286944032887313,2.1510826181873903,0.0,29.087550209542123
2024-08-23,5.727896503694412,0.0,0.0,5.827199115762163,9.208040133355325,0.0,3.840836009542496,2.3286944032887313,2.1527211637527373,0.0,29.08538732939586
2024-08-26,5.727896503694412,0.0,0.0,5.829165370440579,9.208040133355325,0.0,3.8369035001856635,2.3286944032887313,2.153769832914559,0.0,29.08446974387927
2024-08-27,5.727896503694412,0.0,0.0,5.857479437809773,9.208040133355325,0.0,3.8369035001856635,2.3286944032887313,2.1855576168822886,0.0,29.144571595216195
2024-08-28,5.727896503694412,0.0,0.0,5.895624778571048,9.208040133355325,0.0,3.8401150494937433,2.3286944032887313,2.1855576168822886,0.0,29.18592848528555
2024-08-29,5.727896503694412,0.0,0.0,5.902178960832436,9.208040133355325,0.0,3.8401150494937433,2.3286944032887313,2.1855576168822886,0.0,29.192482667546937
2024-09-02,5.727896503694412,0.0,0.0,5.883171832274412,9.208040133355325,0.0,3.8532234140165182,2.3286944032887313,2.1855576168822886,0.0,29.186583903511686
2024-09-03,5.727896503694412,0.0,0.0,5.899557287927881,9.208040133355325,0.0,3.8426711805756844,2.3286944032887313,2.1855576168822886,0.0,29.192417125724322
2024-09-04,5.727896503694412,0.0,0.0,5.9002127061540195,9.208040133355325,0.0,3.83972179855806,2.3286944032887313,2.1855576168822886,0.0,29.190123161932835
2024-09-05,5.727896503694412,0.0,0.0,5.9072256811737045,9.208040133355325,0.0,3.801510915974171,2.3286944032887313,2.193619261063796,0.0,29.16698689855014
2024-09-09,5.7305181765989675,0.0,0.0,5.907881099399844,9.208040133355325,0.0,3.801510915974171,2.3286944032887313,2.193619261063796,0.0,29.170263989680834
2024-09-10,5.7305181765989675,0.0,0.0,5.90951964496519,9.208040133355325,0.0,3.801510915974171,2.3286944032887313,2.193619261063796,0.0,29.17190253524618
2024-09-11,5.7305181765989675,0.0,0.0,5.9106338559496265,9.208040133355325,0.0,3.813636153157738,2.3286944032887313,2.193619261063796,0.0,29.18514198341418
2024-09-12,5.7305181765989675,0.0,0.0,5.918564416485905,9.208040133355325,0.0,3.807737389122489,2.3286944032887313,2.193619261063796,0.0,29.187173779915216
2024-09-16,5.7305181765989675,0.0,0.0,5.918629958308519,9.208040133355325,0.0,3.807671847299875,2.3286944032887313,2.193619261063796,0.0,29.187173779915216
2024-09-20,5.7305181765989675,0.0,0.0,5.9186955001311325,9.208040133355325,0.0,3.807671847299875,2.3286944032887313,2.193619261063796,0.0,29.187239321737827
2024-09-24,5.7305181765989675,0.0,0.0,5.918040081904994,9.208040133355325,0.0,3.808327265526014,2.3286944032887313,2.193619261063796,0.0,29.187239321737827
2024-09-26,5.7305181765989675,0.0,0.0,5.912403485160201,9.208040133355325,0.0,3.8174375788693427,2.3286944032887313,2.193619261063796,0.0,29.190713038336362
2024-09-27,5.7305181765989675,0.0,0.0,5.914500823483845,9.208040133355325,0.0,3.8121942330602328,2.3286944032887313,2.193619261063796,0.0,29.187567030850897
2024-09-30,5.7305181765989675,0.0,0.0,5.894838276699682,9.208040133355325,0.0,3.8121942330602328,2.3286944032887313,2.193619261063796,0.0,29.16790448406673
2024-10-02,5.7534578145138235,0.0,0.0,5.984958282793761,9.208040133355325,0.0,3.81232531670546,2.3286944032887313,2.2080384620388482,0.0,29.29551441269595
2024-10-03,5.857276061534202,0.0,0.0,6.344651805298709,9.208040133355325,0.0,3.8261546412769882,2.3286944032887313,1.9587173688156663,0.0,29.523534413569624
2024-10-04,5.835647260071624,0.0,0.0,6.349174191059066,9.208040133355325,0.0,3.8295628160529094,2.3286944032887313,1.959307245219191,0.0,29.510426049046846
2024-10-07,5.825226110276017,0.0,0.0,6.3319366917116175,9.208040133355325,0.0,3.83362640905497,2.3286944032887313,1.9563578632015668,0.0,29.48388161088823
2024-10-08,5.792586282614307,0.0,0.0,6.7576963714113525,9.208040133355325,0.0,3.7859775040146824,2.3286944032887313,1.9760859518083433,0.0,29.849080646492745
2024-10-09,5.787801729563494,0.0,0.0,6.810588622260749,9.208040133355325,0.0,3.8395907149128328,2.3286944032887313,2.0137724998113216,0.0,29.988488103192452
2024-10-10,5.788457147789633,0.0,0.0,6.796103879463082,9.208040133355325,0.0,3.850929450225033,2.3286944032887313,2.0334350465954842,0.0,30.005660060717286
2024-10-14,5.800844552263656,0.0,0.0,6.628775606329859,9.208040133355325,0.0,3.8719028334614727,2.3286944032887313,2.0540807207188547,0.0,29.8923382494179
2024-10-15,5.796256624680685,0.0,0.0,6.664561441477035,9.208040133355325,0.0,3.871247415235334,2.3286944032887313,2.0540807207188547,0.0,29.922880738755964
2024-10-16,5.794945788228407,0.0,0.0,6.671115623738421,9.208040133355325,0.0,3.871247415235334,2.3286944032887313,2.0540807207188547,0.0,29.928124084565074
2024-10-17,5.794945788228407,0.0,0.0,6.679439435210384,9.208040133355325,0.0,3.873869088139889,2.3286944032887313,2.0540807207188547,0.0,29.93906956894159
2024-10-18,5.794945788228407,0.0,0.0,6.618944332937778,9.208040133355325,0.0,3.873869088139889,2.3286944032887313,2.122244216237285,0.0,29.946737962187413
2024-10-21,5.794945788228407,0.0,0.0,6.636771708688752,9.208040133355325,0.0,3.873869088139889,2.3286944032887313,2.1091358517145102,0.0,29.951456973415613
2024-10-22,5.794945788228407,0.0,0.0,6.6124556924990046,9.208040133355325,0.0,3.8743278808981865,2.3286944032887313,2.1091358517145102,0.0,29.927599749984164
2024-10-23,5.794945788228407,0.0,0.0,6.643915767353664,9.208040133355325,0.0,3.8717062079936313,2.3286944032887313,2.1091358517145102,0.0,29.956438151934268
2024-10-24,5.794945788228407,0.0,0.0,6.6422772217883175,9.208040133355325,0.0,3.876294135576603,2.3286944032887313,2.1091358517145102,0.0,29.959387533951894
2024-10-25,5.794945788228407,0.0,0.0,6.642015054497861,9.208040133355325,0.0,3.8658074439583827,2.3286944032887313,2.1091358517145102,0.0,29.948638675043217
2024-10-28,5.794945788228407,0.0,0.0,6.6445056437571886,9.208040133355325,0.0,3.833036532651445,2.3286944032887313,2.109070309891896,0.0,29.918292811172993
2024-10-29,5.794945788228407,0.0,0.0,6.644964436515487,9.208040133355325,0.0,3.833036532651445,2.3286944032887313,2.109070309891896,0.0,29.91875160393129
2024-10-30,5.794945788228407,0.0,0.0,6.645161061983328,9.208040133355325,0.0,3.833036532651445,2.3286944032887313,2.109070309891896,0.0,29.918948229399135
2024-10-31,5.794945788228407,0.0,0.0,6.6434569745953675,9.208040133355325,0.0,3.833036532651445,2.3286944032887313,2.109070309891896,0.0,29.917244142011175
2024-11-01,5.7889159405479305,0.0,0.0,6.644636727402417,9.208040133355325,0.0,3.834543994571564,2.3286944032887313,2.109070309891896,0.0,29.91390150905786
2024-11-04,5.7889159405479305,0.0,0.0,6.607015721222052,9.208040133355325,0.0,3.856172796034143,2.3286944032887313,2.109070309891896,0.0,29.897909304340075
2024-11-06,5.786753060401672,0.0,0.0,6.622811300471996,9.208040133355325,0.0,3.8627269782955302,2.3286944032887313,2.109070309891896,0.0,29.91809618570515
2024-11-07,5.7880638968539495,0.0,0.0,6.620255169390054,9.208040133355325,0.0,3.8707230806544235,2.3286944032887313,2.109070309891896,0.0,29.92484699343438
2024-11-11,5.786753060401672,0.0,0.0,6.6210416712614215,9.208040133355325,0.0,3.8707230806544235,2.3286944032887313,2.109070309891896,0.0,29.92432265885347
2024-11-12,5.786753060401672,0.0,0.0,6.60275550275215,9.208040133355325,0.0,3.8701987460735126,2.3286944032887313,2.109070309891896,0.0,29.905512155763287
2024-11-13,5.801172261376725,0.0,0.0,6.590564723745969,9.208040133355325,0.0,3.8701987460735126,2.3286944032887313,2.109070309891896,0.0,29.907740577732163
2024-11-14,5.799664799456606,0.0,0.0,6.590761349213811,9.208040133355325,0.0,3.8701987460735126,2.3286944032887313,2.109070309891896,0.0,29.906429741279883
2024-11-15,5.799599257633991,0.0,0.0,6.590826891036425,9.208040133355325,0.0,3.8701987460735126,2.3286944032887313,2.109070309891896,0.0,29.906429741279883
2024-11-18,9.087616210157496,0.0,0.0,6.60747451398035,9.208040133355325,0.0,3.8768184701575135,2.3286944032887313,2.109070309891896,0.0,33.21771404083131
2024-11-19,9.088140544738406,0.0,0.0,6.610096186884904,9.208040133355325,0.0,3.8755076337052365,2.3286944032887313,2.109070309891896,0.0,33.219549211864496
2024-11-20,9.088140544738406,0.0,0.0,6.610620521465815,9.208040133355325,0.0,3.8755076337052365,2.3286944032887313,2.1097257281180353,0.0,33.22072896467155
2024-11-21,9.091221010401258,0.0,0.0,6.611079314224113,9.208040133355325,0.0,3.8755076337052365,2.3286944032887313,2.1097257281180353,0.0,33.22426822309269
2024-11-22,9.078964689572464,0.0,0.0,6.608588724964785,9.208040133355325,0.0,3.875704259173078,2.3286944032887313,2.108087182552688,0.0,33.20807939290707
2024-11-25,9.079030231395077,0.0,0.0,6.608588724964785,9.208040133355325,0.0,3.875704259173078,2.3286944032887313,2.108087182552688,0.0,33.20814493472968
2024-11-26,9.075753140264384,0.0,0.0,6.607933306738646,9.208040133355325,0.0,3.875704259173078,2.3286944032887313,2.108087182552688,0.0,33.20421242537285
2024-11-27,9.075753140264384,0.0,0.0,6.60747451398035,9.208040133355325,0.0,3.875704259173078,2.3286944032887313,2.108087182552688,0.0,33.20375363261455
2024-11-28,9.074376761989491,0.0,0.0,6.6078677649160324,9.208040133355325,0.0,3.875704259173078,2.3286944032887313,2.108087182552688,0.0,33.202770505275346
2024-11-29,9.073065925537215,0.0,0.0,6.6078677649160324,9.208040133355325,0.0,3.875704259173078,2.3286944032887313,2.108087182552688,0.0,33.20145966882307
2024-12-02,9.073065925537215,0.0,0.0,6.6078677649160324,9.208040133355325,0.0,3.876031968286147,2.3286944032887313,2.108087182552688,0.0,33.201787377936135
2024-12-03,9.074376761989491,0.0,0.0,6.60785465655151,9.208040133355325,0.0,3.876031968286147,2.3286944032887313,2.108087182552688,0.0,33.20308510602389
2024-12-04,9.074376761989491,0.0,0.0,6.608510074777649,9.208040133355325,0.0,3.876031968286147,2.3286944032887313,2.108087182552688,0.0,33.20374052425003
2024-12-05,9.073065925537215,0.0,0.0,6.608772242068104,9.208040133355325,0.0,3.8768184701575135,2.3286944032887313,2.108087182552688,0.0,33.20347835695958
2024-12-06,9.073065925537215,0.0,0.0,6.608444532955035,9.208040133355325,0.0,3.8768184701575135,2.3286944032887313,2.108087182552688,0.0,33.203150647846506
2024-12-09,9.073131467359827,0.0,0.0,6.608510074777649,9.208040133355325,0.0,3.882455066902307,2.3286944032887313,2.108087182552688,0.0,33.20891832823653
2024-12-10,9.073131467359827,0.0,0.0,6.607658031083669,9.208040133355325,0.0,3.882651692370149,2.3286944032887313,2.108087182552688,0.0,33.20826291001039
2024-12-11,9.07450784563472,0.0,0.0,6.616571718959155,9.208040133355325,0.0,3.881799648676168,2.3286944032887313,2.108087182552688,0.0,33.217700932466784
2024-12-12,9.075228805683471,0.0,0.0,6.635185596581496,9.208040133355325,0.0,3.862530352827689,2.3286944032887313,2.1078905570848465,0.0,33.21756984882156
2024-12-13,9.062120441160697,0.0,0.0,6.656027896172708,9.208040133355325,0.0,3.864365523860877,2.3286944032887313,2.1078905570848465,0.0,33.227138954923184
2024-12-16,9.062448150273767,0.0,0.0,6.648818295685182,9.208040133355325,0.0,3.8696088696699875,2.3286944032887313,2.108545975310985,0.0,33.22615582758397
2024-12-18,9.066052950517529,0.0,0.0,6.65471705972043,9.208040133355325,0.0,3.8722305425745422,2.3286944032887313,2.108545975310985,0.0,33.23828106476754
2024-12-19,9.08551887183385,0.0,0.0,6.652029844993263,9.208040133355325,0.0,3.8723616262197704,2.3286944032887313,2.108545975310985,0.0,33.25519085500193
2024-12-20,9.0914176358691,0.0,0.0,6.652029844993263,9.208040133355325,0.0,3.8724927098649977,2.3286944032887313,2.108545975310985,0.0,33.2612207026824
2024-12-23,9.091155468578643,0.0,0.0,6.652029844993263,9.208040133355325,0.0,3.8724927098649977,2.3286944032887313,2.108545975310985,0.0,33.26095853539194
2024-12-27,9.087157417399197,0.0,0.0,6.661533409272273,9.208040133355325,0.0,3.8726237935102255,2.3286944032887313,2.108545975310985,0.0,33.266595132136736
2024-12-30,22.010451495659478,0.0,0.0,6.766859118212771,9.208040133355325,0.0,3.8727548771554536,2.3286944032887313,2.108545975310985,0.0,46.29534600298274
2025-01-02,22.019168558067122,0.0,0.0,6.766990201857999,9.208040133355325,0.0,3.8694777860247593,2.3286944032887313,2.1068418879230246,0.0,46.29921297051696
2025-01-03,22.012090041224823,0.0,0.0,6.771512587618357,9.208040133355325,0.0,3.88927141645415,2.3286944032887313,2.106186469696886,0.0,46.31579505163827
2025-01-06,22.012090041224823,0.0,0.0,6.772036922199268,9.208040133355325,0.0,3.892548507584844,2.3286944032887313,2.106186469696886,0.0,46.319596477349876
2025-01-07,22.00881295009413,0.0,0.0,6.772954507715862,9.208040133355325,0.0,3.891893089358705,2.3286944032887313,2.109266935359738,0.0,46.31966201917249
2025-01-08,22.00881295009413,0.0,0.0,6.76751453643891,9.208040133355325,0.0,3.891893089358705,2.3286944032887313,2.109266935359738,0.0,46.314222047895534
2025-01-09,22.009468368320267,0.0,0.0,6.767383452793682,9.208040133355325,0.0,3.891893089358705,2.3286944032887313,2.109266935359738,0.0,46.31474638247645
2025-01-10,22.00815753186799,0.0,0.0,6.7686942892459605,9.208040133355325,0.0,3.891893089358705,2.3286944032887313,2.109266935359738,0.0,46.31474638247645
2025-01-13,22.00815753186799,0.0,0.0,6.768366580132891,9.208040133355325,0.0,3.891893089358705,2.3286944032887313,2.1079560989074606,0.0,46.31310783691111
2025-01-14,22.007043320883554,0.0,0.0,6.765548281760495,9.208040133355325,0.0,3.891893089358705,2.3286944032887313,2.1079560989074606,0.0,46.30917532755427
2025-01-16,22.007043320883554,0.0,0.0,6.765548281760495,9.208040133355325,0.0,3.8907133365516553,2.3286944032887313,2.1079560989074606,0.0,46.30799557474722
2025-01-17,22.007043320883554,0.0,0.0,6.806184211781097,9.208040133355325,0.0,3.864037814747808,2.3286944032887313,2.1079560989074606,0.0,46.32195598296398
2025-01-20,22.007174404528783,0.0,0.0,6.787963585094439,9.208040133355325,0.0,3.863579021989511,2.3286944032887313,2.1360079989861993,0.0,46.331459547242986
2025-01-21,22.00953391014288,0.0,0.0,6.799105694938798,9.208040133355325,0.0,3.8616127673110947,2.3286944032887313,2.1360079989861993,0.0,46.34299490802303
2025-01-22,22.010713662949932,0.0,0.0,6.799105694938798,9.208040133355325,0.0,3.8779982229645635,2.3286944032887313,2.148657570750677,0.0,46.37320968824803
2025-01-23,22.01189341575698,0.0,0.0,6.799433404051867,9.208040133355325,0.0,3.872689335332839,2.3286944032887313,2.148657570750677,0.0,46.369408262536425
2025-01-24,22.01189341575698,0.0,0.0,6.78645612317432,9.208040133355325,0.0,3.872689335332839,2.3286944032887313,2.148657570750677,0.0,46.356430981658875
2025-01-27,22.014842797774605,0.0,0.0,6.78645612317432,9.208040133355325,0.0,3.8710507897674926,2.3286944032887313,2.151213701832618,0.0,46.36029794919309
2025-02-03,22.024084194763162,0.0,0.0,6.787045999577845,9.208040133355325,0.0,3.8691500769116907,2.3286944032887313,2.152458996462282,0.0,46.36947380435903
2025-02-04,22.02539503121544,0.0,0.0,6.877231547494538,9.208040133355325,0.0,3.8658729857809964,2.3286944032887313,2.1510170763647767,0.0,46.45625117749981
2025-02-05,22.023559860182253,0.0,0.0,6.868645568732119,9.208040133355325,0.0,3.862595894650303,2.3286944032887313,2.1506238254290935,0.0,46.442159685637826
2025-02-06,22.028868747813977,0.0,0.0,6.871005074346219,9.208040133355325,0.0,3.862595894650303,2.3286944032887313,2.152852247397965,0.0,46.45205650085252
2025-02-07,22.053709098584633,0.0,0.0,6.867727983215525,9.208040133355325,0.0,3.8675115313463433,2.3286944032887313,2.0540807207188547,0.0,46.379763870509414
2025-02-10,22.105552680272208,0.0,0.053285501785080694,6.971611772058519,8.968550313524224,0.0,3.8696088696699875,2.3286944032887313,2.051327964169072,0.0,46.34863150476782
2025-02-11,22.18151565268169,0.0,0.09916477761479348,6.977510536093767,8.85450754217608,0.0,3.8630546874086,2.3286944032887313,2.1672714483730178,0.0,46.47171904763668
2025-02-12,22.191871260654683,0.0,0.09916477761479348,6.965909633491112,8.85450754217608,0.0,3.8630546874086,2.3286944032887313,2.1551462111894506,0.0,46.45834851582345
2025-02-13,22.19842544291607,0.0,0.09916477761479348,6.984785678403907,8.85450754217608,0.0,3.8662662367166796,2.3286944032887313,2.1522623709944404,0.0,46.4841064521107
