date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,EVERBRIGHT SECURITIES INVESTMENT,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS
2024-03-01,28.825812669207863,28.766951598120055,10.606312070085243,8.470398377280627,10.112349276511203,4.664752850471559,2.5788297510334837,3.475500280879129,1.2197036188129617,1.2793895075978783
2024-03-04,29.658383418594592,23.445858090470924,10.93673418519714,8.601460225390646,14.77309866436011,4.76990828452186,2.6234010401894894,1.9624437376217243,1.2560621946044126,1.9726501590491035
2024-03-05,29.738107510089467,23.39873451234907,10.893424414947212,8.54273145210503,16.085685677782593,4.745350444834645,2.6064942241055986,1.959423860916006,1.2625604148336027,0.7674874880367787
2024-03-06,29.993489248568572,23.510576122087773,10.897634860182723,8.54678230701814,15.666325198166732,4.784816254243709,2.608644188483122,1.9795209215129685,1.273487765196352,0.738723134539915
2024-03-07,30.469591879100754,23.25907982843776,11.00551073129946,8.573883940652829,15.274136326691071,4.821515056277208,2.622571707775,1.9870237685501133,1.2774902110509396,0.7091965501648627
2024-03-08,30.5872874226569,23.04263082765627,11.01225976766468,8.589357355472144,15.277028997288083,4.820654635731823,2.628722964386757,1.9903007084767979,1.335245602993334,0.7165117176732069
2024-03-11,30.716940273036947,23.025188516004217,11.001606040428696,8.582153174205951,15.203088404593498,4.815671049433354,2.627762140093866,1.9917441950773174,1.3537393486371987,0.6821068584889538
2024-03-12,30.671468345620113,22.94891136840481,11.191760528802446,8.590635693601968,15.187395441060723,4.81545288165328,2.6241396465239606,1.9944643335750263,1.3122761281439304,0.6634956326137489
2024-03-13,30.811378241840625,22.92116883558519,11.210682306910078,8.578353344597053,15.03709420909761,4.854536334781176,2.6226123965713724,1.9941044008018531,1.2929120109587615,0.6771579188562821
2024-03-14,30.837075365201038,22.892281358021112,11.220433770625599,8.578636395821471,15.065313008091822,4.8517980619594105,2.6257265952961806,1.9934043467121156,1.2827262093245952,0.6526048889466537
2024-03-15,30.78677953852861,22.804789764126177,11.406367018172986,8.523038956578793,15.164719060686268,4.787524493571274,2.6074493766196536,1.9765311101149046,1.2403515769826914,0.7024491046186448
2024-03-18,30.91332560276332,22.84549180818238,11.363377209087723,8.526404772538063,15.02185154602478,4.805202905416986,2.6154106436685893,1.9860297106248717,1.2444230847943076,0.6784827168989751
2024-03-19,31.10002265656016,23.086894113983217,11.443182352650787,8.535330309010474,14.475576372785351,4.807953907425488,2.622152828049717,2.0047958712450313,1.2458669603319381,0.6782246279578366
2024-03-20,31.194035390709374,23.085087179704377,11.606588972526094,8.502164424325592,14.364592127691397,4.779420055710245,2.607084016197614,2.007781330228634,1.1921906644709175,0.6610558384357553
2024-03-21,31.429060532329885,23.114494438607476,11.679391831622778,8.500457307937753,14.056397068637876,4.79395522358468,2.6147601265130325,2.0059977726030804,1.16831835527455,0.6371673428888902
2024-03-22,31.57480207703204,23.01633047392225,11.706559630113956,8.484996070840111,13.97088487199305,4.812727670245246,2.6135501733479196,2.015818394371775,1.1674359177141997,0.6368947204194501
2024-03-25,31.731008566511964,22.819445593479042,11.714304484049606,8.484919743309577,13.123463685164936,4.814740613532327,2.6126787777247085,2.8915418117040357,1.1493534131102485,0.6585433114135555
2024-03-26,31.767036573680112,22.772677616537692,11.80279707996128,8.485027838607696,13.05485221666062,4.8215677096030065,2.6188977500688133,2.892529348881826,1.1424920735018778,0.6421217924970728
2024-03-27,31.89203090501457,22.731459882163374,11.661569056399676,8.465899579093199,13.042876379894524,4.795840471449331,2.615823492629407,2.8861371137844474,1.1356021768803526,0.7727609426911193
2024-03-28,32.007424552448796,22.620621474228507,11.51191966850108,8.466873131632992,13.131302497430733,4.875214232839702,2.624334254325843,2.8753233581145423,1.135204626870011,0.7517822036077926
2024-04-02,32.49660584632657,22.566867731032964,11.14460926629332,8.450548070910774,13.09264643344807,4.840258814188638,2.617046702511482,2.866142272609717,1.1318729173107067,0.7934019453677589
2024-04-03,32.291192218030105,22.78817950869772,10.778737016270414,8.453896786349306,13.515697793229254,4.759664665599377,2.609949656696051,2.8814072291280626,1.1549385010417106,0.7663366249580046
2024-04-05,33.053518816470806,22.699940232010697,10.535451037537381,8.421813141091151,13.315522991012235,4.688470074899947,2.57745859236087,2.86605817409911,1.1313401655639748,0.7104267749538299
2024-04-08,33.46048316463299,22.641129351096005,10.308581516293534,8.39724300083109,13.306061700585001,4.635209057689856,2.560822857267665,2.8376549971712626,1.160411162423745,0.6924031920088551
2024-04-09,33.482698732870865,22.738886125812375,10.315425738924276,8.402818219932891,13.156264734879336,4.624154422410929,2.5750006952308926,2.842020750598157,1.1639735529067126,0.6987570264335679
2024-04-10,33.877890409896686,22.65645912989004,10.230516014550247,8.394277366004287,13.111487808195498,4.499851696289376,2.556092302106545,2.803196698382578,1.173340243052995,0.6968883316317428
2024-04-11,33.95523709176999,22.600334807868865,10.271420379559498,8.383608074330953,13.075843400294913,4.4970908472997255,2.552533842697663,2.7977416836347166,1.1699568079241254,0.696233064619552
2024-04-12,34.14131285891762,22.00757831367353,10.256008929341082,8.368668140617757,12.104396885683876,4.471356181103186,2.534623729836546,2.7812873004058902,1.167728145280959,2.1670395151395536
2024-04-15,34.130563679411225,21.97132396295511,10.323581722041567,8.363197235555061,13.255399447458446,4.4707343203278604,2.5328628313274186,2.924667919759429,1.1759753461014413,0.8516935350624415
2024-04-16,34.17668750096002,21.87164650889285,10.367983638091149,8.358440957915299,13.258676958930982,4.434170135133188,2.5324146234659164,2.9232662477122093,1.1644702150564055,0.9122432138419839
2024-04-17,34.31614125180506,21.699557392741426,10.382568659459537,8.345728493123621,13.329216393410853,4.427075892300783,2.527389077706878,2.891868107368382,1.161680259879956,0.9187744722035084
2024-04-18,34.37678928010758,21.73108356186061,10.412373556127976,8.352009458126778,13.183980639105005,4.418640091482533,2.5294615965593166,2.8867950071201744,1.1846843261087174,0.92418248340131
2024-04-19,34.31157999394497,21.740270495216187,10.47337622227373,8.314611031375438,13.306318315806637,4.397591825137161,2.51813523435708,2.8560217595796353,1.1572977958262722,0.9247973264828901
2024-04-22,34.40468018445173,21.767461125432234,10.533566311565233,8.330672824787069,13.095509575120587,4.406409007186447,2.529629992499991,2.848791567882362,1.161592028052551,0.9216873830218025
2024-04-23,34.60725626797847,21.75927662214756,10.510600927542182,8.325953863744424,12.960253144931103,4.394144786394526,2.5200840205457444,2.8463467084756586,1.1640977138586555,0.9119859443816766
