date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,DBS BANK LTD
2024-04-24,27.79877808980431,14.46752457422901,16.724738264724774,7.923847327585874,5.906535759844846,5.934360037727617,4.905835576407407,5.103020116104214,5.036131611841304,6.199228641730641
2024-04-25,27.80585906230582,14.495702319368537,16.86321756109581,7.925865709287814,5.908040287028002,5.935871652378644,4.907085202801102,5.128812511846583,5.037414427558679,5.992131266329009
2024-04-26,27.830216426495397,14.453009741743431,16.958055506583026,7.943533625327441,5.9066080753477115,5.934432693891528,4.905895640035413,5.1275691985263245,5.034234342354726,5.906444749695002
2024-04-29,27.739464755462695,14.504323758543316,17.02293121035487,7.952335226441754,5.913152720422547,5.941008169224675,4.915253672641227,5.133250652259656,5.03981237911863,5.83846745553063
2024-04-30,27.712268381244325,14.49522725478278,17.085750228451516,7.9473478551932475,5.909444238948098,5.9372822179805915,4.912171031612146,5.129051358173159,5.036651620091029,5.834805813523106
2024-05-02,27.76661252510409,14.698596796368458,17.169524825602185,7.959836566258451,5.918730524511643,5.842575963553773,4.94442703063506,5.137111309948008,5.044459145949349,5.518125312068984
2024-05-03,27.755789497044464,14.661360105479257,17.186333032689983,7.979277894489514,5.916407803412991,5.840283128222814,4.942486661000517,5.1596225547644865,5.042479520142589,5.515959802753385
2024-05-06,27.799427447036802,14.706028750614692,17.313582003713492,7.991823000791457,5.925709643228685,5.849465284007561,4.963031503707983,5.167734568693982,5.050407360536421,5.232790437668927
2024-05-07,27.873701208327944,14.744277584399443,17.416738867358685,8.012608891719463,5.941121790657751,5.831182755385691,4.9759398265647485,5.181175302689108,5.063542938805324,4.959710834091841
2024-05-08,27.915755184312456,14.769832631041893,17.517867490796217,8.023279878231634,5.949034023908121,5.838948574655496,4.982566655290848,5.188075458745561,5.070286435103968,4.744353667913804
2024-05-09,27.909973217796352,14.768746064343322,17.532978763186573,8.021618080608787,5.947801848195793,5.837739200059501,4.981534656214523,5.187000894278742,5.06923626733307,4.743371007983335
2024-05-10,27.895333440758474,14.765950394865252,17.64645390815176,8.015817081363142,5.9435005721081104,5.78423842365205,4.9739898287062125,5.169205265252438,5.065570344140605,4.7399407410019565
2024-05-13,27.90193335439593,14.769443954015138,17.639785016012127,8.017713588554317,5.944906778295371,5.772791353171518,4.9751666529005805,5.170428276563538,5.066768835883562,4.741062190207922
2024-05-14,27.879042301949315,14.795347328164931,17.643256791412636,8.018395365048711,5.945412296191221,5.773282235442152,4.965730721127814,5.1708679376247595,5.067199682390697,4.741465340647763
2024-05-16,27.915235289164276,14.803729522794251,17.587256712831252,8.02748492545733,5.952151946926819,5.754164332434324,4.971359816140935,5.168833441789174,5.072943801446786,4.746840211014851
2024-05-17,27.862144535104967,14.772963278226614,17.55464538969772,8.01080159142996,6.186023031431663,5.742205587385555,4.96102795539587,5.158091176230039,5.015122490987654,4.736974964109961
2024-05-20,27.960625930727296,14.789063932197417,17.45429534874516,8.04191598486008,6.221524363841973,5.719685268117009,4.975630440923847,5.2471303230068855,4.994373178967264,4.595755228613074
2024-05-21,27.973927437690726,14.779250911484246,17.44575023935608,8.045741707565178,6.2244840847671705,5.722406252747717,4.977997461716636,5.24665323504666,4.985847135515377,4.597941534110207
2024-05-22,28.040625260028346,14.814488861313526,17.46250957958,8.064925050775775,6.239325030306687,5.736050101522245,4.989866427597034,5.259162752922464,4.997734817257165,4.3953121186967525
2024-05-23,28.05729942681287,14.846513324553298,17.5423511335694,8.068291544755333,6.241929474863677,5.738444467001357,4.991949318037,5.261358054135277,4.999820992152504,4.252042264119282
2024-05-24,28.02409110435017,14.860255382233035,17.58740006779783,8.063883610013896,6.238519333121372,5.735309393288715,4.989222075633276,5.2545103305672916,4.997089449231674,4.24971925376274
2024-05-27,27.93706827714797,14.85831133469313,17.58089799490328,8.046527661921884,6.421747235121801,5.721555666990818,4.977257525830961,5.241909598512511,4.975196614564176,4.239528090313467
2024-05-28,27.902359648665303,14.866745450443375,17.58691153217661,8.051095162505192,6.425392451477804,5.722572544523,4.980082797501882,5.244885096286807,4.978020716387206,4.2419346000328195
2024-05-29,27.88417912942328,14.876479976438048,17.59516348562334,8.046707072840746,6.421890418817995,5.742245740130379,4.977368502190411,5.241035511814,4.975307544972129,4.239622617749672
2024-05-30,28.6171166222424,14.70749791541602,17.515135134095956,7.980478997608261,6.380822443281914,5.688785436786083,4.933722720704674,5.207519100890482,4.94349046383,4.025431165144209
2024-05-31,28.599942550032086,14.703588985559346,17.5626786658134,7.97568820917787,6.376991950106402,5.685370382694505,4.9307609408746425,5.204392957426279,4.940522820292944,4.020062538022522
2024-06-03,28.597987284793053,14.740217454901575,17.543584789382276,7.979535761437079,6.380068275201001,5.6762989385688885,4.9213254655599235,5.196073995284806,4.942906178222736,4.02200185664866
2024-06-04,28.615735952093235,14.749365623719681,17.492410157203988,7.9844880723822245,6.3840279143197005,5.679821799823205,4.924379770308515,5.199298816237798,4.945973876532396,4.024498017379255
2024-06-05,28.62067174603771,14.75241753722364,17.481249778979244,8.01077333868089,6.385348886454939,5.651437303211469,4.9253987145467315,5.200374646254709,4.9469972889861324,4.025330759624531
2024-06-06,28.62645594918785,14.73323914550247,17.485384688566104,8.012668158782146,6.386859238441203,5.652774060169928,4.9265637387081265,5.201604711567656,4.948167421944304,4.026282887130213
2024-06-07,28.641634013813537,14.74400683726929,17.443977752806358,8.015832136615005,6.3893812299490955,5.655006182038213,4.928509100496802,5.2036586793192905,4.950121314421324,4.027872753271086
2024-06-11,28.642629789325124,14.737167520613362,17.444413756429302,8.016938735823361,6.390263294853954,5.655786865223394,4.929189489528913,5.204377053216966,4.950804687056185,4.028428807929437
2024-06-12,28.67076442312654,14.731356981208135,17.43753580967386,8.013777834085042,6.38774375528622,5.6535569134771055,4.927246019067259,5.202325082381655,4.9488526941999265,4.026840487494259
2024-06-13,28.672813464629765,14.732409801475074,17.427938618018523,8.014350562566827,6.388200274403512,5.65396096174682,4.931294778814845,5.202696882025702,4.949206378685423,4.027128277633509
2024-06-14,28.67755656287651,14.731430129200113,17.4267796991109,8.013817626193635,6.3877754733845284,5.653584985998617,4.9309668587502005,5.202350914328697,4.94887726753948,4.026860482617319
2024-06-17,28.678404611665087,14.731865765041249,17.427295041461637,8.014054609714698,6.387964371808982,5.653752173042184,4.931112676629136,5.202504757539884,4.946066428711245,4.026979564385898
2024-06-18,28.691513505294875,14.734655717118047,17.42148846728201,8.011384418932927,6.38583597558378,5.6548246089242244,4.929469686625419,5.200771342817596,4.944418456289401,4.02563782113172
2024-06-19,28.709994298861663,14.759367654046773,17.416671498379742,8.005546804150377,6.381182840926813,5.640857313369657,4.925877754993131,5.196981723185845,4.940815632013069,4.0227044800729255
2024-06-20,28.743799172778058,14.649051197955057,17.451156807299768,8.014148419563897,6.388039147188436,5.646918171721894,4.931170398588757,5.202565656324648,4.946124325714498,4.02702670286499
2024-06-21,28.747064003476453,14.651217542340596,17.439935129877913,8.015333575189269,6.388983829035342,5.647753254438965,4.931899634439104,5.203335026896686,4.946855772995171,4.027622231310503
2024-06-24,28.756986893221214,14.621756914358736,17.445955033455846,8.018100301952199,6.39118917362667,5.649702741622862,4.933602023813507,5.205131110133942,4.948563324918134,4.029012482896892
2024-06-26,28.745351873297558,14.633603584756349,17.440430251485616,8.019187752973487,6.392055975603743,5.65046897985698,4.934271141230024,5.205837053553017,4.949234471453964,4.029558915789262
2024-06-27,28.733742934417776,14.664194730193527,17.434583346820368,8.016499320084602,6.389913038682728,5.648574659994294,4.932616926710127,5.20409179655442,4.947575240477246,4.02820800606491
2024-06-28,28.73304022118259,14.664339324902787,17.434755258647538,8.016578365910831,6.389976045730507,5.648630357155011,4.932665564246897,5.204143110939841,4.947624025508854,4.028247725775141
2024-07-02,28.72895986157651,14.666745262889933,17.435271014471063,8.016815512742872,6.390165074329353,5.648797455227707,4.932811482612399,5.204297060168041,4.947770386376323,4.028366889605797
2024-07-04,28.724615601354568,14.6645274256157,17.447423322550737,8.015603247039328,6.389198783169568,5.648276017997197,4.932065565711491,5.203510090475765,4.947022207459286,4.027757738626359
2024-07-05,28.743886224179647,14.671405746496616,17.459128360445224,8.020980713844555,6.393485136087696,5.652065304449812,4.935374364568347,5.207000994643526,4.9651397507709225,3.9515334045136505
2024-07-08,28.750841850631893,14.6754597335689,17.483689714146173,8.023197062617319,6.395251777031065,5.653627077061916,4.936738101909987,5.20843978756374,4.966511712852096,3.906243182616911
2024-07-09,28.741967289325643,14.71166246193448,17.49309123033807,8.015787788048941,6.393277746000633,5.651881964332393,4.935214272271679,5.206832091398014,4.964978692952961,3.8853064633971877
2024-07-10,28.734366124414002,14.715880356869764,17.50797488789057,8.018085947811715,6.395110725372917,5.653502382444476,4.936629218769903,5.208324911856885,4.96640217303463,3.863723271535138
2024-07-11,28.729137564269642,14.717678941907428,17.51448683236844,8.017452997772727,6.3946058934704775,5.6530560933205285,4.936239519822195,5.207913765172068,4.966010123801245,3.8634182680952556
2024-07-12,28.72860317264316,14.721425715421912,17.528627445412898,8.018956417313724,6.395804999403482,5.654116145060079,4.9371651553020905,5.208890344557637,4.966941341815617,3.839469263069399
2024-07-15,28.73677087354639,14.720554018378568,17.522655124885215,8.018481592338562,6.395426285791392,5.653781348932199,4.936872811859847,5.209568791736353,4.966647235241578,3.8392419172898986
2024-07-16,28.70775148396702,14.72716027700308,17.531506227551713,8.022080109290352,6.398296411467721,5.656318640786219,4.939088371039939,5.211906730832764,4.964926864027245,3.8409648840339505
2024-07-17,28.70946345408742,14.721709620377895,17.549691599526998,8.019111064119862,6.395928343485226,5.65422518555835,4.937260369290409,5.209977756514706,4.963089299215294,3.83954330782384
2024-07-18,28.724983347590726,14.672038050467146,17.528500137262142,8.02703340660279,6.402247090591756,5.6716663728760475,4.942138050527164,5.220064527963989,4.967992497697938,3.843336518420301
2024-07-19,28.702865276999724,14.66074066625678,17.592002713874173,8.020852637431396,6.397317397460964,5.667299222660993,4.938332632889518,5.216045108550513,4.964167172285909,3.840377171590027
2024-07-22,28.613476545916207,14.924806396968751,17.538424192233425,7.995975490851573,6.3774757409927245,5.649721760532351,4.923016103547611,5.199867237618584,4.948770515599388,3.8284660157393873
2024-07-23,28.611368917344777,14.925247039639991,17.538941999827028,7.996211565471621,6.37766403073475,5.649888563934828,4.9231614515614295,5.200020759435131,4.948916623991105,3.828579048059342
2024-07-24,28.61855577205981,14.930536781913867,17.564847839286802,7.99904554860345,6.379924375166059,5.602666566826444,4.924906297404334,5.198910264182664,4.950670597872159,3.8299359566844124
2024-07-25,28.622782590513324,14.932741947991893,17.569411347082255,8.000226967875781,6.380866658288093,5.5867552827656795,4.925633681587711,5.199678117390136,4.9514017873146665,3.83050161919046
2024-07-26,28.62433456015102,14.926187593959597,17.57096843390832,8.000935986964187,6.381432161776865,5.5872504082357,4.9260702152406655,5.200138938196047,4.951840604662684,3.830841096904916
2024-07-29,28.622757960409373,14.924936463125569,17.57181413420158,8.001321076376646,6.381739303587001,5.587630112066472,4.926307309686616,5.200389223719101,4.952078939451533,3.8310254773761057
2024-07-30,28.615991660101948,14.951884561755929,17.56349807761278,7.998879193419349,6.379791692649435,5.585924851321142,4.924803874722928,5.198802143073856,4.950567639373707,3.829856305968924
2024-07-31,28.593056981326864,15.018327107252768,17.558792916388807,7.994943811625921,6.376652888391236,5.5831766229221635,4.922380912325804,5.176564709711321,4.9481320014194345,3.827972048635677
2024-08-01,28.419759796637628,15.045759288504726,17.58856069854421,8.008497804025193,6.387463358960945,5.593627548359375,4.980008499371211,5.185340646151018,4.956520671198492,3.8344616882472016
2024-08-05,28.40391744501124,15.11751546021738,17.591181742138566,8.013251768886862,6.379477673178152,5.586634325936501,4.97378243108139,5.1542473891024825,4.950323967682285,3.8296677967651407
2024-08-07,28.393430973031304,15.100420544741603,17.604722004615237,8.004190368418264,6.372263747590341,5.610799435607913,4.968158068369277,5.148418956269731,4.9535758859853924,3.8440200153709414
2024-08-08,28.316832408308716,15.10703094605233,17.645875735756796,8.007694304639507,6.375053287160089,5.61915805330377,4.970332942804711,5.150672742203432,4.955744376884867,3.851605202885785
2024-08-09,28.316701897884002,15.106436515950875,17.6451814074178,8.007379218600764,6.3748024421339675,5.618936951175653,4.970137370588964,5.150470073993402,4.955549378698707,3.8544047435558713
2024-08-12,28.31668100659219,15.106499148110988,17.64516838928331,8.007373310974359,6.3747977389782635,5.618932805676931,4.970133703756913,5.1504662741167895,4.955545722629278,3.854401899880978
2024-08-14,28.320859878482402,15.093970876726043,17.647772398494798,8.008555009748868,6.37573850823971,5.619762027164759,4.970867177853696,5.151226361032674,4.956277043885329,3.8549707183717197
2024-08-15,28.321872293574202,15.104843747258176,17.6122458321135,8.011190863223137,6.37783695327474,5.616690827778397,4.972503237980014,5.152921782726593,4.9579083019649275,3.8719861601063132
2024-08-16,28.31936390756772,15.103505955099061,17.610685966631088,8.010481335306045,6.377272086771586,5.616193373777859,4.972062837804133,5.152465403403986,4.957469194420159,3.8804999392183697
2024-08-19,28.309149248722555,15.123827192489808,17.60570274851842,8.008214644743456,6.375467538224617,5.614604184316558,4.970655915118804,5.151007433000574,4.956066401233714,3.885304693631497
2024-08-20,28.300351049277623,15.114801701078214,17.609934972865577,8.006560504694733,6.374150650921748,5.613444457454703,4.96962919925486,5.1499434645551485,4.955042698912773,3.906141300984619
2024-08-21,28.294702123618627,15.113761091378585,17.60872258056927,8.006009276522068,6.373711809372555,5.608140340960455,4.969287054882041,5.155256494624955,4.954701558777656,3.9157076692937838
2024-08-22,28.491808505928027,15.065317981201332,17.551411643216092,7.97995219634511,6.352967351815068,5.589887581381899,4.953113564852357,5.137730231284807,4.938575540019649,3.939235403955657
2024-08-23,28.55413141650968,15.063545914608905,17.549347148443285,7.979013549931277,6.352220080418543,5.589230067677194,4.952530952053363,5.083214183941913,4.93799463726409,3.938772049151745
2024-08-26,28.513876755325978,15.06247549304534,17.548100084855424,7.978446558055112,6.3517686891333085,5.588832894765711,4.948503485421845,5.082852968720374,4.986650912233445,3.9384921584434567
2024-08-27,28.520054777055382,15.075094318031546,17.542254150383112,7.975788636368791,6.3496526752423215,5.586971043584015,4.94685495213494,5.0811596785497075,4.984989670598837,3.9371800980513543
2024-08-28,28.615615347977187,15.0119828387176,17.418090414379503,7.96829346655705,6.343685650886948,5.586615222477808,4.942206193298574,5.126308410297123,5.043933322862734,3.9432691325454767
2024-08-29,28.698516400281903,14.985848586868991,17.393403055861118,7.960131198284993,6.337187538796392,5.580892610431705,4.937143677343957,5.121057310464299,5.046589750559491,3.939229871107148
2024-08-30,28.893599004546438,14.925164682838721,17.3409346644777,7.9517661881957,6.3305280207081465,5.553536808187147,4.931955414029632,5.115675779054476,5.021749159129826,3.9350902788322166
2024-09-02,28.917603981502904,14.924949632672263,17.32993943797942,7.9516516146764955,6.330436806900222,5.541221722323256,4.931884351642362,5.115602069520865,5.021676802943778,3.935033579838438
2024-09-03,28.84871637616861,14.997079145529959,17.279727354535094,7.971298234860671,6.346077794907738,5.554912749522417,4.895106589987064,5.128241492843657,5.034084159505153,3.9447561021396376
2024-09-04,28.30537433501868,15.069003355372043,17.410893066694097,8.03681622077235,6.3982377095553735,5.600569891501145,4.935340629054421,5.169404408763089,5.097181397539802,3.977178985729002
2024-09-05,28.383414213319263,15.05739807033381,17.372701712669276,8.031027943571065,6.393629569659516,5.596536248062416,4.931786097152858,5.165681299404668,5.09351030465131,3.974314541175819
2024-09-09,28.416607675841597,15.05041913978244,17.364649665550903,8.02730565463293,6.39066619600562,5.593942317980936,4.9295002711087115,5.1632870656286425,5.091149521299975,3.9724724921682406
2024-09-10,28.618103231795583,15.017985411078547,17.304596285715032,8.010006770701027,6.37689427831261,5.581887344239571,4.918877173309641,5.147240053344344,5.0604976574726495,3.963911794030997
2024-09-11,28.98359320496319,14.95283961209129,17.197199690416,7.975260546311587,6.34923225431627,5.534159894265554,4.897539811819128,5.124912087463717,5.038545967272843,3.946716931080427
2024-09-12,29.006673808597327,14.947567444715574,17.193095005419718,7.972448578180055,6.346993601590737,5.532208624941234,4.8958130060560086,5.123105113336267,5.036769444661831,3.9453253725012516
2024-09-13,29.081928199902094,14.94698187782463,17.183607156766445,7.972136259674426,6.346744959841913,5.527095061155349,4.8956212139124915,5.1229044170862394,4.977810038384035,3.945170815452376
2024-09-16,29.124553788832745,14.94838022316928,17.186927586021365,7.975494966530369,6.349418879995206,5.529423658092316,4.897683767285851,5.125062726180258,4.9162214652860206,3.9468329386065863
2024-09-17,29.16162473186589,14.940768110617645,17.177196263763445,7.9714336324972574,6.346185587127989,5.526607928588336,4.895189736526509,5.122452908011102,4.913717994638109,3.944823106363718
2024-09-19,29.204608491484734,14.931702256374704,17.166773375430214,7.966596675328493,6.342334808298842,5.523254458300362,4.892219402182631,5.1193446734754655,4.910736417600001,3.9424294415245544
2024-09-20,29.221233364999655,14.928195846478731,17.16274210404454,7.964725880362187,6.340845438556963,5.521957433101357,4.8910705628721125,5.118142498364031,4.909583229940916,3.9415036412795064
2024-09-23,29.420488391509096,14.919582918525249,17.0188685542547,7.960130575552266,6.3371870430289245,5.518771500787593,4.888248625190785,5.115189549926899,4.882303278289071,3.9392295629354224
2024-09-24,29.435387461341893,14.919947671453668,17.0026600375353,7.960325184272488,6.337341974138226,5.51890642333048,4.888368132754141,5.115314605726242,4.882422640500998,3.9393258689465647
2024-09-25,29.464323334274777,14.920239486637787,16.97267656099313,7.960480878100004,6.337465924480126,5.519014366114834,4.888463743012174,5.115414654768395,4.882518134472772,3.9394029171460003
2024-09-26,29.476387293349987,14.929156720302798,16.96640675114518,7.958457333268538,6.335854948131782,5.517611439185374,4.887221101305919,5.114114322408583,4.876388565321766,3.9384015255800735
2024-09-27,29.476675483198918,14.929302682268114,16.96559493392836,7.958535142892688,6.33591689361588,5.517665384724605,4.887268883535702,5.114164322967312,4.8764362416421365,3.9384400312262833
2024-09-30,29.46979995828024,14.929080880757217,16.968954510455163,7.960111115203585,6.337171550334634,5.518758008896138,4.88823667475583,5.115177044683264,4.873490324040636,3.9392199325932937
2024-10-02,29.458685406730833,14.929496120028807,16.988441153906294,7.958703411407668,6.3360508548672385,5.5158266095748445,4.88737221580258,5.114272452518861,4.872628472901974,3.9385233022609016
2024-10-03,29.36398701216375,14.921617987459976,17.115307625016808,7.954503690261891,6.3327073898101345,5.508029957614545,4.884793202691906,5.111573706623478,4.879829260519637,3.927650167837874
2024-10-04,29.416371989069795,14.869826041376069,17.22238712967698,7.961540731029047,6.3265728916667765,5.398468911142272,4.889114589700445,5.10338085233825,4.881212056458187,3.9311248075421767
2024-10-07,29.489126138771642,14.886123055723594,17.177540479044136,7.953003753770764,6.319789052869276,5.392680256925588,4.883872104423349,5.094977560881129,4.875978044885976,3.926909552704546
2024-10-08,29.517151308595746,14.844644486324416,17.191890525727242,7.957166743214236,6.3254283540325345,5.394558607569682,4.8882301020415095,5.099523933021954,4.879351108830498,3.9020548306421827
2024-10-09,29.520117447388788,14.844663617000492,17.20128026560704,7.945704018611598,6.325644856416492,5.3947432487882,4.888397412998364,5.097742629831342,4.879518115883318,3.902188387474366
2024-10-10,29.63112659177365,14.800940598963114,17.23151603334361,7.928568716505119,6.312003291694336,5.3684720070782435,4.877855343184027,5.086749096744956,4.868995194710587,3.8937731260023623
2024-10-14,29.674169534020724,14.800507322631626,17.22027796403627,7.92443347670128,6.311818516840854,5.368314852751371,4.877712550957108,5.086600189452673,4.842506451235589,3.8936591413725075
2024-10-15,29.706838962347433,14.800254589819387,17.188759306017925,7.924298159423682,6.3117107365054,5.368223183642998,4.8773853171230925,5.086513330891504,4.8424237608083605,3.89359265342022
2024-10-16,29.721425917065147,14.795730193333254,17.259386637592264,7.9217817138027335,6.2804426137635945,5.3643236641020025,4.875836451258126,5.050756987437531,4.837959620209311,3.8923562014360398
2024-10-17,29.565493499977947,14.76243704003296,17.21568347723432,8.233892751903811,6.266310446171898,5.341547030125521,4.864864909582404,5.039391841921357,4.826781329244378,3.883597673805403
2024-10-18,29.59167235601284,14.758989585353602,17.170795573180754,8.320516249344806,6.221060426013414,5.340299624886529,4.863728823362255,5.038214998630548,4.825654136638264,3.8690682265769905
2024-10-21,29.674847183035684,14.746649417352451,17.156438865300377,8.313559366031118,6.191553342058194,5.335834536394769,4.8596622014268425,5.034002486713694,4.821619349404546,3.8658332522823233
2024-10-22,29.621519963305932,14.742841637578508,17.158159155305437,8.380555782054943,6.190770896590335,5.328355528134549,4.859048071102065,5.033366324475671,4.821010026670935,3.8643726147816264
2024-10-23,29.88961412270535,14.692566711239834,17.085115914590176,8.351977042963965,6.169659596716345,5.309216386702545,4.842478111941136,5.016201918357821,4.804569781979499,3.838600412803328
2024-10-24,29.905961387785563,14.688937951991415,17.080896245310882,8.35088282397364,6.168135818756972,5.307905120370136,4.84128212028227,5.014963020521865,4.8033831528919,3.837652358115355
2024-10-25,29.920916827738704,14.682511739452536,17.07229788524897,8.367976357609196,6.165030838086243,5.3052331716185055,4.838845065093032,5.016310770263285,4.800965175680944,3.8299121692085816
