date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-04-03,42.46930207119204,20.876274997018353,7.3157099490988395,6.0916358610272985,5.483658944864189,7.657102389273561,4.737403648911814,3.147222942970982,1.431474522904548,0.7902146727383785
2024-04-05,42.56932992228719,20.79963060729051,7.31440570674497,6.099228880354198,5.475831359191331,7.656507593167734,4.735249694043693,3.1457919954137417,1.4314222902148848,0.7726019512917542
2024-04-08,42.60147571265935,20.79215178547347,7.313096107584029,6.116251708896432,5.456390282690722,7.655136742777182,4.734122572860595,3.1451622598420235,1.4315783087633327,0.7546345184528614
2024-04-09,42.64590934717966,20.69036054220831,7.323306645450231,6.122631001832206,5.475799478818801,7.664545708049421,4.738940468972092,3.1484426858841505,1.4346425141177133,0.7554216074874175
2024-04-10,42.657389230338865,20.73115837148956,7.321293582097521,6.128557128236666,5.423034478083349,7.663065772439504,4.738025434080207,3.1478347578184693,1.4343655011511243,0.7552757442647288
2024-04-11,42.662278379499114,20.72886820027218,7.322007039281699,6.135917249963084,5.409517959453735,7.663945663068166,4.738527091161553,3.1481415130793238,1.4354371746572223,0.7553597295639205
2024-04-12,42.68277515003787,20.701294081604676,7.324530596066162,6.132545257533155,5.411502226194861,7.666627022391478,4.7402268289155725,3.149226531685719,1.4356522384843684,0.755620067086136
2024-04-15,42.70146319833963,20.667191585529483,7.3248008016099,6.151949219296321,5.401833319389415,7.666909848040995,4.740401698219612,3.149342708204636,1.4353056643791615,0.760801956990838
2024-04-16,42.75155553035248,20.627881327401525,7.32505146714193,6.183082874610673,5.391255958273939,7.637642258923822,4.740201912826509,3.149015345148115,1.438751919864004,0.7555614054569968
2024-04-17,42.803286430050846,20.595792695893582,7.325877827348074,6.190571879131533,5.352360687270277,7.637214371634624,4.738296667223086,3.148948607402905,1.443885321561333,0.7637655124837426
2024-04-18,42.933588179440136,20.438924433321446,7.326090509936256,6.226341910123228,5.341867791724785,7.636619728076184,4.737762527418217,3.1485936319944763,1.447317417451398,0.7628938705138718
2024-04-19,42.97630374046504,20.40406685594207,7.331604575377158,6.240276936631708,5.318099248003013,7.637746911428117,4.73848661690032,3.149074843013212,1.4485373417776801,0.7558029304616788
2024-04-22,42.98647254345429,20.365992380519728,7.331641826921177,6.252231156851195,5.333241100071299,7.6386995312725565,4.73843323549269,3.1490393671194425,1.4484544423317265,0.7557944159658957
2024-04-23,43.029924700433185,20.32423567762266,7.3340501377821266,6.2665398204353515,5.325735180245429,7.643153507437811,4.716039349304963,3.150073769220421,1.4523402977956357,0.7579075597224152
2024-04-24,43.048675211882156,20.005297934719273,7.337979709143126,6.26691201641766,5.332405620444577,7.586541014222659,4.718699472037821,3.1517615732899342,1.4551176144792959,1.096609833363498
2024-04-25,43.053083233429454,19.99475490044981,7.328326982214829,6.233373780557772,5.322725909713599,7.589687640686835,4.717101584384467,3.1484293539058164,1.4552510595787036,1.157265555078709
2024-04-26,43.06343872838072,20.00739498301996,7.329429953963654,6.204322842024555,5.430691804466812,7.485452040254847,4.71733984876739,3.1484951164319868,1.4558841676021421,1.157550515087932
2024-04-29,43.08187246495385,20.107057566755504,7.329603520125101,6.1847645747247535,5.322083832250673,7.4946172958017785,4.7176659599101995,3.1487127728598616,1.4566577148444737,1.1569642977738088
2024-04-30,38.0000365496174,17.69874606606831,6.457777082825782,5.362957150803369,4.779839677630024,6.609863155176865,4.160897762023443,2.7771245464057333,1.2879913000158303,1.0227664746225194
2024-05-02,43.17968466398312,20.03252346542936,7.329642349707191,6.098100640555703,5.345160677720082,7.508688723053075,4.723305757078766,3.1526281598194275,1.4634701630586338,1.1667953995946454
2024-05-03,43.19166148575068,19.98096690161487,7.326655686058628,6.120682203280206,5.360582084245828,7.516728957679717,4.721501428119159,3.1510771104331243,1.463791264962312,1.1663528778554715
2024-05-06,43.18133267118262,19.99625242034325,7.32623684649434,6.119218508915761,5.36041715654862,7.514931413966614,4.720372332570241,3.150323564724445,1.4648411279629736,1.1660739572911338
2024-05-07,43.18593897049016,19.976774664110312,7.327205035982101,6.119871266721894,5.406680661917973,7.479864801048704,4.720875870707252,3.1506596204308597,1.4657974229908675,1.16633168559987
2024-05-08,43.14773531341653,20.008321632290585,7.322133867445059,6.141752099280672,5.404443715293402,7.478019150430015,4.717675169597211,3.1484790446370066,1.465915541750155,1.1655244658593655
2024-05-09,43.137277241290164,19.981158870179442,7.318082653297369,6.152823959072029,5.376475807891666,7.5440992321022335,4.714550191328306,3.1463934986337545,1.4643852558082369,1.1647532903968048
2024-05-10,43.14293163376382,19.9680769999535,7.315090037886499,6.166451421417133,5.380113748975462,7.540328177545044,4.713524459413459,3.1448207168904765,1.4644518091331513,1.1642109950214532
2024-05-13,43.14965010117298,19.947487987303795,7.31900859885929,6.159913900149052,5.385386061812948,7.544007853243963,4.716049408921297,3.146505340273621,1.4671937917909867,1.16479695647207
2024-05-14,43.210030897239356,19.754340392881932,7.322446519143673,6.1579951388388885,5.3720629056228715,7.686140668393474,4.71784405155997,3.147702709545407,1.4661935118436322,1.1652432049307953
2024-05-16,43.27374629601199,19.677696744889644,7.328513525984946,6.193566348937978,5.31237696980418,7.704013174035134,4.722594123557496,3.15063171719985,1.4677711785422962,1.1690899210364802
2024-05-17,43.26861708993743,19.589093256823276,7.326123323491959,6.235405581844976,5.369379985127342,7.703097202789699,4.723350199835485,3.150024162849464,1.4691836036678008,1.1657255936325723
2024-05-20,43.21785923345281,19.61160920895735,7.323432624781964,6.164700852302634,5.480133302147474,7.699526877856036,4.7166790624055075,3.1391329485962007,1.476578517164061,1.1703473723359554
2024-05-21,43.1500602665528,19.607940822556483,7.320587802237968,6.173689465346516,5.501956566661673,7.651317740350167,4.717549840160723,3.1379878696412726,1.475963742831744,1.262945883660653
2024-05-22,43.20752979773918,19.545943282683286,7.319269415497859,6.186112376771555,5.495047788474565,7.651210549589998,4.715909940929426,3.1378620310198233,1.4806160587401587,1.2604987585541534
2024-05-23,43.28906990087236,19.54933143677014,7.323988811935579,6.174741670315632,5.399423982252554,7.667578643384632,4.720238095911881,3.1397140177362735,1.4841666832521172,1.25174675756883
2024-05-24,43.45634888083036,19.37821523637762,7.349750687472357,6.125787684614399,5.344664698183065,7.694895736535306,4.747317679076296,3.1508724368971834,1.49572267670099,1.256424283312421
2024-05-27,43.47628044424738,19.443568503208315,7.341978928566152,6.127631060577012,5.26737028259345,7.68456510502072,4.749208703220766,3.1472545049193315,1.5046178331474582,1.2575246344994169
2024-05-28,43.51237549456159,19.430334169447153,7.3465281934535085,6.093832777008868,5.240288084596025,7.68981425417178,4.752088657424903,3.1490214012690974,1.5205622516511714,1.2651547164159032
2024-05-29,43.52185500192658,19.489447016784453,7.349391737757004,6.0511587114113965,5.268661682318751,7.6238307033421036,4.749402213606179,3.1467989666210854,1.5416388553817337,1.2578151108507165
2024-05-30,43.514526501497265,19.478218111367383,7.346576036044722,6.0353732804532125,5.2697939018326,7.666209238703789,4.7466343801868,3.1449650904926476,1.5406737293074586,1.2570297301141227
2024-05-31,38.39820408577713,17.140050377360108,6.472949287347099,5.342472911856308,4.623607809207707,6.6954016585534735,4.182204661169181,2.7712366498409153,1.3609730119270451,1.109903641810929
2024-06-03,43.78851242759344,19.24436628881886,7.360089581560119,6.045277488058848,5.286375471214471,7.567480070282656,4.754242615303505,3.1480721727626557,1.5484825980462744,1.2571012863591704
2024-06-04,43.903479993319316,19.17375479747207,7.373261865729786,6.020090837049747,5.344066336235415,7.440837409311644,4.753103534796648,3.146372539215061,1.587462592751943,1.2575700941183683
2024-06-05,43.99212717060656,19.105631470608106,7.37805495932936,5.986513990757866,5.336491268587687,7.445557368162824,4.750896810261319,3.143588044579679,1.5987491659384512,1.26238975116815
2024-06-06,44.00909093400553,18.95225623413233,7.387526243991482,6.094241400018798,5.334230165443811,7.434386248957849,4.778735966991899,3.143221913418571,1.602868488716979,1.2634424043227477
2024-06-07,44.02376614116707,18.81333374697733,7.385263476539879,6.216893714179375,5.3346707319158835,7.4400608894377465,4.781528807094232,3.142429260947738,1.6057425857130234,1.256310646027713
2024-06-11,44.03682718099249,18.690592298717533,7.38442604842884,6.319086760234365,5.322450567062928,7.459777486228747,4.780928368464439,3.141789472943551,1.6069080532388595,1.2572137636882486
2024-06-12,44.04546853625199,18.587050989353397,7.3811380948277545,6.407854541282608,5.352593983601272,7.444963417593694,4.778497870748715,3.1401922701517995,1.6058120201569972,1.2564282760317802
2024-06-13,44.1937747151664,18.52172442453911,7.3937842302169,6.482997913097301,5.1851135960650945,7.408546100390345,4.79541857702529,3.142946948957765,1.6166706974255314,1.2590227971162622
2024-06-14,44.231822566521664,18.499396284772537,7.397880681428785,6.585409704788795,5.107941194046687,7.332027318529126,4.79807543008317,3.1446882668590006,1.6396375204129547,1.2631210325572801
2024-06-17,44.3026366875627,18.431651634960048,7.404834214980291,6.532157708959661,5.118665334761002,7.338921924613865,4.802809367444154,3.1481696215542763,1.6467108577737228,1.273442647390277
2024-06-18,44.258342726551255,18.456907640279614,7.398082495320862,6.55546154329061,5.155808683361349,7.321382374816252,4.798026330163235,3.144448896097675,1.6453646088146434,1.2661747013045026
2024-06-19,44.30922763675068,18.35130636287905,7.392148715039899,6.630383326228262,5.151056503065981,7.320766070680518,4.791442245026743,3.1433656620443147,1.644997709533528,1.2653057687510323
2024-06-20,44.30833484103331,18.30437803999086,7.3925800110606135,6.69922135067344,5.141539845685987,7.321447466855687,4.77039424859812,3.143503721826958,1.6477355947724752,1.2708648795025526
2024-06-21,44.30127874097689,18.243874681600538,7.397937963443336,6.719590131520564,5.134665675740306,7.334385741902142,4.769652573946764,3.1465898898663296,1.6842052586504614,1.267819342352672
2024-06-24,44.35726582147824,18.155845037025763,7.396429621601741,6.754109197536347,5.135251650063413,7.34057156989215,4.768637119382936,3.144981905706489,1.6861802205922902,1.2607278567206333
2024-06-25,44.39344143752129,18.056996718338254,7.399865251221947,6.830417942096188,5.123460732754799,7.342692482828578,4.7681873242452335,3.1446852596137087,1.6903544594241686,1.2498983919558313
2024-06-26,44.364574557369075,18.11841641138031,7.395217842002507,6.853910401975588,5.063236850750629,7.347155177531726,4.771855119398836,3.1427102723981846,1.691811239219713,1.2511121279734316
2024-06-27,44.35806116314875,18.075842894499452,7.397825710490056,6.93645743733725,5.017978251161738,7.346082814824291,4.7720933426644105,3.1428671645680244,1.6864589039726148,1.2663323173334136
2024-06-28,44.38904646714989,18.056137677064893,7.410983526184273,6.847020525789249,5.033789296475766,7.360349492379442,4.780581015547719,3.1484570863262715,1.6876029137793336,1.2860319993031621
2024-07-02,44.44071944560553,18.061007056577264,7.411913890008219,6.744276260258077,5.179719361390864,7.261626993388573,4.782217792388991,3.1488580108770723,1.684987426984081,1.2846737625213247
2024-07-03,44.535237354223334,18.04784953676373,7.399365415259748,6.688555213214063,5.184462302614003,7.262773558641884,4.774587964728201,3.143702492484869,1.6842280071140014,1.2792381549561633
2024-07-04,44.63578649017327,18.082856179236348,7.408776159308146,6.65329889572,5.065885472787528,7.291201850057405,4.778960293272563,3.1463178344392224,1.6916055361330846,1.2453112888724378
2024-07-05,44.63533591638987,18.128873602983784,7.426016401055742,6.579420423102011,5.091312887318874,7.303565762249269,4.811691631215858,3.151653141050216,1.693939533794528,1.178190700839844
2024-07-08,44.71885585259845,17.838648869781153,7.425341412484583,6.555997919581129,5.304009453621537,7.303819693583738,4.818527340846786,3.153264922734083,1.7006046322153598,1.1809299025531799
2024-07-09,44.974609712727435,17.79946673424485,7.447985172308187,6.551938466691317,5.0255472062876905,7.323473819930346,4.832395443165067,3.160544610879342,1.7078843829165624,1.176154450849203
2024-07-10,45.04613931262206,17.752163263358923,7.452219697039878,6.656921067512481,4.940829422075279,7.273674538284744,4.82613106927101,3.159891170477774,1.709741892535864,1.1822885668219838
2024-07-11,45.00787461300539,17.738773299176327,7.524101949102686,6.633463091245666,4.9202007873129565,7.290292192407974,4.829341051407442,3.1619928942114885,1.7130911690810866,1.180868953048975
2024-07-12,44.93120204266427,17.74556152812782,7.594130615583432,6.600508831730869,4.948178173105921,7.29595648601087,4.829463339540344,3.1618447471851288,1.7123406095732332,1.180813626478117
2024-07-15,44.94022178338849,17.78010212094263,7.613772592550855,6.5589432816392,4.918485706979301,7.29782759061698,4.8312256432876355,3.1629985256599955,1.714212661648561,1.1822100932863555
2024-07-16,44.99822438254639,17.77676812229575,7.6215032960940645,6.514260060135486,4.899209281871509,7.283460658219866,4.836205413174327,3.1662324088449934,1.7216841465842232,1.182452230233395
2024-07-17,44.93330282466076,17.602016349922305,7.615783245101319,6.726352882918434,4.834426515527524,7.390605930814955,4.832924791448605,3.1640846070165507,1.7166123563024358,1.1838904962871146
2024-07-18,44.90057933178252,17.413945894452077,7.612135180953864,6.861322043677094,4.915480064019167,7.3947100191300725,4.830882066430653,3.1627472481573546,1.715363817428714,1.1928343339684904
2024-07-19,44.87951537224914,17.409992532961223,7.621775283332899,6.931063574349185,4.814725438990619,7.43425085921717,4.836403068248097,3.1661948240447075,1.711944454804154,1.194134591802812
2024-07-22,44.57927424633478,17.749458714483833,7.57289499665411,6.87467521845316,5.007490297297071,7.38371881774197,4.80538604666428,3.1458892515334527,1.7009653413275365,1.1802470695098073
2024-07-23,44.40132464851672,17.840085736088334,7.54426296571545,6.87155036016678,5.133690597060008,7.425113434150388,4.78637453685255,3.1334431954223816,1.6935715499199513,1.1705829761074371
2024-07-24,44.39085343299742,17.816933480432542,7.55016253624927,6.8950860861900924,5.1244092038893925,7.433818338786309,4.790130750302528,3.1358935300977664,1.6933004040092519,1.1694122370454274
2024-07-25,44.33767420957097,17.88802586789764,7.518634643976571,6.911159605061543,5.149093253513543,7.431044910556857,4.782015912758849,3.1327288766521835,1.6859465148885688,1.1636762051232752
2024-07-26,44.321714064621894,17.9219126846256,7.517950647671561,6.894367550630083,5.1688933896444,7.430368882594086,4.763651143193731,3.1324438814266276,1.6851290742949128,1.1635686812971064
2024-07-29,43.88860825816538,18.698148941167894,7.441424637005093,6.83533694401927,5.141161800284089,7.353656396377525,4.715227167445748,3.1005584055680697,1.669145970338413,1.1567314796285215
2024-07-30,43.826796231025355,18.688509290607445,7.4517823074605225,6.81921794807552,5.194298455948981,7.3637618138687255,4.7217068472845245,3.1048192025723393,1.6714397159222203,1.157668187234365
2024-07-31,39.10659678285802,16.76639999548712,6.652688788469501,6.062923456992088,4.718110488200644,6.567585942429534,4.21531085802166,2.77887563740006,1.4915885345142974,1.0364627679859668
2024-08-01,43.82821863450565,19.03230545656112,7.437474024872105,6.167623689698812,5.53858526474807,7.34247128566829,4.712179271000551,3.114310652692552,1.6692447733672628,1.157586946885583
2024-08-02,43.59730698480456,19.101516268345524,7.445950206438942,6.091498634377477,5.737836932853082,7.374956658511906,4.711472461492139,3.1186256188717993,1.6682686194880902,1.152567614816481
2024-08-05,43.47213257010728,19.216668556129832,7.444212937473051,6.119727339791763,5.735521041659865,7.373288063082235,4.700331451073947,3.1179200249686136,1.6678911711147864,1.1523068445986315
2024-08-06,43.55418532674412,19.255585147574134,7.442164249643855,6.181632515381425,5.554674451981694,7.371258894163659,4.697394248813854,3.1236365385154654,1.6674716058987644,1.1519970212830293
2024-08-07,43.5503542660946,19.150435615591295,7.440397268386621,6.170549279635208,5.677261525095098,7.369313441133698,4.700045618515128,3.1228121354853173,1.6671366854696865,1.1516941645933472
2024-08-08,43.69398666089475,19.15297810589906,7.4423809678109505,6.197092714974009,5.4907742028669775,7.370953623318914,4.701024616804597,3.1306942407306746,1.6681808094102129,1.1519340572898533
2024-08-09,43.685005879770884,19.161935668580625,7.440744818377521,6.212531620397155,5.482239290273766,7.368773385875086,4.699634111529745,3.129768219871281,1.6677793938394347,1.1515876114845032
2024-08-12,42.965557995874725,20.355506943058828,7.325049087086047,6.14591565694018,5.470659014652866,7.254119093468696,4.6265597596190515,3.0811036262305356,1.6418471839178508,1.1336816391512181
2024-08-13,42.90176552598712,20.229558085836295,7.315483192880838,6.164972008867831,5.671361293153342,7.245927709559637,4.621211775267155,3.0775420827001856,1.6398071444703093,1.1323711812772859
2024-08-14,42.942311528679014,20.39714639714844,7.308186760252091,6.208600044673234,5.373446905308124,7.309303352221111,4.616602597788049,3.074472554977066,1.638688100000404,1.1312417589524604
2024-08-15,43.193378107874146,19.39627499510079,7.339097373232074,6.225639471860146,5.960624560865436,7.346635916428551,4.635268999960792,3.086903631719033,1.6464806472009332,1.1696962957581007
2024-08-16,43.418375740860235,18.407747494281345,7.372145027438385,6.264729710270705,6.5796595598061876,7.379717516385422,4.6561414259927245,3.1008038320572013,1.6520063619247336,1.168673330983065
2024-08-19,43.23192560124949,18.54136209298805,7.328896893857174,6.261104720984225,6.810738173685079,7.336360160953752,4.628785639230067,3.082585972962747,1.6418603083205068,1.1363804357689122
2024-08-20,43.37288484737436,18.4711341767492,7.3404547548928125,6.292746238512942,6.639597502843725,7.348228344023276,4.636273722441732,3.0875727366782724,1.6445034127070977,1.1666042637765839
2024-08-21,43.34895980228151,18.45957223307981,7.338446083471986,6.2507328384245735,6.754529890331523,7.346217545406406,4.635005033942672,3.0867278409159553,1.6440534042107775,1.1357553279347863
2024-08-22,43.38270207017207,18.347447166639352,7.33863864925345,6.236156657386878,6.84391110469439,7.34624178155572,4.63512665960515,3.086808838739213,1.6439669040820326,1.1390001678717423
2024-08-23,43.42258016623094,18.45608560885236,7.34117618110618,6.222793257033335,6.722385582949819,7.348820645638629,4.636606517002011,3.088313094899596,1.625091257963487,1.1361476883236516
2024-08-26,43.52618917462216,18.433351103913065,7.342498455137293,6.279259619246111,6.577228491530448,7.350118355381485,4.637441650806007,3.088869354020014,1.6286914669802508,1.1363523283631656
2024-08-27,43.46719475090154,18.565459002126907,7.333957142420251,6.263173125502303,6.552498472000036,7.340556599923278,4.630986902020197,3.0847857256991356,1.62653826144183,1.1348500179645207
2024-08-28,43.54706640016436,18.64049574801853,7.339714518190626,6.276995907993767,6.3655003295062755,7.3463969381613845,4.634609401669754,3.08720737478285,1.6270113984454184,1.1350019830670297
2024-08-29,43.57819873821926,18.67104966771868,7.342784581910268,6.288575938196474,6.279920292244393,7.349067412814139,4.6362941196392224,3.0883295996110953,1.6276028302365213,1.1381768194099513
2024-08-30,43.66677739840577,18.651641230640063,7.351141080860897,6.332361047492549,6.141932405834026,7.354029263619447,4.641201617379229,3.0915985834458968,1.6308834875957214,1.1384338847264006
2024-09-02,43.53993246721754,18.764064314902104,7.330158936854965,6.314998356539167,6.247012569366184,7.332948226470861,4.628013666994852,3.0827362166739074,1.6267779751258344,1.133357269854586
2024-09-03,43.79089558972407,18.20927433030618,7.378245071808573,6.55249310813885,6.75431182206328,6.828805423603787,4.6675992515136215,3.1026303400633606,1.6355564746179583,1.0801885881603195
2024-09-04,44.12535114547228,17.858808958433734,7.517169068984334,6.54623867425031,6.320782513513815,6.875975470319233,4.699840743412315,3.124061792418949,1.8441216307749217,1.0876500024201101
2024-09-05,43.71791773800992,18.290201739735316,7.498295146699513,6.37178415120665,6.642707109324443,6.813542165874048,4.647285895898474,3.0985676959281214,1.8234668890359396,1.0962314682875676
2024-09-09,43.70126488014952,18.290771949550468,7.650232110097158,6.361607232036645,5.442540589989677,6.807846434923477,4.643445340348855,3.0960070139242517,2.9289342550803386,1.0773501938996053
2024-09-10,43.623344540486585,18.24095765738022,7.7720762203911535,6.285384565960844,5.54473858027162,6.826240464539285,4.63124319255262,3.0873529180516215,2.914699967088745,1.0739618932773047
2024-09-11,43.59171949560181,18.24015552241708,7.863852676059015,6.314490835396981,5.458831539360806,6.826424147950995,4.631432606346231,3.0877599654291243,2.9113507779987455,1.073982433439209
2024-09-12,43.52477520562829,18.152371143285396,7.936857444546505,6.244639134513422,5.655616142587898,6.8089895838870085,4.618376597303932,3.079055569736558,2.9035184274334322,1.0758007510775551
2024-09-13,43.53508423708155,18.12679765511017,8.05243661421271,6.227827031965914,5.561396241495187,6.810685227221286,4.619526712074402,3.079822347242731,2.904241490908089,1.0821824426879607
2024-09-16,43.5788665793049,18.135249819486106,8.20922355281333,6.173388703203857,5.412610377140938,6.815041785681525,4.622753272807263,3.0817924024802408,2.8952089589443704,1.0758645481374725
2024-09-17,43.5543763378044,18.147395130153168,8.210553860220069,6.16695474214755,5.445033642220183,6.816345087871349,4.625080172661794,3.0708381748101363,2.889387711396032,1.0740351407153177
2024-09-19,43.60794662218609,18.171283027131768,8.220652540127956,6.174539870143496,5.3271413316693295,6.8247289421588935,4.630768851526484,3.0746151930605836,2.892941552235996,1.0753820697594003
2024-09-20,43.588408173757934,18.16324499666279,8.216904560028597,6.171773380589067,5.369015539849567,6.821865339010684,4.628978875280907,3.073237618213813,2.8935873983544385,1.072984118252198
2024-09-23,43.51657327738748,18.21196685263121,8.207928268527997,6.177531337480793,5.419991820908508,6.813866455555896,4.621526587997938,3.069840905620175,2.8889598545819286,1.0718146393080699
2024-09-24,43.522969387823686,18.1519454129643,8.214749880368098,6.205791599727964,5.433603718818282,6.815410619542337,4.622601480873057,3.0700996199664927,2.8910526345540424,1.0717756453617449
2024-09-25,43.51305682519106,18.14614103437767,8.217720128128821,6.226444519857469,5.949053633192851,6.813605446328201,4.621420954809917,3.0693155738762545,2.371734843425718,1.0715070408120362
2024-09-26,43.468821069206385,18.10294675462506,8.22010190610583,6.365727803494487,5.906879162349087,6.780468427847416,4.644927504928807,3.0725941509029724,2.365157167405834,1.07237605313412
2024-09-27,43.4772130414637,18.217201123446127,8.2138253272942,6.462192011899639,5.698028260851953,6.780481871742124,4.645908372732315,3.0723230494345923,2.361011873180838,1.0718150679545042
2024-09-30,39.488052564696055,16.61350977279183,7.4459565134767605,5.91269395242509,4.990575781048283,6.157323656028848,4.219189113243995,2.7925788058523104,2.1233798148097875,0.9887398385306067
2024-10-02,43.40033137046434,18.345374250121285,8.19666006073458,6.64952489329883,5.514653423632731,6.774628828723124,4.646296105337527,3.097802490979495,2.288660970748435,1.0860676059596526
2024-10-03,43.444549898932074,18.480079047618677,8.226995222040987,7.060799410570011,5.09459188413292,6.7902536473819195,4.717390413158357,3.104809034322944,1.9320494428713042,1.1484819989708035
2024-10-04,43.57769765289486,17.822277865561546,8.22980577066159,7.08243916940941,4.979570743164282,6.79032910188764,4.6969854826203274,3.1126042481610066,1.9226216507060874,1.7856683149332535
2024-10-07,43.801622872498704,17.56685970969334,8.269789303338673,7.118832481396042,4.975510741660319,6.828967924528699,4.734928202861369,3.1275373730861804,1.847627862860101,1.7283235280765734
2024-10-08,43.87213538541449,17.289541833391752,8.285805026006694,7.130292485258248,5.118525149436555,6.851717564521449,4.768332994343546,3.0839856931719734,1.868466213288427,1.7311976551668673
2024-10-09,44.276838982113425,16.759037660931455,8.40969724056936,7.196066694535938,5.3342762954035345,6.911174579225324,4.447280528344607,3.0439208644665867,1.8746590426537768,1.747048111755995
2024-10-10,44.3561750738077,16.666443885428027,8.451360007935033,6.971829833800021,5.486991810520499,6.994806935314009,4.3977208038842575,3.0260822880382907,1.9044076242054218,1.7441817370667478
2024-10-14,44.104648522750416,16.433193140879283,8.359007299105189,6.937026271410707,6.1888455762087755,6.882641976150343,4.387676483594685,2.99171904513313,1.9427958164933585,1.772445868274116
