date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG BANK LTD
2024-05-20,65.29696176993302,13.736138793348232,4.943351133841949,5.332821026958973,3.114349244605408,1.9203853188394782,1.7154964585348436,1.2679696936201768,1.075530014565032,1.5969965457528883
2024-05-21,65.26523966577344,13.83601839360833,4.840354265352663,5.331115714889028,3.1144171802981906,1.9270043857019088,1.7456712196114448,1.2678466731606246,1.0754908990255623,1.5968416025788124
2024-05-22,65.35404326430807,13.817756812018569,4.832272260754021,5.307052024833406,3.1022708613079706,1.9342671636665736,1.751700962614285,1.266243498680843,1.039530013462704,1.5948631383535468
2024-05-23,65.31392816116185,13.868990152902343,4.8306038344742275,5.322816090766514,3.106319137567333,1.937052103618286,1.7497005062683808,1.2662325540644117,1.0095081058220512,1.5948493533545893
2024-05-24,65.25575579459075,13.872895120876375,4.835383317688942,5.349488798360982,3.0960721648118543,1.931554858330701,1.7610695088070765,1.2663410715604486,1.0367465362131294,1.5946928287597342
2024-05-27,65.08456847486687,13.99505898424781,4.841858985070176,5.3904227747140725,3.1083439429592223,1.96012046485472,1.6862842085853629,1.2684884522261386,1.0674567050194115,1.5973970074562152
2024-05-28,65.01650949169104,14.019878168114177,4.851837857257097,5.414348631144096,3.113884897636731,1.9609057995505714,1.696488804350185,1.2671470864911656,1.064954413718218,1.5940448500467128
2024-05-29,64.96077330752699,14.053510950352454,4.8689495166446415,5.41536739157836,3.112362978366847,1.9772079292689475,1.6844826275417353,1.265761405530042,1.06928220115818,1.592301692031803
2024-05-30,64.73412785741283,14.21223542112652,4.905627368569592,5.423290025342997,3.118045172237537,1.9838164814654582,1.687072238883568,1.2667964362496162,1.0752494675995035,1.5937395311123865
2024-05-31,64.76110265145749,13.862360089493544,5.092864907918622,5.442696642566296,3.16882291956972,2.097852656404047,1.680982111122471,1.221517674036997,1.0772529490217075,1.5945473984090976
2024-06-03,64.7990916815766,13.879996940951456,4.888661808751758,5.465221540443285,3.1867500407723175,2.1463719192645043,1.6956982793836501,1.2213220556300242,1.1222495844992348,1.5946361487271723
2024-06-04,64.79217051713789,13.838180554179575,4.963958343997361,5.498313605092553,3.2099863098089423,2.021895362975211,1.7266303824323463,1.223724673724042,1.1273670901542152,1.5977731604978558
2024-06-05,64.71828826709807,13.96838072086467,4.950131876787842,5.479055497619453,3.201662531994804,2.0336716480282084,1.7174001482391443,1.2206160587683297,1.1163467679482952,1.5944464826511768
2024-06-06,64.75081352606182,13.95751431707793,4.935698098315987,5.487209968860351,3.2131638531447444,2.046341534277264,1.6911201793058643,1.2199722051877038,1.104560877695287,1.5936054400730488
2024-06-07,64.7035583448233,13.994505739427945,4.937260136348072,5.490698766802579,3.212220179952066,2.0542168410246164,1.6880293314225618,1.2198521705756311,1.106209846409955,1.5934486432132657
2024-06-11,64.85931092994855,13.816454631886682,4.879987397004862,5.5103667028806615,3.2303713043767646,2.028128628241059,1.7453192337021302,1.2235389635173957,1.1081269992870955,1.5983952091547915
2024-06-12,64.90161070120081,13.629167680902915,4.915693568205499,5.530337107915264,3.24892213045782,2.027377537679733,1.806209649109394,1.224196874043516,1.1152781920257515,1.601206558459295
2024-06-13,64.74371842629697,13.804489770930045,4.903314224904881,5.549641349044936,3.2478330487507416,1.9904019659655376,1.8014072470972844,1.2192637843748961,1.1458919999311792,1.5940381827035361
2024-06-14,64.68592051542409,13.774446342396912,4.911363791088099,5.579360720543811,3.2538492345452252,1.991679996773566,1.8362733169866146,1.2192686426602697,1.1515710179065632,1.5962664216748512
2024-06-17,64.67022668401513,13.79954860702766,4.9109019149231985,5.582205190109822,3.253063176482081,1.9922546553224607,1.8169847258780885,1.2188068814102633,1.1604277015701636,1.5955804632611346
2024-06-18,64.6306668153861,13.765155497451595,4.914692183175814,5.604317375574109,3.255064580815515,1.9943901185028134,1.8638906830184911,1.2181531630605642,1.158855897721035,1.5948136852939523
2024-06-19,64.70130485872876,13.654320067473904,4.91653276005432,5.622743773867063,3.263529068420077,1.992659960026184,1.8890019458127714,1.21861178884855,1.1520523506603966,1.589243426107971
2024-06-20,64.73513969939772,13.525405553562026,4.908798827800191,5.6442314251645085,3.2706836289292704,1.9902538418737188,2.127657510651443,1.2188050536461,0.9895219090705157,1.5895025499045063
2024-06-21,64.69477701421043,13.495188142296266,4.9083171723370915,5.653299489396789,3.2782689803202056,2.0133025211430993,2.352355599824168,1.2399301400278993,0.7749203803017959,1.589640560142257
2024-06-24,64.84765846454549,13.236720822875721,4.928471225888834,5.677098341932518,3.292882806959129,2.0202059456290677,2.353376079316396,1.2661492459128494,0.7822713272927763,1.595165739647224
2024-06-25,64.04871709075806,13.352679503228629,4.924805370795912,5.703879513955144,3.2981342727331087,2.021991991865767,2.98699990711093,1.2750325213297802,0.795362561554099,1.592397266668567
2024-06-26,63.91856978709399,13.259326418838674,5.112082410672118,5.761156287575204,3.313436206727864,2.0378975525890115,2.7458995199816814,1.2846857015075404,0.9747445150703902,1.5922015999435206
2024-06-27,54.419433232641,18.273915191638952,4.82131559502436,5.824358295547834,3.3503505636811606,2.3851670443729853,6.807415142207902,1.304217726942577,1.215601604508842,1.598225603434387
2024-06-28,54.36776072344395,18.38400762642722,3.3185960847503395,5.828537067175707,3.3485665568322514,2.3323019718412406,8.306045113530867,1.3166327963946,1.2020865008774788,1.59546555872635
2024-07-02,62.327291040055265,14.045414708495969,4.864297540021743,5.888408770179764,3.3764226709390397,2.3327679919499325,3.014512791410537,1.3280783735688262,1.2252081964561656,1.5975979169227617
2024-07-03,63.292113506705135,14.05934078819897,4.965684318940968,5.853842374104936,3.3542615344929376,2.3224781509152055,2.02681002338444,1.3292179621997138,1.2094030770650608,1.5868482639926307
2024-07-04,63.92664561218642,13.504663864213356,5.021494486193498,5.944104885554905,3.3966057041908493,2.003283749416724,2.0158471806769196,1.3432700136678835,1.2404618106832175,1.603622693216229
2024-07-05,64.34828820251114,13.421283934372017,4.980161199653104,5.8982992117796424,3.3723908532406215,1.994286501174798,1.8254852653721227,1.3324362210078309,1.2366914295085998,1.5906771813801255
2024-07-08,64.38624375684776,13.432896207872105,4.9540358131281526,5.895762156251923,3.3686581008909604,1.9941463275064761,1.8198935920488553,1.3319225779264598,1.2264163585360839,1.590025108991224
2024-07-09,64.2695450457884,13.44413229120577,4.94812947926724,6.097126043045126,3.355364783380646,1.9498020365471973,1.811236566583664,1.3305704171221817,1.2056824132064983,1.588410923853269
2024-07-10,64.22645828935961,13.415535218875736,4.994514827432098,6.103926465907361,3.3571862487985977,1.9473412916920452,1.8466293373204328,1.3174810921856202,1.2029602427755686,1.5879669856529337
2024-07-11,64.26803517234988,13.386514269004184,4.9825058875107056,6.117425862207527,3.354408828281341,1.9500595189079928,1.8233057541316537,1.3192870292650236,1.2082597037129514,1.5901979746287451
2024-07-12,64.28565232065992,13.353769793340708,4.9786808674539,6.103976885026892,3.352859614826209,1.9532356508840196,1.856248652866837,1.3181444461909821,1.2096523409378166,1.5877794278127138
2024-07-15,64.22223857726748,13.37530985976157,4.955946588688457,6.111359429521828,3.344227334551387,1.9553100580990666,1.916977084627592,1.3261514426196703,1.2046526952385492,1.5878269296244085
2024-07-16,64.28185661124613,13.398855693114072,4.940551601332924,6.063394608336009,3.326919619809785,1.9553477793706266,1.8882102487391603,1.3361791143001145,1.2207132659735653,1.5879714577776125
2024-07-17,64.18891706469111,13.40325252089632,5.066444392949256,6.038230183756102,3.3253317786788785,1.953147444996082,1.879496102166663,1.3348750629069979,1.2233148402788323,1.5869906086797594
2024-07-18,64.35700082101471,13.412552721836901,5.066173396958379,6.034378827838878,3.3266494225520895,1.7956779186634864,1.8614099805452513,1.3344568578391318,1.225206634807574,1.5864934179436014
2024-07-19,64.32528956939876,13.417367488049061,5.078962852255994,6.038085852637715,3.3286352530417167,1.7903734280312742,1.8663017487317655,1.341614783326908,1.2260625614040772,1.587306463122724
2024-07-22,64.24722674930008,13.235596666497907,5.0847302674525325,6.044618108187931,3.3330325553610214,1.7999068758832288,2.0803639265473164,1.3479972626798296,1.2372322328850622,1.5892953552050897
2024-07-23,64.26745088850988,13.160507159662387,5.09048732286205,6.048973105683472,3.340205051250998,1.79622612426494,2.125532959365061,1.348460672907166,1.2323149973680145,1.5898417181260325
2024-07-24,64.33201865081323,13.097719048469008,5.093460063916681,6.049010984574817,3.3377039454744297,1.7907512644006252,2.139225976846739,1.3380601797172338,1.232762556552851,1.589287329234389
2024-07-25,64.36228174091131,13.059205312053862,5.0933042774144575,6.052666585549882,3.3435844051191945,1.7875358035598934,2.144063063234965,1.337558838943737,1.2313729270521367,1.5884270461605523
2024-07-26,64.49504186182011,12.982698900295508,5.098934667228603,6.048964381079671,3.3410333594712247,1.7831382216505522,2.0982116453585857,1.3367291983088125,1.2278059639739014,1.5874418008130293
2024-07-29,64.50662051190919,13.084187819398363,5.095555725375135,6.0358961112331855,3.333296773120216,1.8797434929161927,1.9222718478933698,1.3359189114869172,1.2202286769423885,1.5862801297250433
2024-07-30,65.9548135707778,12.554508964328626,4.9045388215374555,5.8062397317679455,3.208352297904243,1.8060843208785433,1.7818554800560331,1.2861196371512662,1.1703390775211648,1.5271480980769208
2024-07-31,66.05567216772405,12.472341503397235,4.990915996366662,5.753174170555392,3.176716989306478,1.76749231629726,1.7778744781555789,1.2968727019924489,1.180220099803906,1.528719576400982
2024-08-01,66.17880935329302,12.450969561790933,5.010798634375631,5.754865001243223,3.1858735585555347,1.741155920702509,1.7704208674438264,1.303426999711153,1.0722696315020164,1.5314104713821493
2024-08-02,66.12335890306392,12.467886873718806,4.913646056804395,5.735319448879996,3.180505505609995,1.744472940742189,1.7743390665438028,1.303983575929295,1.2243678756226588,1.5321197530849566
2024-08-05,66.17665575011978,12.50578103520477,4.905348056510711,5.684543669737753,3.1681269467801294,1.7529814077344466,1.7453787527115996,1.3145577116497147,1.2162983752017182,1.5303282943493723
2024-08-06,66.10078762509517,12.578038253191567,4.905761031615241,5.6725713344405015,3.162918816112427,1.7507147667900906,1.754495165332983,1.3215116899569246,1.2241582626108702,1.5290430548542333
2024-08-07,65.77991988414563,12.708271547507998,4.945449556319228,5.601305480756847,3.128173636919606,1.9585767843168698,1.711777162568418,1.4286068834462615,1.2149447601154988,1.52297430390364
2024-08-08,65.49589899069443,12.96206993482242,4.936585207504458,5.586222959038603,3.124491218919056,2.0172596939495016,1.7162951001845648,1.423977644344246,1.216091285555525,1.5211079649871901
2024-08-09,65.8616074940902,12.677740174613847,4.977391407194452,5.61142879384325,3.130078066608889,1.8816527648680126,1.6927349010296473,1.4268067135417812,1.2163515700359657,1.524208114173968
2024-08-12,69.0217752781471,11.47569669459654,4.522504673878182,5.085976908381919,2.839169083430713,1.679531968522811,1.5488912057208024,1.3355154914232326,1.1086081901248837,1.3823305057738215
2024-08-13,68.60947826405,11.719950840622706,4.558275110807031,5.060580234655678,2.834326231490004,1.6720312586409047,1.7323847487875264,1.3338629931866626,1.1074803306641718,1.3716299870953166
2024-08-14,68.69686223619973,11.66829753270442,4.58408010500488,5.007886475134548,2.8319990877838523,1.6621896333124668,1.735662230635877,1.333949614587,1.1072602991114213,1.3718127855258
2024-08-15,68.82428022873346,11.483699199219338,4.655654357567088,5.008387458071695,2.8285092056007417,1.6487408049737953,1.7297074407684343,1.34108563064036,1.1081431876053605,1.371792486819735
2024-08-16,68.90203938546045,11.571472864624656,4.615897723239989,5.003019310000405,2.829597259892877,1.6082227153525344,1.6406370386437916,1.344199205039005,1.1126532149814456,1.372261282764845
2024-08-19,69.05861200665834,11.495974485962899,4.658403556901672,5.001449303053696,2.830614837203196,1.5613383726044185,1.5524466530831205,1.3447139970529745,1.1235192657549893,1.372927521724702
2024-08-20,68.986578399964,11.542029702202946,4.630881760292707,5.002012448045446,2.830363305397206,1.6176099756327458,1.5471659552759274,1.3450842716861715,1.1264839027385283,1.3717902787643161
2024-08-21,68.89081483183453,11.56911248104651,4.668061708889564,5.027384562668377,2.8416391605126754,1.5668513780610853,1.5596982729329654,1.3578770606134576,1.1409306798183723,1.3776298636224584
2024-08-22,68.83597164297119,11.571648221444294,4.6733887252992705,5.037657633175307,2.848250540644481,1.5605719458539615,1.5630002129884177,1.3847506136048253,1.1446448865451189,1.3801155774731364
2024-08-23,68.75516663146358,11.526973516517556,4.668217094431292,5.031092019635858,2.8456416010127987,1.704439375223761,1.5573481044810595,1.3789797213368062,1.1550603302059272,1.3770816056913604
2024-08-26,68.6557328573071,11.62946027082135,4.6668942577609025,5.023116977825827,2.840225093398976,1.6967699665480465,1.5687009340106268,1.3778142486628984,1.1652970754179566,1.3759883182463148
2024-08-27,68.63232127246098,11.675131569598243,4.664163656625912,5.021210763394273,2.8380487616758003,1.7027171771683627,1.5460066634069454,1.377548654696339,1.1670295162792066,1.3758219646939358
2024-08-28,68.4760001180337,11.800200514300688,4.684401154009825,5.033276321027079,2.8287031211493305,1.6906206492536113,1.5424600488914226,1.3904965116330588,1.178372193632037,1.3754693680692538
2024-08-29,68.33071827657355,11.881763938116272,4.7439525813508245,5.009473381806611,2.8230627356358395,1.6780302192408403,1.5684760684213646,1.4038969547155673,1.1873913894132926,1.3732344547258502
2024-08-30,68.30343438702054,11.902439316022113,4.741964517000311,4.9932075865069265,2.819979140049385,1.6562730616127022,1.5996939121987943,1.4281125366673035,1.1826426955906295,1.3722528473312912
2024-09-02,68.89621271613197,11.701388636861234,4.6657227221586215,4.890998752738048,2.7722433871245933,1.631210199044705,1.5733302272884835,1.4108230410728644,1.1064171832670175,1.351653134312472
2024-09-03,68.76101720621861,11.772523247345633,4.707519538275276,4.890316277620226,2.769545675007773,1.6399606457440585,1.583480005777026,1.41815706752002,1.1055116532202245,1.3519686832711562
2024-09-04,68.86765876715619,11.719998226563208,4.700457842436939,4.857791989478664,2.755869605612835,1.6295981349254522,1.6033395194268745,1.4162607280419084,1.1020218179235852,1.3470033684343492
2024-09-05,68.89154221438795,11.68764998196775,4.718368364554753,4.8583922190169755,2.7583701907034586,1.634531256104051,1.5985060262509054,1.4182421824743667,1.0872610392155713,1.347136525324209
2024-09-09,68.94751360963741,11.647895622716552,4.716022782325133,4.8649121257982255,2.7616377926039184,1.6273427724318743,1.611163664651638,1.4196615532899863,1.055313928603322,1.3485361479419418
2024-09-10,68.91060602435394,11.744641461849433,4.720903753595929,4.8446682704323365,2.755224071629534,1.6113574660282632,1.5918287913011908,1.4227724961299906,1.0507095933104693,1.3472880713689162
2024-09-11,68.76089274247117,11.706620011945285,4.767639926813543,4.861645916294701,2.775217371290966,1.6301068539707864,1.6235930480140468,1.4608312584537684,1.0580890962670053,1.35536377447873
2024-09-12,68.66775871366461,11.850379658441815,4.77864787437115,4.842241032119567,2.767761875863628,1.6094227333882674,1.6173417532850776,1.4567933852501462,1.0581470712349654,1.351505902380768
2024-09-13,68.76079526024535,11.882421695634847,4.751437871747259,4.820710421931973,2.7520822982862856,1.5793430566609516,1.608986712415708,1.449518808076301,1.0491372006845554,1.3455666743167738
2024-09-16,69.06201330943233,11.59268256709537,4.7443924089296905,4.812634782796136,2.74868147732762,1.56970800597856,1.6225684227814945,1.4524470716357352,1.049681943474203,1.3451900105488694
2024-09-17,69.0906889699063,11.578362965890413,4.742725245421025,4.805424985923361,2.747312238977258,1.5726417584286458,1.6124503121458522,1.4521994931654676,1.0526805170572247,1.345513513084463
2024-09-19,69.05669608357363,11.602093988084523,4.763414587216917,4.783410352692341,2.7447120713206004,1.5786538526886305,1.6064831284367156,1.4656714019390145,1.0536875423650898,1.3451769916825336
2024-09-20,68.86522566321314,11.628391701256948,4.91796642578988,4.76912924853199,2.738068170567599,1.5797927823017088,1.6045158646827953,1.5089141527100431,1.0427481173132995,1.3452478736326015
2024-09-23,68.82232368504016,11.618697542906343,4.982495545050241,4.765880757215099,2.7382361341119874,1.5649610193002979,1.5997173457031975,1.5226432893053763,1.0397345582759616,1.3453101230913376
2024-09-24,68.63076874278987,11.780235946777463,5.02844078113526,4.754862243124982,2.737597480197005,1.555717675188405,1.5930600780320616,1.5306506435542075,1.0419203047366312,1.3467461044641134
2024-09-25,68.69318360147632,11.704087010620023,5.023756241683027,4.747610725469693,2.7358715724750144,1.560502682971334,1.61430484517542,1.530055398174791,1.0442306469293263,1.34639727502506
2024-09-26,68.6823029954357,11.714817692138785,4.97131923603024,4.756521097033678,2.737561204555141,1.5812103435236833,1.6525380641482217,1.5155017193196787,1.0457564208670045,1.3424712269478607
2024-09-27,68.69653499113343,11.726667071802254,4.958020586630909,4.753893976150764,2.73730964565051,1.5949863234417254,1.6266151604171952,1.5153012833230668,1.04837728597243,1.3422936754777002
2024-09-30,68.65110366040412,11.807541321932888,4.957873573455811,4.726010504754956,2.7278964262580927,1.5910818792746553,1.625710751637726,1.5022305270252567,1.0677643303440298,1.342787024912477
2024-10-02,68.25901866054224,12.144484869412997,4.937409150729343,4.721577244100882,2.731025791856396,1.64020693757576,1.630626584365829,1.5117079041533408,1.0724730977274881,1.3514697595357297
2024-10-03,68.38766092973589,12.032011944389064,4.936132699692261,4.7127520360141,2.7266405416998167,1.6452404984795346,1.6167720875160572,1.5115326672127785,1.0798041128957137,1.35145248236478
2024-10-04,68.17495874654188,12.066469539428462,5.110405756418179,4.702422871667743,2.7211789354885303,1.5757083468101922,1.7435454818917273,1.454336362955503,1.0974667874396318,1.3535071713581583
2024-10-07,68.23555234179459,12.142227662510782,5.116637995404296,4.709838808201829,2.713400848386405,1.5772383635951226,1.5956676799853737,1.454343551161735,1.1016252971652027,1.3534674517946619
2024-10-08,68.15858129943362,12.226982567358084,5.112782862310047,4.708156895963539,2.7079700222922987,1.5751631318594004,1.5956106719102752,1.4608876427218283,1.1010407594746208,1.3528241466762858
2024-10-09,68.13189280745314,12.2213394049893,5.10877434587071,4.730329958309365,2.731752488842983,1.576084402821956,1.588536789941002,1.4560729499836869,1.1019168290733068,1.3533000227145497
