date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UOB KAY HIAN (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-15,37.45936538305479,19.882480975910717,9.769720942143167,12.239442670924872,6.831878833080014,2.1422404347506765,6.65013125794022,1.3176483567485537,1.7490964681109846,1.957994677336007
2024-03-18,37.42928494708154,19.87564229820819,9.766316006172831,12.320288447472105,6.828459421968862,2.1181379902354953,6.648831191701003,1.3168660519739535,1.74518747204097,1.9509861731450466
2024-03-19,37.52837463452028,19.836359350933236,9.743758142042505,12.37133761274975,6.813156970019466,2.0959693884861386,6.635443866253053,1.2993192081362146,1.7296351071714593,1.9466457196878926
2024-03-20,37.50320099412913,19.8388533541869,9.744983049603228,12.343633337892909,6.813685096651579,2.1211155728066284,6.637181464088644,1.3266646182844515,1.7317577792607588,1.938924733095773
2024-03-21,37.49721293856771,19.835333567831466,9.740626700516364,12.319767085232176,6.812312007699953,2.1461101312548987,6.635921796628548,1.3279071585774496,1.7459833694493756,1.938825244242055
2024-03-22,37.48033440848314,19.831519840106356,9.734485163015764,12.35983922936569,6.811576842989678,2.1880562676927275,6.5872796154173265,1.3216592262943843,1.748274570596447,1.9369748360384864
2024-03-25,37.39345662287076,19.824194673952825,9.73925968933797,12.537489623432343,6.8071734644440065,2.1492541405180523,6.55440209646113,1.3029536556141414,1.7608085175532935,1.931007515815476
2024-03-26,37.39056444449796,19.82367135276182,9.755742453343203,12.538746482600088,6.815609873406286,2.141812171038017,6.526411360783728,1.3237620294761432,1.755132846650511,1.9285469854422397
2024-03-27,37.40864084783884,19.82536329117941,9.737617886137683,12.60182508496558,6.807574740778592,2.1493808369843763,6.526968386064958,1.3091853497857504,1.7017269288083405,1.931716647456473
2024-03-28,37.495973884700064,19.80719035906045,9.714425645320567,12.553967490863288,6.801334572977281,2.1407694216670055,6.516066040720592,1.3294666447108578,1.6988879968749375,1.9419179431049605
2024-04-02,37.5320889112275,19.818597594961,9.69982146026472,12.52928504569236,6.815096013353757,2.1014759709626047,6.519818733612547,1.3233411828442374,1.7059371587726488,1.9545379283086317
2024-04-03,37.65983729625861,19.827262767055963,9.705293552935483,12.46935096163612,6.8120023358176605,2.059798893310744,6.4996889129120605,1.3236735607018548,1.7038925534644416,1.939199165907066
2024-04-05,37.650440948622396,19.8228514354286,9.696569859573891,12.572903227568247,6.806712227163556,2.041042402446852,6.491021990670564,1.3219020734221927,1.628942097836961,1.9676137372667393
2024-04-08,37.690887672697734,19.812621658743762,9.691565849701977,12.585512102985211,6.803199556634361,2.0075121889506176,6.484145701636612,1.3031771631463565,1.627937441492861,1.993440664010509
2024-04-09,37.66889816125461,19.82658645868061,9.698790168507056,12.572126627840124,6.807994748425496,2.0089271711055465,6.4887160103541754,1.3040956992532415,1.6290192266382582,1.9948457279408847
2024-04-10,37.66777009563919,19.829189690165407,9.700145700979926,12.574108627373922,6.808888638370412,2.006892675599407,6.489567978989788,1.2990958247094668,1.6292331169188146,1.9951076512536605
2024-04-11,37.67432021660935,19.82442864016005,9.697324298191443,12.604665574812865,6.807253803069792,1.9685805635067148,6.488009813570833,1.2966503144408605,1.6360140890227013,2.0027526866153846
2024-04-12,37.66907493049251,19.82771135409278,9.69991497010605,12.59740969805138,6.811499856764577,1.94477652757724,6.489084158793955,1.2996555714935103,1.6563112638636068,2.0045616687643855
2024-04-15,37.62941338087169,19.818068423800042,9.698642527905411,12.576352762221754,6.817128989035382,1.9444049573749167,6.485928283408769,1.2991875720798076,1.7184265500183866,2.0124465532838376
2024-04-16,37.58169721349798,19.82802270489205,9.70238249033184,12.597011804029053,6.82137387939368,1.957939251494976,6.48951436029103,1.2966391618513953,1.7110523591724949,2.014366775045499
2024-04-17,37.51790657149023,19.830267154484076,9.700197341629874,12.658889562810433,6.822638543206539,1.9600488474094693,6.482040401309197,1.299412670398107,1.7162204214316246,2.0123784858304505
2024-04-18,37.51317643479256,19.837892930188232,9.704338160328648,12.708347108120604,6.822634460335782,1.9655653757123397,6.484533085135419,1.2551585888894385,1.7154022917292362,1.992951564767741
2024-04-19,37.43866004309365,19.807479465991623,9.689050488508109,12.866853227408107,6.807009241985202,1.9632078973508011,6.474591650553102,1.254710146058182,1.7086236584999963,1.9898141805512304
2024-04-22,37.36360133793879,19.81261457426596,9.691562384250291,12.933982136322836,6.80319712398728,1.9619125885725692,6.476270194721974,1.2553634803959242,1.710510038706349,1.990986140838024
2024-04-23,37.37307464843296,19.808870876630174,9.691155070463168,12.901891563767851,6.809947318577652,1.963591796929592,6.475046469436964,1.257422185565753,1.7283081397694708,1.9906919304264197
2024-04-24,37.20104795814235,19.802102016735347,9.730631266706053,13.046564566753691,6.807702270440124,1.9668553263109778,6.472833890909037,1.2685501233744505,1.7165697967933853,1.98714278383459
2024-04-25,37.12914870403415,19.818203233925217,9.74477800484843,13.092222157286557,6.813155621662324,1.9701773348545564,6.47809699399897,1.274995933499651,1.722211216702483,1.9570107991876646
2024-04-26,37.13126786509102,19.79798921002427,9.749917736744601,13.125808168054503,6.811369355558934,1.9594809131218072,6.4714895126888,1.2769735461432448,1.7207709425792317,1.9549327499935913
2024-04-29,37.11690827645527,19.79190758397014,9.74643115776558,13.150368535219162,6.805344531812587,1.9575681652580101,6.46950157447892,1.2797764201673854,1.7254037290707174,1.9567900258022293
2024-04-30,37.06896745155201,19.797627435685214,9.75482049483422,13.175406744003979,6.806082017976138,1.955265639579657,6.471371257303551,1.2874398552721578,1.7256553715861278,1.9573637322069442
2024-05-02,37.03330877317425,19.790779289338143,9.791293087697925,13.20079962616176,6.795699388286343,1.9894880679706912,6.4688050739546785,1.2831441865640758,1.7326771999879822,1.9140053068641492
2024-05-03,37.09276421635915,19.805521654985416,9.756892952220145,13.217505189168428,6.803221068843401,1.9905601440694796,6.472803926670447,1.224908275390619,1.720883400273752,1.9149391720191644
2024-05-06,37.05795462521729,19.80292648434815,9.752827422984153,13.240513152610674,6.806264293772137,1.9902993156334707,6.461873187886033,1.224747772373076,1.7468890365533822,1.9157047086216275
2024-05-07,37.03574649783704,19.813337444599846,9.75795459701239,13.234344717362074,6.812549047242198,1.991345672447471,6.461497670878287,1.2253916570224792,1.7532532463078077,1.914579449290405
2024-05-08,37.05325675875321,19.822072962246175,9.762256789150014,13.195328281881169,6.818037978118803,1.9830338669350602,6.4643464855761374,1.232824249479202,1.7534190581579494,1.9154235697022903
2024-05-09,37.023092512076,19.82731145548897,9.766202415203624,13.205053051527027,6.819839820234183,1.9838041543468683,6.4644133913067225,1.2326576157452327,1.761942034009292,1.915683550062075
2024-05-10,36.995449695194274,19.85214713013506,9.778435552624012,13.170447335797475,6.839640460914185,1.9609788517564144,6.472510710407435,1.231489833045594,1.7669594610853232,1.9319409690402356
2024-05-13,36.92618525787625,19.889150297974208,9.796826606850184,13.105824166853369,6.841110026301443,1.9597765721439848,6.484986713863379,1.269104476378723,1.7887770315836808,1.93825885017478
2024-05-14,36.90910947713091,19.88654596790102,9.795543788340005,13.070409043803503,6.850750992504843,1.9624834173678083,6.483643644654867,1.2845787949684484,1.8215154443990669,1.9354194289295277
2024-05-16,36.827659471661484,19.873614912735913,9.789256585277608,13.173187363050356,6.823978710427267,1.954132549445078,6.479180916589805,1.3295650488441495,1.8194590119100333,1.9299654300583038
2024-05-17,36.832526114601855,19.87774860493429,9.763481426760176,13.118096460426399,6.825398091233479,2.0425807413218684,6.463496206910306,1.3174992978630553,1.8198374575806284,1.9393355983679452
2024-05-20,36.98637716203628,19.938319632054068,9.763806765437032,12.909548414682085,6.846196290320511,2.0058052988767714,6.433671993264749,1.3248977936223585,1.8266538291528671,1.964722820553281
2024-05-21,36.7688747726054,19.962612209237886,10.040963448439843,12.831847254512024,6.8610656317282555,1.9946972869549249,6.442254391141134,1.2918886870695911,1.8274415802506703,1.9783547380602642
2024-05-22,36.770270904977934,19.969473537177148,10.049361422808563,12.840349428119213,6.856893568407063,1.9540520417112826,6.443394049605507,1.2886129450936812,1.8381420140574787,1.9894500880421297
2024-05-23,36.786428369941156,19.978329925161027,10.048939075468834,12.848028009015158,6.859934575456794,1.9530992930914375,6.4135031280457335,1.2497373314613802,1.8433949816552668,2.0186053107032165
2024-05-24,36.77190553504759,19.9881640798008,10.056946920863243,12.774968852347325,6.866869096133462,1.955384513569761,6.4175702472684435,1.3047947975367453,1.8371778823835068,2.026218075049126
2024-05-27,36.727962930842665,19.959273761661155,9.791247740219381,13.059585506530135,6.853391284032635,1.9630509283916502,6.40862495343753,1.3671868245213679,1.8319282272060398,2.0377478431574443
2024-05-28,36.73730747843661,19.9369199808352,9.77955197176829,12.969338586955804,6.860240433260962,1.9814015761887442,6.426205566620593,1.4404250142111785,1.8299590501214542,2.038650341601158
2024-05-29,36.76132543074986,19.943997423307938,9.779721383208352,12.84019176906279,6.862675762141363,2.0212366081440063,6.429312378947498,1.4862597208242037,1.830621879516068,2.044657644097924
2024-05-30,36.72885774153686,19.94806511058423,9.81474523599957,12.765026771087044,6.8640754423702806,2.0567424021349883,6.429467649465134,1.5034077564514512,1.8396654164592992,2.049946473911147
2024-05-31,36.72040835317304,19.9441506478813,9.811498352279015,12.785588572138732,6.870736501663717,2.0836651224714333,6.436213993019792,1.511781208920842,1.772433357849308,2.0635238906028226
2024-06-03,36.73863767296787,19.943555907336354,9.823754038881024,12.720966937203206,6.8654957959957335,2.1020126175976044,6.450386528357341,1.5166068366053893,1.7648020096646269,2.0737816553908504
2024-06-04,36.7338659971967,19.94691512081038,9.827851083448964,12.664004077804064,6.866652192883578,2.104596016439065,6.451473005886194,1.5321374238359633,1.7983741267454525,2.0741309549496325
2024-06-05,36.79170357653548,19.964247337014957,9.79077336528387,12.62706987845581,6.866586021109016,2.135431392692742,6.457078801283564,1.5267748804263384,1.7610959424293595,2.0792388047688593
2024-06-06,36.84068450886686,19.991513655577187,9.804145186472114,12.486964864441765,6.862475386821504,2.1412442259092255,6.465649345705563,1.5373008817384215,1.759611785293308,2.1104101591740547
2024-06-07,36.88510624299873,20.00320215801113,9.81799193463365,12.381474393451226,6.866487692324913,2.1337192165249173,6.469429637654253,1.5487982664349442,1.779519278951465,2.114271179014777
2024-06-11,36.951295014671956,20.01059194527195,9.813571382721612,12.26180065425362,6.869107212231511,2.137158097244413,6.471819640431982,1.5897095680966016,1.7793144072003584,2.115632077875995
2024-06-12,37.241646557262634,20.110870458707225,9.894383707716285,11.769065066373791,6.903446927938456,2.116400618837402,6.504251687146975,1.5979257756309655,1.7666514200933279,2.095357780292943
2024-06-13,37.486502620749675,20.084833445964502,9.905403899979156,11.316495313695093,6.894509217559361,2.2288915049026796,6.497992423554447,1.653139893551459,1.8341826559855339,2.098049024058089
2024-06-14,37.51531499049422,20.119348642501855,10.007040633250776,11.096916329291538,6.906357229210185,2.281608367138138,6.45286035049241,1.6753022071621877,1.8400989436348454,2.105152306823847
2024-06-17,37.653015929545106,20.141583887676152,10.070292282767193,10.769397409715655,6.9139899090241,2.304389835911004,6.4608255815582964,1.730679878088902,1.8482630593928715,2.107562226320716
2024-06-18,37.709251621580925,20.13722288483161,10.08313215194708,10.606553045895478,6.912492910087545,2.3920816101335873,6.459343344508753,1.738140625749397,1.8441730388445206,2.117608766421109
2024-06-19,37.70864204582395,20.126117317472335,10.035749693693782,10.616171608660236,6.908764018464315,2.4450805706901297,6.472776311168395,1.7285178011507392,1.841906336195746,2.1162742966803694
2024-06-20,37.68420907402833,20.102684124862378,9.995855655106894,10.646845163633389,6.9006368098310205,2.4612063055952915,6.524487666138685,1.7300002073670284,1.84026471216641,2.1138102812705735
2024-06-21,37.61182487471559,20.0942132579523,9.987235166978563,10.639940312777336,6.897729020222043,2.4515186877408297,6.521405666100636,1.725361852706084,1.9578515966887693,2.1129195641178504
2024-06-24,37.603989482475356,20.09017557302953,9.985228354950829,10.729544912741925,6.896343006442414,2.475142866648908,6.540137146846909,1.7244330332631355,1.8425106246730056,2.112494998927984
2024-06-25,37.57257450183115,20.08886818181235,9.984578554763404,10.776530266077055,6.895894219011738,2.51306719766523,6.5481934420723285,1.7208282658610852,1.8384491313576736,2.0610162395479827
2024-06-26,37.565110536980754,20.085823507742177,9.9693466448972,10.748212296406896,6.897093944604429,2.5387101695472314,6.562416220133793,1.7239763319957877,1.8533456444172396,2.05596470327449
2024-06-27,37.49803413152337,20.073589851288485,9.96326598127575,10.821466586617413,6.8928931371137825,2.5912572412241333,6.558419254537023,1.705393759789406,1.8402197441904375,2.0554603124402018
2024-06-28,37.42264615772216,20.057989803868814,9.955523100061471,10.836437469767917,6.885294615986512,2.682899144464493,6.553322425712343,1.7022418072929264,1.8571720486315755,2.046473426491786
2024-07-02,37.39384960003386,20.054368197410025,9.97331665288143,10.817363577281407,6.881893088774234,2.7000965178303153,6.552388218066439,1.7135562891378413,1.8662338058450274,2.046934052739417
2024-07-03,37.36236966806993,20.048366914513075,9.969349550393051,10.836029065632909,6.879833677732922,2.7168820216796052,6.5504274115747965,1.727234497451708,1.863517639586249,2.045989553365757
2024-07-04,37.38194317572942,20.045960447348712,9.971140117172185,10.798228059002252,6.879007870129124,2.751074875059338,6.549641143618623,1.727525041927188,1.8520586952186158,2.043420574794539
2024-07-05,37.32604369699911,20.042809237775376,9.9679963219183,10.789362388515036,6.879668765565731,2.7640827782101005,6.558567374699828,1.7650856289291719,1.8513042750763868,2.0550795323109647
2024-07-08,37.315727647345696,20.037750974092155,9.964070615639235,10.778925624160154,6.876190692509233,2.762804588215066,6.557415641399531,1.806775877845488,1.8508370558822052,2.049501282911236
2024-07-09,37.24200284745128,20.027667870799977,9.959056642097098,10.799590055409524,6.872730556633759,2.785953491133867,6.55411591483204,1.8617430312588155,1.8533876127635378,2.0437519776200994
2024-07-10,37.21189832005674,20.008608361565233,9.949579016780765,10.662372656631437,6.866190061137373,2.833410537422706,6.549535105324342,2.0499687990789806,1.8469856940238485,2.0214514479785777
2024-07-11,37.15458004391607,20.00290721004303,9.955024041772228,10.653704168975734,6.864233643718859,2.8610864260623297,6.54866251488205,2.1004723385007154,1.8471218238865657,2.012207788242421
2024-07-12,37.15553134141291,20.001994247862022,9.953823090737803,10.62708260628795,6.8638622752608525,2.874592909160882,6.551454452116209,2.1269360854042145,1.8539767211138405,1.9907462706433163
2024-07-15,37.2507168598977,19.97845504549062,9.945665026825017,10.598234217654191,6.855784588548987,2.8978387725880967,6.543413627655685,2.1121109902979214,1.8521865404915048,1.9655943305502788
2024-07-16,37.18276664594862,19.981923576453234,9.946670972393559,10.6383090684475,6.856974845806829,2.9339082589950176,6.544136090490459,2.1133875191192466,1.8558776477277477,1.9460453746177928
2024-07-17,37.18809827699928,19.969596343510652,9.943923800866301,10.664208745999606,6.852744646152514,2.935322072673773,6.540346871550598,2.11696075762152,1.8497399671220205,1.9390585175037394
2024-07-18,37.186031974424175,19.966755864351413,9.942096126604103,10.653807020723816,6.851852560190667,2.934739252442892,6.539416571375107,2.138727119210955,1.8527497891530946,1.9338237215237746
2024-07-19,37.19203325357833,19.967554351802598,9.944560045370302,10.640512671267714,6.852043918531176,2.9418821233259824,6.539678088173619,2.1246789793221375,1.8677014289152982,1.9293551397128426
2024-07-22,41.42652659728997,18.61990243954263,9.268679383923086,9.945699225198682,6.389585175361952,2.7524231637379626,6.098301566752199,1.9786594243579985,1.7251690431592865,1.7950539806762325
2024-07-23,41.356366349696344,18.617120154284756,9.268835670242648,9.937046217917407,6.38863040942292,2.8253759479525478,6.097621515249058,1.9923121826082277,1.7340047043412652,1.782686848284827
2024-07-24,41.33092740334517,18.624339457921742,9.253079580378172,9.948123657216676,6.391107777692981,2.832407724974798,6.099986036765663,1.9994834739645706,1.7380918690219724,1.7824530187182477
2024-07-25,41.32698205362123,18.625371629755954,9.248658167458586,9.934720385750726,6.391461976640677,2.861399070326507,6.100324101575449,1.988183893453364,1.7371088335887752,1.785789887828728
2024-07-26,41.28013506076141,18.61475550690773,9.243001334096324,9.928672509410331,6.387818959638247,2.9436021222705873,6.096847027863112,1.9934460892481232,1.7320348879309975,1.7796865018731405
2024-07-29,41.29164406355594,18.609446506426803,9.247991295977306,9.918060649117479,6.391928541337823,2.939296185655169,6.0964177160579345,1.9930316133514419,1.735007314733376,1.777176113786725
2024-07-30,41.25255554168626,18.610444684602324,9.261518660864702,10.109279286736173,6.3908847548883125,2.93067180166159,6.096436575396597,1.9929844451581455,1.5870429951508533,1.7681812538550377
2024-07-31,41.1832169796359,18.573484050588103,9.22759503514606,10.301123243180044,6.383189718342629,2.917470724666672,6.084021427199373,1.9904871138055402,1.578739977557177,1.7606717298785022
2024-08-01,41.185179504542575,18.57123786007355,9.226709712362426,10.318942019763847,6.377421009050154,2.902281377391336,6.083593146713769,1.9819440911268096,1.5933087009144433,1.759382578061092
2024-08-02,41.24061632477961,18.586372468322836,9.234459815945733,10.182815338289771,6.416712850340963,2.914571308748947,6.088550963727222,1.9910220485115389,1.587755415819627,1.7571234655137526
2024-08-05,41.21156236872221,18.6245465608518,9.253218554674723,10.10977469821622,6.400198825617583,2.933509239262104,6.10629846934708,2.014230630762532,1.590322623036823,1.7563380295089266
2024-08-06,41.174636569931934,18.648815083296448,9.265275865248466,10.016015823866367,6.404061269485845,2.9084610530768975,6.119195652959717,2.0288203682955395,1.6393472235187219,1.7953710903200706
2024-08-07,41.10138737395653,18.65059397177671,9.25342139592296,10.101813851338733,6.4083778247757435,2.917925484684728,6.119779355817348,2.0392817151848446,1.5934254823609582,1.8139935441814494
2024-08-08,41.00369490411932,18.630766877506673,9.250756379618817,10.203441429940701,6.401565199320375,2.91459213445154,6.1130421751947415,2.0805321187085335,1.5917030075736736,1.8099057735656252
2024-08-09,40.90977831174777,18.632877800150833,9.280496253984648,10.287491019891716,6.402290516159247,2.91091169391701,6.11342628821122,2.0728236322521276,1.5720808101619328,1.8178236735234923
2024-08-12,44.12941867635745,17.63627707548235,8.777694058882132,9.658102947540058,6.059856704464801,2.7658767029776996,5.786442709271559,1.9643653955231033,1.4947271535741247,1.7272385759267217
2024-08-13,44.03728153464262,17.62646340855033,8.783546877820521,9.73019581907893,6.060643567702954,2.7869559818744523,5.783076931363206,1.9651693512596566,1.5035264531341308,1.7231400745732082
2024-08-14,43.98882562557481,17.622930924659876,8.76975020119545,9.781643585417543,6.070006394529477,2.8142635057508345,5.781917956608954,1.9589396932165049,1.4921370718263467,1.7195850412202012
2024-08-15,43.96252097609975,17.62019044756772,8.770142175535394,9.799450633716178,6.069062470187688,2.82352641605074,5.781018831839268,1.970961323486722,1.4846843278717523,1.7184423976447867
2024-08-16,43.97341745583193,17.610578244875395,8.77563615104217,9.808829940071636,6.0657516626916275,2.8195076340533567,5.7778651585038325,1.962596455787715,1.4952462769079424,1.7105710202343978
2024-08-19,43.98674015668905,17.60917051780824,8.762907526621182,9.839539648281992,6.047044082810113,2.8188449077029967,5.7771846240247795,1.9546402549556474,1.493639779484449,1.7102885016215443
2024-08-20,43.99920091324184,17.608254883066266,8.762962085608276,9.836331195618431,6.046729650983646,2.821468041682058,5.776884224244607,1.9491449780579935,1.4910110677104962,1.708012959786387
2024-08-21,43.966464149354294,17.603276646864725,8.761650468633047,9.845249246941174,6.045020109143789,2.814039506779009,5.775250973569385,1.9779590813261823,1.5034868835489048,1.707602933839486
2024-08-22,43.96052676218065,17.603577211406833,8.766099260562076,9.84201821720561,6.045123323945078,2.8165650553994444,5.775713920578564,1.975952558985791,1.5089047620611151,1.7055189276748477
2024-08-23,43.98650228250766,17.60421860058692,8.772612632273683,9.845778982377334,6.045343578990157,2.8069759244220256,5.7758514893253405,1.9390792992943044,1.5106233687276784,1.7130138414949012
2024-08-26,44.00922609596931,17.59810634294564,8.757547316141851,9.923767859009823,6.043244610650626,2.776936166859787,5.773846089755982,1.9032947421870283,1.501684545510975,1.712346230968972
2024-08-27,43.99961306896895,17.58970086962994,8.758776242834276,9.964534312226672,6.040358144895437,2.770877139789602,5.771088298190763,1.90034697539858,1.4959433824630837,1.7087615656027049
2024-08-28,44.01344567609202,17.58414434343269,8.754044120281314,9.990128770768209,6.038450016467237,2.7459092565873804,5.769265231183927,1.8958889391971565,1.5007202339926553,1.7080034119974121
2024-08-29,44.01150901996556,17.58157723658968,8.752716630480345,9.994536107367425,6.037568463969959,2.745290051861451,5.76842297693687,1.8920461051186583,1.504576633775262,1.7117567739347885
2024-08-30,43.89295501142129,17.589754901656214,8.76552014819276,10.128381046103106,6.04137699874742,2.6991774082854882,5.772061733109968,1.8711743986884397,1.5276356634354824,1.7119626903598257
2024-09-02,43.952466280655194,17.568133689765748,8.768201087070286,10.0184836365812,6.031696254668131,2.695714131042372,5.763875757552351,1.8511275120140729,1.6431344145500675,1.7071672361005752
2024-09-03,43.958645437738596,17.566470199358516,8.777334321270027,10.007135755033,6.031125125768717,2.689204433938146,5.770602599051693,1.8430978126518351,1.6493787272395148,1.707005587949955
2024-09-04,44.0448896486885,17.566437622122187,8.739718714312271,9.92948585423343,6.03860471643892,2.680690507653257,5.770591897397774,1.8457852556939986,1.6767933611726817,1.707002422286972
2024-09-05,44.14540426507958,17.559497849251297,8.730668325148644,9.845409324371598,6.029167480797049,2.6780321383438332,5.768312175238964,1.8419300807819485,1.69430524057031,1.7072731204167813
2024-09-09,44.52562461790304,17.692344677654972,8.824407874498148,9.017137470047135,6.094484807814697,2.6881847399861445,5.812391971403728,1.8926353628317936,1.730841005455274,1.7219474724050665
2024-09-10,44.34736372835779,17.67648265230281,9.030040188989759,9.031262906621434,6.072115871279846,2.6890678255301608,5.806961341879354,1.9379210919542307,1.6975284241343365,1.7112559689502786
2024-09-11,44.38431592899214,17.62677372297755,9.003505599824175,8.823674182814372,6.062629647749621,2.7063904997118455,5.789536656154735,2.0117230524632603,1.885371928521173,1.7060787807911246
2024-09-12,44.47320978688215,17.623224765791296,9.00089756717125,8.793078007503025,6.061846770356031,2.7102962234325005,5.7883709965709755,2.0256913463347055,1.8247994409430424,1.6985850950150219
2024-09-13,44.44510378999452,17.62941168055652,9.004422409600144,8.939767295072347,6.060033597233746,2.699131925488179,5.792300750711912,2.019760708753323,1.7108864321244206,1.6991814104648901
2024-09-16,44.52540316066128,17.549453372673835,8.955881295032032,9.086114966648278,6.030638159333146,2.673957288184696,5.76602973411949,2.016267212776055,1.701147265126027,1.6951075454451632
2024-09-17,44.74510501771509,17.485828804297977,8.642023711351989,9.30947823543055,6.006623641905813,2.6482302928146946,5.745125313606487,2.026765841656297,1.7017123295217877,1.6891068116993095
2024-09-19,44.78127448095092,17.498745841292838,8.645654762764279,9.249727961220648,6.011060822474436,2.6501865791907107,5.749369321542658,2.02826304317014,1.6953626078347777,1.6903545795585957
2024-09-20,44.776436000691476,17.49988938987933,8.628252044412214,9.42810326362062,6.015293521701946,2.650359769723567,5.74974504464993,2.028395590802815,1.548130025893998,1.675395348624104
2024-09-23,44.74912027849998,17.497700880148106,8.639646838082989,9.403921446346365,6.014541258181012,2.6318455279138826,5.749025990220391,2.0642901821505575,1.6263000502370977,1.6236075482196157
2024-09-24,44.76612223284634,17.49909271880921,8.670583514858517,9.418008299636938,6.015019679380989,2.6196664106292125,5.749048608266725,2.0560505132112903,1.6228070545935935,1.583600967767183
2024-09-25,44.791585344620984,17.489052755082167,8.638094710058452,9.506225231302977,6.036041702328535,2.6208424052177524,5.745750137859172,2.02518457559012,1.563082636533596,1.5841405014062462
2024-09-26,44.80278719553497,17.485306028626702,8.635823561569314,9.470415237295455,6.034748585002565,2.6086261312529095,5.744519210469937,2.069415398163601,1.5652090361035307,1.5831496159810161
2024-09-27,44.842140009449764,17.48850998281401,8.634437426173653,9.501932382444005,6.035854373941381,2.5867314925338394,5.745571818662685,2.0300451519025415,1.547645228498336,1.5871321335797859
2024-09-30,44.80934245056595,17.489821030943535,8.619288308103675,9.424324620186594,6.023418096744028,2.6800430995008115,5.766277000706798,2.0529336932959086,1.5475902201326361,1.5869614798200637
2024-10-02,44.798383846692765,17.470557229712917,8.655951973087284,9.479188211825834,6.016783727602155,2.660817190776263,5.773523711101502,2.0218132507987017,1.5466637745857588,1.5763170838168232
2024-10-03,44.780810106127724,17.445173474453895,8.631458403339392,9.603144208361893,6.00804167297964,2.630517209902127,5.759212737147473,2.030359273489033,1.5420229118301607,1.569260002368656
2024-10-04,44.78689801124912,17.44393270460533,8.619578222803751,9.707213551010575,6.00761435725431,2.630330117097062,5.670407309633211,2.030214866294001,1.524840713062303,1.5789701469903297
2024-10-07,44.80960564003766,17.415464450690656,8.609044137828217,9.793488938877495,5.997810014745089,2.626037455177244,5.656394622360728,2.0269015840603597,1.508182917929568,1.5570702382929817
2024-10-08,44.79607438003507,17.41772495245981,8.606240365406297,9.835067035297005,5.998588521697214,2.6263783109913446,5.614078966708592,2.0271646729162227,1.520905678679986,1.557777115808455
2024-10-09,44.60895217408015,17.40723171802484,8.599398034788187,10.085976247577642,5.994974697514728,2.6247960605305423,5.595634816065915,2.0259434161671774,1.5212977171904236,1.5357951180603968
2024-10-10,44.38997686317827,17.41201758693257,8.627393451838511,10.207219500594865,5.996622929897238,2.603098756740262,5.59847081570079,2.15942823668939,1.562546297662739,1.4432255607653648
2024-10-14,44.3221366009418,17.40421640966592,8.600067038233957,10.31903559985699,6.012670374938148,2.5967445650699306,5.603600273315487,2.131440350103081,1.5646997208734716,1.4453890670012095
