date,VC BROKERAGE LTD,ZINVEST GLOBAL LTD,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,MINERVA HOLDING FINANCIAL SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,19.46411916708327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46411916708327
2024-03-06,19.505961401719,0.0,0.0,0.0,0.0,0.0,2.10448890494588,0.0,0.0,0.0,21.610450306664877
2024-03-08,19.556670864886804,0.0,0.0,0.0,8.70239446630554,0.0,2.10448890494588,0.0,0.0,0.0,30.363554236138224
2024-03-11,19.556670864886804,0.009421430315330045,0.0,4.386322380533266,8.575759358831839,3.538578386081314,2.10448890494588,0.0,2.8323405802870636,0.0,41.0035819058815
2024-03-12,19.556670864886804,0.008867228532075336,0.0,4.393804104607205,8.339392298273705,3.5976008759979403,2.10448890494588,0.0,2.8766767229474404,1.1106203736424358,41.988121373833486
2024-03-13,19.556670864886804,0.008867228532075336,0.0,4.438417348159209,8.26457505753432,3.667984502471288,2.10448890494588,2.372537834113407,2.870026301548384,1.1314029405144874,44.41497098270585
2024-03-14,19.556670864886804,0.008867228532075336,0.0,4.414309570587629,8.223009923790217,3.697634297875415,2.10448890494588,2.372537834113407,2.879724832755341,1.1300174360563506,44.387260893543115
2024-03-15,19.556670864886804,0.008867228532075336,0.0,4.425393606252723,8.223009923790217,3.6987427014419247,2.10448890494588,2.372537834113407,2.879724832755341,1.1604985341353595,44.42993443085373
2024-03-18,19.556670864886804,0.008867228532075336,0.0,4.437031843701072,8.21109458545024,3.707332829082373,2.10448890494588,2.372537834113407,2.873628613139539,1.1743535787167274,44.44600628256812
2024-03-19,19.556670864886804,0.008867228532075336,0.0,4.4337066330015436,8.206106769400948,3.727284093279542,2.10448890494588,2.372537834113407,2.863930081932582,1.1743535787167274,44.447945988809515
2024-03-20,19.556670864886804,0.008867228532075336,13.49268898208301,4.442850962425247,8.145421674134559,3.7896317938956967,2.102549198704488,2.372537834113407,2.86725529263211,1.1798955965492746,57.95836942795667
2024-03-21,19.556670864886804,0.008867228532075336,13.49268898208301,4.440911256183854,8.075869350336092,3.7896317938956967,2.1721015225029543,2.372537834113407,2.86725529263211,1.3999137045013936,58.176447829667396
2024-03-22,19.556670864886804,0.008867228532075336,13.49268898208301,4.433429532109916,8.061737204863096,3.7896317938956967,2.1721015225029543,2.3935975018770863,2.86725529263211,1.3999137045013936,58.17589362788414
2024-03-25,19.531731784640343,0.008867228532075336,13.49268898208301,4.433152431218289,8.061737204863096,3.8844002988322517,2.425648838341983,2.3935975018770863,2.86725529263211,1.3999137045013936,58.49899326752164
2024-03-26,19.531731784640343,0.008867228532075336,13.49268898208301,4.42567070714435,8.061737204863096,3.9229173227684546,2.425648838341983,2.3935975018770863,2.86725529263211,1.3999137045013936,58.530028567383894
2024-03-28,19.531731784640343,0.008867228532075336,13.49268898208301,4.42567070714435,8.061737204863096,3.9229173227684546,2.4092998857359693,2.3935975018770863,2.86725529263211,1.3999137045013936,58.51367961477789
2024-04-03,19.531731784640343,0.008867228532075336,13.49268898208301,4.427887514277369,8.061737204863096,3.9229173227684546,2.391565428671819,2.3935975018770863,2.86725529263211,1.3999137045013936,58.49816196484675
2024-04-05,20.325394921743023,0.008867228532075336,13.49268898208301,4.427887514277369,8.061737204863096,3.9229173227684546,2.391565428671819,2.3935975018770863,2.8667010908488555,1.3999137045013936,59.29127090016618
2024-04-08,20.325394921743023,0.008867228532075336,13.49268898208301,4.456151805223359,8.061737204863096,3.948687705689798,2.3912883277801913,2.3935975018770863,2.922398370065954,1.3999137045013936,59.40072575235899
2024-04-11,20.325394921743023,0.008867228532075336,13.49268898208301,4.456151805223359,8.055918086138922,3.953952622630718,2.3912883277801913,2.3935975018770863,2.9229525718492084,1.3999137045013936,59.40072575235899
2024-04-12,20.359755432304816,0.008867228532075336,13.49268898208301,4.457537309681496,8.055918086138922,3.953952622630718,2.3912883277801913,2.3935975018770863,2.921567067391072,1.3999137045013936,59.43508626292078
2024-04-15,20.431801664127928,0.008867228532075336,13.49268898208301,4.458922814139633,8.055918086138922,3.9666992636455762,2.3912883277801913,2.3935975018770863,2.921567067391072,1.3999137045013936,59.521264640216884
2024-04-17,20.440391791768377,0.008867228532075336,13.49268898208301,4.459477015922888,8.055918086138922,3.9666992636455762,2.3907341259969366,2.3935975018770863,2.9212899664994443,1.3999137045013936,59.52957766696571
2024-04-19,20.440391791768377,0.008867228532075336,13.49268898208301,4.462248024839162,8.055918086138922,3.9666992636455762,2.3907341259969366,2.3935975018770863,2.920181562932935,1.3999137045013936,59.531240272315465
2024-04-23,20.440391791768377,0.008867228532075336,13.49268898208301,4.47804277566192,8.055918086138922,3.9666992636455762,2.3907341259969366,2.3935975018770863,2.920181562932935,1.3999137045013936,59.54703502313823
2024-04-25,20.440391791768377,0.008867228532075336,13.49268898208301,4.497439838075835,8.055918086138922,3.9666992636455762,2.3907341259969366,2.3935975018770863,2.920181562932935,1.400190805393021,59.56670918644377
2024-04-26,20.440391791768377,0.008867228532075336,13.49268898208301,4.511294882657204,8.055918086138922,3.9666992636455762,2.3907341259969366,2.3935975018770863,2.920181562932935,1.400190805393021,59.580564231025136
2024-04-29,20.440391791768377,0.008867228532075336,13.49268898208301,4.575028087731495,8.001329210488333,3.9750122903943965,2.3907341259969366,2.3935975018770863,2.9066036192431945,1.400190805393021,59.584443643507925
2024-04-30,20.440391791768377,0.008867228532075336,13.49268898208301,4.605232084918876,7.951728150887037,3.9763977948525335,2.367180550208612,2.3935975018770863,2.9066036192431945,1.400190805393021,59.54287850976382
2024-05-02,20.440391791768377,0.008867228532075336,13.49268898208301,4.606617589377013,7.892428560078783,4.031817973178004,2.367734751991866,2.3935975018770863,2.9066036192431945,1.4691889274082321,59.609936925537646
2024-05-03,20.40852518923123,0.008867228532075336,13.49268898208301,4.648736924904371,7.859176453083501,4.051492136483546,2.354988110977008,2.3935975018770863,2.9066036192431945,1.4691889274082321,59.59386507382325
2024-05-06,20.40852518923123,0.008867228532075336,13.49268898208301,4.648736924904371,7.834514473728666,4.051492136483546,2.354988110977008,2.3935975018770863,2.9066036192431945,1.4980074201374771,59.59802158719766
2024-05-07,20.40852518923123,0.008867228532075336,13.49268898208301,4.649568227579253,7.834514473728666,4.051492136483546,2.354988110977008,2.3935975018770863,2.9066036192431945,1.4980074201374771,59.598852889872546
2024-05-08,20.40852518923123,0.008867228532075336,13.49268898208301,4.699169287180549,7.786853120368761,4.071997602463971,2.354988110977008,2.3935975018770863,2.9066036192431945,1.4980074201374771,59.62129806209436
2024-05-09,20.40852518923123,0.008867228532075336,13.49268898208301,4.7130243317619165,7.753878114265106,4.071997602463971,2.354988110977008,2.3935975018770863,2.9066036192431945,1.4980074201374771,59.60217810057207
2024-05-10,20.40852518923123,0.008867228532075336,13.49268898208301,4.729927486151186,7.625303300550014,4.176741739499111,2.35581941365189,2.3935975018770863,2.9066036192431945,1.4980074201374771,59.59608188095628
2024-05-14,20.40852518923123,0.008867228532075336,13.49268898208301,4.769830014545525,7.594822202471005,4.182006656440031,2.3547110100853805,2.3935975018770863,2.9107601326176047,1.4980074201374771,59.61381633802042
2024-05-16,20.40852518923123,0.008867228532075336,13.49268898208301,4.772046821678543,7.524438575997657,4.182006656440031,2.8981058585666224,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.10511621887572
2024-05-17,20.40852518923123,0.008867228532075336,13.49268898208301,4.8338403205114435,7.524438575997657,4.182006656440031,2.8981058585666224,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.16690971770862
2024-05-20,20.40852518923123,0.008867228532075336,13.49268898208301,4.875405454255547,7.524438575997657,4.182006656440031,2.8981058585666224,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.20847485145272
2024-05-21,20.40852518923123,0.008867228532075336,13.49268898208301,4.903946846093164,7.514462943899071,4.182006656440031,2.8859134193350187,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.214848171960156
2024-05-22,20.40852518923123,0.008867228532075336,13.49268898208301,4.900067433610381,7.514462943899071,4.182006656440031,2.8861905202266462,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.211245860369
2024-05-23,20.40852518923123,0.008867228532075336,13.49268898208301,4.902561341635027,7.506981219825133,4.182006656440031,2.8861905202266462,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.2062580443197
2024-05-24,20.40852518923123,0.008867228532075336,13.49268898208301,4.917524789782904,7.463753480731265,4.219138175918096,2.880648502394099,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.209583255019226
2024-05-27,20.40852518923123,0.008867228532075336,13.49268898208301,4.92223550494057,7.463753480731265,4.219138175918096,2.880648502394099,2.3935975018770863,2.9107601326176047,1.5140792718518636,60.214293970176904
2024-05-28,20.40852518923123,0.008867228532075336,13.49268898208301,5.061894354320756,7.409441705972304,4.252390282913378,2.8820340068522357,2.3520323681329827,2.9107601326176047,1.5140792718518636,60.292713522507434
2024-05-29,20.378321192043845,0.008867228532075336,13.49268898208301,5.161373574414976,7.388382038208626,4.252390282913378,2.8820340068522357,2.3520323681329827,2.9107601326176047,1.5140792718518636,60.34092907765059
2024-05-31,17.68329061419011,0.007694538602931897,11.708282453130028,4.47902298134417,6.411269383726978,3.690012168768528,2.5008853488404275,2.040976364427686,2.525812447856176,1.3138424664506214,52.36108876733766
2024-06-03,17.68329061419011,0.007694538602931897,11.708282453130028,4.538896109848233,6.384338498616716,3.690012168768528,2.5008853488404275,2.040976364427686,2.525812447856176,1.3138424664506214,52.39403101073145
2024-06-04,17.68329061419011,0.007694538602931897,11.708282453130028,4.553563824060072,6.325667641769361,3.690012168768528,2.5008853488404275,2.040976364427686,2.525812447856176,1.3138424664506214,52.350027868095935
2024-06-05,17.68329061419011,0.007694538602931897,11.708282453130028,4.553563824060072,6.300660391309833,3.690012168768528,2.499923531515061,2.040976364427686,2.525812447856176,1.31360201211928,52.3238183459797
2024-06-06,17.68329061419011,0.007694538602931897,11.708282453130028,4.554044732722756,6.300660391309833,3.690012168768528,2.499923531515061,2.040976364427686,2.525812447856176,1.31360201211928,52.32429925464239
2024-06-12,17.68329061419011,0.007694538602931897,11.708282453130028,4.557170639030197,6.2227531879551465,3.7364198547174614,2.499923531515061,2.040976364427686,2.525812447856176,1.31360201211928,52.295925643544074
2024-06-13,17.68329061419011,0.007694538602931897,11.708282453130028,4.557170639030197,6.1758645933435306,3.7597439248575983,2.499923531515061,2.040976364427686,2.5498578809903383,1.31360201211928,52.29640655220676
2024-06-14,17.68329061419011,0.007694538602931897,11.708282453130028,4.556930184698855,6.1758645933435306,3.7602248335202813,2.499923531515061,2.040976364427686,2.5498578809903383,1.31360201211928,52.2966470065381
