date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-08-09,44.60185001101694,18.800659788917006,11.840442506992787,8.338872494592739,4.961818794452609,3.330961868145793,2.908857722513441,2.867617662307981,2.3489191510607017
2024-08-12,44.60165328643226,18.80057686518205,11.840390282564112,8.338835714476492,4.961796909446911,3.3309471763316654,2.9092859606837482,2.8325400908900895,2.3839737139926713
2024-08-13,44.60706384491658,18.802857534466103,11.82969577486799,8.339847285909386,4.962398817456767,3.3313512484495758,2.909638881723173,2.832883702005187,2.384262910205238
2024-08-19,44.61739673894103,18.807213076335792,11.83133297600227,8.319717954148793,4.963548320173783,3.3321229311482647,2.910312877893797,2.833539918410243,2.3848152069460236
2024-08-20,44.618873257453444,18.807835461331415,11.828415220180762,8.319993277643107,4.963712578322344,3.3322332007191737,2.910409188551863,2.833633688429361,2.3848941273685296
2024-08-21,44.625961906854506,18.810823482808537,11.830294413498402,8.3213150841133,4.964501168791502,3.3327625962676937,2.9108715684562645,2.818196761091829,2.385273018117967
2024-08-26,44.625961906854506,18.810823482808537,11.828529179072413,8.3213150841133,4.964501168791502,3.3327625962676937,2.9108715684562645,2.819961995517818,2.385273018117967
2024-08-27,44.63127987219468,18.813065122047835,11.827731949614197,8.315686296677386,4.965092776098523,3.3331597533309076,2.911218449810734,2.817208515030612,2.385557265195121
2024-08-28,44.6362050444072,18.815141190353216,11.829037169112764,8.316603953244565,4.965640686376771,3.333527575760467,2.900504462436709,2.8175194009638584,2.385820517344455
2024-08-29,44.615611582288004,18.815764100196507,11.85150001689442,8.31687928970964,4.965805083041696,3.333637938320004,2.8972898051063756,2.8176126801240184,2.3858995043193354
2024-09-05,44.61659632525801,18.816179396339844,11.851761599800307,8.314855686190937,4.965914686865839,3.333711517419513,2.897353753255161,2.8176748696621763,2.3859521652082187
2024-09-12,44.606750851273134,18.83409410206771,11.849146290249234,8.313020860092827,4.964818866299335,3.332975872553676,2.896714398769339,2.817053097790004,2.3854256609047426
2024-09-16,44.59966480010616,18.85316552965356,11.847263981959674,8.311700286636063,4.95785244056591,3.3324464092522583,2.8962542382318857,2.8166055919302395,2.3850467216642555
2024-09-17,44.59258099990546,18.861200982685244,11.845382271607157,8.31038013267476,4.961918144092519,3.3319171141409956,2.895794223869759,2.8161582282258966,2.38466790279821
2024-09-19,44.59012187334641,18.860160852707743,11.84472903975798,8.30992184396301,4.967159165490525,3.331733370440043,2.8956345308372913,2.8160029268430606,2.3845363966139344
2024-09-20,44.57635577529974,18.898441856213683,11.841072272419225,8.307356360980275,4.965625677865625,3.330704780108465,2.8947405752438966,2.8019024719318164,2.3838002299372687
2024-09-23,44.56652805098749,18.916322271534057,11.838461677815186,8.305524842753641,4.964530909140118,3.32997046148203,2.8941023734027143,2.801284738055526,2.3832746748292335
2024-09-24,44.5468855969106,18.95205946008833,11.833243940423088,8.301864227995372,4.9623428192291295,3.328502795169943,2.8928268135722885,2.8000500870914524,2.3822242595198015
2024-09-25,44.51745435923807,19.005606215802803,11.825425952472173,8.296379352095629,4.9590642984309135,3.3263037198463676,2.890915580668914,2.7982001499184292,2.3806503715266976
2024-09-26,44.50765258683598,19.02343941460415,11.82282225162242,8.294552670329091,4.957972420643196,3.3255713403230676,2.89027906411685,2.797584047281839,2.3801262042434033
2024-09-27,44.492664226178015,19.06105390476266,11.818840807677322,8.291759403560487,4.94595788801783,3.3244514236403058,2.8893057361047596,2.796641935167752,2.3793246748908703
2024-09-30,44.468488621976675,19.13451093367454,11.790420459281895,8.285054135652883,4.943270444539747,3.322645044471912,2.8824561717237467,2.7951223473953997,2.3780318412831947
2024-10-02,44.43613251828696,19.252482933401236,11.737217179916255,8.279025775369112,4.92516521950892,3.320227425818466,2.8803588427237394,2.793088564118739,2.376301540856569
2024-10-03,44.38743386891405,19.41012312287985,11.677455123281302,8.26686958981597,4.903196707460586,3.317113816603273,2.87765772900905,2.7904692898411807,2.369680752194738
2024-10-04,44.33923223455752,19.63036281217428,11.629673468365267,8.257892350302233,4.8430272441759765,3.3135116640711155,2.874532794910211,2.7556289732784216,2.356138458164975
2024-10-07,44.32561843455884,19.687936149970653,11.626102724338605,8.244391249640161,4.83057463461838,3.31249429225806,2.8736502060022087,2.7438172729370094,2.3554150356760832
2024-10-08,44.318814669037025,19.706842020470383,11.624318174462877,8.236547414220668,4.829833165050435,3.311985840593924,2.873209114757825,2.743396110412512,2.3550534909943557
2024-10-09,44.33109005722265,19.73374616209583,11.63163690500141,8.20133816702553,4.83105141385602,3.312821236487847,2.864063804691361,2.738604737737504,2.3556475158818513
2024-10-10,44.314933527518654,19.759233340728485,11.629341806900491,8.196232270429368,4.827094236885815,3.3134171675115143,2.8645790104187863,2.73909737510254,2.356071264504347
2024-10-14,44.20825421917446,19.952396881928518,11.60134650053976,8.176501486243607,4.815473976320977,3.3054407806922392,2.857683111379718,2.7325035479160027,2.3503994958047305
2024-10-15,44.12074287343907,20.13629685808146,11.581247893971652,8.134590994916667,4.807131469105583,3.2997143114602214,2.8527323542801626,2.7277696565739094,2.3397735881712776
2024-10-16,44.07260099306298,20.267084865768588,11.568611138232592,8.125715022277017,4.80188621861645,3.296113863205911,2.849619625645046,2.6811477041411425,2.3372205690502716
2024-10-17,44.044482870602224,20.335792849993712,11.570454385095985,8.127009706535022,4.802651311470299,3.296639038740566,2.8040202417041877,2.681356633403592,2.3375929624544134
2024-10-22,44.02526472886545,20.370553117899544,11.56540579290375,8.12346360917488,4.800555747449551,3.2952006003216696,2.8027967500220137,2.680186664125511,2.3365729892376246
2024-10-23,44.02526472886545,20.436003341687712,11.56540579290375,8.12346360917488,4.800555747449551,3.2952006003216696,2.8027967500220137,2.680186664125511,2.271122765449456
2024-10-25,43.98668695290157,20.548881741888767,11.555271438542503,8.081905060548818,4.787630141324656,3.2923131330617186,2.8003407587687965,2.677838111736177,2.2691326612269926
2024-10-29,43.97365106576432,20.673538863278353,11.551846920245081,7.978398907162661,4.786211280062292,3.291337423696087,2.7995108502531534,2.6770445080843768,2.2684601814536722
2024-10-30,43.945018433850166,20.725408595233162,11.544325148166129,7.97320391985466,4.783094826856246,3.2891943300326325,2.7976880003925606,2.6750836301721965,2.2669831154422475
2024-10-31,43.90411948028009,20.781688274558338,11.539299327466916,7.9697327863942675,4.781012507042955,3.287762379638353,2.7964700272254976,2.6739190328043914,2.2659961845891985
2024-11-01,43.89456473328586,20.798928363525064,11.537005685326672,7.9679983527856,4.779972026891621,3.287046871889048,2.7958614382387843,2.673119486719622,2.265503041337724
2024-11-05,43.83789514485431,20.913351434118233,11.522110962759252,7.9577113573450635,4.77380089729678,3.282803166671396,2.792251872499168,2.65749697556218,2.26257818889362
2024-11-07,43.79030677166193,20.999204209075863,11.509603096798811,7.949072837256925,4.768618681820968,3.279239508751771,2.789220734172008,2.654612120862547,2.260122039599175
2024-11-08,43.76180330879427,21.05626766546799,11.502111403575425,7.943898721815565,4.765514749568652,3.2771050253817573,2.7874052079634164,2.6528842124829684,2.2530097049499584
2024-11-12,43.747157137657915,21.06175137081179,11.505106910223178,7.945967559492001,4.7667558374534265,3.27795848519835,2.7881311347552433,2.6535751058342307,2.2535964585738655
2024-11-15,43.784501446959446,21.07973051755151,11.514928126025854,7.931029441213741,4.781685485138973,3.280756680636824,2.717962681727263,2.6538854028085748,2.2555202179378164
2024-11-18,43.77328195577118,21.096044520534075,11.517189232198177,7.9289971669616905,4.780460209610129,3.279916008265258,2.715963288888611,2.6532053620885145,2.254942255682365
2024-11-19,43.777084528873445,21.097877128185907,11.518189727295445,7.920998983978175,4.780875486888809,3.2802009336771407,2.716199223881091,2.653435845316956,2.2551381419030343
2024-11-27,43.76700915418135,21.13644628128835,11.499905842945537,7.919175951824296,4.779775159802046,3.2794459895362094,2.7107973503283618,2.652825152287699,2.254619117806144
2024-11-29,43.754658892474716,21.173894570561743,11.496226650501287,7.9152047984517635,4.767573239906611,3.2785205889432456,2.7100324121395936,2.652076572809095,2.2518122742119457
2024-12-02,43.7375700323747,21.20902053314834,11.491736673573541,7.912113428735086,4.765711212086588,3.277240126905656,2.704634413524828,2.6510407753266225,2.250932804324634
2024-12-04,43.74250544292331,21.211413789645846,11.493033417730993,7.901722098662408,4.766248981820261,3.277609935413095,2.7049396083768684,2.6513399225951533,2.2511868028320605
2024-12-05,43.72485699034157,21.24406967605926,11.488396411843027,7.897666390663012,4.764325979964361,3.2762875433155028,2.7038482671760953,2.6502702068477766,2.250278533789395
2024-12-06,43.70589604188137,21.27822158045857,11.483414556961181,7.894241628280775,4.762259966589551,3.274866806381741,2.702675764138533,2.649120937524637,2.2493027177836455
2024-12-10,43.707412312578136,21.278959777058656,11.483596117662492,7.89451549996259,4.76242518171821,3.274980419990523,2.6995170967215314,2.64921284238905,2.2493807519188085
2024-12-11,43.71262529560067,21.28149771856985,11.484532057072636,7.895457078818323,4.7547527235071145,3.2753710269019187,2.69983906812294,2.6462759958477298,2.249649035558826
2024-12-12,43.73254085599727,21.291193611925102,11.48976443307986,7.873019863855399,4.739562731014496,3.2768632925589554,2.698899586826894,2.6474816445376677,2.2506739802043567
2024-12-16,43.74203083581638,21.29581380992291,11.492257716810053,7.853028270292002,4.7405912181270295,3.2775743732761446,2.6994852491760617,2.6480561491716625,2.2511623774077547
2024-12-17,43.69325129744558,21.314360963467617,11.502266663655263,7.859867704671925,4.74471993910478,3.28042890965113,2.7018363106501626,2.650145230108785,2.253122981244758
2024-12-19,43.6942951906662,21.31487019352606,11.502324274378841,7.857883541934958,4.744833297136767,3.2805072837111475,2.7019008613192974,2.6502085458053113,2.2531768115214144
2024-12-23,43.69296660795112,21.314222086765447,11.501757343029052,7.857644612614656,4.7446890242179105,3.280407535557416,2.7050765264411827,2.6501279627166046,2.25310830070661
2024-12-27,43.69296660795112,21.314222086765447,11.501757343029052,7.825066412777951,4.7446890242179105,3.280407535557416,2.7050765264411827,2.682706162553311,2.25310830070661
2025-01-02,43.69514932222111,21.310942877426065,11.50233192177322,7.8248057231775,4.744926048646413,3.2805714107276125,2.7052116605278345,2.682840179111988,2.2532208563882583
2025-01-06,43.69704751190333,21.311868660093378,11.502831602129367,7.825145645702528,4.7451321760955265,3.28071392418506,2.7009850137209495,2.6829567261343925,2.253318740035475
2025-01-10,43.69894586651371,21.31279452319925,11.503331325901287,7.821141243352972,4.745338321454453,3.2808564500250874,2.7011023540824923,2.6830732832832282,2.253416632187517
2025-01-14,43.67048785504225,21.364037896505234,11.495840025405563,7.816047891034976,4.742248020539634,3.2787198618616973,2.6993433184752518,2.6813259887258796,2.2519491424095106
2025-01-15,43.703502590614235,21.380189034185307,11.504313599753173,7.821956795812889,4.745833143401888,3.281198562571734,2.6970392051329504,2.612315460469088,2.2536516080587377
2025-01-16,43.65769383890864,21.46628526922126,11.492038097172443,7.813758046159623,4.740858697894882,3.2777593048157234,2.6907400437241895,2.6095773067008126,2.251289395402431
2025-01-17,43.62957337392771,21.517520432792743,11.483985313480984,7.808725107170285,4.737805051692552,3.275648059176248,2.6890069045104803,2.6078964454180604,2.249839311830932
2025-01-20,43.58897954987808,21.573225003272654,11.479006343029603,7.8053395741423115,4.735750939752068,3.2742278766829274,2.6878410648167117,2.6067657717897377,2.2488638766359035
2025-01-21,43.56581349305013,21.62686621967419,11.47274603561673,7.8012300996781025,4.733257589223125,3.2725040111519763,2.686425929175937,2.593476762015966,2.2476798604138373
2025-01-22,43.55637636272981,21.68716679323247,11.470260834703693,7.786543146927145,4.7322322814157465,3.2717951285591607,2.685844001523109,2.562588477943252,2.247192972965621
2025-01-23,43.526866972758796,21.73849619017036,11.464142245843716,7.78165477678987,4.729261399147374,3.2697411046746283,2.6841578361269014,2.5598972830228734,2.245782191465479
2025-01-24,43.44919544294242,21.792795580875158,11.471130532541906,7.787133538012374,4.7325910886167675,3.272043202529875,2.686047647521711,2.561699607383195,2.247363359576597
2025-01-27,43.43508115579526,21.818200860049956,11.467404184364725,7.784603920658396,4.731053726442534,3.2709802931515166,2.6851750963179066,2.560867450113658,2.246633313106054
2025-02-05,43.44072577011918,21.82103624853824,11.46889443308062,7.785615570357842,4.7186730322098684,3.2714053740245044,2.6855240487638925,2.561200248135578,2.2469252747702737
2025-02-12,43.47387041389711,21.837685382743558,11.477645033209237,7.704419470161325,4.733111173487584,3.273901408882417,2.6875730646671805,2.563154406781951,2.248639646169637
2025-02-17,43.461811965810035,21.831628213390506,11.4679605385961,7.702282477495674,4.768203455852318,3.2729933192689242,2.6846606350915456,2.5624434587099465,2.2480159357849456
2025-02-18,43.45239595669507,21.826898387344283,11.46547600295257,7.700613776658461,4.788835441122513,3.2722842246975405,2.684079002898426,2.561888304889328,2.2475289027418093
2025-02-19,43.45333737400439,21.82737127772232,11.465724408071114,7.700780614204287,4.788939193573361,3.2723551203280876,2.6819706061004633,2.5619438094464804,2.2475775965494957
2025-02-20,43.467463530338925,21.834467093088286,11.469451776905482,7.670775250257742,4.790496019994833,3.273418923543339,2.6828424824247215,2.5627766665055605,2.248308256941115
2025-02-26,43.46642730014673,21.833946576541084,11.46917835418297,7.670809105133163,4.792549019661386,3.273340887807071,2.6827785255669845,2.562715571922578,2.24825465903804
2025-02-27,43.46633309985185,21.83389925808559,11.469153498218262,7.6707924809815005,4.7927553529285465,3.2733337938337215,2.682772711458398,2.56271001801402,2.2482497866281137
2025-03-04,43.46718091720485,21.834325131568686,11.471761168573655,7.666607623132378,4.792848836341273,3.2733976407008174,2.682825039342917,2.562760004057678,2.2482936390777466
2025-03-06,43.469065074183895,21.835271576569518,11.472258431069443,7.666939944942854,4.793056590315511,3.273539531545353,2.682941330839508,2.5628710911363743,2.244056429397549
2025-03-07,43.487821338323236,21.844693176057465,11.477208542350665,7.670248117099361,4.75175936356841,3.2749520158492933,2.6843158074824056,2.5639769324296804,2.245024706839485
2025-03-10,43.491499086159294,21.846540573112204,11.478179165333874,7.666559884169306,4.752161217976817,3.2752289772448937,2.6845428190076657,2.5600737093056947,2.245214567690256
2025-03-11,43.49527178145886,21.848435663938318,11.470500288670856,7.667224924350643,4.752573446956424,3.2755130888811235,2.684775691230688,2.560295784383643,2.245409330129446
2025-03-12,43.49659237945095,21.849099023404445,11.470848554563423,7.654445483656716,4.762693788541865,3.275612539599123,2.684857206053836,2.560373519763456,2.245477504966189
2025-03-13,43.3723367177704,21.7866832315513,11.673793654636293,7.632579214683914,4.798826047685245,3.26625517661385,2.6774036905227803,2.553059362758416,2.2390629037777945
2025-03-17,43.34421702631679,21.772558218775178,11.66622515589947,7.627630766231418,4.795714813243841,3.264137557533909,2.675667842944076,2.5514041316370055,2.3024444874183176
2025-03-18,43.34421702631679,21.772558218775178,11.66622515589947,7.626117990615505,4.795714813243841,3.264137557533909,2.6771806185599885,2.5514041316370055,2.3024444874183176
2025-03-19,43.34421702631679,21.772558218775178,11.66622515589947,7.626117990615505,4.795714813243841,3.264137557533909,2.67934172658272,2.5492430236142742,2.3024444874183176
2025-03-20,43.34421702631679,21.772558218775178,11.664280158679011,7.62309243938368,4.795714813243841,3.264137557533909,2.6843122750350035,2.5492430236142742,2.3024444874183176
2025-03-24,43.34824527666426,21.77458167937101,11.656070565368596,7.62380090124721,4.79616050914489,3.264440914340247,2.684561745035766,2.549479940781088,2.3026584680469404
2025-03-25,43.34974435165459,21.775334690954576,11.656257518845694,7.624064548580324,4.758934434162318,3.2645538056856958,2.682060922586983,2.549568107247647,2.3394816202821747
2025-03-26,43.34974435165459,21.775334690954576,11.656041380484618,7.624064548580324,4.76325720138383,3.2645538056856958,2.682060922586983,2.545461478387211,2.3394816202821747
2025-03-27,43.34974435165459,21.775334690954576,11.656041380484618,7.623632271858173,4.76325720138383,3.2645538056856958,2.6824931993091345,2.545461478387211,2.3394816202821747
2025-03-28,43.34974435165459,21.775334690954576,11.65582524212354,7.623632271858173,4.763473339744905,3.2645538056856958,2.6824931993091345,2.545461478387211,2.3394816202821747
2025-03-31,43.44627773834085,21.823825099269158,11.68178101884319,7.640608958873514,4.551395861728607,3.27182347796625,2.688466709814561,2.5511298397781066,2.344691295385771
2025-04-02,43.44656007972453,21.823966924283788,11.681856934442601,7.640658612381662,4.557274208643836,3.271844740343973,2.681985548874386,2.551146418632877,2.3447065326723493
2025-04-03,43.44373683101191,21.829046967084274,11.68109782284687,7.640162106339495,4.556978067395392,3.2716321290018064,2.6818112678211974,2.5509806397811357,2.344554168717926
2025-04-07,43.440913949196705,21.834126349703958,11.680122216976654,7.639665664821144,4.556898557557611,3.2714195452897075,2.6816370094168347,2.550814882473311,2.344401824564075
2025-04-08,43.426899070121635,21.859560695477835,11.676137460583954,7.6372009609111,4.555428413943316,3.2703641220685324,2.6807718614493177,2.5499919402543103,2.343645475190002
2025-04-09,43.388099687629364,21.915745821696035,11.665489188271794,7.630161241027694,4.551358406338966,3.2674422438967508,2.675131805351379,2.547713672296877,2.3588579334911395
2025-04-10,43.18509338005567,22.136181522941307,11.610692824357564,7.594460879156935,4.659253748520793,3.2521543794841747,2.67854876064507,2.5357933082087616,2.34782119662973
2025-04-11,43.177655858731676,22.196953237645943,11.599866687217903,7.593152928651055,4.62228421454075,3.2515942795595687,2.678087449531318,2.532988499291438,2.347416844830345
2025-04-14,43.14523961522085,22.28784791550727,11.569215812059486,7.576911443220134,4.618813968467989,3.249153098586023,2.6760768370239756,2.531086821899043,2.3456544880152275
2025-04-15,43.11379877183937,22.400583465216258,11.56057011926027,7.571389988521397,4.559558033232848,3.246785372398705,2.6741267235593145,2.5292423657073067,2.343945160264531
2025-04-16,43.06723195540169,22.483753690026536,11.54786892431464,7.563212200021724,4.554633296651547,3.2432785494613627,2.6549189609070636,2.5436889365015425,2.341413486713897
2025-04-17,43.03950636461016,22.53365668186755,11.540434699411556,7.5583431959783605,4.551701139341803,3.2411906090527838,2.6532097914677317,2.54205137412866,2.33990614414139
2025-04-22,43.01181644891514,22.583495462487125,11.53301004028086,7.553480456984152,4.548772754900086,3.23910535524072,2.651502821252401,2.5404159188414703,2.3384007410980407
