date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,EFG BANK AG,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-05-20,41.38266021828666,21.921073571846588,11.088322519686894,6.518570461418821,6.248887683307331,2.675691941765107,3.0485817931421746,4.589340895327684,0.000979140329250141,2.5258917748894887
2024-05-21,41.243150091775256,21.972116206844227,10.96689439115325,6.575412247760176,6.231530233764783,2.8025452701790012,3.09845703427362,4.616101330526214,0.0009806881256525265,2.492812505597824
2024-05-22,41.65560864201415,21.351263621178088,10.971888785627977,6.580292486493815,6.215251301563672,2.8343125772102673,3.102842268407114,4.604262458909837,0.0009804306977965094,2.6832974278972785
2024-05-23,41.72829550199719,21.35835300460691,10.964658541079013,6.585760853871918,6.209694589119579,2.7715765538356965,3.1447151765657084,4.577543614819822,0.0009805027289009826,2.658421661375265
2024-05-24,41.817184565363604,21.357250905714555,10.984990507839509,6.591523517682657,6.229051320623613,2.728774089209816,3.1778790829483228,4.464686464056368,0.000981638848892806,2.6476779077126666
2024-05-27,41.81472099326917,21.43544608005597,10.985664755980068,6.598946053162296,6.228376190564091,2.682353678596633,3.181517437226279,4.425148055159859,0.0009816533851630075,2.6468451026004756
2024-05-28,41.81701532492547,21.47358594164573,10.99173432577916,6.577356792888628,6.2342658678804845,2.6529674494725137,3.129457207446152,4.460454829731428,0.0009821292229563073,2.6621801310074766
2024-05-29,41.87349247370061,21.428600795016404,11.087231329821403,6.549950208759005,6.217073035011116,2.6247263177515285,3.119207288535465,4.455350593120717,0.000979837556831614,2.643388120726921
2024-05-30,41.859855716760705,21.466026860580616,11.084933617996855,6.536560626674712,6.221365278762778,2.5791252508857196,3.1449541560561483,4.458951067042178,0.0009797093565979053,2.647247715883698
2024-05-31,26.76340949938793,13.647746657026035,7.147240473838315,4.113105415998498,3.960432711732876,1.6567848439762758,2.0030237231158052,2.834649774444086,0.0006237912157493144,1.6773484542447912
2024-06-03,41.98207815883683,21.473382270775073,11.197834113710673,6.464890101476954,6.2119709962098675,2.426703627421306,3.1453689572793055,4.447460893418343,0.0009780092714435642,2.6493328716002096
2024-06-04,42.2485509271772,21.397463721231578,11.056556909350123,6.443188443862185,6.201044909399732,2.4302427454520927,3.158691910468894,4.438681023466122,0.0009760670216009979,2.6246033425704747
2024-06-05,42.09521872018292,21.693994757210692,10.962563070477437,6.456539443269838,6.177724318277633,2.426229950803683,3.143971807003104,4.42693263771587,0.0009724615426313242,2.615852833516195
2024-06-06,42.058538573734616,21.690703618137988,10.966241286800841,6.418916629823985,6.174636576870101,2.467198171161866,3.159447551603032,4.425478036937927,0.0009726835857394705,2.637866871343901
2024-06-07,42.04742710040315,21.636858206419614,10.985055157582533,6.418599190110841,6.170826598492234,2.5006371794062088,3.1603481224732715,4.437541275684046,0.0009727622038824172,2.641734407224217
2024-06-11,41.97613631702425,21.687019653728214,10.986048412497343,6.420941595215181,6.1569992210455045,2.511127253268375,3.1807573868462016,4.437909753176431,0.0009727777196246503,2.642087629478875
2024-06-12,41.8328405689363,21.708148839418566,10.978278249428842,6.416669943330522,6.153591492330582,2.530991025410649,3.2099844773103943,4.437061880985123,0.0009725741933631716,2.7314609486556645
2024-06-13,41.90754755440202,21.67769240600985,10.94870816109687,6.4198609227550385,6.1535973407818085,2.508181499463431,3.2130389329163394,4.437808331918878,0.0009726898305983736,2.7325921608251686
2024-06-14,41.96901713317498,21.690806067164768,10.937916688351889,6.412403181507253,6.153052209144655,2.505912553119856,3.2120012185339406,4.443792379588906,0.0009725291135384713,2.674126040300213
2024-06-17,41.96688743962266,21.701620336855605,10.935076337602736,6.452636850510593,6.153543327148996,2.4834382151144356,3.2019530997746335,4.427739368310292,0.0009726504380512864,2.6761323746219987
2024-06-18,42.00188713614869,21.560236213272795,10.942756335958007,6.493800199442227,6.152372132983244,2.5043812267057617,3.2249792622895646,4.432585441989331,0.0009727330134011264,2.686029318196988
2024-06-19,42.08065968468359,21.60518715545856,10.960367124702564,6.416944554936445,6.160694588460651,2.4942100424070794,3.208614520255817,4.432712774388426,0.0009741692534523721,2.639635385453415
2024-06-20,42.049468866438644,21.61065421247604,10.960531737483313,6.426841962309049,6.168030364423823,2.508749201773087,3.201399353040183,4.437314424499075,0.0009749094826798357,2.6360349680741093
2024-06-21,42.06347372076454,21.607834207428176,10.963186819814029,6.425094382275717,6.167675566125973,2.516708266483201,3.1756174167550646,4.440287776204268,0.0009748570537935981,2.639146987095232
2024-06-24,42.01094949622134,21.712759718185165,10.97378373191225,6.423628244191222,6.183355287587553,2.522380013133486,3.1126113356982392,4.440329743294521,0.0009755055066415833,2.6192269242695803
2024-06-25,41.99931429634846,21.63813748408817,10.999975987713203,6.4251049063981425,6.183763596000049,2.5412155427921688,3.1161633110820732,4.447544343867552,0.000976785498797836,2.647803746211384
2024-06-26,42.009270984712145,21.682789182875723,10.99618769898225,6.4257046629916745,6.176356693204851,2.534359361668985,3.1087438700596097,4.446210863919981,0.0009764573188952692,2.6194002242658887
2024-06-27,41.875295936097615,21.72709002093908,11.006168687042173,6.440911959468841,6.181444389975752,2.5442479306840045,3.1231055133094907,4.447735903056728,0.0009770969972935984,2.6530225624290265
2024-06-28,41.9271579547546,21.68896311140463,11.003254187287387,6.432938910048976,6.180046983419777,2.5512448117656974,3.1258571152603727,4.4464972424870455,0.0009768249035559359,2.643062858667966
2024-07-02,41.94323781351986,21.675127036492515,11.003073404888793,6.419345192673491,6.182065240607121,2.5438799372831165,3.129385012525729,4.451704080060429,0.0009767379739382214,2.6512055439750126
2024-07-03,41.9565663119446,21.761737552675683,10.95907272507151,6.419503763598035,6.190028416301507,2.5061874960589834,3.1119731084583924,4.4472360353349565,0.0009772244086168674,2.6467173661477177
2024-07-04,41.82263896117231,21.78134876726166,10.959662091844594,6.52692840209356,6.1902345196727335,2.5024493015233724,3.1133559744596466,4.447420399853713,0.000977269737688924,2.654984312380719
2024-07-05,41.78107808977424,21.806687047935817,10.955528416715946,6.532718804808474,6.183919695437259,2.5048715425934893,3.1271902657405404,4.455287087083734,0.0009769413890480686,2.651742108521443
2024-07-08,41.76636280000964,21.70775560313655,10.777220011321162,6.824327936464061,6.185988335148751,2.500844056044616,3.1276640113124254,4.446747736358582,0.0009771219275836638,2.662112388276633
2024-07-09,41.679690201448594,21.551187144911964,10.761620119276294,7.077528642111441,6.189584368147168,2.5088191254290892,3.1190421979971297,4.448639036456357,0.0009771945047849545,2.6629119697171784
2024-07-10,41.77810502796206,21.314047987527015,10.76976319730654,7.250487294854873,6.174112763006217,2.506433460538121,3.118984194799938,4.4373176935403205,0.0009746735203538315,2.6497737069445546
2024-07-11,41.67255091881121,21.07304974848847,10.737530310391383,7.558554861605164,6.164133063996931,2.5075669008834964,3.0435706178158726,4.588967242891162,0.0009730325832394525,2.653103302533069
2024-07-12,39.31074991950546,22.62659148862582,10.634713650729918,8.688055333899198,6.082107120941794,2.4818510148988997,3.001728159502227,4.547683636687083,0.0009621694064125034,2.6255575058031857
2024-07-15,38.68455687856909,23.373799903319487,10.554776231161231,8.786146641263384,6.036102049456531,2.467593644602915,2.9791379472724646,4.510105626527067,0.0009549319993341756,2.606826145828493
2024-07-16,41.783460437985944,21.646268422082194,10.895882143743615,6.96817454702755,6.128117715155669,2.4845052981229907,3.035651495018692,4.416860364708513,0.0009700490319538327,2.6401095271228763
2024-07-17,42.142568319382264,21.59128059505902,10.969394392826908,6.4435124133863315,6.1755095550634245,2.5225996445719554,3.054983596823985,4.447233469359013,0.0009770068814416825,2.651941006645662
2024-07-18,42.13956777724677,21.557469184585088,10.959976755579412,6.439955407536512,6.175845691001578,2.553250705468752,3.076069420486579,4.446583999574792,0.0009768642002775736,2.650304194320245
2024-07-19,42.08403940616001,21.60830595617815,10.969224577415103,6.445031651585496,6.175381275865956,2.5445103321258125,3.080011837024248,4.447687492893744,0.000977142220908711,2.644830328530577
2024-07-22,52.05102117232745,17.88315100111575,9.09038769538631,5.331106015834978,5.114710941193958,2.115033967828623,2.5613019066880076,3.6836958871005345,0.0008092957938310109,2.168782116730562
2024-07-23,51.87133593428882,17.940926961994812,9.118350903558369,5.331684660261285,5.114461436747296,2.136225762782671,2.6076894352436693,3.6849970631554028,0.0008095037202551258,2.1935183382474186
2024-07-24,51.8961032000672,17.92319071326874,9.095005995024916,5.329981405954345,5.114735971108444,2.1142015108116508,2.638514817828978,3.6872819994622774,0.0008096686010094194,2.2001747178724385
2024-07-25,51.82347427842365,17.94854532600215,9.074191497826096,5.336946244957316,5.122316675487057,2.125522521935746,2.6923095688835086,3.692352949903234,0.0008107821012380203,2.183530154479997
2024-07-26,51.82378678625409,17.934286988858528,9.04178709071713,5.331806820413248,5.123342645903684,2.189174832740953,2.704349605591589,3.6982212664286385,0.0008101974359201653,2.1524337656562205
2024-07-29,51.81043209706171,17.93253347364521,9.042141577399782,5.326863087321211,5.122524759289127,2.249916331459018,2.699870013396126,3.6898456747163633,0.0008101346221149239,2.125062851089333
2024-07-30,51.79755534545593,17.896454745080987,9.049583413721273,5.328787464821001,5.123963551526069,2.27899573965266,2.708801467302213,3.6907709484073554,0.0008103378828045204,2.124276986149692
2024-07-31,39.79337894406241,13.777745987616719,6.961560119305313,4.112006130822507,3.946191491044108,1.7810675192832466,2.094388574681526,2.855902414308489,0.0006237912157493144,1.6278922061247554
2024-08-01,51.7148455158257,17.91032517161851,9.044556202468373,5.3381885083002745,5.127164453856141,2.3296831313018433,2.7384291722527108,3.690176514928936,0.0008104286153105775,2.105820900832199
2024-08-02,51.774560530765726,17.8813342302331,9.032882053829908,5.336008785743336,5.1227655664172,2.303352546624132,2.7521843701100996,3.687957938061035,0.0008099455898717426,2.10814403262559
2024-08-05,51.741771190492145,17.867243826930466,9.016994100999717,5.32574966390827,5.116194481384897,2.3782087721238527,2.7754092598672924,3.6817715571528837,0.0008085175404391793,2.09584862960004
2024-08-06,51.721720748944286,17.85145372354399,9.009592247360446,5.333888714006832,5.112858041341667,2.4256364750848523,2.7746558099629732,3.6796385805902685,0.0008080220399027777,2.089747637124778
2024-08-07,51.70610689508841,17.846331435321865,9.015946685658092,5.3328822535623175,5.111314236263766,2.42721959859085,2.772567612145797,3.6976695176325833,0.0008078067904056631,2.0891539589459125
2024-08-08,51.755805132074904,17.82085099884845,9.014144986763322,5.326575077253653,5.112667132651797,2.4205387809470924,2.7785174985153147,3.6804284865851336,0.0008080039686827493,2.0896639023916537
2024-08-09,51.78629422678639,17.779965909194978,9.02779597496201,5.326408918949163,5.113883660110129,2.4161080725879183,2.7756729635320063,3.6811870815243104,0.0008081705111719489,2.0918750218419255
2024-08-12,53.592925131378934,17.115797253493195,8.684008067550181,5.126091539014661,4.920355213704231,2.3302082338426855,2.6777346113172475,3.5410335123041468,0.0007776138492219367,2.0110688235454948
2024-08-13,53.55738009444764,17.14021083162582,8.704104286112349,5.160962929193872,4.920707601911696,2.264502037743072,2.684384054793451,3.5546851996934663,0.0007777685395411832,2.0122851959391
2024-08-14,53.584002424983545,17.094285420760635,8.703293898965441,5.138809547109488,4.9200810580245875,2.3082458508879697,2.684408950166429,3.5540605933226845,0.0007775996325846801,2.0120346561466307
2024-08-15,53.56099482510698,17.09553368435128,8.70118566150657,5.135644498668016,4.924435842330314,2.3431207536932295,2.67651486934545,3.5541089315074936,0.000777561849219608,2.007683371641444
2024-08-16,53.504667707808906,17.09096217075274,8.705061801089549,5.1352662476792235,4.928789765648697,2.3829454607929748,2.684066978760745,3.555322844172805,0.000777746064219128,2.0121392772301383
2024-08-19,52.76493888263959,17.790981253287523,8.708038060943133,5.149345404883335,4.933378867846504,2.3909230249216704,2.6920003523406146,3.5564799903206863,0.0007779889239533096,2.0131361738929883
2024-08-20,53.408002565834245,17.15741284643647,8.71012591985071,5.12967890323524,4.936560995164082,2.4485514317542036,2.6379462726314302,3.5615508199777794,0.000778038788714196,2.0093922063271212
2024-08-21,53.41451403431956,17.177448027310728,8.712024353632696,5.135302257120584,4.940441211194279,2.414511640984917,2.638340348122972,3.5567062920034727,0.000778027276515395,2.009933808034274
2024-08-22,42.53615322165632,13.813174939599923,6.966549313672868,4.11965189330181,3.8961813403398713,1.923079031011133,2.079930592152654,2.871730350633483,0.0006133742071317077,1.6023767009538767
2024-08-23,53.49211936807939,17.205446274213955,8.696438738719364,5.13978158068709,4.86255632822577,2.4245959937693735,2.5898524483021697,3.5783548576025717,0.000765727325922768,2.010088683074387
2024-08-26,53.41624403687075,17.135230246643207,8.699834739579916,5.155163152973918,4.874812594452218,2.5283570626870846,2.5889325225738973,3.592520325149583,0.000765584024099798,2.0081397350453245
2024-08-27,53.44933234634939,17.131015483983763,8.700308656611766,5.145735498594429,4.875051421161022,2.508609330805458,2.5943562008365233,3.5850871420286423,0.0007655602985088385,2.0097383593305045
2024-08-28,53.51563313613753,17.12127241867037,8.668833524294977,5.148490774932006,4.898112021437466,2.4510953860613176,2.617386612673491,3.574771556787932,0.000765679435847087,2.0036388895690695
2024-08-29,53.441103909792034,17.066966864600232,8.675735916385543,5.161041045121206,4.905653855395982,2.5065249637063856,2.626853285182364,3.611150894372306,0.0007663007975806824,2.0042029646463733
2024-08-30,53.34763686528782,17.075451518153475,8.716730146199154,5.170097857455446,4.908644939898461,2.5507907583735867,2.631045296524014,3.5945958503816753,0.0007667104103031226,2.004240057316063
2024-09-02,53.43552276598216,17.08480742567272,8.693680368481397,5.133199264198559,4.906725871977462,2.5330934873010658,2.6310677611139606,3.578545046466255,0.000766260395598535,2.002591748410821
2024-09-03,53.528430922919746,17.369662264542963,8.67265609686628,5.161543133409354,4.915296171930468,2.363695067902011,2.6474455742016034,3.3348863037040926,0.0007679467838139291,2.005616517739668
2024-09-04,53.48497618692375,17.064518833788195,8.640145532454053,5.165364594574869,4.9084324650105104,2.5123994517477164,2.63931412305857,3.5828847668948227,0.0007670163598270274,2.001197029187693
2024-09-05,53.45378809490499,17.150960061954464,8.73938593978505,5.146547810296584,4.8986206292955226,2.4603410923098807,2.6658316141097984,3.4831262699306276,0.0007645929982839651,2.0006338944147863
2024-09-09,53.79481447429919,16.804842395669795,8.507707208442081,5.170492956970587,4.912944770104728,2.558042159378798,2.6745273962380027,3.5361030989008517,0.0007658798539909664,2.039759660141973
2024-09-10,53.92897182037007,16.725608749915256,8.466810920991412,5.147567890849427,4.911233810929065,2.6223524920235417,2.677527192415218,3.5233680500567606,0.0007647701329333536,1.995794302316313
2024-09-11,53.86844664957295,16.82389043852688,8.371222387841968,5.150929206649197,4.894511026952906,2.732594721559152,2.658099432808196,3.5101426139930587,0.0007631426728670344,1.9894003794228228
2024-09-12,53.94622145869066,16.59772969846442,8.389554013097984,5.141068748555899,4.904272880562794,2.7746364408509523,2.699926366249262,3.548114537515813,0.0007645081335097627,1.9977113478787136
2024-09-13,53.874728095134515,16.617500995558576,8.314055075401765,5.1451707748105635,4.9294194329701195,2.886735676519964,2.6981823630600994,3.5397253957338637,0.0007660233137136893,1.9937161674968211
2024-09-16,53.92335755158237,16.62751029993419,8.316062015154717,5.133257290151295,4.95004059019397,2.8508992761096823,2.683349618887347,3.5194317257962933,0.000766148061077396,1.995325484129055
2024-09-17,53.935531226637,16.670634086965272,8.309469462721761,5.127609204453393,4.948844007997966,2.8240363316317185,2.664729702888264,3.5244234615873706,0.000766043906674174,1.9939564712105764
2024-09-19,53.90724132103961,16.666728740788063,8.309171188653956,5.172119918860534,4.9471528554516215,2.8227452469391494,2.663511449535537,3.517522223798165,0.0007656936889554197,1.9930413612444107
2024-09-20,53.92998275723894,16.564574571580305,8.366774722179972,5.1870362028373,4.949264341743087,2.8240483805643044,2.6647410721288756,3.5191698035862973,0.0007660471750497561,1.9936421009658711
2024-09-23,53.958428123304245,16.59509634381612,8.35915440186434,5.189288771948389,4.948675426862375,2.72124952832426,2.710094741261738,3.520189226968911,0.0007662643637659459,1.997057171285858
2024-09-24,54.003886781218725,16.599095196048257,8.361026684168436,5.20580265976469,4.948684910241526,2.596816187463729,2.7641423693299148,3.521992219846172,0.0007665441847752842,1.9977864477337788
2024-09-25,54.11057830364945,16.57045537153049,8.35849680512893,5.175349431214147,4.946764645170976,2.5303485488228876,2.783893836127109,3.5202444722221076,0.0007663929681278433,2.003102193165779
2024-09-26,54.29124413412272,16.661625339050467,8.333215058058443,5.187526971151205,4.950659035852674,2.287967835351188,2.765553673360572,3.5249817380637443,0.0007671295804889296,1.9964590854084994
2024-09-27,54.29229607370824,16.709537438420316,8.294859486407226,5.187807150654903,4.964998358263685,2.262102455681978,2.7707935578531933,3.5199530022877616,0.0007665330991593328,1.9968859436235307
2024-09-30,43.238674543844,13.314310242931507,6.632926030299647,4.15451907521532,3.9359942396844314,1.8377316217935196,2.214846697896415,2.816625702806878,0.0006132904440267793,1.6067843097485917
2024-10-02,53.87714708430145,17.030981351736475,8.201486630210209,5.201455535939182,4.918477225169335,2.3360334909826816,2.6772915103158357,3.524729142640818,0.0007678484778499268,2.2316301802261624
2024-10-03,53.94401314322885,17.05238277745869,8.121811272159562,5.237977867017402,4.909643507234122,2.5621843338952766,2.6872298534405736,3.5189988738874933,0.0007671425111282384,1.9649912291669007
2024-10-04,54.09413854532745,16.892160563293164,8.12470024448025,5.225222248987368,4.882735879009461,2.5710767133092163,2.6965562188831913,3.5664772526773065,0.0007698049746298958,1.9461625290579587
2024-10-07,53.92282375630232,17.032158356632863,8.149174494001029,5.233168242827209,4.879029452669985,2.571627044175683,2.697133408242316,3.5594540566365644,0.0007699697489582951,1.9546612187630807
2024-10-08,53.77066482156284,17.212612702770013,8.143951295453968,5.248654030392968,4.869757040958777,2.56894856526362,2.6943242081394634,3.561215240463437,0.0007691677867374585,1.9291029272081717
2024-10-09,53.92332283027819,17.025581870584062,8.221725153288986,5.232350734084398,4.873269464583368,2.5693739932357516,2.6947703988104763,3.543581361471574,0.0007692951639439019,1.9152548984992572
2024-10-10,54.160196729984946,16.987531198155146,8.248691147362813,5.258716531697191,4.881397597279574,2.4309828876337773,2.567488102038725,3.5337695647717813,0.0007707497613351866,1.9304554913147056
2024-10-14,54.02862305128383,17.00534436168245,8.253097605832707,5.325547519799563,4.8766065350594365,2.4643394897848148,2.5656530383507374,3.551208792370977,0.00077002639629145,1.9288095794391895
