date,CITIBANK N.A.,CNI SECURITIES GROUP LTD,KGI ASIA LTD,SINOMAX SECURITIES LTD,GRAND CHINA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA VERED SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-16,29.426873714012984,0.0,2.0055739741934766,0.0,2.1864952426127737,0.7811679826180786,0.0,0.1845707765129598,0.4039671279050674,34.98864881785534
2024-05-17,29.427622681462335,0.0,2.055553148217338,0.0,2.1864952426127737,0.7932666875690999,0.0,0.18500287311835342,0.4039671279050674,35.05190776088497
2024-05-20,29.369895695552277,0.0,1.9385125810363877,0.0,2.2368200939209504,0.7956000092382254,0.0,0.1835625511003747,0.40684777194102484,34.931238702789244
2024-05-21,29.36920434098365,0.0,1.9509857697120832,0.0,2.1913923374739017,0.7905876886156595,0.0,0.1790399399639215,0.4039671279050674,34.88517720465428
2024-05-22,29.386545818080112,0.0,1.7799331268569307,0.0,2.529551140854945,0.7887728828730062,0.0,0.1853485504026683,0.4039671279050674,35.07411864697273
2024-05-23,29.383636367603792,0.0,1.6390120206178929,0.0,2.398337805017084,0.7924601072390317,0.0,0.18845964596150233,0.4039671279050674,34.805873074344376
2024-05-24,29.387352398410183,0.0,1.6957030952455352,0.0,2.1723512803962226,0.797325515015764,0.0,0.19252135405220233,0.4039671279050674,34.64922077102497
2024-05-27,29.448781841531925,0.0,1.7752376770783203,0.0,2.2985522956115183,0.7941280001358513,0.0,0.1944801919966534,0.42701228019272686,34.93819228654699
2024-05-28,29.438382716562117,0.0,1.7540361369736732,0.0,2.1156313993282208,0.7940242969505567,0.0,0.19782173907836403,0.4298929242286843,34.72978921312162
2024-05-29,29.454312678080964,0.0,1.7388263364638181,0.0,2.098491567314274,0.7921230718868247,0.0,0.18183416467880023,0.4287118601739418,34.694299678598625
2024-05-30,29.455753000098944,0.0,1.745797495030835,0.0,2.098491567314274,0.7912588786760375,0.0,0.18137326163304704,0.4287118601739418,34.70138606292708
2024-05-31,29.467217963362053,0.0,1.7519332668274243,0.0,2.2538447001734587,0.7892712342912269,0.0,0.1732210390112875,0.42870609888586986,34.86419430255132
2024-06-03,29.4760903469928,0.0,1.7663940998879308,0.0,2.2612479553458695,0.7805140764219163,0.0,0.17402761934135558,0.42870609888586986,34.88698019687575
2024-06-04,29.476349604956038,0.0,1.7759002252065903,0.0,2.2295608709503374,0.7813782696327036,0.0,0.1688424600766322,0.42870609888586986,34.860737529708175
2024-06-05,29.47692573376323,0.0,1.7759002252065903,0.0,2.2295608709503374,0.789945304995641,0.0,0.17074368514036412,0.42870609888586986,34.871781918942034
2024-06-06,29.481505957780403,0.0,1.7656429431491145,0.0,2.276630594497882,0.789945304995641,0.0,0.169937104810296,0.42870609888586986,34.9123680041192
2024-06-07,29.484789891981393,0.0,1.8186755998510908,0.0,2.4176957329387174,0.789945304995641,0.0,0.16962023396634068,0.42870609888586986,35.10943286261906
2024-06-11,29.579479003406917,0.0,1.7996345427734122,0.0,2.4168315397279305,0.7804391796769814,0.0,0.16645152552678752,0.42870609888586986,35.1715418899979
2024-06-12,29.547049577043317,0.0,1.8137496985496036,0.0,2.245836509753497,0.7787107932554069,0.0,0.16887126651699175,0.42870609888586986,34.98292394400468
2024-06-13,29.555115380344,0.0,1.8030625091762016,0.0,2.425271826753286,0.7735832468714028,0.0,0.1670357201372797,0.42870609888586986,35.15277478216804
2024-06-14,29.554568057977164,0.0,1.8558935207956608,0.0,2.367658946034137,0.7593240588934135,0.0,0.16775588114626905,0.434179322554189,35.139379787400834
2024-06-17,29.563037151442884,0.0,1.8734654494150011,0.0,2.3480705665896267,0.7590359944898176,0.0,0.16899455808173075,0.434179322554189,35.14678304257325
2024-06-18,29.620624590313906,0.0,1.8560663594378184,0.0,2.3480705665896267,0.7622911222504495,0.0,0.16910978384316902,0.434179322554189,35.190341744989155
2024-06-19,29.620624590313906,0.0,1.8560663594378184,0.0,2.3480705665896267,0.7674480512036206,0.0,0.17340194345674562,0.434179322554189,35.1997908335559
2024-06-20,29.588436849984923,0.0,1.8782473185146906,0.0,2.3648935277596177,0.7661517613874397,0.0,0.17828175445365751,0.434179322554189,35.210190534654515
2024-06-21,29.593910073653245,0.0,1.8532433282825802,0.0,2.237713093572097,0.7659213098645632,0.0,0.1778496578482639,0.434179322554189,35.062816785774935
2024-06-24,29.596387427524167,0.0,1.849469684595476,0.0,2.2801449802217504,0.7662093742681589,0.0,0.17056162843729158,0.44282125466206135,35.1055943497089
2024-06-25,29.649432157005297,0.0,1.8378894955709268,0.0,2.2801449802217504,0.7819376907044866,0.0,0.1683147260892448,0.434179322554189,35.151898372145894
2024-06-26,29.652399220362334,0.0,1.8378894955709268,0.0,2.2801449802217504,0.7865467211620184,0.0,0.16408017935638736,0.434179322554189,35.155239919227604
2024-06-27,29.618172560184703,0.0,1.8380623342130844,0.0,2.3377002480601794,0.7865467211620184,0.0,0.16701843627306395,0.434179322554189,35.181679622447234
2024-06-28,29.607024467765548,0.0,1.9545555790272031,0.0,2.1614336394999443,0.7848183347404438,0.0,0.19746684373313406,0.43432335475598693,35.13962221952226
2024-07-02,29.60549772642649,0.0,1.9216010112558504,0.0,2.288614073687465,0.8009787477821652,0.0,0.18810475061627238,0.44296528686385916,35.2477615966321
2024-07-03,29.614773400222273,0.0,1.8942348929142545,0.0,2.3228937377153582,0.8083243900738566,0.0,0.18234346254435752,0.43749206319554,35.26006194666564
2024-07-04,29.62825481431055,0.0,1.9286585891439458,0.0,2.2017338495629883,0.8074601968630694,0.0,0.18487842929600004,0.43749206319554,35.188477942372096
2024-07-05,29.62857168515451,0.0,1.8560663594378184,0.0,2.331910153547905,0.8074601968630694,0.0,0.17586201346345326,0.43749206319554,35.237362471662294
2024-07-08,29.626785685852212,0.0,1.8746465134697439,0.0,2.3447290195079162,0.8074601968630694,0.0,0.17494020737194688,0.46629850355511443,35.29486012662
2024-07-09,29.618691076111176,0.0,1.931971329785297,0.0,2.428843825357873,0.807690648385946,0.0,0.18470559065384262,0.48070172373490166,35.452604194029036
2024-07-10,29.6223062843763,0.0,1.8906917007500266,0.0,2.399000353145354,0.807690648385946,0.0,0.17753278700430858,0.48070172373490166,35.377923497396836
2024-07-11,29.695841242291564,0.0,1.8586301326298207,0.0,2.4151031533063563,0.807690648385946,0.0,0.1794340120680405,0.48070172373490166,35.437400912416635
2024-07-12,29.700191014785865,0.0,1.8933130868227481,0.0,2.491440220259228,0.8075754226245078,0.0,0.19289007648880488,0.48070172373490166,35.56611154471606
2024-07-15,29.700191014785865,0.0,1.9130166920286968,0.0,2.309613968709595,0.8075754226245078,0.0,0.18416172505985384,0.48070172373490166,35.39526054694342
2024-07-16,29.702121046289953,0.0,1.7133880603368468,0.0,2.39925961110859,0.807690648385946,0.0,0.18393127353697725,0.4806988430908657,35.28708948274918
2024-07-17,29.702121046289953,0.0,1.6847256521790699,0.0,2.2534702164487843,0.807690648385946,0.0,0.17984075900591767,0.4806930818027937,35.108541404112465
2024-07-18,29.704079884234407,0.0,1.67118662521007,0.0,2.3407537307382946,0.807690648385946,0.0,0.17860208207045597,0.4806930818027937,35.18300605244197
2024-07-19,29.714824686488527,0.0,1.67320307603524,0.0,2.4283253094314006,0.808088177262908,0.0,0.17471321262191344,0.4806930818027937,35.27984754364278
2024-07-22,29.720384329477923,0.0,1.6092527784369852,0.0,2.472975291988741,0.9835193990527161,0.0,0.17482843838335174,0.4806930818027937,35.44165331914251
2024-07-23,29.727845197531057,0.0,1.6055079411902404,0.0,2.4522346549298475,0.9835193990527161,0.0,0.17831401766686023,0.4806930818027937,35.42811429217351
2024-07-24,29.727931616852132,0.0,1.7022975807984102,0.0,2.2590874723189014,0.9812148838239502,0.0,0.19257320564484956,0.4806930818027937,35.343797841241035
2024-07-25,29.725886359586607,0.0,1.7180835101154572,0.0,2.3538318546615415,0.9812148838239502,0.0,0.19038391617752193,0.4806930818027937,35.45009360616787
2024-07-26,29.73418261441016,0.0,1.670840947925755,0.0,2.447193527866922,0.9812148838239502,0.0,0.18695652590353973,0.48357372583875113,35.50396222576908
2024-07-29,29.750429446772962,0.0,1.7524495934644293,0.0,2.303967906399118,0.9812436902643097,0.0,0.18828162216008018,0.48357372583875113,35.45994598489965
2024-07-30,29.750400640332604,0.0,1.7086638041178763,0.0,2.379440780141203,0.9800914326499268,0.0,0.17972668550209378,0.48357372583875113,35.481897068582455
2024-07-31,29.752215446075255,0.0,2.3648745155089803,0.0,2.460098813148011,0.9801490455306459,0.0,0.17287075269651506,0.48357372583875113,36.21378229879816
2024-08-01,29.757054928055666,0.0,2.6316221532386392,0.0,2.1374666811207783,0.9801490455306459,0.0,0.18839742405032564,0.48357372583875113,36.17826395783481
2024-08-02,29.759273023963353,0.0,2.552433248690169,0.0,2.2979185539236076,0.9801490455306459,0.0,0.16592840056985764,0.48357372583875113,36.239275998516376
2024-08-05,29.765063118475627,0.0,2.553815957827429,0.0,2.3742556208764793,0.977556465898284,0.0,0.16212595044239383,0.4821334038207724,36.31495051734098
2024-08-06,29.7313497890652,0.0,2.622375285883216,0.0,2.195943755050714,0.9773836272561266,0.0,0.1593616844254891,0.4821334038207724,36.16854754550152
2024-08-07,29.74362133265838,0.0,2.6021243583104354,0.0,2.195943755050714,0.9696058883590417,0.0,0.16362503759870609,0.4763721157488576,36.15129248772613
2024-08-08,29.741403236750692,0.0,2.597918618017937,0.0,2.398942740264635,0.9696635012397608,0.0,0.1623575542228848,0.4763721157488576,36.34665776624477
2024-08-09,29.740078140494152,0.0,2.6439801161528966,0.0,2.2917827821270182,0.970527694450548,0.0,0.17615583915512092,0.4763721157488576,36.29889668812859
2024-08-12,29.73552672291734,0.0,2.732703952460386,0.0,2.3135604510388563,0.9791696265584203,0.0,0.1892339630783677,0.4763721157488576,36.426566831802226
2024-08-13,29.728267499946725,0.0,2.742498142182641,0.0,2.3129843222316646,0.9791696265584203,0.0,0.1861804804002528,0.4763721157488576,36.425472187068564
2024-08-14,29.679865190468146,0.0,2.6988563850378857,0.0,2.327819639016846,0.9725441452757182,0.0,0.16716822976293372,0.5051785561084319,36.35143214566997
2024-08-15,29.679865190468146,0.0,2.6988563850378857,0.0,2.327819639016846,0.9722330357198349,0.0,0.1671970362032933,0.5051785561084319,36.351149842554435
2024-08-16,29.67709977219363,0.0,2.6746589751358436,0.0,2.3436919876549713,0.9722330357198349,0.0,0.16817645517551882,0.5051785561084319,36.341038781988225
2024-08-19,29.676984546432188,0.0,2.6936712257731625,0.0,2.397704063329173,0.9718297455548008,0.0,0.16129171592958055,0.5051785561084319,36.40665985312734
2024-08-20,29.676350804744278,0.0,2.7137205082634264,0.0,2.284494752716046,0.9718297455548008,0.0,0.1620406833789295,0.5051785561084319,36.31361505076591
2024-08-21,29.677733513881538,0.0,2.7376298537618733,0.0,2.268996887802595,0.9718297455548008,0.0,0.15858391053578058,0.5051785561084319,36.319952467645024
2024-08-22,29.678712932853763,0.0,2.7524651705470538,0.0,2.40807438185862,0.9709079394632943,0.0,0.16546864978171882,0.5051785561084319,36.48080763061288
2024-08-23,29.678712932853763,0.0,2.7524651705470538,0.0,2.40807438185862,0.9709079394632943,0.0,0.16480610165344864,0.5066188781264106,36.481585404502596
2024-08-26,29.678914577936283,0.0,2.7524651705470538,0.0,2.40807438185862,0.9709079394632943,0.0,0.16794600365264223,0.5066188781264106,36.4849269515843
2024-08-27,29.684042124320285,0.0,2.7524651705470538,0.0,2.40807438185862,0.9709079394632943,0.0,0.17264145343125287,0.5066188781264106,36.49474994774692
2024-08-28,29.67969235182599,0.0,2.749584526511096,0.0,2.3063876473893226,0.968228940509854,0.0,0.1728142920734103,0.5066102361943028,36.383317994503976
2024-08-29,29.677445449477947,0.0,2.761107102654926,0.0,2.3150295794971947,0.9673647472990667,0.0,0.1701352931199699,0.5066102361943028,36.3976924082434
2024-08-30,29.676782901349675,0.0,2.761107102654926,0.0,2.3150295794971947,0.9673647472990667,0.0,0.17419700121066986,0.5066102361943028,36.401091568205835
2024-09-02,29.676350804744278,0.0,2.761107102654926,0.0,2.3150295794971947,0.9673647472990667,0.0,0.17390893680707412,0.5066102361943028,36.40037140719684
2024-09-03,29.673268515625807,0.0,2.747539269245567,0.0,2.3116592259751245,0.9760066794069391,0.0,0.16592955282747202,0.5066102361943028,36.38101347927521
2024-09-04,29.673210902745083,0.0,2.747539269245567,0.0,2.3116592259751245,0.9760066794069391,0.0,0.174254614091389,0.5066102361943028,36.389280927658405
2024-09-05,29.672778806139693,0.0,2.761942489425354,0.0,2.2511945076603777,0.975200099076871,0.0,0.16860855178091244,0.5066102361943028,36.33633469027751
2024-09-09,29.67162654852531,0.0,2.753876686124673,0.0,2.4071525757671135,0.9747391960311177,0.0,0.16713942332257414,0.5066102361943028,36.48114466596509
2024-09-10,29.671568935644586,0.0,2.753876686124673,0.0,2.4071525757671135,0.9747391960311177,0.0,0.17480193645822095,0.49076669399653694,36.47290602402225
2024-09-11,29.629839350010904,0.0,2.753876686124673,0.0,2.291926814328816,0.9747391960311177,0.0,0.18695825428996132,0.49076669399653694,36.32810699478201
2024-09-12,29.625547190397327,0.0,2.7539054925650324,0.0,2.2889885574121394,0.9747391960311177,0.0,0.19755902434228467,0.49076669399653694,36.33150615474444
2024-09-13,29.620419644013325,0.0,2.7610782962145666,0.0,2.2956140386948416,0.9696980689681922,0.0,0.19897053991990385,0.49076669399653694,36.33654728180736
2024-09-16,29.62525912599373,0.0,2.775193451990758,0.0,2.401621739218075,0.9696980689681922,0.0,0.2035507639370762,0.49076669399653694,36.466089844104374
2024-09-17,29.62525912599373,0.0,2.775193451990758,0.0,2.401621739218075,0.9696980689681922,0.0,0.2035219574967166,0.49076669399653694,36.46606103766401
2024-09-19,29.621687127389144,0.0,2.775193451990758,0.0,2.3034781969130056,0.9696980689681922,0.0,0.20274418360700808,0.49076669399653694,36.363567722864644
2024-09-20,29.61791348370204,0.0,2.775193451990758,0.0,2.407786317455024,0.9696980689681922,0.0,0.19176892983001026,0.49076669399653694,36.45312694594256
2024-09-23,29.617654225738804,0.0,2.775193451990758,0.0,2.407786317455024,0.9769860983791645,0.0,0.18975247900484005,0.49076669399653694,36.45813926656513
2024-09-24,29.61448551729925,0.0,2.7890205433633537,0.0,2.275276691800982,0.9771013241406029,0.0,0.18767841529895068,0.49076669399653694,36.334329185899676
2024-09-25,29.60834974550266,0.0,2.7867160281345877,0.0,2.275276691800982,0.9771013241406029,0.0,0.1954273477556762,0.49076669399653694,36.333637831331046
2024-09-26,29.608148100420145,0.0,2.7867160281345877,0.0,2.289276621815735,0.9770782789883152,0.0,0.19897053991990385,0.49076669399653694,36.35095626327522
2024-09-27,29.606131649594975,0.0,2.7867160281345877,0.0,2.3037662613166012,0.9770782789883152,0.0,0.19580183148035063,0.49076669399653694,36.36026074351136
2024-09-30,29.602674876751827,0.0,2.7867160281345877,0.0,2.3066469053525585,0.9799589230242727,0.0,0.19122160746317834,0.49076669399653694,36.35798503472296
2024-10-02,29.609818873960997,0.0,2.7705844215332265,0.0,2.310247710397505,0.9828395670602301,0.0,0.19479360606776555,0.49076669399653694,36.359050873016265
2024-10-03,29.67021135148461,0.0,2.791181026390322,0.0,2.388918099019503,0.9928930147457216,0.0,0.17681838728339114,0.4958078210594625,36.51582969998301
2024-10-04,29.669894480640657,0.0,2.791181026390322,0.0,2.291984427209535,1.0131151358781427,0.0,0.16558387554315715,0.49396420887644965,36.42572315453826
2024-10-07,27.702395561632486,0.0,2.6110603625601034,0.0,2.220028252007726,0.9511802178633177,0.0,0.1543801030334355,0.45714913207538954,34.09619362917246
2024-10-08,27.71799452445476,0.0,2.607295095671969,0.0,2.2342824766556646,0.9518794817139712,0.0,0.16029695100050437,0.46094129372701087,34.13268982322388
2024-10-09,27.69297836019763,0.0,2.6392729694576276,0.0,2.212766665866323,0.949566532054117,0.0,0.16425048123304584,0.46166745234115114,34.12050246114989
2024-10-10,27.692198412056513,0.0,2.6258793772412625,0.0,2.157901348353503,0.9399113119624002,0.0,0.1750352813912032,0.4579021854530164,34.048827916457896
2024-10-14,27.699298629616997,0.0,2.6725417918906467,0.0,2.109490774077485,0.9391044690577999,0.0,0.17689102007178387,0.4579021854530164,34.055228870167724
2024-10-15,27.697389101409442,0.0,2.666355996288711,0.0,2.109490774077485,0.9391044690577999,0.0,0.17231891027904883,0.4579021854530164,34.04256143656551
2024-10-16,27.696098152762083,0.0,2.686231226505365,0.0,2.117828150758355,0.9382976261531996,0.0,0.1715389621379352,0.4579021854530164,34.06789630376995
2024-10-17,27.697120153774573,0.0,2.685047856911951,0.0,2.068879681212603,0.9382976261531996,0.0,0.17452428088495633,0.4579021854530164,34.0217717843903
2024-10-18,27.697684943807793,0.0,2.685047856911951,0.0,2.113121567148186,0.9422780511492278,0.0,0.17613796669415693,0.4579021854530164,34.07217257116433
2024-10-21,27.694726519824258,0.0,2.685047856911951,0.0,2.113121567148186,0.9421973668587676,0.0,0.17522354473560992,0.4575794482911763,34.06789630376995
2024-10-22,27.67329139332538,0.0,2.685047856911951,0.0,2.1195763103849887,0.9625298080546952,0.0,0.17721375723362398,0.4581119646082125,34.075771090518856
2024-10-23,27.673963762412544,0.0,2.685047856911951,0.0,2.1195763103849887,0.9625298080546952,0.0,0.1757076504783701,0.4573589112305856,34.07418429947314
2024-10-24,27.667831756337584,0.0,2.685047856911951,0.9553154464284989,2.086361277478943,0.9625298080546952,0.0,0.17880113996413463,0.4573589112305856,34.99324619640639
2024-10-25,27.666675281507658,0.0,2.685047856911951,0.9553154464284989,2.1163489387665875,0.9625298080546952,0.0,0.16979139419609793,0.4573589112305856,35.01306763709607
2024-10-28,27.666675281507658,0.0,2.685047856911951,0.9553154464284989,2.089992070549644,0.9625298080546952,0.0,0.1670750230839436,0.4573589112305856,34.98399439776698
2024-10-29,27.66667366782185,0.0,2.685047856911951,0.9553154464284989,2.089992070549644,0.9625298080546952,0.0,0.16747844453624375,0.4573589112305856,34.98439620553347
2024-10-30,27.66667366782185,0.0,2.6874952803892387,0.9553154464284989,2.1163489387665875,0.9622608604198285,0.0,0.16976449943261127,0.4573589112305856,35.015217604489195
2024-10-31,27.670546513763927,0.0,2.685047856911951,0.9553154464284989,2.1163489387665875,0.9622608604198285,0.0,0.16597233778098985,0.45734653963938166,35.012838493711165
2024-11-01,27.670546513763927,0.0,2.685047856911951,0.9553154464284989,2.1163489387665875,0.9622501025144339,0.0,0.16597233778098985,0.45734653963938166,35.01282773580577
2024-11-04,27.671622304303394,0.0,2.6857740155260914,0.9553154464284989,2.1163489387665875,0.9609053643401,0.0,0.17183539622108537,0.45734653963938166,35.01914800522514
2024-11-05,27.671434040958992,0.0,2.6861774369783915,0.9553154464284989,2.1163489387665875,0.9609053643401,0.0,0.17188918574805873,0.45734653963938166,35.01941695286001
2024-11-06,27.67111130379715,0.0,2.6861774369783915,0.9553154464284989,2.1163489387665875,0.9609053643401,0.0,0.17188918574805873,0.45734653963938166,35.01909421569817
2024-11-07,27.630843657061995,0.0,2.687818017551079,1.4329664459518765,2.1163489387665875,0.9716632697347707,0.0,0.17490139925856651,0.4576961715647085,35.47223789988958
2024-11-08,27.630063708920876,0.0,2.695375446090835,1.4329664459518765,2.1163489387665875,0.9716632697347707,0.0,0.1587645411665605,0.4578037506186552,35.462986101250166
2024-11-11,27.630171287974825,0.0,2.695375446090835,1.4329664459518765,2.1163489387665875,0.966472580381842,0.0,0.1573660134652533,0.4578037506186552,35.45650446324988
2024-11-12,27.630171287974825,0.0,2.695375446090835,1.4329664459518765,2.1163489387665875,0.968973793386103,0.0,0.1573660134652533,0.4578037506186552,35.45900567625414
2024-11-13,27.629552708414636,0.0,2.695375446090835,1.4329664459518765,2.1163489387665875,0.9689684144334055,0.0,0.15580611718302606,0.4578037506186552,35.456821821459016
