date,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,ICBC (ASIA) SECURITIES LTD
2024-05-31,49.90176140084795,10.68215504463824,4.508634655820206,3.7296197993864397,25.79021750370549,2.8506428596049775,0.0,0.8996587501292613,0.8858708765640618,0.7514391093033677
2024-06-03,49.848495282694024,10.670752702981888,4.6140072997727435,3.7290820191446867,25.762688520074374,2.8476000275463123,0.0,0.8814819915983747,0.884925280628056,0.7609668755595345
2024-06-04,50.546419468593974,10.820152927621242,3.484515205474669,3.5752941587235085,26.123389546454383,2.887469012953458,0.0,0.8938235396808771,0.8973150378827556,0.7716211026151322
2024-06-05,50.591519804571625,10.814866515442331,3.510731111498866,3.5177106962135753,26.110626417728145,2.8930378642470775,0.0,0.8933868434828127,0.8968766358401676,0.7712441109753969
2024-06-06,50.54741980474198,10.805439330543933,3.688981868898187,3.423988842398884,26.08786610878661,2.8730822873082285,0.0,0.8926080892608089,0.9100418410041842,0.7705718270571827
2024-06-07,50.279387776350944,10.755561725609967,3.755249366605352,3.4810675736646655,25.9674452504078,2.8598202200395653,0.0,0.9058411133863187,1.2147294623954465,0.7808975115399299
2024-06-11,50.29333148193148,10.75780192314368,3.7386746276946576,3.4748498628805495,25.972853820252023,2.860415871142431,0.0,0.9060297844273961,1.2149824695386537,0.7810601589891346
2024-06-12,50.30730233688669,10.760790305218931,3.7258238133268513,3.4584534185214766,25.980068752387236,2.861210458696483,0.0,0.9097538108962118,1.2153199763880689,0.7812771276780444
2024-06-13,50.2566948799778,10.749965311502706,3.7116692104898013,3.5243513251005965,25.95393367559317,2.8618010267795198,0.0,0.9123074788400166,1.2487859025946997,0.7804911891216872
2024-06-14,49.963908844051836,12.57003402880418,3.6916096655552884,2.9422885230124085,25.71752655277902,2.835733681641632,0.0,0.6908878424363248,0.8077544426494345,0.7802564190698793
2024-06-17,50.04992597183487,12.591674413800227,3.69796508625142,2.9025927073649416,25.76180146679062,2.8406156388802812,0.0,0.5991116620183865,0.8091450607719588,0.7471679922872981
2024-06-18,50.11895321173672,12.60904044409199,3.699617280970934,2.775574940523394,25.79733131055408,2.844533324138882,0.0,0.5999379374547461,0.8102610074819846,0.744750543047271
2024-06-19,50.139698527129106,12.614259597806216,3.694249939636439,2.8008692352799147,25.808009382222068,2.790521196233314,0.0,0.5967369183539719,0.8105963919837191,0.7450588113552482
2024-06-20,50.11895321173672,12.60904044409199,3.7375443919594526,2.7962624556080407,25.79733131055408,2.789366617246492,0.0,0.5964900182739717,0.8102610074819846,0.744750543047271
2024-06-21,50.21938158576611,12.634306443254447,3.7312143720849886,2.701675591639316,25.849024011055448,2.7984107790637416,0.0,0.5078597339782346,0.8118846087407152,0.7462428744169978
2024-06-24,50.24021014066983,12.63954653855459,3.7120243320775583,2.5818269795734974,25.859744927936955,2.723533681263609,0.0,0.5115266304911348,0.9850343897971174,0.7465523796357101
2024-06-25,50.14175079518739,12.64347946342138,3.7270087124878994,2.579173005116858,25.86779145346425,2.796985202599917,0.0,0.5116857972617895,0.9853408933757434,0.7467846770847739
2024-06-26,51.17559839017157,10.74984113535268,3.8162818611876017,2.6830473769681564,26.4138953611523,2.8595636517686933,0.0,0.5224881734095884,1.0061427663630587,0.7731412836263504
2024-06-27,52.63234333018663,8.136664004066517,3.914022220608525,2.83929997821509,27.16578316752596,2.9409628930360903,0.0,0.540991939583182,1.034783240142328,0.7951492266356837
2024-06-28,53.10279141329035,7.220309180159719,3.9673236134515353,2.923291083595868,27.408601362737194,2.967250348010843,0.0,0.5458275331526119,1.0440325298556672,0.8205729357462085
2024-07-02,52.91862884678567,7.1952688643084,3.964516482313,2.9131529952907678,27.313547256598405,3.1759938670463255,0.0,0.5512357171540174,1.1499288139305663,0.8177271565728471
2024-07-03,53.59185330037265,6.091576578238572,4.021695015311958,2.940633878168468,27.605800095930338,3.209976755340737,0.0,0.5571338966166106,1.1622329631406116,0.8190975168800501
2024-07-04,57.66029959578347,0.00792581437742728,4.113497661884759,3.0712530712530715,28.992628992628994,3.4437663469921533,0.0,0.5983989854957598,1.2483157644447966,0.8639137671395736
2024-07-05,58.393867640566675,0.008026648472930128,4.165830557450737,3.0300597985311235,28.15748284303889,3.4875787614881406,0.0,0.6220652566520849,1.264197134486495,0.8708913593129188
2024-07-08,59.86176252777092,0.008228420966016621,4.2870073232946595,3.0938862832222496,26.35151814366823,3.571134699251214,0.0,0.6377026248662881,1.2959763021476178,0.8927836748128035
2024-07-09,62.05710354317166,0.008599931200550396,4.480564155486756,3.233574131406949,23.52081183350533,3.7452700378396973,0.0,0.6664946680426557,1.3544891640866874,0.9330925352597179
2024-07-10,61.48286821367931,0.008707388218903739,4.553964038486656,3.2739779703078065,23.814706778701726,3.8312508163176453,0.0,0.6748225869650398,1.3801210326962428,0.9795811746266708
2024-07-11,70.94784966243157,0.010632076976237307,5.576524374036468,4.06676944341077,11.004199670405614,4.688745946520653,0.0,0.8239859656583914,1.6851842007336133,1.1961086598266972
2024-07-12,76.10947173523115,0.011572065035005496,6.1736966961754325,4.54782155875716,4.137013250014466,5.103280680437424,0.0,0.7232540646878436,1.8168142104958631,1.377075739165654
2024-07-15,75.71894116974444,0.011434452003887714,6.1002801440740955,4.5509118975473095,4.087816591389857,5.065462237722257,0.0,1.309244754445143,1.795208964610371,1.360699788462638
2024-07-16,75.90989854989397,0.011463288817561758,6.144322806213102,4.573852238207142,4.098125752278329,5.095431879406202,0.0,1.0030377715366539,1.7997363443571959,1.3641313692898493
2024-07-17,74.52602342712233,0.012075836251660426,6.50283782151914,4.830334500664171,4.3171114599686025,5.37978505011472,0.0,1.0868252626494384,1.895906291510687,1.4491003501992512
2024-07-18,72.63008758371973,0.012879958784131892,7.051777434312211,5.190623390005152,4.6045852653271515,5.783101494075219,0.0,1.1591962905718702,2.022153529108707,1.545595054095827
2024-07-19,67.20588235294119,0.014705882352941175,8.198529411764707,6.5588235294117645,5.257352941176471,6.698529411764706,0.0,1.4485294117647058,3.0,1.6176470588235297
2024-07-22,54.400345125107854,0.021570319240724764,11.993097497842967,9.59879206212252,5.338654012079378,9.836065573770492,0.0,2.070750647109577,4.443485763589301,2.2972389991371873
2024-07-23,53.206574282951976,0.021484584810398537,12.48254377484155,9.70029004189494,5.317434740573638,9.958105059619724,0.0,2.2021699430658503,4.715866365882479,2.395531206359437
2024-07-24,54.04122153879357,0.021581957483543756,12.441998489262977,9.722671846336462,4.262436602999893,9.992446314880759,0.0,2.309269450739182,4.801985540088486,2.4063882594151287
2024-07-25,52.78637770897833,0.022114108801415303,12.770897832817338,10.006634232640424,4.367536488279522,10.349402919062362,0.0,2.3662096417514373,4.920389208314905,2.410437859354268
2024-07-26,52.763652443068764,0.022109219544550078,12.81229272606677,10.02653106345346,4.36657086004864,10.358169356621712,0.0,2.3656864912668585,4.919301348662392,2.3656864912668585
2024-07-29,52.3070146459641,0.02202400616672173,12.76291157361524,10.19711485519216,4.349741217927542,10.263186873692325,0.0,2.4116286752560288,5.142605439929524,2.5437727122563594
2024-07-30,42.932031814895154,0.018076644974692697,10.285610990600144,8.378524945770065,3.5701373825018075,8.251988430947216,18.085683297180044,2.1149674620390453,4.311279826464208,2.051699204627621
2024-07-31,42.94755877034358,0.018083182640144666,10.244122965641953,8.37251356238698,3.571428571428571,8.264014466546111,18.092224231464737,2.097649186256781,4.3399638336347195,2.0524412296564196
2024-08-01,42.73888788914882,0.017995321216483715,10.22134245096275,8.340831383840202,3.5540759402555335,8.781716753644051,17.995321216483713,1.9165017095555157,4.354867734389059,2.078459600503869
2024-08-02,42.57416868333782,0.017925965761405396,10.16402258671686,8.416240924979833,3.5403782378775657,9.025723760867617,17.925965761405397,1.9091153535896748,4.391861611544321,2.0345971139195127
2024-08-05,42.63913824057451,0.017953321364452424,10.179533213644525,8.456014362657092,3.5457809694793534,9.03052064631957,17.953321364452425,1.7773788150807899,4.3895870736086176,2.0107719928186714
2024-08-06,43.11095318468509,0.017766722927955936,10.073731900151017,8.48361019809896,3.508927778271298,8.954428355689794,17.76672292795594,1.741138846939682,4.352847117349205,1.989872967931065
2024-08-07,41.797010775112966,0.01737921445950643,9.888773027459159,8.611400764685436,3.43239485575252,10.46228710462287,17.379214459506432,1.894334376086201,4.475147723322906,2.0420576989920054
2024-08-08,41.837000956771334,0.017395842393667912,9.924328085587545,8.63703574845612,3.4356788727494125,10.26354701226407,17.395842393667913,1.9048447421066366,4.470731495172654,2.1135948508306512
2024-08-09,41.77885868149049,0.01737166681143056,9.962650916355424,8.625032571875272,3.430904195257535,10.240597585338314,17.371666811430554,1.9369408494745073,4.551376704594806,2.084600017371667
2024-08-12,56.923669512743146,0.012839442768183862,7.344161263401168,6.374783334403287,2.5357899467163123,7.639468447069397,12.839442768183861,1.4251781472684086,3.3639340052641713,1.5407331321820632
2024-08-13,56.99685029247284,0.0128559490904416,7.327890981551713,6.389406697949476,2.5390499453622164,7.636433759722311,12.855949090441602,1.324162756315485,3.438966381693129,1.4784341454007843
2024-08-14,56.945604007449745,0.012844390212574658,7.321302421167555,6.383661935649605,2.536767066983495,7.635989981375634,12.844390212574657,1.387194142958063,3.435874381863721,1.4963714597649476
2024-08-15,56.923669512743146,0.012839442768183862,7.35058098478526,6.381203055787379,2.5357899467163123,7.620209282917122,12.839442768183861,1.4059189831161327,3.4345509404891823,1.4957950824934199
2024-08-16,56.841362499198155,0.012829559304637885,7.3449227019051895,6.49175700814677,2.5338379626659826,7.614343447302585,12.829559304637886,1.4048367438578486,3.4319071139906345,1.4946436589903138
2024-08-19,56.663256170865836,0.01278935925310142,7.321908172400563,6.66325617086584,2.5258984524875303,7.590484716715692,12.78935925310142,1.5155390714925183,3.4211536002046294,1.496355032612866
2024-08-20,56.80492339252516,0.012821334700942369,7.3402141162895065,6.590166036284377,2.5322136034361176,7.609462145009295,12.82133470094237,1.3782934803513047,3.4297070325020838,1.4808641579588435
2024-08-21,56.77216811891338,0.012813941568426447,7.348795489492568,6.579958995386981,2.5307534597642234,7.598667350076884,12.813941568426449,1.37109174782163,3.427729369554075,1.544079958995387
2024-08-22,56.63614828093988,0.012804917088161854,7.407644535501633,6.575324924771111,2.5289711249119664,7.567705999103656,12.804917088161854,1.4789679236826943,3.425315321083296,1.5621998847557461
2024-08-23,56.755891393442624,0.012807377049180328,7.415471311475409,6.582991803278689,2.529456967213115,7.569159836065574,12.807377049180326,1.4792520491803278,3.285092213114754,1.5625
2024-08-26,60.89252553389044,0.01160631383472609,6.720055710306407,5.890204271123491,2.2922469823584026,6.859331476323121,11.606313834726091,1.3347260909935006,2.9770194986072425,1.4159702878365832
2024-08-27,65.73636317421585,0.010167251283615474,5.891922118855168,5.159880026434854,2.0080321285140563,6.008845508616745,10.167251283615474,1.1692338976157794,2.6078999542473693,1.240404656601088
2024-08-28,66.50724854281872,0.009963632740497184,5.778906989488367,5.086434514023813,1.967817466248194,5.888506949633836,9.963632740497186,1.0561450704927016,2.5556717979375283,1.185672296119165
2024-08-29,66.55868427610267,0.0099676052828308,5.761275853476203,5.028656865188139,1.9686020433590827,5.890854722153003,9.9676052828308,1.0814851731871418,2.5566907550461004,1.1761774233740343
2024-08-30,66.45601114649682,0.009952229299363059,5.752388535031847,5.020899681528662,1.965565286624204,5.881767515923567,9.952229299363058,1.1544585987261147,2.552746815286624,1.2539808917197452
2024-09-02,65.89529777470766,0.009868258745744313,5.748260719396062,5.7778654956332955,1.948981102284502,5.832140918734889,9.868258745744313,1.1447180145063403,2.5312083682834166,1.2434006019637835
2024-09-03,65.88229490405013,0.009866311479453407,5.7619259040007895,5.771792215480243,1.9485965171920479,5.840856395836417,9.866311479453406,1.144492131616595,2.530708894479799,1.243155246411129
2024-09-04,65.85305719921104,0.009861932938856016,5.769230769230769,5.779092702169626,1.947731755424063,5.838264299802761,9.861932938856016,1.153846153846154,2.544378698224852,1.242603550295858
2024-09-05,65.4817357195391,0.5491542044618779,5.736700171610689,5.756312821770042,1.9367492032360873,5.805344447168424,9.806325079676391,1.1473400343221378,2.5447413581760236,1.2355969600392254
2024-09-09,63.76666188906407,1.490612010892934,6.186995365725479,5.962448043571736,1.8871530266112466,5.905116812383546,9.555205198031627,1.3472839329224595,2.6850126606468874,1.2135110601500168
2024-09-10,63.53293983244478,1.9611576542269613,6.430883472962681,5.412223914699163,1.88023610053313,5.878712871287128,9.52018278750952,1.3709063214013708,2.7418126428027416,1.270944402132521
2024-09-11,59.838601210490914,7.3615781214974225,6.088321004259135,5.1961443622506165,1.77090338489128,5.527908540685945,8.966599417171038,1.3763730105357543,2.627213629231114,1.2463573189867743
2024-09-12,53.97306805774596,16.41797080351005,5.479396659792147,4.715111812042541,1.597314893444943,4.973917263132355,8.087670346556674,1.2455012333697277,2.3858627522342193,1.1241861781713778
2024-09-13,53.79685610640871,16.36436920596534,5.517936316001612,4.812575574365175,1.592099959693672,4.860943168077388,8.061265618702135,1.3381700927045546,2.4345022168480455,1.2212817412333736
2024-09-16,53.84025816861637,16.417910447761194,5.514320290439693,4.828559903186768,1.593384429205325,4.683340056474385,8.067769261799112,1.3432835820895521,2.4485679709560304,1.262605889471561
2024-09-17,53.86817173956864,16.4079822616408,5.50292279782302,4.861922999395283,1.592420882886515,4.684539407377545,8.062890546260833,1.2578109252166902,2.4753073977020765,1.2860310421286032
2024-09-19,53.866000161251314,16.407320809481575,5.502700959445296,4.86575828428606,1.5923566878980893,4.684350560348303,8.062565508344756,1.2577602193017818,2.47520761106184,1.2859791985809883
2024-09-20,53.866000161251314,16.407320809481575,5.506732242199468,4.86575828428606,1.5923566878980893,4.680319277594131,8.062565508344756,1.2577602193017818,2.47520761106184,1.2859791985809883
2024-09-23,53.83995487146426,16.39938754130067,5.504069626883713,4.863405592714965,1.5915867515512934,4.686114916592795,8.058667096462244,1.2571520670481102,2.510274800547989,1.2893867354339592
2024-09-24,53.75734170086089,16.372998632231074,5.503258508327299,4.8435111432939095,1.5890256657816397,4.783168396492075,8.045699573577924,1.2953576313460455,2.506235417169523,1.3034033309196236
2024-09-25,53.69685767097967,16.43092501808246,5.537249859358676,4.858153178493932,1.5872378043880093,4.777786707385679,8.036647110825363,1.2537169492887568,2.5154705456883386,1.3059551555091216
2024-09-26,53.75950436496761,16.45009454077322,5.543710021321962,4.8517520215633425,1.5890895924689223,4.795429858792292,8.046023253007201,1.2028804763245766,2.518405278191254,1.2431105925896124
2024-09-27,49.116036314183845,15.029220421215129,5.086926158709155,4.440033814827067,10.089315249751902,4.373874370566398,7.351049362296467,1.0953063549821738,2.311905024442239,1.1063329290256183
2024-09-30,48.71757505100553,14.966482075196735,5.308219178082192,4.623287671232877,10.000728650539202,4.353686971728359,7.286505392013991,1.1949868842902944,2.371757505100554,1.1767706208102593
2024-10-02,48.53741743485519,14.908906147927706,5.331349350366553,4.776076068810336,9.962255933802714,4.3296799012847496,7.258474268708717,1.2266821514117732,2.446105828554838,1.223052914277419
2024-10-03,48.91836585544106,15.01132792516261,4.637140977855733,4.710224366001608,10.030695023021268,4.363078272308704,7.308338814587444,1.235109259665278,2.590806109771249,1.194913396185047
2024-10-04,48.74723521519997,14.895391421008739,4.63758656949128,4.749990935131803,9.953225280104427,4.343884839914428,7.614489285325791,1.2001885492584938,2.7122085644874723,1.1457993400775952
2024-10-07,48.70548988324027,14.895931539633041,4.6703894408586555,4.771919646094713,9.953586191892088,4.340416273841468,7.618391471462759,1.185727754006817,2.7123069113061136,1.1458408876640802
2024-10-08,48.61560851373476,14.946334364198655,4.777151173367291,4.9699836274331455,9.987265781335273,4.376932872475896,7.280334728033473,1.0660360196470802,2.8924868109878115,1.0878661087866108
2024-10-09,47.78520610632441,14.686639734010226,4.654821064674127,4.754924743484324,9.813735654785313,4.311608451610597,8.941403596582175,1.07611454720961,2.8636802402488293,1.1118658610703944
2024-10-10,47.571159518140796,14.597917629082122,4.591165914501972,4.946519313457233,9.754450801321916,4.331757933264631,8.887388507871078,1.1691126825628086,2.8819160655271667,1.2686116342702818
2024-10-14,47.40813879681219,14.486212003667395,4.584244304958037,4.89808872275901,9.679808167007547,4.295084279568376,8.819380774384653,1.2906410889343396,3.1983919881514917,1.3400098737569646
2024-10-15,43.17654639175258,21.974871134020617,4.191365979381443,4.461984536082475,8.843427835051546,3.946520618556701,8.057345360824742,1.169458762886598,2.9896907216494846,1.1887886597938144
2024-10-16,43.248028327699984,21.95718654434251,4.1686785771768875,4.4551746338322875,8.83631096088846,3.943344600032191,8.050861097698373,1.1652985675197167,2.9872847255754067,1.1878319652341864
2024-10-17,45.15909372291693,21.11241797697165,4.144484338244397,4.324006438033924,8.496347653831867,3.7916305558994674,7.741116751269035,1.1699888572489785,2.903305682803021,1.1576080227807353
2024-10-18,45.135344160866204,21.101314771848415,4.133023975251353,4.355761794276876,8.491879350348027,3.789636504253674,7.737045630317092,1.191028615622583,2.907965970610982,1.156999226604795
2024-10-21,45.09767556874382,21.083704253214638,4.129574678536103,4.417037586547972,8.484792284866469,3.786473788328388,7.7305885262116725,1.190034619188922,2.9240850642927794,1.1560336300692384
2024-10-22,44.93378503233754,21.007083461656915,4.317831844779796,4.487218971358177,8.453957499230057,3.7727132737911915,7.702494610409609,1.1857098860486603,2.935016938712658,1.2041884816753925
