date,YUANTA SECURITIES (HONG KONG) CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2024-11-01,5.172931784316813,2.9393557609604226,1.6891589034126013,0.0,1.6614171320581004,6.057155317576653e-05,0.0,0.12084024858565424,0.8586017662664905,0.33944298399699563
2024-11-04,40.09107126091447,22.780490094826778,13.091259036710168,0.0,12.876255750633744,0.4699089287390855,0.0,0.9365317810534223,7.123744249366257,2.6307388977560793
2024-11-05,37.2425542271303,21.052860315432188,12.119671269073477,0.0,18.69776659408858,4.526786529159441,0.0,1.213835903988318,2.641929273306475,2.5045958878212233
2024-11-06,37.019089320018686,20.911285716758105,12.065817483255742,0.0,19.083262664197573,4.512729097800315,0.0,1.284591820840761,2.6301898547965594,2.493034042332255
2024-11-07,36.92309029362048,20.848488008795144,12.118091314795743,0.0,19.217214842239287,4.540970855223421,0.0,1.3427368366163033,2.641584864009873,2.3678229846997527
2024-11-08,36.88148569295737,20.825394620916537,12.103154797297003,0.0,19.429627925750072,4.413851769229768,0.0,1.3389117707053917,2.6383288992279015,2.3692445239159587
2024-11-11,36.70849466682207,20.724932337058572,12.03774448228677,0.0,19.81455821602932,4.399494092712259,0.0,1.3342657221912866,2.624070309026474,2.3564401738732554
2024-11-12,36.65241926734628,20.721361732078865,12.01539963450987,0.0,19.69203660829918,4.591169209072435,0.0,1.3554863287613603,2.6200611459624388,2.35206607396957
2024-11-13,36.6528327133862,20.70755238612283,12.006643242510966,0.0,19.564882641595844,4.75369773031302,0.0,1.3458875739982528,2.6181517394380602,2.350351972634825
2024-11-14,36.564846912479176,20.64080176532506,11.974164024663935,0.0,19.741247362496832,4.787211694155711,0.0,1.3375236108878028,2.6102106037197284,2.343994026271755
2024-11-15,36.506654056719036,20.60746799704718,11.954826403312905,0.0,19.566184483809934,5.066152089989976,0.0,1.3452234106786638,2.613282954587997,2.34020860385431
2024-11-18,33.75509490926627,19.058958720742584,11.053514305077542,0.0,25.609732591005308,4.683802524501854,0.0,1.2628284353274661,2.4162593037527413,2.1598092103262285
2024-11-19,33.678721244520354,19.030365789350707,11.027986841377786,0.0,25.68069227522048,4.6729855485048075,0.0,1.344143409970348,2.410679090079212,2.1544258009763038
2024-11-20,33.6231321653877,19.023157130863375,11.009396565566492,0.0,25.790578363944768,4.659186338282796,0.0,1.3371401071314128,2.406615321249806,2.150794007573645
2024-11-21,33.612877928973184,19.075275668986894,11.004617649952161,0.0,18.48138067980993,11.969372634154693,0.0,1.301044371638838,2.405570667124767,2.1498603993595355
2024-11-22,33.58424472784674,19.06427822129981,10.98917974239624,0.0,18.538600816905053,11.952581313083284,0.0,1.3220747314425856,2.4021959948953806,2.146844452130911
2024-11-25,33.64658843159941,19.09360660511755,10.974553926314215,0.0,18.758706996292883,11.724634601308114,0.0,1.2589234413984716,2.3989988430025266,2.143987154966825
2024-11-26,33.586164929430936,19.043244410419486,10.948314783189055,0.0,18.504603183950692,11.616119977229452,0.0,1.2916396757159962,2.871051960033763,2.1388610800306225
2024-11-27,33.58834658774209,19.042777851922217,10.946466843043202,0.0,26.253542577661936,3.8146005228491355,0.0,1.2977021330046554,2.8984369480055583,2.1581265357712027
2024-11-28,33.5596158295783,19.088124678910237,10.93646442423458,0.0,26.25386778356883,3.706797494813542,0.0,1.364361879438882,2.9346133785113984,2.1561545309442294
2024-11-29,36.5819667926335,20.807185239650487,11.921393273028846,0.0,19.708537815700826,3.8918623142559126,0.0,1.443631264855252,3.295087293308938,2.350336006566235
2024-12-02,36.55385377604278,20.75990672008337,11.910700709849916,0.0,19.759624830225427,3.717956383951071,0.0,1.4577122502498567,3.4920173917500232,2.3482279378475575
2024-12-03,5.132456993293218,2.914179976228671,1.6757045364320544,0.0,2.690340299970391,0.5256358590320541,0.0,0.26786288063105135,0.5136841296047941,0.3093636094463106
2024-12-04,36.8612430285071,20.92504647661935,12.034748551784228,0.0,18.358588145981873,3.7673020268550745,0.0,2.0173656491414227,3.8138864805876542,2.221819640523299
2024-12-05,36.74461870879967,20.869416270302537,11.995829900241267,0.0,18.212800630949438,4.141276403423101,0.0,2.0409377633936163,3.780485728569637,2.2146345943207324
2024-12-06,36.72452206203125,20.857514109599105,11.98898848726668,0.0,18.034831575895836,4.30852689251808,0.0,2.1278617608309593,3.74438355894204,2.213371552916048
2024-12-09,36.722695729960776,20.898700637061047,11.980822422376468,0.0,17.852073810540098,4.50725014953699,0.0,2.1538943145636487,3.672698977763734,2.2118639581972395
2024-12-10,36.73645466290476,20.907952064549022,11.983909991227707,0.0,17.78838150197826,4.508841225055833,0.0,2.1991189977092525,3.6629075805594735,2.2124339760156952
2024-12-11,36.65048504686563,20.859023864273652,11.95586558274989,0.0,17.74632512254055,4.753732458529577,0.0,2.1789748212710363,3.6483366034024787,2.20725650036718
2024-12-12,36.41594778379707,20.72979849991245,11.87935647276654,0.0,17.699180981789365,5.1490800481330865,0.0,2.172694745010131,3.760809853551731,2.1931316150396207
2024-12-13,36.443949734907285,20.75280471015554,11.88765714498747,0.0,17.634430363567127,5.1552343494110975,0.0,2.167821925869906,3.7634377105363366,2.1946640605652292
2024-12-16,36.403158081211906,20.735959960611762,11.874351309669535,0.0,17.57638918813097,5.149889692719613,0.0,2.3088188901816147,3.7592253008247383,2.1922075766498614
2024-12-17,36.3807074132773,20.801431648208393,11.867028123104308,0.0,17.543857783656733,4.734997812228023,0.0,2.4281876475682767,4.05293398032547,2.190855591631493
2024-12-18,36.457929858678426,20.866044194626852,11.892217323547824,0.0,17.2938183464976,4.745048416958589,0.0,2.485341715838406,4.064094196624798,2.195505947227513
2024-12-19,36.61132515204159,20.953837247687478,11.946105557817535,0.0,17.310938487293885,4.762872907839819,0.0,2.504359140766406,3.7058180551624584,2.204743451390832
2024-12-20,36.504517931789835,20.89148683497704,11.9105586265797,0.0,17.232542740950013,5.094910658413249,0.0,2.493066409762759,3.674733799121383,2.1981829984060206
2024-12-23,36.502492870500845,20.895021871347595,11.909897897098217,0.0,17.181233215007722,5.094628021990971,0.0,2.4967686347517617,3.679223922206407,2.2407335670964796
2024-12-27,36.451768390591724,20.934593069108374,11.893347702054161,0.0,17.105369763817848,5.226936260123562,0.0,2.459208512667666,3.6911564957073857,2.237619805929287
2024-12-30,36.43576046727869,20.879823454320167,11.888124696247978,0.0,17.12511835946435,5.19955309851554,0.0,2.5399099807856214,3.695072796128671,2.23663714725898
2025-01-02,36.48969329649427,20.879590112150957,11.90572169959616,0.0,17.056620643437924,5.130892553741045,0.0,2.5961383827926277,3.7013954563739118,2.2399478554130936
2025-01-03,36.51427866247682,20.90995541560928,11.917923044634351,0.0,16.984855142363884,5.142556037937512,0.0,2.5765943264537325,3.7115939485475375,2.242243421976889
2025-01-06,36.50882225735537,20.970019225506263,11.916142124437656,0.0,17.001102808853723,5.058532551219985,0.0,2.5864560727281733,3.717016601051746,2.2419083588470845
2025-01-07,36.548513610016705,21.045065004053537,11.927702141644348,0.0,16.96588489147757,5.048482198834068,0.0,2.4902443704536585,3.730024517816978,2.244083265703134
2025-01-08,36.5907349337742,21.077933674506287,11.941481180080189,0.0,16.861405654811186,4.998692897706731,0.0,2.5333396656128557,3.749736333293543,2.246675660215015
2025-01-09,36.66587922266844,21.12979492300127,11.966004713516869,0.0,16.76269624826523,4.915494111105061,0.0,2.5261089133658685,3.782732339210295,2.251289528866968
2025-01-10,36.6699668679232,21.132150549206944,11.96733872713996,0.0,16.76499379765121,4.909181577244648,0.0,2.5186724358015096,3.7861555342402666,2.251540510792258
2025-01-13,36.68901749181955,21.114944220183013,11.974116002627355,0.0,16.77792026208341,4.8930845726107215,0.0,2.5085150937786507,3.7895867664352356,2.2528155904620655
2025-01-14,36.68917489792355,21.115034809174844,11.974167374920148,0.0,16.68446417209852,4.910266679423095,0.0,2.581889618855946,3.792177191935478,2.2528252556684234
2025-01-15,36.716899425569885,21.165768104380636,11.983215769585644,0.0,16.6369626605401,4.864172331609199,0.0,2.5769710157310297,3.801483067857804,2.254527624725698
2025-01-16,36.76362165329468,21.21505624575744,11.998464402907661,0.0,16.61686293678215,4.789970986156841,0.0,2.545858337299146,3.8127689283191706,2.257396509482914
2025-01-17,36.75967092234677,21.22008389855316,11.997175011315859,0.0,16.60476078509926,4.778709936162649,0.0,2.565787805178945,3.8166577185766215,2.257153922766735
2025-01-20,36.761725196464184,21.2216996360238,11.9978454603566,0.0,16.582475407855814,4.76178194012598,0.0,2.5844158691387986,3.8327764286828896,2.257280061351935
2025-01-21,36.82627593368598,21.20733111447441,12.03115253785761,0.0,16.57591933135932,4.653008370078425,0.0,2.6002118276014725,3.8425544149932906,2.2635464699494916
