date,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ICBC (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD,CHIEF SECURITIES LTD
2024-03-21,13.445300896066101,56.07954561777997,20.63428494269946,3.3325959485975805,1.1071688160952893,0.0,0.6895026100546718,2.52817623686713,2.183424931839794,0.0
2024-03-22,13.383779888296916,55.822945175118754,20.53986965113519,3.3173471518000897,1.1021027977247573,0.0,0.6863476865793289,2.974173308510425,2.173434340834542,0.0
2024-03-25,13.9198468816843,58.55935584708568,16.764775587468538,3.479961720421075,1.1561272825998914,0.0,0.7199920800871191,3.1199656803775158,2.279974920275877,0.0
2024-03-26,13.816427732574029,58.629710726053275,16.78491726663002,3.484142645605625,1.1575162868650826,0.0,0.720857099090819,2.6431426966663363,2.763285546514806,0.0
2024-03-27,13.557972437502858,58.75121389584572,15.032993756338486,3.1204857197427214,1.1443036340208266,0.0,0.6456177351191837,3.2280886755959184,2.6900738963299324,1.8292502495043539
2024-03-28,13.49392908130632,59.157385092446916,15.081678752729147,3.1305915468630667,1.1480095105212165,0.0,0.6477085959027034,2.806737248911715,2.6987858162612643,1.8351743550576596
2024-04-02,14.018553015741217,59.093592712509135,15.065415420947492,3.1272156727422713,1.1467715541992307,0.0,0.6470101391880562,2.372370510356206,2.695875579950234,1.8331953943661592
2024-04-03,14.54012834870649,58.58816422861144,14.936560671625635,3.314293961837509,1.136963197972935,0.0,0.6414762506782276,2.3520795858201673,2.6728177111592815,1.8175160435883113
2024-04-05,14.659913899563657,58.21473055768755,14.84135689188579,3.293169064394734,1.1297163359776063,0.0,0.6373875608505937,2.762012763685906,2.6557815035441403,1.8059314224100156
2024-04-08,14.222240412138017,59.54923683355631,14.397000028137526,3.171866566735817,1.0881037098049047,0.0,0.6139096580779001,2.660275185004233,2.557956908657917,1.7394106978873836
2024-04-09,14.643931285386321,59.18588894510305,14.309154745167628,3.1525129850484443,1.0814644948225058,0.0,0.6101638035577635,2.6440431487503084,2.440655214231054,1.9321853779329174
2024-04-10,14.757275665404043,58.82694820044626,14.22237496114844,3.1333941481337355,1.0749058086557486,0.0,0.6064633835097553,2.324776303454062,3.1333941481337355,1.920467381114225
2024-04-11,14.32428245250002,59.125761612446894,14.294617981038105,3.1493103264361744,1.0803658279511452,0.0,0.609543934148937,2.3365850809042583,3.1493103264361744,1.9302224581383003
2024-04-12,14.9443248169194,58.464622087813055,14.208013894183072,3.1302301981385225,1.0738204207130362,0.0,0.6058510060913269,2.32242885668342,3.3321805335022985,1.9185281859558687
2024-04-15,15.066028396409603,58.533556269834605,14.323721105418935,3.1557221641128224,1.0825653985244454,0.0,0.6107849349895784,2.6467347182881733,2.6467347182881733,1.934152294133665
2024-04-16,15.030123292403989,58.00215364518317,14.395428421559654,3.1270726313055275,1.0727372225038267,0.0,0.6052398641236505,3.2279459419928025,2.622706077869152,1.9165929030582267
2024-04-17,15.805223273946298,57.88537186317912,14.366444604957504,3.1207765700148737,1.0705773688330058,0.0,0.6040212716157821,2.8187659342069833,2.4160850864631285,1.91273402678331
2024-04-18,15.845961602887487,58.19967378838305,13.958922768054737,3.032251911663655,1.0402091275673269,0.0,0.5868874667736107,3.1300664894592565,2.347549867094443,1.8584769781164336
2024-04-19,15.990699887427434,58.370959711774994,14.000004905122665,2.648766239021722,1.0432705395880186,0.0,0.5886147197826049,3.1392785055072268,2.3544588791304197,1.8639466126449158
2024-04-22,16.07303429975719,58.31375248997273,13.98628401737652,2.646170281057586,1.0422480686632185,0.0,0.588037840235019,3.1362018145867685,2.352151360940076,1.8621198274108939
2024-04-23,15.034034026704933,60.03851250924374,13.931668362876676,2.4405899394001516,1.0381781484220367,0.0,0.19524719515201214,3.123955122432194,2.342966341824146,1.8548483539441152
2024-04-24,15.102171058881417,59.921517427174656,13.904520177231285,2.5332674034252696,1.0361550846817704,0.0,0.19486672334040536,3.117867573446486,2.3384006800848645,1.851233871733851
2024-04-25,15.07279918898616,59.80497742726767,14.07196532283748,2.528340509120259,1.0341398901630536,0.0,0.19448773147078915,3.1118037035326265,2.33385277764947,1.847633448972497
2024-04-26,14.787904479995662,60.63040836798221,14.266187209941414,2.563236776532581,1.0484131346167591,0.0,0.1971720597332755,2.760408836265857,1.873134567466117,1.873134567466117
2024-04-29,14.806320266513765,59.51560107128082,14.003875772069762,2.516106711956587,1.029136031857782,0.0,0.19354667015050672,2.3225600418060806,3.7741600679348815,1.8386933664298137
2024-04-30,15.092971232698824,60.27387862408946,14.18229663078819,2.5481639743517492,1.0422480686632185,0.0,0.19601261341167303,2.352151360940076,2.646170281057586,1.6661072139992208
2024-05-03,16.079934711590386,59.57325209414511,14.017440917137481,2.5185439909719882,1.0301329258458312,0.0,0.19373415315169143,2.3248098378202973,2.615411067547834,1.6467403017893771
2024-05-06,15.753506249133922,59.80497742726767,14.07196532283748,2.528340509120259,1.0341398901630536,0.0,0.19448773147078915,2.33385277764947,2.6255843748556535,1.653145717501708
2024-05-07,15.658678989919725,59.67484371158432,13.81668365410551,2.959872248094582,1.0153794007213495,0.0,0.1909594998770698,2.2915139985248376,2.768912748217512,1.6231557489550936
2024-05-08,15.578073145265531,59.73187555699974,13.82988839696371,2.9627010276271872,1.016349808977462,0.0,0.19114200178239918,2.29370402138879,2.771559025844788,1.624707015150393
2024-05-09,15.478006689062127,61.517682636781956,14.266187209941414,2.9575808959991323,1.0484131346167591,0.0,0.1971720597332755,1.971720597332755,1.6759625077328417,0.8872742687997398
2024-05-10,15.170657336544958,62.792455863182774,14.538513124879124,3.014037881432773,0.6665544774788578,0.0,0.2009358587621849,2.0093585876218487,0.7032755056676471,0.9042113644298319
2024-05-13,12.901973844657089,65.34902199366964,15.074120790796592,2.937034696344703,0.5910257855912224,0.0,0.3146822888940753,1.1538350592782762,0.7342586740861757,0.9440468666822259
2024-05-14,11.237849075686913,66.67790451574236,15.27362824660122,2.99675975351651,0.6030443868281706,0.0,0.3210814021624832,1.177298474595772,0.7491899383791275,0.9632442064874498
2024-05-16,12.177785072682845,65.9718269589688,15.111890018716725,2.965025930740171,0.5966585216698391,0.0,0.31768134972216117,1.1648316156479244,0.7412564826850427,0.9530440491664836
2024-05-17,11.42744241556909,66.53548247569667,15.241004226551716,2.990358762952659,0.6017563017805985,0.0,0.3203955817449277,1.1747837997314017,0.7475896907381647,0.9611867452347832
2024-05-20,12.18315340620664,64.87268865014305,14.860115011050745,2.81149693989384,2.148660503934794,0.0,0.31238854887709333,1.145424679216009,0.7289066140465511,0.93716564663128
2024-05-21,13.566687152704285,63.54921876793059,14.556953309685136,2.7541394971655317,2.1048256094171167,0.0,0.30601549968505903,1.5300774984252954,0.7140361659318044,0.9180464990551772
2024-05-22,12.780066394506221,64.2095271272369,14.708207379251562,2.782756392352161,2.221361056458005,0.0,0.10306505156859856,1.5459757735289783,0.7214553609801898,0.927585464117387
2024-05-23,12.780066394506221,64.2095271272369,14.708207379251562,2.782756392352161,1.7060357986150119,0.0,0.10306505156859856,1.5459757735289783,1.2367806188231827,0.927585464117387
2024-05-24,12.365292831111077,68.34032377194426,11.72583054470219,2.4288968061111045,2.6003548397424927,0.0,0.11040440027777748,1.2144484030555522,0.22080880055555496,0.9936396024999973
2024-05-27,11.613462963869607,70.47778014348319,12.092575239869246,1.7078622005690596,2.628172211715707,0.0,0.1138574800379373,0.2277149600758746,0.1138574800379373,1.024717320341436
2024-05-28,11.246281059331517,70.31765632046675,12.065101199489714,1.7039819786865935,2.6222010676015093,0.0,0.22719759715821244,0.6815927914746374,0.11359879857910622,1.0223891872119562
2024-05-29,11.464863179994769,74.04390803746622,8.868310521042204,1.671959213749237,2.876128124623063,0.0,0.23885131624989103,0.23885131624989103,0.11942565812494552,0.47770263249978206
2024-05-30,11.410355610864086,73.81073785777706,8.826147780745263,1.6640101932510123,2.8624541060045807,0.0,0.1188578709465009,0.7131472256790053,0.1188578709465009,0.4754314837860036
2024-05-31,11.44435291361349,67.0466335788111,15.669910312981457,1.8354150899191446,2.4921697953296245,0.0,0.10796559352465557,0.6477935611479334,0.3238967805739667,0.43186237409862227
2024-06-03,11.610144256042382,66.75832947224369,15.602528861421103,1.827522706969634,2.481453332057651,0.0,0.10750133570409612,0.860010685632769,0.3225040071122884,0.4300053428163845
2024-06-04,12.570003340974573,68.47343925215095,12.111087955841798,2.0950005568290955,2.5452051501729476,0.0,0.11026318720153135,1.323158246418376,0.330789561604594,0.4410527488061254
2024-06-05,12.583144494983703,67.948980272912,12.565418674042942,2.0789543078668724,2.5257106467626853,0.0,0.21883729556493398,1.3130237733896037,0.32825594334740094,0.43767459112986795
2024-06-07,12.865963687709545,67.14086932829939,12.41597931066545,2.378581522097563,2.4956726033899113,0.0,0.6487040514811535,1.297408102962307,0.32435202574057675,0.4324693676541024
2024-06-11,12.827188421614466,67.50579669341171,12.483463253909846,2.0653947458531765,2.5092372062383617,0.0,0.3261149598715542,1.5218698127339196,0.3261149598715542,0.43481994649540556
2024-06-12,13.178577160037877,65.99916464825422,12.417408050197626,2.0192981132316103,2.453234649880277,0.0,0.3188365441944648,1.9130192651667888,0.7439519364537511,0.9565096325833944
2024-06-13,13.136692583383565,65.78940398613867,12.377942645623945,2.0128803151958694,2.763260908487045,0.0,0.31782320766250566,1.906939245975034,0.7415874845458466,0.953469622987517
2024-06-14,13.632754409571652,65.14583404879278,12.158959997752158,2.3935370337415875,2.714375063090514,0.0,0.3122004826619462,1.8732028959716773,0.8325346204318564,0.9366014479858387
2024-06-17,14.349831437959764,60.69590864974873,16.704755126913593,2.2300413721153687,2.5289638742993548,0.0,0.09695832052675517,1.7452497694815927,0.7756665642140413,0.8726248847407964
2024-06-18,14.598243763601262,60.51987149678404,16.656306102935986,2.2235735533962186,2.5216290866623288,0.0,0.0966771110172269,1.7401879983100843,0.7734168881378152,0.8700939991550422
2024-06-19,15.052524626798705,59.8241363372769,16.624162582704457,2.219282477028014,2.5167628194922473,0.0,0.09649054247947887,2.026301392069056,0.771924339835831,0.8684148823153098
2024-06-20,14.894435687067906,59.19583414091091,16.44956753624074,2.1959744923241145,2.490330551447386,0.0,0.09547715184017888,1.3366801257625043,2.482405947844651,0.85929436656161
2024-06-21,13.828925712477776,64.95404501315319,10.312816585491571,2.4095855408105216,2.7325747678678622,0.0,0.5238229436544612,2.200056363348737,2.095291774617845,0.9428812985780303
2024-06-24,13.85360127537734,65.56666252468663,10.410082460653394,1.6920429038628808,2.661213353391092,0.0,0.5287634074571503,2.2208063113200316,2.538064355794322,0.5287634074571503
2024-06-25,13.70004858738162,65.9513966880929,10.454305293369547,1.6992308325434566,2.3539126117443403,0.0,0.5310096351698301,2.2302404677132865,2.548846248815185,0.5310096351698301
2024-06-26,14.04263018463358,67.08056418967273,7.408891685412677,1.9443641794108038,2.3942144363639306,0.0,0.6481213931369346,2.5924855725477385,3.348627197874162,0.5401011609474454
2024-06-27,14.988001626357622,66.01098588629847,7.290759259210048,2.338553445247289,2.356039447144706,0.0,0.6377873032492606,2.8700428646216727,2.8700428646216727,0.6377873032492606
2024-06-28,15.347935041188036,65.7315011074329,7.259890817965552,2.328652213145771,2.3460641808304294,0.0,0.6350869672215739,2.8578913524970826,2.8578913524970826,0.6350869672215739
2024-07-02,15.710877950044644,65.04303471318484,7.183851312251082,2.8279580310080363,2.3214916954917637,0.0,0.6284351180017858,2.8279580310080363,2.8279580310080363,0.6284351180017858
2024-07-03,15.870488461267392,64.83929825294113,7.1613490959303165,2.2970443825518596,2.6274533347602853,0.0,0.6264666497868708,3.132333248934354,2.819099924040919,0.6264666497868708
2024-07-04,15.974899569565206,64.73488714464331,7.1613490959303165,2.2970443825518596,2.6274533347602853,0.0,0.6264666497868708,3.132333248934354,2.819099924040919,0.6264666497868708
2024-07-05,16.159508669116164,63.41073022058241,7.01486316833759,2.25005816911744,2.5737085816707195,0.0,0.6136522279411201,3.0682611397056005,4.29556559558784,0.6136522279411201
2024-07-08,14.784522827109983,59.911138253648296,11.953383336586572,2.1258790993230043,2.431667481586988,0.0,0.5797852089062738,2.6090334400782322,5.0248051438543735,0.5797852089062738
2024-07-09,15.525790910459051,59.05515561033503,11.78259892214816,2.0955055216570493,2.396924940897219,0.0,0.5715015059064681,2.85750752953234,5.143513553158212,0.5715015059064681
2024-07-10,15.911109932510376,58.624863382285255,11.71564384116924,2.083597729257311,2.4780133085069505,0.0,0.5682539261610848,2.8412696308054244,5.208994323143277,0.5682539261610848
2024-07-11,16.27002888408657,59.24204634852699,11.838982223557853,2.105533149705321,2.5041010043393124,0.0,0.5742363135559967,2.584063411001985,4.3067723516699745,0.5742363135559967
2024-07-12,17.613412464325375,61.000123393398056,8.931244004474005,2.189237707430273,2.6036504543663352,0.0,0.5970648292991653,1.9902160976638845,4.477986219743739,0.5970648292991653
2024-07-15,17.865769186239167,61.18277380538888,8.957986497870081,1.6967490288607028,2.611446468566227,0.0,0.5988525984214246,1.9961753280714152,4.491394488160684,0.5988525984214246
2024-07-16,18.60616561813171,59.40406002038926,8.697558716019522,3.2948418282108234,2.0509905845049405,0.0,0.5814426755666159,1.9381422518887197,4.360820066749619,1.0659782385387957
2024-07-17,16.841451922385506,57.998932743945595,8.491829057370689,3.5953661407339847,2.002477018041169,0.0,0.5676893906422081,1.8922979688073605,4.25767042981656,4.3522853282569285
2024-07-18,15.644089192051938,52.982467816175905,13.813644325149863,3.716551576012339,2.261435202571508,0.0,0.9507457520031565,2.5929429600086085,4.062277304013487,3.9758458720132
2024-07-19,15.834951610883602,52.84054504936159,13.75420454540565,3.9587379027209004,2.251704301211761,0.0,0.5163571177462045,2.581785588731022,4.3029759812183705,3.9587379027209004
2024-07-22,15.825095655548274,51.6840890026949,13.6215352615539,5.2189145247020905,2.202424017444643,0.0,0.8417604072100145,2.5252812216300438,4.208802036050073,3.872097873166067
2024-07-23,12.28237440074426,53.57205855643773,14.096158796292466,5.749196528007952,2.2791644326827885,0.0,0.8710903830315078,2.787489225700825,4.3554519151575395,4.007015761944936
2024-07-24,12.467224150593532,53.90757484834104,14.207543285192582,5.7946253094307965,2.2971738471000314,0.0,0.6145814722123573,2.282731182503041,4.3898676586596945,4.038678245966919
2024-07-25,13.07774764567848,53.53158036297725,14.108448530126552,5.754208964098531,2.2811515218356972,0.0,0.6102948901316624,2.2668095919176032,4.359249215226161,4.010509278008067
2024-07-26,13.16922496562195,52.16712341220566,13.748840789592744,5.60754095310354,2.223007655567842,0.0,2.29399402626963,2.20903128455594,4.67295079425295,3.90828611882974
2024-07-29,13.253166022152582,52.84054504936159,13.926323584654382,5.679928295208249,2.251704301211761,0.0,2.32360702985792,2.237547510233553,3.528440304599064,3.9587379027209004
2024-07-30,13.099466474997785,52.569100755873464,13.854783424294718,5.736367672057853,2.240137193366533,0.0,2.56852283823486,2.226053126470212,3.7671668294111273,3.9384016852934516
2024-07-31,14.87365414087878,60.07789711805939,1.9928752280262418,6.513299525744302,2.5435406782289074,0.0,2.721975921206574,2.5275490696918186,4.277390733324617,4.471817584839371
2024-08-01,15.40439670365166,59.49948226785454,1.973688327655369,6.450591119654132,2.5190521097043366,0.0,2.6957694231390406,2.5032144643433947,4.525041531697675,4.428764052299853
2024-08-02,13.301409949454643,51.54296355413673,15.189836060122373,5.5699654163341314,2.1751546288906622,0.0,2.3277467411545625,2.161479116786379,3.9072891726523014,3.8241553604682093
2024-08-05,12.5430645215239,51.84466668896545,15.278748703883332,5.602568819614008,2.1878867444894134,0.0,2.3413720440177945,2.424992474161287,3.930160216744155,3.8465397866006628
2024-08-06,13.030343270699158,51.45740654671005,15.247618020051789,5.560719739725118,2.1715440541796696,0.0,2.3238828763030344,2.406878693313857,3.9837992165194875,3.8178075824978417
2024-08-07,13.411928337252043,51.164022916183725,15.209747657052025,5.629698314402093,2.1661506109878466,0.0,2.2353213895420074,2.4009007517303043,3.9739046925191244,3.808325330330828
2024-08-08,13.062868173195326,51.41944287283257,15.285677438679402,5.657802775651479,2.176964422404899,0.0,2.246480513861617,2.4128864778513663,3.910540153759111,3.827337171764236
2024-08-09,13.052008512902368,51.37669592976856,15.272969872306463,5.736233040702315,2.1751546288906622,0.0,2.244612928970471,2.410880553338654,3.9072891726523014,3.8241553604682093
2024-08-12,12.958102136425556,51.41708475927833,15.260283416951856,5.731468252649766,2.173347841977606,0.0,2.242748446689039,2.408877961258597,3.987108349669402,3.820978835099844
2024-08-13,13.251529519072738,53.264264755233924,12.474120795435967,5.9373736156884345,2.2514262604011597,0.0,2.2372712175057865,2.495417896448762,4.130346863087606,3.958249077125623
2024-08-14,13.228763110649155,53.344557738396915,12.452689991667597,6.18487625952428,2.247558262393375,0.0,2.2334275381615454,2.2334275381615454,4.1232508396828536,3.9514487213627345
2024-08-15,13.18346416922774,53.16189122785991,12.410048539118078,6.50612517442408,2.239862001660774,0.0,2.2257796649345534,2.2257796649345534,4.109131689109945,3.9379178687303638
2024-08-16,13.206074794405426,53.08156037491531,12.431332698755714,6.517283664771509,2.2437035321962386,0.0,2.2295970432113057,2.2295970432113057,4.116179156697795,3.9446716918353872
2024-08-19,13.58823378598959,53.0710262962235,12.132455368206951,6.495004828523326,2.2360336031039285,0.0,2.2219753360737693,2.2219753360737693,4.102108312751575,3.931187133053592
2024-08-20,13.95391081056534,51.43956470403672,11.886874241410913,6.522834047542378,2.573175464235879,0.0,2.1467555093177446,3.385268303154905,4.293511018635489,3.798105901100625
2024-08-21,14.296044483970977,51.78160298554604,11.965913907890254,6.5662064781029486,2.590285339073916,0.0,2.1610299801351474,2.49349613092517,4.322059960270295,3.823360734085261
2024-08-22,13.427640643924821,47.99995678460483,17.723713946495483,5.7877761396227685,2.404975326710317,0.0,2.006429061735893,2.9324732440755357,4.167198820528393,3.5498360323019647
2024-08-23,14.591194769056676,49.08668240242436,14.898085659036292,5.9474978678220145,2.471343964023189,0.0,2.061799260844965,3.013398919696487,4.2821984648318505,3.647798692264169
2024-08-26,14.61437315657355,49.16465752129906,14.921751548508002,5.798093697988419,2.475269740424111,0.0,2.0650744677766975,3.0181857605967113,4.289000817690063,3.6535932891433873
2024-08-27,14.869777334918918,48.700487673623336,14.780873375191625,5.743353150524238,2.451900400815241,0.0,2.28160604609867,3.304394963315315,4.248507809976833,3.6190992455358213
2024-08-28,15.760447410376042,48.13535662282338,14.585789433435206,5.822825397922183,2.4195392281806116,0.0,2.251492487196577,3.2607822228364225,4.192434286503972,3.571332910725605
2024-08-29,15.015316015406816,48.740816385090184,14.769253506882086,5.581609618292585,2.449972858440553,0.0,2.2798123793026055,3.30179723898998,4.245167878701403,3.616254118893788
2024-08-30,15.348058333584566,48.54998044297159,14.711427138421085,5.5597558249209404,2.4403804282499806,0.0,2.2708861820099613,3.2888696429109783,4.228546683742686,3.6020953231882147
2024-09-02,15.107263403571109,45.468462670942166,19.39141929439546,5.206872338124023,2.2854869434009313,0.0,2.126750673318263,3.08012166480576,3.960156426178834,3.3734665852634516
2024-09-03,15.801882091139893,44.8686468551174,19.16652320539004,5.146484534270332,2.25898052490518,0.0,2.1020852323076005,3.0443993019627316,4.27665616228098,3.3343420926258487
2024-09-04,16.467919019547566,44.513719969868745,19.0149092196975,5.105774019161035,2.2411111890161135,0.0,2.0854569937418312,3.0203170254192035,4.242826297612691,3.3079662659353186
2024-09-05,16.094314124204082,44.67435176180415,19.083526242573072,5.196370479563649,2.2491984418105746,0.0,2.092982554268692,3.0312161130787953,4.258136920753546,3.3199033619434424
2024-09-09,16.88536299077539,44.10143329658214,18.838792874661802,5.414715558223332,2.2203539870296187,0.0,2.0661414630062716,2.9923428084918413,4.203529183357587,3.2773278378720168
2024-09-10,17.23914705240736,43.91371203884839,18.75860405474671,5.391667390876377,2.210902873723248,0.0,2.057346767571249,2.97960566337905,4.185636527127714,3.263377631319912
2024-09-11,18.801308137170007,44.76157591118552,16.033032452142535,5.568079717546501,2.253589874772441,0.0,2.097068984530501,3.0371343913890008,4.121825245456502,3.326385285807001
2024-09-12,19.298613764072652,44.55181839215285,15.906505749229222,5.524138512392543,2.235805385317629,0.0,2.0805196994725166,3.013166461305024,4.089297340342533,3.3001346957150264
2024-09-13,19.021783184095195,44.744421808042105,15.975271681860676,5.4759678863304355,2.245471068336116,0.0,2.089514061889245,3.026192779287872,4.106975914747826,3.3144016154105262
2024-09-16,18.980755024238206,44.64791238656033,15.940814554788057,5.4641567494019085,2.2406278028517868,0.0,2.0850071806928336,3.019665572037897,4.313807960054138,3.3072527693748395
2024-09-17,18.747082034707336,44.77668439828176,15.986790517581698,5.479916287068299,2.2470901464255264,0.0,2.0910206884865876,3.0283747902219544,4.326249700317078,3.3167914369097597
2024-09-19,17.965171569206824,45.1674961314876,16.126323522191896,5.527745098217484,2.2667027909657733,0.0,2.109271155898777,3.0548065016465045,4.436742776200876,3.3457404541842664
2024-09-20,17.313392493512044,45.36547147034168,16.197007412981026,5.625026253166361,2.2766380606078314,0.0,2.1185163810626553,3.068196138090742,4.675346496138273,3.360405294099384
2024-09-23,18.493721914882645,44.527191995063596,15.770734752015192,5.832635373155296,2.2167215254475394,0.0,1.9916315908335158,2.9874473862502735,4.552300779048036,3.6276146833039036
2024-09-24,18.461988085245913,44.62241135661753,15.804459746272407,5.845108196873223,2.4353073047814053,0.0,1.995890603810369,2.9938359057155535,4.205626629457563,3.635372171226029
2024-09-25,18.150740826432642,44.91052868516536,15.906505749229222,5.308912336585042,2.4510315611251308,0.0,2.0805196994725166,3.3001346957150264,4.232781457547534,3.658844988727529
2024-09-26,17.861242730311506,45.26776497641701,16.033032452142535,5.423454270337501,2.470528045585941,0.0,2.097068984530501,3.0371343913890008,4.121825245456502,3.6879489038295006
2024-09-27,18.67018360823008,45.300523018418716,16.044634764533164,5.427378955880837,2.472315844509211,0.0,2.1709515823523344,3.0393322152932685,3.184062320783424,3.6906176899989687
2024-09-30,18.959643819210388,45.300523018418716,16.044634764533164,5.427378955880837,2.472315844509211,0.0,2.1709515823523344,2.749872004312957,3.184062320783424,3.6906176899989687
2024-10-02,17.622357343485398,46.621173225170224,16.486049896552302,5.576695361862467,2.3172656347301714,0.0,2.230678144744987,2.6768137736939845,2.6768137736939845,3.792152846066478
2024-10-03,16.80505944322971,46.7554098287191,16.559929642817796,5.9751322464816745,1.954204345788372,0.0,2.2406745924306275,2.912876970159816,2.9875661232408373,3.8091468071320675
2024-10-04,14.990272856032757,45.99956278370836,16.292222142617018,9.626106588922996,2.069576175753601,0.0,1.9840067015337475,2.351415349965923,2.9392691874574037,3.747568214008189
2024-10-07,15.57539796358625,43.527674666093716,18.874357645208427,9.317425567502488,1.9970580576435744,0.0,2.15552382531774,2.15552382531774,2.8508540915492686,3.5461843577807977
2024-10-08,16.389316506968385,43.1080341737908,18.69239422090664,9.227598369469597,1.9778048714144496,0.0,2.2036055807688584,1.9281548831727513,2.9610949991581537,3.5119963943503683
2024-10-09,29.843390803776277,4.345014753040224,27.195733195512517,16.23663407715031,3.855743223349194,0.0,3.544617298532814,4.001987272537049,5.145412207547634,5.831467168553985
2024-10-10,30.801554241930475,1.5738020415584912,26.624739830850004,16.524921436364156,4.0155559090364905,0.0,4.7214061246754735,4.384162830055796,5.620721576994611,5.733136008534504
2024-10-14,32.27011312963708,1.5632580754841494,26.446362661357544,16.190887210371546,3.765330397385786,0.0,4.354790353134416,4.689774226452449,5.02475809977048,5.694725846406544
2024-10-15,30.749266693094206,1.6063049765049215,27.174607071987133,16.636730113800972,3.869015008051604,0.0,4.474706720263709,4.474706720263709,5.163123138765818,5.851539557267928
2024-10-16,31.229559819354346,1.7349755455196858,27.27896266968784,17.1184253824609,3.437680545892706,0.0,3.3542860546713924,4.163941309247246,5.204926636559057,6.477242036606827
2024-10-17,31.298104469581293,1.8704046495765716,24.96921625680905,18.454659209155505,3.7060197726710187,0.0,2.9926474393225146,4.488971158983772,5.2371330188144,6.982844025085868
2024-10-18,28.489060617926533,1.7880163567736318,30.30061919006435,17.04575593457529,3.5427756093112737,0.0,2.860826170837811,4.291239256256716,5.006445798966169,6.675261065288225
2024-10-21,28.91274453635037,1.7774228198576048,30.1210958167169,16.944764215975834,3.521785575265858,0.0,2.8438765117721676,4.265814767658251,4.976783895601293,6.635711860801724
2024-10-22,30.630336712880485,2.1370002357823594,31.65574065935005,11.682267955610232,4.234252267179167,0.0,3.276733694866284,3.276733694866284,5.128800565877662,7.978134213587475
2024-10-23,27.85692166763194,2.2026403179057814,36.28914707288537,10.624500356957299,3.8508631110869254,0.0,2.980042783048998,3.2391769380967377,5.312250178478649,7.6444575739083005
2024-10-24,28.597039501103488,2.0518055247428513,35.91685571062361,10.515503314307113,3.8113570000551418,0.0,2.9494704418178483,3.205946132410705,5.385989502449984,7.566032872489263
2024-10-25,29.767301816489717,1.8248154370261898,32.05744518995758,15.282829285094337,3.3897087252409612,0.0,3.193427014795832,2.851274120353421,4.904191487007884,6.729006924034074
2024-10-28,29.619469560868577,1.8227365883611433,32.02092501603438,14.695813743661718,3.3858471339175966,0.0,3.4176311031771442,3.189789029632001,5.126446654765716,6.721341169581716
2024-10-29,27.581153641596963,1.6652772010020807,29.25475722860405,13.530377258141904,11.73198196088472,0.0,3.122394751878901,2.601995626565751,4.371352652630462,6.140709678695172
2024-10-30,27.101629063582465,1.636324773650262,28.74613546110098,13.295138785908382,11.52801030066445,0.0,3.0681089505942416,2.5567574588285344,4.295352530831939,7.7725426748387445
