date,BNP PARIBAS,CHINA INTERNATIONAL CAPITAL CORPORATION,ABN AMRO CLEARING HONG KONG LTD,MERRILL LYNCH FAR EAST LTD,BRIGHT SMART SECURITIES INTERNATIONAL,EDDID SECURITIES AND FUTURES LTD
2024-03-12,0.0,0.0,99.87341772151899,0.12658227848101267,0.0,0.0
2024-03-14,66.56792213288193,0.0,33.389758781210325,0.04231908590774439,0.0,0.0
2024-03-20,99.0163085684701,0.0,0.9578048149106911,0.025886616619207874,0.0,0.0
2024-03-22,91.7924692000694,0.0,8.1901787263578,0.01735207357279195,0.0,0.0
2024-03-25,86.30921395106715,0.0,13.673433975360055,0.01735207357279195,0.0,0.0
2024-04-03,94.98525073746312,0.0,4.997397188964081,0.01735207357279195,0.0,0.0
2024-04-16,96.66254635352287,0.0,3.319795161575137,0.017658484901995408,0.0,0.0
2024-04-23,93.9249957576786,2.8847785508230106,3.1732564059053114,0.016969285593076533,0.0,0.0
2024-04-24,93.82318004412015,3.037502121160699,3.122348549126082,0.016969285593076533,0.0,0.0
2024-04-25,93.82318004412015,3.0884099779399286,3.0714406923468522,0.016969285593076533,0.0,0.0
2024-05-16,93.82318004412015,5.922280671983709,0.23756999830307143,0.016969285593076533,0.0,0.0
2024-05-17,95.1968771215207,3.0889341479972843,1.6293279022403258,0.08486082824168364,0.0,0.0
2024-08-05,90.27157098659333,6.256445513922309,3.300103128222757,0.1718803712616019,0.0,0.0
2024-09-19,90.27157098659333,6.29082158817463,3.2657270539704366,0.1718803712616019,0.0,0.0
2024-09-20,90.27157098659333,6.4970780336885525,3.059470608456514,0.1718803712616019,0.0,0.0
2024-10-09,90.27157098659333,6.600206256445514,2.956342385699553,0.1718803712616019,0.0,0.0
2024-11-08,90.23719491234101,6.600206256445514,2.956342385699553,0.1718803712616019,0.034376074252320386,0.0
2024-11-18,90.2405498281787,6.5979381443298974,2.9553264604810994,0.1718213058419244,0.03436426116838488,0.0
2024-11-20,90.52069425901202,6.408544726301736,2.8704939919893193,0.16688918558077437,0.03337783711615487,0.0
2024-11-26,90.52069425901202,6.408544726301736,2.8704939919893193,0.13351134846461948,0.03337783711615487,0.03337783711615487
