date,THE HONGKONG AND SHANGHAI BANKING,CTBC ASIA LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BOCOM INTERNATIONAL SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,BNP PARIBAS
2024-03-01,47.13458329557758,0.0,22.911298839014968,15.578536888902523,0.0,13.182314827441482,0.0,0.0,1.193266149063449
2024-03-04,20.229417822121746,44.906906674028285,9.846101543532356,6.711322893362472,7.811641495372703,5.653390775886534,4.306686253714231,0.0,0.5345325419816748
2024-03-05,20.20272815869608,44.907283603807855,9.873230172312542,6.715109706049614,7.811707063021979,5.653438228082572,4.307375236350197,0.0,0.5291278316791611
2024-03-06,20.146623824482013,44.81671339651215,9.896592573247052,6.702123243939176,7.796599873082791,5.639712500403881,4.299045131891605,0.17243711744044687,0.5301523390008867
2024-03-07,20.15080777970424,44.82084367485151,9.888009432766353,6.702554726668531,7.795456597840316,5.640232252536854,4.304282021167408,0.17245300912988795,0.525360505334897
2024-03-08,20.156701992181752,44.81791951520965,9.884745277340416,6.698872423130019,7.79528801130511,5.647184980190305,4.304561288547106,0.17319398538091946,0.5215325267147182
2024-03-11,20.165595453536742,44.80628260066252,9.849662136921683,6.733241921107937,7.793263974905405,5.645718695950493,4.3227078732045054,0.1731490157877354,0.5103783279229741
2024-03-12,20.202052680355205,44.80098751174441,9.796072040094819,6.758780218010944,7.79234298741628,5.644772340571312,4.322010920825312,0.17312855349134604,0.5098527474903741
2024-03-13,20.19580622537591,44.798690582898686,9.801255049362691,6.746244373170371,7.791943477084528,5.651926797845117,4.321789333041048,0.17498064288687817,0.5173635183347675
2024-03-14,20.198667917379158,44.82713740370608,9.804871763987842,6.711050662663934,7.783576947329673,5.654212224364813,4.324533635723217,0.1760228279002063,0.5199266169450737
2024-03-15,20.236731772962706,44.826728381241274,9.79225016287961,6.701921970638606,7.769539949043697,5.646712111510591,4.324716515143445,0.17602122179071325,0.5253779147893554
2024-03-18,20.260213822896574,44.83645512039555,9.769044469085113,6.701606781225471,7.760050618320628,5.6391834531520955,4.32463052095098,0.1760594158006667,0.5327557981729275
2024-03-19,20.303976289576365,44.827261258009536,9.690825828797639,6.750143692580882,7.711645163013772,5.640688430668413,4.329112077307526,0.17736365995608339,0.5689836000897855
2024-03-20,20.323052115501834,44.816671980291304,9.706633807515319,6.728438473241355,7.709823486872872,5.648666461088416,4.327996331902629,0.17740965348129883,0.561307690104972
2024-03-21,20.345899975451378,44.84934522121687,9.706660708474423,6.667004722594225,7.715444272824826,5.644026329356469,4.330685759238577,0.17753899258870207,0.5633940182545318
2024-03-22,20.33602379653478,44.84852361219568,9.708221648934828,6.666882587673473,7.715302931215808,5.644668303797853,4.330606424067235,0.1775357401970071,0.5722349553833421
2024-03-25,20.44181112846399,44.7484714842128,9.833749465189202,6.657587302223937,7.698090938175064,5.61729450699982,4.262248299794972,0.1810671902710815,0.5596796846691373
2024-03-26,20.471000452231277,44.64790206875064,9.862138071605179,6.650045135845625,7.6730913446309525,5.590014797862727,4.355812002959213,0.18715305778707023,0.5628430683273226
2024-03-27,20.43514633672703,44.61538965469523,9.949291657452749,6.649558881129085,7.658142463955077,5.592895683476409,4.352269371778453,0.186090461730601,0.561215489055368
2024-03-28,20.393451400696723,44.51322143281478,10.04368899567695,6.63923269507324,7.640605492867185,5.594144213444246,4.344059791106294,0.18566431882943896,0.6459316594911433
2024-04-02,20.483954839519797,44.408206788033006,10.11914171837524,6.626706460565238,7.622579938977266,5.582238217004765,4.3381474283118076,0.1852263035193147,0.6337983056935692
2024-04-03,20.52694428237838,44.33173344581511,10.226233888113478,6.609216475694772,7.572614432326969,5.572625299835007,4.328834952484584,0.18490733377202456,0.6468898895796715
2024-04-05,20.555387570457317,44.32693490999706,10.228123697922232,6.5938591622591245,7.571794760756168,5.570640796845713,4.328366392652713,0.18488731911446077,0.6400053899952147
2024-04-08,20.56850022889773,44.316650759500696,10.240505599833144,6.585884708626917,7.5432467909716525,5.558668692002591,4.327362182199726,0.230877520015784,0.6283035179517593
2024-04-09,20.556435275435604,44.35078114797976,10.273085048612039,6.62495540449351,7.530628789523925,5.562949690648316,4.329681384299435,0.23105532992050767,0.5404279290869047
2024-04-10,20.58096889411825,44.333171388089255,10.261267217111032,6.632363879710606,7.527638705440273,5.5608329865856465,4.327409653674791,0.23234509562677458,0.5440021796433732
2024-04-11,20.558323041774674,44.312359599188724,10.282041164578835,6.683840344526349,7.5241049264943545,5.549937351064329,4.325378192054101,0.23223602341445915,0.5317793569041732
2024-04-12,20.55701094157321,44.33792251150264,10.310144374238504,6.6570233604477504,7.491601278534123,5.553138998711536,4.325110104561183,0.2378966187212287,0.5301518117098262
2024-04-15,20.580822652331562,44.37953647956495,10.321019661146503,6.6096128436032435,7.4433145232674915,5.557429005482313,4.329169496241307,0.2381198998704758,0.5409754384921568
2024-04-16,20.63630962997154,44.31337821761481,10.44083454358908,6.598286692202667,7.376706677127462,5.544817543327035,4.322807898109724,0.23776492548451245,0.5290938725731699
2024-04-17,20.586935148444656,44.264025972488504,10.5625551579122,6.596087699917836,7.368491166354019,5.536435260713872,4.314315269800461,0.23750012434867207,0.5336542000197821
2024-04-18,20.620090887141167,44.21917459167362,10.60078033132866,6.582146854998106,7.361024900101178,5.530825360557262,4.308106432593871,0.23725947275210546,0.5405911688540292
2024-04-19,20.6086968473708,44.195432428787576,10.65338066618927,6.584301909551843,7.340753263884185,5.526456144574611,4.2976246312463715,0.24270851050212858,0.550645597893211
2024-04-22,20.559995298788632,44.18333654880991,10.665439009803427,6.645301167735834,7.33874416779561,5.518516569052358,4.294061226542549,0.24264208343373586,0.5519639280379426
2024-04-23,20.52850023743259,44.20647730444032,10.666839592790105,6.648553042922102,7.343045565272854,5.507052113843818,4.287942419753357,0.24278430123308845,0.5688054223117722
2024-04-24,20.47732875750519,44.213219985459205,10.691867423996325,6.678326204022773,7.339203916272622,5.509362209910135,4.288596446713357,0.24282133239230827,0.5592737237280819
2024-04-25,20.498443613864012,44.23280955754845,10.625143475088276,6.690477506511917,7.342455700789623,5.511803245605166,4.29049659714986,0.2429289193537933,0.5654413840889001
2024-04-26,20.393056279048814,44.27142984725555,10.665793662970984,6.703035319066207,7.34886650239057,5.502907143340227,4.294242690224812,0.24314102401857765,0.5775275316842665
2024-04-29,20.38002654157383,44.23795441232906,10.664760119231516,6.70090876931384,7.306536114270434,5.4985623026116714,4.289156957557127,0.33489120075097006,0.5872035823615497
2024-04-30,20.52572912823419,44.62427631764568,10.018735221499005,6.684216970649589,7.351795374274612,5.5449109704918484,4.3350524300498225,0.3420816398561041,0.5732019472991511
2024-05-02,20.54596734457753,44.65334621834712,10.001919938618979,6.6781780208631,7.319465692856457,5.548523130163932,4.3352781193521945,0.3423044844627397,0.5750170507579523
2024-05-03,20.47009213073759,44.61103713996475,9.997449417302976,6.680286993601708,7.312530493729345,5.5163801874041,4.3893056955224745,0.4251756718977945,0.5977422698392634
2024-05-06,19.97942034484616,44.63781221781004,10.002359978665385,6.698489476733014,7.316919398040207,5.51505281116925,4.834136757997407,0.4254308578885902,0.5903781568499461
2024-05-07,19.74602599332095,44.18262558606052,10.768135359574178,6.643863786898035,7.242306335031539,5.449632077330791,4.784933275165847,0.590039636609684,0.5924379500084574
2024-05-08,19.74196351991438,44.17105310572069,10.804516885321052,6.635168861052549,7.242938149298876,5.43633344185883,4.785534363853131,0.59009111129792,0.5924005616825759
2024-05-09,19.741882574680492,44.15936952505528,10.811768879344012,6.620745026800991,7.241022336879387,5.4326004210699015,4.783625934141321,0.5899350276953332,0.619050274333282
2024-05-10,19.726803895741416,44.15130476843901,10.816379621132217,6.631468070268923,7.239699920290836,5.429772553782171,4.782201592025938,0.5898272887835476,0.6325422895359357
2024-05-13,19.677532796172343,44.169887900729556,10.812707465930707,6.670713610765208,7.2358602377772,5.432241575632355,4.779439523426787,0.5900755450603103,0.6315413445055358
2024-05-14,19.650310018829448,44.14400674420133,10.829394720650109,6.680387017030674,7.231620416479688,5.429058576960634,4.781594655949841,0.6108934302008668,0.6427344196974112
2024-05-16,19.76328262559078,44.41314626485099,9.710099666668453,6.997620977688072,7.275710543225314,5.453018045486627,4.812224621183989,0.6928217553946489,0.8820754999111292
2024-05-17,19.722892961240323,44.34339922975791,9.706927068283212,7.002856434752553,7.2642846641497965,5.442610841715733,4.805865844812948,0.8305648646004823,0.8805980906870471
2024-05-20,19.695227598317956,44.36601210134583,9.9978283892565,6.898976843453797,7.26798907876712,5.440590213271175,4.811821420641093,0.8766434248823981,0.6449109300641268
2024-05-21,19.734121652170927,44.420134924607055,10.012241180350777,6.756682129624038,7.276855417429159,5.447227278190983,4.820461786287035,0.8777128565238906,0.6545627748161352
2024-05-22,23.20533553357331,40.437787855027594,10.714025694615762,6.706514790382975,7.22015718828201,5.404784750104505,4.783635756929909,0.8708740832063121,0.6568843478776234
2024-05-23,23.22188220739104,40.4350103123393,10.720205372410241,6.70651223658056,7.219661258710428,5.404413512676328,4.783124312597065,0.8708142656428266,0.6383765216522166
2024-05-24,23.18567497592353,40.44153149107081,10.714695206272342,6.720972373425946,7.224490967111024,5.405285112465298,4.788935574720716,0.8709547066968625,0.647459592313467
2024-05-27,22.99850036380265,40.452923180403154,10.762847481228205,6.713516272379789,7.226525982938744,5.406257731147736,4.900551094845002,0.8712000397758884,0.6676778534788307
2024-05-28,23.034775652830266,40.44660783167792,10.777682268669988,6.704036813742555,7.225397806578022,5.398815263295339,4.899786040389685,0.8710640315068175,0.6418342913094065
2024-05-29,23.061471722448022,40.44356178544939,10.745765763020575,6.708846960136823,7.224853659691095,5.393294152365953,4.899966866656379,0.8709984314120204,0.6512406588197441
2024-05-30,22.915357937940794,40.44704589932635,10.761068961139896,6.693936680635846,7.225476063153686,5.393758771459059,5.023286719142979,0.8710734657954359,0.6689955014059491
2024-05-31,22.903722766587244,40.452718134529825,10.76831722610444,6.694233814335744,7.226489353463918,5.392682000682505,5.023899518420258,0.8711956238781248,0.666741561997942
2024-06-03,22.87669979428922,40.45521916870894,10.777710033174372,6.700880902712091,7.226936139185656,5.3928320795259035,5.034915481330589,0.871249486514123,0.6635569145590978
2024-06-04,22.84801690998455,40.45930081098668,10.79806585616189,6.701556973670364,7.227665285354935,5.391542695704243,5.029464651764058,0.8713373893561218,0.6730494270171623
2024-06-05,22.80832435920976,40.45231353654606,10.834018510970257,6.696183342186514,7.22641707592221,5.380804147796223,5.0620513370152205,0.8711869103970747,0.6687007799566861
2024-06-06,22.765298929794092,40.47750710685761,10.808201999821721,6.699253119325364,7.230917665153982,5.380578396489712,5.094369448474274,0.8717294827931323,0.6721438512901148
2024-06-07,22.703111884098384,40.51727425832738,10.80022569600858,6.707395497424046,7.238021684610925,5.385864549007042,5.1012105240107966,0.8668757980327205,0.680020108480121
2024-06-11,22.59038339930602,40.551732700209214,10.857486559322318,6.714570025572842,7.244177354115454,5.390445027431187,5.110180947533527,0.867613043808802,0.6734109427006368
2024-06-12,22.526651479397856,40.58092857158751,10.866958675584634,6.722714476924978,7.249392915971612,5.394325964920495,5.113860104396366,0.8682376957569798,0.6769301154595693
2024-06-13,22.4567061576252,40.6074165770811,10.877028276687938,6.737131588719381,7.265165908369285,5.400055185213625,5.117198025910405,0.8688044123320918,0.6704938680609666
2024-06-14,22.425443918168217,40.588803062704194,10.928640417095266,6.736894434594783,7.2618357218791045,5.3975799229758685,5.1148524189485824,0.8684061721882262,0.6775439314457542
2024-06-17,22.409322225173366,40.588087188971734,10.934349854353497,6.737419375855589,7.26170764326997,5.40033566784318,5.1147622071607035,0.8683908559157355,0.685624981456224
2024-06-18,22.375519130931423,40.59566878940208,10.969082927842141,6.739505731379736,7.263064084768112,5.401344416716531,5.115993561963872,0.8685530658877471,0.6712682911083558
2024-06-19,22.36053189881946,40.6095450959021,10.971867855100562,6.741165126062803,7.260025854794503,5.403190690293826,5.117650467149944,0.8688499524501119,0.6671730594266911
2024-06-20,22.424837042139504,40.6088550197505,10.964210141868184,6.744148282250707,7.252541448257101,5.402178744464277,5.049197869703306,0.8692032399848363,0.684828211581584
2024-06-21,22.420273924061142,40.60808971580896,10.966532165875197,6.743653138856431,7.252404768743387,5.402076936405812,5.050022826146324,0.8691868592061801,0.6877596648965668
2024-06-24,22.411053671620166,40.63925584134883,10.989711015463731,6.709325682613473,7.257970885225852,5.406222952856088,5.053898646124075,0.869853947635141,0.6627073571126494
2024-06-25,23.087034074160595,40.76782940705247,10.144672631785165,6.762605988496424,7.280933490646821,5.418246515077396,5.04467054987854,0.872605972035525,0.6214013708670646
2024-06-26,23.057329376417115,40.7896331545063,8.812467956745264,6.768995492057284,7.279282177784579,5.374408461066775,5.042562603214879,0.873072665517069,2.002248112690732
2024-06-27,23.111783437810555,40.780646651095736,8.857452501065497,6.774085267706761,7.244000309332782,5.369281835157868,5.03957732940811,0.8547872338448802,1.9683854345778091
2024-06-28,23.108198498018837,40.78867818467396,8.911483444817398,6.764046523242809,7.245426977041679,5.370061899988569,5.039182912879659,0.854955579688672,1.9179659796484192
2024-07-02,23.09842917723498,40.833848236876825,8.896193079677863,6.764872480318697,7.253450681887011,5.375083147639576,5.04509939670802,0.8559023715408333,1.8771214281161952
2024-07-03,23.136986734793226,40.833120794659955,8.887326634222461,6.76928755624171,7.253321463934947,5.374061761603055,5.013345732932934,0.8558871239081592,1.876662197703551
2024-07-04,23.14378084868768,40.83702591280045,8.875994119135898,6.752531424341496,7.291043908402788,5.3751311470930565,5.016139487330003,0.8559689775668742,1.8523841746417586
