date,EMPEROR SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,THE BANK OF EAST ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-25,39.728158823450016,24.04753826676828,8.040008357825663,5.704308841728991,6.06498116126077,6.800964946756642,4.6945254766885105,2.335414004436238,0.0,2.5841001210848886
2024-03-26,39.729293141095276,24.048224871629643,8.040237915993432,5.708040708702474,6.065154328489082,6.801159127780186,4.694302614926385,2.335123785367623,0.0,2.5784635060159027
2024-03-27,39.721070805400096,24.043247874503983,8.0385739162092,5.709713985388401,6.063899090074575,6.799751566531455,4.71117238173429,2.3346405104302894,0.0,2.577929869727712
2024-03-28,39.71469375126411,24.039387830195206,8.03728335631239,5.712365000499831,6.075412457600186,6.79865989445485,4.71041602243397,2.3342656935227586,0.0,2.577515993716701
2024-04-03,39.70874368120154,24.035072809918617,8.040716504684148,5.707228589904776,6.091981280086184,6.797641316722465,4.709710306168529,2.3249980938836052,0.0,2.583907417430132
2024-04-05,39.70633582634731,24.031831905895334,8.040228932515591,5.70688251554456,6.099102439328377,6.797229122023654,4.709424719222898,2.325213804413408,0.0,2.583750734708868
2024-04-08,39.70874368120154,24.033289234100177,8.040716504684148,5.707228589904776,6.099472298523626,6.797641316722465,4.709710306168529,2.3253548090472926,0.0,2.577843259647442
2024-04-09,39.713418586143355,24.03611866994208,8.041663137134302,5.710754558420817,6.104114717316773,6.78060374411566,4.710264779716258,2.3249150584302747,0.0,2.5781467487804774
2024-04-10,39.71412892802398,24.036548596711086,8.041806975925308,5.710856704956602,6.104219047782333,6.780725026719548,4.708565213090023,2.324956643481214,0.0,2.578192863309905
2024-04-11,39.71540413876286,24.037320404269842,8.042065196334327,5.7078291041673,6.104415052727986,6.780942754102844,4.708716403940396,2.325031297257067,0.0,2.578275648437388
2024-04-12,39.71582730011972,24.037576518121337,8.04215088326851,5.707889920184684,6.104123315508106,6.781019856168288,4.708053016974015,2.3250560700982312,0.0,2.5783031195571064
2024-04-15,39.718094591966604,24.038948772080612,8.042609992504516,5.704647779786132,6.10482858605068,6.7814069701245785,4.708321789676128,2.3226912084293465,0.0,2.578450309381395
2024-04-16,39.71894489315047,24.03946340770978,8.042782171982616,5.708337975256052,6.099250371847193,6.781552149253491,4.708422587351165,2.3227409335509708,0.0,2.5785055098982657
2024-04-17,39.718094591966604,24.038948772080612,8.042609992504516,5.7082157714424495,6.101260594394363,6.7814069701245785,4.708321789676128,2.3226912084293465,0.0,2.578450309381395
2024-04-18,39.71611069744435,24.03774804129834,8.042208269056484,5.707573868213664,6.100955840160897,6.782138587027006,4.70808661188365,2.322575191424688,0.0,2.5826028934909178
2024-04-19,39.70775217618934,24.03268913637544,8.040515732512151,5.742043296772153,6.087191985400262,6.788553927021504,4.696394575850894,2.3220863899342357,0.0,2.5827727799440217
2024-04-22,39.70746889813746,24.03251768538698,8.040458370875998,5.742002332608992,6.087148558920731,6.788505496973814,4.696361071423335,2.322069823997541,0.0,2.5834677616751507
2024-04-24,39.72206297566614,24.00388293800246,8.043413559813668,5.744112747337942,6.090099498274657,6.791000543328464,4.698087171310357,2.3229232772137447,0.0,2.5844172890525683
2024-04-25,39.71979523074229,24.002512548863344,8.04295435883305,5.749493845242911,6.089751812601046,6.790612842996299,4.697818956053233,2.322790660801712,0.0,2.5842697438661077
2024-04-26,39.717386035456684,24.001056681839366,8.042466515237404,5.746290768577459,6.089382440068477,6.790200959894871,4.697534010896396,2.3226497724543034,0.0,2.593032815575043
2024-04-30,16.419717901026367,9.9218686243176,3.3248970007762106,2.377092636808879,2.5195227811694627,2.806008376779518,1.9420431175289288,0.9602242356440697,0.0,1.0720053375522514
2024-05-02,39.715753916100624,23.998858874831587,8.042208269056484,5.749317285430274,6.097392878949855,6.784987985550585,4.6973831715716985,2.322575191424688,0.0,2.5915224270842105
2024-05-03,39.71079509130895,23.997646112201036,8.041204135990583,5.748599437869068,6.1073336753114535,6.784140826342555,4.696796666272659,2.322285199612772,0.0,2.591198855090922
2024-05-06,39.70031479459232,24.016277745379945,8.039081937099565,5.738166226820893,6.119987560860787,6.782350386018608,4.691634039419049,2.3216723124143006,0.0,2.5905149973945276
2024-05-07,39.68870795214221,24.03492707442596,8.03673161927538,5.738627838378287,6.1017975468210635,6.798194407070358,4.69026238638781,2.320993544880834,0.0,2.589757630618093
2024-05-08,39.6624865995296,24.05472772652341,8.039655393897913,5.722882155061868,6.102947385353927,6.798884259613313,4.709802115097907,2.321837925699686,0.0,2.5867764392223735
2024-05-09,39.648062576843984,24.05025822475775,8.03673161927538,5.720800919387836,6.100727931681636,6.828500169354126,4.708089305378262,2.320993544880834,0.0,2.5858357084401935
2024-05-10,39.64283292601766,24.075248769192488,8.035671559907483,5.720046335448273,6.096714812519432,6.826530003834204,4.70390338640607,2.320687401654129,0.0,2.578364805020262
2024-05-13,39.6260225881327,24.086063855525875,8.032264075020953,5.717620779439296,6.104107057330981,6.823635249159116,4.7019087205492855,2.323266728021011,0.0,2.585110946820786
2024-05-14,39.62658740994978,24.086407173715905,8.032378565391012,5.7162768962718316,6.104194064116284,6.82373251196292,4.701975740665206,2.3232998434247065,0.0,2.585147794502359
2024-05-16,39.62545778241689,24.08572054712275,8.032149587914647,5.71611394346187,6.106870733861033,6.823537989127964,4.701841702343897,2.323233613561329,0.0,2.585074100189623
2024-05-17,39.62701103687946,24.091653555791424,8.032464435310478,5.716338005970876,6.096419641245736,6.823805460885396,4.702026007005979,2.325106425957758,0.0,2.5851754309528974
2024-05-20,39.624045838565884,24.089850832633015,8.031863384426899,5.7159102655137595,6.095963460151931,6.823294851179661,4.70915693574313,2.324932443578751,0.0,2.5849819882069633
2024-05-21,39.62616379207745,24.091138464501093,8.032292697307485,5.709445300267931,6.097714662636596,6.823659564600126,4.709408645917027,2.325056714049593,0.0,2.585120158642702
2024-05-22,39.617975626412324,24.10682391760135,8.030632941808026,5.708265527120577,6.096454659319134,6.82224955541401,4.7084355156796445,2.324576275174527,0.0,2.58458598147041
2024-05-23,39.84511079077361,24.254347639361306,8.076673636828968,5.725942743710645,6.153980003158628,6.279091264479729,4.735429607574272,2.3379033825287987,0.0,2.5915209315840397
2024-05-24,39.84396867025954,24.25472731282646,8.076442127003473,5.725778615250711,6.153803605435913,6.278911280567008,4.7370853715945564,2.3378363688510824,0.0,2.591446648211253
2024-05-27,39.84354039194699,24.25446660150598,8.07635531424056,5.726791958193185,6.153737458897004,6.27884378925985,4.7370344531997,2.3378112397123822,0.0,2.5914187930443453
2024-05-28,39.59864804448655,24.10432187685339,8.026715207152368,5.691593090013716,6.115914434207434,6.85631120079016,4.707562887119219,2.3234422334247715,0.0,2.575491025952393
2024-05-29,39.600340217786936,24.12671848340177,8.027058213639563,5.686138561752733,6.096233669209401,6.85660419227664,4.707764055912116,2.3235415213324795,0.0,2.575601084688353
2024-05-30,39.604236279079075,24.138691162000015,8.027487012975634,5.670060411179195,6.0965593253688946,6.85697046685035,4.704454258524827,2.3236656431508544,0.0,2.5778754408711557
2024-05-31,16.40363991987714,10.000783485921579,3.3248970007762106,2.317353349052597,2.525127948909558,2.8400818964627312,1.9482383029258767,0.9624368018572653,0.0,1.0677277095400732
2024-06-04,39.63302974025252,24.17013981022769,8.033323235494851,5.598985021024724,6.093863962427039,6.861955688923903,4.703597891045696,2.325355017388617,0.0,2.5797496332149654
2024-06-05,39.622862562709955,24.174628245658777,8.031262423487105,5.60467461188153,6.100139192028427,6.860195371273808,4.702391263261737,2.3247584872352007,0.0,2.5790878424634593
2024-06-07,39.62074505726896,24.173336317122242,8.030833220729408,5.6150633907982685,6.109076385749549,6.845221407173585,4.702139960391586,2.324634248640932,0.0,2.578950012125468
2024-06-11,39.609737676327015,24.1894158884658,8.028602105680612,5.61421577705426,6.14406547624812,6.807345726915545,4.70083361832983,2.323988421948665,0.0,2.581795309030154
2024-06-12,39.61100744659459,24.19019132912476,8.028859478762133,5.614395752097965,6.144974814982331,6.807207761010087,4.700984313060761,2.324062922098716,0.0,2.5783161822686482
2024-06-13,39.61001984046232,24.189588204315843,8.02865929827273,5.592884954757896,6.168685682261567,6.807038039496756,4.700867105212879,2.3240049771247913,0.0,2.5782518980952154
2024-06-14,39.6040952377055,24.187038467904493,8.027458424927964,5.592048408304372,6.204444091084168,6.7885696657306305,4.7001639808437625,2.318315463138106,0.0,2.5778662603610067
2024-06-17,39.59521165593458,24.18161308114243,8.025657788329587,5.581892880118819,6.2553912986396485,6.768532474421058,4.699109688584087,2.3177954425477107,0.0,2.574795690282082
2024-06-18,39.59295614275003,24.18023559268241,8.025200612418685,5.58157491154486,6.261087420692715,6.768146909763171,4.698485980306525,2.3176634109721466,0.0,2.5746490188694526
2024-06-19,39.59746742611582,24.164119154936564,8.02611501633183,5.582210884922613,6.28921800774487,6.748978309224593,4.699021333149867,2.3179274891671597,0.0,2.574942378406682
2024-06-20,39.599300428652306,24.165237733840264,8.026486552446116,5.581044955020139,6.358233328569655,6.677361783439547,4.699238855092116,2.318034788124472,0.0,2.5750615748153844
2024-06-21,39.59337903189824,24.1662526347953,8.025286328934495,5.577006129761833,6.367963482502698,6.676363298416778,4.697112041951678,2.317688165746762,0.0,2.5789488859922245
2024-06-25,39.58210507859509,24.165066321861108,8.02300118163136,5.575418114083059,6.396760162276643,6.674462248041649,4.695774570305777,2.3170282193418137,0.0,2.5703841038634976
2024-06-26,39.57999192708008,24.16092895068498,8.02257286138239,5.580459115512135,6.399977763866725,6.6741059216162775,4.694812058670649,2.316904521229186,0.0,2.570246879957582
2024-06-27,39.569007175310816,24.15422349689088,8.020346333100237,5.578910354252777,6.444812861681713,6.646279400066153,4.700625323037452,2.3162615038913943,0.0,2.56953355176858
2024-06-28,39.57208679716944,24.147608806895,8.020970549769906,5.582547108513829,6.442823581800164,6.6467966742860565,4.700991168670877,2.3164417765357412,0.0,2.56973353635898
2024-07-02,39.57222761065255,24.154811542413192,8.020999091625857,5.599291473597866,6.418649358854883,6.646820326275803,4.7010078966979805,2.3164500193720774,0.0,2.569742680509799
2024-07-03,39.57222761065255,24.155167382841373,8.020999091625857,5.599291473597866,6.419361039711245,6.646820326275803,4.699940375413438,2.3164500193720774,0.0,2.569742680509799
2024-07-04,39.57349497709829,24.17515699080249,8.021255977470396,5.625447983418794,6.3928777435895,6.62532624046013,4.700090898825652,2.3165242075390085,0.0,2.569824980795736
2024-07-05,39.57110113084694,24.179743722813445,8.02077076246566,5.625107693596652,6.392491031058026,6.624925466851585,4.699806584918434,2.3163840783238965,0.0,2.569669529125357
2024-07-09,39.5749032572514,24.182066995086245,8.021541425485603,5.6256481731354695,6.3995108041912285,6.613106755210918,4.696699513489153,2.3166066444091293,0.0,2.5699164317408565
2024-07-10,39.57786097185043,24.18387429331566,8.022140932451588,5.6260686179214625,6.399989085247512,6.613600999815072,4.68957681854907,2.3167797809357773,0.0,2.570108499913432
2024-07-11,39.5733541545955,24.18112042286183,8.021227433786223,5.634324229187293,6.399260304547077,6.6128478946605425,4.689042806219824,2.3165159641746835,0.0,2.5723067899670298
2024-07-12,39.5661735356756,24.183492671691155,8.01977197521562,5.636148164153352,6.406282231041873,6.61413848968265,4.686057259463419,2.316095630373925,0.0,2.5718400427024024
2024-07-16,39.56518816390389,24.183601950597488,8.019572247614647,5.63600779927078,6.406478463561473,6.613973768538815,4.685940556023802,2.3160379494042775,0.0,2.573199101084827
2024-07-17,39.561950859333116,24.199410599743498,8.01891606982054,5.627364445182078,6.4205399411289745,6.591731970598051,4.691249111074196,2.3158484464450444,0.0,2.5729885566744994
2024-07-19,39.540148048929034,24.197096281285326,8.014496800726903,5.624263173444764,6.417001545979402,6.590943646277121,4.688663737686246,2.357593957067563,0.0,2.5697928086036472
2024-07-22,39.54197574845243,24.19821476524462,8.014867261959493,5.619900759601373,6.417298164764257,6.591248305342792,4.688880465971333,2.3577029342354376,0.0,2.5699115944282656
2024-07-23,39.54535040690775,24.200279930389144,8.015551280374401,5.626069962615481,6.417845840723844,6.591810826850726,4.667944707753638,2.357904149323747,0.0,2.5772428950612705
2024-07-24,39.54549103017702,24.200721586594696,8.015579783675406,5.626089968920726,6.417868662584176,6.591123067314267,4.6679613069654,2.3579125340310942,0.0,2.5772520597372157
2024-07-25,39.54520978463859,24.200549472282905,8.015522777276109,5.625338761494241,6.4210233963380725,6.591076191579318,4.666150121264234,2.3578957646760315,0.0,2.5772337304505046
2024-07-26,39.54492854310053,24.200377360419232,8.015465771687659,5.6260099445534415,6.42097773066818,6.591029316511121,4.666116936075838,2.357878995559493,0.0,2.5772154014245054
2024-07-29,39.547459860963855,24.204415779314502,8.015978851175678,5.62459198357371,6.421744362794344,6.59145121612913,4.659303265520774,2.35802992619563,0.0,2.5770247543323763
2024-07-30,39.5432411778754,24.211790032842618,8.015123755183783,5.6239919862246035,6.421770489619809,6.590748080102908,4.658806239315822,2.357778385868978,0.0,2.5767498529660733
2024-07-31,16.40363991987714,10.045643708407363,3.3248970007762106,2.3329888169591793,2.6640771070982447,2.734026222643553,1.9326028350192943,0.978072269763848,0.0,1.0689077448537774
2024-08-01,39.53747709968509,24.223548467631765,8.0139554189864,5.623172196834945,6.421545466774678,6.589787370102039,4.656705029851554,2.3574347008657566,0.0,2.5763742492677677
2024-08-02,39.541132173830825,24.2257878332215,8.014696275596526,5.6236920355505475,6.42213911175491,6.5811519872153195,4.657135522725846,2.3576526358291754,0.0,2.5766124242753556
2024-08-05,39.541132173830825,24.21974329940822,8.014696275596526,5.6236920355505475,6.421072429317272,6.5811519872153195,4.657135522725846,2.3576526358291754,0.0,2.5837236405262733
2024-08-06,39.53438487238663,24.229474946233776,8.013328647286913,5.622732408364701,6.417132735970593,6.579673478859527,4.656340828808127,2.3572503258253876,0.0,2.589681756264343
2024-08-07,39.524830136196826,24.24032359466888,8.011391972630808,5.632035923654533,6.425888845040212,6.57808329237987,4.65521547657683,2.3566806216281604,0.0,2.575550137223885
2024-08-08,39.528342369957016,24.242477624998518,8.012103876546787,5.623650249429811,6.42645985884756,6.578667830406657,4.65562914577924,2.356890039687966,0.0,2.575779004346447
2024-08-09,39.53199575528482,24.23512029895576,8.012844390845958,5.624170012214641,6.427409299525763,6.57927586016675,4.656059439745368,2.3571078739550764,0.0,2.5760170693058644
2024-08-12,39.53185522797706,24.236100580759874,8.012815906995643,5.624150019561725,6.427386451538773,6.579252472328469,4.655331933721437,2.357099494969465,0.0,2.576007912147553
2024-08-13,39.52797496107484,24.234651157624135,8.012029405472298,5.6328394836201445,6.426755568551576,6.578606682864188,4.6538086600349935,2.356868132816011,0.0,2.5764659479418124
2024-08-14,39.52628904231296,24.233617518711075,8.011687682155868,5.639707782611243,6.423638040470825,6.5783260968628925,4.653610169134767,2.356767609371329,0.0,2.5763560583690412
2024-08-15,39.52839646323732,24.234909581130015,8.012114840856315,5.643562937501089,6.421136958891684,6.572634246160959,4.653858285405782,2.3568932650170824,0.0,2.576493421799749
2024-08-16,39.52727247744633,24.234220464028073,8.01188701721451,5.643402463383242,6.420954374538419,6.572447353998284,4.653015081068061,2.3568262470052783,0.0,2.5799745213178036
2024-08-19,39.53022307648902,24.236029480011716,8.012485081909631,5.643823727408366,6.421433680613522,6.572937968595635,4.645897698441013,2.3570021774156595,0.0,2.580167109115434
2024-08-20,39.539077517255556,24.23719164074016,8.014279811841037,5.640465846545005,6.422872028281108,6.567299405227766,4.640183036437485,2.357885668611303,0.0,2.580745045060577
2024-08-21,39.539077517255556,24.23719164074016,8.014279811841037,5.64259910056528,6.422872028281108,6.565877235880915,4.640183036437485,2.357885668611303,0.0,2.580033960387152
2024-08-22,39.537952923961846,24.23579120807968,8.014051865062905,5.652393512777431,6.423044877467057,6.558935373146661,4.6400510576698455,2.357818604264415,0.0,2.5799605775701617
2024-08-23,39.537159234232185,24.235683303278574,8.01425131778463,5.652534188841098,6.42320473340562,6.5590986111109055,4.640166538680947,2.357877285359306,0.0,2.5800247873067352
2024-08-26,39.54292347893765,24.172009638870627,8.015419740266712,5.640201351682109,6.460056075998827,6.558632510747928,4.640843042909403,2.35822104758,0.0,2.6116931130067393
2024-08-27,39.54925202402988,24.140313203944018,8.016702547424012,5.64110402314499,6.4806506989839985,6.559682170154363,4.641585774652002,2.3585984629788634,0.0,2.612111094687874
2024-08-28,39.554316318773765,24.125619611044797,8.017729088824835,5.641826368372576,6.481480548439859,6.560522139616129,4.642180131238762,2.358544786929582,0.0,2.6177810067596963
2024-08-29,39.55952264005952,24.084683106222034,8.018784419254063,5.64256897154325,6.482333670760836,6.560318439223374,4.669471819667665,2.3588552294569824,0.0,2.623461703812281
2024-08-30,39.55980410187644,24.084854466193402,8.018841472056563,5.641897628407517,6.483091281295667,6.5592978810695755,4.669505042465483,2.3588720124622977,0.0,2.623836114173058
2024-09-02,39.786697887239846,24.221561113093923,8.06483323913252,5.673540952318887,6.520274810260612,6.020152143113046,4.694497889652535,2.3752635157248116,0.0,2.6431784494638197
2024-09-03,39.78755201076221,24.222081091031114,8.065006371464161,5.673662749427965,6.52041478468381,6.0202813811203875,4.694598669091045,2.3753145068486874,0.0,2.6410884355706195
2024-09-04,36.95397431878268,22.49371722348002,7.490635218052357,5.269597573610019,6.0560458817833265,5.591530825761562,4.3602601790543885,2.2061500858704575,7.117781630604828,2.4603070630003665
2024-09-05,36.952255166085344,22.500645889775164,7.490286742794221,5.269352424257356,6.055764145710149,5.5879477384487455,4.360057333401489,2.2060474525558877,7.117450501038526,2.46019260593312
2024-09-09,36.757114661157864,22.375872887016897,7.450731421191495,5.240864512468819,6.010893258230878,6.106028597182423,4.337032384430754,2.194397575928579,7.079864083691967,2.4472006187003283
2024-09-10,36.75006920869066,22.44098433965497,7.449303295655588,5.237216141589653,6.009741114948503,6.067844557029614,4.3362010799120245,2.1939769628320978,7.078507044481036,2.4361562552058538
2024-09-11,36.74896695363321,22.42841441187999,7.449079866627861,5.233423911976641,6.009560863110056,6.070967242779514,4.336071023025783,2.218365792498093,7.078294736848506,2.4268551976203447
2024-09-12,36.745993575132154,22.418338684622977,7.448477157605973,5.233000472858845,6.0110572740884844,6.070806478876229,4.335720189208463,2.2317343963018152,7.077722028249071,2.4271497430559887
2024-09-13,36.75761579634878,22.39303578886405,7.45083300217106,5.234655594498105,6.01295848373308,6.072726586321863,4.335438785168166,2.236076265165112,7.07996060838037,2.426699089349413
2024-09-16,36.76155871227272,22.390809707347533,7.451632238124057,5.229597224070791,6.013603481762519,6.06855174053043,4.336565001539922,2.277308201144093,7.080720061593504,2.389653631614426
2024-09-17,36.763720862411745,22.394440839372315,7.452070509738318,5.229904805543425,6.001724948854665,6.068908665548004,4.339464864505796,2.2807481492650155,7.08113651781576,2.3878798369449545
2024-09-19,36.759278779545504,22.39173496631001,7.451170091773193,5.239189709975159,6.0003386515651895,6.068175372111768,4.342246143717345,2.2804725712756713,7.080280919022671,2.387112794703487
2024-09-20,36.759928016148116,22.39213044561262,7.451301693167902,5.239282243720125,6.000444628603097,6.068282547271169,4.342322835786059,2.2805128486236956,7.08040596983112,2.3853887712361046
2024-09-23,36.76516093801641,22.416807942014465,7.452362415581729,5.23010966669862,6.0012988157468445,6.0288115254036345,4.352859392376073,2.294062034924737,7.081413893764477,2.377113375473019
2024-09-24,36.77320475545978,22.45411972290784,7.421254998386536,5.231253957823545,6.003273206652936,5.9990460807052095,4.3538117506798475,2.3110982502773294,7.08296323012393,2.369974046983048
2024-09-25,36.77458414735556,22.453969899453128,7.421533375511114,5.238064154178359,6.003498394162822,5.991334348177702,4.35397506559038,2.311184941394353,7.08322891765763,2.3686267565189505
2024-09-26,36.77983747086697,22.474045521758832,7.422593556521348,5.232528255128345,6.004356006016118,5.963415352066045,4.378410725480332,2.3148225551814283,7.0842407711937785,2.345749785786801
2024-09-27,36.776601975162336,22.49720295328574,7.421940596333898,5.227437921838166,5.982331232043998,5.946024211177173,4.429286623594149,2.3410762451353886,7.083617575656169,2.294480665772981
2024-09-30,16.402902397806077,10.033049043999782,3.3102940637691196,2.3285636845327877,2.6682072306962104,2.64906368005684,1.9840818755796463,1.0441542473312915,3.1593970480291755,1.020285555037462
2024-10-02,36.78681217508636,22.454819969484344,7.42400113192563,5.225250310989131,6.015418886183706,5.937750740949022,4.441432991588695,2.3417261925262967,7.085584183437977,2.287203417828838
2024-10-03,36.74044832244907,22.41328763541711,7.430301738461559,5.21246824655983,6.0536329668385065,5.923586827247205,4.523008290220273,2.334111986267102,7.0915975820385055,2.2775564045008405
2024-10-04,36.75821688044179,22.367814867413195,7.433895209781903,5.208364136061169,6.059541891338747,5.916182889147075,4.5603081433503005,2.3253033416641564,7.095027247942188,2.2753453928594762
2024-10-07,36.759799845640885,22.40190447013671,7.434215344935604,5.207594639895093,6.059802840991655,5.911799976227604,4.529697024625677,2.32540347911857,7.095332789999809,2.274449588428396
2024-10-08,36.75931276490472,22.41618303737228,7.434116838874683,5.20023793705509,6.053759882503402,5.911721642724794,4.52963700449035,2.325372666675541,7.095238774256164,2.2744194511429767
2024-10-09,36.78758480092743,22.397288584304338,7.4398345088542595,5.210867781123554,6.058747416983907,5.9132847950555965,4.5337838313470655,2.3271611391700886,7.100695808980902,2.230751333252855
2024-10-10,36.80069698581239,22.41862081208476,7.441413345216091,5.194731219654816,6.060696335920554,5.91752393442799,4.533751210638073,2.3077599411832703,7.102202675393614,2.2226035396684463
2024-10-14,36.78691329055068,22.453976646159703,7.438626165019303,5.18483049299073,6.0587577630998535,5.915307526770073,4.534041855061895,2.306895570060661,7.099542546499797,2.2211081437873084
2024-10-15,36.810827874601685,22.421475694241515,7.443461896934138,5.175597398828939,6.0371574500145115,5.9178262715402905,4.551914761319139,2.315028756270426,7.1041578455767,2.222552050672658
2024-10-16,36.81693351228461,22.395670621237127,7.4446965087066355,5.175460659073867,6.038158804728678,5.917480911245157,4.562621681701768,2.321383888629681,7.105336178593149,2.222257233799323
2024-10-17,36.7942307808227,22.41468166392643,7.440105823673179,5.166633330293748,6.03509849666081,5.913831965848491,4.540248162160422,2.373328115609641,7.100954756138305,2.2208869048662683
2024-10-18,36.790449714066455,22.420997064882524,7.439341259876198,5.165770902288331,6.034809806816378,5.911898278145736,4.539781594956088,2.376067653620025,7.100225044349356,2.2206586809989073
2024-10-21,36.790693630406444,22.438051912523616,7.439390581830839,5.131992752586933,6.037501769689538,5.910942991035048,4.533181811181567,2.3972990290386,7.100272118003509,2.220673403703904
2024-10-22,36.81290356418591,22.401511566900773,7.443881618989363,5.130778826984006,6.041146509738347,5.906882362648461,4.535918418130271,2.3987462388471292,7.106216906034583,2.2220139875411524
2024-10-23,36.8077758151062,22.398391211829594,7.442844744594093,5.130064149687161,6.041963265428188,5.9199887968239375,4.533628360155122,2.398412112287477,7.105227065688613,2.221704478399613
2024-10-24,36.808874498219566,22.402376365304047,7.4387553547637815,5.130217278060907,6.042143613272205,5.9181755563417076,4.533763685390382,2.39848370299972,7.1054391511195,2.221770794528183
2024-10-25,36.808386186516245,22.40207917223008,7.438656671189578,5.131144180420101,6.042726764374193,5.917765391478605,4.53370353984402,2.3984518843777605,7.105344889364908,2.221741320204508
2024-10-28,36.804846314095975,22.399924758238207,7.43794129357262,5.133966933091763,6.043472120188791,5.9142116838145204,4.531609424257428,2.4078382515659222,7.104661566431843,2.221527654742933
2024-10-29,36.80151841751238,22.394340879975047,7.43262647156674,5.1335027194697,6.0429256690489,5.9276037690311325,4.531199675840263,2.411599634281088,7.104019162473604,2.2206636008011484
2024-10-30,36.76226642435828,22.43140316928039,7.424698934445334,5.141939390540651,6.0364803676811345,5.918631564713306,4.526366760615458,2.445463631194424,7.096442113386431,2.2163076437845923
2024-10-31,16.37069775905094,9.990607377641641,3.306311444585367,2.2912450677368876,2.688120326614971,2.6356407783634532,2.0156478202212376,1.093420721678448,3.160134570100241,0.9869495574253144
2024-11-01,36.750823552511655,22.42806350237173,7.422387872406179,5.146961572873442,6.034601411948246,5.916789291396405,4.5249578530640395,2.4655639357734525,7.094233226786972,2.2156177808678783
2024-11-04,36.748876539061385,22.426875291140487,7.4219946434218,5.146688893176997,6.034281706184394,5.916475827173861,4.524718126359978,2.4707311902870748,7.093857383032284,2.2155004001617336
2024-11-05,36.73975266283573,22.42130722883341,7.420151937825015,5.163949058171204,6.032783536863776,5.915006906264622,4.5235947459459664,2.476407433258147,7.092096146150485,2.214950343851645
2024-11-06,36.73683397920594,22.41952603278215,7.41956246526677,5.170158999330261,6.03362831502265,5.914537005609988,4.523235382015186,2.476210702215822,7.091532735037934,2.2147743835132965
2024-11-07,36.7300255204742,22.430925539812154,7.418187393455167,5.188395763647291,6.0378052586056725,5.913440861039041,4.500885503055555,2.4757517846513233,7.090218457166339,2.214363918093255
