date,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA RENAISSANCE BROKING SERVICES (HONG,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-02,0.0,10.243122807511892,35.82646582729486,0.0,0.0,22.39571932948904,9.98606640068671,10.842659371820643,6.7550822595452695,3.9508840036515815
2024-04-03,0.0,10.0659783941634,36.65327345266856,0.0,0.0,22.124397718249682,9.973317568090186,10.50913587877661,6.75107543198281,3.92282155606876
2024-04-05,0.0,10.019161069846982,36.767213409962935,0.0,0.0,21.167654556923083,9.993279178344345,11.350953076935227,6.759218085427299,3.9425206225601306
2024-04-08,0.5500306926720816,9.922107362197062,36.46619384675992,0.0,0.0,20.83123605430216,9.925812024512798,11.668480197822028,6.715746016425478,3.9203938053084744
2024-04-09,0.5498458615271897,9.933085882613753,36.46560780624197,0.0,0.0,20.824235970014637,9.922787721917214,11.664559146537353,6.716289587029318,3.923588024118565
2024-04-10,0.5504070426187672,9.790082159774297,36.51933274126153,0.0,0.0,20.755632214395693,9.93120202017874,11.799336619608026,6.718939574352406,3.9350676278105476
2024-04-11,0.5509064803280517,9.974924961949252,36.61279319593364,0.0,0.0,20.438870854552363,9.94005769009831,11.81721346879831,6.725036320087834,3.940197028252242
2024-04-12,0.3848044040082715,7.105116618350754,25.618098004296947,30.07711311171355,0.0,14.316042321700357,6.94306222894389,8.107259614118089,4.696303054340025,2.7522006425281154
2024-04-15,0.38503492657584704,7.187604528418396,25.6654737139502,30.08903050726941,0.0,14.32233077803356,6.943190731199511,7.96569890892868,4.699225383252397,2.7424105223720012
2024-04-16,0.385044154985387,7.201721654535199,25.711300693432676,30.089751672745624,0.0,14.276045940677532,6.943357143655003,7.949875033448725,4.699338012973402,2.7435656935464516
2024-04-17,0.38522748130608664,7.062058211740968,25.745123516509196,30.10407793479507,0.0,14.335161124507936,6.9466629985861035,7.9789471940273655,4.702338423158435,2.740403115368836
2024-04-18,0.3845278996322414,7.113333616288219,25.82664277780642,30.049408259724668,0.0,14.313588875815695,6.934047704080859,7.9514014746020045,4.69162290968751,2.7354264823623833
2024-04-19,0.3843706609308177,7.184377343188643,25.82054081009904,30.03712064694592,0.0,14.302189419199376,6.931212277424842,7.91454516753277,4.689704441106701,2.7359392335718895
2024-04-22,0.3850742149822245,7.018409442893879,25.766367907823128,30.092100748373475,0.0,14.362688318146107,6.946078258121751,7.999633334976231,4.68880961643721,2.740838158245996
2024-04-23,0.38490521105640546,6.934957361406677,25.74286204771476,30.078893727584376,0.0,14.569838274969396,6.943029717219777,7.915097178207577,4.686207236210998,2.744209245630034
2024-04-24,0.385491792717681,6.868606613041531,25.81328750106877,30.124732876926192,0.0,14.655194198812643,6.953610644130677,7.757990629730774,4.694657697112795,2.7464280464589375
2024-04-25,54.28199098855201,3.144397015885499,11.86414262718829,13.85379662225716,0.0,6.753090254443818,3.197182343816401,3.484588953415325,2.1592353511899436,1.2615758432515538
2024-04-26,54.292382446482094,3.1579138756090996,11.857333206419243,13.85644871998148,0.0,6.738128201676679,3.197794144687902,3.479887917718225,2.159648703812138,1.2604627836131417
2024-04-29,54.32050669308666,3.1547811758693722,11.870703588753376,13.86362656267881,0.0,6.682036932761223,3.1993000630939266,3.4871618286580452,2.160767433364762,1.2611157217338285
2024-04-30,54.34284699919672,3.160497582736213,11.828031217462573,13.87214032171126,0.0,6.704319011390067,3.200666049864631,3.4599729497625527,2.162861269217465,1.2686645986585139
2024-05-02,54.31559923083228,3.154445923492346,11.816027512907572,13.871910313803504,0.0,6.723442856948318,3.1990110296283745,3.493020242384316,2.1601706983356084,1.2663721916676878
2024-05-03,56.05994550470565,3.1261201104867657,10.10347208944858,13.869195907568058,0.0,6.753014177530477,3.20058529718293,3.462802214947273,2.161233741448369,1.2636309566818995
2024-05-06,56.072072583402345,3.1161635688512956,10.103698883636527,13.872196139350601,0.0,6.75447501259968,3.197661369418621,3.4635513001380214,2.1625551129897187,1.2576260296131883
2024-05-07,56.0673979327701,3.1166068873737927,10.108832976626013,13.87103963367022,0.0,6.753911901420915,3.1973947848417796,3.4632625486878066,2.162826822256944,1.258726512352425
2024-05-08,56.07598749896925,3.116180218372961,10.118870484442814,13.873164687044861,0.0,6.728676447964905,3.2029076027510985,3.4655009344305134,2.1634595473833462,1.255252578640252
2024-05-09,56.07262463788333,3.0997900968501635,10.127756511510416,13.87233271728837,0.0,6.704264551942729,3.2027155252894337,3.5039174683295524,2.163179125122929,1.2534193657830828
2024-05-10,56.06378270955285,3.083080622883965,10.131482689530406,13.87014522967824,0.0,6.738310327478336,3.20266246776846,3.493120307639334,2.1623358315814265,1.2550798138869839
2024-05-13,56.19489473448277,3.088730360684976,10.149287061007833,13.902582263699943,0.0,6.563394948456155,3.2101522863469096,3.461020391483679,2.168399444007445,1.2615385098302927
2024-05-14,56.198164503854755,3.0898111732016176,10.140433534811041,13.903142129413496,0.0,6.58631148853674,3.210432576047939,3.438658555754184,2.168990149659505,1.2640558887207225
2024-05-16,56.16963901474593,3.121492748090895,10.116368789130343,13.896085067445505,0.0,6.629407011753699,3.2104130078859066,3.423781512020273,2.1683923245797883,1.2644205243476658
2024-05-17,56.15068339431703,3.061995668439101,10.121304054840197,13.891394033793889,0.0,6.623045527731949,3.2097822486053853,3.5060667417920937,2.1715836240423747,1.2641447064379907
2024-05-20,56.12870885577714,3.0387965996831046,10.122974008129422,13.88595764450857,0.0,6.585562009183657,3.2113918381738595,3.596699854757609,2.170733776005727,1.2591754137809017
2024-05-21,56.12069571599757,3.037558467668418,10.11976940405821,13.883975234404241,0.0,6.596937709186429,3.210883099235092,3.5990517036638003,2.171429251983215,1.259699413803021
2024-05-22,56.13572387025915,3.0356879184653693,10.124561534192594,13.88806632148877,0.0,6.602250587751279,3.2094156082456533,3.567126098210782,2.171063416672996,1.2661046447134083
2024-05-23,56.10982332778445,3.0313721687289137,10.125469064271638,13.8816584865692,0.0,6.636095576846785,3.2104478366290476,3.564525307159904,2.171066916705779,1.2695413153042896
2024-05-24,56.110682881693954,3.016119024232907,10.124417907080765,13.88187114155749,0.0,6.647857851977681,3.2109996306640647,3.567545327849756,2.171096255191598,1.2694099797517828
2024-05-27,56.1439244543272,3.024443696077834,10.136450827880026,13.890095158877156,0.0,6.592402501060095,3.212901918641438,3.5546721103095673,2.1727345120418584,1.27237482078482
2024-05-28,56.15053795693661,3.0274154047219177,10.13924430017269,13.891731349818045,0.0,6.566622253364142,3.2132803840841233,3.562182708319038,2.1729904504270814,1.2759951921563566
2024-05-29,56.122281918640546,3.028103903922981,10.1628974285818,13.884740761529823,0.0,6.5741262098871625,3.2126688324611656,3.5659703038275468,2.171896959543141,1.2773136816058317
2024-05-30,56.093083762346296,3.0623251643697604,10.156504682326156,13.877517091767999,0.0,6.56819368202625,3.210997410639297,3.58295714012645,2.1707670092860996,1.2776540571116917
2024-05-31,56.13906175657171,3.0122856729039302,10.180770579015503,13.888892119809096,0.0,6.512629978618796,3.2136293789766,3.5995719751332875,2.1726971887892006,1.2804613501818827
2024-06-03,56.131550800470386,3.0192785348425,10.178905673905875,13.887033897463663,0.0,6.517389997376899,3.2131994211462387,3.5998445807979853,2.172004259592174,1.2807928344042767
2024-06-04,56.27701339668707,2.622573791373347,10.345021145985104,13.923021572410587,0.0,6.530095492343977,3.2220303974359767,3.6218264062439705,2.177128816284954,1.2812889812350077
2024-06-05,56.261357848498314,2.6265310753400875,10.343907161392035,13.919148365180781,0.0,6.573333144078643,3.2211340696263053,3.5971326261368,2.1765231667836873,1.280932542963345
2024-06-06,56.273807837952205,2.6022110432566246,10.357386590399472,13.922228512140977,0.0,6.596765371075386,3.2212923880919475,3.5695996741222404,2.1763999175123305,1.280308665448819
2024-06-07,56.26249201578278,2.5813776821953445,10.359688436183417,13.919428959949679,0.0,6.613077900673257,3.220644634310573,3.58697449685273,2.178935714267157,1.2773801597850634
2024-06-11,56.24454039635069,2.5472520854489074,10.350941813031149,13.914952938072013,0.0,6.630767675424738,3.220322362812385,3.626840283701152,2.1782404833360687,1.286141961822891
2024-06-12,56.235219179470796,2.550859764328251,10.346606999446148,13.912646860125683,0.0,6.631885185271128,3.2197886697115883,3.6351552105114147,2.1778794909300734,1.2899586402049228
2024-06-13,56.21321750141656,2.5498114032663812,10.344321313356025,13.907203623990657,0.0,6.644597850430803,3.2189821256062983,3.655384820794363,2.177027409190204,1.2894539519487165
2024-06-14,56.14536723410487,2.5464319853896313,10.329622686240679,13.890417403144609,0.0,6.651866585385186,3.2150967618537543,3.7594030055353542,2.1738967782782277,1.2878975600676859
2024-06-17,56.127950519882006,2.5453404026221405,10.331043820120643,13.886108491434438,0.0,6.67257849100153,3.2140994147125985,3.761404245317393,2.173222419184994,1.2882521957242532
2024-06-18,56.1104350158956,2.5479581157814843,10.32852352962242,13.881775139042544,0.0,6.6885399386701865,3.213096410494741,3.7692774366574886,2.1725442350433313,1.2878501787922128
2024-06-19,56.0161728090263,2.713279682847809,10.31363087622109,13.858454579159183,0.0,6.635355935334615,3.207696340919723,3.8006780904254063,2.16889448942902,1.2858371966368605
2024-06-20,56.00240375410721,2.7454703512536685,10.31666396980131,13.855048101839774,0.0,6.588928226003761,3.2073091874186797,3.8273342210418426,2.1684115286201315,1.2884306599136257
2024-06-21,56.032339010259115,2.764454595243933,10.332166618490907,13.862454112762922,0.0,6.4742000115564,3.2094753269683562,3.860097018309647,2.1719296025512045,1.2928837038575085
2024-06-24,56.06326351620555,2.704562718809963,10.320794597037313,13.866689986670103,0.0,6.462004449349469,3.211196432382569,3.891856515272233,2.1732789568994524,1.3063528273733451
2024-06-25,56.113338164045764,2.730602702566893,10.277236099225124,13.879075452200329,0.0,6.375843966708163,3.214567248909641,3.9141815181907855,2.1785877534163496,1.3165670947369408
2024-06-26,56.111200838448596,2.7431671109577205,10.288363799202314,13.878559237747954,0.0,6.385860229364104,3.2144979489784222,3.8790537332874213,2.1805674567921707,1.3187296452213042
2024-06-27,56.045143854896565,2.74460655700634,10.356877207144102,13.862220685986545,0.0,6.452441524894269,3.210914487576872,3.877198053413336,2.1780003809414485,1.2725972481405208
2024-06-28,55.95638051946532,2.762158781020155,10.476402005234906,13.840265939153209,0.0,6.403326730533358,3.205027126748974,3.910103311485592,2.1745509013775557,1.2717846849809302
2024-07-02,55.92725225544763,2.7715463941613656,10.456420348877193,13.833061346636535,0.0,6.410062958718299,3.2037094192161235,3.95340569105261,2.1734189322940085,1.271122653596236
2024-07-03,55.84983696911379,2.7932189380591432,10.622446247381859,13.813913429264657,0.0,6.38142913132464,3.199074689073911,3.9007572416284733,2.1693098466784733,1.2700135074750591
2024-07-04,55.783473717894836,2.789849943316324,10.726000301677143,13.797499125177609,0.0,6.374845798879555,3.2102139050781084,3.8823809280247756,2.166732176587754,1.26900410336389
2024-07-05,55.804024431291396,2.790477835079168,10.729751829372827,13.802582144057801,0.0,6.377344261296447,3.2113965525811756,3.839772981680249,2.1756282379786303,1.2690217266623023
2024-07-08,55.800900416443646,2.7915212308147503,10.732650025795131,13.801809449400116,0.0,6.379386469427814,3.21136672402283,3.837958541307581,2.175456458362598,1.268950684425535
2024-07-09,55.77337308611462,2.852364940156378,10.717313672026926,13.795000832244902,0.0,6.359103436058604,3.2095826771799487,3.846256896557986,2.1756322559549175,1.2713722037057147
2024-07-10,55.74424265216121,2.8508252168068138,10.738879614623675,13.787795703015753,0.0,6.364270699872092,3.2081559774813195,3.8578797274574574,2.176343447157272,1.2716069614244034
2024-07-11,55.726350609088136,2.850409367510149,10.735832128789074,13.783370280355687,0.0,6.372460977181133,3.2071262663900333,3.876258878765039,2.17559499642836,1.2725964954923876
2024-07-12,55.7244313054861,2.834987187257781,10.734763555079327,13.782895559295754,0.0,6.372391245555158,3.207015807891891,3.8842615737824735,2.1807611756053555,1.2784925900461526
2024-07-15,55.72259557357311,2.849219023203362,10.73525845211348,13.782441508879467,0.0,6.382164057643982,3.208657138206471,3.8680114925472595,2.1792418377028717,1.2724109161299917
2024-07-16,55.76568543249641,2.847772688525464,10.735018104517398,13.793099365968198,0.0,6.358226914130061,3.2108386546156895,3.834337617087688,2.18092702882471,1.2740941938343824
2024-07-17,55.75940269288666,2.8262528386091677,10.734757649752417,13.791545391493473,0.0,6.379437159828126,3.210476911313524,3.8402488542392264,2.1806813186442704,1.277197183233131
2024-07-18,55.74996315496842,2.8257743808146407,10.73428868864085,13.789210613691221,0.0,6.371615524015002,3.2098834698238097,3.8625203724466206,2.1802622117793113,1.2764815838201216
2024-07-19,55.75291440744154,2.8141878703543073,10.733258825749576,13.789940577257525,0.0,6.370804180623313,3.2100533923850567,3.87191395990911,2.1803776289720846,1.2765491573074916
2024-07-22,53.28763520191613,7.1162379008283745,10.253057165998122,13.18017776733334,0.0,6.103897418525377,3.0681114336375708,3.6852882691343147,2.0855887219656797,1.220006120661096
2024-07-23,53.26615082264359,7.1131302267143965,10.253742408836132,13.174863815288745,0.0,6.059353314084961,3.066874439925223,3.7639131110272555,2.0828870398187935,1.2190848216609076
2024-07-24,53.272200291508156,7.11474928779529,10.28153398986886,13.17636009251574,0.0,5.934732065347805,3.0675090591488248,3.8462736587351283,2.0831235945557363,1.2235179605244608
2024-07-25,53.27428488057397,7.119990637560298,10.347408989712834,13.176875695325943,0.0,5.820959764226678,3.069299314814769,3.8850301387540767,2.0846367272939035,1.2215138517375272
2024-07-26,53.31552437880164,7.124291999275082,10.313304570265093,13.186780581208374,0.0,5.7111495626858755,3.07270486616013,3.964122049267629,2.087397633551565,1.2247243587846097
2024-07-29,53.3197768080167,7.1247169496680485,10.311118258003061,13.187832354620516,0.0,5.640585533890474,3.0729499441199617,4.01845511211052,2.0971161813217405,1.2274488582489786
2024-07-30,53.32113925665437,7.144505102531257,10.312910100161954,13.188169335480174,0.0,5.646222237893092,3.073028465387597,3.9859366830774587,2.0971697676879133,1.230919051126182
2024-07-31,53.3546238833932,7.150090915756999,10.313508050164707,13.196451246439377,0.0,5.586444214679791,3.07510164132892,3.9924064675591175,2.098964664071941,1.2324089166059462
2024-08-01,53.409605277072814,7.1550191329775945,10.325188511130493,13.21005005434664,0.0,5.446525903477845,3.0795622023472005,4.037807169090389,2.101366829421234,1.2348749201357876
2024-08-02,53.55983543044468,7.186850696519966,10.352983768843654,13.247207188076034,0.0,5.214724997289503,3.088128422115604,4.00464359036898,2.1072775389169665,1.2383483674246165
2024-08-05,53.51718918755953,7.1872162846236085,10.340713637719858,13.23665929130316,0.0,5.210620785188028,3.085669544606149,4.0789692688082395,2.105599649710832,1.2373623504805913
2024-08-06,53.54652846810662,7.194609836612885,10.349692114968958,13.243915914200388,0.0,5.122538759543644,3.0872652485913923,4.110702937113772,2.1067060215803566,1.2380406992819817
2024-08-07,53.528274269266774,7.199876643374156,10.330245449429883,13.239401016943134,0.0,5.065509524036056,3.0862127890700854,4.207928657887062,2.1059398910830778,1.2366117589097727
2024-08-08,53.59156246100192,7.2078612468579815,10.327482063777495,13.25505438446632,0.0,5.015718297517435,3.089861717218742,4.166916248087816,2.107949773858699,1.237593807213597
2024-08-09,53.611533238926434,7.214340948791816,10.33104244751918,13.259993851340091,0.0,5.007262744776788,3.0910131473942846,4.1382634388386,2.108735296707383,1.237814885705421
2024-08-12,52.80099155668729,8.63067467670285,10.176363012624172,13.059518746947028,0.0,4.915573063947563,3.044280758951919,4.076691097341789,2.076853763919038,1.2190533228783458
2024-08-13,52.82527603244088,8.615859149558938,10.18449753882556,13.06552514108876,0.0,4.912960170228283,3.0456808986102537,4.05329860446976,2.077808960088403,1.2190935046891571
2024-08-14,52.80643623234611,8.635068002048417,10.18166941031004,13.060865404305936,0.0,4.921945201217044,3.044594675809505,4.053934241958811,2.0770679226839013,1.2184189093202342
2024-08-15,52.79567304067966,8.629477415122565,10.170939924947012,13.0582032932508,0.0,4.943499719561117,3.0439741159236187,4.063417356109681,2.076644567469061,1.2181705669364886
2024-08-16,52.77860078449955,8.643375212051001,10.178571651610667,13.053980731456724,0.0,4.938733705236318,3.042989802192593,4.069052894630794,2.076918564727465,1.2177766535948824
2024-08-19,52.78141652191436,8.63902139641028,10.159825229386025,13.054677161096983,0.0,4.954220722197144,3.0431521456445143,4.072863111157825,2.077029368296019,1.2177943438968448
2024-08-20,52.76246839494465,8.663359557826013,10.148096283304591,13.049990631316287,0.0,4.965769821584642,3.0419178939113003,4.074661999388427,2.076283730554865,1.2174516871692238
2024-08-21,52.78497194800599,8.63788811394689,10.098023947825077,13.016703660320037,0.0,4.989009066643841,3.0435853639094246,4.134544692296455,2.077163697991222,1.218109509061068
2024-08-22,52.77257107144785,8.660013773488448,10.093713528897103,13.013645620705194,0.0,5.0059414030973395,3.0431066785087184,4.111734610693185,2.076675705866584,1.2225976072955798
2024-08-23,52.76644402098898,8.601092501477359,10.091549064145203,13.012134698236325,0.0,5.103103231157314,3.042895158455328,4.080109905895721,2.0764345977193366,1.2262368219244315
2024-08-26,52.71508316751571,8.574451633100079,10.085801291403682,12.999469180291914,0.0,5.13203895941855,3.039886101306434,4.1561266496366756,2.072996919597578,1.2241460977293763
2024-08-27,54.70622437365562,8.86191520127906,10.476217101100676,9.831058355406782,0.0,5.34161473352942,3.1550509486518963,4.200308143566906,2.1542377739543084,1.2733733688553261
2024-08-28,54.83037052887373,8.879639101182555,10.480493075210765,9.853368213389528,0.0,5.237731104546651,3.1621125554221723,4.112595779508118,2.160648948312501,1.283040693553983
2024-08-29,54.79806941428163,8.964389378002984,10.476233201045256,9.85001771212296,0.0,5.151496681237401,3.1602497235824347,4.159944500643636,2.1574127161393184,1.28218667294438
2024-08-30,54.806678022603904,8.948517264041152,10.49054448148426,9.851565119638543,0.0,5.118285193811248,3.1606970970805484,4.18111848062719,2.1560334182535486,1.2865609224596073
2024-09-02,54.83137243966264,9.003559173700115,10.490801852117288,9.856003970277243,0.0,5.033364639031395,3.162121222299002,4.1726884104433735,2.1570048690026886,1.2930834234662565
2024-09-03,54.88226862486296,9.062738182739784,10.504767477579298,9.865152619692473,0.0,4.942666885496296,3.1651055612936845,4.125779626947297,2.159007068006764,1.2925139533814383
2024-09-04,54.857000026831315,9.068835219128742,10.508284235811516,9.869897470802288,0.0,4.877790547062643,3.1636483004668268,4.189969454095223,2.1727050218189965,1.2918697239824517
2024-09-05,54.82865787268937,9.082910431778448,10.491706717819262,9.853060438121101,0.0,4.899924490008096,3.1621120085531382,4.218843285776082,2.17158248247847,1.2912022727760328
2024-09-09,54.86789206467204,8.980893710818885,10.502851221559922,9.86011107331527,0.0,4.913456727338958,3.164325600099613,4.239849946594694,2.1736278880893796,1.2969917675112397
2024-09-10,54.83699327115903,9.083185846045872,10.49123872783041,9.854558362529321,0.0,4.834260280151324,3.1632804012474836,4.266393474973163,2.172354692740318,1.2977349433230763
2024-09-11,54.72343320477939,9.284172614542209,10.446116745383033,9.834150892406788,0.0,4.81655343390472,3.161631417106635,4.270449937058203,2.1678560372088618,1.2956357176101554
2024-09-12,54.73420563130106,9.342454104248246,10.479305299033816,9.836086766340262,0.0,4.745578817003021,3.1720592124982216,4.228686028453376,2.1682827843718733,1.2933413567501244
2024-09-13,54.65457478308045,9.524136569395322,10.465968606015883,9.822853620832921,0.0,4.726093007996685,3.167444296418161,4.183516107629708,2.16361059774694,1.2918024108839374
2024-09-16,54.63555747918753,9.55654788713581,10.515621218457312,9.823889140729301,0.0,4.708347695753802,3.166293231255098,4.139092216567778,2.1628577597565877,1.2917933711567777
2024-09-17,54.655363979594576,9.546671932374087,10.51243256744013,9.827450500276857,0.0,4.702613181639716,3.1674410769268038,4.1321722060474535,2.163592883182501,1.2922616725178717
2024-09-19,54.63820308739666,9.501612432801446,10.582592448100115,9.824364841224646,0.0,4.701136637857322,3.1664465521280176,4.1308747714205865,2.1629133056260423,1.2918559234451577
2024-09-20,54.64192185400808,9.493201518136493,10.584095828001011,9.825033503769998,0.0,4.701456605004421,3.166662065725638,4.131155925600406,2.1645288504546603,1.2919438492992925
2024-09-23,54.658803103561226,9.482705258560658,10.582727919447095,9.828068880945938,0.0,4.699579837469524,3.167493505700762,4.1275362614244155,2.166176758230729,1.286908474659655
2024-09-24,52.73250007213477,12.680727293999459,10.208162075312892,9.481704932167837,0.0,4.533388931416888,3.055863685880257,3.9761208087119018,2.089835663675852,1.2416965367001507
2024-09-25,52.73835403876825,12.683741151520215,10.21472783546651,9.482757519931086,0.0,4.516980502852525,3.056202924945903,3.9752395057001517,2.0900676615562457,1.2419288592591142
2024-09-26,52.760910183714806,12.689544052333304,10.209550232788073,9.486813286498153,0.0,4.504781801070564,3.0575100600929432,3.9586030004518853,2.0914341772070224,1.240853205843257
2024-09-27,52.77289206549449,12.691877128763576,10.21612767249741,9.483498756442229,0.0,4.47052838867516,3.058210593922703,3.947205948378859,2.0924482666425126,1.2672111791830551
2024-09-30,52.78395979813507,12.682369345752424,10.25973043534204,9.485615118684814,0.0,4.45946958937265,3.058893072151158,3.924021189249185,2.0933880249580383,1.2525534263546194
2024-10-02,52.8250437282178,12.608113274595109,10.38236512637867,9.492998163644268,0.0,4.409850890699528,3.0761314764143544,3.845453570754208,2.0841817993209992,1.2758619699750646
2024-10-03,52.90363716739147,12.64233582972187,10.405441448974333,9.507121907253241,0.0,4.353907900553491,3.0735052781578807,3.768910316422919,2.0664321977078592,1.2787079538169404
2024-10-04,52.87170195079425,12.656635436097632,10.396812965066648,9.507094240746621,0.0,4.351357622204698,3.082929226747956,3.766702697291312,2.0661216294812887,1.3006442315695999
2024-10-07,52.8600160606108,12.660170931682737,10.394701245159355,9.505163233597012,0.0,4.3504738082373375,3.0860436988211384,3.76593763389184,2.066459575451495,1.311033812548274
2024-10-08,52.849855568589064,12.650923154726227,10.400986943319555,9.503336197920564,0.0,4.349637581582227,3.084503696036352,3.7652137639020986,2.0576356846954265,1.3379074092284904
2024-10-09,52.869337740575304,12.66617655127369,10.348890832705356,9.506839436070585,0.0,4.351240999160773,3.0854039522832664,3.766601743894174,2.0618513580489597,1.3436573859878898
2024-10-10,52.87201194108857,12.721102148961808,10.380388243203775,9.501779093249539,0.0,4.305947381219755,3.0986315913009044,3.692199035312159,2.0662181193829134,1.3617224462805726
2024-10-14,52.85969448694588,12.730118695827963,10.422147264659158,9.499565488660677,0.0,4.282405756687837,3.0954001746598614,3.6731565707863485,2.065736757959356,1.3717748038129196
2024-10-15,52.85609056657496,12.727640987629371,10.43587738123566,9.498917817918125,0.0,4.2814509353527885,3.095189133414658,3.652783868519348,2.067016313663709,1.3850329956913774
2024-10-16,52.88651322109742,12.690626464460896,10.448563714877848,9.504385159373275,0.0,4.2839152323006875,3.096970647497107,3.6395845927363752,2.067353309125334,1.3820876585310555
2024-10-17,52.87411508433808,12.74306411880739,10.449477016801602,9.50215705508274,0.0,4.257098306238063,3.0967182541479144,3.6282642195706982,2.06686866138633,1.3822372836271812
2024-10-18,52.896054931494774,12.749027555539246,10.464853054323003,9.506099927187831,0.0,4.231619935616008,3.098477044922409,3.6011982125523296,2.0677262981042484,1.3849430402601457
2024-10-21,52.899119407528005,12.766433283565293,10.469581824693465,9.506650652859793,0.0,4.214616927506892,3.0927808042061224,3.5968578781735214,2.0673722389857643,1.3865869824811405
2024-10-22,52.90137546897438,12.769678814898613,10.464057562931634,9.50705609605549,0.0,4.2132802874243405,3.093054867527366,3.5924621183858947,2.0707301177497497,1.3883046660525362
2024-10-23,52.95854052514004,12.749564056000514,10.482623048079674,9.517329390291854,0.0,4.175091246232327,3.096634404112494,3.5786022013387884,2.0498652953495795,1.3917498334547225
2024-10-24,52.98390048798974,12.758042419364257,10.49452635807663,9.521886901079968,0.0,4.140023503800477,3.0984020383032442,3.578797114571535,2.0314828127688362,1.3929383640453128
2024-10-25,53.06080360677888,12.775098543357519,10.452199866670952,9.535659848591218,0.0,4.090992897127654,3.1029942524653498,3.5597037600785217,2.030153704243042,1.3923935206868565
