date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-10,24.513697284266232,22.618142294139947,14.162949881603994,12.641141176720472,3.1778883940397815,7.07227794660743,6.138334009700032,5.518655811481431,2.628690121988281,1.5282230794524023
2024-04-11,24.545031337758072,22.63841708553327,14.135012982732299,12.629442237846716,3.219089689668452,7.0429683884222065,6.122853098583391,5.510426953698099,2.628770920786182,1.5279873049713122
2024-04-12,24.55482585644969,22.580229684381813,14.133941944987896,12.72903980845959,3.315983308851189,6.969209955592698,6.116611590338476,5.489464211758962,2.5949905423365855,1.5157030968431044
2024-04-15,24.589316179138194,22.656657663816958,14.075597473060212,12.686442353798178,3.346803812454882,7.0075642132477665,6.121457957345753,5.435252659780461,2.559465837540957,1.5214418498166449
2024-04-16,24.58158360088695,22.63906721183253,14.134630813233093,12.64005259522088,3.3839817779489927,7.016535495456504,6.098527076438442,5.428384921450583,2.5528275418372455,1.5244089656947801
2024-04-17,24.680217938017663,22.757626198636117,14.268002422296014,12.12211601234253,3.3717680834039214,7.064900996095188,6.141407733043815,5.455934862716127,2.6052785080179617,1.5327472454306597
2024-04-18,24.734305595856636,22.786555423139976,14.224094226282855,12.172179393202885,3.3968209673121232,7.089045482488808,6.138884456835666,5.469928313275993,2.437816884830558,1.5503692567745024
2024-04-19,24.775324560939328,22.791548857520247,14.05835569157542,12.210979337604853,3.4150939832956166,7.1054406152183,6.156730977783126,5.476169253667649,2.4535106303470684,1.5568460920483937
2024-04-22,24.803374056346215,22.774291130217915,14.026499232944259,12.228876891935295,3.4245134295074995,7.099300617473769,6.171023112031239,5.474446787236486,2.444114290014669,1.5535604522926565
2024-04-23,24.885372396397855,22.768598959436844,13.938699473902771,12.286813331181307,3.415636036051923,7.139206103121644,6.095873391705134,5.471587987263252,2.4392931006888903,1.5589192202503757
2024-04-24,23.928669585857733,22.77946624518211,14.044516034277976,12.353904727850848,3.430540087742615,7.107410853152915,5.976439703424048,5.367872800568723,3.4484424310241915,1.5627375309188432
2024-04-25,23.91837101678791,22.82390738706812,14.265281787388616,12.33168190928296,3.4986357982717884,6.876109805495009,5.946279623623486,5.342829645090515,3.457460143355339,1.5394428836362566
2024-04-26,24.006311231877504,22.808508407042698,14.262762804284918,12.173596061801142,3.743634726425417,6.855847115627286,5.922134971995741,5.2745736244446535,3.476834028120982,1.4757970283796633
2024-04-29,23.9992754627235,22.75623602081936,14.213721889716108,12.15950801940612,3.749643060988127,6.847935222449331,5.910752491632353,5.229474824436643,3.6833726651783074,1.450080342650149
2024-04-30,24.15647449413148,22.710847093191553,14.280830572681932,12.083826338911276,3.9481782668116083,6.802370880687417,5.8772690624631485,5.170506696701274,3.5928779471725623,1.3768186472477513
2024-05-02,24.439681874554584,22.75270936370394,14.159402212435548,12.0424725247602,3.959737968732177,6.793515382070102,5.884164755820547,5.151927608685543,3.4581743853531277,1.3582139238842317
2024-05-03,24.545865148668465,22.746027773186064,14.072557923478483,12.10125896436173,3.946533629048942,6.76722095061677,5.883788504865134,5.143370029511776,3.4379157815020593,1.3554612947605726
2024-05-06,24.656740443296638,22.719110703133865,14.069564426746735,12.072065820642758,3.945694127404357,6.770275557948309,5.8748346671992335,5.13835660679857,3.4161045950104425,1.3372530518190924
2024-05-07,24.87765734331924,22.6494994427447,14.038611863373795,12.151181113760467,3.937013734477867,6.745927185507325,5.819198436764103,5.093293797830279,3.3828917251994604,1.304725357022763
2024-05-08,24.96921875403279,22.698923306785936,13.859154093359404,12.146124125861835,3.9605147015831297,6.744832761384469,5.873165485499518,5.073292056184162,3.368761061028952,1.3060136542798022
2024-05-09,24.9964749849571,22.73827095646083,13.664802000926313,12.238963643505409,3.9434817104419184,6.786783277091107,5.911381091722895,5.072909271356098,3.330658478384067,1.3162745851542639
2024-05-10,24.752097776145515,22.756622858746088,13.633231267883875,12.310230044285232,3.9414437435595335,6.797139934045104,5.9256991269888335,5.101163119883989,3.4584853695211635,1.3238867589406682
2024-05-13,24.971442385919495,22.722643070644725,13.551776982031019,12.251775879993728,3.932876822822691,6.76670857656996,5.9111571890360635,5.09243818011286,3.47096718400117,1.3282137288682865
2024-05-14,25.078827311710484,22.749308704185893,13.297481041606485,12.254115100355593,3.9143350642695958,6.795433982154118,5.922719227727855,5.130276855700247,3.491645969857249,1.365856742432475
2024-05-16,25.16618197310651,22.866260744620142,13.157734829021436,12.134421761801786,3.943347319805969,6.79629570456742,5.924600209741252,5.142650493373786,3.4896152466596053,1.3788917173020923
2024-05-17,25.17336952469172,22.870671106646974,13.119408119391645,12.273647732353739,3.8800579214440134,6.779038332524561,5.953956852562181,5.11843203420878,3.469753400227672,1.3616649759487187
2024-05-20,25.213929920649868,22.83423614992331,13.168476847806948,12.239031740660373,3.8642649963083295,6.787488477078825,5.8941586188920505,5.125715335282002,3.498278503392666,1.3744194100056308
2024-05-21,25.288976991970923,22.877473871978534,13.071673269387729,12.277431737139153,3.88271296783523,6.810291593490997,5.801343817349978,5.131098258792423,3.4903326303987696,1.3686648616562642
2024-05-22,25.349007392060198,22.906155170538412,13.019806252436622,12.207819008549196,3.9564701424455957,6.807180990131714,5.785006589902262,5.113021335297082,3.4864393169422274,1.3690938016966947
2024-05-23,25.31864521650106,22.448117001929806,12.957655859544722,12.779672506868073,3.922093356480274,6.795925281190727,5.79070014722899,5.1293949042793905,3.449372335668039,1.408423390308914
2024-05-24,25.28098607329557,22.438992720701204,12.974451351783772,12.740349511368413,4.032718056903699,6.796760675350982,5.7879338013591735,5.132368993688688,3.4104699886674474,1.4049688268810547
2024-05-27,25.291125003898472,22.39333906400963,12.809498339915876,12.662650088710317,4.288479483420474,6.821489131687822,5.790774475554714,5.0516259182914025,3.46135823440853,1.429660260102764
2024-05-28,25.35260948365253,22.3959099794556,12.832719611016024,12.61198107891343,4.176819128094088,6.820659960272481,5.793676976863927,5.086988444032911,3.4335360086412643,1.4950993290577448
2024-05-29,25.341910934171864,22.390797127631195,12.784405189281973,12.685900622750015,4.15560208616081,6.812777333770558,5.792135875747169,5.079494525765612,3.435627388370441,1.5213489163503657
2024-05-30,25.236488222542487,22.483783967696233,12.83742687485059,12.744143544811948,4.156980287087811,6.839169173079701,5.812862359536892,5.090427708606285,3.2692274133079575,1.5294904484800964
2024-05-31,25.44078020610283,22.425048347841884,12.793943252693978,12.67793123362024,4.150112999054089,6.772250916796911,5.8705869206727375,5.048255545846851,3.2667587870391874,1.55433179033129
2024-06-03,25.461306512657444,22.500527988166212,12.767872425727209,12.41502790101096,4.151996077590396,6.94177696474392,5.850616410409769,5.06497520041814,3.2848117297911474,1.561088789484799
2024-06-04,25.587136898418944,22.65686155006784,12.830973368591037,12.496578760223914,4.149524731934095,6.8744833698508385,5.642127430919721,5.0059718541527225,3.1857803529637083,1.5705616828771796
2024-06-05,25.69209960286869,22.636841878334607,12.837330577574841,12.41961975033133,4.200865718547975,6.776774197855789,5.654817114775246,5.011368417188014,3.194932487677968,1.5753502548455423
2024-06-06,25.76070699918544,22.625748896064405,12.819324724568187,12.117141359269146,4.20643257708763,7.04268263905745,5.638210245940751,5.013832543626888,3.1932808165967947,1.5826391986033077
2024-06-07,25.852816129284577,22.61392599700338,12.783425385522602,12.087428565297145,4.209261349740328,6.971240556539042,5.63860390047453,5.018460532042878,3.2319138842250426,1.5929236998704726
2024-06-11,25.878791641795466,22.663611701502486,12.730088593402028,12.186701721884221,4.098996127035426,6.887101614543722,5.656583754393312,5.033744369661662,3.2414567174610776,1.6229237583205978
2024-06-12,25.691410368738715,22.665309365781305,12.579143291401126,12.504775731237208,4.081153933642671,6.923584900280198,5.62622332693511,5.053000242980865,3.234411379459922,1.6409874595428815
2024-06-13,25.540629384207435,22.703964099509893,12.57884325045675,12.630647400942618,4.1339117785940624,6.869110615125068,5.577671849190732,5.069910818608049,3.240756961463286,1.6545538419021049
2024-06-14,25.533901345557698,22.715777836783786,12.582322953771087,12.69510005672172,4.133627612778886,6.913701643500089,5.459774456325371,5.056816649024538,3.241971551185724,1.6670058943511048
2024-06-17,25.453987496024098,23.123894866621914,12.623382650303597,12.2825114319555,4.1443301310110545,6.792230221153097,5.589172969874726,5.07481570146476,3.2447937876672226,1.670880743924031
2024-06-18,25.44289911849195,23.041489926234323,12.642363857051572,12.206330171248933,4.123117755793434,6.796605646067013,5.771078092604457,5.067502290269446,3.2360995977383205,1.6725135445005541
2024-06-19,25.507287416481695,22.997634880249933,12.649986242173334,12.196203852736923,4.175845252349551,6.748720444708549,5.751848930022866,5.066623671921523,3.2331879712132907,1.672661338142339
2024-06-20,25.397941587811072,22.97944262401095,12.714546924778922,12.347195557817312,4.169866451175399,6.662789742485262,5.724380983636681,5.071856180552111,3.2593707182633005,1.672609229468992
2024-06-21,25.467303930019675,22.99018627614115,12.709634033106665,11.993867624270756,4.213472384222146,6.892507312891788,5.739077700809753,5.077622788933646,3.2336014184475155,1.6827265311569042
2024-06-24,25.34435834211275,22.99722131504338,12.63724022927529,11.939402409117193,4.2992230905174775,6.950463254820607,5.701207014681476,5.1212085538596614,3.27880279301059,1.7308729975615753
2024-06-25,25.408064645228517,23.028149111936038,12.63489652922623,11.76644439113618,4.256331276396303,7.049389240323254,5.700992129329745,5.125881633622567,3.288154685089021,1.7416963577121451
2024-06-26,25.442490493244712,23.04105722927634,12.593646232287856,11.904359512985522,4.153796025191587,6.924678324512673,5.740224250792343,5.155184220017655,3.261493570341218,1.7830701413500873
2024-06-27,25.14391799348558,23.1685877464085,12.527107005771288,11.947061605255326,4.189477562450657,7.076442605878118,5.703075117526758,5.158073341396338,3.2656788309968086,1.8205781908306258
2024-06-28,25.195635482977668,23.00863532902822,12.529225888318415,12.129353103395198,4.215889830114809,7.053258530414326,5.614752047138928,5.154952409587098,3.276843878261869,1.8214535007634658
2024-07-02,25.21080348954705,23.03078410372916,12.491611322367158,12.147479502674264,4.18855138049458,7.081415278948599,5.582860120030569,5.164588762714219,3.2559346897690666,1.8459713497253327
2024-07-03,24.9655803701604,22.782067147933557,12.419729930764255,12.171649305543191,4.139651191318667,7.036106241469921,5.403885486351633,6.001443700027793,3.2417064473675326,1.8381801790630512
2024-07-04,24.99515802979726,22.784354462023824,12.441263771783815,12.106474147156929,4.128188077078735,7.042719092568429,5.4187585299892636,5.9990144401384216,3.240386377687899,1.8436830717754271
2024-07-05,24.917249540268426,22.751660479098764,12.437910001279175,12.142499201394665,4.147481592442693,7.127341490020584,5.379188148479837,5.996093194824645,3.259382882028789,1.841193470162424
2024-07-08,24.924332419821454,22.62777983261524,12.35529742429929,12.356594252936066,4.115057432029149,7.169352402970289,5.277829288237465,6.033661923707242,3.2869985940057695,1.8530964293780383
2024-07-09,25.077072183752364,22.68741401769903,12.263259994791687,12.234021801388899,4.105954590325651,7.134487388660439,5.292746772946254,6.060624612752782,3.270603919064093,1.8738147186188006
2024-07-10,25.211175560616116,22.646351353897582,12.216340163463837,12.191114406266538,4.08677031433204,7.123273155167387,5.333086100706659,6.046837097842601,3.276438409464398,1.86861343824284
2024-07-11,25.19160638408981,22.655727737949675,12.258275267825855,12.16781111123524,4.144807640184787,7.108682149805853,5.300578140228845,6.031590910768386,3.2810075424359417,1.8599131154756083
2024-07-12,25.239477095534145,22.666173691754988,12.249595102111625,12.176990980270762,4.141403846519612,7.062604604865654,5.305916111955239,6.030138162610723,3.281318713070679,1.8463816913065714
2024-07-15,25.191903165270706,22.70253835153153,12.268664893089849,11.794901271787783,4.198015870567551,7.390960449135648,5.308496689398797,6.038718644938436,3.2626293451051724,1.8431713191745216
2024-07-16,25.114140910414605,22.665384974362112,12.310574997985869,11.783980315060273,4.2592538456255795,7.381284316322952,5.383678405607047,6.025575470347478,3.258488865264656,1.8176378990094297
2024-07-17,25.06755454515261,22.691323759607627,12.309320251778393,11.77220144584565,4.293499926172737,7.382683965022076,5.38916732563896,6.023580153137694,3.251974628638161,1.8186939990060904
2024-07-18,24.9970129107876,22.71820266984801,12.277050580543913,11.736804815244223,4.342358190343232,7.417334622485466,5.400834683640452,6.023832243421991,3.2559629570320534,1.830606326653058
2024-07-19,24.95924561582458,22.725264847183855,12.274099741742377,11.696928142812263,4.3863270618467185,7.445335026886357,5.393323647135198,6.026697548393907,3.25780080541347,1.834977562761274
2024-07-22,28.097917478865952,21.77513889315558,11.742725844202083,11.204630506954272,4.226194503188165,7.149029540827147,5.162762277321185,5.7709125673280495,3.113400058614283,1.7572883295432793
2024-07-23,28.16533925947022,21.80138391096526,11.699609077877412,11.147038153867271,4.245461813095129,7.156410977439849,5.1279508807103875,5.780744237143103,3.103313223959066,1.7727484654723031
2024-07-24,28.15483388632628,21.826618722241516,11.6747496801389,11.146439811085084,4.259019673074811,7.152441451811859,5.126639204910025,5.766595788590767,3.114704171364008,1.7779576104567478
2024-07-25,28.04927990285842,21.832566986908795,11.669561309865953,11.173139407538535,4.25684954411992,7.143111711309011,5.123667214198615,5.774244951353149,3.1901684272072175,1.787410544640387
2024-07-26,28.125795535291765,21.927525480018538,11.670291340957155,11.267149383509654,4.251260254490277,6.775998376220596,5.1431123135065056,5.808765319771822,3.216274329694202,1.8138276665394863
2024-07-29,28.180384382498975,21.986728323487988,11.630478125368194,11.27052140339509,4.220611007695473,6.79130191104931,5.152408730209445,5.813893809516186,3.1330203750834644,1.820651931695875
2024-07-30,28.136145473373265,21.961100787925467,11.689090740530062,11.2830087014,4.222226437226626,6.795306254744454,5.154936777703164,5.823464078274934,3.107568221045462,1.827152527776569
2024-07-31,28.10414217042562,21.951935633254504,11.689448142881902,11.31665000597173,4.225851989416089,6.783242408795401,5.149872845636386,5.8229088304368055,3.1282036914481863,1.8277442817333733
2024-08-01,28.033075744203657,21.976433610041816,11.700928163868861,11.331358746260674,4.233352855943308,6.7779217257210895,5.152152259208467,5.83261136901641,3.1289580593047734,1.8332074664309412
2024-08-02,28.089475770328104,21.96506694554405,11.73662926638209,11.224102643568655,4.264649617552182,6.777200217459342,5.15005842020341,5.835573486605615,3.131036063425558,1.8262075689309967
2024-08-05,27.963434216341977,21.92162958812739,11.72874138519063,11.45766854235386,4.2647566267204295,6.766970953362629,5.13295690515792,5.819694359347865,3.120879411350733,1.8232680120465632
2024-08-06,27.948556566554167,21.91742760116531,11.748426180047494,11.483437117776555,4.2697904381268765,6.761977437623948,5.12615106800131,5.814923640291127,3.1060491277153477,1.8232608226978653
2024-08-07,27.92301868964202,21.901715977254273,11.78283149177315,11.46643545284016,4.280860522162022,6.766866932905763,5.1274970157045185,5.841199129665445,3.0857858121666375,1.8237889758860075
2024-08-08,27.91624297322095,21.895545048850966,11.838253311658699,11.411775071934514,4.304104089558077,6.752183084136726,5.119038445793967,5.877009334922112,3.0631117033089557,1.822736936615033
2024-08-09,27.92105533133909,21.87506404718298,11.82843468261423,11.412280908730088,4.357136822348322,6.744470238120397,5.113450730050769,5.872959049551813,3.053871346079977,1.8212768439823335
2024-08-12,31.890060132805687,20.716747440481157,11.179353623324916,10.652412591939177,4.142955046079541,6.421006774019469,4.83325158603309,5.551199503809472,2.8990915704756044,1.7139217310318866
2024-08-13,31.82396048162029,20.709430244910504,11.231155909865288,10.660106808410346,4.152451278909868,6.450589777414682,4.828263344671948,5.541098803970245,2.9021233945746285,1.7008199556522015
2024-08-14,31.86424284147674,20.70512186504478,11.206624603286116,10.662117637571344,4.1389252924554345,6.449704893751367,4.827916611123348,5.541801264251768,2.9068231048192055,1.6967218862198954
2024-08-15,31.894708623757605,20.670421293271435,11.202555023973845,10.685814064595581,4.148151850482129,6.4480152084975595,4.8238972307928885,5.537930089206579,2.8931109514040956,1.6953956640182806
2024-08-16,31.876440642714016,20.67273890311767,11.195698536137872,10.662533148707539,4.146241209938671,6.485939983165426,4.822373913811936,5.5409077492944085,2.9059973681211577,1.6911285449913087
2024-08-19,31.825269617007386,20.66820900260983,11.18934768801816,10.64611656431009,4.18024221250527,6.526859309362933,4.8166645789304905,5.542524983489662,2.9181400289655492,1.6866260148006345
2024-08-20,31.745032781530476,20.682988260288518,11.19756758151692,10.620790800005562,4.2071974745389396,6.556312921869573,4.817527948786462,5.558289895291609,2.92337543444423,1.690916901727714
2024-08-21,31.562507287736786,20.657452333486436,11.223689094977374,10.73761639477499,4.264395236330929,6.566651768634786,4.82253519354135,5.56882108433672,2.8996350212984874,1.6966965848821391
2024-08-22,31.408853655485224,20.669461624133938,11.246495128163508,10.77382530697521,4.3042599086034885,6.603594177332514,4.821869530780187,5.573535802052711,2.897733628953697,1.7003712375195257
2024-08-23,31.176143218517122,20.738781272152707,11.208581360588497,9.89635913361006,4.389134200613044,7.36466216995421,4.77588616275771,5.7201130088459475,2.94485797706179,1.7854814958989143
2024-08-26,30.9543568880907,20.780891330006416,11.155332644862968,9.94349612659369,4.3541633737952425,7.428113355169343,4.790999150418354,5.739002974490988,3.0518947947578488,1.8017493618144536
2024-08-27,30.93620949523218,20.770772524547702,11.188892779647514,10.03180600164376,4.350745187990002,7.459782863583328,4.765541981366725,5.730500496957237,2.965122686399481,1.8006259826320714
2024-08-28,30.866118173003226,20.86635260486933,11.227209475887989,10.38381642847331,4.358469062031859,7.06535353814256,4.789900260545749,5.751375971398783,2.8786629879105137,1.812741497736682
2024-08-29,30.80241891332885,20.850422451710866,11.193979708675439,10.460204909862318,4.372140463738459,7.0961636452217185,4.777612868812942,5.7597502952699475,2.8696951016400183,1.8176116417394412
2024-08-30,30.75968947060055,20.899197101584978,11.191775837804839,10.33070492033581,4.388393107775549,7.15273345944418,4.779767161850937,5.780078228409384,2.8793830025256226,1.8382777096681513
2024-09-02,30.94012366192321,20.78182766422717,11.093764787743329,10.5192929750316,4.339416009595604,7.132931621983407,4.7380896689484135,5.756884431152132,2.8667971423969796,1.8308720369981595
2024-09-03,30.71812308594285,20.807099256411128,11.033809232604149,10.76752753729536,4.4363358154841555,7.140917557416658,4.69767639721385,5.7491866581379245,2.832110853121557,1.8172136063723636
2024-09-04,30.72029629647147,20.80494390789933,10.9549349786856,10.768201197666334,4.447522526121969,7.186154287232026,4.694678217412158,5.758272383877426,2.841209281345245,1.82378692328844
2024-09-05,30.595928175243802,20.851532492722658,10.854144083634043,10.871464601838635,4.419723522801418,7.241231218171755,4.7028659713027725,5.787698428827631,2.832041242017154,1.8433702634401294
2024-09-09,30.684165783216,20.907989554753282,10.947072299392012,10.634795934683165,4.394362796489704,7.262926905423339,4.697155604182847,5.7888010725733645,2.8427692156316713,1.8399608336546132
2024-09-10,30.60445393387526,20.78166391221568,11.033557755054684,10.944528888907954,4.347223675369472,7.2254747997379924,4.677885151915865,5.7542201325855,2.8058505104111817,1.8251412399264113
2024-09-11,30.72941168762583,20.776990785034105,11.591629073262663,10.293097029238131,4.341502697573009,7.226232000255796,4.66631464010751,5.746296724888469,2.806738608170085,1.8217867538444024
2024-09-12,30.587314929985933,20.785464616352023,11.736781653174114,10.263660123246579,4.30651132625243,7.238359923216536,4.681027091761201,5.7572735440189176,2.804715805512088,1.8388909864801781
2024-09-13,30.558693503514284,20.80460366872149,11.762625249853441,10.16450517116369,4.327050258249271,7.282760021610997,4.6802922114110554,5.770826858311446,2.8058581502154536,1.842784906948874
2024-09-16,30.511417078782067,20.812654124671244,11.771245635500813,10.199330226705912,4.307748199118374,7.289348770184204,4.681791925800546,5.770574956662945,2.812376040899165,1.8435130416747265
2024-09-17,30.486680403527235,20.814099092369023,11.737476648350126,10.182519371651969,4.322486049807892,7.312653767323843,4.6858760820607035,5.788441468623255,2.8135287297876066,1.856238386498349
2024-09-19,30.38674891303817,20.837570760635078,11.750570534482414,10.286975748750454,4.3273080521717935,7.3009367425079965,4.688919950679694,5.770551565598829,2.8029706300251203,1.8474471021104524
2024-09-20,30.270794483518227,20.889413074242288,11.774555960907634,8.68915003217042,4.336141012971446,8.924665248056476,4.685651388123887,5.776828104263873,2.8158262578245186,1.8369744379212276
2024-09-23,29.958645942374513,20.85600851933981,11.665910305639073,9.039824172371432,4.361945357120494,8.909320359577869,4.720918394903052,5.748677760560073,2.9422779307363864,1.7964712573773016
2024-09-24,30.752429472350457,21.164350328920374,11.974724013298685,9.521692865864932,4.498901172142147,6.559493646230524,4.779637819411837,5.8197638617645815,3.0976777183085273,1.8313291017079367
2024-09-25,31.116619316627244,21.11188615632975,12.051662033638065,9.133825040234536,4.657115119905327,6.359612083036635,4.7911053023823555,5.842025635400262,3.1043545972291344,1.8317947152166953
2024-09-26,31.31841803498217,20.753783723747304,12.223648310566976,9.41012730537776,4.767054957107768,6.024294959826879,4.8127590104270945,5.814726031680112,3.077641960528077,1.7975457057558586
2024-09-27,31.363157942543307,20.88969691438655,12.248388861110904,8.959792770528905,4.83472990395777,6.158498421622338,4.944840055067964,5.7677734221666475,3.057109531631316,1.7760121769843003
2024-09-30,31.26383723994788,20.786482815397576,12.03477702711408,9.321699279800729,5.046487331726493,6.207751332170732,4.909524217059721,5.7154026050387134,3.0065534265875336,1.7074847251565446
2024-10-02,31.04333523665051,20.795851538129043,12.127363002422829,9.281254359921276,5.150124829064063,6.219070994898308,4.973802280800096,5.7311024579710645,3.010487074314717,1.6676082258280929
2024-10-03,31.0442320064677,20.809601528649342,12.261265859069988,9.085285148078734,5.358187001408193,6.1209750847197935,5.005161037413094,5.721123087735381,2.9836141834566514,1.610555063001127
2024-10-04,31.66058269184802,20.027428957845363,12.262044772207782,9.702340295084811,5.358527387327405,6.072601728911096,5.072213832448014,5.650254037938412,2.6247398409117566,1.5692664554773375
2024-10-07,31.851009601740383,20.072419526966527,12.245052079769895,9.404903045081022,5.351101561577753,6.033954150307079,5.361341909384267,5.673774086899411,2.4637348108580013,1.5427092274156584
2024-10-08,31.82931305559247,19.89127800666087,12.245094524574792,9.59941462241234,5.351120110005337,6.073373937308503,5.3332442004823,5.688353340285877,2.458892651086042,1.5299155515914695
2024-10-09,32.04867686757696,20.0287421759683,12.248494811159599,9.309483935344538,5.352606039075727,5.990954286038131,5.270099917065111,5.70959604378424,2.51017463094158,1.5311712930458128
2024-10-10,32.027619880531006,19.97643707110331,12.307389078401314,9.26776466300422,5.259736689242973,6.010011483903543,5.29832137543865,5.675674686860434,2.599446730964529,1.5775983405500207
2024-10-14,32.07016699862347,19.964174787226348,12.273607555912799,9.508857310045785,5.224245584929569,5.964002428196064,5.300273948946757,5.648669907901845,2.4545056857723404,1.591495792445026
2024-10-15,32.12141668416065,20.00610925583906,12.413112576485181,9.315022565193585,5.151657282270138,5.950125688887402,5.317381479480607,5.6776072020166515,2.4343312700261377,1.6132359956405877
