date,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCOM INTERNATIONAL SECURITIES LTD,REALORD ASIA PACIFIC SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-05-08,78.78346795103711,9.672880536125113,0.0,3.036134664553678,3.527563740638653,2.1742160262564187,1.3541770139059321,0.4105818403606047,1.040978227122483
2024-05-09,78.78395796727825,9.672871590639994,0.0,3.0361881030206064,3.5275856813270923,2.174229549412892,1.3541854365959638,0.4099969699418408,1.0409847017833633
2024-05-10,78.78409408398255,9.672784639399747,0.0,3.0361933487067705,3.5275917760112074,2.1742333058751,1.354187776250678,0.40992856945936434,1.0409865003145682
2024-05-13,78.78545527689506,9.668805158811036,0.0,3.0362803615838234,3.5261323031986582,2.1846373767475358,1.354211173242478,0.40347386355296355,1.041004485968433
2024-05-14,78.7975447336144,9.66641805999388,0.0,3.0367462722000678,3.5266733805297,2.1833828298414835,1.3562852313267566,0.3917852666515518,1.0411642258421636
2024-05-16,78.7717910342167,9.64415313701267,0.0,3.035822858987846,3.4814016391445124,2.2119322510638315,1.361784383860987,0.45229075751079156,1.0408239382026614
2024-05-17,78.77671723664855,9.642130369518965,0.0,3.0360472633910045,3.480893782904373,2.2086154615031486,1.361869546651567,0.4528373105000817,1.0408890288823092
2024-05-20,74.66430182332134,9.090868436382182,5.1688319127181686,2.8775551606539462,3.3133915757754693,2.1008500668187753,1.2825884014313307,0.5150615790975326,0.986551043801263
2024-05-21,74.65066083163671,9.073458888704035,5.166479694295485,2.877029438119081,3.2996896219872425,2.1063597187071372,1.319974073332166,0.5134286274790472,0.9929191057390864
2024-05-22,74.63379982959509,9.026465565219661,5.164003400556274,2.876477819040049,3.301563065620995,2.084934129869106,1.3393164071969368,0.5807449432427331,0.9926948396591544
2024-05-23,74.63328678809542,9.0226063847373,5.163967902590808,2.8765889813628327,3.3015403702889836,2.085770878985165,1.3556741466936175,0.5678765314875546,0.9926880157583158
2024-05-24,74.62783139365808,9.019844140225004,5.163029472749135,2.876507116972591,3.301296145033744,2.0919664933327553,1.354591919117802,0.5723187353862657,0.9926145835246215
2024-05-27,74.64775468258473,9.022200713220696,5.164378393599905,2.8774878288508363,3.30215865942149,2.0925130517509984,1.3558625477158652,0.5447702035057194,0.9928739193497531
2024-05-28,74.65357268989627,9.02288015460699,5.164767311174078,2.8778027533692496,3.3024073374689684,2.092637891654934,1.3559646546361528,0.5370185167701667,0.9929486904231998
2024-05-29,74.65072951664185,9.021710074459488,5.164566081290112,2.8777233695080597,3.3022786689336225,2.1036883703779807,1.355911823483523,0.5304820921913329,0.9929100031140299
2024-05-30,74.6680381490133,9.01312575195838,5.1657635454842055,2.878456100459203,3.3030443403187353,2.1074510151516086,1.3562262072736446,0.5147546695942804,0.9931402207466385
2024-05-31,74.66899182387378,9.011898151271575,5.165829523631625,2.878525613888292,3.3030865274503176,2.107477931930229,1.3562435292613524,0.5147939933640697,0.9931529053287561
2024-06-03,74.67092370145097,9.011378060506418,5.165963176838673,2.878632838769035,3.3031719867372593,2.1075324577683534,1.3562786187462832,0.5129405584513516,0.9931786007316491
2024-06-04,74.68271276601041,8.997045508809572,5.1667787804281895,2.8792183390183674,3.3036934923765666,2.117691767490876,1.3564927483619944,0.5030311934805061,0.9933354040235154
2024-06-05,74.68552605967868,8.995582820961157,5.166973412699702,2.8794250684355456,3.3038179423280982,2.114495893447981,1.3565438473689622,0.5042621321665174,0.993372822913364
2024-06-06,74.68574623943043,8.99557658419055,5.166988645409214,2.879564583524894,3.303827682285125,2.114502127174989,1.3565478465841154,0.5038705399335192,0.9933757514671694
2024-06-07,74.68546877005174,8.995240694503755,5.166965048287855,2.8796169456823315,3.3038125940338983,2.11449247045485,1.3565416513655146,0.5044906108007815,0.9933712148192742
2024-06-11,74.68023377973509,8.994610183659983,5.16473589082653,2.879677135308322,3.303581017165966,2.120895082525586,1.3572326651626623,0.5057326599865279,0.9933015856293385
2024-06-12,74.6795733424395,8.994530639505875,5.164690216301538,2.8797499302865734,3.303551801830096,2.120876326314717,1.3580067544683483,0.5057281875218161,0.9932928013315434
2024-06-13,74.68294903356944,8.99457690482614,5.1649236723615,2.8799456123402805,3.303701130087016,2.120972194877994,1.3592473309064137,0.5003464205451994,0.9933377004860088
2024-06-14,74.61603035255816,8.983833902492746,5.160295709966454,2.8774959785531666,3.300740891840645,2.1190717254458207,1.358029395089344,0.5920544108397132,0.992447633213954
2024-06-17,74.6155663979307,8.983745316196474,5.160263623790571,2.877510812348,3.300720368181004,2.1189603719943664,1.3587736435343571,0.5920180037455407,0.992441462278972
2024-06-18,74.61141548169113,8.983245544149895,5.159976554709539,2.8774161822884654,3.3005367467942066,2.118842492744181,1.3597452201347697,0.5964355254227626,0.9923862520650518
2024-06-19,74.6056537987996,8.982551835126577,5.159578088222286,2.87725942373614,3.3002818709687833,2.11867887034858,1.3596402171573954,0.6040462781609796,0.9923096174796682
2024-06-20,74.59806243147071,8.981637831333847,5.159053084411778,2.8770648075097327,3.290196067240504,2.1184632878995586,1.3595018693540049,0.6238119740232879,0.9922086467565834
2024-06-21,74.5678587282919,8.978001292873264,5.156964256592847,2.8759980390676283,3.288863913265242,2.117605551997883,1.3589514262245912,0.6639498762147721,0.9918069154718653
2024-06-24,74.55486256425127,8.969602429473749,5.15606546783086,2.8756275882597984,3.288290708996632,2.1530420381771864,1.3602187398106829,0.6506564061899052,0.9916340570099229
2024-06-26,74.5625670603129,8.967422608654553,5.156598295398696,2.8759901605163742,3.2886305208069637,2.153264533442192,1.3603593047525713,0.6434309836880702,0.9917365324276762
2024-06-27,74.56154295325804,8.96726674021619,5.156527470199114,2.8760160633054586,3.28858535189916,2.153234958636943,1.3603406203963848,0.6447629310319033,0.9917229110567999
2024-06-28,74.56485921137866,8.96766557545979,5.156756815990791,2.8762093863139615,3.2887316176206918,2.1109796661343054,1.3604011239810816,0.6826295834118248,0.9917670197088869
2024-07-02,74.56839525269405,8.96799272807144,5.157001361549483,2.876443898159832,3.2888875770229906,2.111079773764016,1.3604656374077917,0.677919719692614,0.9918140516377877
2024-07-03,74.57159017150268,8.968278846615517,5.157222315756561,2.8765671407840165,3.2890284909952396,2.1078995765413593,1.3605239272132612,0.6770329842028598,0.991856546388513
2024-07-04,74.57134627491897,8.968184101897986,5.1572054483557,2.8766231453129016,3.289017733777768,2.1078926823675284,1.3605194774336984,0.6773578335494185,0.9918533023860363
2024-07-05,74.57137066450554,8.965374286536768,5.157207135090822,2.8766894989086467,3.289018809496348,2.1078933717828816,1.360519922410345,0.681119288587292,0.9908070226813546
2024-07-08,74.58339667372435,8.966296732090385,5.1580388298819635,2.877186129812521,3.2895492244554863,2.108233308475683,1.360739331346824,0.6655929616205254,0.9909668085922566
2024-07-09,74.5828599334289,8.965872380439196,5.158001709994576,2.877230846943233,3.2895255511756227,2.1082181365497674,1.3738141057086553,0.6535176586721387,0.9909596770879091
2024-07-10,74.58405541100923,8.96601609307543,5.158084386837607,2.8773423895323242,3.2895782784919234,2.1082519288650383,1.3738361263708339,0.6518598247842811,0.990975561033336
2024-07-11,74.58551931330368,8.96619207400672,5.158185627398035,2.8774315772983514,3.2896428448548427,2.106265128494548,1.3738630914084216,0.6519053317794673,0.9909950114559436
2024-07-12,74.58088381983139,8.965634824754948,5.157865045922908,2.877252744792842,3.289438393400004,2.104891223095174,1.3737777057537974,0.6593228213787542,0.9909334210701828
2024-07-16,74.57802961838652,8.965291710989593,5.157667655048565,2.877142632676696,3.28931250698871,2.1048106691614774,1.3737251314463896,0.6631245771345938,0.9908954981674587
2024-07-17,74.57881023297494,8.965385551461578,5.15772164079523,2.877172747973702,3.289346936502898,2.1048327003940352,1.3737395103443517,0.6620848095982156,0.9909058699550406
2024-07-18,74.57883462744415,8.965388484007981,5.157723327868024,2.8771736890868915,3.2893480124368297,2.104833388877484,1.3737399596897633,0.6620523165119712,0.990906194076901
2024-07-22,74.57639525951669,8.96509523886364,5.157554626051649,2.8770795808153697,3.289240422527657,2.1047645427619996,1.3736950266036527,0.6653015199189386,0.9908737829404033
2024-07-24,74.57790764883322,8.96449202670572,5.1576592198777345,2.8771379272184867,3.289307127442224,2.104807226823051,1.3737228847707734,0.6640720607335271,0.990893877595262
2024-07-25,74.58022513856899,8.962807980337475,5.157819492841666,2.8772273335564353,3.2894093418344745,2.1048726331786027,1.3737655728641462,0.66294783744475,0.990924669373457
2024-07-26,74.5790297837723,8.962664326500398,5.157736824490105,2.877246637489524,3.2893566199336255,2.1048388967612905,1.3737435544636385,0.6644745695296984,0.9909087870594188
2024-07-29,74.57693190676896,8.962412210490928,5.1575917395043565,2.8772311193763445,3.2892640917037905,2.1047796885209844,1.3737049116303952,0.6672034187957185,0.9908809132085145
2024-07-30,74.57595619023667,8.962262243674008,5.157524260896718,2.8772261839274025,3.2892210570914604,2.104752150939504,1.3749952745372092,0.6671946895360201,0.9908679491610024
2024-07-31,74.57593179765048,8.962259312263331,5.15752257395415,2.8772252428333656,3.2892199812405805,2.1047514625091996,1.3749948247985473,0.6672271796861783,0.9908676250641608
2024-08-02,74.57600497545693,8.96213727285784,5.157527634785165,2.8772280661173233,3.2892232087953333,2.1047535278014644,1.3749961740154155,0.6672605428152185,0.9908685973553213
2024-08-05,74.57598058283882,8.96213434148612,5.157525947840389,2.877227125022055,3.2892221329430447,2.104752839370259,1.3749957242761652,0.667293032965091,0.9908682732580557
2024-08-06,74.57532198818171,8.96205519517457,5.1574804007485975,2.87720171568252,3.2891930851972986,2.104734251897943,1.3749835814276172,0.668170258977703,0.990859522712028
2024-08-07,74.57517563539318,8.962037607295176,5.157470279281892,2.8771960692235696,3.289186630212362,2.1047301213931235,1.3749808830459544,0.6683651959875111,0.9908575781672331
2024-08-12,74.57251699307099,8.961718106170668,5.157286412886097,2.877093495744209,3.2890693690633785,2.104655086711276,1.3732965202385905,0.6735417625159531,0.9908222535988345
2024-08-14,74.58498254245669,8.959846775988616,5.158148505397765,2.8777379927217237,3.292890405057964,2.105006901065694,1.3735260806220202,0.6568729171438568,0.9909878795456674
2024-08-15,74.57466340515687,8.958607144551898,5.157434854461268,2.877372553726276,3.2924348202063656,2.1177987937209872,1.373990204121009,0.6568474517347657,0.9908507723205544
2024-08-19,74.57424874773842,8.958557332018502,5.157406177581952,2.877389262315401,3.2924165132846768,2.117787018126697,1.373982564324797,0.6573671217154445,0.990845262894101
2024-08-20,74.57676115453276,8.942243104681284,5.157579930620558,2.8775516190582535,3.2925274348126394,2.1178583663813906,1.374355941228641,0.6702438042087673,0.9908786444757116
2024-08-21,74.58295752199892,8.94298608980682,5.158008459025271,2.877790706502633,3.2928010013977613,2.1180343331098492,1.3744701324902262,0.6619907819510926,0.9909609737174285
2024-08-22,74.58295752199892,8.94298608980682,5.158008459025271,2.877856129422929,3.2928010013977613,2.1180343331098492,1.3744701324902262,0.661925359030797,0.9909609737174285
2024-08-27,74.5836894444144,8.943073852107993,5.158059077318455,2.8778843713629056,3.2928333154134926,2.118055118512529,1.3744836209000826,0.660950501423159,0.9909706985469825
2024-08-28,74.59032619661696,8.943869642253635,5.158518061852437,2.8781404569170346,3.2931263247687745,2.118243591449141,1.3746059278986549,0.6521109191972043,0.9910588790461672
2024-08-29,74.58856929432642,8.943658978138567,5.158396557997167,2.878105379050715,3.2930487583941783,2.1181936982899674,1.3745735503984284,0.6544182477824497,0.9910355356221142
2024-08-30,74.58859369518034,8.943661903961097,5.158398245511517,2.878106320592155,3.293049835679914,2.118194391234416,1.3745740000754867,0.6543857479362649,0.9910358598288066
2024-09-02,74.56273774755714,8.940561606150235,5.1566100997877795,2.8771740374889263,3.291908308271315,2.127270902075667,1.3759288526177436,0.6771161263002329,0.9906923197509607
2024-09-03,74.55566707324495,8.939713785895842,5.1561211060668946,2.876901199323736,3.2915961414676738,2.1336090742745446,1.3757983753165135,0.6799948705485986,0.9905983738612555
2024-09-04,74.47795374126238,8.930395447363777,5.15074660715906,2.873967783203336,3.2881651359688817,2.173850128485358,1.3645646856804363,0.7507906503184522,0.989565820558317
2024-09-05,74.47116670098694,8.929581636691864,5.150277229001962,2.8737058837536984,3.2878654914688776,2.1736520294824495,1.3660734568674806,0.7582019285193192,0.9894756432274162
2024-09-09,74.47087481302196,8.929546637409222,5.150257042612974,2.8736946203319005,3.2878526047583567,2.1736435099050673,1.3660681025750883,0.7585909043842418,0.9894717650011887
2024-09-10,74.4711910250873,8.929584553311134,5.150278911208188,2.873739484816466,3.287866565365981,2.173652739450246,1.3660739030604079,0.7581368512859737,0.9894759664143075
2024-09-13,74.46579146456828,8.928937110567956,5.149905488381346,2.8735637833725116,3.287628177416846,2.1734951379757375,1.3659748553802047,0.7652997582340122,0.9894042241030968
2024-09-17,74.46593738834132,8.92895460778603,5.149915580178194,2.8735694144315667,3.2876346198798685,2.173499397174558,1.3659775321556857,0.7651052971050809,0.9894061629476937
2024-09-23,74.47420733668247,8.929946228867246,5.15048751329692,2.8738885438408706,3.2879997340438005,2.1657708208238877,1.3661292332424144,0.76205454597732,0.9895160432250789
2024-09-24,74.47420733668247,8.929946228867246,5.15048751329692,2.8739212076040985,3.2879997340438005,2.1657708208238877,1.3660965694791865,0.76205454597732,0.9895160432250789
2024-09-25,74.50379960223503,8.933494535719042,5.152534055310179,2.8750631578522987,3.2893062180568062,2.159442504820926,1.363404389364429,0.7330463100233661,0.9899092266179181
2024-09-26,74.53987261835647,8.931281414402749,5.1550287930958465,2.8764551969187226,3.2908988240294654,2.1604880569230414,1.3646529843698507,0.6909335941399584,0.9903885177638891
2024-09-27,74.56225007178973,8.933962655018405,5.156576373105208,2.8773187312924864,3.2918867776253253,2.1676771279618396,1.3650626638814678,0.654579759173527,0.9906858401520098
2024-09-30,74.56125035640945,8.927629501758894,5.156507234785149,2.877312854731714,3.2918426406815153,2.167648064190799,1.3673989010496204,0.6597378891537267,0.9906725572391352
2024-10-02,74.58398221740295,8.924757576241653,5.158079324913907,2.878320923118521,3.292682681649517,2.161766543974173,1.361894931153465,0.6475412130135704,0.9909745885322477
2024-10-03,74.57234626105104,8.889088478902664,5.1572746054004135,2.8779372856660443,3.292168985399661,2.1733345610421737,1.3731298420778881,0.6738999953254778,0.9908199851346389
2024-10-04,74.64375600762206,8.897600582750163,5.165486973509871,2.8806931701529996,3.288479265791532,2.156591302512259,1.3683881844492123,0.6055006079178602,0.9935039052940391
2024-10-07,74.63395807021377,8.89643266009653,5.160128000503923,2.8803150427263633,3.291157324993599,2.1237707970279853,1.3845100128097356,0.6363545962919608,0.9933734953361322
2024-10-08,74.62440694686887,8.895294157893733,5.159467644008265,2.8799464404847486,3.295678321644823,2.113680120084838,1.4028905386682629,0.6353894598878889,0.9932463704585719
2024-10-09,74.61886304279963,8.89463331971094,5.16072070362497,2.8797324870686505,3.295760755270495,2.1135230931777143,1.4029172256929248,0.6362258909368581,0.9976234817178116
2024-10-10,74.62093885753924,8.557061120060327,5.162500675123809,3.2011699930552044,3.2965397301989086,2.120127512755377,1.4017780410439262,0.6356872120281905,1.0041968581950174
2024-10-14,74.72397093107523,8.320978894331502,5.1696287434292,3.2769046917328972,3.3076788274259092,2.106668202712259,1.403844624504972,0.6847416923826193,1.0055833924054176
2024-10-15,74.83320669255683,8.167691219147853,5.177186001499527,3.2818919851650015,3.3157963026739816,2.109747850413592,1.4124610880919248,0.6949654489043001,1.0070534115469856
2024-10-16,74.83635065432263,8.159894363861255,5.177403510217414,3.2820955122334383,3.3159356089694016,2.1098364870880086,1.41120752586106,0.7001806166421727,1.007095720804626
2024-10-17,74.84509618725266,8.107176729964241,5.1780085524528365,3.282610370528095,3.316323116160875,2.1051590822104895,1.4113724425329797,0.7470401067745616,1.0072134121232565
2024-10-18,74.84303245029363,8.083647063141902,5.17786577693155,3.2825198576596657,3.3162316737159916,2.112191349523184,1.4113335261360347,0.7659926628159213,1.007185639782113
2024-10-21,74.8990885768458,7.9607320318824355,5.1817439081317325,3.3277164042737972,3.318715473427094,2.117058355279656,1.4156756016009802,0.7713296442906568,1.0079400042678472
2024-10-22,74.97467579236972,7.721385103421738,5.1869732587288615,3.331370643078517,3.331699475723502,2.1619431077183684,1.4346968300695466,0.8482985842822721,1.0089572046074695
2024-10-23,74.97287608474214,7.662011302405138,5.18684874954974,3.347797678699678,3.331619500920065,2.2043424874226782,1.4356488655648991,0.8499223453056599,1.0089329853900093
2024-10-24,75.0272505654802,7.496751492694501,5.190610539441658,3.3698049493280826,3.334035775842939,2.1977146178033964,1.4564338716213985,0.9177334683355175,1.009664719452313
2024-10-25,75.07203791587852,7.37281539165985,5.193709062861603,3.4009889534046795,3.3360260210859383,2.182563555302792,1.4573032865826114,0.974288376662449,1.0102674365615514
2024-10-28,75.12326422714918,7.242757741262771,5.197253052934198,3.4215301433504193,3.3448920855389406,2.198879649253955,1.4620208681293096,0.9984454276393379,1.010956804741884
2024-10-29,75.11509697522449,7.2416408745208605,5.1966880179156005,3.421158161396012,3.3412339503165502,2.198640591430359,1.4644975082915588,1.0101970253764951,1.0108468955280834
2024-10-30,75.11445357023891,7.241282344478756,5.196643505226223,3.4211288571641583,3.337910873696522,2.2085051297386844,1.4409954856984957,1.0282419967283682,1.0108382370298798
2024-10-31,75.14398731527159,7.24412949541052,5.198686738412571,3.4225399027756627,3.339223284344539,2.1794810035008676,1.44541809119216,1.0152984873981956,1.0112356816938926
2024-11-01,75.14468075838641,7.2441963456257,5.19873471289002,3.422571486629749,3.3389245210643854,2.1752165986264735,1.4454314297872919,1.0189991334194142,1.0112450135705469
2024-11-04,75.16947975989913,7.2327401959532756,5.2004503822987935,3.4237009924659265,3.3400264220028557,2.1835172583802933,1.4420511079805833,0.9964551396801266,1.0115787413390085
2024-11-05,75.10351737164821,7.226360414104574,5.195886906160704,3.4207295813399146,3.3370954968412048,2.231010848010096,1.450832316559939,1.023876000083717,1.0106910652516428
2024-11-06,75.10265151913693,7.226277102929133,5.195827003883375,3.4206901444746114,3.33705702417551,2.2359260361965236,1.4505191356798781,1.0203726203151684,1.0106794132088677
2024-11-07,75.09802573112914,7.225832015767929,5.1955069779753815,3.4204794543441217,3.334908180728972,2.241980543662812,1.4538552799740923,1.0187946538564876,1.0106171625610574
2024-11-08,75.09063060153622,7.210333045781349,5.194995360698774,3.4201426293931516,3.334579782239972,2.25368192097463,1.4602989387113121,1.0248200766303361,1.0105176440342625
2024-11-11,75.08326165381906,7.1873971162864105,5.194485554762973,3.4198399278338267,3.32766636855057,2.247500267067866,1.464107340383556,1.0653232934507266,1.010418477844999
2024-11-12,75.07989912474268,7.18707523586653,5.194252924902068,3.4196867737094494,3.327517342327224,2.2306056135764853,1.471944831291706,1.0786449263238234,1.0103732272600319
2024-11-13,75.08734159716599,7.187787671683184,5.194767817497875,3.4200586909207886,3.3248832492572253,2.235470235336573,1.4591152658636155,1.0801020893809383,1.0104733828938137
2024-11-14,75.06702045781881,7.185842416574036,5.193361940043031,3.4191989564872918,3.3239834249408484,2.2039498261585315,1.459708093583374,1.13673496930434,1.010199915089739
2024-11-15,75.06709460256273,7.1858495141308945,5.193367069599111,3.4192023336778274,3.323986708085674,2.203952003030538,1.4597095353574332,1.1366373206774936,1.0102009128782958
2024-11-18,75.06468497335591,7.185618850709634,5.19320036421323,3.4190925784002206,3.324653693630153,2.202893574638304,1.4636134081708605,1.136074071122587,1.0101684857590991
2024-11-19,75.06117584136878,7.185282936624797,5.192957591922637,3.418932742291695,3.324498272360796,2.2027905935319456,1.463544987013438,1.140695772592115,1.0101212622938034
2024-11-20,75.0643637011498,7.1813410811942395,5.193178137637067,3.419077944895585,3.3246394643180994,2.2028841463901365,1.4636071439960532,1.140744218118515,1.010164162300497
2024-11-21,75.05680224181434,7.180617683087838,5.192655013169297,3.4187335308811253,3.3243045633760944,2.209246100132527,1.4634597104422766,1.1441187516731597,1.0100624054233482
2024-11-22,75.00702362244766,7.175855406734626,5.1892111787707815,3.4164990810698814,3.3220998425969435,2.218275187395088,1.4651209216346974,1.1965222400733813,1.0093925192769315
2024-11-25,74.9734307799366,7.172608726575367,5.186887125029327,3.415001841540746,3.3206119982401248,2.2074168893122104,1.4661088846547625,1.2489933046175086,1.0089404500933494
2024-11-26,74.97168043634855,7.172441273524818,5.186766031002725,3.414954996226602,3.320534474617968,2.2043730970298507,1.4660746566054528,1.2542581394611378,1.0089168951829073
2024-11-27,74.8768896556965,7.1633727652088615,5.1802081200918755,3.4106372825499194,3.3163361419515653,2.247266951469751,1.4701322862705666,1.3275155301827626,1.0076412665782022
2024-11-28,74.88434112242324,7.164085637151815,5.180723634940609,3.411009540002104,3.3166661712640813,2.2474905910331993,1.47027858831203,1.3176631716218452,1.0077415432510837
2024-11-29,74.88038157756853,7.163706832744937,5.180449701735014,3.410829181263934,3.316162381897568,2.2473717539082094,1.4698724275597812,1.3235378848803363,1.0076882584417008
2024-12-03,74.89683733871816,7.1652811335978726,5.18158816071644,3.411578747293736,3.3167597473894124,2.2424455321214647,1.46723902640793,1.3103606050890064,1.0079097086659767
2024-12-04,74.89752622781882,7.165347038704836,5.18163582013351,3.4116101264480303,3.3167902544137493,2.2424661577759086,1.4672525218372332,1.3094528736100564,1.0079189792578658
2024-12-06,74.89494295903214,7.165099900804786,5.181457101839966,3.411492457595721,3.3166758559660607,2.2423888135280765,1.4672019152573803,1.3128567805582882,1.0078842154175929
2024-12-09,74.89934692430356,7.124162787930448,5.18176178138481,3.4116930598488695,3.310432238548375,2.252835641189489,1.5001384154122868,1.3116856704533575,1.0079434809288135
2024-12-10,74.90035572668148,7.124258741669117,5.181831573363267,3.4117390111717167,3.3101483193286985,2.256183901626035,1.5001586204376023,1.3073670490302907,1.0079570566917826
