date,DAIWA CAPITAL MARKETS HONG KONG LTD,BOOM SECURITIES (H.K.) LTD,FUTU SECURITIES INTERNATIONAL,KINGKEY SECURITIES GROUP LTD,THE HONGKONG AND SHANGHAI BANKING,ADVENT SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GLORY SUN SECURITIES LTD
2024-04-19,42.16740414689406,23.987573094429752,16.720176040440467,0.0,9.617407693346445,0.0,4.614224411323004,2.8932146135662715
2024-04-22,42.16997285509943,24.004199999198082,16.689110398163027,0.0,9.624073966804207,0.0,4.617422745292212,2.8952200354430384
2024-04-23,41.822106642067574,23.80618587717641,16.5514395096133,0.0,9.544683586917685,0.0,4.579332956382668,3.6962514278423613
2024-04-24,41.82431827577495,23.807444794226683,16.552314781675474,0.0,9.539900135225441,0.0,4.57957512034658,3.696446892750877
2024-04-25,41.822106642067574,23.80618587717641,16.562015336302405,0.0,9.539395673573132,0.0,4.568757129693562,3.701539341186914
2024-04-26,41.82653014340561,23.808703844431918,16.5637670916032,0.0,9.54040465023438,0.0,4.558663419347027,3.7019308509778637
2024-04-30,6.590833333333333,3.7516666666666665,2.6067093333333333,0.0,1.5033333333333332,0.0,0.7183333333333333,1.4833333333333334
2024-05-02,39.56863988821481,22.52345641379986,15.644602711443925,0.0,9.02539213027431,0.0,4.332588461650529,8.90532039461656
2024-05-03,39.65195877969069,22.5708836042695,15.47700429045324,0.0,9.044396717481604,0.0,4.331684458926888,8.924072149178079
2024-05-06,39.76559726489115,22.6355694634644,15.184491053047317,0.0,9.070317039557924,0.0,4.39437754577252,8.94964763326669
2024-05-07,39.689766040245836,22.592404439649354,14.949784441764269,0.0,9.113239996091343,0.0,4.411089183130116,9.243715899119083
2024-05-08,39.87787819556479,22.699482568773885,15.050892421434378,0.0,9.15139068465673,0.0,3.9328290545632236,9.287527075006995
2024-05-09,40.07184214022812,22.809891682299533,15.205164994454693,0.0,9.200969190372268,0.0,3.379430864525497,9.332701128119888
2024-05-10,40.11248903182845,22.833028906472585,15.119153314365791,0.0,9.210302197724172,0.0,3.3828587917852544,9.342167757823747
2024-05-13,42.642897324831885,24.27340039908878,16.072911903106192,0.0,9.791313888215287,0.0,3.5962590107046237,3.6232174740532335
2024-05-14,40.477912253999314,23.041036915855976,15.267124127296416,0.0,8.342267919334793,0.0,3.413676504414912,9.457982279098589
2024-05-16,40.32107752030747,22.951762674980934,15.213068625586864,0.0,8.309945171083724,0.0,3.4004499565109474,9.80369605153006
2024-05-17,40.30463927036994,22.942405613251417,15.247634883610761,0.0,8.306557341092805,0.0,3.3990636481649705,9.799699243510101
2024-05-20,42.855475795157915,24.394405364749137,16.239733867549496,0.0,8.832270267556884,0.0,3.635860950632312,4.042253754354255
2024-05-21,42.836906610538996,24.38383532186706,16.2056161118158,0.0,8.93676772125292,0.0,3.5963719799466296,4.040502254578593
2024-05-23,42.84851373712952,24.381194242234216,16.198445201170088,0.0,8.935799755594504,0.0,3.595982447099849,4.040064616771818
2024-05-24,43.14290806931167,24.548707296264052,16.3206436764842,0.0,8.9971939224424,0.0,3.7733686026243274,3.217178432873343
2024-05-27,43.167191633832765,24.559420793063957,16.311400624967977,0.0,9.001120459474796,0.0,3.742284021333157,3.2185824673273506
2024-05-28,42.73589392537433,24.314039485913714,16.175431616866558,0.0,9.77530241437224,0.0,3.812908013561769,3.1864245439113934
2024-05-29,42.73820209581705,24.31535268992397,16.176305253749447,0.0,9.77042936829686,0.0,3.8131139491528923,3.1865966430597825
2024-05-30,42.735155335027635,24.307475592962025,16.19266189383462,0.0,9.767264182067592,0.0,3.8118786691761857,3.1855643269319405
2024-05-31,6.595833333333332,3.7516666666666665,2.4917093333333336,0.0,1.5075,0.0,0.5950000000000001,0.49166666666666664
2024-06-04,42.76286188024592,24.32323489385561,16.154535247057936,0.0,9.773596606615904,0.0,3.8575721266576863,3.1281992455669476
2024-06-05,42.76055162937637,24.3219208383389,16.159064973304883,0.0,9.773068590971807,0.0,3.857363722473118,3.1280302455349234
2024-06-13,42.744386860041736,24.31272642374073,16.190759358055885,0.0,9.769374078308969,0.0,3.8559055234453314,3.1268477564073485
2024-06-14,42.733586004233764,24.31272642374073,16.190759358055885,0.0,9.769374078308969,0.0,3.8667063792533014,3.1268477564073485
2024-06-17,42.721212805806964,24.31797952354823,16.194257594879875,0.0,9.771484886294703,0.0,3.867541834487013,3.127523354983213
2024-06-18,42.70506552379293,24.28179032248032,16.252931309390764,0.0,9.76779157068421,0.0,3.866080024659975,3.1263412489917957
2024-06-19,42.67050527489236,24.26213961577835,16.32070592823612,0.0,9.72751561646617,0.0,3.8953223932826258,3.123811171344377
2024-06-20,42.467625035354736,24.19348178998561,16.6131327638496,0.0,9.752661326007532,0.0,3.860204427824371,3.1128946569781486
2024-06-21,41.5735721806897,23.68414670377309,16.62127731529481,0.0,9.54734269347653,0.0,3.810516047451493,4.7631450593143665
2024-06-26,41.58451544473857,23.690380997762194,16.599329829655844,0.0,9.549855806653472,0.0,3.811519076084407,4.764398845105508
2024-07-03,41.58013744785822,23.687886886360552,16.59758226055631,0.0,9.54885040263512,0.0,3.8216457509995028,4.763897251590289
2024-07-08,38.4247717396355,21.890299130062,15.274813344824475,7.651875673686118,8.824222804873882,0.0,3.5316349263166695,4.402382380601358
2024-07-09,38.41542812615893,21.884976144792404,15.295415663589049,7.650014994612989,8.822077050367426,0.0,3.5307761513598406,4.401311869119361
2024-07-10,38.413559948729784,21.883911858372457,15.270356375905925,7.649642967382195,8.841100390782474,0.0,3.540330629532255,4.401097829294906
2024-07-11,38.40982413892556,21.881783596045704,15.278596534687939,7.648899021462198,8.840240572802465,0.0,3.5399863239825047,4.400669812093636
2024-07-12,38.43224990360555,21.89455938298835,15.229131526709766,8.626456396897412,7.872310462594479,0.0,3.542053162403449,4.403239164800991
2024-07-16,38.44347260885786,21.900952872497832,15.233578626601174,8.628975431764145,7.874609277266997,0.0,3.513886216431874,4.404524966580119
2024-07-18,38.428510457809026,21.892429049264543,15.256839642413539,8.62561704541023,7.881274457735235,0.0,3.5125186163486664,4.402810731018758
2024-07-19,38.422902653341,21.889234325868397,15.264341787416114,8.62435832439215,7.884988631607261,0.0,3.512006040728218,4.402168236646867
2024-07-23,38.4247717396355,21.890299130062,15.260219812071101,8.624777857244428,7.885372197740112,0.0,3.5121768826455035,4.402382380601358
2024-07-24,38.43411989942882,21.89562470533355,15.263932390359166,8.626876133901417,7.901887671435929,0.0,3.4741057865795897,4.403453412961525
2024-07-25,38.44011053159194,21.893494164303725,15.262447142293778,8.626036700735668,7.901118782850945,0.0,3.473767740736191,4.403024937487749
2024-07-29,38.42515478222328,21.884976144792404,15.154379150655942,8.622680601048206,8.039081237187077,0.0,3.472416214973728,4.401311869119361
2024-07-30,38.42328613177795,21.883911858372457,15.153642179327939,8.622261272198749,8.043553380832899,0.0,3.472247348195097,4.401097829294906
2024-07-31,6.584166666666667,3.7516666666666665,2.5950426666666666,1.4775,1.3783333333333334,0.0,0.5950000000000001,0.7541666666666667
2024-08-02,38.42702361443466,21.89576766386341,15.111344112600625,8.623099970686324,8.044335787656616,0.0,3.496902920994623,4.401525929763746
2024-08-06,38.413945605114016,21.88831579726912,15.120786941642775,8.62016523957311,8.041598029472038,0.0,3.5151604445636546,4.400027942365294
2024-08-14,38.41021066588303,21.886187624073585,15.11931676669818,8.619327111835288,8.040816155090562,0.0,3.5245415431926586,4.399600133226698
2024-08-15,37.879857155590834,21.58399150923553,14.91055501867787,8.50031473697792,7.929791638444152,0.0,3.475876020478845,5.719613920594845
2024-08-20,37.6721533011849,21.465641584854378,14.866941248872745,8.453705581951757,7.886310791059338,0.0,3.966995512794056,5.688251979282824
2024-08-21,37.664969802810035,21.461548418206654,14.854572124036194,8.452093590733096,7.884806993272725,0.0,3.994841753544464,5.687167317396832
2024-08-22,37.64881694370402,21.452344498235092,14.848201647387574,8.448468857256957,7.924311172937575,0.0,3.9931285405422052,5.6847283399365764
2024-08-26,37.29868716929693,21.252840100768864,15.635383065117644,8.369899044572012,7.855336723162903,0.0,3.9559928930351638,5.63186100404648
2024-08-28,37.30220906127643,21.25484687936546,15.627417018849377,8.370689364085953,7.856078455633968,0.0,3.9563664337868176,5.632392787001997
2024-08-29,37.29692647268526,21.251836853566516,15.629924459397076,8.369503940775974,7.8644069742429625,0.0,3.955806149109005,5.631595150223202
2024-08-30,37.272294162587926,21.1906271836913,15.68092825438595,8.363976401755272,7.863930435265671,0.0,4.000367731916791,5.627875830397089
2024-09-02,37.30749314648932,21.210639060122773,15.568246430530868,8.371875123240802,7.866635056581599,0.0,4.041920533273618,5.633190649761013
2024-09-03,34.879843464242214,19.786287610015645,14.850978263725626,15.716016040083822,7.367986171601096,0.0,3.9113455650320974,3.4875428852995003
2024-09-04,34.84753741481429,19.767961358460656,14.753423218133078,15.701459713547509,7.361161871323256,0.0,4.084143734478931,3.4843126892422838
2024-09-05,34.83678202631218,19.79272427744784,14.748869702728006,15.696613594946381,7.3588899129116605,0.0,4.08288319913493,3.4832372865190004
2024-09-09,34.916838088116045,19.838208603664466,14.782763086553382,15.7326849251605,7.375800882048561,0.0,4.092265797949052,3.261438616507992
2024-09-10,34.67320071672986,19.69978458643214,14.626952696714001,15.622907803007,7.232177544762791,0.0,4.063711411681034,4.081265240673177
2024-09-11,34.67015774662878,19.69805570492553,14.625669014250143,15.62153671408663,7.240318982652512,0.0,4.063354774506803,4.080907062949597
2024-09-12,34.66103204014738,19.692870880676068,14.621819318396618,15.617424890890351,7.2384132219014266,0.0,4.0886067410982605,4.079832906889895
2024-09-13,34.61395898384737,19.666126044613446,14.597580504857538,15.59621490728979,7.298678099872132,0.0,4.153149362952449,4.074292096567277
2024-09-16,34.43429653843547,19.56157392571967,14.846799714304282,15.513299883172651,7.442897809117664,0.0,4.148500418196732,4.05263171105353
2024-09-19,34.43429653843547,19.56157392571967,14.820653703265224,15.513299883172651,7.442897809117664,0.0,4.1746464292357865,4.05263171105353
2024-09-20,34.393829773053994,19.54293795001423,14.916402884882363,15.495068842327541,7.434151006375124,0.0,4.169740435660052,4.047869107686689
2024-09-23,34.32808733663184,19.505582402110473,14.879202319164223,15.46545063508091,7.598054258639469,0.0,4.1834912813435166,4.040131767029564
2024-09-24,34.31020117744343,19.49541929723121,14.888817580328247,15.45739258310537,7.602779329499299,0.0,4.207363318266602,4.038026714125841
2024-09-25,34.29828742253066,19.48864977564701,14.66662481309126,15.452025211871574,7.604479823370504,0.0,4.453308389713548,4.0366245637754385
2024-09-26,34.198833593859604,19.43213905801438,14.706325934221077,15.407219386755274,7.582429316178439,0.0,4.440395250227785,4.232657460743443
2024-09-27,34.16925756871108,19.41533364762247,14.689283400012537,15.393894829740756,7.580195965318973,0.0,4.523037638176638,4.228996950417545
2024-10-02,34.13088512865763,19.39353002121903,14.759172612748886,15.376607321946489,7.571683324542751,0.0,4.5438738490695805,4.224247741815637
2024-10-03,34.089657230783,19.37010389347199,14.823311520554364,15.358033376561309,7.601363710533995,0.0,4.538385143860252,4.2191451242351015
2024-10-04,34.17073515495611,19.416173227759167,14.59478368636001,15.394560510205487,7.619442589601705,0.0,4.575125005561069,4.229179825556451
2024-10-07,34.212159515843304,19.43971098786844,14.430635197275747,15.413222965882328,7.689293254889611,0.0,4.580671319635816,4.2343067586047525
2024-10-08,34.124989324604705,19.39017996298091,14.670252586071324,15.37395115104945,7.7085682035458625,0.0,4.508540730813379,4.223518040934372
2024-10-09,34.08083563621217,19.365091370107905,14.970428427243359,15.354059081867291,7.603709595879785,0.0,4.407822579120329,4.21805330956916
2024-10-10,34.2314264144415,19.45065864348802,14.620705745099022,15.421903066997183,7.520343742782896,0.0,4.518271039010691,4.2366913481806865
2024-10-14,34.16778011024596,19.41449414009167,14.818366467749247,15.393229206843284,7.467445741634368,0.0,4.509870242342007,4.228814091093463
2024-10-15,33.748965236737845,19.17651909807048,14.8374630700389,15.204545209160559,7.427164078295003,0.0,4.924393434315203,4.680949873382014
2024-10-16,33.71584561798457,19.157700180302545,15.014905970764787,15.189624196409145,7.326006950908568,0.0,4.919560870353861,4.676356213276524
2024-10-17,33.61258577717505,19.099026846306757,15.34324447768441,15.143103691058363,7.303569954367192,0.0,4.836435083352066,4.662034170056169
2024-10-21,33.629751804771146,19.108780764796563,15.300010071050957,15.150837310172777,7.307299904934454,0.0,4.838905062265856,4.664415082008247
2024-10-23,33.52844039985792,19.05121455269072,15.555173267783804,15.105194611932953,7.285286277721596,0.0,4.8243276049909465,4.650363285022055
2024-10-24,33.4065396797653,18.981949273873223,15.866420378763701,15.050276038972976,7.254571259235289,0.0,4.806787600087717,4.6334557693017935
2024-10-25,33.34310700168452,18.945906155095358,16.0894677505064,15.021698421411909,7.177502532253274,0.0,4.797660422793635,4.624657716254902
2024-10-28,33.86467241487839,19.24226514082561,16.499711803152294,13.508155840508312,7.315489219463099,0.0,4.87270723053869,4.696998350633601
2024-10-29,34.08818664789455,19.369268292716598,16.74665728705176,12.851013417372547,7.312006627205932,0.0,4.904868162320438,4.7279995654381715
2024-10-31,6.585000000000001,3.7416666666666667,3.2292093333333334,2.4825,1.4125,0.0,0.9475000000000001,0.9133333333333333
2024-11-01,34.073487794291964,19.36091624859161,16.713564066470603,12.84547205001212,7.282981635606064,0.0,4.997617356819082,4.725960848208554
2024-11-05,34.069080609772904,19.358412039721635,16.7243366264536,12.843810571565866,7.282039629195955,0.0,4.9969709474470765,4.725349575842965
2024-11-06,34.04559486710654,19.34506719226884,16.75589237821242,12.834956607075473,7.3028705770369005,0.0,4.9935262529709545,4.722092125328875
2024-11-08,33.930107036734924,19.279445785236625,17.038269038628762,12.791418484236061,7.278098130506923,0.0,4.976587453249276,4.706074071407426
2024-11-11,33.84291692332235,19.229903440359067,17.097273742754908,12.758548407311729,7.430708790428281,0.0,4.946667811495484,4.693980884328182
2024-11-13,33.7302374615547,19.165877778079043,17.373297071208004,12.716069020244426,7.40596836190805,0.0,4.930197958503629,4.678352348502146
2024-11-14,33.74608268707578,19.17488120285627,17.334482083810954,12.722042561984148,7.4094474135758635,0.0,4.932513984253673,4.6805500664433115
2024-11-15,33.74608268707578,19.17488120285627,17.24907058624812,12.722042561984148,7.494858911138698,0.0,4.932513984253673,4.6805500664433115
2024-11-18,33.65410037947447,19.122615882541176,17.206313417238203,12.687365860599146,7.7427429119064275,0.0,4.9190693417227305,4.667792206517847
2024-11-19,33.800935468906836,19.20604913381317,16.934906875385746,12.742721685886291,7.77224750025357,0.0,4.854981239839187,4.688158095915198
2024-11-20,33.82987704042707,19.222494040941225,16.863783567697634,12.753632460571026,7.778902376924321,0.0,4.859138248656635,4.692172264782089
2024-11-25,33.8255326455515,19.220025509810963,16.883021085968938,12.751994653391282,7.777903419003679,0.0,4.858514243571368,4.6830084427022705
2024-11-26,33.74671822788823,19.204406190521944,17.001892622031555,12.741631635092398,7.771582638792511,0.0,4.854565930120803,4.679202755552563
2024-11-27,33.73661746633539,19.19865810188161,17.02673486258071,12.737817925502295,7.769256519180153,0.0,4.8531129054867765,4.677802219033069
2024-11-29,33.676139646662264,19.164241700065087,16.99621195074259,12.71498352438617,7.926057202009103,0.0,4.85294940155323,4.669416574581561
2024-12-02,33.71499332502956,19.186352348464222,17.165380785082636,12.729653373290628,7.935201851024068,0.0,4.935464802333224,4.332953514775662
2024-12-03,33.71211220047237,19.184712773145872,17.168186677014276,12.728565557060481,7.938796510580186,0.0,4.93504304075356,4.332583240973255
2024-12-04,33.65315747316431,19.151163124779185,17.231999902819577,12.706306224658617,7.920648089691524,0.0,5.011718635103684,4.325006549783095
2024-12-05,33.6158782696533,19.12994847030967,17.195868926399,12.692230844777844,8.039691038635713,0.0,5.006166915949636,4.320215534274835
2024-12-06,33.572966302035034,19.10552835185517,17.173917735220286,12.676028721642885,8.157081926616117,0.0,4.999776350429806,4.3147006122007
2024-12-09,33.572966302035034,19.10552835185517,17.16966260641141,12.676028721642885,8.161337055424992,0.0,4.999776350429806,4.3147006122007
2024-12-10,33.57153778985896,19.104715421605412,17.173186993993102,12.675489363243326,8.160989794797144,0.0,4.99956361255821,4.314517023943851
2024-12-11,33.58011068685448,19.109594041061676,17.15203616852861,12.678726202299048,8.163073801950176,0.0,5.00084031141369,4.3156187878923244
2024-12-12,33.57868156664697,19.108780764796563,17.15556205622942,12.678186614327164,8.162726393514435,0.0,5.000627482992419,4.315435121493032
2024-12-13,33.403822596286325,19.00927293502226,17.3117795781916,12.612165717913431,8.370007258917372,0.0,4.999989161750843,4.292962751918167
2024-12-18,33.40240844150069,19.00846817520128,17.31528019379595,12.6116317803841,8.369652913668805,0.0,4.999777486617531,4.292781008831648
2025-01-02,33.4619062195344,19.042326860039218,16.654831302117874,12.634096150569452,8.897728675359083,0.0,5.008683301048178,4.3004274913317975
2025-01-03,33.469003409986655,19.046365692121682,16.658363752090263,12.636775812211692,8.878406101026878,0.0,5.009745630823097,4.3013396017397305
2025-01-08,33.320591831821375,18.961908406194926,17.027925510799182,12.580740566159172,8.83903659112828,0.0,4.987530919313186,4.282266174583887
2025-01-09,33.313557437335724,18.95790530971323,17.020108451716233,12.578084614172763,8.837170559739373,0.0,5.0118114927905575,4.281362134532119
2025-01-10,33.30933822611065,18.95550426302114,17.03061797747117,12.576491581189304,8.83605131904304,0.0,5.011176739466835,4.2808198936978705
2025-01-13,33.45764934985808,19.039904382872344,16.661193577596848,12.632488899014858,8.875394181147398,0.0,5.033489198768256,4.299880410742218
2025-01-14,33.459068186069665,19.040711806774755,16.661900127675395,12.633024604093984,8.871529866319106,0.0,5.033702653595019,4.300062755472071
2025-01-15,33.459068186069665,19.040711806774755,16.64493735546446,12.633024604093984,8.871529866319106,0.0,5.050665425805954,4.300062755472071
2025-01-21,33.464744734489955,19.04394218730797,16.630795627232636,12.635167878839743,8.873034979030797,0.0,5.0515223040275705,4.300792289071332
2025-01-23,33.493156393020875,19.060110545584756,16.560014947881083,12.645895170444762,8.880568209657753,0.0,5.055811060087181,4.304443673323595
2025-01-27,33.49031305641035,19.058492474433773,16.567098423725994,12.64482162167889,8.879814311027943,0.0,5.055381856804148,4.304078255918897
2025-02-04,33.496000212472474,19.061728891508416,16.552930269156025,12.646968901515274,8.881322236310826,0.0,5.0562403362553505,4.304809152781633
2025-02-05,33.517344261341286,19.07387525138433,16.499756805966506,12.655027700194637,8.886981520244102,0.0,5.059462232605509,4.307552228263633
2025-02-07,33.53586445206529,19.08441462481282,16.457868719221388,12.662020304525031,8.887641643760269,0.0,5.062257865958145,4.309932389657059
2025-02-10,33.575823691128434,19.107154419919727,16.358325139527334,12.677107576156097,8.898231601793352,0.0,5.068289735885166,4.31506783558989
2025-02-11,33.56296926901367,19.09983929250588,16.390347150511566,12.672254176475505,8.894824935552293,0.0,5.066349353535524,4.31341582240556
2025-02-17,33.56868113017045,19.10308976862678,16.39313651597219,12.674410784128993,8.879320344571067,0.0,5.067211562234855,4.314149894295669
2025-02-18,33.57868156664697,19.108780764796563,16.415043603428842,12.678186614327164,8.835151195482776,0.0,5.068721133824656,4.315435121493032
2025-02-19,33.5701093992426,19.103902560532227,16.436381672861266,12.674950050740646,8.832895705047862,0.0,5.067427160265898,4.314333451309505
2025-02-20,33.560114067297306,19.098214469222423,16.4612623217086,12.671176147842672,8.830265754589254,0.0,5.0659183592079975,4.3130488801317455
2025-02-21,33.55583217545156,19.09577775257003,16.471920921943127,12.669559448754145,8.829139112324137,0.0,5.065272005191738,4.312498583765258
2025-02-24,33.55440512096869,19.094965651856707,16.47547318430607,12.669020640730762,8.828763628787199,0.0,5.065056590503639,4.312315182846927
2025-02-25,33.41231004021877,19.0141029252956,16.668258938982905,12.615370292751802,8.952297012043406,0.0,5.043607257021616,4.29405353368591
2025-02-26,33.37556223228484,18.993190674646254,16.75144933696252,12.601495550060399,8.942451021425876,0.0,5.046520373018481,4.289330811601626
2025-02-28,6.575,3.7416666666666667,3.301709333333333,2.4825,1.7616666666666665,0.0,0.9941666666666666,0.845
2025-03-04,33.381210479016055,18.996404949402038,16.76697671055984,12.603628139035338,8.943964379295304,0.0,5.01775863474183,4.290056707949592
2025-03-05,33.39251270963896,19.002836763786934,16.738795622721522,12.607895483145052,8.94699263221505,0.0,5.019457550523676,4.291509237968809
2025-03-07,33.36144997436623,18.985159744601315,16.816247738186714,12.596167233667554,8.938669866389127,0.0,5.0147882977944676,4.287517144994595
2025-03-10,33.36286066309502,18.985962531976757,16.81695881312989,12.596699862529793,8.934819338544965,0.0,5.015000348090075,4.287698442633505
2025-03-11,33.33466953673243,18.96991967299475,16.88724725898603,12.586055836492507,8.927269547669912,0.0,5.010762746586141,4.284075400538236
2025-03-13,33.329037027554776,18.96671435408377,16.90129069631717,12.583929189491213,8.925761120307127,0.0,5.009916085510769,4.283351526735176
2025-03-18,33.32622148669313,18.965112100792417,16.908310635459152,12.58286613547007,8.925007097767121,0.0,5.009492862258309,4.282989681559802
2025-03-19,33.340303949986804,18.97312607546778,16.87742471480476,12.588183202409468,8.924552844407115,0.0,5.011609693876343,4.284799519047734
2025-03-21,33.33889516811322,18.972324373235534,16.91474072362355,12.587651293511948,8.924175740818137,0.0,4.977594234225268,4.284618466472345
2025-03-24,33.27141336356733,18.933922180281034,17.08291495971806,12.562172422061735,8.906112170323729,0.0,4.967519004091549,4.275945899956563
2025-03-25,33.21958229789846,18.904426428081635,17.20787499291821,12.542602745936568,8.888027659171566,0.0,4.968201154818781,4.269284721174784
2025-03-26,33.21398861055707,18.90124320169851,17.221815964766265,12.54049075676166,8.886531046500124,0.0,4.967364583074441,4.268565836641935
2025-03-28,33.22237984816842,18.906018443381015,17.22616691314388,12.543659007312257,8.88877615456065,0.0,4.943355379182474,4.269644254251302
2025-04-02,33.20560161075702,18.89647037164753,17.26797002987814,12.537324106266814,8.884287072282392,0.0,4.940858845504277,4.26748796366383
2025-04-03,33.194425530961034,18.89011034651648,17.28319387018696,12.533104392488328,8.893918323504641,0.0,4.939195890158207,4.266051646184345
2025-04-07,33.19302904993322,18.88931564438532,17.28667374515373,12.53257712797859,8.89354415862596,0.0,4.93898809944507,4.265872174478109
2025-04-09,32.96696244062688,18.760666838835828,17.50320577595221,12.44722194051045,9.008462740429854,0.0,5.07666151652239,4.236818747122389
2025-04-10,32.99867463270007,18.778713447506128,17.4071195631735,12.459195403144934,9.017128328022986,0.0,5.0982743190445365,4.240894306407842
2025-04-11,32.94356214152895,18.747350318816856,17.545061448553394,12.438386770546863,9.002068438166846,0.0,5.08975947408413,4.23381140830296
2025-04-14,32.94768919189516,18.749698919088626,17.551435309914066,12.439945006673723,8.986492666788134,0.0,5.090397100750342,4.234341804889948
2025-04-16,32.93256172689038,18.741090260296296,17.57676851446081,12.434233382054046,8.982366645914839,0.0,5.100581803581754,4.232397666801881
2025-04-17,31.156152456365277,17.730180548679353,16.533891702130187,11.763520680293048,8.497850454511797,5.473057960015497,4.841247517300865,4.0040986807039785
2025-04-22,31.122969764662066,17.711297115758263,16.642509877460228,11.750992006201304,8.469076816822492,5.46722890922961,4.836091372810607,3.9998341370554287
2025-04-23,31.126653239520046,17.713393288396073,16.6365894037645,11.752382763058328,8.466134075032954,5.467875968311127,4.836663735317057,4.000307526599914
2025-04-24,31.125425317693946,17.712694509055236,16.639878024310434,11.75191914086315,8.465800092746667,5.467660264933309,4.836472932762075,4.000149717635191
2025-04-28,31.129109373849918,17.714791012495073,16.645792935193,11.753310117198849,8.46680211866691,5.468307426128769,4.821263834581065,4.000623181886415
2025-04-29,31.140166776787346,17.721083501619162,16.59645065563115,11.757485022566478,8.461916041753115,5.470249829230324,4.850603925053441,4.002044247358983
2025-05-02,31.135251405829607,17.718286287981613,16.61356179257473,11.755629142961519,8.456634190455366,5.469386368628623,4.849838273480936,4.0014125380876076
