date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-05-24,17.889150407060946,26.269432483381642,19.77778341687235,14.588072814229156,6.602650311730541,6.57859655181714,3.1559341453877945,2.342458619908417,2.7959212496120154
2024-05-27,17.923952334003467,26.27050469522954,19.755668943198792,14.57448775631785,6.590420390515075,6.577144552277223,3.2399039243191687,2.3432840642432566,2.724633339895631
2024-05-28,17.899028453930214,26.23576982456641,19.702449385246055,14.552506738668594,6.581486544387863,6.68119407080898,3.306834948629872,2.339574753850023,2.701155279911986
2024-05-29,17.712439548752176,26.173362434878968,19.638619602790218,14.507320794034067,6.567753991194437,6.846301940941831,3.2988254469367027,2.3356156600896014,2.9197605803820004
2024-05-30,17.71575778477393,26.22201128564385,19.671740583128596,14.496316756694663,6.595447799511151,6.863241216738536,3.3230883624772756,2.3376738383036573,2.7747223727283434
2024-05-31,17.74291647868253,26.183796646487334,19.62260043480451,14.466729040393716,6.570751056290463,6.963895103423788,3.3177649254075616,2.336206369326787,2.7953399451833048
2024-06-03,17.726275452449958,26.156786793705677,19.591820904421162,14.452204140560093,6.56511503203196,7.088815699107866,3.314919131457461,2.334202501632273,2.7698603446335497
2024-06-04,17.725141059819677,26.13392843619138,19.56378078031088,14.429069386895524,6.562398696682494,7.191813957923932,3.3125985686788053,2.3325684758149516,2.748700637682359
2024-06-05,17.727638977358918,26.128698780717723,19.55300842070738,14.412738272311659,6.560384837377195,7.217167602089123,3.311748390959702,2.339676135985822,2.7489385824924772
2024-06-06,17.816741833340462,26.191122526211956,19.259841460341086,14.446040395275627,6.575224117121733,7.221693377340937,3.3197225442010128,2.3662739428831676,2.8033398032840116
2024-06-07,17.861246120538745,26.23376905601031,19.11865268831041,14.463168907479712,6.583098169970524,7.230353006208783,3.3236980240159584,2.3793171301310685,2.806696897334494
2024-06-11,17.871590923964018,26.22392452226373,19.04284367695304,14.428755067627709,6.582874170288429,7.228939669486077,3.32198324481899,2.3933165491112254,2.905772175486785
2024-06-12,17.871834079010203,26.201048116468122,18.755979541465926,14.418587037147693,6.580050042715743,7.352927003624219,3.5107123035672094,2.3951507081672028,2.913711167833674
2024-06-13,17.891706381688675,26.148110484019433,18.744945041282776,14.429702104643871,6.58566393197412,7.393651867038971,3.5406185506125074,2.4049172605255986,2.8606843782140503
2024-06-14,17.93441208698351,26.1687268146385,18.723087868809774,14.421670557993766,6.590856361654675,7.399481350261719,3.543410131391548,2.4031029432268762,2.815251885039635
2024-06-17,18.05301534895553,26.094178987361953,18.792676218136382,14.493725446340141,6.623980231059684,7.436669151127301,3.561218356605416,2.418622545611098,2.525913714802491
2024-06-18,18.149351531156245,25.902702087832175,18.822347607972407,14.53323505687288,6.646586463793776,7.45549287341129,3.5709487837817786,2.420149133186774,2.499186461992677
2024-06-19,18.20558081835429,25.805659767636556,18.771567944389588,14.523256768729127,6.645424122690471,7.604046238978094,3.568742825426183,2.4186540828443026,2.4570674309513874
2024-06-20,18.20792401988332,25.74584303393868,18.77026788261036,14.523889628515263,6.644433683096146,7.645946919618185,3.5691187448667527,2.4191963466582957,2.473379740813
2024-06-21,18.302211053209735,25.631820603795624,18.718180106731914,14.466518930914738,6.614234284303468,7.715816803832615,3.559811959966403,2.412888083571661,2.578518173673842
2024-06-24,18.331464179212045,25.649446158132577,18.720022722854257,14.470871356714737,6.6170059448219005,7.727196939905016,3.615210670739194,2.415138432939925,2.4536435946803508
2024-06-25,18.326727873762934,25.620045817095704,18.70822581664458,14.45942120792783,6.6415377390789745,7.787738359832086,3.612954597924376,2.40789761817034,2.4354509695631816
2024-06-26,18.26784681671277,25.5626761693101,18.646191030121088,14.407817127442978,6.63741452250476,7.761810364250183,3.601334182010637,2.403353565737113,2.7115562219103713
2024-06-27,18.341296121123364,25.63681808016904,18.660815655508,14.444409132037581,6.6313568957918525,7.752261809900997,3.439253646818672,2.4099794043747864,2.683809254275707
2024-06-28,18.33267335463607,25.625726329303095,18.65273061009783,14.435982945363032,6.630045991338609,7.748907799415992,3.437765656207043,2.410082425087432,2.726084888550896
2024-07-02,18.321320579482837,25.666797439555882,18.67459123876897,14.455565318845117,6.6305642825966595,7.670208958386156,3.4448611479002222,2.4144760013414457,2.72161503312271
2024-07-03,18.346583227507868,25.679662133120395,18.673501106278152,14.457959987552234,6.63743794164096,7.667192698473438,3.446279696106,2.4151259336510105,2.6762572756699443
2024-07-04,18.32838211407643,25.687560254512597,18.67550660265522,14.46904173792601,6.643811835732634,7.674125911281971,3.4491895361967444,2.3964886674107775,2.6758933402076157
2024-07-05,18.34109657502939,25.688385891374764,18.67079639054215,14.468127002571016,6.623899747948475,7.6819099927391745,3.4490536235800833,2.396049641569676,2.680681134645264
2024-07-08,18.356451758524866,25.675340407459128,18.65358892607751,14.456643050822693,6.627744356069966,7.663851909915577,3.446805795384934,2.394028921145991,2.7255448745993345
2024-07-09,18.361996456382716,25.67875572478443,18.640435475368797,14.458462847520703,6.6315901958099595,7.657483165664725,3.4478145870546166,2.3947295920209983,2.728731955393058
2024-07-10,18.35766820355201,25.66750749138947,18.632885015134764,14.453057676522885,6.651255011740558,7.664934668523266,3.4474373452662674,2.394467573269382,2.7307870146013995
2024-07-11,18.366200929428544,25.679453923308802,18.594899442117914,14.458739300208196,6.6552581343601025,7.670535258380684,3.449041886554712,2.395582030676542,2.7302890949645033
2024-07-12,18.35474552178535,25.68809781548696,18.600170455884754,14.463606217702482,6.626106852575841,7.6869055726568085,3.450202859302589,2.3998354901139467,2.730329214491269
2024-07-15,18.347777461620154,25.683522557196664,18.580958585148533,14.459599619378292,6.626267139759843,7.685284084782282,3.449526631240512,2.440182152853956,2.7268817680197643
2024-07-16,18.111384558464735,25.73827255447842,18.620222551262028,14.487959708998682,6.644777243699168,7.7130067800280795,3.456880045214906,2.454018330588153,2.7734782272658305
2024-07-17,18.21279235453749,25.732433816077823,18.615975525777472,14.473842272198908,6.642284324472738,7.7175760283528865,3.4690214930991545,2.4534616354551657,2.682612550028365
2024-07-18,18.216347856899787,25.719090655187454,18.60356154680115,14.456719776683471,6.641462970786072,7.712883959835364,3.467222684939561,2.4466215166700396,2.736089032197099
2024-07-19,18.241624579473417,25.709484477719073,18.583302625498945,14.437789401361034,6.639169447244344,7.713267933124997,3.459987844632568,2.4406016233244436,2.7747720676211816
2024-07-22,18.363724152063927,25.680864100289696,18.56238553069757,14.41941949304143,6.627907394837436,7.704152939218094,3.456136108200425,2.4378846906035703,2.747525591047857
2024-07-23,18.54026468714384,25.618854512753636,18.517778724567,14.38147751816122,6.609052965923336,7.683544681125108,3.470696763303661,2.432270111478637,2.7460600355435636
2024-07-24,18.559643829183507,25.621459022834426,18.5067652389831,14.363709440785133,6.607469527280179,7.6802715617539405,3.485322043832473,2.4293957772978736,2.745963558049367
2024-07-25,18.568422724914324,25.61937918722739,18.50018989582386,14.36073386626575,6.607228639260472,7.684746450079631,3.4929861205227253,2.4293072089987,2.737005906907144
2024-07-26,18.5113589973467,25.60929123773815,18.47811933017802,14.34896322065035,6.60462696073073,7.6994154453741555,3.5005326385069058,2.4284651695274775,2.819226999947503
2024-07-29,18.46689043004238,25.61789641049364,18.485842991760734,14.352328479401818,6.60918385724984,7.717062333160274,3.502304076452287,2.4308399741760827,2.81765144726295
2024-07-30,18.492650939339107,25.637595768106138,18.496606259950962,14.361220517532198,6.615493151188873,7.728730339554976,3.511614075637129,2.432709213756989,2.723379734933635
2024-07-31,18.489278351412803,25.632889938980675,18.486091065866287,14.358584488381887,6.61517317789157,7.727495165317165,3.5328228521394376,2.4322626853860987,2.7254022746240767
2024-08-01,18.486698144538945,25.62883735159418,18.482055534616332,14.3559827945941,6.61403264163796,7.726162851234276,3.548606661418173,2.431843333738547,2.7257806866274903
2024-08-02,18.49592531651987,25.626935728952148,18.473508527957964,14.351536098026374,6.613541889987625,7.722494645798267,3.5620642399181897,2.430516622136724,2.7234769307028404
2024-08-05,18.500461306058646,25.627931595328295,18.462190083787416,14.343863245494562,6.613798893168385,7.714885156499716,3.5794432682691197,2.431757389249261,2.7256690621445974
2024-08-06,18.671363154111233,25.50073084890258,18.368194420438343,14.268779895661234,6.5811318913770345,7.700021860042407,3.573060649817831,2.419687692797631,2.9170295868517044
2024-08-07,18.7162143820343,25.557105430780467,18.40662677769256,14.297070617326636,6.595651327814181,7.716781187128639,3.584796008537817,2.4271523078866144,2.6986019607987894
2024-08-08,18.718395544154443,25.552857731888988,18.403247491501755,14.287265184195451,6.594555102699423,7.718664607476174,3.5952411338487624,2.4265774618516875,2.703195742383317
2024-08-09,18.71472854983925,25.552334739739997,18.397389360258604,14.28382261554929,6.593889242938758,7.719610931046442,3.5948781182451874,2.426332447553858,2.717013994828618
2024-08-12,23.48164676202485,24.138966091704102,17.325708059494236,12.947959922161797,6.231626876943904,7.311527670602504,3.6346457263330176,2.3057867360313686,2.6221321547042185
2024-08-13,23.45432266950484,24.149333724851274,17.322340288598685,12.953521042632628,6.259638023859869,7.320067118893251,3.5888021463045323,2.308720765124454,2.6432542202304696
2024-08-14,23.466625287485932,24.157366093700897,17.326254786524412,12.957829544891997,6.267758329479128,7.313946745273557,3.587457375830258,2.3041633288258616,2.6185985079879566
2024-08-15,23.50226902358752,24.16346444340145,17.330318703636962,12.959788391600666,6.269179266267686,7.256453855494536,3.5911728071956137,2.298221105253169,2.629132403562398
2024-08-16,23.526221564066216,24.1652292421494,17.330798703316162,12.960047372569186,6.265399581324008,7.254498410864837,3.5801131966886452,2.2982861921759428,2.6194057368456014
2024-08-19,23.556917389181194,24.151419463612786,17.320894618005934,12.952641054083822,6.243789619549241,7.26545987766207,3.5700115154284964,2.2969727834344127,2.641893679042044
2024-08-20,23.57321198949441,24.136844680512407,17.308812776499288,12.943264130301435,6.2325632770960215,7.283461882377217,3.567721509981978,2.2843084289845232,2.6698113247527204
2024-08-21,23.56458994370609,24.1530414192444,17.31432139862492,12.94696773391355,6.225210312595177,7.322643453385548,3.586576172404564,2.2884279343633853,2.5982216317623665
2024-08-22,23.593688258511598,24.141355799701227,17.308078086970752,12.934406965360512,6.223124664717458,7.3169526835121,3.5853745527633576,2.2876612365933577,2.609357751869637
2024-08-23,23.614181154293178,24.13812355177033,17.305434098826552,12.933640708381317,6.232493344236483,7.314361044776689,3.585162148879559,2.287525711524967,2.589078237310926
2024-08-26,23.599255701600214,24.140663637370317,17.30003543849556,12.933256412346953,6.222576291374766,7.313070762592007,3.5850586143989136,2.2976027552193163,2.6084803866019577
2024-08-27,23.60581404976517,24.14884990341153,17.303564838354625,12.936241688499145,6.224043754218463,7.316036599795808,3.585904074552837,2.2981445961731235,2.5814004952293037
2024-08-28,23.62988668106211,24.142565113493013,17.29688070635424,12.931311431590483,6.222682826181223,7.309862931391649,3.5845703135879674,2.2972898115803755,2.5849501847589376
2024-08-29,23.63431562638567,24.14064459747987,17.290316472087294,12.928919108492437,6.22168734463782,7.309232893873865,3.5839968674252947,2.3001585019569895,2.590728587660761
2024-08-30,23.636632530762807,24.1420604035631,17.28315573544324,12.927706992492249,6.221218242935763,7.316987419680672,3.583726641851822,2.300955862469485,2.58755617080086
2024-09-02,23.64350093312222,24.140155907308394,17.282209776745454,12.925069538987518,6.2212000004023364,7.320741237524787,3.5862509597587957,2.300949115356203,2.579922530794293
2024-09-03,23.65495209712895,24.127168300053004,17.260800637425287,12.910659029877975,6.219221386538831,7.337569935895806,3.582512660164324,2.2786163953240193,2.6284995575918075
2024-09-04,23.666621850594204,24.12288747893857,17.25481790193399,12.906784551147943,6.2230672555662965,7.343692112758971,3.5815571177815753,2.274755375340443,2.6258163559380057
2024-09-05,23.670267443268273,24.123772460062792,17.254429147491134,12.906723188263994,6.2202207758215184,7.341074887127391,3.5849363530190246,2.276357181446643,2.6222185634992257
2024-09-09,23.562199888040627,24.131227261261486,17.25954564041759,12.910711662937862,6.244421903621307,7.340110603233831,3.5860441809039862,2.264237009417882,2.701501850165429
2024-09-10,23.58542632016499,24.13559214791627,17.25313147341936,12.89341584649803,6.237040803289399,7.340359159553529,3.586955525441745,2.265890323461318,2.702188400255359
2024-09-11,23.609314590383182,24.109170900315096,17.232002078220386,12.87743554973889,6.209193644996145,7.341790370111474,3.583108893344506,2.2649678208377324,2.7730161520525884
2024-09-12,23.617381899130844,24.11201635775048,17.23291593119104,12.877663162347522,6.212054428834395,7.345133654662793,3.5835317856905142,2.265235141085009,2.7540676393074004
2024-09-13,23.602639663777524,24.13085232201243,17.24555898706526,12.887227267080368,6.221987912291072,7.350871568612657,3.5863311897571566,2.2657114690333136,2.708819620370219
2024-09-16,23.60407120076132,24.130936596335882,17.24399769890895,12.88669674511774,6.221527020051088,7.350482746450434,3.586183553076124,2.2656181976359537,2.710486241662503
2024-09-17,23.62845162673995,24.149596342558535,17.256027003895795,12.889220067546114,6.2193272512246445,7.355659768978286,3.5889566437409273,2.267693680873189,2.645067614442557
2024-09-19,23.467895856241284,24.205089320862843,17.29567935744086,12.918838003987865,6.233618545676278,7.372562224082864,3.597203650868547,2.272904578581311,2.6362084622581463
2024-09-20,23.47376094425861,24.203234347960656,17.294353891704805,12.91784796036078,6.233140828228864,7.371997222939342,3.5969279768064704,2.272730393047573,2.636006434692902
2024-09-23,23.467540968589343,24.20441293587703,17.29295643231157,12.916717677914324,6.232950594708147,7.369348016580804,3.5998797241833103,2.272546746497031,2.6436469033384373
2024-09-24,23.485616359295154,24.206711889172187,17.29542225755236,12.898785212423006,6.233607698307163,7.369414591671082,3.6004402910110462,2.272900623409087,2.6371010771589103
2024-09-25,23.5091696113873,24.23330639724333,17.282838976155585,12.896386708860561,6.233174656457888,7.367292118235122,3.5940939443366307,2.281281770360124,2.6024558169634626
2024-09-26,23.515817635665883,24.235009687379026,17.26245983667656,12.876517257300229,6.2271411329252855,7.3720606979180925,3.590614970685689,2.2896020499653993,2.6307767314838433
2024-09-27,23.680069195736092,24.414668934978394,17.142704737729495,12.851746312272933,6.216548530390032,7.190736773061255,3.584507198847902,2.335780839193799,2.583237477790094
2024-09-30,23.694269675305488,24.515510479780687,17.018503551786555,12.83452226329212,6.232407179425315,7.0378996985316595,3.691513677685882,2.324788641503246,2.6505848326890504
2024-10-02,23.704478539859775,24.57724237944439,16.991680919048296,12.798161526416054,6.209001063234952,7.013360249444696,3.6980622482193954,2.30723884380327,2.7007742305291726
2024-10-03,23.659140351937463,24.785300341733773,16.793696885640014,12.707357840775293,6.24971687242138,6.955014491793192,3.7414215628148577,2.3041343429511434,2.8042173099328846
2024-10-04,23.472490054228405,24.896157141197957,16.836682030790804,12.739883592846942,6.265713647207884,7.0508514231449855,3.5833676289663217,2.257671928237232,2.8971825533794657
2024-10-07,23.602779339357333,25.042061725812314,16.842933483903046,12.7446139063844,6.305039456562711,6.6952365405634415,3.606741224366141,2.4446699862942203,2.715924336756396
2024-10-08,23.67101526111311,25.003953942177322,16.816769888431164,12.724816587644728,6.258303411515377,6.690479541673621,3.6253179082484994,2.4695447477631896,2.739798711432997
2024-10-09,23.529803777842876,24.810308715153166,16.74983770916378,12.674170731714051,6.329089534445906,6.150139031672404,3.6163151005900307,2.573559262830024,3.5667761365877597
2024-10-10,23.96543761090594,24.996125551245072,16.15558322566198,12.481092009290894,6.25818869605941,6.300242732773122,3.655240308689706,2.7209532049696126,3.4671366604042624
2024-10-14,23.852901613108422,25.002124474138338,16.08897218105757,12.408170642638934,6.322760431102714,6.289423706412586,3.7063577471856637,2.5953110947540927,3.733978109601682
2024-10-15,23.90888159393777,25.058399792968917,16.059382466761736,12.400110601674307,6.318148867044177,6.310741129189573,3.717374593403058,2.622712810018412,3.6042481450020523
2024-10-16,24.1139696937448,25.11895524173659,15.98577451037166,12.344109076057357,6.31084549657151,6.329154227767246,3.7584554826728502,2.652038936399855,3.386697334678131
2024-10-17,24.06339872833122,25.096419429853185,15.892846153399788,12.29514899689637,6.295801193034032,6.338290071219038,3.7594551828656306,2.9669453633468232,3.2916948810539157
2024-10-18,24.117679245014216,25.085091666876053,15.870164042239582,12.28833773541942,6.290034594904395,6.32724912856098,3.758103150032753,2.9481590089696494,3.3151814279829535
2024-10-21,24.212363858051443,25.030679214365325,15.813270203661641,12.232340817490153,6.177368080798991,6.305087032196139,3.7484497818697204,2.9622866206524745,3.51815439091411
2024-10-22,24.245810722265443,25.02505697465045,15.773532620721681,12.140672334279003,6.164547507703107,6.343029323180402,3.7625000078162407,2.938814831983203,3.6060356774004716
2024-10-23,24.271979084187784,25.048179767938944,15.777731281291121,12.132818360431429,6.1892610921642355,6.372233872752986,3.764251796691589,2.9436985286007133,3.4998462159411985
2024-10-24,24.345917737954505,25.058934686313865,15.718751463137712,12.133204806609564,6.205497691929083,6.381023835219772,3.765604625245049,2.9620785197981077,3.428986633792345
2024-10-25,24.37013704077269,25.10882861282171,15.728552495493394,12.151457853743143,6.232746294057257,6.354127927938469,3.782913472938544,2.9629162318640705,3.308320070370723
2024-10-28,24.50394438349968,25.09740799562315,15.710928370923401,12.138210324084833,6.174728196090232,6.437190040446102,3.7905067773752092,2.985499992661848,3.1615839192955457
2024-10-29,24.46134266624605,25.0871570116243,15.704941550213405,12.123468086426383,6.173535599016184,6.424823553661989,3.790079716325757,2.9937914218842483,3.2408603946016834
2024-10-30,24.50642307384351,25.09720631808233,15.649248841136872,12.120540801831812,6.178946765388241,6.341642191662329,3.808667308778412,2.9949216673004466,3.302403031976051
2024-10-31,24.502864780124096,25.081834373991445,15.597385184311166,12.09992800768288,6.174826837300911,6.33817655189631,3.830645368766879,3.026410285999752,3.3479286099265577
2024-11-01,24.458108097104795,25.04178076343807,15.561536763718667,12.056605277790784,6.186802810485261,6.328063680358708,3.841672551955988,3.062923613374142,3.4625064417735802
2024-11-04,24.40518133682606,25.031434004082303,15.517365119417084,12.028676290039005,6.1960105532294785,6.318295738707371,3.8521689336759515,3.063619614896004,3.587248409126743
2024-11-05,24.408795789102204,25.043432831427136,15.436588761260673,12.031785508484738,6.197565929384467,6.313086984151549,3.8587799216882974,3.0598599335547765,3.650104340946161
2024-11-06,24.47851609653616,25.032692822432896,15.42480642473176,12.027721385985151,6.196828168448435,6.2988865209878435,3.859950007256083,3.0595719880694308,3.621026585552238
