date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,DAH SING SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-29,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,90.23947300147768,0.0,9.610503874657372,0.013535920950221651,0.0,0.0,0.0,0.1353592095022165,0.0,0.0011279934125184709
2024-06-03,89.85374974957149,0.01669523406718162,9.478440887741247,0.32833960332123857,0.0,0.0,0.0,0.15359615341807092,0.0,0.16917837188077375
2024-06-04,90.04378683720878,0.02116920882867425,8.956803672300648,0.49914766080242445,0.11141688857196974,0.0,0.0,0.1671253328579546,0.0,0.20055039942954556
2024-06-05,90.28941993236079,0.015626220798499884,8.759612916187647,0.5391046175482459,0.11161586284642773,0.010045427656178496,0.0,0.1674237942696416,0.0,0.10715122833257061
2024-06-06,89.5611880303707,0.01563197856185797,9.453997320232247,0.5314872711031711,0.14515408664582402,0.010049129075480126,0.0,0.14738722644037516,0.0,0.1351049575703439
2024-06-07,89.4705744640528,0.015607406829355302,9.443595946533485,0.6276407174947882,0.14492592055829923,0.01003333296172841,0.0,0.14715555010535,0.0,0.14046666146419773
2024-06-11,89.68608363660721,0.021210565094107927,9.26343521846882,0.5414275826653866,0.14512491906494898,0.010047109781419544,0.0,0.14735761012748666,0.0,0.18531335819062716
2024-06-12,89.62210438180296,0.021211275467485347,9.303935249790678,0.5537259279933017,0.14512977951437342,0.010047446274072006,0.0,0.1473625453530561,0.0,0.19648339380407479
2024-06-13,89.75092147883392,0.04356081760303809,8.95565732156819,0.5584720205517704,0.2568971294538144,0.010052496369931866,0.0,0.2278565843851223,0.0,0.19658215123422315
2024-06-14,89.73416731821736,0.04356081760303809,8.9590081536915,0.5718753490450128,0.2568971294538144,0.010052496369931866,0.0,0.2278565843851223,0.0,0.19658215123422315
2024-06-17,89.70410897722198,0.043546225993747203,8.9213934792318,0.6397945511389013,0.25681107637338096,0.010049129075480126,0.0,0.22778025904421614,0.0,0.19651630192050024
2024-06-18,89.69412815360572,0.14288903773163653,8.832328644786783,0.6396517079705291,0.25675373967403436,0.010046885465505693,0.0,0.2277294038847957,0.0,0.19647242688100022
2024-06-19,89.5717631314821,0.03234080517452883,9.416750306680049,0.4973792795806847,0.156128024980484,0.010036801605888258,0.0,0.14720642355302777,0.0,0.16839522694323633
2024-06-20,89.6414387076621,0.1550716230086126,9.122450801017449,0.4986835646392075,0.2565933330358338,0.010040608684010889,0.0,0.14726226069882636,0.0,0.16845910125396046
2024-06-21,89.6184432126167,0.15503184287132357,9.14910940340624,0.495209627588976,0.25652750978708216,0.010038032991668434,0.0,0.14722448387780368,0.0,0.1684158868602148
2024-06-24,89.6184432126167,0.15503184287132357,9.113418619435864,0.5309004115593527,0.25652750978708216,0.010038032991668434,0.0,0.14722448387780368,0.0,0.1684158868602148
2024-06-25,89.68982478055744,0.15503184287132357,8.975116831550652,0.5309004115593527,0.25652750978708216,0.010038032991668434,0.0,0.2141447038222599,0.0,0.1684158868602148
2024-06-26,89.7616177849203,0.1551270032587831,8.902504352484264,0.5312262845408687,0.256684969421008,0.010044194455604661,0.0,0.21427614838623277,0.0,0.16851926253292265
2024-06-27,89.94147605432453,0.15524481772694781,8.474803431022158,0.6667709077912796,0.36856683345246605,0.010051822730521801,0.0,0.21443888491779842,0.0,0.16864724803431022
2024-06-28,90.03764648055676,0.14969223722868283,7.73372655473262,1.2612129539640515,0.3686450618318308,0.010053956231777204,0.0,0.2703397120100093,0.0,0.16868304344426197
2024-07-02,90.04971789285516,0.14971230657505166,8.31238478297302,0.636835930953578,0.40221216691804923,0.01005530417295123,0.0,0.27037595665046643,0.0,0.16870565890173733
2024-07-03,90.08997932152238,0.1989604873414184,8.30045269099648,0.6371206617112837,0.3688593304644274,0.010059799921757111,0.0,0.21460906499748506,0.0,0.1799586430447661
2024-07-04,90.29926721485708,0.23270123622531744,8.055042792414834,0.7081725121664709,0.36918946131901326,0.010068803490518544,0.0,0.1566258320747329,0.0,0.16893214745203333
2024-07-05,90.330595160821,0.24956912952973564,7.89332318642702,0.7218479307025986,0.447657631443472,0.010072296707478121,0.0,0.1566801710052152,0.0,0.1902544933634756
2024-07-08,90.32554079611455,0.24955516512046913,7.870499893687262,0.7385937622399534,0.4476325831757294,0.01007173312145391,0.0,0.1566714041115053,0.0,0.2014346624290782
2024-07-09,90.37408605882814,0.2496892879936402,7.716854586781023,0.7625040588505335,0.44787316232043084,0.010077146152209695,0.0,0.2149791179138068,0.0,0.22393658116021542
2024-07-10,90.55920942062274,0.3619007069948796,7.378068593068986,0.7921479871373991,0.44817425014845774,0.010083920628340298,0.0,0.21512364007125973,0.0,0.2352914813279403
2024-07-11,90.84218214506433,0.47530760155064894,6.863306927355469,0.9045451991684926,0.4494634530029777,0.010112927692566998,0.0,0.21911343333895164,0.0,0.2359683128265633
2024-07-12,91.22345826657941,0.4952952591556288,6.332784258862288,0.9680258140217073,0.4851411422253311,0.010154116930297628,0.0,0.22000586682311526,0.0,0.2651352754022159
2024-07-15,91.35729941026278,0.5117834466863999,6.046501118467136,1.1026504281808527,0.4857988566780397,0.010167883046749666,0.0,0.22030413267957613,0.0,0.2654947239984635
2024-07-16,91.2849212438507,0.5111251523220652,6.168479487295212,0.9759895292684028,0.48517398564787656,0.010154804350769509,0.0,0.27643634065983663,0.0,0.2877194566051361
2024-07-17,91.30243423502725,0.5112232115651556,6.122264730112514,1.0043899741567073,0.4852670661656002,0.010156752547652097,0.0,0.27648937490830705,0.0,0.2877746555168094
2024-07-18,91.33629007685276,0.5112232115651556,6.077123607678505,1.0156752547652097,0.4852670661656002,0.010156752547652097,0.0,0.27648937490830705,0.0,0.2877746555168094
2024-07-19,91.35083262771663,0.5114309906858594,6.142816821902343,0.9912503528083545,0.48546429579452444,0.010160880609652836,0.0,0.22015241320914478,0.0,0.28789161727349705
2024-07-22,90.99026156579629,0.4644311000157434,6.459303240896926,1.0132019881699392,0.5960011695117289,0.010120774576614262,0.0,0.21928344915997572,0.0,0.24739671187279313
2024-07-23,90.80993738638658,0.6474561816916896,6.551987252855765,0.9751116497228395,0.5834960389595817,0.011221077672299648,0.0,0.21881101460984312,0.0,0.20197939810139365
2024-07-24,90.848880806448,0.6477178330077906,6.471565523899328,1.0159179183224445,0.5837318425720124,0.011225612357154082,0.0,0.21889944096450462,0.0,0.2020610224287735
2024-07-25,90.88254781075588,0.6479578658940583,6.4481352962975444,1.005064627340004,0.5839481633707285,0.01122977237251401,0.0,0.21898056126402318,0.0,0.20213590270525217
2024-07-26,90.98267585524614,1.0972333082258772,6.016795763959934,0.8858809906577778,0.5845915166777215,0.011242144551494642,0.0,0.21922181875414556,0.0,0.20235860192690355
2024-07-29,90.94816373157794,1.2113603203148857,6.10091276169794,0.8957958671236131,0.36646194564147805,0.011310553877823397,0.0,0.22055580061755625,0.0011310553877823398,0.24430796376098537
2024-07-30,90.49447209024791,0.836504469613384,6.952106460111233,0.8747832744139965,0.3445092432055122,0.011258472000180136,0.0,0.21954020400351265,0.0011258472000180136,0.26569993920425117
2024-07-31,90.70446348061316,1.180117222723174,6.434851217312894,0.7664562669071235,0.4159152389540126,0.011271415689810639,0.0,0.21979260595130748,0.001127141568981064,0.2660054102795311
2024-08-01,90.87450325144508,1.1820357658959537,6.382089956647399,0.6096459537572254,0.4233652456647399,0.011289739884393064,0.0,0.22014992774566475,0.0011289739884393062,0.29579118497109824
2024-08-02,91.01373387651924,1.0133953257422728,6.381682145960525,0.6917720876169411,0.5134686784106169,0.011285025899134438,0.0,0.22005800503312156,0.0011285025899134438,0.15347635222822836
2024-08-05,90.94783363586141,1.2367949310574202,6.340687960133939,0.7677824503647248,0.3551416620629784,0.011274338478189793,0.0,0.21984960032470094,0.0011274338478189793,0.11950798786881181
2024-08-06,90.33965742031201,1.1778986647484602,7.219125118014656,0.6192959582790091,0.3248212920918941,0.011239491075844085,0.0,0.21917007597895966,0.005619745537922043,0.08317223396124623
2024-08-07,91.91419895431403,1.687253133633188,4.699878992671066,1.0388365031165094,0.3801456654261513,0.010274207173679764,0.0,0.1621041576291696,0.0022831571497066144,0.10502522888650426
2024-08-08,79.6450775163296,1.8641300070827105,16.071850161328403,1.2424254347997166,0.5184150468245848,0.008853387896435036,0.0,0.38561422837805936,0.08951758873062092,0.17411662862988903
2024-08-09,83.6215280977098,2.8870665560981603,8.719555268896464,2.455030355150138,0.8507632298289259,0.16790032453904194,0.0,0.5978889605536616,0.2979206978101293,0.4023465094136798
2024-08-12,85.26786643087486,3.7563715801518778,5.844169353999792,2.278164984916259,0.9996879226048061,0.17060230937272444,0.0,1.0173723083324664,0.022885675647560593,0.6428794340996566
2024-08-13,86.91370794106473,3.9641997720268503,1.8375058048718707,2.8169460041372907,2.1963524296027357,0.19419934985435047,0.02110862498416853,0.9614978680288766,0.2934098872799426,0.8010723181491958
2024-08-14,77.11329047188033,4.245709966687507,10.225162596694878,3.1054335756342906,1.8765104929689178,0.17169464480670354,0.018662461392032995,1.1785344369068835,1.2223912211781611,0.8426101318502898
2024-08-15,79.47616143907923,4.761042722664736,4.639086855444186,4.058843705933915,2.330500400167689,0.4325622165478867,0.03811120850642174,2.293341971873928,0.9527802126605435,1.0175692671214605
2024-08-16,80.29859009727089,5.5909277484512065,1.724911463454214,4.510352332496492,2.4007483843870214,0.4333756526885518,0.03818287688885919,2.4007483843870214,1.3459464103322865,1.2562166496434675
2024-08-19,80.5195300216312,5.71082798906052,1.2578496488503064,4.360545449347729,2.741540484653281,0.4707407019182207,0.03811665602576686,2.5814505293450605,1.0577372047150304,1.261661314452883
2024-08-20,74.16886886453234,5.863189360135165,5.968028419182948,4.5262747476497855,3.471819087640255,0.8265823333188926,0.20794524108651385,2.6850929255296108,0.8733700125633583,1.4088290083611317
2024-08-21,74.239886738376,5.908251178369793,4.845560178870492,5.113175296534815,3.41166111293358,0.6077452994699495,0.20718589754657366,2.7624786339543155,0.8701807696956094,2.0338748942488647
2024-08-22,70.38198195271318,6.007098707775278,7.149064741189562,5.596120889206553,3.2788882481461328,0.8901812038563689,0.19493019062548225,3.1911696623646657,1.236994501344206,2.0735699027785675
2024-08-23,69.96725744445168,6.267511565778328,5.576822831823809,5.751938489607089,4.99771942399166,0.8910536261158533,0.19547794357203363,3.0966964227536327,1.1671662214113507,2.088356030494559
2024-08-26,69.76974057329898,6.449208432583086,5.370829484873528,5.338421402297733,5.191774828642264,0.8944630790919256,0.19444849545476642,3.224604216291543,1.4891513943577528,2.0773580931084212
2024-08-27,70.51242312021796,6.791523239310243,1.9960193810463809,5.306132437150268,7.141458798962429,0.9168474803008303,0.19576814525996378,3.3696592002871264,1.4992577124492226,2.27091048501558
2024-08-28,70.17498274532093,6.852340546465836,4.857293654338029,5.52393325484146,3.5800414112297516,0.9126710243189476,0.19487637529941945,4.163858552230929,1.4924282408347205,2.2475741951199706
2024-08-29,65.25413497525051,6.483912833514427,2.9390015694796574,5.72633707593867,10.971266449354099,0.8481226608716648,0.18109380659181454,4.09422914402994,1.386876735482313,2.1150247494869006
2024-08-30,65.7281259461096,6.657584014532243,8.602028458976688,6.514532243415077,3.4400544959128068,0.8507417499243112,0.18165304268846502,4.383893430214956,1.3911595519224946,2.2502270663033603
2024-09-02,57.32233586275157,5.895743978884856,7.0478389970306825,5.584295612009238,16.192675684592544,0.7416694160343121,0.1583635763774332,3.815242494226328,1.278785879247773,1.9630484988452657
2024-09-03,57.409368258044026,5.768136275197543,1.3209270313554722,5.7132079467393755,21.441901711381416,0.7438486889997751,0.15882890156578827,4.143448969597501,1.2825433801437403,2.0177888369753685
2024-09-04,57.97706775918486,5.903322780600708,18.791401739870707,5.940567719279576,3.0061986219372687,0.7342573625262709,0.15962116576658064,4.170768043842613,1.2889409135651386,2.0278538934262684
2024-09-05,57.95484780757769,5.99590251170711,19.338016177096637,5.557551085568327,3.073116219667944,0.3685078756917837,0.15964240102171137,4.237840570455513,1.2891123882503193,2.025462962962963
2024-09-09,57.6499574965466,5.764530868133036,21.87798852406758,5.2099936244819895,2.9852034852831792,0.36792051854213154,0.1593879502709595,2.65779407076825,1.2233025183296142,2.1039209435766657
2024-09-10,57.62781484156061,5.840030210479592,22.23120292034636,5.200045050715181,2.7010553792541456,0.3670308266143725,0.15900252416507113,2.7076804844276903,1.2196818624495664,1.9464558999874124
2024-09-11,57.638778747026166,5.2716098334655035,24.320644990748082,4.6775046259582345,2.486782976473698,0.1810732223103357,0.1586042823156225,2.5541897964578375,1.1703674332540313,1.5404440919904838
2024-09-12,57.80477786758178,5.367482410928411,22.584897910511042,4.991851390563513,2.661879082585825,0.18814675446848542,0.15899725729731162,2.68506618260835,1.1798921468604666,2.3770089965948085
2024-09-13,58.60325097356424,5.483858105503795,22.061032177461158,4.8372519570967185,2.5206342455375537,0.3615146400138226,0.1927192014779569,2.4947168356836213,1.1171068196015366,2.327915044059597
2024-09-16,59.704637117001425,5.9808308418778555,18.483589836199343,5.5052805479195515,2.9649992308258257,0.4976222485302085,0.193965661389463,2.629237982489583,1.4019035388700496,2.6379329948966963
2024-09-17,59.882322193256975,6.106379128942977,18.226657105903325,5.150749559378371,3.03107471468493,0.6426709377366456,0.19434261933642047,2.632337271563654,1.4046280349280598,2.728838434268635
2024-09-19,60.22316791207318,6.1099755386522805,18.228730355527258,4.890929196126395,3.0446000737191303,0.6192406929598231,0.19435043393760681,2.645846597191971,1.4046845156318064,2.638474684180545
2024-09-20,66.61052037961815,6.568373563261036,2.1080828392707414,5.811511720228245,10.710337100328715,0.6262660740388968,0.2151862102740285,3.0497080145733007,1.544146564069839,2.755867534337041
2024-09-23,66.22004333133684,6.77255484815546,7.26132641215052,6.277867743295104,3.7156991060138864,1.7887116691437994,0.22922720853020992,3.2232303289780164,1.5868438371155824,2.9244955152805816
2024-09-24,67.20093471943439,7.792324515413883,3.240810090176458,6.522813745169119,3.9014050750471854,1.894155007639534,0.23218191078222833,4.325324305701189,1.6072980017376195,3.282752628898409
2024-09-25,67.30446005162375,7.933399363707306,2.7019929167417014,6.614292574584309,4.024851431658563,1.9238849870940635,0.232606999219641,4.684404826220061,1.6102407107269345,2.969866138423675
2024-09-26,67.50456111899452,8.022313820002854,2.2704236772754913,6.7189224497150715,4.127155738751117,1.8379620244611123,0.2327484589799611,4.75407497503585,1.622481999534503,2.9093557372495136
2024-09-27,68.48167618931687,8.335298727185583,0.42224267922489933,7.160627201558113,4.182104518377066,1.9537282887379128,0.2358472622697636,4.572393697552514,1.6440836573063198,3.011997778470949
2024-09-30,63.25483681844831,8.69091822775622,5.270247633937296,7.120522627655713,3.9190094642508164,1.8970378849214105,0.2163656160138474,5.647142577961417,1.5082777296965297,2.475641419358441
2024-10-02,62.81125834702836,9.76056250130016,3.523260732388897,6.968165144612483,3.887305582714457,2.0899641502499775,0.7696948264026128,5.486329249096822,1.4991713645787828,3.204288101627454
2024-10-03,63.05770661669469,10.086256786176868,2.685534764516218,7.167856257061758,4.005566731887453,2.717915506930857,0.764736682558492,5.178162978477141,1.4957147187698072,2.840548956926723
2024-10-04,57.038836463296896,8.862312747204834,5.704942539474914,6.7059080008720295,3.522376903671868,2.8596343704257374,0.5045314397832383,4.823569715656046,1.3522688342832228,8.625618985331215
