date,HAFOO SECURITIES LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,BRIGHT SMART SECURITIES INTERNATIONAL
2024-10-02,24.111137240031248,19.52724841314006,16.258941579037465,13.50831330936177,8.925444353488533,6.014510500663532,6.235740656401523,0.0,5.418663947875874
2024-10-04,24.156593392035223,19.516310502230066,16.249834363790352,13.500746819480755,8.920444892576015,6.011141558013158,6.229299711663463,0.0,5.415628760210971
2024-10-08,24.017058658034575,19.346912669285576,16.108788917387024,13.328035532972338,9.427516013570399,6.227835483118968,6.175230584622421,0.0,5.368622141008702
2024-10-09,23.151893375135916,19.897906834875783,16.155086117526793,13.444412262043123,9.511198730874575,6.136930271404637,6.234108149982542,0.0,5.468464258156628
2024-10-10,23.16588935950882,19.62505797097098,16.26126815186003,13.707443512877116,9.51847990515116,6.057772367223489,6.220060472531473,0.0,5.44402825987693
2024-10-14,23.20693755571964,19.61984767803373,16.256950917703183,13.703804298346967,9.515952826316715,6.056164078033866,6.2184090971726205,0.0,5.421933548673281
2024-10-15,23.181489414805615,19.613977110943825,16.181531116528657,13.666655159114976,9.471806093403506,6.298200733978219,6.189560441597243,0.0,5.396779929627956
2024-10-16,23.188510626390705,19.577761752311666,16.139930235027002,13.629697758851112,9.454317296887298,6.447765846569712,6.178132002076795,0.0,5.383884481885709
2024-10-17,23.190761753586465,19.577187983565977,16.139457219385903,13.629298311014008,9.454040217625355,6.447576880815142,6.177950938526509,0.0,5.383726695480644
2024-10-21,23.2408526171203,19.582353113315285,16.073359598848462,13.632894184651608,9.456534515806494,6.449277971451142,6.179580892645004,0.0,5.385147106161704
2024-10-23,23.24378410710732,19.582353113315285,16.07042810886144,13.632894184651608,9.456534515806494,6.449277971451142,6.179580892645004,0.0,5.385147106161704
2024-10-24,23.25237365110268,19.58464960148353,16.05472173918021,13.634492959835203,9.457643515297132,6.4500342998897855,6.180305592803485,0.0,5.385778640407971
2024-10-25,23.290406123562697,19.577187983565977,16.039812849409667,13.629298311014008,9.454040217625355,6.447576880815142,6.177950938526509,0.0,5.383726695480644
2024-11-05,23.305854117261006,19.568012255317186,16.032295070860922,13.643415730410148,9.449609157150128,6.4445549343858985,6.175055364402489,0.0,5.3812033702122255
2024-11-06,23.393816309114094,19.531395193711056,16.00229429568572,13.62958064303654,9.312048050039083,6.596231670211399,6.163500159931572,0.0,5.37113367827054
2024-11-07,23.40053529601571,19.529682131107563,16.000890764004748,13.62838521768831,9.311231307501329,6.595653126912975,6.162959570714783,0.0,5.37066258605458
2024-11-11,23.419843143014255,19.521406562931773,15.994110496845149,13.634299748406914,9.30874692054743,6.5928582643673765,6.160348059080865,0.0,5.368386804806238
2024-11-14,23.467317652511987,19.503520035576617,15.983714487745281,13.627927621084726,9.304396383909515,6.589777025649371,6.157468958363863,0.0,5.365877835158641
2024-11-18,23.25739889572081,19.329058056600427,15.840737709408051,14.400539059841073,9.221167130761634,6.530830459141915,6.102389453843598,0.0,5.317879234682491
2024-11-22,23.281828714283872,19.322904950313664,15.835695055880839,14.395954871249858,9.218231715012069,6.528751470407013,6.100446852667545,0.0,5.316186370185143
2024-12-03,23.33285901710635,19.310052015024677,15.82516169330763,14.386379174590424,9.212100062653557,6.524408768293497,6.096389044132398,0.0,5.312650224891468
2024-12-06,23.33526875821085,19.30726016091374,15.822873685864906,14.381407579796987,9.210768173986954,6.52346546697939,6.107074054193473,0.0,5.311882120053697
2024-12-12,23.355700194198832,19.305027258809805,15.821043756208963,14.376853084383967,9.209702940315106,6.5227110222966775,6.106367765554337,0.0,5.302593978232316
2024-12-16,23.33584403043875,19.28384041970786,15.90765209401691,14.3610748070986,9.19959549567091,6.515552491667057,6.0996661624117126,0.0,5.296774498988201
2024-12-17,23.340272048891432,19.282726611042822,15.906733289444938,14.360245330748903,9.199064139418473,6.515176162125595,6.099313853904813,0.0,5.296468564423025
2024-12-18,23.34248586630602,19.282169754957973,15.906273926959491,14.359830628505096,9.198798484309409,6.51498801365661,6.099137714912572,0.0,5.2963156103928295
2024-12-23,23.37567779055795,19.273820771493636,15.899386672066337,14.353612967837668,9.194815498088808,6.512167090083816,6.096496850291232,0.0,5.294022359580549
2024-12-27,23.397789776038813,19.26825879805268,15.894798481305102,14.349470851178218,9.192162089602698,6.510287831122788,6.094737544029844,0.0,5.292494628669854
2024-12-30,23.413936108936923,19.264923154574472,15.892046837710977,14.34410146217867,9.190570779466883,6.509160796273776,6.093682447575451,0.0,5.291578413282848
2025-01-03,23.464662301551606,19.27103938345142,15.897092245626842,14.273614687862665,9.193488602390236,6.511227325006202,6.095617070218571,0.0,5.293258383892454
2025-01-07,23.466871187188104,19.270483202171317,15.89663343980225,14.273202737208063,9.193223269205152,6.5110394045377395,6.095441144673629,0.0,5.293105615213748
2025-01-08,23.469079945327028,19.269927052994166,15.896174660460069,14.272790810331385,9.192957951335181,6.510851494916106,6.0952652292831635,0.0,5.292952855352898
2025-01-09,23.521532522709705,19.282169754957973,15.906273926959491,14.281858697490588,9.198798484309409,6.51498801365661,5.998062989523395,0.0,5.2963156103928295
2025-01-24,23.49439321593843,19.259921854244432,15.88792115818157,14.26538019023002,9.188184847049516,6.507470975464347,5.991142382996209,0.0,5.4055853758954715
2025-02-03,23.496599969729306,19.259366314495775,15.887462881569975,14.264968714742976,9.187919819914974,6.507283271754151,5.990969572443871,0.0,5.405429455348972
2025-02-04,23.498806596219136,19.258810806794546,15.887004631394994,14.264557262992728,9.187654808069055,6.507095578872023,5.990796771860457,0.0,5.405273543797062
2025-02-11,23.503219467339722,19.257699887523295,15.886088210345708,14.263734430694392,9.187124830237801,6.506720225588221,5.990451200596957,0.0,5.404961747673903
2025-02-14,23.52205192007004,19.256589096408494,15.885171895015423,14.262911693318586,9.186594913545175,6.506344915605446,5.975685578517059,0.0,5.404649987519772
2025-02-17,23.5286682612994,19.25492314998114,15.883797620203099,14.2616777651987,9.18580015311802,6.505782031804321,5.975168603678436,0.0,5.404182414716886
2025-02-18,23.544101939733718,19.25103706240534,15.880591903508856,14.258799429702803,9.183946246791274,6.504469014944803,5.973962676846469,0.0,5.403091726066738
2025-02-19,23.568342280351544,19.24493352157359,15.87555696223264,14.254278677690907,9.181034476857416,6.502406773202039,5.972068632125278,0.0,5.401378675966588
2025-02-27,23.404482782656213,19.306601638083887,15.847839571105407,14.293421000034392,9.211833654106282,6.524220086206897,5.992102845133285,0.0,5.419498422673637
2025-03-03,23.409957528216395,19.316033870077035,15.843715852121262,14.289701751662287,9.209436670394542,6.522522438391527,5.990543657955339,0.0,5.418088231181613
2025-03-04,23.40558940878439,19.30766055563508,15.836847754060807,14.248828075072408,9.205444468393182,6.591943380841733,5.987946815039049,0.0,5.415739542173348
2025-03-05,23.420845143408695,19.312584317734856,15.799891212039071,14.254595356076605,9.209170415870267,6.594611501310362,5.99037046502195,0.0,5.417931588538192
2025-03-07,23.42595008536573,19.312025986701602,15.799434433731177,14.251292230755322,9.208904176740944,6.5944208496506524,5.990197282102653,0.0,5.417774954951917
2025-03-10,23.430195851385164,19.313142681052923,15.800348016759616,14.24344272727653,9.209436670394542,6.594802163994269,5.990543657955339,0.0,5.418088231181613
2025-03-11,23.43530067059263,19.312584317734856,15.799891212039071,14.24013982889267,9.209170415870267,6.594611501310362,5.99037046502195,0.0,5.417931588538192
2025-03-12,23.341350173786022,19.33774267157269,15.820473607806102,14.252900605312597,9.221167130761634,6.603202250577442,5.99817407417644,0.0,5.424989486007069
2025-03-13,23.352150068555705,19.31544011246708,15.90376911732121,14.247126500933582,9.038022140023008,6.724956227921123,5.995744106821242,0.0,5.42279172595705
2025-03-14,23.357071417400263,19.31711705007394,15.893574058278064,14.248363415136936,9.038806807580672,6.725540078557578,5.99626464835254,0.0,5.423262524620009
2025-03-20,23.359289361337655,19.316558038519428,15.893114119482954,14.247951086539388,9.038545236589963,6.725345450414855,5.996091124466256,0.0,5.4231055826495
2025-03-24,23.36372486412872,19.31544011246708,15.892194321748196,14.247126500933582,9.038022140023008,6.724956227921123,5.995744106821242,0.0,5.42279172595705
2025-03-25,22.278990099561856,21.74616350426603,15.64857572922288,14.025876552640138,8.899474234781762,6.157423916760861,5.9038326494810285,0.0,5.339663313285447
2025-03-26,21.74135278427482,19.785522662128123,16.12696984540666,14.158196729804578,8.983431911365978,7.48680265874684,6.175245988601407,0.0,5.542477419671594
2025-03-27,21.746479749043726,19.784953603183677,16.126506011491625,14.154913382478334,8.983173535463138,7.486587327967308,6.175068380002232,0.0,5.542318010369959
2025-03-28,21.735852146127566,19.775284606958277,16.1186249151352,14.176743136969725,8.978783417965337,7.503051726146402,6.1720505961825,0.0,5.539609454514988
2025-03-31,21.745726606437703,19.77642164538405,16.119551703106318,14.17468337295625,8.979299679650863,7.50348313627742,6.1609058854569,0.0,5.539927970730493
2025-04-01,21.647445834704783,19.78381558349066,16.125578423699977,14.177106980493853,8.982656828242378,7.578187827082118,6.163209303012136,0.0,5.5419992192740954
2025-04-02,21.711360014292595,19.77130600189552,16.101011225849497,14.165268444591083,8.976976969467925,7.576270187672131,6.159312220099157,0.0,5.538494936132093
2025-04-03,21.718109840741548,19.76960137547454,16.099623041925916,14.164047154968204,8.976202999750337,7.5756169829555,6.158781181515038,0.0,5.538017422668911
2025-04-07,21.73835233848149,19.76448925937274,16.095459926007575,14.160384549326727,8.973881891144424,7.573658044440551,6.157188615036457,0.0,5.536585376190038
2025-04-10,21.741225501624296,19.761616096229933,16.095459926007575,14.160384549326727,8.973881891144424,7.573658044440551,6.157188615036457,0.0,5.536585376190038
2025-04-11,21.28140750524353,19.80429181721891,16.13021848794131,14.190964265944084,8.993261221150112,7.880829703944194,6.1704852230735865,0.0,5.548541775484274
2025-04-14,21.292738862961556,19.80144103562055,16.1278965806261,14.188921509749328,8.991966662181017,7.879695276896401,6.169596996123122,0.0,5.54774307584193
2025-04-23,20.17997036686915,18.74633119709968,15.26852971302012,13.432871954769665,8.512834235614086,7.4598296723556,5.840853119422014,5.3066453679489785,5.252134372900709
2025-04-24,20.18324602103352,18.746842151609524,15.268945875736634,13.433238084357017,8.507615015389248,7.4600329992665415,5.841012319118816,5.306790007150879,5.252277526337824
2025-04-25,20.191947090939383,18.7447985006723,15.267281360972119,13.431773685746357,8.506687574102918,7.4592197581186515,5.8403755723961535,5.306211497645968,5.251704959406153
2025-04-28,20.19343994657167,18.731015502699925,15.256055371637828,13.421897340078015,8.500432630493824,7.510924797389706,5.83608116055335,5.302309855155097,5.247843395420581
2025-04-29,20.195613277779692,18.73050541054055,15.255639911289354,13.42153182841656,8.500201142562192,7.510720256218499,5.835922229541786,5.302165460064328,5.247700483587037
2025-04-30,20.1983635362669,18.71943805080399,15.25771743934293,13.423359585826782,8.501358708317376,7.511743073493003,5.836716971173135,5.302887514173632,5.248415120602254
2025-05-02,20.262877233290986,18.73627811440992,15.271443328520935,13.43543528108094,8.427224460904863,7.4639792633863475,5.841967699575217,5.307658007966844,5.253136610863949
