date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD,SINOPAC SECURITIES (ASIA) LTD
2024-04-26,35.610674525839464,16.058330462996622,3.9717078965178425,12.823405295243488,15.472399029631385,0.0,3.200330973695252,3.4564752190600054,2.4230656774160004,6.983610919599943
2024-04-30,35.61297290121974,16.060694747212747,3.916344871209232,12.825293298159258,15.521790969833338,0.0,3.1978575414535535,3.4569841193982245,2.423422427823457,6.98463912369045
2024-05-02,35.596504732437054,16.069211937916762,3.9184217587073,12.832094714323041,15.55064564542402,0.0,3.1612530429270174,3.458817402046895,2.4247075995609833,6.98834316665693
2024-05-03,35.60049976964599,16.06673911148259,3.918537205936248,12.832472782297238,15.548157540634126,0.0,3.1613461819320254,3.458919308097109,2.424779037959047,6.988549062015624
2024-05-06,35.340364310488184,16.067685905844023,3.918768120803658,12.83322898508296,15.610949061701064,0.0,3.1615324764077632,3.6535883231552906,2.4249219273845197,6.98896088913254
2024-05-07,35.31539116839776,16.03866557242468,3.915998937321551,12.82416042970227,15.60580636056569,0.0,3.150465310476737,3.7422816912298438,2.423208364974163,6.984022164907308
2024-05-08,35.303956936545774,16.033472657531647,3.914731035755122,12.820008290399576,15.630187662492611,0.0,3.149445269366903,3.7440134417146735,2.4224237912980944,6.9817609148956015
2024-05-09,35.305861148223926,16.033000741098583,3.6173404765358956,12.81963095651106,15.629727616028108,0.0,3.446627907260809,3.7439032434122534,2.4223524916102868,6.981555419319077
2024-05-14,35.304822014280155,16.017812684789078,3.617234009758055,12.819253644834184,15.655756698424256,0.0,3.4376967643591607,3.74379305159662,2.422281196119511,6.98134993583898
2024-05-16,35.30153120879005,15.997328251227252,3.616595340677543,12.816990241107435,15.682419612340412,0.0,3.4400325087486148,3.7431320368932743,2.421853511291796,6.980117288923622
2024-05-17,41.17376314894222,18.659958726865813,4.2185494183155825,14.950278268082604,1.6518487114905906,0.0,4.012599080562177,4.366147160372189,2.824952132850874,8.14190335251795
2024-05-21,41.1014338206544,18.617544277660006,4.254264291955978,14.919040357177343,1.7066279211201856,0.0,4.089848280672655,4.315920296187223,2.870429530321344,8.124891224250868
2024-05-22,41.1014338206544,18.600417609817992,4.254264291955978,14.919040357177343,1.7100532546885883,0.0,4.103549614946265,4.315920296187223,2.870429530321344,8.124891224250868
2024-05-23,41.077145365201346,18.57980892458454,4.250333413332228,14.90525537984583,1.7426948763325796,0.0,4.140824017819643,4.318776785527594,2.867777294985835,8.117383942370408
2024-05-24,35.229862655118744,15.934995257143145,3.6453035151027833,12.78351003223041,15.729505212857402,0.0,3.551382651589668,3.70400405479848,2.459552613249704,6.9618840079096636
2024-05-27,35.295990439584415,15.96357590804204,3.6518416499126425,12.585916410991196,15.790060504429887,0.0,3.563632914407506,3.710647473582733,2.463964011776807,6.974370687272777
2024-05-29,35.260400683848395,15.94482293911787,3.647551704265671,12.571131296384221,15.76270085873411,0.0,3.6798569125965264,3.706288446685408,2.4610695073869824,6.966177650980813
2024-05-30,35.26333752096939,15.94482293911787,3.647551704265671,12.571131296384221,15.76270085873411,0.0,3.6798569125965264,3.706288446685408,2.4581326702659956,6.966177650980813
2024-05-31,14.585300818022276,21.06463908126553,4.818765343082707,16.31668087788593,20.824038360476006,0.0,4.869203305610948,4.896362208510769,3.4220217653775746,9.202988239768262
2024-06-03,14.58756471661475,21.067908688616253,4.819513301332852,16.319213517516353,20.82727062230743,0.0,4.866078647239449,4.885480874700531,3.4225529241349237,9.20441670753746
2024-06-05,14.58756471661475,21.067908688616253,4.877719983716099,16.22220238021094,20.858314186245163,0.0,4.873839538223882,4.885480874700531,3.4225529241349237,9.20441670753746
2024-06-06,14.61433926317485,21.078541925906105,4.880181830061974,15.939209628734636,20.868841638565502,0.0,4.988889142107905,4.996653950111186,3.424280329446827,9.209062291891012
2024-06-11,12.205989886704115,17.76659645391146,3.955955673254697,13.870405839462144,17.393226938866107,14.648170303367767,7.561507988034021,4.018176830367147,0.8121498402046068,7.767820245827932
2024-06-12,12.34002627061999,17.60433093120169,4.16569518123142,13.655297003595804,17.066260359428295,14.462340037546669,7.467967076639158,4.0336043054151105,1.5625384090465884,7.641940425275273
2024-06-13,12.578313087136047,17.429178411706385,4.159263172857723,13.63421265132054,17.084943895142562,14.440009576920588,7.456436221720188,4.027376250903225,1.5601257840958977,7.630140948196844
2024-06-14,12.71292764524816,17.535544733607107,4.165426783732878,13.341929640239531,17.139255758396484,14.461408222874622,7.415941574751033,4.0333444185874425,1.5527731707341432,7.641448051828605
2024-06-17,12.771396403037267,17.456846568940552,4.1666348449194945,13.345799079840749,17.157116323905363,14.465602334759172,7.405202531805877,4.034514173116169,1.5532235075415286,7.643664232133829
2024-06-18,12.791630726049833,17.462473773248526,4.167977957231131,13.288854701226091,17.169093898676618,14.470265313233213,7.3463432053594335,4.084167108903205,1.5730651532318576,7.646128162840095
2024-06-19,12.8065097455984,17.460785231068503,4.167574932626623,13.268230634305873,17.180326454879296,14.468866104068761,7.3456328472204735,4.083772188428408,1.572913044951115,7.6453888168525515
2024-06-20,12.8065097455984,17.454338866130175,4.167574932626623,13.268230634305873,17.186772819817623,14.468866104068761,7.3456328472204735,4.083772188428408,1.572913044951115,7.6453888168525515
2024-06-21,12.806096981725497,17.4537762990723,4.167440608411519,13.267802988805894,17.189441955207137,14.468399761144093,7.345396091701356,4.0836405652416055,1.5728623487276268,7.645142399962973
2024-06-24,12.818409303218784,17.382301651222704,4.234905055073602,13.264316099764043,17.195188515685775,14.478666254550951,7.311903853657163,4.086538236693262,1.5772037866953474,7.650567243438372
2024-06-25,12.747167669859055,17.39071536353089,4.2369549143788205,13.270736546369308,17.2164193652138,14.430816738082322,7.386435490489811,4.088516280668672,1.5779672148752806,7.654270416532037
2024-06-26,12.788968521672645,17.381741026524004,4.234768468307467,13.263888290871636,17.20753497223711,14.423369832651176,7.385849042211805,4.0864064351451335,1.5771529177474115,7.650320492631615
2024-06-27,12.811292795211601,17.315937274051823,4.23681819535617,13.270308323230958,17.22554428996461,14.430351081213095,7.38942396600581,4.088384351497538,1.5779162966711096,7.654023426797285
2024-06-28,12.860999803842427,17.40465299233243,4.287809566329839,13.318441723211075,17.352794461678624,14.482692130382963,6.765282616361809,4.129121750053282,1.7164192372770504,7.681785718530499
2024-07-03,12.875107619062081,17.40183517679834,4.287115369415454,13.3162854658014,17.349985042047244,14.480347380684218,6.764187316245379,4.1284532447165425,1.7161413487841317,7.680542036445208
2024-07-04,12.910619280153787,17.397328569263834,4.273056465819093,13.312836905818953,17.345491862303863,14.476597359956806,6.7624355735576405,4.127384086302533,1.715696914306151,7.678552982517339
2024-07-05,12.916257367267795,17.396202282072288,4.272779832038967,13.311975044894131,17.34436893097347,14.475660158241107,6.761997779643486,4.127116883219457,1.7155858416520096,7.678055879997295
2024-07-08,12.91980381898042,17.392261425049913,4.271811895811673,13.308959410246596,17.366329585109654,14.472380907628638,6.7507572838357195,4.126181944818093,1.7151972005910505,7.676316527928248
2024-07-09,12.925857951900113,17.39169859122468,4.271673655006109,13.308528716827745,17.362531474063644,14.471912564535847,6.750538821471775,4.126048416767264,1.7151416948130587,7.676068113389765
2024-07-11,12.955048818181028,17.378763459871298,4.268496584087103,13.298630456104704,17.38518884071416,14.461149033361762,6.716414700870388,4.145615621817929,1.7203334717684384,7.670359013223188
2024-07-15,12.967145016705395,17.377639575096058,4.268220540378062,13.297770433564226,17.380831040000114,14.460213830735372,6.696579347820427,4.145347524821723,1.7363897198356206,7.669862971043001
2024-07-16,13.034613866018386,17.46772643854908,4.271201959947395,13.31714788497624,17.425587582518148,14.17689323779355,6.69338472419353,4.128720620874093,1.8036842241779367,7.681039460951646
2024-07-17,13.342533797521952,15.732095174923892,4.305780678679175,12.03757866006782,17.87025315019761,13.92278589428861,7.087073429425692,4.247020972677488,3.711654762439895,7.743223479777864
2024-07-18,13.361486780596923,15.74288739499828,4.30873444498682,12.045836441159135,17.88251214702147,13.93233692787626,7.082135160524204,4.249934429816416,3.6456009405650427,7.7485353324554485
2024-07-19,13.451213384062473,15.74674801163171,4.300866724096335,12.023840822672655,17.85638020209639,13.81885760175911,7.150720792982003,4.274781103328502,3.6422047997085714,7.734386557662249
2024-07-23,13.42627609800382,16.36646785541334,4.362865188414127,12.099265190808143,17.91991931512043,12.954504506228155,7.25726975494074,4.28764337482078,3.568130375232243,7.757658341018223
2024-07-24,13.481389934996729,16.43365095480358,4.380774416487579,12.148931749472116,17.99347921399712,12.597189401534001,7.287060292493209,4.305243823099863,3.582777277652136,7.7895029354636725
2024-07-25,13.349602002310526,16.80260925129308,4.33350767022644,12.085525371438939,18.001755546996595,12.3861439854084,7.333122911255052,4.307224075562443,3.607423367633534,7.793085817874994
2024-07-26,13.427570474253347,16.801505241409302,4.333222938538177,12.08473129599142,18.00385798106569,12.299914087859692,7.332641090839433,4.306941070829075,3.61704204346515,7.792573775748715
2024-07-30,13.398003373080606,16.801505241409302,4.333222938538177,12.091301762918697,18.00385798106569,12.296628854396054,7.342496791230345,4.306941070829075,3.633468210783339,7.792573775748715
2024-08-01,13.423755122088481,16.784411621084537,4.328814377124799,12.085564021047817,18.005232450275983,12.28411843334202,7.374409329339972,4.302559248226393,3.626489679092421,7.784645718377576
2024-08-05,13.426155749576246,16.78331000116598,4.397445451740219,12.084770803009965,18.004050703596196,12.214396993564995,7.373925320940502,4.302276856142855,3.629533335540807,7.784134784722238
2024-08-07,13.425715161142874,16.78275924543231,4.397301146576585,12.084374233036025,18.003459888426033,12.213996169819438,7.373683340565362,4.30213567400142,3.632695797955432,7.7838793430445214
2024-08-08,13.428115423679888,16.781657842398403,4.397012564660285,12.083581171165298,18.00227837440608,12.21319460124297,7.373199427456463,4.301853337514651,3.6357387474952207,7.783368509980742
2024-08-09,13.429634081719302,16.779455469964685,4.396435514445457,12.081995359660743,17.99991581154082,12.211591779676112,7.38207455783752,4.301288775699995,3.6352616044817663,7.782347044973599
2024-08-13,23.449968856729015,13.188794240291024,3.455635583319152,9.496550772815505,22.653076081722894,9.598414657547675,5.802373180946337,3.380849440098066,2.857346437550463,6.116990748979871
2024-08-20,23.53218746123786,13.185733898341311,3.454833733935055,9.494347182996897,22.647819637671994,9.531731577879029,5.798448557925328,3.3800649441707895,2.859261649950729,6.115571355891008
2024-08-21,23.53218746123786,13.185733898341311,3.454833733935055,9.494347182996897,22.642663169412387,9.531731577879029,5.803605026184933,3.3800649441707895,2.859261649950729,6.115571355891008
2024-08-23,23.621897701087523,13.191801242306548,3.4577756691653914,9.631453496387927,22.6619443428687,9.248259700215494,5.818868756692505,3.382943210653603,2.8642768602787942,6.120779020343513
2024-08-26,23.621897701087523,13.18922081270269,3.4577756691653914,9.631453496387927,22.6619443428687,9.248259700215494,5.82144918629636,3.382943210653603,2.8642768602787942,6.120779020343513
2024-08-27,23.618240988593246,13.187179097462625,3.472720580129067,9.629962529964148,22.658436232890754,9.24682805288453,5.82054801543178,3.3824195249251163,2.8638334650395727,6.119831512679158
2024-08-30,23.63944287432724,13.181737612590222,3.471287615856481,9.636304737479747,22.64908658069582,9.24301249274118,5.815567291052277,3.4197083050710946,2.826546231039155,6.117306259146785
2024-09-09,23.57169012963093,13.200120646972099,3.476128616448901,9.662656180121518,22.67550749992827,9.253320083756622,5.828842709751241,3.370243569439685,2.8356532101492524,6.125837353801481
2024-09-10,23.578219971641317,13.199438879554412,3.475949079360282,9.662157117701705,22.669171484811564,9.252842162962772,5.828541658332954,3.370069501162829,2.8380891814390417,6.125520963033127
2024-09-11,23.57305511416827,13.199438879554412,3.475949079360282,9.739629979797401,22.669171484811564,9.170204443394027,5.833706515806,3.370069501162829,2.8432540389120877,6.125520963033127
2024-09-13,23.525202163267032,13.205918514812732,3.4776554308511494,9.757329669100569,22.685467226753495,9.172122421635647,5.831402902994832,3.3717238761223998,2.84464979893545,6.128527995526691
2024-09-20,23.479145079785425,13.207624739474838,3.4781047491969934,9.758590330863628,22.701318374829974,9.173307473736497,5.832156329076979,3.3644074171281466,2.876025695286964,6.129319810620556
2024-09-23,23.509391882213247,13.208648685917446,3.478374395939326,9.772268037328798,22.69015718505135,9.174018651994507,5.835192708789746,3.3259047901737837,2.876248664695743,6.129794997896049
2024-09-25,23.49130226796988,13.273254451072336,3.478374395939326,9.772268037328798,22.69015718505135,9.174018651994507,5.835192708789746,3.279388639262262,2.876248664695743,6.129794997896049
2024-09-26,23.501639190394663,13.273254451072336,3.478374395939326,9.772268037328798,22.69015718505135,9.174018651994507,5.827440016971159,3.2768044086560666,2.876248664695743,6.129794997896049
2024-09-30,23.434897327553436,13.402704775099169,3.467918413194067,9.757390981765896,22.673676334375145,9.160052356278973,5.813407875689162,3.29761884826043,2.871869935926337,6.120463151857387
2024-10-02,23.505624123644033,13.314455714315097,3.4684553917797145,9.758901833344487,22.677187166291816,9.161470714894335,5.822050121915949,3.2981294573619606,2.872314621317576,6.121410855135031
2024-10-04,23.644343748623317,13.253016505033715,3.6577885791475473,9.637264039331109,22.73633006932182,9.183274014125738,5.528072272728648,3.344781211342135,2.8791504162597032,6.135979144086267
2024-10-07,23.6470705787298,13.212846759145341,3.722074386807644,9.636266940967253,22.715871714089232,9.182323886843042,5.530086892977583,3.339262010680103,2.8788525312834663,6.135344298476533
2024-10-08,23.61419934395705,13.258376209518891,3.721785587027102,9.635519252584759,22.698590948529514,9.181611420393477,5.545176024034821,3.3312438054836053,2.8786291579994194,6.134868250471359
2024-10-09,23.608905318901797,13.95949961221516,3.994562502633223,9.918745914518913,22.807356667355503,7.44784226875328,5.82399405921378,3.3700054989641854,2.8963831045151647,6.172705052928994
2024-10-10,23.608905318901797,13.95949961221516,4.124678545064273,9.918745914518913,22.807356667355503,7.317726226322232,5.82399405921378,3.3700054989641854,2.8963831045151647,6.172705052928994
2024-10-14,23.685811373078845,13.860817322354851,4.126289234339567,9.922619190337704,22.816262952870982,7.317980465443864,5.826268332146342,3.371321487993527,2.897514143734977,6.175115497699339
2024-10-16,23.836838112036148,13.861179803181967,4.287828273614175,9.850381398450395,22.72093596988622,7.253145658017231,5.822147547425511,3.345022659235154,2.8955755992298133,6.126944978923387
2024-10-17,23.84138834020311,13.860821774124746,4.287717520623727,9.850126966806377,22.720349096661867,7.252958311994835,5.81941420118389,3.3449362585588718,2.895500807601927,6.126786722240651
2024-10-18,23.81627786472313,13.822263197682357,4.275789780228784,9.822725498134018,22.657144740403794,7.467177453544123,5.805801303997398,3.33563118397366,2.88744599014245,6.109742987170287
2024-10-23,23.815051019521142,13.821551173016664,4.275569521958102,9.827370789777794,22.655977605494076,7.466792797684661,5.805502230417807,3.3354593559853867,2.887297249466887,6.1094282566774805
2024-10-24,23.752238128499087,13.825468216726764,4.276781223343383,9.830155878112457,22.698467575183816,7.468908895465341,5.812300264977513,3.336404629054025,2.888115512872248,6.1111596757653635
2024-10-25,23.757390876960947,13.825468216726764,4.276781223343383,9.830155878112457,22.69331482672196,7.468908895465341,5.812300264977513,3.336404629054025,2.888115512872248,6.1111596757653635
2024-10-31,23.758030832432734,13.818347969602184,4.274578640491894,9.889469439041637,22.6893526966939,7.465062336618073,5.863382870120507,3.3063608279467425,2.827402016421747,6.108012370630585
2024-11-01,23.763180927180315,13.818347969602184,4.274578640491894,9.889469439041637,22.6893526966939,7.465062336618073,5.858232775372927,3.3063608279467425,2.827402016421747,6.108012370630585
2024-11-05,23.592811494376317,14.367765735616686,4.246693277742924,9.82495514046488,22.551570909404038,7.416363742275143,5.817458140715307,3.284791667844527,2.829423352520286,6.06816653903989
2024-11-07,23.598675102680872,14.366663130585236,4.246367379794613,9.824201157892293,22.549840266240075,7.415794598809988,5.814453647152503,3.284539587744748,2.8317642707425517,6.067700858357121
2024-11-08,23.59027971702772,14.343304684602524,4.248540978086307,9.829229895385822,22.561382907254583,7.419590539441087,5.81742990553625,3.2862208529294086,2.833213772735869,6.070806747000434
2024-11-11,23.60417439142281,14.292852892362532,4.251043368657882,9.835019311644936,22.574671561444337,7.423960678156144,5.820856371662268,3.2881564369618794,2.834882535604985,6.074382452082226
2024-11-12,23.609296130421193,14.292852892362532,4.251043368657882,9.835019311644936,22.574671561444337,7.423960678156144,5.820856371662268,3.2830346979634966,2.834882535604985,6.074382452082226
2024-11-13,23.870110427216797,14.257436800374961,4.24050975831981,9.810649233028451,22.518734048434847,7.4055649333548965,5.857523419173087,3.1522825552811113,2.8278580135301383,6.059330811285897
2024-11-18,23.874839526574696,14.254159667070846,4.239535058873479,9.808394213014212,22.53143557782577,7.403862732333864,5.856177042166799,3.1464501159832086,2.8272080181764703,6.057938047980657
2024-11-19,23.892450230118772,14.208437478687344,4.416867014651295,9.776932432143113,22.471891605653866,7.380113818717063,5.862849991205725,3.133811697426942,2.8181393574749185,6.038506373920964
2024-11-22,23.89560429587021,14.208799198436608,4.416979459670775,9.777181334216491,22.472463697202233,7.380301702354799,5.862999248197,3.1287998593287507,2.818211101934034,6.038660102789095
2024-11-25,23.934425803305498,14.225820826357,4.287181299875919,9.788894044098376,22.507031474359355,7.389143037063192,5.870022909402046,3.1299991892078647,2.821587216981357,6.0458941993493935
2024-11-26,23.914034929108706,14.225820826357,4.287181299875919,9.788894044098376,22.507031474359355,7.389143037063192,5.872571768676646,3.147841204130059,2.821587216981357,6.0458941993493935
2024-11-27,23.96366170005043,14.235617664607803,4.190659766710078,9.795635322002466,22.522531300313265,7.394231688187775,5.87661600882533,3.1474584005600943,2.8235303479902956,6.050057800752467
2024-12-02,23.95640794783571,14.238886276601587,4.19162197580406,9.797884478439132,22.52770265414371,7.395929463089453,5.875414126766129,3.140527481567132,2.8241786532045614,6.0514469425485276
2024-12-03,23.9281259801001,14.241792969840164,4.1924776437979645,9.799884595864931,22.532301407144008,7.397439250986183,5.871510078137015,3.13351341849294,2.8502723847366562,6.052682270900044
2024-12-04,23.897505327802122,14.241792969840164,4.1924776437979645,9.799884595864931,22.532301407144008,7.397439250986183,5.907234172484655,3.128409976443277,2.8502723847366562,6.052682270900044
2024-12-06,23.837376807662952,14.251611826975052,4.1953681042275495,9.806641025128366,22.547836069732178,7.402539339108744,5.908753373817742,3.1407807475349276,2.852237475606922,6.056855230205568
2024-12-10,23.776468192603215,14.247246219498798,4.194082963249546,9.803637017869677,22.540929131561644,7.400271765344146,5.901837986021272,3.1398186517327704,2.9407082006472773,6.054999871471651
2024-12-11,23.781573588784894,14.094084334048421,4.194082963249546,9.93127192241166,22.55879801819752,7.400271765344146,5.904390684112112,3.1398186517327704,2.9407082006472773,6.054999871471651
2024-12-12,23.64878098677918,14.459482272114224,4.176491780966672,9.762517763117774,22.484515904566223,7.369232911151785,5.9813056364057084,3.159695242691159,2.928374030233479,6.029603471973796
2024-12-13,23.658266817334223,14.408341647117922,4.178616182201094,9.76748353484072,22.50612594542463,7.372981322094323,5.984348068605706,3.1613024433815946,2.9298635678001586,6.032670471199632
2024-12-16,23.43493632477577,14.254433140595326,5.175921642553204,9.599732814319543,22.173460601938164,7.33088708464136,6.034403810539543,3.1761337352031025,2.8832987099716108,5.93679213546238
2024-12-17,23.459099194111978,14.248364106138196,5.174626504191735,9.597330733475532,22.167912276168313,7.32905272281315,6.0303916223897875,3.175338991208565,2.882577240246073,5.9353066092566715
2024-12-18,23.480292156817946,14.226555935795085,5.17488548000954,9.597811053470306,22.169021719179536,7.329419521734983,6.0281910644791985,3.175497908187672,2.882721505305121,5.935603655020614
2024-12-27,23.437634438438476,14.199196653023133,5.164933587520661,9.704230877326658,22.14636857340713,7.240397712873499,6.011603068260267,3.294268569603362,2.8771777044602524,5.924188815086561
2024-12-30,23.028289672994465,13.94639815362483,5.098086770373618,9.593425854404707,21.85974063804035,7.146689336224911,7.39321190732615,3.251632712825339,2.8350095676642457,5.847515386521383
2025-01-02,23.04308102726054,13.94639815362483,5.09069109324058,9.593425854404707,21.85974063804035,7.146689336224911,7.385816230193114,3.251632712825339,2.8350095676642457,5.847515386521383
2025-01-07,23.051421096040244,13.936133367927212,5.084047415571836,9.594845061929098,21.86297446804702,7.1477465847443025,7.386908854051027,3.2521137444904222,2.8354289660075707,5.848380441191268
2025-01-14,23.053318286041723,13.87661705766309,5.083922066877146,9.594608498182547,21.86243542993671,7.147570354935424,7.421244142240645,3.252033562662927,2.860014353820315,5.848236247639472
2025-01-15,22.965389514590896,13.820733356731932,5.063448173336516,9.555969236924856,21.7743913628477,7.118785768429952,7.727774685494672,3.300327034415265,2.8484965475607944,5.824684319667417
2025-01-16,22.969736670572857,13.820393983072046,5.06332383833244,9.555734586261249,21.773856683920194,7.118610963785521,7.725129386708953,3.300245993559069,2.8484266015837205,5.824541292203953
2025-01-17,22.68495422604246,13.62137931056181,4.876663138769963,9.418131317381297,21.47725283504146,7.016102451262592,9.104717979182432,3.2527222126584765,2.8074090525921376,5.740667476507371
2025-01-20,22.658332243647187,13.53183264250499,4.876663138769963,9.418131317381297,21.49419409656572,7.016102451262592,9.203945368110258,3.2527222126584765,2.8074090525921376,5.740667476507371
2025-01-22,22.49244315508303,13.506336183740958,8.420851855402814,9.400385827682172,21.470604427053914,7.002882825247491,5.8675413530617995,3.306983990260026,2.802119378160431,5.729851004307364
2025-01-23,22.34588657064934,13.505357469330429,8.557922023489866,9.399704644202881,21.483541265717875,7.00237537287528,5.867116171339792,3.3067443551108173,2.801916327193972,5.729435800089743
2025-01-24,22.35367284667589,13.500852684797065,8.558128740392004,9.399931694393304,21.484060201399362,7.002544515494331,5.862426884823988,3.3068242296349566,2.801984007579657,5.729574194809436
2025-02-03,27.831295419174936,16.809149085190427,10.655242690670425,11.703323999645487,2.2442383120964795,8.71847263907806,7.2989765764203005,4.117140063089984,3.4885920183961883,7.133569196237721
2025-02-04,27.83780605160179,16.807632663470823,10.654281437881135,11.702268195177655,2.244035850228649,8.717686110194018,7.298318106050666,4.11676863913612,3.488277298318407,7.132925647940742
2025-02-05,27.820734614036198,16.795511132395625,10.715711893030871,11.693828612375109,2.242417469411015,8.711398984267104,7.293054617045969,4.1137996583172365,3.4857615804587248,7.127781438662151
2025-02-07,27.798853100033494,16.24534191830992,11.478429876929429,11.68715590425716,2.2441411580186066,8.706428103929465,7.120710946677048,4.111452250527574,3.483772542448492,7.1237141988688135
2025-02-10,27.724095028732055,16.102329273161715,11.843360876908191,11.653208306570981,2.2376226173396323,8.681138604843703,7.10002746881146,3.997695770081526,3.55750005607255,7.103021997478187
2025-02-11,27.678535542969396,16.113301341158387,11.95014524722732,11.611483203392039,2.1848535593992486,8.650055198929339,7.074605338620718,3.9296732311107063,3.7297581920185148,7.077589145174333
2025-02-12,27.528438041780916,16.022466255503723,12.031128311849931,11.546026097549694,2.2467115929667836,8.60129247251614,7.174172196807185,3.9104875746037506,3.9015866165431965,7.037690839878677
2025-02-17,27.492171051076742,15.989716526915847,12.024349857043676,11.539520954053135,2.245445773785002,8.59644642060903,7.270950887662416,3.908284367838117,3.8993884246639783,7.033725736352059
2025-02-18,27.494321072408546,15.989242395610018,12.023993307839701,11.539178781124091,2.248344417695795,8.59619151650488,7.267770061039483,3.908168478355789,3.899272798966512,7.033517170455184
2025-02-19,27.26735379440778,15.967462709841213,12.010576058438678,11.523460732597169,2.266010155629053,8.584482246896876,7.559911409564582,3.902844981514344,3.8939614193409424,7.023936491769364
