date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,SOOCHOW SECURITIES INTERNATIONAL,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-05-16,15.619645142198141,28.847494877888565,11.638247726242371,9.298035321353185,18.413688577375655,5.610649529749581,0.033497168654605405,0.0,2.730407001970315,7.808334654567584
2024-05-17,15.78347141462767,28.768911634500398,11.582977680078201,8.922204289704768,12.357159468306659,5.612134092645668,0.03350603191605935,6.389347097353733,2.7398875717826754,7.810400719084168
2024-05-20,15.747106961055815,29.024288684708633,11.61556877329285,9.14753923521949,11.812104802831197,5.624520532270423,0.034149946192005134,6.403448909740341,2.76363324147874,7.8276389132105075
2024-05-21,15.64450538203322,28.85195262251998,12.092707759341996,9.114219389894552,11.626503956857288,5.627103583156602,0.03416562949305598,6.406389682075692,2.7712182523973734,7.831233742230236
2024-05-22,15.675743909348805,29.001961695281814,12.098519428562842,9.154457793154366,11.38344764964834,5.629967216002125,0.03418301638088529,6.409649893593694,2.7768503411792054,7.835219056847927
2024-05-23,15.79736067607481,29.095756391772813,12.143792105477516,9.150354196752456,11.0996604590547,5.632971895727371,0.03477207979403439,6.413070685286135,2.795258288408361,7.837003221651802
2024-05-24,15.827009691753085,29.230955516220043,12.154846544483494,9.027008869673022,11.047791282092092,5.633650751386889,0.034776270339202796,6.413843554281433,2.7921698243865714,7.837947695384169
2024-05-27,15.804205435819254,29.130252798895807,12.975039141340105,9.028286205716764,10.357265082088583,5.633165405978492,0.035344114075885336,6.413290994377274,2.7858783744164417,7.837272447291397
2024-05-28,15.789213821556599,29.005302976147707,13.380954912279485,8.944516998300042,10.23705560294883,5.623637544664463,0.035284333509736004,6.40244363898166,2.757573583073805,7.824016588537668
2024-05-29,15.829438014857033,29.094724307253788,13.814669274632783,8.784646981915627,9.902589257056203,5.613973607143227,0.03522369916198362,6.391441362462423,2.7227220849225886,7.810571410594348
2024-05-30,15.793522594951604,29.22264125765738,13.807526902655612,8.75602152326307,9.829083184549377,5.617872701961056,0.03524816321409325,6.3958804349694836,2.7262071197919497,7.8159961169863745
2024-05-31,11.658657912655741,21.598990298819267,10.169207993135455,6.446437010243926,7.242438825644791,4.14647292597653,0.026016174130578003,4.720709504885432,2.0133701856863038,5.7688769411433265
2024-06-03,15.866544882556797,29.40757621280397,13.783719020984794,8.78541378301961,9.540873495707894,5.620467895570764,0.03526444621172956,6.398835031649379,2.7416984910124986,7.8196067404825635
2024-06-04,16.01673537620601,29.36687123092542,13.851801537405226,8.761980918107723,9.315654405083764,5.638211394098259,0.03537577406931307,6.419035791100604,2.7500407773272713,7.8442927956764175
2024-06-05,16.189463212624506,29.36987137127242,14.02108812085689,8.725411324521298,8.960827178785163,5.649559141582353,0.035446973129286796,6.431955064990373,2.75629699882714,7.860080613410568
2024-06-06,16.098153892104634,29.245597602414275,13.953815474282315,8.630542831237229,8.85636941577664,5.587771134112548,0.035059297244212174,6.361610162380899,2.755030198865534,8.476049991581714
2024-06-07,16.063570024693128,29.20864831548795,14.087149549013636,8.61733642646773,8.842817452524733,5.579220760306474,0.03500564971828073,6.351875664744658,2.751296166216477,8.463079990826932
2024-06-11,16.179168383182056,29.085133009966945,14.095255867797851,8.614947269992468,8.850313591719189,5.577673921382387,0.03499594440209529,6.350114607252706,2.7516638023567244,8.460733601947574
2024-06-12,16.49764376151726,29.81532845210256,14.562308480755892,8.806029359408033,6.566291625526671,5.718873101610885,0.0358818690241774,6.510868173979474,2.811857549466775,8.674917626608273
2024-06-13,16.50460741010725,29.858932446297935,14.765022535331676,8.633766084970242,6.5338521695465515,5.70333609462687,0.03578438533469474,6.49317947858551,2.8201697431474546,8.651349652051815
2024-06-14,16.7983609540259,29.637157604262242,14.785049212286886,8.506150078178058,6.546619879531565,5.708219904039141,0.03581502777185964,6.498739636802902,2.82512983554935,8.658757867552099
2024-06-17,16.888438301435496,29.533739613020476,14.760535586732743,8.40264148229408,6.719534439178926,5.700629118289894,0.035767400979796644,6.490097618616425,2.8213729804078223,8.647243459044345
2024-06-18,16.87692246101931,29.607275206879752,15.029289969039878,8.276063222603602,6.46039296948233,5.7056805571272635,0.035799095172608,6.495848620916121,2.822922512871219,8.689805384887917
2024-06-19,16.396305794692015,28.800425131592693,14.90410120296265,8.09482661950371,8.8525796889712,5.557437029843867,0.03486897227336644,6.327075149877561,2.749578064936258,8.282802345346681
2024-06-20,16.436805682551075,28.68699265204333,15.145759341782883,8.139604501849153,8.815616335657756,5.544531776408287,0.03478800096918261,6.312382674213573,2.742885208788799,8.14063382573596
2024-06-21,16.460265256456157,28.642319385390074,15.373178316032005,8.139011503099924,8.796544273760151,5.542215006586606,0.034773464883169895,6.30974505966427,2.741739100527124,7.960208633600521
2024-06-24,16.486843033781646,28.740438574568984,15.35892437787145,8.145838674729971,8.711527629004753,5.545260651370978,0.03479257414216295,6.313212489583328,2.7401619017896595,7.923000093157066
2024-06-25,16.306577773555492,28.791399731982594,15.615598172620654,7.9422093469504444,8.832578340437088,5.5499280701065095,0.035834187616931704,6.31852628962048,2.7327949191715684,7.874553167938239
2024-06-26,16.315462229896475,28.608559207351192,15.860634155716163,7.965021081737479,8.834165603632513,5.550147943645476,0.035835607273105224,6.318776612997433,2.733719829510338,7.777677728239821
2024-06-27,16.41397907105258,28.653459204395947,16.139340258074622,7.883408152930743,8.83094714037188,5.548125913716541,0.035822551644469104,6.31647455626751,2.7200176582758187,7.458425493269891
2024-06-28,16.397575871700322,28.643676157064963,16.11699972684018,8.047097990256177,8.774762772984067,5.541025114307344,0.03577670395508554,6.308390381630004,2.716361239911089,7.4183340413507635
2024-07-02,16.453020902439707,28.633588851720692,16.084828426915493,8.050609271149515,8.786852715103361,5.541354931778306,0.037463441754422025,6.308765874849867,2.7165229254071632,7.3869926588814705
2024-07-03,16.51402629771723,28.53390430608328,16.127515967634615,7.9831181992310905,8.80419224291572,5.550232726341824,0.03752346186568231,6.318873137076486,2.742810055095416,7.3878036060386565
2024-07-04,16.521684012848915,28.486541232358782,16.17920301141066,8.024678747521063,8.835218847270838,5.5659242932257085,0.037629547851732184,6.336737797055629,2.7272138327201563,7.285168677736515
2024-07-05,16.6654030271603,28.435066119152914,16.155847675247255,7.989841758483967,8.827573325589272,5.561107842654712,0.03759698527134326,6.331254326068065,2.7245450303244745,7.271763910047698
2024-07-08,16.62255533606948,28.398667858655998,16.190676084625967,8.014558248397499,8.861325533208426,5.578311070209886,0.03771329114263935,6.350839993521879,2.73045901104644,7.21489357312179
2024-07-09,16.134891127899756,28.810054327114727,16.286353129646567,7.989167903154037,8.928871765618206,5.612096878037203,0.0379417068747568,6.38930472897004,2.7698583428095658,7.041460089875143
2024-07-10,15.876028616126806,28.704650371643574,16.314744833934604,7.935560854433499,9.297528181330419,5.6174456469226115,0.03797786829990703,6.395394237949732,2.7724982352495893,7.048171154109255
2024-07-11,16.036611222188483,28.57245872913013,16.380042466351533,7.880337864194491,9.249357569916983,5.620018425389911,0.03799526208490065,6.398323315259861,2.7734559435892345,7.051399201894474
2024-07-12,16.36340833285514,28.687150716504856,16.435569583662936,7.710458642988365,8.86934326355672,5.632294296630022,0.038078255575274514,6.412299246871737,2.784596006636835,7.066801654718118
2024-07-15,16.54718381230905,28.764865775007692,16.75451683557214,6.631849320582729,9.213013887374574,5.674773117369869,0.038365442165228796,6.4606608728615385,2.7946713922476,7.120099544509571
2024-07-16,16.73960417614813,28.423891386269272,16.531136932277825,6.569436059281003,9.70376848935673,5.632208981369013,0.03807767878433603,6.412202116474229,2.8030755733140285,7.146598606725428
2024-07-17,16.42388083566661,28.854214204583347,16.46844241567214,6.691381123581158,9.481042141817149,5.641780512973627,0.03814238904404411,6.423099189969908,2.819273452778309,7.158743733913718
2024-07-18,16.27844373990144,28.874513282433146,16.529437471518204,6.702915818870428,9.497411660072943,5.651521343962552,0.03820824388620563,6.43418900877635,2.8222557488356497,7.171103681743082
2024-07-19,16.204768301901968,28.608999596703082,16.52078307341014,6.700201996543019,9.858045942963772,5.649619366349575,0.03819538518496755,6.432023630162781,2.818672406821546,7.168690299959153
2024-07-22,15.944231292288713,28.19930659878615,16.124899409464867,8.327137703869663,9.643244204012626,5.526841254565176,0.03736531912780622,6.292242228079709,2.7126114997678306,7.192120490037457
2024-07-23,16.005622673985187,28.258079329310803,16.123876400889273,8.325340336156758,9.530152650921945,5.525761297563858,0.03735801786183169,6.291012710035819,2.71208144948303,7.190715133791495
2024-07-24,16.231959946649056,28.696888239699447,16.162166297572686,8.113562192432045,8.994184187939595,5.535769082470327,0.03689724371744123,6.3024064526634005,2.722428016576306,7.203738340279695
2024-07-25,16.232675401276943,28.89262178590511,16.147684242281056,8.01175584884405,8.9640379618966,5.524519386181283,0.036822261762894305,6.289598808878711,2.711185277893871,7.189099025079479
2024-07-26,16.242628472880494,29.006984932546377,16.178038984052908,7.977251467225112,8.81415893801731,5.532065948863911,0.03687256143370457,6.298190479636266,2.7148887909442596,7.198919424399662
2024-07-29,16.282529726458073,29.045134969348478,16.19205303324101,7.9342512550601665,8.757776693745333,5.534058287165653,0.03688584085175684,6.300458732806099,2.7153393919638265,7.201512069359603
2024-07-30,16.295793607656737,29.092637861947086,16.192860668329864,7.922822414735553,8.703036776328062,5.534410989282481,0.03688819169691862,6.300860279919762,2.718718166801231,7.201971043302309
2024-07-31,12.210424678789161,21.80173123949212,12.131876976623747,5.9358450121091435,6.480710659889946,4.14647292597653,0.02763724784005164,4.720709504885432,2.0369089490882515,5.395836702866837
2024-08-01,16.30694122035805,29.219898803127453,16.202551000241346,7.926003779755776,8.545851145102104,5.535910692361442,0.03689818758171509,6.302567673819529,2.7194548793463373,7.203922618306252
2024-08-02,16.571198534634725,29.83017124776344,16.165045197846556,7.951624524351105,7.713791260876871,5.523468655351094,0.03681525838704077,6.288402564478784,2.731751055238459,7.187731701071923
2024-08-05,16.622479723650034,29.825763674119905,16.166111257361035,7.956706671960863,7.666982840569416,5.527008225065606,0.03683885047776305,6.292432321984211,2.713338664793692,7.1923377700174775
2024-08-06,16.969693394641514,29.559491386244623,16.17825208634371,7.96919969065492,7.617789614488475,5.512404822387838,0.036741515256644125,6.2758065238528085,2.7072867149006448,7.173334251228821
2024-08-07,17.03697094846906,29.58410200907134,16.088721149369064,7.943815871848972,7.684696981472991,5.497235530386705,0.036640408245920145,6.258536467539765,2.7134580363210095,7.155822597275176
2024-08-08,17.106388827000103,29.521328293053855,16.16804144802621,7.775565071846896,7.71428230671304,5.520320156604623,0.03679427287918055,6.284818036562187,2.6865894334885816,7.185872153825324
2024-08-09,17.08238746206956,29.564146998046613,16.184778807410446,7.7280355962807885,7.7175082379628375,5.521747718298322,0.03680378792414527,6.286443298363374,2.692655861025889,7.1854922326180235
2024-08-12,16.17057749634516,28.18334278893208,15.382089606532793,12.25081934442138,7.341933434317055,5.254325505142592,0.035021354006243975,5.981986328307447,2.5528263692660427,6.847077772729207
2024-08-13,16.137845019407514,28.208316189362048,15.43145098344969,12.233753132941944,7.338021177436316,5.249698217872481,0.03499051201417163,5.976718217460515,2.5481587417400386,6.841047808315278
2024-08-14,16.11057188023259,28.251920699728306,15.437047218043833,12.231657344189816,7.336938922706064,5.248923961354096,0.0349853514066692,5.975836735735972,2.5416532804551384,6.830464606147515
2024-08-15,16.11638835886789,28.23941564887327,15.468951504127586,12.223931372212174,7.334074134298723,5.245277351323016,0.034961045866272786,5.971685114118841,2.5395962254869775,6.825719244825251
2024-08-16,16.06774613085725,28.225707362598595,15.477891868801109,12.310134899188103,7.3260177961157,5.238983946494601,0.034919098796532856,5.964520148490954,2.5365491593211305,6.817529589336023
2024-08-19,16.028109890061355,28.253591348351613,15.488936231440412,12.312349670364132,7.325779004584443,5.238661329615994,0.03491694847678144,5.9641528530587955,2.5363929585042215,6.817109765542252
2024-08-20,15.981468526228063,28.320387971100747,15.473957225660934,12.31701738480529,7.325295459151205,5.237328786796555,0.034908066755661875,5.962635769101974,2.531625092946297,6.815375717453278
2024-08-21,15.986398517110228,28.274815811305405,15.50843658651227,12.302642680389878,7.330689653180114,5.240371429357968,0.03492834670637172,5.9660997810263385,2.536282063090108,6.8193351313213215
2024-08-22,15.983035435052217,28.230681381146933,15.532726739565472,12.306062178095429,7.331777790746416,5.24114928864317,0.03493353132718888,5.966985364457527,2.5523009254501847,6.820347365515464
2024-08-23,15.923181219744812,28.2664797920696,15.55570141629467,12.296602237838814,7.340559645553728,5.2430212941767165,0.034946008698152634,5.969116620219514,2.5476083448735283,6.822783420530463
2024-08-26,15.878803096441505,28.333091112794133,15.542803171681847,12.313270760360437,7.33429426826449,5.237636394746539,0.034910117037263384,5.962985977049595,2.546429091609924,6.815776010014268
2024-08-27,15.859803877008808,28.2879374323096,15.499704832945818,12.274860449768239,7.543723852106517,5.221421323680715,0.03480203965540404,5.944525313862026,2.5385456637480837,6.7946752149147915
2024-08-28,15.868155667055216,28.307402704122257,15.49113769567548,12.248201557800705,7.543362585195947,5.221244514647457,0.03480086118030972,5.944324018906348,2.5469252634389847,6.7944451319772945
2024-08-29,15.858283550878891,28.311240354883672,15.499596987631342,12.247254635303566,7.542527129596979,5.220885960593934,0.0347984713305704,5.943915809433213,2.547518557482896,6.793978542864935
2024-08-30,15.88191708668075,28.354923966770855,15.498965450467917,12.247948559924428,7.473319953454981,5.221350488124075,0.03480156751923682,5.944444668433613,2.547745222557067,6.7945830360670785
2024-09-02,15.787056861130466,28.32275817655877,15.440822617765674,12.190137454867928,7.764746310255273,5.209036971347733,0.03471949494309664,5.930425877831971,2.5417368721099636,6.778559363189123
2024-09-03,16.00884631571943,28.818670129180248,15.651752462148036,9.894636826129002,8.912220054493678,5.264860489099498,0.035091572229733144,5.993980280706756,2.568738939584481,6.851202930709142
2024-09-04,16.493540973749305,28.704043303451304,15.514116169286776,9.887148334214688,8.733325928037114,5.255321942448322,0.0350279955025873,5.983120760183444,2.5555642456009626,6.838790347525496
2024-09-05,16.56026976680659,28.573206623649934,15.50121249115842,9.88603632278711,8.8954122443337,5.250206210431023,0.034993897907795425,5.977296560872453,2.5637172089555693,6.757648673097407
2024-09-09,16.487942740465293,28.838381560436343,15.517089186908475,9.878531185358629,8.698867786569709,5.2462204351566255,0.03496733174878275,5.9727588037091754,2.5727224700922298,6.75251849955474
2024-09-10,16.543880655127982,28.796778841212262,15.545499092293378,9.881585893143157,8.646704339157587,5.247842707749779,0.03497814458912236,5.9746057415251785,2.5735180251407845,6.754606560060772
2024-09-11,16.42243597362557,28.80150585135385,15.784613628105024,9.88715629277237,8.505057462906915,5.251140114067599,0.03500012260206537,5.978359798918991,2.575880035922405,6.758850719725208
2024-09-12,16.439584330552805,28.8212914755353,15.91198643055233,9.883773431962453,8.351181505065478,5.24934345225977,0.034988147415309256,5.9763143210816345,2.5749987063098714,6.756538199265048
2024-09-13,16.456233102691044,28.759123476662594,15.925283892254027,9.892315534192104,8.358506391720645,5.2540815601128585,0.03501972805344832,5.981708599828065,2.5750909989023096,6.762636715582902
2024-09-16,16.25494050018589,28.85353762048684,15.864228203892239,9.85744498750304,8.633231376722602,5.235583394416505,0.034896433292078075,5.960648660890888,2.5666614775283767,6.738827345081541
2024-09-17,16.217596268501,28.879376590825935,15.899571364240536,9.857730384733083,8.616084632425087,5.2338047996797075,0.03488457852673282,5.958623752196383,2.5657895497504826,6.7365380791210505
2024-09-19,16.212058902031725,28.86951596234931,15.927544507292959,9.854364542792524,8.613885005282116,5.232017759558307,0.034872667470850646,5.956589228533186,2.5649134817571264,6.734237942931894
2024-09-20,16.233571589166495,28.907824536749594,15.951546477406927,9.866909957133062,8.495911196502266,5.2389604163685926,0.03491894196253543,5.964493359725783,2.5626895453142207,6.743173979670522
2024-09-23,16.305403741276976,28.767848440124173,16.009406699524963,9.877680945461295,8.471218138179522,5.2460907479930965,0.034966467352380286,5.972611156434863,2.562422087120335,6.752351576532402
2024-09-24,16.198817764091654,28.55323495855277,15.964293134899343,10.427910396348068,8.304386590965668,5.24208325857006,0.03493975646329983,5.968048677974787,2.5590920078730734,6.747193454261274
2024-09-25,16.289439695167236,28.754640742594145,16.022987458603318,10.455934974588455,7.894924865885159,5.249992198063155,0.03499247146345172,5.977052910368232,2.562661469901075,6.7573732133657725
2024-09-26,16.336247884348065,28.61388779743988,16.048757691658192,10.486870890504292,7.883274948247329,5.2622448544936775,0.03507413839062444,5.991002412198885,2.569495522610848,6.773143860108206
2024-09-27,16.362578058812094,28.415158862151692,16.023437285417447,10.527078095966482,7.999252228038936,5.252825489996101,0.035011356041441725,5.980278579122556,2.643360042617892,6.761020001835363
2024-09-30,12.801573703733911,22.314541814398808,12.627838133243788,8.361223392478518,6.6337453964321895,4.14647292597653,0.028057432834731177,4.720709504885432,2.0953255881585684,5.337010803611702
2024-10-02,15.992748007661456,27.922451346153075,16.057531832764855,10.715248937352799,8.621460874989504,5.261297515891391,0.03453466782361589,5.989923878605636,2.6328784176986573,6.771924521059009
2024-10-03,16.01412922746864,28.882431890561648,15.852446674071526,10.887922210305787,7.789448777167649,5.242444674462098,0.03387967366204136,5.968460145616616,2.5918030038341073,6.737033722849883
2024-10-04,16.076139750849595,28.99427154744268,15.862943354360723,10.798572458867062,7.60239814401179,5.262744669138142,0.031877651935697277,5.991464784559411,2.6164665164608176,6.763121122374079
2024-10-07,16.05905508790787,28.963458344503035,15.974435267648804,10.818740978112212,7.431175808491133,5.256861962080262,0.031843774465910635,5.985097450239241,2.670123982633652,6.809207343917878
2024-10-08,16.063564623254205,28.97159155896938,16.012578108803602,10.747388124140908,7.485815752044907,5.2583381388975825,0.03185271650052779,5.986778122505162,2.630973420806752,6.811119434076973
2024-10-09,16.04573690682722,28.93943821499714,16.589473509842087,10.506950694985397,7.281464856310691,5.252502313324859,0.03128507121476321,5.980133857350912,2.569454279322829,6.803560295824104
2024-10-10,15.388428125795874,28.488477693550994,16.028784549826014,10.584366493045447,8.96993007170149,5.229306485028248,0.031146911705855634,5.95372470036797,2.5523202032677537,6.773514765710348
2024-10-14,15.70553351535564,28.28736264414659,16.003098696570895,10.86879216842011,8.637887008960822,5.219967051724113,0.031091283965286313,5.943091471103351,2.594658475729781,6.708517684023409
2024-10-15,15.855010134423942,27.72501086463457,16.152262325345596,10.543248316945315,9.119616189298158,5.246449065033184,0.03231237864182716,5.973242049809169,2.6102972416636385,6.742551434204604
2024-10-16,15.677217769757986,28.347543764284083,16.209375036933814,10.51408850153768,8.623381214860798,5.243891561727871,0.03335947078213297,5.970330254403085,2.6415478046201044,6.7392646210924445
2024-10-17,15.760453818402478,28.51146467405315,16.197888897316872,10.44005167100472,8.417312589617536,5.238526938072515,0.03438709950872963,5.96422246698299,2.7033216492013423,6.732370195839666
2024-10-18,15.892758051643801,28.318918146543947,16.21260828504501,10.458194399234175,8.41181282007001,5.244696823984511,0.03442760029899404,5.971247070007862,2.7044072196953723,6.750929583476317
2024-10-21,15.946211136499965,28.281347894568913,16.225927958475424,10.42474877076971,8.41430110448809,5.239626895277085,0.03439431992360886,5.965474801761407,2.7235635042951323,6.744403613940659
