date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA CONSTRUCTION BANK (ASIA),STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BNP PARIBAS
2024-03-01,32.219886187554145,12.068361702616013,7.520387422433478,8.02466152528572,22.242864810733007,7.0176357013199535,4.102565345030942,4.580027675629113,0.825387198027059,1.3982224313705747
2024-03-04,32.21495110496845,12.121930433883248,7.488329330043624,7.984898445788445,22.22462864114519,6.9874189276901495,4.09921806956503,4.627233725892391,0.8246414166345581,1.4267499043889182
2024-03-05,31.986880077099173,12.737970475378768,7.425867098738512,7.923981762162432,22.103134681586383,6.9696352941411295,4.081055756338737,4.570114342181208,0.8190458651428003,1.3823146472308578
2024-03-06,32.00980211685704,12.674776454362718,7.465284087933159,7.881976059949913,22.140019861437278,6.964747573290292,4.087989545486775,4.579461233848085,0.8215972005804302,1.3743458662543122
2024-03-07,32.006017870516594,12.685622449526265,7.476696743881156,7.883428530816981,22.102185392014864,6.998751951794962,4.08315865220224,4.577791976208026,0.8220890227523927,1.3642574102865213
2024-03-08,31.955605427196073,12.761599466982613,7.488614391539045,7.888792082165182,22.06297855343987,6.971001731609718,4.075668808158371,4.60871174906679,0.8201876074431168,1.3668401823992238
2024-03-11,31.973582820214325,12.727691147245027,7.477629619339843,7.8977478017863145,22.077383780016575,6.9422177784902654,4.078583376368627,4.642921989055159,0.8206745833323866,1.3615671041514799
2024-03-12,32.075413910439956,12.730604648428553,7.504176302035876,7.895632184037405,22.125412863344778,6.682325694317674,4.087539645641148,4.713756517268992,0.8220940175604796,1.363044216925143
2024-03-13,32.036378433626915,12.70779746108376,7.4976797838358475,7.891280436156116,22.117679269286942,6.722614371013114,4.085276488340265,4.757444086234649,0.8215594684706923,1.362290201951698
2024-03-14,32.01207999696935,12.80528996945195,7.414391836899058,7.902090535503952,22.087155691036227,6.703488859817399,4.081242610377895,4.797499773719701,0.8206491190918175,1.3761116071326578
2024-03-15,32.144756861662806,12.821327359588153,7.396180618320054,7.878032249592828,22.049368083106746,6.614663080495122,4.074090059986141,4.829702819321029,0.8205297825686599,1.3713490853584602
2024-03-18,32.22812943352244,12.801217118724434,7.350312411935739,7.919877651278659,22.037660420688386,6.571748689881354,4.079096665261568,4.851060487175758,0.821571475413548,1.3393256461181102
2024-03-19,32.25944600374154,12.790949305075086,7.301862952510546,7.922693646963949,22.019967441207925,6.620283731157723,4.080013321307089,4.848363993577082,0.8217206204183692,1.3346989840406922
2024-03-20,32.25247355397775,12.754977119884487,7.26617552020644,7.9755506938996685,22.023603258469144,6.614792678719322,4.080536102044389,4.872999777494407,0.8218345197755674,1.3370567755288176
2024-03-21,32.22417918718818,12.831088738562244,7.144663897045317,8.051657345832652,21.9979861751165,6.611052527093103,4.075454935742622,4.903292868140315,0.8210489381912073,1.3395753870878584
2024-03-22,32.34418524943548,12.526129305014159,7.060022611559916,8.130467334886768,22.083854616596373,6.646544452218213,4.091370715679191,4.944442877012594,0.8240150581779921,1.3489677794193053
2024-03-25,32.071916731214465,12.577472530353592,6.937242614788055,8.179932827001918,22.088951342124354,6.86153912157524,4.0924019596195915,5.009734312453443,0.8241033678814841,1.35670519298786
2024-03-26,32.062526788302605,12.60043498573731,6.737750501777532,8.242100524006648,22.071013541668197,6.983756216410192,4.088792823496634,5.045087505002922,0.8244381809331448,1.344098932664811
2024-03-27,31.991553162427643,12.627551250178684,6.656925352620874,8.266179736272203,22.07814669563401,7.085111887781233,4.0852002229629205,4.995928685530009,0.8245057335165433,1.3888972730758766
2024-03-28,32.050544542164914,12.505251880039308,6.607666497434201,8.298075658568784,22.10022396695914,7.072706929820664,4.08872718259987,5.0646907212993675,0.8272850216038808,1.384827599509872
2024-04-02,32.017596704550996,12.497176222922493,6.582364937589394,8.29726896309403,22.069255991117302,7.077812400793812,4.083008571071818,5.144312227008709,0.8228127515499886,1.4083912303014618
2024-04-03,31.98627372967488,12.486942988087113,6.581866164515359,8.283875452420098,22.053610109717884,7.13614765307838,4.081769470592985,5.1851090617688,0.822373513534135,1.3820318566103682
2024-04-05,31.974989663553156,12.797364648521064,6.488887248858098,8.25203367053257,21.963423325155098,7.104006894057021,4.062604142408886,5.162656294352177,0.8195829134787709,1.3744511990831543
2024-04-08,32.00519475159799,12.674514952203353,6.551937882827776,8.278130447853155,21.960279622842453,7.105771431778797,4.061761085169493,5.159920501039796,0.8182586943880679,1.3842306302991179
2024-04-09,32.03014984128377,12.65629514500642,6.554932058669817,8.281913477950127,21.970829038709002,7.098600212221627,4.063538231637509,5.151232516762876,0.8187314327646313,1.3737780449942183
2024-04-10,31.99473604401255,12.649639972094004,6.523743624278618,8.273413557129278,21.94889946974052,7.207099828799793,4.059328986040926,5.1514236851039,0.8153171627523107,1.3763976700480998
2024-04-11,31.997753620224717,12.657279544246263,6.479641320960095,8.302671397918427,21.959029037478047,7.187586943942029,4.061377720023475,5.1681249663531,0.8157286514450551,1.3708067974087919
2024-04-12,31.972022764128067,12.746230248029496,6.431485335227241,8.289142376149583,21.91520488514169,7.24745664872089,4.053159325692943,5.159974605545978,0.8142947934280113,1.3710290179360969
2024-04-15,27.23791798346032,10.87749850832441,5.4648795966514125,7.06943922985776,18.653041143213546,6.18552824839647,3.4497377213026645,4.389899576312543,0.6921385963515997,1.1737221216767255
2024-04-16,27.257593401928006,11.24389814684608,5.424989369363463,7.091565053992666,18.651850139791577,6.138158712527556,3.4505764561068695,4.389759507600241,0.6895888425468191,1.1635834114900254
2024-04-17,27.346332651342742,11.249349923073408,5.413095438852005,7.086099547676595,18.661512364736012,6.135907045072189,3.4506435548912058,4.389552709146917,0.6904611267431913,1.1649373223730157
2024-04-18,27.336056531233073,11.252643131408636,5.431614703328832,7.1069608700586375,18.662769896602647,6.06460900074104,3.4519184317935956,4.37869646133522,0.7328466571724325,1.1804124324273766
2024-04-19,27.303664215664043,11.26876095555611,5.41134080564161,7.134831692108419,18.66335701096559,6.097369160233146,3.4519184317935956,4.3428716151926405,0.7833888164737747,1.1551064949582428
2024-04-22,27.25209872441544,11.274029895983467,5.408858150621166,7.156252979007793,18.663927350632452,6.082928017283364,3.4520023052740165,4.285273599350931,0.8254094301644027,1.1497893943784268
2024-04-23,31.86772901802938,13.198893545103289,6.343270849317335,8.328278423006697,21.798538157339188,7.114408635929631,4.030879849877285,4.95968548532077,1.0236654567098098,1.3346505793666215
2024-04-24,31.80193492296607,13.296937628894037,6.305496471115103,8.343890538236398,21.801309415717526,7.109705207189347,4.031418322974579,4.904224677868689,1.0689682733622181,1.336114541676033
2024-04-25,31.907794358557055,13.333374274442841,6.294428406339605,8.393569021946867,21.850335255438242,7.1388424044865815,4.042465329781169,4.852110714053516,0.8455807156537694,1.3414995193003552
2024-04-26,31.90000749608672,13.369565082815516,6.245142348031778,8.388523415999835,21.84574281172139,7.090535128549296,4.036614323270079,4.832958090343175,0.9420574132286061,1.3488538899536069
2024-04-29,31.988117252210113,13.37845061292335,6.142216400257108,8.369324793744164,21.875962459747097,7.050356418872103,4.040907113186805,4.84033262325739,0.9417073566406158,1.3726249691612555
2024-04-30,27.385873252027558,11.412774967341655,5.22593008982424,7.120618156622455,18.660665007738018,5.940986284353262,3.4476590009639256,4.092539210582863,0.8412984222952462,1.1907367797882913
2024-05-02,32.15015480935923,13.377955884408168,5.992154708637319,8.323447290478486,21.87294078309065,7.0765865642168775,4.041784061767825,4.799152057898889,0.9855192625834671,1.3803045775590872
2024-05-03,27.45793875490603,11.501810878941194,5.028466587819684,7.115373393793531,18.699690983519393,6.069369665818916,3.4551912448215143,4.14503915326735,0.8419581090701697,1.2603850270982426
2024-05-06,32.121069078697076,13.412842702221944,5.874340324719213,8.312300404628715,21.842870036658628,7.1694074149901175,4.036201153471733,4.856839206134741,0.9835638407102096,1.390565837767624
2024-05-07,32.07334766867072,13.39211196139671,5.8809286101164195,8.32162295053954,21.867367606384036,7.13780032766892,4.040727899225246,4.911445416913761,0.9834675381470716,1.391180020937573
2024-05-08,32.27333602339844,13.40197868232324,5.601070794031282,8.337092062597238,21.917439002417943,7.102148923426682,4.049319803520192,4.944754603730765,0.9846830080338993,1.3881770965203173
2024-05-09,32.394410982706475,13.358019241473084,5.495986077920774,8.33403465383906,21.92411538238835,7.119804305490594,4.050497408515358,4.946467465401132,0.9853038937213907,1.3913605885437834
2024-05-10,32.5310339474075,13.31328553021413,5.401982354117311,8.310708295751953,21.87478351049461,7.235965251683083,4.04144512910582,4.92152621901359,0.9842114030196492,1.3850583591923562
2024-05-13,32.65870224113447,13.348710161080671,5.292148483044869,8.27473452967976,21.894618852758967,7.181486615035694,4.045071753808905,4.927319648348544,0.9848471873496676,1.3923605277584572
2024-05-14,32.648608741375774,13.363837953899324,5.312868344301434,8.296972408445473,21.878905191708487,7.15365845322578,4.042228187730144,4.905833695059217,0.9825873825309303,1.4144996417234383
2024-05-16,32.67062194798368,13.36362468721622,5.304952901337771,8.324714182730702,21.88511179120929,7.128528507431758,4.042132430875266,4.906784839889243,0.9826486097975625,1.3908801015285117
2024-05-17,32.579269108824846,13.389133360945854,5.336600553389397,8.343468167033393,21.93195616521095,7.089062030138649,4.050070920541257,4.896828425295995,0.9851500963710643,1.39846117224859
2024-05-20,32.46259718642255,13.316297284496237,5.365703063188101,8.337675780772228,21.961607911018053,7.17252063323042,4.05534382423036,4.906506152420559,0.9879149495619095,1.4338332146595836
2024-05-21,32.403880007835355,13.238546402216855,5.451444176143387,8.364134687768107,21.997503525355583,7.127859045440226,4.06143534219722,4.911435117884653,0.9904553671437144,1.4533063280148957
2024-05-22,32.448350121867406,13.20660219335094,5.425458545603075,8.361068916384093,21.999318905950755,7.1459195571223075,4.060454162485158,4.91642282761549,0.9893276398681113,1.4470771297526634
2024-05-23,32.57866886024104,12.843756616680349,5.42476218905979,8.40917434484066,22.041922752845593,7.280546061086635,4.068083726139865,4.910512702155387,0.9918004217298335,1.450772325220848
2024-05-24,32.57373879355938,12.853420525141754,5.403132666230778,8.39222892050974,22.061072739925518,7.264819035312671,4.071391303516423,4.917913825702113,0.9930031597928588,1.4692790303087677
2024-05-27,32.6180840138023,12.863474858286283,5.418833832721596,8.394568514934594,22.07463455560577,7.17108671781397,4.073853894109016,4.921275111825472,0.9937624157355838,1.4704260851654114
2024-05-28,32.61362115122142,12.849894986875999,5.4667772125910155,8.391665417151765,22.057900292109675,7.1644083244880585,4.070491956780976,4.921363061777115,0.9931501151095777,1.4707274818943916
2024-05-29,32.62011259134999,12.842812376261556,5.504354201467691,8.455609542017864,22.048384447772516,7.080158525590615,4.06961941175533,4.942062428756049,0.9946227673108807,1.4422637077175073
2024-05-30,32.44672208562373,12.672743686429152,5.45890316750813,8.465864803340082,22.043492543790087,6.971389730474684,4.0686185332699,4.956707330533577,0.9946690355418774,1.9208890834887762
2024-05-31,27.569940354256172,10.721412685219532,4.663597091367822,7.211044957668456,18.716257937140796,5.868731670267857,3.454034562416066,4.125605611125259,0.8463698184939316,1.7295950269661218
2024-06-03,32.27001558363963,12.665691279532684,5.528201438651196,8.616552730380938,22.082408315561924,6.861809259329539,4.075436306282784,4.826826233980066,1.02357108676025,2.049487765880985
2024-06-04,32.16261499873722,12.642118507629311,5.604618573305966,8.675084087769477,22.173082109498328,6.935160880097769,4.092294015982428,4.6689534934424435,1.0779134559330887,1.9681598776039704
2024-06-05,32.1084839946527,12.590741201170768,5.586385078543268,8.675490758501205,22.153146871901974,6.934035814580162,4.0883901554368,4.706214305562165,1.146627520383724,2.010484299267231
2024-06-06,32.077790553615806,12.461523763145124,5.6168176663808635,8.732102710462506,22.089461419428822,7.0622817982590735,4.0773311522241915,4.681780584217705,1.21234198847741,1.9885683637885005
2024-06-07,32.124460854463685,12.415529791309751,5.635930602871762,8.757585357292069,22.085184191491038,7.05836215090328,4.076304382630738,4.659184187563009,1.211127178503958,1.9763313029707086
2024-06-11,32.292556843030965,12.456473583385662,5.625342645059184,8.703588923088667,22.022361471479908,7.01959764507544,4.065434829512711,4.641876080637845,1.206976773162744,1.9657912055668743
2024-06-12,32.50815665166778,12.450766982928545,5.620819404731319,8.694624929096511,22.02053513874864,7.588387953365432,4.065197539820646,4.605850026048185,1.2201998489537367,1.2254615246392047
2024-06-13,32.66675058773848,12.40441819898932,5.604961517454011,8.691224155539686,22.00699272988871,7.317588641195928,4.06264783826872,4.615770664959014,1.2881681117582628,1.3414775542078659
2024-06-14,32.70806991520734,12.353280624919048,5.581337897617639,8.682114897918018,21.995397398641384,7.322625296996339,4.060496093173114,4.613740992243051,1.3423974641570604,1.340539419127008
2024-06-17,32.81930384608699,12.317001982079924,5.555212041906242,8.682460381064377,22.00306112134522,7.26248545386759,4.062178829190062,4.61373981274993,1.3429083477746608,1.341648183935005
2024-06-18,32.90497192089672,12.343304543540116,5.563472263596891,8.660429720054772,22.00720710660687,6.9871366685518534,4.062991924854379,4.616996663371817,1.3431771475988599,1.51031204092772
2024-06-19,32.95068609583357,12.331395550446683,5.5541580591725275,8.545849200867112,21.99557872661176,7.060593252882996,4.061155253677402,4.594696621937672,1.3420758347876496,1.5638114037826258
2024-06-20,32.989565056515275,12.383636383732608,5.56481908937483,8.503545158369601,21.991226186040873,7.053965105976544,4.060555592859582,4.597624545823543,1.342544013296459,1.5125188680106851
2024-06-21,28.1474072109988,10.569885987156912,4.733257877335944,7.194355779031245,18.710202822433985,6.0121594563373195,3.4547238644309406,3.9165912258955675,1.142220681053504,1.2928009590435798
2024-06-24,33.15477921924281,12.404752948045536,5.621806193097665,8.348507950359693,21.934847769117603,7.021507183729886,4.051894716267753,4.603756873502465,1.340331167747675,1.5178159788889085
2024-06-25,28.311398338837222,10.559640496222093,4.802675633907091,7.058853797681862,18.703403950853126,6.012051757100556,3.4547238644309406,3.9205861513778717,1.22606334320422,1.3105221236705238
2024-06-26,28.290668614692894,10.556681541231411,4.804255984868022,7.033370470314393,18.70493319259149,6.061020352259671,3.455547664399937,3.920653400354933,1.2927238917158679,1.282149906340349
2024-06-27,33.06656720472853,12.377297333941103,5.638348668802066,8.19410292967741,21.89265361194318,7.0846464854599684,4.045288265684275,4.579721365775359,1.6072487547536696,1.5141253792344478
2024-06-28,33.17316714803298,12.424853751239967,5.695545933866543,8.156161172164786,21.97199081892297,7.0934796685724875,4.059685332672623,4.580300908354815,1.3385086065134593,1.5063066596593688
2024-07-02,33.06316388855216,12.494736865751346,5.753990744147847,8.187495450499268,21.984489848669845,7.038824156677184,4.061867084329971,4.561435293990758,1.340912878010914,1.5130837893707003
2024-07-03,32.97141373385806,12.508304797595796,5.7818380032573735,8.183062439490115,21.95125011145688,7.111086147282412,4.054707995097634,4.541256599946331,1.3405551488726581,1.556525023142742
2024-07-04,32.936100692030166,12.608976019442043,5.799653598999479,8.122158746033874,21.937777846866897,7.1567509081172345,4.051914537855827,4.552141546469334,1.340878046674529,1.4936480575106148
