date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,DEUTSCHE BANK AG,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,BOCI SECURITIES LTD
2024-03-22,25.03718055496042,16.158152720845937,15.20024329115375,9.219583070217947,8.374775336754352,7.81980174391563,7.903249939429388,4.451160418038446,3.8640086574526054,1.9718442672315257
2024-03-25,25.219814815793885,16.114339828607672,15.20855000252629,9.093517209623236,8.408759930158077,7.697344300913259,7.983101134610209,4.442817579686883,3.8632650644011535,1.9684901336793386
2024-03-26,25.13827223892927,16.185326738262265,15.171842974574318,9.25209991620168,8.399116672014685,7.572572857714984,7.962635354363494,4.482158558738454,3.8574993597698053,1.9784753294310482
2024-03-27,24.813865112954375,16.414254023204847,15.185201894119482,9.230038464489859,8.408860179806988,7.620107260413904,7.945954706652205,4.536557290504408,3.8608203282318385,1.9843407396220967
2024-03-28,24.882762780179533,16.41248891211303,15.189791725111332,9.146965390179185,8.426171664821283,7.612923249102092,7.937004556568103,4.546542173450259,3.862188923455101,1.9831606250200824
2024-04-02,24.994517884135863,16.425434280087757,15.18461800234339,9.12503975248962,8.40739904273901,7.589224012829108,7.8802280929390385,4.549043219150613,3.860315403903132,1.9841803093824648
2024-04-03,24.96419350716011,16.398908405312955,15.181727011463769,9.117055703279448,8.429029016898516,7.6130162760100495,7.905195216976551,4.546193967194653,3.8592845379169876,1.9853963577869647
2024-04-05,24.584384864259825,16.506644852517464,15.22338120529029,9.429193425092318,8.451253276339198,7.396595009219512,7.956827854287265,4.569045511976815,3.8731193136484903,2.009554687368822
2024-04-08,24.553592751863885,16.47775474820488,15.138830328731068,9.584000248296837,8.415866721194966,7.420014254327365,7.9461661424289005,4.5930115268769365,3.8581181306653547,2.012645147409812
2024-04-09,24.680223661319985,16.493624505029217,15.154004760024772,9.593230617098232,8.435997874284801,7.083711993867367,7.978052367543474,4.678889312011379,3.8620814728463264,2.040183435974441
2024-04-10,24.64294533862582,16.56331787620475,15.199284360956412,9.775980293555374,8.401948660661612,6.744441683017871,8.026956600563462,4.696269571343288,3.8960197860604797,2.052835829010932
2024-04-11,24.61111414951583,16.66988124535075,15.257947359500633,9.852447735020139,8.220264321348985,6.652725668488739,8.04342610066854,4.718826472591214,3.9109072626706176,2.0624596848445513
2024-04-12,24.613193028099232,16.6752932653138,15.235737216095425,9.844103745413188,8.197167399216141,6.70663130947111,8.023346137311508,4.733945281803283,3.904998845956383,2.065583771319927
2024-04-15,24.619717907911777,16.75833465603567,15.211413511314584,9.905715956735799,8.260479230945075,6.534205621100819,7.9773454498824945,4.759853671932552,3.898460400014532,2.074473594126695
2024-04-16,24.636185346904785,16.703657004197407,15.152124527576671,9.96138845195104,8.127675943388533,7.001972185058039,7.688823934863913,4.779756395654436,3.8836119517624947,2.0648042586426816
2024-04-17,24.462837408918496,16.778609296147188,15.2034025502337,10.002797087549032,8.101484874603962,6.822195239624923,7.858880980258204,4.798139610345334,3.8967052641461595,2.0749476881730025
2024-04-18,24.036204260545517,16.8325443487963,15.210163568976654,9.991235821506937,8.12501675954203,7.164569773580751,7.851100409395579,4.803487231404621,3.8983291461232916,2.0873486801283203
2024-04-19,23.976819607072052,16.87451113973389,15.194625309480234,10.060292821783632,8.220643224243414,6.993466922951221,7.88477152316065,4.8127255079588105,3.8950912203951007,2.0870527232209937
2024-04-22,23.91523083705928,16.914468754790278,15.195965822372706,10.070909277684278,8.265844673647576,7.005087624420837,7.833792241804528,4.812256629061494,3.89543485637769,2.0910092827813314
2024-04-23,23.730413843632025,16.977959036339847,15.196010068949134,10.075405970360949,8.281206708093114,7.149486806928469,7.820297289818841,4.802343154639333,3.894949824517978,2.0719272967203106
2024-04-24,23.49171499120373,17.13574248459401,15.239817008962719,10.113763394317116,8.629475520557351,6.969987543889979,7.6152951119636105,4.821655997097847,3.9059102257111733,2.0766377217024594
2024-04-25,23.462121270560772,17.218536241244703,15.26900713764468,10.160614875195884,8.582648423799968,6.919327336444161,7.5555651737354514,4.832237884665134,3.913391550588082,2.0865501061211646
2024-04-26,23.367625693097164,17.16801587377037,15.196597583858907,10.17344255545284,8.437675072854137,7.270989955007355,7.601462570977002,4.813269711504502,3.894618483924088,2.0763024995536354
2024-04-29,23.388429755799695,17.261589130898685,15.202056158451501,10.181547365177655,8.390367171365524,7.2498629163542025,7.539007170295034,4.815740371183592,3.8959347206146444,2.075465239859466
2024-04-30,23.395144271783447,17.056736443758837,15.233953536630294,10.059485776933844,8.39758482028009,7.514992535703303,7.55446646691818,4.8037068295935,3.903363052672955,2.0805662657255546
2024-05-02,23.451132889983946,17.16481621305252,15.290702245289594,10.210058835446564,8.403845638793669,7.06671738982804,7.612518292423916,4.816957500192428,3.897630738974612,2.085620256014714
2024-05-03,23.628625144778336,17.168827322173126,15.265429662380775,10.24892114530578,8.398224424253042,6.994475716639224,7.525071072317717,4.799558545241584,3.8912488248048285,2.0796181421055877
2024-05-06,23.899065239696046,17.216038012490394,15.307406406559448,10.277103538499995,8.735087313700065,7.107112207917384,6.929696558743532,4.740219361637843,3.7267304276608884,2.0615409330944034
2024-05-07,24.244244859731303,17.224777969655598,15.313333941437687,10.282320850673896,8.977142374340294,7.21102083715829,6.2175248896301865,4.731922289901318,3.7286223533339378,2.069089634137487
2024-05-08,24.400189087712317,17.545492495963327,15.372313935343476,10.05268475827919,8.98923372544252,7.152010182033329,5.89027270492134,4.770438721820288,3.7427522654570367,2.0846121230271737
2024-05-09,24.48278283972888,17.49345509056253,15.308857674439839,10.132398904757807,8.747716522152462,7.236206046023199,6.017803471305417,4.776599760481536,3.7286323670624837,2.075547323485848
2024-05-10,23.60684987329366,17.620799899709443,15.352628823236197,10.21876728749633,8.752633927780007,7.598621921224716,6.224101827172054,4.802940517555634,3.7382565732387714,2.0843993492931894
2024-05-13,23.573822420975514,17.52407227083202,15.295141750514535,9.985228799783025,8.719992196841138,7.6760506635021315,6.665928290727156,4.773049134449006,3.72487094521054,2.0618435271649345
2024-05-14,23.321300385261225,17.602947119369425,15.295738147226492,9.994579200438782,8.715769203437524,7.797565803958421,6.676022699142378,4.80282530270782,3.7250405292565727,2.0682116092013563
2024-05-16,23.115964855053022,17.598762131999564,15.266213998863295,9.978828933055862,8.705508299305386,7.827487698130597,6.947781978378302,4.786028158658393,3.7178503794131257,2.0555735671424538
2024-05-17,23.04911327908799,17.664185412683175,15.251790839524107,9.925132880622174,8.666357155388672,7.801264928855116,7.0926163516359635,4.78368201566854,3.714916752208534,2.05094038432573
2024-05-20,23.247798836406382,17.71238846683903,15.312631650721245,9.902088073891449,8.699185258892435,7.482898215470425,7.082693853804041,4.792321504019077,3.7285458101496527,2.0394483298062602
2024-05-21,23.306176313416888,17.594451191279916,15.32243116485816,9.825736790253595,8.689435941640564,7.452736089404843,7.093900637310913,4.790433122684704,3.881092203354339,2.0436065457960826
2024-05-22,23.391604784562116,17.446999172490447,15.33203196041173,9.772941287104285,8.706886199557866,7.599207542069767,7.020981860141634,4.793088722160299,3.883284280315564,2.0529741911862973
2024-05-23,23.51896685673174,17.4683379095131,15.308060482128585,9.836216715982388,8.720950571291386,7.379866445262426,7.075430435056891,4.849649117704083,3.7773060324131627,2.065215433916238
2024-05-24,23.47307017620204,17.450714741452682,15.302980416052597,9.801461680620461,8.681561186787096,7.509654000640645,7.103271364694062,4.832933521006249,3.781538331513709,2.0628145810304543
2024-05-27,23.296110602260917,17.477847754733506,15.282696078625655,9.789729199389305,8.669966447513792,7.52173653600898,7.272233067619291,4.842667694069722,3.776475779182921,2.070536840595913
2024-05-28,23.359441059608695,17.547180141271795,15.318401907738219,9.80399092341445,8.695270230910781,7.548487967498847,6.954100736608226,4.8952826172232236,3.785298973606569,2.092545442119193
2024-05-29,23.29955969684568,17.52549680890159,15.33298096259732,9.838426395560978,8.702448105802139,7.603617742819802,6.912085730385992,4.908159524787469,3.786796990623096,2.090428041675933
2024-05-30,23.04925033140418,17.453587769204347,15.436336763122844,9.373892922110143,8.758769742400466,7.864755036042472,7.40997434603608,4.746863035799364,3.8636130605080683,2.0429569933720346
2024-05-31,23.407962562556968,17.324907150857296,15.419961398979694,9.210291901565189,8.840727471236272,7.7734692555359794,7.4901092144358,4.69648376027341,3.8220703117581376,2.014016972801248
2024-06-03,23.15685289571659,17.279771888026126,15.454077447204376,9.065342590972417,8.878695184786368,7.650471579650928,8.045578603567428,4.67363768593817,3.789617879676879,2.005954244460721
2024-06-04,23.172101219269774,17.2023056561885,15.479853008297006,9.07709180627225,8.882783800069387,7.7787305366560355,7.918959825731229,4.689214002080831,3.768526157999093,2.030433987435897
2024-06-05,23.547409858030214,17.097597024754847,15.463856220166775,9.00281277450425,8.859833740417008,7.22545787625056,8.303524809064164,4.691020144117618,3.7643734466953718,2.044114105999193
2024-06-06,23.92883367357763,16.962850906198355,15.385053153310324,8.961182269553934,8.88859314861785,7.155735921345767,8.277877830165634,4.661564833930991,3.7464162303465165,2.0318920329529955
2024-06-07,23.970931304950486,16.910511392169514,15.435527712765484,8.892340976853843,8.829410823709164,7.220897691315566,8.305521264049348,4.651102129563685,3.757739158610601,2.026017546012311
2024-06-11,24.182672031291062,16.908328809072348,15.42993666171239,8.780845837422579,8.948980475961111,7.152733414997201,8.267161844042265,4.595926627265088,3.731409552100082,2.002004746135875
2024-06-12,24.62744253484921,16.910257566091786,15.363968297309091,8.72772369260672,8.974712696944687,7.051999865292756,8.08663275697837,4.547708009224726,3.7225278381596354,1.9870267425430213
2024-06-13,24.325024251420626,16.703437412600376,15.354424441600035,8.758239832041962,8.8189968102019,7.893028944416596,7.885227063241586,4.546497604119287,3.7279202052559817,1.987203435101649
2024-06-14,24.07394257798233,16.91038533612881,15.388124764951735,8.809913226042342,8.683339793988317,7.882143097710652,7.9222752922893465,4.599883377455856,3.7263293043949526,2.003663229055656
2024-06-17,24.069564690847017,16.924441505843866,15.361872684672612,8.809310675103443,8.664909804993046,7.951341813339619,7.908210951682995,4.589864790802711,3.7192290944744917,2.0012539882401996
2024-06-18,23.93043914848245,16.495111985555187,15.293547914348188,8.775326039614779,8.932676502367753,7.112160871838386,9.179533412025167,4.586613638450862,3.7001888643250074,1.994401622992224
2024-06-19,23.905396908479414,16.549367131545438,15.291108925851733,8.804205174554264,8.923571147504667,7.095160623071408,9.151586972370792,4.584289958835273,3.6986354530610583,1.9966777047259556
2024-06-20,23.487004379953852,16.66884487339528,15.36342592964174,8.867376943665263,8.840107923685832,7.281323983830572,9.153758423856257,4.611856019329558,3.7156758402052605,2.0106256824363844
2024-06-21,23.544273553205684,16.72554833319251,15.36337700810527,8.789570163383493,8.872084732648876,7.184248635751962,9.178471804089757,4.617882082271958,3.715421292168889,2.009122395181599
2024-06-24,23.480777454907305,16.796422555425657,15.380642226500573,8.812633564616869,8.882739665646039,7.109386015116803,9.18475559226457,4.621679901966386,3.7199596564200283,2.011003367135767
2024-06-25,23.623436235011233,16.8423755097122,15.380210808850075,8.82328900133119,8.905681575813068,6.988310973412902,9.07983408997137,4.622090373693425,3.721111376687462,2.0136600555170743
2024-06-26,23.177283283894525,17.014165665320636,15.477066507169543,8.843057276743522,8.850029224480133,7.080270612669784,9.13088707154544,4.653675020179597,3.7449492615786166,2.028616076418206
2024-06-27,23.439938542152902,16.992552094458883,15.381066030900282,8.897366120172794,8.792934510760778,7.051960211886592,9.045887575727452,4.6531473413871565,3.7225740905911326,2.0225734819620267
2024-06-28,23.422433374881578,16.861350602137463,15.24903883489524,8.822863821103148,9.01786297628468,7.414532174685365,8.906160016263739,4.613902952351498,3.6895739155777796,2.0022813318195065
2024-07-02,23.275267944138236,16.937608676199808,15.28264111295114,8.838936625577372,8.906742442809424,7.438722640913023,8.950653661206275,4.652481689405457,3.698573112093996,2.018372094705272
2024-07-03,23.25160481509186,16.941358524435152,15.2511352905057,8.852356317926514,8.686373241747852,7.6581180455531195,8.981554832459926,4.670495773770467,3.690699198441145,2.016303960068268
2024-07-04,23.172879997165527,16.980928757968485,15.26835704521755,8.908390773746024,8.698180489476314,7.597374677270019,8.959821643971356,4.693508606498122,3.6972511183430554,2.023306890343548
2024-07-05,23.866495695567007,16.959438142179657,15.27192366868416,8.92129572578748,8.741704765652031,7.576867937455802,8.996817544388477,4.6917258400705,2.949329716042465,2.0244009641724228
2024-07-08,23.906394439816456,16.95788664374824,15.257469856535586,8.906474867858051,8.905136423798067,7.472555272851975,8.979643708165508,4.690953230404437,2.9001906340642307,2.0232949227574504
2024-07-09,23.99140103623066,16.930772205015764,15.236759781052509,8.910715848245571,8.902551899117674,7.523478792657469,8.916922391305693,4.672487430374294,2.892519911470509,2.022390704529863
2024-07-10,24.049687437086565,16.952539429734635,15.235232817137407,8.868295849458635,8.84977396678128,7.580995699993876,8.861058883457353,4.687601148195495,2.89309342649294,2.021721341661814
2024-07-11,24.1598081294682,16.908580187526333,15.155815109539361,8.836712578114016,8.845348916776818,7.7558625392092155,8.769493767377414,4.67850065350937,2.8779044147940174,2.0119737036852583
2024-07-12,24.139536439913044,16.933902481833684,15.153238128545299,8.878086264636494,8.85672384938581,7.644324675257147,8.818502302657475,4.681646970897325,2.877554744410399,2.0164841424633217
2024-07-15,24.263578615435673,16.946974979365724,15.142942901114564,8.90903124936136,8.838235901207037,7.503470284393443,8.813456210262826,4.692528993094576,2.8771015346883626,2.0126793310764324
2024-07-16,24.368395797343968,16.935884691427365,15.152050149705957,8.844705400280379,8.843997120570831,7.455318569373951,8.81375460217352,4.673856753040776,2.9033475374484774,2.0086893786347764
2024-07-17,24.105671191286444,16.976333484930283,15.164540999750354,8.879998931927858,8.874112248145414,7.532122812268178,8.87327354495707,4.678759005455911,2.905561463641501,2.0096263176369886
2024-07-18,23.92684931666476,17.087799556034266,15.160260195594285,8.909551277033689,9.146294056257995,7.313090283120211,8.857484253395173,4.6839293340294175,2.903205190384637,2.0115365374855636
2024-07-19,23.9766726750208,17.110779667081953,15.25716106200985,8.755705874543521,9.025389897593982,7.422663840945481,8.86409651508157,4.646490975630009,2.924169814078775,2.016869678014055
2024-07-22,26.005948992203116,16.61453889981938,14.83231838223392,8.501053810008283,8.778019739794294,7.356300601034785,8.599231088451404,4.5103643373592694,2.8426195429858008,1.959604606109745
2024-07-23,26.066132763790463,16.62759904808938,14.834413088823236,8.540019121477116,8.708882594352445,7.369706145170657,8.533542952833605,4.517723029532266,2.843651214670697,1.9583300412601343
2024-07-24,26.330976103245003,16.658546991051644,14.806723166604188,8.54914330145916,8.70309134174631,7.207418384859435,8.439808681864422,4.509725737662781,2.838343254019954,1.9562230374871032
2024-07-25,26.23334559778798,16.706037498417263,14.806158582103555,8.553439744514298,8.660411815763712,7.257369655829453,8.473330211322585,4.512826818372666,2.8382913000550487,1.9587887758334361
2024-07-26,26.14473961207414,16.764776129992725,14.814206524721001,8.518848019633406,8.665450617997529,7.251287639650225,8.513407882174462,4.525727304729376,2.8399872087278246,1.9615690602993083
2024-07-29,26.110785575764883,16.7933968105085,14.829078837805525,8.533805147288193,8.667963338864979,7.206268391908657,8.517534497538719,4.532045194164701,2.8428569181452112,1.9662652880106288
2024-07-30,26.416005599610276,16.786231381533735,14.74394565042781,8.488957089461566,8.61488376756132,7.213581133958879,8.466347643111916,4.4923885514193564,2.8250905321622928,1.952568650752847
2024-07-31,26.20365615771933,16.805276792996217,14.746066642999553,8.503860409643657,8.70939359004575,7.309438425647125,8.444286014059795,4.495280619877979,2.8253030204114804,1.9574383265991122
2024-08-01,26.15119825941843,16.828712684315153,14.746290569741088,8.536519625705271,8.616359575743,7.193404409458001,8.625255661191716,4.521180176611744,2.8202856893740753,1.960793348441527
2024-08-02,25.982411538567856,16.880303938681294,14.773280146967268,8.535076375631824,8.630804811731457,7.2861103521968245,8.630526225896258,4.497214251228661,2.8250080855302677,1.9592642735682892
2024-08-05,25.918088754378843,16.900247277591475,14.747104943734865,8.556584816457937,8.61191328642024,7.348005169458969,8.647784976355608,4.492276536586905,2.8198783615032235,1.9581158775119307
2024-08-06,26.501410475299643,16.958740412744014,14.751544063936361,8.597527892585092,8.63623855461751,6.6068183189221665,8.668993351996779,4.495824017891746,2.8208717918588215,1.9620311201478695
2024-08-07,26.59488375475954,16.966569127283755,14.736412969107738,8.444229143161731,8.622771712893899,6.581357565474545,8.797409793873708,4.479978754658264,2.817969141844417,1.9584180369424016
2024-08-08,26.634962251165078,17.031033710141827,14.73007174429486,8.41862083005213,8.753359812105527,6.487703781813037,8.72433697718627,4.459472593266887,2.816908410039569,1.9435298899348152
2024-08-09,26.57471251773168,17.032029287405226,14.715665638120768,8.443781159095503,8.730636659757739,6.577048688224695,8.711754188620741,4.4555437670205835,2.8143051913827963,1.9445229026402704
2024-08-12,30.457802527044713,16.100628740636854,13.921239375542404,7.990588297354195,8.25825203335928,6.325606218239993,8.231804008141133,4.21098964996904,2.66239212462699,1.8406970250853978
2024-08-13,30.582147813614828,16.073695967435288,13.905873210375802,7.999672529693969,8.249136633407536,6.2586149727492435,8.217732803084205,4.211840083461067,2.6640748565622765,1.8372111296157851
2024-08-14,30.563643524184197,16.099540911832875,13.909156882509174,8.013061103241684,8.206300375674772,6.2553497156351225,8.23967295660207,4.210925630139198,2.6647039395573073,1.8376449606236027
2024-08-15,30.326977754754196,16.168472860093928,13.912205023241292,8.09560451439442,8.142452714935573,6.266864323996986,8.30987100832761,4.259861441740421,2.6659698415084367,1.8517205170071327
2024-08-16,30.466525588856573,16.22438147340476,13.942730497713555,8.148045659077061,8.104694300538458,6.340308125805473,7.9057526166772485,4.327638392687498,2.672115990143725,1.8678073550956478
2024-08-19,29.88439615444837,16.509320266124043,13.978414930835676,8.228946075450935,8.248021861680478,6.376796623421878,7.765818470751386,4.44761167845698,2.6801617027711804,1.8805122360590774
2024-08-20,30.39324410395421,16.517222528935257,13.984684378908765,8.208659192960537,8.228437439856343,6.264143444937711,7.400576958274961,4.4387422230501,2.681310167535035,1.8829795615870826
2024-08-21,30.571376174956534,16.46534252044098,14.002653683074334,8.21542905958333,8.239006844687431,6.231408659400214,7.243653833373849,4.445757674003501,2.683603145057078,1.9017684054227484
2024-08-22,30.770221167715878,16.436235087528374,13.994991792828634,8.160948227405889,8.14913126105599,6.3135216989943554,7.150105369953972,4.441278622294416,2.682279320507377,1.9012874517151106
2024-08-23,30.936711516559807,16.43503220799945,13.991982647353348,8.132362161066006,8.145021933548458,6.336552181912025,7.006915047214586,4.437169738245929,2.6770539565924896,1.9011986095079063
2024-08-26,30.96299837009987,16.385090814657513,13.96794307867853,8.08120811275512,8.322748847358994,6.225118096075783,7.066764999234454,4.41611404506215,2.672928292202986,1.899085343874601
2024-08-27,30.87852475549615,16.377941586012888,13.962276233266433,8.15218670003907,8.309519976112894,6.2523314420051435,7.051584799186472,4.440732053575917,2.671843875453561,1.9030585788514698
2024-08-28,30.795474949385486,16.39712587171444,13.97768134865417,8.22790357269072,8.235499665288359,6.427416610882915,6.89550361090486,4.454242031352856,2.6750081697293826,1.9141441693968124
2024-08-29,30.842994340529245,16.38189807668505,13.979153242866268,8.222042406916104,8.241492035918755,6.421527147807756,6.883590040643902,4.4333927567434515,2.6783465677083997,1.9155633841810682
2024-08-30,31.091304725835723,16.39253230353497,13.957126157903065,8.221507355486391,8.228269553159144,6.313126398266883,6.756941656833798,4.448135424062698,2.6754961679221227,1.9155602569952037
2024-09-02,31.410666100445912,16.369572765405092,13.90274991739835,8.17097745128794,8.15035535222797,6.318924967020336,6.677913997825888,4.42475441712703,2.667700928124539,1.9063841031369493
2024-09-03,31.299892851689222,16.356225364324697,13.896204148516683,8.123418880999317,8.176815552371098,6.5272177416145185,6.653232530587106,4.399383061919214,2.6671271875043785,1.9004826804737671
2024-09-04,31.07287901143182,16.455814654590508,13.893312446402112,8.147388174960328,8.17541035307745,6.401240013160517,6.8766999688027814,4.402273862890326,2.6668752243530274,1.908106290331131
2024-09-05,31.138410614358435,16.507723644887008,13.905669023838524,8.176679771419353,7.911591846006581,6.4487207125488055,6.907323620167409,4.425018872529045,2.6694299233713004,1.9094319708735354
2024-09-09,31.043719888200705,16.62145983524154,13.939828070259313,8.235985827308744,7.870186655140679,6.4365679450018645,6.7983436069176495,4.457627667049481,2.6760428451877547,1.9202376596922681
2024-09-10,30.98719260506666,16.626531797504832,13.90168959682963,8.210437572694094,7.86988900354965,6.619580188564295,6.758740592885337,4.443442002359829,2.6688655191316335,1.9136311214140402
2024-09-11,31.20274378373054,16.784108541291783,13.902500046331326,8.220614653005114,7.58169716982281,6.5990891852331925,6.681438647632644,4.442873007503879,2.6689337978053054,1.916001167643404
2024-09-12,31.160910556622145,16.784942809574673,13.89704874642309,8.214707144806573,7.578091998671634,6.590882170268232,6.742487231990093,4.446381867124917,2.668114752495547,1.916432722023097
2024-09-13,31.096202655593913,16.74908215386201,13.880892543010587,8.22216090957311,7.562453836980089,6.71000491583207,6.737137074565734,4.460817404018957,2.6645593156141736,1.9166891909493526
2024-09-16,30.755218262146865,16.794133673326215,13.903277068486666,8.239278092813995,7.6302922595996625,6.724665376840261,6.909792339271098,4.4519425763411355,2.6695901926288075,1.9218101585452947
2024-09-17,30.643940748086706,16.78611989895073,13.908148031934253,8.260169435275262,7.625536579549428,6.7616182471785535,6.959333861130281,4.46336876190252,2.670562265492816,1.921202170499447
2024-09-19,30.533778971680015,16.814719850736896,13.93139297509344,8.274242994204696,7.647752658696942,6.711102663906498,7.013164257476438,4.481648931012633,2.6748842702042968,1.9173124269881436
2024-09-20,30.461450627374653,16.821278855687613,13.936074370230331,8.277470571068552,7.665932848576924,6.736866812052987,7.020782971208848,4.496992670745706,2.673646174512087,1.9095040985422986
2024-09-23,30.491570817702385,16.786123737334314,13.933512752927774,8.259969190659803,7.672422074214159,6.760979121890482,7.0159944596446655,4.501845637361191,2.673032633890714,1.904549574374513
2024-09-24,30.76703945899234,16.75954759634951,13.93273246042433,8.172010130946896,7.665166042582601,6.672236681145809,7.024731843198778,4.446368240942418,2.6722880494742647,1.887879495943056
2024-09-25,30.94218061685336,16.868890630224023,13.914931460375751,8.102524178612466,7.734235968635081,6.30658016079968,7.174718324416898,4.409967593440978,2.668418235774591,1.877552830867171
2024-09-26,31.227509119222795,16.771134394254645,13.888796844656829,8.080303274553009,7.704665986225501,6.275886598999983,7.1579233842042305,4.3292904684198525,2.674593071095946,1.8898968583672096
2024-09-27,31.15941642002673,16.877519396430937,13.850195313205575,7.907264695739869,7.6417642979406235,6.418147718300913,7.419311311742686,4.211711957721422,2.661930037676096,1.8527388512151461
2024-09-30,30.586826158903968,17.47689232513256,13.88109504459031,7.916160445104969,7.637275438492253,6.493531445530006,7.476736372140335,4.0980713038811984,2.6651769730749186,1.7682344931494767
2024-10-02,30.7946815393647,17.277085186344593,13.87627857208297,7.7727709727514345,7.597654601209563,6.521814143353674,7.68360019838309,4.055108385320102,2.6630752726804605,1.7579311285094101
2024-10-03,30.253950465911295,16.957728175062407,13.797733596650819,8.437268534672814,7.582209576433631,6.660379790299026,8.111421148928805,3.8428571408902616,2.6610933786266022,1.695358192524346
2024-10-04,30.203824942024728,16.90446792758216,13.746190465936102,8.41076905280974,7.71176609139302,6.6128913094360655,8.36686650514497,3.776352077666235,2.558056025595738,1.7088156024112455
2024-10-07,30.059126131331727,16.947220401178228,13.78193135169693,8.432040422212985,7.604672819020784,6.904151896155828,8.245947770889487,3.747354662565611,2.5600592692586166,1.7174952756898039
2024-10-08,29.621411535837932,16.95689838538077,13.789576049792093,8.43685567522024,8.607993975077449,6.695034598364415,7.782375783195995,3.8072899574402936,2.5770491600314527,1.7255148796593585
2024-10-09,29.27900476170042,16.706209529183095,13.585712526592971,8.31212616095074,8.074838522539288,6.694675162779379,7.944958054664249,3.765855259354662,3.9614314179726224,1.6751886042625717
2024-10-10,29.024819849978307,16.838513832764338,13.612908166922644,8.024598818294123,8.129501612891191,6.90049582726232,7.596203559304014,3.9579593020371275,4.193384147654176,1.721614882891762
2024-10-14,28.54229201743251,17.235990428653977,13.653399953680905,8.038072861268569,8.165816074116298,7.409193991049777,7.204449970732233,3.9964720532115425,4.011771724824151,1.7425409250300343
2024-10-15,28.131461244363997,17.401525386316052,13.69086549222185,7.85265564263895,8.08926720525831,7.4014782736100155,7.666022327075865,4.03850620495678,3.9842595485267878,1.7439586750313953
2024-10-16,28.651643211171045,17.28084671773862,13.70860248204262,7.885517685263978,7.47438332549429,7.442404671699743,7.767678932042762,4.070958273713368,3.9669639300198463,1.7510007708137303
