date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS
2024-03-19,49.05601483472769,7.977340229181093,9.417026192122243,7.2914859279349695,8.543523245360483,9.851909833648941,3.476188608847956,1.09241318989419,2.4722179896895384,0.8218799485928945
2024-03-20,49.23151820076944,8.016421250316258,9.312492084651218,7.403558181418175,8.28879944357072,9.869382634312968,3.4814135465581564,1.0963481562221837,2.4757106142834564,0.8243558878974201
2024-03-21,49.202848624446446,8.023188131814669,9.235958314232139,7.3633990106859075,8.430695614973704,9.860144807099982,3.4760509873253973,1.0950068617603295,2.473603396568146,0.8391042510932825
2024-03-22,49.29936490788357,8.033259522770866,9.244562789694232,7.5135623025631215,8.237162247267063,9.885309905644474,3.483840091899424,1.0912203677630155,2.480634226206966,0.731083638307266
2024-03-25,49.17645013414839,8.278785912399735,9.081390332823796,7.28664773777443,8.519638389502827,9.845655905091908,3.5754221005205604,1.092117924783142,2.397329220475397,0.746562342479815
2024-03-26,48.95929648350967,8.859095417338317,9.11240005458554,7.0676212037614885,9.01268825376018,9.268665557109081,3.4248376759396413,1.0934286294345283,2.4725404304378644,0.7294262941236939
2024-03-27,48.84310473675149,8.633086381904981,9.139098123735618,7.126161951717738,9.194696665886665,9.292734418624686,3.4647440839761545,1.096407583939556,2.4772501846050456,0.7327158688580618
2024-03-28,48.897704981121045,8.510569883913103,9.36589272817285,7.048843281738784,8.925596331805604,9.304004912591706,3.6192849736561894,1.097340727968989,2.496342142563597,0.7344200364681356
2024-04-02,49.039303049235755,8.48536614365607,9.403582853084918,7.014577311328529,8.887672042530156,9.279881677866795,3.581602722144528,1.0953142188691523,2.478181306770325,0.7345186745137728
2024-04-03,49.33481485102823,8.544594556173086,9.494551179322745,6.982443168332805,8.351273997326896,9.334864103580104,3.614983207288998,1.1176606862183365,2.4863000943197755,0.7385141564090284
2024-04-05,49.45216236804503,8.512287258230733,9.704507823880416,6.937748003190385,7.808604088607785,9.269242335440318,3.833664251412383,1.1279344546651158,2.5377360806135516,0.8161133359142885
2024-04-08,48.98923983257093,8.844621430669953,9.523982026264653,6.931360300696294,8.263824226289046,9.176836834578918,3.9062972756487158,1.1169853954886673,2.4977697578335185,0.7490829199593033
2024-04-09,48.93127094146917,8.7763963082416,9.51270893936022,6.923155977460467,8.414299558337632,9.165974647012968,3.9062377307169056,1.1337881716745635,2.4876112733775475,0.7485564523489242
2024-04-10,48.946485608597555,8.82186922964394,9.468748842406397,6.937120291884185,8.352239702761874,9.168879992941616,3.918100030094862,1.1532361016145476,2.481973386158529,0.7513468138964907
2024-04-11,48.977187790367275,8.885177296655487,9.41603794718628,6.92491316910791,8.349143808881813,9.184434473575687,3.9177738138168183,1.1289174958482624,2.486474745614741,0.7299394589457258
2024-04-12,49.2531669948702,8.98930679922135,9.235063135982195,6.84526553501486,8.13083985565272,9.234896681723779,3.9386218665684147,1.135172582192383,2.4990578614663783,0.7386086873077191
2024-04-15,49.512049604148835,9.052055241939893,9.087711273450953,6.7505662853364425,7.854527639757911,9.225212875335135,4.04230530552453,1.1378425192920134,2.4983569295196197,0.8393723256946709
2024-04-16,49.43055854677865,9.06804599231056,9.083429649662762,6.854066933211524,8.05797915685364,9.183496655531618,4.019097878636579,1.1370589273354996,2.477971792807331,0.6882944668718388
2024-04-17,49.18590185025185,9.062290193264362,9.040093562670073,6.924570668614749,8.29646472866944,9.157218955701065,4.038320556578649,1.1338923262090435,2.4718207459962054,0.6894264120445628
2024-04-18,49.12654392737396,9.129929874031731,9.078031694770516,6.923240030204009,8.240729335046657,9.173158722112525,4.012899928547901,1.136833276427305,2.4700480084211818,0.7085852030642131
2024-04-19,49.16880573561674,9.07335120493715,9.086722158764037,6.948995314662648,8.141932943421468,9.178979926591378,4.081676958676282,1.1379906569474874,2.4686034567804374,0.71294164360237
2024-04-22,49.25403542942362,9.089112504381552,9.08950963963558,7.010667637458794,7.719785786290907,9.184545362239586,4.122172766688307,1.3452049391264853,2.470509405198403,0.714456529556773
2024-04-23,49.23603615177169,9.230622288055503,9.107097260418067,7.004208572637127,7.648441716193734,9.180401935434086,4.128684787130424,1.3502489452328494,2.4608134113311713,0.6534449317953518
2024-04-24,49.245220843864736,9.284655614303675,9.167581647058952,7.037455118518129,7.455873840510137,9.169794437204626,4.140080800375359,1.3484797500630707,2.5016100413183513,0.6492479067829661
2024-04-25,49.69854518979013,9.861253208270622,9.317810454382606,6.961735016905185,6.340526962735256,9.21916875090916,4.143151474692224,1.3045341552121998,2.4981263877165363,0.6551483993860807
2024-04-26,49.31495625457663,10.886511903174092,9.132664313165616,6.748212434743725,6.30039774050478,9.155576325710605,4.007009655986434,1.2859865045862295,2.4868278757171547,0.681856991834735
2024-04-29,49.27309996711184,10.890363363341043,9.173144378684771,6.515579813417275,6.506334756046436,9.148018201717544,4.027474800931667,1.2653229335401335,2.484153371990275,0.7165084132190154
2024-04-30,42.360278914263795,9.587515599599284,7.835613443502802,5.476096661277136,5.875080341263887,7.383239193706748,3.4575917826454527,1.0768443176466553,2.127233457350745,0.568611485899459
2024-05-02,49.29111525528438,11.336638972102044,9.114298042671555,6.338947386268854,6.851747309578221,8.621410207723363,4.038178545273451,1.266074285139168,2.4804756036615863,0.6611143922973736
2024-05-03,49.022139738674376,11.232308240738382,9.138131865786562,6.323174275264572,7.135443024087644,8.598377237977623,4.061106308768766,1.3434094511944459,2.468255503357849,0.6776543541497853
2024-05-06,49.127391789859566,11.212087634504933,9.157680439333877,6.336701004708615,6.853236314723354,8.616771151776732,4.098833286948879,1.3806451735802365,2.4827301196390086,0.7339230849248003
2024-05-07,49.067907180354474,11.251249766811126,9.155688981793052,6.335323006089494,6.9564504970877366,8.614897322044254,4.088123138425998,1.3858882065672815,2.479392515736051,0.6650793850905314
2024-05-08,49.0309046058804,11.231582092036597,9.198526445876567,6.43996459598947,6.841843214489611,8.616381447136245,4.093584763613778,1.3887861029503261,2.479667923655392,0.6787588083716087
2024-05-09,48.70012031157511,11.202594957210662,9.238991606922962,6.703723113905335,6.952259530326368,8.542077206710784,4.046048101743061,1.389243908113272,2.5309093174215316,0.6940319460709078
2024-05-10,48.771960763358074,11.271248461145719,9.264705477015278,6.758647462840138,6.676277815941082,8.561589795813239,4.029458125378909,1.4144329839862717,2.5349853936684754,0.7166937208528162
2024-05-13,48.96722485156034,11.196834224915895,9.42718319298069,6.790096758207138,6.311098264855359,8.569299024234569,3.976395257853656,1.4185740926747281,2.613017020119251,0.7302773125983767
2024-05-14,48.95767963313919,11.213194828562683,9.294317091822103,6.821029008672433,6.468466037588258,8.595762620008603,3.9181356478243377,1.4189751095309016,2.614633923549066,0.6978060993024181
2024-05-16,48.89684254482932,11.234107545916071,9.225528330873683,6.944837062178302,6.381076529457625,8.5807132265734,3.942119657518602,1.4303972451473868,2.610989962950255,0.7533878945553562
2024-05-17,48.98766927957942,11.294772509691528,9.137550187097556,7.014229125265266,6.352755190543112,8.595613768592624,3.8781706386335193,1.4324687166829089,2.610136209869261,0.6966343740448033
2024-05-20,48.99447533440028,11.306998148907692,9.172839120932125,7.054567417922879,6.197267661551348,8.587210304918079,3.879893973858237,1.4498946956243255,2.604273806071393,0.7525795358136443
2024-05-21,49.0505860066785,11.259252885827802,9.101607872172309,7.07424341831977,5.682356334221471,8.561034394894124,4.374193738276864,1.4120366511306635,2.6076056803240535,0.8770830181544385
2024-05-22,49.39145290790356,11.394181880053528,9.094601184179691,6.983311267208701,5.760348496469981,8.49703351590355,4.311225939823149,1.3805687817632428,2.581827834671563,0.6054481920230292
2024-05-23,49.85100022244397,11.306363194273091,8.927555497367434,6.991302669484098,4.565649770543918,8.520226397470404,4.382869960349548,1.2447258755234218,2.5924156824862123,1.6178907300578977
2024-05-24,49.85057444544764,11.398003614257645,8.764677166435275,6.984437047105422,4.573210135283133,8.519207551594574,4.479291648693879,1.2436718674096932,2.591981450885666,1.5949450728870724
2024-05-27,49.71635940665411,11.453263688869031,8.791540663578266,6.957411139594701,6.113615135113783,8.546208269326677,3.98896565828261,1.25731823521615,2.5858121160950756,0.5895056872695994
2024-05-28,49.33256904780266,11.591245494934844,8.719768838638942,6.978761877562596,6.314401998390311,8.56758331236497,4.0577533997645965,1.2639208881198583,2.5900406808382135,0.5839544615830081
2024-05-29,49.34799451609425,11.670644583165071,8.721917316989874,7.059766812336305,6.385089949875843,8.590251265116782,3.936931706875191,1.2784986512978125,2.4374595716306224,0.5714456266182444
2024-05-30,49.22925163842791,11.86228931155121,8.703543965968489,7.018370174532455,6.6577830943024106,8.572411255219874,3.9073051351166823,1.280972201830862,2.384385233392685,0.3836879896574155
2024-05-31,42.336955663387535,10.226748094288281,7.542996440318415,6.06976468065681,5.500846629285834,7.368167818570727,3.35164969567029,1.3997098090116473,2.0481759037975658,0.2949929042044706
2024-06-03,49.197747076693744,11.975732867421856,8.697073156958671,7.1070213396990916,6.162423685864131,8.561640534641766,3.9499324834309966,1.6286108354570346,2.37984648879612,0.33997153103658934
2024-06-04,49.25613785185229,12.204852472612863,8.722924123807337,7.12511829374442,5.881818479839989,8.560720894535839,3.9537647608910556,1.5087505559173993,2.370251527237417,0.4156610395613926
2024-06-05,49.34227383688844,12.239888454013899,8.87162737996684,7.1627335873417115,5.596016703885623,8.555101530186606,3.926852209630596,1.5097853573219713,2.361584270648199,0.4341366701161125
2024-06-06,49.35351030850549,12.237398826061368,8.921800594636641,7.258657583817964,5.470290553785811,8.562234161260719,3.8887602175294336,1.5157360100086525,2.363979255014513,0.42763248937941245
2024-06-07,49.261715629594,12.26875881847964,8.94194790232971,7.270739006127499,5.496986712357535,8.597698077814202,3.8900715807880966,1.46078017404375,2.3742555167116026,0.43704658175396277
2024-06-11,49.26074369942938,12.286299583835865,8.934888677814719,7.273737898349876,5.524073931152649,8.57842341258475,3.881194607515993,1.4586670766157912,2.3722259098261853,0.4297452028747925
2024-06-12,49.112141204845614,12.25144473533656,8.885901867865211,7.270206118913572,5.54690282153401,8.569273776798289,4.107697869907696,1.4576828702822864,2.3695571571934155,0.42919157732334046
2024-06-13,49.14913094968457,11.85513792330265,8.91220432793734,7.307707832646668,5.937051347047172,8.573014993104907,3.9689909786794897,1.4000783668558237,2.293410773279046,0.6032725074623392
2024-06-14,49.193575679655986,11.868420368641672,8.928705974458987,7.3122143761904494,6.162289708447865,8.551858477367515,3.698028900577277,1.3984036739653292,2.287718157099444,0.5987846835954741
2024-06-17,49.307586885888156,11.817881394899581,8.946080212053639,7.41630989852221,5.941425417420725,8.56919617965944,3.665878995646364,1.4291424335481526,2.2913860532111885,0.615112529150545
2024-06-18,49.2890676102796,11.847705345928834,9.06038178834482,7.410743361142397,5.867448186474958,8.565028538011287,3.662251195740844,1.4191850405859294,2.240937893018321,0.6372510404730114
2024-06-19,49.317983382885785,11.888366836669716,9.208925574850298,7.443580107302289,5.694685879828503,8.571278943375885,3.6427229843022464,1.457226667093045,2.1712851048163473,0.6039445188758853
2024-06-20,49.26070390979233,12.230456475534455,9.122317487741114,7.432671010559321,5.685194820888092,8.560098657627233,3.6423970029469563,1.4553457724006653,2.161354403654037,0.4494604588557931
2024-06-21,49.23267486955144,12.291428134745377,9.14912339477046,7.322486522898262,5.727264002064163,8.555281816912908,3.6311478237218786,1.4807767414190771,2.1634018773013493,0.4464148166150846
2024-06-24,49.250766639680506,12.343797974503088,9.109250369866142,7.33445526787634,5.946799664902781,8.557120534183788,3.6168287033552784,1.1986489653492214,2.164984430033019,0.477347450249837
2024-06-25,49.35636838638552,12.384447042424792,8.905965732316597,7.32686180693417,5.982492131790892,8.562921434923961,3.642686167816363,1.2022689563758695,2.1694717841271762,0.46651655690466237
2024-06-26,49.31335905979438,12.087851832178801,8.84525277744996,7.301749191736081,6.076756709003241,8.567649309495245,3.640335580663124,1.2065469873067205,2.166171665868467,0.7943268865039833
2024-06-27,49.311270070439896,12.031408221446394,8.872379019860075,7.146191084136837,6.243132104334398,8.56464690017312,3.637138297493218,1.2084092924381364,2.1553573322885757,0.8300676773893496
2024-06-28,49.2869731497579,11.979766394307596,8.91596565674287,7.111545618140748,6.3246932033159995,8.562767970442927,3.6398862894087682,1.2102954241208512,2.1599511299619576,0.8081551638003882
2024-07-02,49.3096382294389,12.026061880656512,8.912011565406878,7.0390611829542244,6.344703796931831,8.557895175343974,3.6367713206829695,1.0982280725789486,2.1597523091338684,0.9158764668718908
2024-07-03,49.27890293838787,12.050246704318134,8.928042103209627,7.18071057406175,6.2045230867864944,8.549929716438319,3.6497433317817713,1.099522595083503,2.150261904878214,0.9081170450543085
2024-07-04,49.35251090456122,12.10341956383517,8.905563024999532,7.160682601938239,6.13107611672398,8.542377252234497,3.658460374879329,1.0780583518845146,2.1523399414625164,0.9155118674810043
2024-07-05,49.370705567535005,12.134836390260197,8.900399785649984,7.030604464089134,6.192701058523261,8.548650316872775,3.6713460289191016,1.077052216912335,2.1607025448917327,0.9130016263464759
2024-07-08,49.42110925438571,12.092571786467161,8.777954136492717,7.000944487973857,6.270864506288071,8.55801608229016,3.670453532629947,1.0793570763086833,2.163612996195915,0.9651161409677785
2024-07-09,49.46541531127011,12.119758637076322,8.707762587074752,6.920557781769698,6.340329729937236,8.561659054049407,3.6728469873924774,1.0517523645902127,2.167198366871567,0.9927191799682221
2024-07-10,49.57100873146261,12.079034153653552,8.700216663354409,6.925712699046797,6.113570758769391,8.556520221837957,3.8536189465174173,1.0717988541746288,2.1652053970189895,0.9633135741642445
2024-07-11,49.57773446340106,12.075807694812221,8.768111457093074,6.909543859313285,6.083990375695127,8.557752848572052,3.831622068238057,1.0642179295844236,2.166122984234186,0.9650963190565199
2024-07-12,49.445445074109486,12.07730108712402,8.919648706294456,6.955792659469166,6.1043652063962135,8.574502315494623,3.713574474790075,1.0665435897524813,2.1685766779072964,0.9742502086621844
2024-07-15,49.44023643815284,12.069205842831995,8.964076059093754,6.945151759738979,6.095604518579167,8.580914036240243,3.7109211964134894,1.0653803599394334,2.167716956531495,0.9607928324786071
2024-07-16,49.39912386865115,12.119746121527186,8.990236235025025,6.939060163122243,6.090524854413286,8.572552420484843,3.709073273631358,1.0685372537198359,2.1551084412732004,0.9560373681518698
2024-07-17,49.486638413485856,12.104565033056943,8.968274775457521,6.916221682274998,6.0685578338423545,8.566444224800064,3.703220407704992,1.0675506963263672,2.15405044589986,0.9644764871510457
2024-07-18,49.63468500433626,12.119351306301276,8.938330288973656,6.933564619909369,5.893042058050358,8.591626453820574,3.6986972121623336,1.0534023000957935,2.1631102058851552,0.9741905504652222
2024-07-19,49.62298982550902,12.169475444574598,8.87936615686105,6.917162859363428,5.924130585295381,8.589812697745803,3.7133246240312756,1.0531104398302338,2.1661427171638046,0.9644846496254076
2024-07-22,48.11189839547643,14.863373669908786,8.556322243828559,6.731914340254928,5.78016650893332,8.331149713275833,3.5587534830873837,1.0218532382585666,2.109337554141465,0.9352308528347283
2024-07-23,48.214412460490166,14.838102541735449,8.322246284128958,6.539229767444132,6.17569972393964,8.341431497163649,3.594612858102223,1.0660731847791516,2.0738480073955716,0.8343436748210612
2024-07-24,48.331259494904884,14.979126006845775,8.221171763910332,6.50777813010998,6.124768410617018,8.339102750491652,3.497414977175535,1.0696919893548675,2.083242760360964,0.8464437162289886
2024-07-25,48.33998984675279,15.03830760320873,8.179370170876338,6.496832497750625,6.114852914850081,8.345965395424145,3.491791847223766,1.0075133394867524,2.078556525893371,0.9068198585333962
2024-07-26,48.31099701638069,15.04481193199226,8.170186173240005,6.489758798133856,6.135507225460652,8.343804876635279,3.4908171633743503,1.0080608842588437,2.076521737009587,0.9295341935144754
2024-07-29,48.366275543964164,15.061736135382622,8.101894731808883,6.466475762796018,6.205138835489696,8.3514349504698,3.3895068356590854,1.0516382770444637,2.076839324425741,0.9290596029595222
2024-07-30,48.25581487175183,15.211672705061558,8.066164887053471,6.512378773854207,6.16683991759058,8.333009525484611,3.392484928931468,1.113922001041524,2.075466782506514,0.8722456067242378
2024-07-31,42.51116579283345,13.431533643103212,7.081737376597067,5.736931380900226,5.4806161377717295,7.346662812941858,3.01180180263029,1.0047900389528774,1.8264805922722789,0.7515571303223074
2024-08-01,48.16409764565386,15.339082904071176,8.064594966397953,6.484308875249228,6.143086760094144,8.321959227682916,3.4252771330201712,1.1394616979179488,2.072090352844061,0.8460404370685358
2024-08-02,48.14939521348048,15.403903949285757,7.97184414467651,6.543065213075011,6.141582413577518,8.320246671564176,3.455825409514169,1.1416390841681732,2.067831930949854,0.804665969708355
2024-08-05,48.15482809130063,15.456095689682298,7.901838464765387,6.537934516698709,6.117172126137709,8.321745160852064,3.4607684545965656,1.1418615644169576,2.07044796556315,0.8373079659865352
2024-08-06,48.202440724925545,15.509994738538138,7.9359318128997245,6.535813726570329,5.990397943972983,8.331046600820985,3.448162189363877,1.1413125380534004,2.065455888484465,0.839443836370554
2024-08-07,48.11861803994029,15.407277872904835,7.999370489966775,6.491636385823224,6.131325977644284,8.318749848608602,3.4720409324657195,1.139989833073248,2.057370931908477,0.8636196876645482
2024-08-08,48.0872716758501,15.367857112111777,8.008127541957444,6.468293094892147,6.234342079556307,8.312646334258542,3.4632418585383933,1.139428267917048,2.0593952644082183,0.8593967705100279
2024-08-09,48.08316607481796,15.415075361275843,7.912704971327542,6.487163984753202,6.313587494535114,8.309587331981483,3.4871288835831105,1.1391383925630085,2.0563005759119695,0.7961469292507684
2024-08-12,46.75739570871825,17.801695395296925,7.562479601538233,6.289906846233963,6.260688202934518,8.077508441684053,3.390505883718236,1.1038337047643592,1.994841019671638,0.7611451954398264
2024-08-13,46.7592805958305,17.835535214263377,7.5462885211050805,6.285449457622995,6.2351137908479926,8.079455087743009,3.391748757742791,1.1042962361854367,1.9985478412858126,0.7642844973730061
2024-08-14,46.71953237261784,17.849875822320858,7.547061248491681,6.270882172819253,6.274759819728723,8.080393931128853,3.402168758025011,1.1066932508256058,1.9991420882261048,0.7494905358160684
2024-08-15,46.716328809130744,17.888244372561946,7.493514755860731,6.25525833676538,6.279853598356773,8.080505201692256,3.423718354664345,1.1073963163605958,2.000545269056679,0.7546349855505551
2024-08-16,46.68618144747407,17.89545144582156,7.515799837512965,6.22423394982447,6.28486224031147,8.079632360874863,3.4288812972890694,1.1074947252137055,2.0039220192414486,0.7735406764363765
2024-08-19,46.63073419404967,17.936674411091897,7.477661528808341,6.202423194252549,6.32206248992639,8.082994114914044,3.4442160286030643,1.0992896175650246,2.0144619547020097,0.7894824660870082
2024-08-20,46.529081297098,18.0074019487654,7.465174674970997,6.179612936392996,6.3964104389715715,8.06976822893755,3.4478721941531334,1.0998667906846913,2.008307661778357,0.796503828247307
2024-08-21,46.47519551482182,18.178056439713995,7.326280821351901,6.169923812166067,6.4769337589896505,8.063906447391338,3.436875704062813,1.1008283531994063,2.0033607617261824,0.7686383865768271
2024-08-22,46.44335530916691,18.312482294446177,7.253016372567063,6.212840773441928,6.407402992131328,8.06662725220176,3.4181777796020114,1.102180607898707,2.0065020209045192,0.7774145976395931
2024-08-23,46.50219610956307,18.426037476323582,7.232853900206653,6.286248363904018,6.598509790640182,7.996596783327109,3.127596602529392,1.0992581268882533,1.9846195609695683,0.7460832856481663
2024-08-26,46.65874131334212,18.756036762688964,7.211475322624839,6.243309439222324,6.232003053478873,8.014544873129417,3.075067355354167,1.1138979470269132,1.9883150212949907,0.7066089118373948
2024-08-27,46.53306737136997,18.807177579015708,7.262863705714852,6.173285314621941,6.483055162656158,7.99841146027205,2.952717266342084,1.114029876554568,1.9729610140273839,0.7024312494252892
2024-08-28,46.4754605339555,18.828652898550498,7.227197902429086,6.145336280807504,6.620440620477189,7.986772807421176,2.922996242946046,1.1198317912240607,1.969975666956894,0.7033352552320478
2024-08-29,46.47728889480634,18.8646562419616,7.107671756085096,6.1037041822656635,6.729596773947281,7.748146489364487,2.9223201393957523,1.3672927546295286,1.9698225479926508,0.7095002195516028
2024-08-30,46.45591925931994,18.8974557865763,7.109500829929785,6.059276386262298,6.730567883220988,7.7475357827053255,2.950932050414593,1.3708852084637801,1.9688196366628619,0.7091071764441319
2024-09-02,45.70792952186121,20.185544301470767,6.8935749794473145,5.976407880230618,6.73617021657927,7.630717653109528,2.8786995280070036,1.3501668324831617,1.9380375905098783,0.7027514963012517
2024-09-03,45.73326952436211,20.316490679806325,6.914961244172058,6.013214804916099,6.497960321715294,7.64860784700446,2.869746443400928,1.3776809089051962,1.96314596673891,0.66492225897862
2024-09-04,45.63653886241262,20.14493452826472,6.902883214096797,5.99882793424358,6.825244856556258,7.632397914316612,2.864212126224874,1.3746000804637846,1.9867640506061732,0.6335964328145821
2024-09-05,45.74152025199357,20.0722128213278,6.911708398337546,5.984844916224162,6.778537853141063,7.628746531147708,2.862183773831166,1.3743915085716347,2.013940750149806,0.6319131952755458
2024-09-09,46.356215574808814,19.890565280244196,6.937023996248682,6.021862450114851,6.1642821649813495,7.675316076702579,2.887584921253964,1.3791800686109035,2.024051442808456,0.6639180242262082
2024-09-10,45.805876251272856,19.92546789285832,6.9520491946331715,6.11434633265823,6.723510899676503,7.665670111139558,2.8191874826644896,1.3778996516417492,2.020143523708677,0.5958486597464405
2024-09-11,45.66734042949201,19.901340097471127,6.976845382808651,6.067737218027376,6.979938090621143,7.642123892884993,2.7871458943574208,1.372724115657824,2.004250407432995,0.6005544712464655
2024-09-12,45.77519384172482,20.023647705532863,6.963388976252132,6.051697130838981,6.588136894568164,7.653400871085887,2.799868028032188,1.37492238443602,2.0079560787275903,0.7617880888013521
2024-09-13,45.54174371896646,20.02796183082946,6.908056446314867,6.014701589412276,7.0089821421397165,7.615581713540677,2.755963777742888,1.376995981297957,1.9978190219566632,0.7521937777990323
2024-09-16,45.749380834896414,20.18673219793687,6.9285190321656795,6.045781482855217,6.672693623423731,7.638068975194351,2.6394510719408912,1.3856577518608575,2.000025826681709,0.753689203044284
2024-09-17,45.57370181674265,20.1479231173518,6.879265765071646,6.027635420192378,7.003820101973021,7.6105358523120445,2.6299365819642233,1.3826712672945618,1.9959317607895333,0.7485783163081453
2024-09-19,45.531673547484516,20.330421948318943,6.879892760106006,6.028184795315605,6.995569141049467,7.611374117276794,2.6386767226724417,1.3833918365346853,1.9898628784844508,0.6109522527570975
2024-09-20,45.53407380409602,20.314918301321136,6.876252903291085,6.024995540733604,7.031309902100909,7.607347264981604,2.634566506608196,1.3804757306998583,1.9886495233428165,0.6074105228247689
2024-09-23,45.53025442577038,20.320139734721863,6.830895186613166,5.965573735754683,7.116267736089328,7.605687972863273,2.6355074087976207,1.3851157851536533,2.000676743897549,0.6098812703384864
2024-09-24,45.54008498475652,20.382019689081375,6.786420549447741,5.928095128542811,7.091992699302015,7.612470965812096,2.6513476520939485,1.372084186275557,2.0031958115141695,0.6322883331737708
2024-09-25,45.49916975981302,20.4216147459639,6.7602409193908946,5.9107875902094404,7.139351482991165,7.607511093859297,2.6749821581528552,1.3719024170558667,1.977092715345587,0.637347117217974
2024-09-26,45.56092550651935,20.484206065786225,6.613962860911937,5.826474543385856,7.204125489892577,7.60690882319353,2.638594551694389,1.379128147879241,1.9808170917285841,0.7048569190083175
2024-09-27,45.47783043708771,20.592250086304293,6.579577832687505,5.813495487341125,7.227175686293834,7.609298519640863,2.6463946884982237,1.385507884644061,1.9797565781061277,0.6887127993962544
2024-09-30,42.137603293184824,19.084776894688357,6.062228993088799,5.3926754084862045,6.940239949844488,7.052830568442156,2.461214758048395,1.287937318865657,1.8201352752720767,0.6417372172455699
2024-10-02,45.312799783454224,20.738387680972316,6.47225794561915,5.708967026401108,7.451451903174319,7.590706719110613,2.6232399538497058,1.4322612127150245,1.9800254841749827,0.6899022905285557
2024-10-03,45.428117994905385,20.670598699614175,6.499983221109431,5.693034356465311,7.475624315996436,7.584134302473329,2.5217238207568333,1.4475213355042498,1.9872717395012587,0.6919902136735913
2024-10-04,45.36043803164526,20.804611167737757,6.49512298700118,5.688777502437,7.453166876304723,7.566077727452751,2.501924668673223,1.4631508466923853,1.95508915756842,0.7116410344873003
2024-10-07,45.274524228546134,21.289080455670593,6.444978167727002,5.644857976921992,7.266943434345029,7.507664730344491,2.484904859438168,1.4549869042389552,1.9457081781783039,0.6863510645893367
2024-10-08,45.365901935018485,21.33802435939748,6.443888400534094,5.643903500293557,7.1128628419617215,7.5015468458715056,2.4866782492160824,1.490364921427493,1.9422400229757715,0.6745889233038129
2024-10-09,45.03505172832613,21.69531368988758,6.447948723640597,5.6474597493110315,7.085400284973205,7.494709572958956,2.4799879685081714,1.504410969730188,1.9347749071275264,0.674942405536619
2024-10-10,45.00865543531095,21.817477219069524,6.49472284188122,5.6233152392343095,6.965972784648576,7.495256466506392,2.479646645130216,1.5076707403428276,1.94276887766501,0.6645137502109733
2024-10-14,44.79027244780944,21.958822556729004,6.429357278860935,5.624039866382482,7.047133690993871,7.478072825083417,2.569450860118049,1.5049714417142674,1.9274106877875883,0.6704683445209421
