date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,OCBC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL
2024-06-11,2.947598253275109,6.441048034934497,0.0,0.0,0.21834061135371177,0.0,90.06550218340611,0.0,0.32751091703056767
2024-06-26,3.1659388646288207,6.441048034934497,0.0,0.0,0.21834061135371177,0.0,89.8471615720524,0.0,0.32751091703056767
2024-06-27,3.1659388646288207,6.441048034934497,0.0,0.0,0.6550218340611353,0.0,89.41048034934498,0.0,0.32751091703056767
2024-07-12,3.1728665207877462,6.455142231947483,0.0,0.0,0.6564551422319475,0.0,89.38730853391685,0.0,0.3282275711159737
2024-07-22,3.3448673587081887,6.805074971164937,0.0,0.0,0.6920415224913495,0.0,88.81199538638985,0.0,0.34602076124567477
2024-07-26,3.575547866205306,6.805074971164937,0.0,0.0,0.6920415224913495,0.0,88.58131487889274,0.0,0.34602076124567477
2024-07-29,3.8062283737024223,6.805074971164937,0.0,0.0,0.6920415224913495,0.0,88.35063437139561,0.0,0.34602076124567477
2024-07-31,3.79746835443038,6.789413118527042,0.0,0.0,0.6904487917146145,0.0,88.37744533947065,0.0,0.34522439585730724
2024-08-01,4.027617951668585,6.789413118527042,0.0,0.0,0.6904487917146145,0.0,88.14729574223246,0.0,0.34522439585730724
2024-08-06,4.7180667433832,6.789413118527042,0.0,0.0,0.6904487917146145,0.0,87.45684695051784,0.0,0.34522439585730724
2024-08-07,4.7180667433832,6.789413118527042,0.0,0.0,0.6904487917146145,0.0,87.68699654775605,0.0,0.11507479861910241
2024-08-08,4.7180667433832,6.789413118527042,0.0,0.0,0.6904487917146145,0.0,86.99654775604144,0.0,0.805523590333717
2024-09-11,4.728950403690888,6.805074971164937,0.0,0.0,0.6920415224913495,0.0,86.96655132641293,0.0,0.8073817762399077
2024-09-26,4.728950403690888,6.805074971164937,0.0,0.0,0.6920415224913495,0.0,87.65859284890428,0.0,0.11534025374855825
2024-10-04,4.9482163406214035,6.789413118527042,0.0,0.0,0.6904487917146145,0.0,87.45684695051784,0.0,0.11507479861910241
2024-10-07,5.408515535097814,4.487917146144994,0.0,0.0,0.6904487917146145,0.0,89.29804372842347,0.0,0.11507479861910241
2024-10-15,5.408515535097814,4.7180667433832,0.0,0.0,0.6904487917146145,0.0,89.06789413118527,0.0,0.11507479861910241
2024-10-28,5.433526011560693,4.7398843930635834,0.0,0.0,0.6936416184971098,0.0,89.01734104046243,0.0,0.11560693641618498
2024-10-29,5.408515535097814,4.7180667433832,0.0,0.0,0.6904487917146145,0.0,89.06789413118527,0.0,0.11507479861910241
2024-10-30,5.131004366812228,4.475982532751091,0.0,0.0,0.6550218340611353,0.0,89.62882096069869,0.0,0.10917030567685589
2024-10-31,5.147864184008762,4.490690032858708,0.0,0.0,0.6571741511500547,0.0,89.5947426067908,0.0,0.10952902519167579
2024-11-04,5.1535087719298245,4.495614035087719,0.0,0.0,0.6578947368421052,0.0,89.58333333333334,0.0,0.10964912280701754
2024-11-08,4.936974789915967,6.722689075630252,0.0,7.247899159663866,0.6302521008403361,0.0,80.35714285714286,0.0,0.10504201680672269
2024-11-11,4.936974789915967,5.567226890756303,0.0,5.042016806722689,0.6302521008403361,0.0,83.71848739495799,0.0,0.10504201680672269
2024-11-12,4.916317991631799,5.543933054393305,0.0,5.02092050209205,0.6276150627615062,0.0,83.78661087866108,0.0,0.10460251046025104
2024-11-15,4.895833333333333,5.520833333333333,0.0,5.0,0.625,1.0416666666666665,82.8125,0.0,0.10416666666666667
2024-11-25,4.900938477580814,5.526590198123045,0.0,5.005213764337852,3.8581856100104277,1.0427528675703857,79.56204379562044,0.0,0.10427528675703858
2024-11-29,4.885654885654886,5.50935550935551,0.0,4.98960498960499,3.8461538461538463,1.0395010395010396,79.62577962577963,0.0,0.10395010395010396
2024-12-03,4.870466321243523,5.492227979274611,0.0,4.974093264248705,3.83419689119171,1.0362694300518136,79.68911917098445,0.0,0.10362694300518134
2024-12-04,4.870466321243523,5.492227979274611,0.0,4.974093264248705,4.041450777202073,1.0362694300518136,79.48186528497409,0.0,0.10362694300518134
2024-12-09,4.870466321243523,10.67357512953368,0.0,4.974093264248705,4.248704663212435,1.0362694300518136,74.09326424870466,0.0,0.10362694300518134
2024-12-10,4.875518672199171,10.684647302904564,0.0,4.979253112033195,7.780082987551867,1.0373443983402488,69.91701244813278,0.0,0.7261410788381742
2024-12-11,4.880581516095535,12.56490134994808,0.0,4.984423676012461,7.78816199376947,1.0384215991692627,68.01661474558671,0.0,0.726895119418484
2024-12-12,4.880581516095535,12.668743509865005,0.0,4.984423676012461,7.78816199376947,1.0384215991692627,67.91277258566979,0.0,0.726895119418484
2024-12-19,4.880581516095535,13.707165109034266,0.0,4.984423676012461,7.78816199376947,1.0384215991692627,66.87435098650052,0.0,0.726895119418484
2024-12-30,4.880581516095535,13.707165109034266,0.0,5.29595015576324,7.78816199376947,1.0384215991692627,65.52440290758048,1.0384215991692627,0.726895119418484
2025-01-06,4.880581516095535,13.603322949117342,0.0,5.29595015576324,7.684319833852545,1.0384215991692627,65.73208722741433,1.0384215991692627,0.726895119418484
2025-01-07,4.880581516095535,13.91484942886812,0.0,5.29595015576324,7.684319833852545,1.0384215991692627,65.42056074766354,1.0384215991692627,0.726895119418484
2025-01-10,4.880581516095535,13.91484942886812,0.0,6.12668743509865,7.684319833852545,1.0384215991692627,64.58982346832815,1.0384215991692627,0.726895119418484
2025-01-16,4.880581516095535,10.799584631360332,0.0,6.12668743509865,7.684319833852545,1.0384215991692627,67.70508826583594,1.0384215991692627,0.726895119418484
2025-01-20,4.880581516095535,11.214953271028037,0.0,6.12668743509865,7.684319833852545,1.0384215991692627,67.28971962616822,1.0384215991692627,0.726895119418484
2025-01-22,4.880581516095535,11.630321910695743,0.0,6.12668743509865,7.684319833852545,1.0384215991692627,66.87435098650052,1.0384215991692627,0.726895119418484
2025-02-04,4.880581516095535,22.22222222222222,0.0,6.12668743509865,7.892004153686397,1.9730010384215992,55.140186915887845,1.0384215991692627,0.726895119418484
2025-02-05,4.880581516095535,32.71028037383177,0.0,6.12668743509865,7.892004153686397,1.9730010384215992,44.652128764278295,1.0384215991692627,0.726895119418484
2025-02-06,4.885654885654886,32.74428274428274,0.0,6.133056133056133,7.900207900207901,2.598752598752599,44.07484407484408,1.0395010395010396,0.6237006237006237
2025-02-07,4.885654885654886,32.74428274428274,0.0,6.133056133056133,7.900207900207901,2.598752598752599,44.17879417879418,1.0395010395010396,0.5197505197505198
2025-02-11,4.885654885654886,34.82328482328482,0.0,6.133056133056133,7.900207900207901,2.598752598752599,42.0997920997921,1.0395010395010396,0.5197505197505198
2025-02-12,4.895833333333333,34.89583333333333,0.0,6.145833333333333,7.916666666666666,2.604166666666667,41.979166666666664,1.0416666666666665,0.5208333333333333
2025-02-13,4.906054279749479,34.96868475991649,0.0,6.15866388308977,7.933194154488518,2.6096033402922756,42.06680584551148,1.0438413361169103,0.31315240083507306
2025-02-14,4.994686503719448,35.60042507970245,0.0,6.269925611052073,8.076514346439957,2.6567481402763016,41.0201912858661,1.0626992561105209,0.3188097768331562
2025-02-17,4.994686503719448,35.60042507970245,0.0,6.269925611052073,8.076514346439957,2.6567481402763016,41.2327311370882,1.0626992561105209,0.10626992561105207
2025-02-18,4.942166140904311,35.01577287066246,0.0,5.3627760252365935,7.991587802313354,2.6288117770767614,42.90220820189275,1.0515247108307046,0.10515247108307045
2025-02-19,4.9214659685863875,34.031413612565444,0.0,5.340314136125655,7.958115183246073,2.6178010471204187,43.97905759162304,1.0471204188481675,0.10471204188481677
2025-02-24,4.911180773249739,33.96029258098224,0.0,5.329153605015674,7.941483803552769,2.612330198537095,44.09613375130617,1.044932079414838,0.10449320794148381
2025-02-25,4.911180773249739,33.96029258098224,0.0,5.329153605015674,7.941483803552769,2.612330198537095,43.8871473354232,1.044932079414838,0.3134796238244514
2025-02-26,4.911180773249739,44.40961337513062,0.0,5.329153605015674,7.314524555903866,2.612330198537095,34.06478578892372,1.044932079414838,0.3134796238244514
2025-02-27,5.120167189132706,44.40961337513062,0.0,5.329153605015674,7.314524555903866,2.612330198537095,33.85579937304075,1.044932079414838,0.3134796238244514
2025-02-28,5.120167189132706,44.40961337513062,0.0,3.9707419017763845,7.314524555903866,2.612330198537095,35.214211076280044,1.044932079414838,0.3134796238244514
2025-03-04,5.120167189132706,44.40961337513062,0.0,5.22466039707419,7.314524555903866,2.612330198537095,34.06478578892372,1.044932079414838,0.20898641588296762
2025-03-06,5.120167189132706,44.61859979101359,0.0,5.22466039707419,3.761755485893417,2.612330198537095,37.4085684430512,1.044932079414838,0.20898641588296762
2025-03-10,5.120167189132706,44.61859979101359,0.0,6.0606060606060606,3.761755485893417,2.612330198537095,36.05015673981191,1.044932079414838,0.7314524555903866
2025-03-13,5.120167189132706,44.827586206896555,0.0,6.0606060606060606,3.761755485893417,2.612330198537095,35.84117032392894,1.044932079414838,0.7314524555903866
2025-03-17,5.125523012552302,44.8744769874477,0.0,6.066945606694561,3.765690376569038,2.615062761506276,35.77405857740586,1.0460251046025104,0.7322175732217573
2025-04-03,5.141657922350472,45.01573976915005,0.0,6.08604407135362,3.777544596012592,2.6232948583420774,35.57187827911857,1.049317943336831,0.7345225603357817
2025-04-09,5.020491803278689,44.05737704918033,0.0,5.942622950819672,3.6885245901639343,2.5614754098360657,36.98770491803279,1.0245901639344261,0.7172131147540983
2025-04-15,5.0256410256410255,44.1025641025641,0.0,5.948717948717949,3.6923076923076925,2.564102564102564,36.92307692307693,1.0256410256410255,0.717948717948718
2025-04-22,5.030800821355236,44.14784394250513,0.0,5.95482546201232,3.696098562628337,2.5667351129363447,36.85831622176591,1.0266940451745379,0.7186858316221766
2025-04-23,5.030800821355236,44.14784394250513,14.27104722792608,5.95482546201232,3.696098562628337,2.5667351129363447,22.587268993839835,1.0266940451745379,0.7186858316221766
2025-04-25,2.2323462414578588,19.58997722095672,61.958997722095674,2.642369020501139,1.6400911161731209,1.1389521640091116,10.022779043280181,0.45558086560364464,0.31890660592255127
2025-04-28,53.07790432801822,19.58997722095672,11.113439635535308,2.642369020501139,1.6400911161731209,1.1389521640091116,10.022779043280181,0.45558086560364464,0.31890660592255127
2025-05-02,58.990379746835444,21.518987341772153,12.604556962025319,2.329113924050633,1.8227848101265824,1.2658227848101267,0.6075949367088608,0.5063291139240507,0.35443037974683544
