date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,IFAST SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,SHANGHAI COMMERCIAL BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-26,50.00095287100032,16.48466830560479,8.585367712919025,7.7207960919584036,8.490080612886628,5.774398261963295,0.0,0.47580025282843874,0.0,2.4679358908390983
2024-04-29,50.172469651058634,16.48466830560479,8.585367712919025,7.7207960919584036,8.490080612886628,5.774398261963295,0.0,0.3138121827733628,0.0,2.4584071808358585
2024-05-02,50.186816119562316,16.489381981775896,8.587822639063631,7.723003799865288,8.492508292348164,5.204163330664532,0.0,0.8571936914611054,0.0,2.4591101452590642
2024-05-10,50.1772508957841,16.4862392315316,8.586185865670505,7.721531854336612,8.49088968514142,5.2031714568880085,0.0,0.8760895529973824,0.0,2.4586414576503772
2024-05-14,50.14852050725466,16.470543432727826,8.578011348490042,7.714180534927707,8.482805895121674,4.8745192124604895,0.0,1.2370361907663405,0.0,2.4943828782512663
2024-05-16,50.13897349984771,16.467407858665855,8.576378312519036,7.712711950451823,8.48119098385623,4.87359122753579,0.0,1.2558381561579857,0.0,2.4939080109655802
2024-05-20,50.14369183335554,16.462706735435738,8.573929924062197,7.710510121868438,8.478769769522106,4.872199912452658,0.0,1.2649956543529426,0.0,2.4931960489503835
2024-05-22,50.1436644910852,16.45005993948966,8.55327003215801,7.709042934434445,8.477156394496985,4.871272810305786,0.0,1.2647549458007472,0.0,2.5307784522291783
2024-05-24,50.138894174055324,16.448494996004413,8.552456333954868,7.708309550084351,8.476349937212223,4.870809391529358,0.0,1.274147925466469,0.0,2.5305376916929867
2024-05-27,50.138894174055324,16.448494996004413,8.552456333954868,7.7558760480485045,8.476349937212223,4.870809391529358,0.0,1.2265814275023148,0.0,2.5305376916929867
2024-05-28,50.08181437649834,16.448494996004413,8.552456333954868,7.765389347641335,8.4382967388409,4.870809391529358,0.0,1.312201123837792,0.0,2.5305376916929867
2024-05-30,48.40589835993234,15.89505037876002,8.264690740604545,7.5041062979578825,8.154372288004708,4.706920644259763,0.0,2.0218920840381456,2.574097227329558,2.47297197911304
2024-06-03,48.36912554239906,15.89505037876002,8.264690740604545,7.5041062979578825,8.154372288004708,4.706920644259763,0.0,2.0586649015714253,2.574097227329558,2.47297197911304
2024-06-04,48.36467927858364,15.90278160792749,8.26393102053573,7.503416493543899,8.153622708804441,4.706487967201662,0.0,2.058475661696664,2.573860607063409,2.4727446546430607
2024-06-06,48.36467927858364,16.4910926038277,8.26393102053573,7.503416493543899,8.153622708804441,4.06302281543581,0.0,2.113629817562309,2.573860607063409,2.4727446546430607
2024-06-13,48.36438289006006,16.49099154308126,8.263880377497241,7.503983331290599,8.153572741757568,4.062997916411325,0.0,2.1136168648118643,2.573844833925726,2.4727295011643586
2024-06-14,48.36438289006006,16.49099154308126,8.263880377497241,7.503983331290599,8.153572741757568,4.062997916411325,0.0,2.1320014707684765,2.573844833925726,2.454344895207746
2024-06-17,47.80365240838338,16.49099154308126,8.263880377497241,7.503983331290599,8.153572741757568,4.062997916411325,0.0,2.6927319524451527,2.573844833925726,2.454344895207746
2024-06-20,47.78608184268562,16.484930164175445,8.26084293065425,7.501225189904435,8.150575839255085,4.061504533202647,0.0,2.7284979171771626,2.5728987993138936,2.453442783631463
2024-06-21,47.60230335702034,16.484930164175445,8.26084293065425,7.501225189904435,8.150575839255085,4.061504533202647,0.0,2.9122764028424406,2.5728987993138936,2.453442783631463
2024-06-24,47.571704061954755,16.47433346597692,8.255532768067587,7.496403318130337,8.145336557592826,4.058893752487068,0.0,2.97468548164927,2.5712449110777804,2.451865683063455
2024-06-25,47.58658670909313,16.46677273283564,8.251743972585974,7.49296291763554,8.141598335577042,4.057030963162403,0.0,2.9824990821196917,2.570064863541794,2.450740423448782
2024-06-26,47.45808346591605,16.46677273283564,8.251743972585974,7.49296291763554,8.141598335577042,4.057030963162403,0.0,3.1110023252967816,2.570064863541794,2.450740423448782
2024-06-27,47.46679723361283,16.469796193157478,8.253259073382704,7.494338698818777,8.143093212558908,4.057775873676479,0.0,3.093212558908134,2.5705367525552356,2.4511904033294574
2024-07-02,47.45808346591605,16.503487945171948,8.251743972585974,7.49296291763554,8.141598335577042,4.057030963162403,0.0,3.07428711296047,2.570064863541794,2.450740423448782
2024-07-03,47.45808346591605,16.613633582180885,8.141598335577042,7.49296291763554,8.141598335577042,4.057030963162403,0.0,3.07428711296047,2.570064863541794,2.450740423448782
2024-07-04,47.93098173585829,16.612108789426987,8.094961299599229,7.492275216446906,8.140851102884938,4.056658610456757,0.0,2.6518187658702237,2.5698289839997552,2.4505154954569095
2024-07-05,47.82483628129017,16.616684007589203,7.987024909725197,7.494338698818777,8.143093212558908,4.057775873676479,0.0,2.8637003488585595,2.5705367525552356,2.4420099149274743
2024-07-08,47.72843879794772,16.56486684583435,8.172489616418275,7.479232836550207,8.126679697043732,4.049596872709504,0.0,2.8579281700464207,2.5653554849743463,2.455411678475446
2024-07-09,47.72843879794772,16.56486684583435,8.154165648668458,7.479232836550207,8.126679697043732,4.049596872709504,0.0,2.8579281700464207,2.5653554849743463,2.4737356462252627
2024-07-10,47.69784831374943,16.554249961849536,8.148939417060888,7.474439188158096,8.1214710819472,4.047001373416756,0.0,2.920189226308561,2.5637112772775827,2.472150160231955
2024-07-11,47.69784831374943,16.57256218525866,8.148939417060888,7.474439188158096,8.1214710819472,4.047001373416756,0.0,2.920189226308561,2.5637112772775827,2.453837936822829
2024-07-12,47.71503242431274,16.57853278458288,8.115237595105212,7.477742632780919,8.124397005483432,4.048459387174383,0.0,2.9212412832944565,2.564634905902324,2.454721981363653
2024-07-16,47.76998888658208,16.57853278458288,8.115237595105212,7.477742632780919,8.124397005483432,4.048459387174383,0.0,2.8662848210251215,2.564634905902324,2.454721981363653
2024-07-17,47.779148296960294,16.57853278458288,8.115237595105212,7.477742632780919,8.124397005483432,4.048459387174383,0.0,2.8571254106468986,2.564634905902324,2.454721981363653
2024-07-22,47.2840426051693,16.581570332730738,8.080080128988127,7.488273806615528,8.125885571896223,4.049201153075683,0.0,3.370669858797088,2.565104802853374,2.4551717398739434
2024-07-25,47.288374735067585,16.3998509659726,8.080820420104935,7.48895987686369,7.805962582686399,4.049572137966419,0.0,3.8657227844931317,2.5653398159063285,2.455396680938914
2024-07-29,47.325022446723395,16.3998509659726,8.080820420104935,7.48895987686369,7.805962582686399,4.049572137966419,0.0,3.838237000751278,2.5653398159063285,2.4462347530249633
2024-07-30,47.325022446723395,16.3998509659726,8.071658492190984,7.48895987686369,7.805962582686399,4.049572137966419,0.0,3.8473989286652293,2.5653398159063285,2.4462347530249633
2024-08-02,47.21279660189435,16.38633922468509,8.065008299970707,7.482789766624354,7.799531295771897,4.04623571916805,0.0,3.935772873742799,2.563226247436774,2.508299970705986
2024-08-06,47.22144226191203,16.389339909416087,8.066485173293616,7.484160023439503,7.800959554649445,4.046976670369783,0.0,3.9181814852343337,2.56369562828855,2.5087592933966523
2024-08-07,47.27354801715356,15.765779504791649,8.043018099078271,7.479366318756061,7.795962935625354,4.044384527636628,0.0,4.638536945422159,2.5620535469191306,2.397350104617187
2024-08-08,49.20662133074271,16.467607672819398,8.37190696611235,7.794731127493,8.114749414252243,4.209764367487666,0.0,0.6533706688001218,2.666819056327028,2.5144293959654838
2024-08-09,49.32548302275065,16.472314317289737,8.374299759917687,7.796958957356807,8.11706870927175,4.210967569833467,0.0,0.5487595747113296,2.6675812659578524,2.4865668229107123
2024-08-12,49.36310590747874,16.48487853247397,8.38068723542199,7.802906067655696,8.12325998245681,4.21417947446703,0.0,0.47290339803973913,2.6696159566759468,2.488463445330079
2024-08-13,49.32548302275065,16.472314317289737,8.374299759917687,7.796958957356807,8.30761022826874,4.182386341983918,0.0,0.38679928356388854,2.6675812659578524,2.4865668229107123
2024-08-14,49.3204709707739,16.442062211835236,8.373448832099173,7.796801768045623,8.306766076894743,4.181961362106413,0.0,0.38675998018569563,2.667310208177211,2.524418589882003
2024-08-15,49.32642289590519,16.44404641679846,8.374459328137803,7.118766791791314,8.307768525752177,4.191993292810731,0.0,1.0441874202092185,2.667632095425011,2.5247232331701
2024-08-19,49.37864521785537,16.467807723096865,8.37685358136698,7.120802043227996,8.310143712118325,4.193191781344108,0.0,0.958716120916403,2.668394769946251,2.525445050127702
2024-08-20,49.364168461993096,16.472517206535624,8.379249204018988,7.1228384587519775,8.312520257001774,4.194390955367868,0.0,0.9589902957045624,2.6691578806886427,2.5261672799374657
2024-08-22,49.32655121830409,16.45996456535406,8.372863919529063,7.1174106037225435,8.306185822331447,4.191194680992933,0.0,1.03446305080871,2.6671238879045935,2.5242422510525615
2024-08-23,49.355004668356166,16.46310093176578,8.374459328137803,7.061603246889351,8.307768525752177,4.191993292810731,0.0,1.0537146776928792,2.667632095425011,2.5247232331701
2024-08-27,49.3644108174039,16.46623849364411,8.37605534485716,7.06294905757466,8.309351832440777,4.19279220902975,0.0,1.0539154961788417,2.6681404966552953,2.5061462522155096
2024-08-28,49.44556643676409,16.490111648820637,8.37366154784133,7.060930533856648,8.30697709865488,4.191593948862553,0.0,0.9583507983081203,2.6673779674579885,2.5054300194337538
2024-08-29,49.52104720833492,16.51528450940732,8.386444300270961,7.0717093462580625,8.31965805442125,4.1979925962676035,0.0,0.8071594855550892,2.6714498339884747,2.509254665496317
2024-08-30,49.72981259341586,16.584907829686124,8.421798949909938,7.101521480856935,8.354731153949334,4.215690031809297,0.0,0.38899321657149427,2.6827118384240984,2.519832905376921
2024-09-02,49.78248787872981,16.56733293727602,8.42260592936126,7.102201950901669,8.355531706943141,4.216093980567639,0.0,0.3507023629290355,2.6829688967248617,2.5200743565665666
2024-09-04,49.806572698023594,16.55622797609928,8.416960318676269,7.097441397272866,8.349931055615137,4.213267963842501,0.0,0.36004289872835915,2.6811705224452274,2.518385169296767
2024-09-09,49.84964854149509,16.557813487579246,8.417766371071231,7.09812108559499,8.350730688935283,4.213671448545326,0.0,0.3121947482331309,2.6814272854379344,2.5186263431077744
2024-09-11,49.87837811955335,16.557813487579246,8.417766371071231,7.09812108559499,8.350730688935283,4.213671448545326,0.0,0.3121947482331309,2.6814272854379344,2.4898967650495107
2024-09-12,49.87805968052913,16.557707777366346,8.417712629441883,7.108290664862035,8.350677375282507,4.213644547160897,0.0,0.3026162902051917,2.6814101663751164,2.489880868776894
2024-09-13,49.88763614540904,16.557707777366346,8.417712629441883,7.06998480534239,8.350677375282507,4.213644547160897,0.0,0.3313456848449251,2.6814101663751164,2.489880868776894
2024-09-19,49.90678907516887,16.557707777366346,8.417712629441883,7.06998480534239,8.350677375282507,4.213644547160897,0.0,0.31219275508510286,2.6814101663751164,2.489880868776894
2024-09-20,49.96421359372204,16.573579407479357,8.425781549551392,7.07676184146622,8.35868203778022,4.2368548861225435,0.0,0.21663556657549654,2.6839804708468598,2.463510646455868
2024-09-23,50.08904890642818,16.614988404422977,8.446833318385076,7.0944430919830355,8.379566158852999,4.247440644739708,0.0,0.0057657565313208705,2.690686381283073,2.4312273373736337
2024-09-26,50.04102458911311,16.624573728878747,8.451706366503423,7.098535934976026,8.384400399989744,4.249891028435168,0.0,0.0057690828440296405,2.6922386605471655,2.451860208712597
2024-09-27,48.386917515142905,16.013509758763128,8.141049784819428,6.837617392270788,8.076217761504596,4.093679186450724,0.0,3.495989676272097,2.593280932593219,2.36173799218311
2024-09-30,48.708685673988754,16.04322732699481,8.156157790878217,6.850306513172953,8.091205453521964,4.101276158780628,0.0,3.084926727577525,2.5980934942501714,2.3661208608349775
2024-10-02,48.85714815937448,16.00611170564838,8.156157790878217,6.850306513172953,8.091205453521964,4.101276158780628,0.0,2.973579863538232,2.5980934942501714,2.3661208608349775
2024-10-03,48.85714815937448,16.00611170564838,8.156157790878217,6.6461705957675825,8.091205453521964,4.101276158780628,0.0,3.1777157809436027,2.5980934942501714,2.3661208608349775
2024-10-04,48.77839081597308,16.00462665149191,8.155401058934137,6.645553961106438,8.090454747884605,4.100895640556187,0.0,3.2609233509822357,2.5978524419812956,2.3659013310901083
2024-10-07,48.59785922321092,16.00017314197023,8.15313170538657,6.643704743471621,8.08820346654959,4.099754509420778,0.0,3.4548006703067706,2.5971295534792262,2.365242986204295
2024-10-08,48.59335196497911,15.998689189523411,8.152375534835407,6.6430885662701264,8.087453317834441,4.0993742734894765,0.0,3.4637548537086045,2.596888680038582,2.365023619320852
2024-10-09,48.48066042683416,15.964634093671526,8.13502224251436,6.628947969175145,8.070238220105258,4.090648272117574,0.0,3.6784984914577636,2.591360896364074,2.359989387760139
2024-10-10,48.41264443853673,15.997205512312437,8.15161950453486,6.66101998800596,8.086703308253012,4.098994108082375,0.0,3.6303609958762757,2.596647851273903,2.3648042931244473
2024-10-14,48.3812371796456,15.986827472011466,8.1463312161728,6.656698712403925,8.08145713367768,4.096334923263228,0.0,3.6928799149840597,2.59496329980476,2.3632701480364777
2024-10-15,48.348960456583775,15.982285142497126,8.144016603046362,6.655425020692041,8.079160953192751,4.095171033613757,0.0,3.7381561229910187,2.594225994144461,2.362598673238706
2024-10-16,48.2655746210577,15.982285142497126,8.144016603046362,6.655425020692041,8.079160953192751,4.095171033613757,0.0,3.8215419585170913,2.594225994144461,2.362598673238706
2024-10-18,48.2655746210577,15.991550235333357,8.144016603046362,6.655425020692041,8.079160953192751,4.095171033613757,0.0,3.812276865680861,2.594225994144461,2.362598673238706
2024-10-21,48.20304981863943,15.970834258642386,7.95765785772448,6.646803365657463,8.068694944111334,4.089866015249093,0.0,4.0849310336319,2.5908653490265747,2.387297357317344
2024-10-22,48.20304981863943,15.95232807757791,7.87438004293434,6.646803365657463,8.068694944111334,4.089866015249093,0.0,4.214474301083229,2.5908653490265747,2.3595380857206307
2024-10-23,49.217213588863615,16.619750896541085,8.16527204719855,6.92489620689212,8.406277715651871,4.260980218254733,0.0,1.248088021696937,2.6992634866772067,2.458257818223885
2024-10-25,49.14009177495855,16.619750896541085,8.16527204719855,7.002018020797182,8.406277715651871,4.260980218254733,0.0,1.248088021696937,2.6992634866772067,2.458257818223885
2024-10-29,49.246134269078006,16.619750896541085,8.16527204719855,7.002018020797182,8.406277715651871,4.260980218254733,0.0,1.1420455275774752,2.6992634866772067,2.458257818223885
2024-10-31,49.313615856244944,16.552269309374157,8.16527204719855,7.002018020797182,8.406277715651871,4.260980218254733,0.0,1.1420455275774752,2.6992634866772067,2.458257818223885
2024-11-01,49.313615856244944,16.52334862915976,8.16527204719855,7.002018020797182,8.406277715651871,4.270620444992866,0.0,1.161325981053741,2.6992634866772067,2.458257818223885
2024-11-04,49.294335402768674,16.52334862915976,8.16527204719855,7.002018020797182,8.406277715651871,4.270620444992866,0.0,1.161325981053741,2.6992634866772067,2.4775382717001504
2024-11-05,49.29908794662656,16.524941671005188,8.166059273828118,7.00269309628944,8.407088178014307,4.271032182179288,0.0,1.15179679013774,2.699523726885328,2.4777771350340334
2024-11-06,49.328011415128906,16.524941671005188,8.166059273828118,7.00269309628944,8.407088178014307,4.271032182179288,0.0,1.1228733216353972,2.699523726885328,2.4777771350340334
2024-11-07,49.39014976069168,16.539292882507333,8.17315115022387,7.00877463846431,8.414389377798363,4.27474139262004,0.0,1.017703669394267,2.701868148834337,2.4799289794658024
2024-11-08,49.47211982011542,16.53123854007836,8.173939896933085,7.028751938134116,8.415201405107025,4.275153924842215,0.0,0.9695495808483399,2.702128891548127,2.431916002393314
2024-11-11,49.51024902919186,16.547207356890322,8.181835745059022,7.035541559604078,8.423330306601496,4.279283630532641,0.0,0.8835481024967318,2.7047390892757095,2.4342651803481385
2024-11-12,49.225060874270476,16.609979515324856,8.18420747497391,7.0375810046509235,8.425772040350946,4.280524098481042,0.0,1.0963810407245649,2.7055231322227806,2.4349708190005024
2024-11-13,49.22474378216814,16.609872519147896,8.416055243849806,7.03817983882916,8.42571776422162,4.280496524713506,0.0,0.8644734892649398,2.7055057041078596,2.434955133697074
2024-11-14,49.26396282159386,16.597042977877045,8.40955464440425,7.0327435166292265,8.41920970140127,4.296500363673814,0.0,0.844495652005999,2.703415959165546,2.433074363248991
2024-11-18,49.25430776459684,16.597042977877045,8.40955464440425,7.0327435166292265,8.41920970140127,4.296500363673814,0.0,0.8541507090030188,2.703415959165546,2.433074363248991
2024-11-20,49.26900208488842,16.592237008056422,8.407119507863376,7.0307070603073285,8.416771769066433,4.295256235360737,0.0,0.8152943296182852,2.702633136856194,2.470978867982806
2024-11-22,49.11099137931034,16.539024014778324,8.380157019704432,7.008158866995073,8.389778325123153,4.281480911330049,0.0,1.1333897783251232,2.693965517241379,2.4630541871921183
2024-11-25,49.09682011426813,16.563107169651616,8.42583152184368,7.006136621587827,8.38735740530558,4.453378989284959,0.0,0.9118365619529463,2.69318815766693,2.462343458438336
2024-11-27,49.11099137931034,16.567887931034484,8.360914408866996,7.008158866995073,8.389778325123153,4.454664408866995,0.0,0.9120997536945813,2.693965517241379,2.501539408866995
2024-11-28,49.11099137931034,16.61599445812808,8.283943965517242,7.008158866995073,8.389778325123153,4.454664408866995,0.0,0.9120997536945813,2.693965517241379,2.530403325123153
2024-11-29,49.125170827478684,16.563047369738033,8.199718976767462,7.010182280137816,8.392200642888765,4.45595057070814,0.0,0.9701075972513619,2.6947433256982274,2.588878409331511
2024-12-04,47.282729495443434,15.95724975920575,7.8906423649699935,6.644069052382011,7.677632066385123,4.287989923686745,3.815662739868119,1.3595613840112617,2.5931688523375565,2.49129436171001
2024-12-05,47.31352132508245,15.961388816837738,7.892689072516397,6.33267869715048,7.67962352243673,4.289102160299403,3.8166524622966618,1.628561900174158,2.5938414792307407,2.491940563975247
2024-12-06,47.52898335315101,16.005870986920335,7.9146848989298455,6.350326991676576,7.013599881093937,4.301055291319857,3.827288941736028,1.9582342449464922,2.601070154577884,2.4988852556480383
2024-12-09,47.52898335315101,16.005870986920335,7.9146848989298455,6.350326991676576,6.270436979785969,4.301055291319857,3.827288941736028,2.7013971462544593,2.601070154577884,2.4988852556480383
2024-12-10,47.56036357553114,16.013308797561294,7.9183627948474875,6.353277941969182,6.273350805777059,4.303053960110783,3.829067454785405,2.646889347385639,2.60227885276678,2.5000464692652278
2024-12-11,47.644446096377926,16.01033284394804,7.91689122637477,6.352097232804921,6.27218495047297,4.302254269731829,3.82835585125165,2.6278131911018603,2.601795238714713,2.4438290992213196
2024-12-12,47.670728532645754,16.01916473490436,7.921258475994495,6.356221101042532,6.275644919361836,4.3046275520956,3.8304677137438174,2.5827765312573603,2.6032304850686137,2.4358799538856313
2024-12-13,47.735809294772466,16.01916473490436,7.921258475994495,6.356221101042532,6.275644919361836,4.3046275520956,3.8304677137438174,2.5176957691306447,2.6032304850686137,2.4358799538856313
2024-12-16,47.74468718228482,16.022143973020555,7.922731668609121,6.357403228606144,6.276812061398071,4.3054281250774915,3.8311801026607486,2.499566047561187,2.603714632876237,2.4363329779056215
2024-12-17,47.74912736448575,16.023634007675472,7.923468470423391,6.357994457292008,6.2773957952298,4.305828523246514,3.8315363964958182,2.490498657722282,2.6039567743175462,2.4365595531114184
2024-12-19,47.74912736448575,16.023634007675472,7.923468470423391,6.357994457292008,6.2773957952298,4.305828523246514,3.8315363964958182,2.453299275232031,2.6039567743175462,2.4737589356016687
2024-12-20,47.76245286763247,16.02810577495535,7.925679698352847,6.359768803333996,6.279147648342925,4.307030164715221,3.8326056757293117,2.4260766025004963,2.6046834689422504,2.474449295495138
2024-12-23,47.78105774955348,16.046710656876364,7.925679698352847,6.424885890057551,6.279147648342925,4.307030164715221,3.8326056757293117,2.3237497519349075,2.6046834689422504,2.474449295495138
2024-12-30,47.73137158900052,16.036268306136236,7.920522085117724,6.504372400885015,6.275061511096788,4.3042273772412045,3.8301116186250024,2.3222375784770035,2.6029884786771857,2.4728390547433268
2025-01-02,47.136402793874296,16.036268306136236,7.920522085117724,6.495076013461169,6.275061511096788,4.3042273772412045,3.8301116186250024,2.926502761027065,2.6029884786771857,2.4728390547433268
2025-01-03,47.30763508319488,16.040741934683957,8.294690901877154,6.496887941081657,6.276812061398071,4.3240260867408935,3.8311801026607486,2.3693803159173754,2.603714632876237,2.454930939569023
2025-01-06,47.27973814069978,16.040741934683957,8.294690901877154,6.496887941081657,6.276812061398071,4.3240260867408935,3.8311801026607486,2.3693803159173754,2.603714632876237,2.482827882064126
2025-01-07,47.372727949016785,16.040741934683957,8.294690901877154,6.496887941081657,6.276812061398071,4.3240260867408935,3.8311801026607486,2.2763905076003668,2.603714632876237,2.482827882064126
2025-01-08,47.39965767017265,16.046710656876364,8.29777733677317,6.499305417741616,6.279147648342925,4.325635046636237,3.8326056757293117,2.230725342329827,2.6046834689422504,2.483751736455646
2025-01-09,47.00367635585127,16.178462421900843,8.351382222416408,6.541291905151267,6.319711883555017,4.353579297560123,3.857364882999507,2.2732237708550493,2.621510114659859,2.4997971450506515
2025-01-13,46.984951283603706,16.197187494148416,8.351382222416408,6.541291905151267,6.319711883555017,4.353579297560123,3.857364882999507,2.2732237708550493,2.621510114659859,2.4997971450506515
2025-01-14,46.98465801989838,16.197086396944087,8.351330095996605,6.541875241864006,6.319672438114023,4.353552124034104,3.8573408066710773,2.273209582183829,2.6214937521065576,2.4997815421873244
2025-01-15,47.003382975270576,16.21581135231628,8.351330095996605,6.541875241864006,6.319672438114023,4.353552124034104,3.8573408066710773,2.23575967143945,2.6214937521065576,2.4997815421873244
2025-01-17,47.01274545295667,16.21581135231628,8.351330095996605,6.532512764177913,6.319672438114023,4.353552124034104,3.8573408066710773,2.23575967143945,2.6214937521065576,2.4997815421873244
2025-01-22,46.97799624006146,16.226445733843818,8.35680692528215,6.5367968071751115,6.3238168997370545,4.356407197596638,3.859870463246913,2.2372258898625312,2.6232129361872225,2.5014209070071014
2025-01-23,46.96308976409436,16.231007596961216,8.359156337465015,6.538634546181528,6.325594762095162,4.357631947221111,3.8609556177528987,2.237854858056777,2.623950419832067,2.5021241503398644
2025-01-24,46.870837215992594,16.247756396225117,8.367782162490071,6.545381772243728,6.332122152108519,4.362128593674757,3.864939743212903,2.2401641035903914,2.626658077911682,2.5422297825502347
2025-02-03,46.82393260745846,16.247756396225117,8.367782162490071,6.545381772243728,6.332122152108519,4.362128593674757,3.864939743212903,2.2870687121245283,2.626658077911682,2.5422297825502347
2025-02-04,46.80956193240099,16.249280728528184,8.368567211228141,6.545995846989067,6.332716219258963,4.362537839933952,3.865302344199545,2.296665082184584,2.626904505766681,2.5424682895098947
2025-02-05,46.80956193240099,16.249280728528184,8.368567211228141,6.545995846989067,6.332716219258963,4.381301443546571,3.865302344199545,2.2779014785719647,2.626904505766681,2.5424682895098947
2025-02-06,46.827134848333166,16.161527680448494,8.371708879767745,6.557838622484733,6.33509360296326,4.3829462408649515,3.8667534287716485,2.363224547001702,2.6278906797477224,2.5058814696165785
2025-02-10,46.94914405846431,16.180298328160976,8.371708879767745,6.557838622484733,6.33509360296326,4.3829462408649515,3.8667534287716485,2.2599859845830412,2.6278906797477224,2.468340174191611
2025-02-11,46.92539218692314,16.181817044096388,8.372494665506949,6.5584541546471105,6.335688227821963,4.383357633174602,3.867116370166887,2.278970521059515,2.6281373389483695,2.4685718576550757
2025-02-12,46.96293700605098,16.181817044096388,8.372494665506949,6.5584541546471105,6.335688227821963,4.383357633174602,3.867116370166887,2.278970521059515,2.6281373389483695,2.431027038527242
2025-02-14,46.78146091573653,16.116065586030253,8.338474769570176,7.07399305750307,6.309944472488642,4.262718043636771,3.2481412928998323,2.8399424159141473,2.6174584478471408,2.4118009983734363
2025-02-17,46.81885317927721,16.116065586030253,8.338474769570176,7.07399305750307,6.309944472488642,4.262718043636771,3.2481412928998323,2.802550152373474,2.6174584478471408,2.4118009983734363
